CUSTNO,Monetary_식품/생활_중가_증감여부_q2_q1,Monetary_식품/생활_중가_증감여부_q3_q2,Monetary_식품/생활_중가_증감여부_q4_q3,Monetary_식품/생활_중가_증감여부_q5_q4,Monetary_식품/생활_중가_증감여부_q6_q5,Monetary_식품/생활_중가_증감여부_q7_q6,Monetary_식품/생활_중가_증감여부_q8_q7,Monetary_식품/생활_중가_q2_q1_로그변환,Monetary_식품/생활_중가_q3_q2_로그변환,Monetary_식품/생활_중가_q4_q3_로그변환,Monetary_식품/생활_중가_q5_q4_로그변환,Monetary_식품/생활_중가_q6_q5_로그변환,Monetary_식품/생활_중가_q7_q6_로그변환,Monetary_식품/생활_중가_q8_q7_로그변환
2379,3,2,3,3,2,3,2,11.648533945670204,-11.176714490451491,10.198044566225937,11.712682286318959,-12.348796532059078,12.099280802560308,-12.310402529188865
2380,1,3,2,3,3,3,2,-12.9305812680968,12.047489922592211,-10.840387754911736,9.276251153949836,9.57623841462977,12.575976808719576,-12.64564408203795
2381,3,2,2,3,2,3,1,11.616211436889836,-10.106104437532222,-10.931307510835863,11.95020078917344,-11.19027144745062,12.013917258044986,-12.547942936154504
2382,2,2,2,3,2,3,2,-11.62029316904723,-10.807271025142855,-11.99766951842659,10.891712889431682,-12.119128518075197,11.596711091531452,-11.880375973827913
2383,3,3,4,2,3,3,2,11.730495073313868,5.640006047513285,12.909945115070627,-11.053987579695619,-7.497721068977795,11.51156665711171,-10.980384171565484
2384,4,3,2,1,4,3,3,12.086527667060059,11.243203312618146,-10.227109702436486,-11.535177033573591,12.651649579248634,11.275087602379664,10.8431724860757
2385,3,3,3,1,3,3,4,10.204763923044224,11.553832205123117,11.586749882768634,-12.787960098886794,11.137266732602441,11.392675665931403,12.277125752389495
2386,3,2,4,2,3,3,2,11.392823480892087,-11.396145245595063,12.589038097014223,-11.873437553888996,10.447826720568349,11.49988607678126,-10.716253797224754
2387,3,3,1,4,2,2,1,13.010500881708197,10.88795990592106,-13.965868958372452,13.405926758580987,-10.664506486188007,-11.702680047821982,-13.59479294612244
2388,3,2,3,1,4,1,4,11.740877926871336,-11.960913923710208,10.414396614824668,-12.708996112885236,11.471358278743194,-12.100942785354153,12.413189285811649
2389,1,2,2,2,2,4,1,-12.211969941483003,-10.407605025963118,-11.191975123453265,-9.564899718316557,-9.150514817678374,11.627861820149619,-12.041522129373678
2390,4,1,2,3,1,2,2,13.700029188221421,-13.49568966101892,-12.614463389991888,11.886107205161386,-12.7576242246816,-11.73325482430263,-10.927230889365891
2391,2,2,2,3,4,2,1,-9.074812959074654,-11.454106565493491,-9.172734453529259,9.949159446453729,11.858006223226328,-11.022015767736669,-12.434107811631153
2392,3,2,1,3,3,2,3,12.965428563077255,-12.742068185178109,-13.203087396710808,13.054078789120487,12.999363425399427,-11.757118312499161,10.20910942307478
2393,2,3,4,1,3,2,2,-11.878932263028693,12.00851020698301,13.663934926418658,-13.36271267798885,11.636627940432847,-10.748499131557189,-12.114335916037952
2394,1,3,2,1,4,1,2,-12.847122172485864,11.653175201368224,-12.030736382515494,-12.27353565355985,12.080410117631722,-12.122505527355992,-11.137926119703044
2395,2,3,2,1,4,2,3,-10.856824947746187,11.78817375476905,-11.789304988862312,-12.255611019992813,13.129712334354434,-11.838594113102339,-9.781140358735216
2396,2,3,2,2,4,4,3,-10.666473506294933,10.723226088972668,-9.645265248134763,-9.757927616014635,11.242444169447914,12.172696697129233,10.049195737765316
2397,3,3,3,1,2,3,4,11.144979150949654,10.710360399608101,12.241316758913468,-12.52934237596958,-10.257204064621053,10.816953695707168,12.795456082577262
2398,3,1,3,3,2,2,1,11.590655886818087,-12.773609839899661,12.34476315181173,11.200066471831056,-12.440840340555434,-10.946216710258959,-12.466753822653482
2399,3,3,2,2,2,4,2,10.701286314925005,10.833957325203619,-10.907323527364486,-11.16958179548311,-9.442023161965164,12.834831964509998,-12.16102178003079
2400,1,4,3,2,4,2,3,-12.335756870687575,12.357486968440325,11.723898034700698,-11.536985671361252,11.687951356870096,-11.305296163924812,9.645850493181056
2401,2,2,2,4,2,3,3,-8.050435075638406,-10.363483595773602,-11.544787581554946,12.64771674004783,-11.797740276863811,11.808727207053725,11.177041736174319
2402,2,4,1,3,2,4,1,-11.051772659944113,14.964804835664536,-14.960437864335155,12.351923550187804,-12.100988140119153,14.954373673200859,-15.056334471265785
2403,3,2,2,2,4,2,1,11.224253418542467,-11.375758436417343,-12.031751416045271,-10.260379204510715,12.10757554229407,-11.784839403829823,-12.695406937448446
2404,2,4,2,1,3,1,4,-10.45066675246902,12.748555745180315,-12.284700576304417,-12.741337008852096,9.8157414634814,-11.37376440615508,11.870887323494442
2405,2,3,2,3,3,3,3,-10.248294255010869,12.346989078528772,-12.40830979937578,11.945520294837669,-9.90307218045628,12.224411897003382,-10.503773998407816
2406,2,3,2,3,3,3,3,-12.380464884766951,11.576447181993208,-11.175905100454926,11.478606029767645,10.668961538190647,9.963999399054032,11.306878744084583
2407,1,3,2,4,2,1,4,-12.855430776025822,9.687636332867271,-10.355481782491639,13.029041999513055,-12.541542541785745,-12.325878114577801,12.43649186544393
2408,2,3,3,2,2,3,4,-11.50534319045582,11.774619943765652,13.093171994770888,-12.582200088591838,-12.657632372266145,12.704095698444192,13.541172412515403
2409,3,1,2,3,4,1,2,13.067612891955127,-13.527435699791349,-12.671626919242263,10.227585381223976,13.765550912394959,-13.836494654238074,-11.231947723755427
2410,3,3,2,2,2,4,2,11.362064514874254,10.720586776394713,-12.115754155943609,-10.419221380157559,-10.364614958094336,12.754467423559896,-11.421567755495749
2411,4,2,3,2,1,1,4,12.625323867323827,-11.532374989664735,11.692809483168823,-9.244152067464935,-12.253255936383585,-10.773173184179786,12.537989693661352
2412,3,2,3,2,4,2,2,12.191783220939179,-11.060026417212821,13.167795375010382,-13.033207153468307,13.411327270117605,-13.038393527785253,-12.806143460762877
2413,4,2,2,3,2,3,1,12.687203823871581,-10.286085326744239,-10.115056889463174,12.291621599123612,-10.242579112450143,11.956573573115104,-12.812776769518774
2414,4,3,4,3,3,3,2,11.921388863427781,10.301613128527615,12.460194359725515,9.568930947251197,11.541905794033173,11.273505961668432,-12.545688959015381
2415,2,1,4,4,4,2,2,-11.855631644474943,-13.180976651244299,13.264319980884796,13.2192920992307,13.101011249346042,-9.632270307323571,-11.141835775027532
2416,1,3,4,3,1,4,1,-14.429725625238753,12.134359918064797,13.544605972539516,12.261739001062647,-13.524725898928013,13.76356873953553,-13.952236196464403
2417,1,4,3,2,2,1,4,-13.108127588090872,12.657230056691045,12.866788642601987,-12.220171115111828,-12.673134093227844,-13.4660715366193,13.193967264958479
2418,2,2,2,3,4,2,3,-11.191764312207338,-11.97060201747044,-12.080633320822512,10.365273765612592,12.505182776801739,-11.871656200236421,11.26328624960328
2419,3,3,3,2,4,2,2,11.950575496366985,11.35631934548298,12.25496255546223,-12.204385860816924,12.29057007341073,-11.147539186964664,-11.141017325856584
2420,3,3,1,2,3,3,3,12.713734150521754,12.910888088635739,-13.379291829997523,-11.177795766828709,10.541144054860169,12.64434561174028,12.76548285766745
2421,3,3,2,4,1,3,2,11.381705327228358,-5.797305860737156,-10.588135208592618,12.97253957475417,-12.88910984456018,12.3161712118081,-12.36686981300448
2422,1,4,1,3,1,4,1,-13.45571410577679,13.584257269569637,-13.022183129020242,12.45253623328459,-12.958894894553909,13.107225743345026,-13.151563372065654
2423,1,4,1,4,1,4,4,-12.767299574401017,11.96304390375804,-12.185459145880015,12.005351116488677,-12.641515571303222,11.474202417089012,13.083101259644684
2424,1,4,2,4,2,3,2,-13.19661328931648,12.72991238480331,-12.417504650424968,12.897378774790345,-12.563100938242142,11.610284693947486,-12.092802738948123
2425,2,3,3,3,2,3,2,-6.763857107737128,10.185875317260834,11.152969326030743,12.246507400106356,-11.614369341263203,12.44408283675508,-12.977016125247571
2426,4,1,4,3,1,2,4,11.954661091973147,-11.875996098577389,12.092407720394462,11.460249995173275,-12.214354885018706,-9.946856215547406,12.228311502654162
2427,1,4,2,1,2,2,4,-13.83430147451896,13.448206854755174,-11.897972591577995,-13.815400866837864,-11.795065487880887,-11.05491066632154,12.703965653153286
2428,4,3,1,4,2,3,2,12.32541336293275,11.55069017965919,-12.720067530123286,12.53269919291331,-11.037832064604203,11.237700153076156,-11.415303699537583
2429,4,1,4,1,4,1,4,12.866828127122627,-12.493298023685432,12.130330009176898,-12.55553845062429,12.797533014076443,-13.128631451701816,12.563050474334535
2430,4,1,2,1,4,3,3,14.221758766241996,-13.472985510753297,-12.698313282703237,-12.569834332903747,12.149366736171453,10.656169237005955,-7.331171440008505
2431,3,1,4,2,3,1,4,11.849461010853929,-12.771638952378673,12.332082683365813,-10.820252107701684,10.750383865982096,-12.03434079236233,12.932428224639931
2432,3,3,4,2,3,3,2,12.088210028039578,8.265357659945929,13.313473105354765,-13.057244779996132,12.425958177070997,13.028724203664265,-12.689233041528027
2433,2,2,3,3,2,1,2,-10.602966284702525,-11.836525121225502,12.284368881198839,12.31790108727416,-12.013572074028783,-12.269256284304518,-10.562108641058474
2434,4,3,2,4,3,1,2,12.505956210652018,11.350263007479994,-11.920290457599577,13.498631934310072,-9.842834281234545,-13.156253132447246,-11.10636545490382
2435,2,3,1,3,2,3,4,-10.292355489107162,11.708512627075486,-12.915823666977994,10.851039848549668,-10.302073302455627,11.72952080572686,13.045272539289392
2436,1,4,1,4,1,4,1,-13.976251234753306,13.321225232635975,-13.556412889733068,14.389541473056793,-14.212437431705295,14.221706914960695,-14.337125957125975
2437,3,3,4,3,1,4,1,10.990861650606368,9.973266034698467,12.865159333368718,11.527890251929124,-13.053509457453504,12.018484675778167,-12.140428807532569
2438,4,2,1,4,1,3,2,11.073748710614746,-8.975806029157434,-10.931154677117409,11.39183319182508,-11.123909856030437,9.77728491105323,-8.930738079687409
2439,4,2,3,1,3,1,3,12.765906345582586,-10.87122568985051,11.681549092646117,-12.86199828069865,10.310731631525186,-12.348167334377736,11.606460686758876
2440,3,3,1,1,4,2,3,10.764522427893866,11.644092932830107,-12.451921654119197,-11.556542817238025,12.072492789202052,-11.039289553607617,11.661333414992948
2441,3,1,4,1,2,3,3,13.059999891945044,-13.446226866086189,13.746704912726157,-13.888378517192404,-11.973448048218232,11.105537497161665,11.441358070790203
2442,2,2,1,2,4,2,2,-11.952131017557853,-11.451589603110454,-11.696718783093496,-10.542117081279917,12.004931161329555,-9.693156674016612,-11.23146130930797
2443,1,4,1,4,1,4,1,-11.756027966893948,11.968199800796297,-13.015398931933294,13.064977586396052,-12.669092196914965,12.22350922371648,-12.32713348790144
2444,3,2,3,2,3,2,2,10.677620749933423,-11.530549456251457,12.121208394692827,-12.13365755134473,11.900190220255343,-11.266919540963091,-11.85762688977153
2445,2,3,3,2,3,3,3,-12.112149936087041,-6.465360944289484,11.078986923633597,-11.031256005658776,10.59966084188974,10.785804141077726,-9.377613373035405
2446,4,4,3,1,4,1,3,12.357573823234194,11.7553026422852,11.19556407248641,-12.512618062158351,11.078925686915813,-11.033886332175413,10.324140275692924
2447,2,3,2,2,4,2,3,-12.342035582887126,11.474874098887252,-11.564010604645809,-11.68360459428877,12.514812830009992,-11.07501204593116,12.24880745243454
2448,2,3,2,3,3,3,1,-12.000646763172105,11.57225353105357,-11.518129046000396,12.183712625733078,10.606371184319288,12.495421052893041,-13.109939962463795
2449,3,4,1,4,2,4,4,11.37187740114406,12.25221546795897,-12.839225466101352,11.338453716007193,-10.088092328240972,11.538142641029122,11.698913172006035
2450,4,4,1,2,2,2,4,17.31636815082523,17.04443524739659,-17.45393252061125,-14.81312656403665,-15.658060733299564,-14.285205320943836,16.787917350431574
2451,2,3,2,2,4,3,2,-10.818435228660135,11.935411512610584,-11.950275826733902,-10.84378680273783,12.734136383653968,11.271564563829044,-10.945060965270846
2452,1,3,3,1,4,3,2,-12.711478968781885,10.984172328137118,11.346749504868674,-12.306804730269377,12.064917906404085,11.707053377163454,-11.68326197412872
2453,4,1,4,2,1,4,1,12.737481926838912,-12.309243533522343,12.856304103781468,-11.792490611428644,-12.646013278240549,12.18527791343861,-12.494899199659859
2454,3,2,3,2,3,2,3,11.229909116600032,-12.093643613534235,10.903872900725315,-11.22532827460492,11.658318245853149,-10.425187467574878,11.741678501495638
2455,3,3,3,2,3,2,3,11.376439660176086,11.6019400467945,11.390909359880252,-12.56270141989015,11.265234367894797,-12.190292216201355,10.723629241628101
2456,1,4,3,2,4,2,2,-12.896572847141144,13.0452992973713,11.71977481562287,-12.048476926367204,13.570744936468458,-12.666625254286485,-12.383787282904244
2457,1,3,3,2,4,3,3,-12.5780753041676,11.085905240000434,10.856678265255796,-10.72228176897033,12.030869430099957,9.941129579172223,-9.47438605307035
2458,4,1,4,4,2,2,4,13.603295439653722,-13.687273036271723,13.61238645729344,14.269141760367827,-12.127276403601897,-12.74987017275302,14.147564724036716
2459,2,3,2,2,3,2,4,-11.507611503336356,11.914917132027227,-12.393765113567644,-11.236531416386917,-9.32966911812632,-9.8963451209676,12.145898027731597
2460,1,3,4,1,2,2,3,-12.370693894961807,10.419973598620524,13.088824228508077,-12.311030749472218,-11.374627412694647,-9.293866729306162,10.127622606361596
2461,2,3,3,3,1,1,2,-9.597056458454922,11.4563478995776,12.800552670991536,9.267210698719653,-12.924301743489867,-12.3527883074963,-11.746300529162959
2462,1,4,1,4,1,4,1,-14.548455071674866,12.675707632605011,-12.948705714343049,14.84971137455522,-14.781016990005297,14.408331329394219,-14.491259901397035
2463,2,3,2,2,4,2,2,-11.152934473701576,10.944383781456803,-10.727322910419238,-11.466234722844586,12.01007366508212,-11.480254133767666,-12.000078662437897
2464,3,3,3,3,2,4,1,11.989182142386877,12.165766371006782,11.499798776201407,11.969800392597897,-12.515030351546514,13.363621712101876,-13.761468896250287
2465,3,1,3,4,1,3,3,10.419272738850928,-12.122515132019657,11.531263633685247,13.253183695254044,-12.648798934231975,10.645913593243945,12.091408639930544
2466,2,3,3,1,4,2,3,-10.375534368007958,12.072844637666554,11.283340524028196,-12.752101250365381,12.307978266036766,-11.883728985517958,12.394668060055169
2467,1,4,3,1,3,2,2,-12.938067303810636,12.908348625942331,12.680656834332513,-12.84155891246072,8.813754223700231,-12.176897763660463,-10.310549441625277
2468,2,3,3,2,2,3,3,-11.45273036618167,10.499666039564667,12.194553229623821,-12.762139655550232,-11.845410901844726,11.753545075884032,12.365074233397795
2469,3,2,3,2,3,3,1,12.518129503387781,-12.925226502896978,11.775563180749451,-12.386187434827335,12.469612762359244,11.985667804296414,-13.371178240367689
2470,4,3,3,1,4,1,1,12.725359028915017,-9.0751135124287,12.331402228878813,-12.950909075089342,14.113232199778034,-14.256268832356287,-12.092949059958386
2471,3,2,3,2,4,1,2,11.474004132196773,-11.082602594389899,11.26677083174136,-11.185817604921699,12.374760930004317,-12.793141164286714,-9.435441185233449
2472,3,3,3,2,3,2,2,11.521373738658234,9.864310500163072,10.939673378282498,-10.993988776856078,10.21366291495233,-10.723114813804736,-11.08182586145526
2473,1,3,3,3,2,4,2,-12.587910302670064,12.06524254610473,10.512852686984765,11.88513044081303,-12.463930494446002,12.401133716051975,-12.41598137073664
2474,2,2,1,4,3,3,1,-10.841080316425542,-10.618948749371432,-10.94962101049353,11.882705677162278,9.868477608925518,11.030087708472422,-11.811111801156011
2475,4,2,4,3,3,2,2,13.391140334434741,-11.605350235842407,13.563856634177373,10.763449978633812,10.136739620086221,-12.050249295481919,-12.538555621210866
2476,2,3,2,2,3,1,4,-11.672183193277638,11.883470272940956,-12.241494063506886,-10.440487289823563,10.819709177081632,-12.207833158844931,11.671256569425559
2477,2,1,4,1,4,4,4,-7.5509327727718825,-11.629415641556454,12.175505668647842,-12.682501474753332,10.894157396023006,12.616880213700963,12.111394972110977
2478,3,3,1,3,3,1,4,11.498976464015943,12.038009661048806,-12.683887078507393,8.798733483278141,9.891170495539031,-11.486435837209545,12.08498189644585
2479,2,3,2,2,3,2,3,-11.867086294892607,10.56297077274869,-11.278386300853953,4.787957873897589,8.486112042365647,-9.237754038541551,10.697383103109635
2480,3,2,3,1,4,1,3,13.675378819218132,-13.893423537609277,13.60898367803253,-14.498530330228535,13.866245987666883,-13.956219780199717,-11.201252973139315
2481,3,3,2,4,2,3,2,10.70768444835537,11.492257130049898,-11.754530482594753,12.25674470790547,-11.458035216866483,8.886687937913333,-11.804826782327178
2482,4,1,4,4,2,2,2,12.82892100248862,-12.944076660970973,11.703744096331521,12.492656017621503,-10.543060694598813,-10.625729853998383,-11.827931587454271
2483,1,1,4,2,4,2,3,-12.422358566525343,-12.118635007786837,12.633884894768885,-11.739129199520768,12.089974482452382,-12.01897407044717,-9.355121688663028
2484,3,3,3,4,1,2,4,11.317815679993421,12.002983069216203,12.121412185032355,13.366979887406059,-13.748205632497763,-10.953286536618517,12.76348922145893
2485,2,3,2,1,4,1,4,-10.047575831455747,10.827449992717304,9.595182345592205,-12.541620016509903,13.18246124676588,-13.26485193622039,12.630679845898994
2486,4,2,4,3,2,1,4,13.231780271591386,-10.347106077837886,14.283041122794547,12.835424414434227,-13.593858075510477,-13.79921998992126,13.46886816408763
2487,3,3,3,1,4,2,1,11.62228992825351,10.391132070281614,11.002620227999138,-12.411941304967648,12.630612320691535,-9.777296290454606,-12.544094752961099
2488,3,1,4,3,1,4,1,10.365147518215217,-11.877383698555699,12.22912439960094,11.372954597343536,-11.814508522243054,12.288408400475788,-12.303565659133916
2489,3,1,4,2,3,4,2,10.228312230595323,-12.514705642733917,12.448986965564968,-6.872429827193126,11.348941980381136,12.42449977353571,-11.02841333294764
2490,3,2,3,2,4,1,3,12.466813306240013,-12.526970271483988,11.083826131620002,-12.16624253113662,13.123478477907325,-12.805362909320833,11.995696624179185
2491,4,2,3,3,4,3,2,12.728173150714202,-11.781870677763548,11.805793945204035,11.91438811376314,12.878969916368115,12.67647072220386,-12.069066117677838
2492,4,3,4,3,3,3,1,11.847888129897262,11.637175291482645,12.772703827396043,11.173237015191763,11.771158593824222,10.743312249063598,-12.97544021268214
2493,2,3,4,2,2,1,4,-10.08982861753026,10.029462170858208,12.726521955406069,-10.753094883104048,-11.274559569241697,-12.270988893004823,12.036563622573484
2494,3,1,3,3,1,4,2,12.09229821833119,-12.451588359302402,11.84506166249212,12.01874269444198,-13.169354277861425,12.186018942520482,-10.946581917614727
2495,3,2,3,3,1,1,4,11.960727241195618,-12.01972226441723,12.176872540634083,12.587018441964391,-13.564320036842265,-12.438019374616868,13.314358380561021
2496,4,1,1,4,4,2,1,12.875956872257875,-13.086505612061618,-10.895174708791043,12.595769520132903,12.548084530772153,-10.709407079750957,-12.960897574333087
2497,3,1,4,2,3,3,3,9.893057643507287,-11.485567798807685,12.298367759604586,-11.477401819056034,10.925199696221208,9.025504086867075,9.990633202718627
2498,1,4,2,3,3,2,4,-12.996066785387493,13.262010980724192,-12.742302818289886,12.772645507910543,10.341915755174332,8.802474359217316,13.80733944450553
2499,4,1,3,4,2,3,1,11.801571538486241,-12.196995870965958,10.95193855407407,12.657948015072337,-11.38651482768738,11.958345539771857,-12.50114966674482
2500,1,3,2,4,1,4,1,-13.198953070906795,12.243028931464272,-12.020653291571543,13.632462064600693,-13.822399086660562,13.237746083746556,-13.084380503793863
2501,2,3,2,2,1,1,4,-10.706453970710074,12.202620881330876,-11.391631250841796,-9.968896829002215,-12.576165924297195,-11.137743296168276,12.90888210827247
2502,1,4,1,4,2,4,2,-12.779667571313494,12.967523965528189,-12.913392998642873,11.58165938156381,-11.58283559693975,12.210722691060626,-9.718992600570859
2503,2,3,3,2,3,2,4,-11.779815551267165,11.713914832285491,12.113011850369421,-11.683891077047857,11.313391958743178,-11.975181203107152,12.396577459508444
2504,3,3,2,2,4,1,2,11.899778732031503,11.612256200187314,8.502638197506283,-12.113279412259406,12.366767584666274,-12.258097822864851,-10.814518832048146
2505,3,3,2,1,4,4,1,12.722303954840141,11.35809484107293,-11.274951843476702,-12.768256431969835,12.464100731433293,14.288260953856005,-14.265508079031152
2506,2,1,2,4,1,3,4,-11.558230320903961,-12.532450429734372,-11.083915696555986,12.994271351529074,-12.949776555670857,11.383714967362108,12.525135254121661
2507,4,3,2,3,1,4,1,12.864881416882639,12.576424631418043,-12.18142416837789,12.4680942888004,-13.406398411705716,13.477107604799574,-13.74243388534017
2508,2,3,3,2,2,3,4,7.3127774230350555,11.103505946359562,11.731058840402918,-11.246116947301626,-11.617410353776192,11.103830950349494,12.618991344115509
2509,2,1,2,3,3,2,3,-12.682685996307834,-12.981905275130476,-8.92206647526434,10.431424827562621,11.305285009493797,-11.31599331463053,11.854723845522182
2510,2,3,1,4,3,3,4,-11.033554694146716,11.172687135353629,-12.676344888005108,12.196574670647028,-9.215842088757514,11.343247261690772,12.368749703807993
2511,3,3,3,3,3,2,3,11.239111211491497,11.093696422568156,11.064990074911586,11.006707314908656,-8.560916294330424,-11.62984231387107,10.722027299501649
2512,3,3,3,2,3,3,3,11.297882614124513,9.692059290036257,11.766702718160747,-11.467982777018074,11.115541582536212,9.12387066146334,10.727090184901646
2513,1,1,3,1,4,1,3,-12.245016948371681,-11.953881218893311,10.995041827628945,-11.778972909642214,12.378919564443004,-12.200415374971001,11.160128170174296
2514,3,3,2,2,4,3,2,11.648743986034235,12.336664134631995,-11.76943874672787,-10.989836404333118,12.886091360695525,11.321610308865935,-12.926634276776419
2515,1,4,4,2,2,3,2,-12.771769345340735,12.178192212797248,13.159787133551193,-12.091795685552812,-11.871661113667868,11.977787325831954,-11.112424575551714
2516,1,2,4,4,2,3,1,-12.147677061451427,-11.274424213928505,12.201787163161045,12.456832603324191,-12.277838126886692,11.976885795995384,-12.786887873613749
2517,1,2,2,4,1,3,1,-13.242250314173653,-9.06798890704888,-10.307451671059638,13.749727857173355,-13.09001735114764,10.382246034180431,-12.940963190119604
2518,3,2,3,2,4,1,2,10.280609892741973,-12.183817659636793,11.55419358890492,-11.104569620701978,12.905130193221723,-12.612070132273892,-12.39796777395071
2519,3,2,2,3,3,2,2,11.19050082622231,-11.660369634624479,9.485513054215966,11.098283937701318,10.477370215583873,7.069001556811585,-11.13783899933174
2520,3,2,3,2,1,2,4,12.790755696860982,-11.946093840182105,12.788486896887655,-12.697624334203685,-13.305251896019671,-12.305339457094123,12.7714656163371
2521,4,3,3,3,1,2,4,12.105702814047623,11.406988622871628,11.049964875778874,10.841145744108424,-12.639987193938518,-10.7465713927619,11.960283218682932
2522,4,1,3,2,3,4,1,11.844541926361508,-11.64608139680422,9.5958483795553,-10.88282175809163,9.243223330831434,12.837716127093815,-12.217537379160737
2523,2,1,1,3,2,3,2,-12.683730567493766,-12.624850069449046,-12.10682531603105,11.615402496785693,-11.527540341725683,11.798914819197666,-12.01701644652981
2524,4,2,3,2,1,2,3,13.093779063640453,-10.036895542295083,12.558996232463377,-12.335469070061123,-13.061742711418843,-11.528918020857233,12.295895100739418
2525,1,3,4,4,3,1,4,-12.14135954431707,9.398221389575463,12.080890911774896,13.250568786537487,12.377279479679961,-13.009583288926283,13.30592497309781
2526,1,4,4,3,2,1,3,-13.195044201712124,12.110934779038896,13.420545958114106,11.387647384641037,-12.277155333811034,-12.792278566044379,-8.838840462956
2527,2,2,3,3,2,3,3,-12.798401622458309,-10.87165382366405,12.583504244685386,11.712643675963793,-12.145344680376546,12.410784249448856,11.298313260686067
2528,2,4,2,3,2,2,2,-11.563218902933762,13.276742258964456,-12.528262172597126,12.424462711573119,-11.216151288166321,-12.454526130282666,-12.561141448790037
2529,2,3,2,2,3,2,4,-10.987045384881178,12.35097877031366,-11.436489640172812,-10.908982152698753,10.83963798754236,-11.104796810178575,12.493517753618725
2530,3,3,2,3,3,3,3,10.260760119240876,8.302922701086557,-11.722495746632427,11.760063530236451,11.782114612516585,12.355101069399094,10.014128447437123
2531,2,2,3,2,2,3,2,-10.87115356440049,-12.044497430126903,12.647025862679413,-11.612014462620706,-12.545546228444588,12.887701974415203,-12.979888351612477
2532,3,3,2,3,2,4,1,10.565517502715366,-5.909858308153562,-10.454976470773662,12.066052235726291,-11.842123911651662,13.44282990713301,-13.186465385561007
2533,2,3,2,2,4,4,1,9.837455507259032,12.350288280339779,-9.752628989228569,-11.581325261535104,13.09102956434018,13.654978299039904,-13.587496832926783
2534,2,1,4,3,2,4,4,-10.237168197617072,-12.03546244474374,11.062756949711314,11.10032464878082,-9.530236719703005,11.700992800599195,11.965551224448525
2535,4,2,4,4,3,3,1,11.564521182118078,-10.404783695664584,13.022019849284309,12.823660288951327,12.129414333313392,12.110697106063714,-13.098439035844917
2536,3,2,4,1,2,1,4,10.48730369780978,-11.616398980731615,12.143306292303562,-11.881962573918317,-11.439597374757538,-12.220961494571846,13.671898524233297
2537,4,3,3,2,3,2,2,11.868871012229999,11.872481649095523,11.179941803487162,-11.747031728006093,11.30539788414891,-11.439191000511375,-11.125359018922177
2538,4,1,2,3,4,3,2,13.455795889222241,-13.711391521299234,-10.865229509354275,11.4082039661109,12.365554342392103,12.07971578294932,-12.275779837618044
2539,3,3,2,2,3,1,4,11.398263269441069,11.849270718311107,-9.457516288099573,-11.688524697463034,11.529024799784693,-11.673653723472686,12.238061338014248
2540,3,4,3,2,3,1,2,10.741123387901485,11.923166928519338,10.967806453295102,-11.568389941825483,11.520409667244332,-12.087729553260653,-11.305337997788376
2541,1,3,3,3,4,2,3,-12.723383159472037,10.564579694653165,11.306865104658824,11.64989113254764,12.110609089216037,-11.776109313914898,10.813586947645318
2542,3,4,2,3,3,3,2,11.795414358584255,12.942801004701254,-12.674726457698261,10.748301837296786,11.50498237708733,11.248453392210891,-12.480919227545773
2543,1,4,3,4,2,2,2,-12.860457300592417,13.098014984232682,11.500867174226679,13.48757346651737,-12.892208570687757,-12.506188313390178,-11.155673500836047
2544,2,2,4,3,1,4,2,-11.612344511954273,-10.362292346752316,12.331064613140876,11.506269559894415,-12.967170876960726,12.348513360930777,-12.106012394682004
2545,2,4,3,1,4,3,3,-9.840305534652625,12.210693007901572,11.827833821666697,-12.089833519224882,11.758863066678432,9.99509682658435,10.693682808132312
2546,3,3,3,4,3,1,4,8.91740617496351,10.329517333207544,10.296124091490194,11.813958941749512,11.007463697923619,-11.542288756816196,11.927029725075496
2547,3,3,1,2,3,2,2,12.838193379859604,12.311675225324286,-13.089373587806207,-12.372091827547202,11.781964045521741,-11.490268808585665,-12.106844930986876
2548,2,3,1,3,4,3,2,7.682355708758682,6.16428198907668,-12.571684215489991,9.665660216459571,12.366239657556928,11.391817419398118,-12.154154968900338
2549,3,3,1,3,3,1,4,11.984566058225392,10.620739787890349,-12.021410854125815,11.778442555822553,11.913543907383733,-11.989711794313994,12.498180368387217
2550,4,2,2,4,2,2,4,12.308695019011033,-10.906352154090882,-10.835257812699785,12.448359966677668,-10.985163345388644,-11.170655446947638,12.193862240847958
2551,2,2,2,1,4,1,4,8.728853894896613,-12.632681893863028,-11.935207326937304,-12.411695584201466,12.217189502642738,-12.236167420430327,12.89564423041949
2552,3,1,4,4,3,1,2,11.124975618434572,-13.08900075341722,12.50870787624196,12.735462654596788,11.894319209048598,-13.003346616265356,-11.860371884880035
2553,3,2,4,3,2,3,3,10.30768479883289,-10.815804152247274,13.133933194726687,11.601948973444765,-12.03776988150733,12.444489615913117,5.945561224565417
2554,1,4,1,4,1,3,1,-12.324219298779198,13.3125637530224,-12.98025545349872,12.90571423609897,-13.113023947955774,11.306114983727959,-12.452657433462745
2555,1,4,1,1,4,2,2,-12.844192528883001,12.9118703640829,-12.870960163120976,-12.391755020055474,11.964538930731019,-8.645177160777601,-10.61606812116849
2556,3,1,2,4,2,1,3,12.345863902325915,-12.976590361605586,-11.073299193246434,13.513550876867805,-12.096599598259282,-12.973855721734873,10.877272956581699
