CUSTNO,Monetary_의류/이미용_저가_증감여부_q2_q1,Monetary_의류/이미용_저가_증감여부_q3_q2,Monetary_의류/이미용_저가_증감여부_q4_q3,Monetary_의류/이미용_저가_증감여부_q5_q4,Monetary_의류/이미용_저가_증감여부_q6_q5,Monetary_의류/이미용_저가_증감여부_q7_q6,Monetary_의류/이미용_저가_증감여부_q8_q7,Monetary_의류/이미용_저가_q2_q1_로그변환,Monetary_의류/이미용_저가_q3_q2_로그변환,Monetary_의류/이미용_저가_q4_q3_로그변환,Monetary_의류/이미용_저가_q5_q4_로그변환,Monetary_의류/이미용_저가_q6_q5_로그변환,Monetary_의류/이미용_저가_q7_q6_로그변환,Monetary_의류/이미용_저가_q8_q7_로그변환
4214,3,2,3,3,1,4,3,10.52921019093733,-11.019901679053165,11.059606413807721,10.625280752978794,-12.10028859421102,11.04443081926223,11.447989394054604
4215,4,1,0,0,0,4,1,10.819373749906505,-10.819373749906505,0.0,0.0,0.0,9.589886871139543,-9.589886871139543
4216,2,3,3,1,3,2,3,-11.53293524249754,11.283854882567903,12.098497184349492,-12.708476774210506,11.417301931814947,-11.359554298582095,11.22532545976488
4217,4,3,2,2,2,3,2,12.134490647985823,11.87822743746459,-12.339792097434309,-10.219889259809829,-10.724410762113811,11.090745747040113,-10.907408859510173
4218,3,1,4,3,3,2,1,11.593074791368874,-12.226833718200883,11.982308680385234,11.124086779766639,11.464652413031176,-8.348084559197723,-12.519221186982614
4219,1,1,4,4,2,4,1,-11.420870125915544,-11.262983536233625,10.006140849501735,11.292853778661081,-10.972401341705934,11.698147582886737,-12.069923129140188
4220,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4221,1,4,3,3,2,1,4,-12.322070807930096,12.295901512150468,11.530097275952285,11.357860549376586,-11.441144079861184,-12.611611410478675,12.82344375643969
4222,1,4,1,4,4,1,3,-7.439757612191522,6.958880223135496,-6.958880223135496,8.222198011335283,12.355238629859445,-12.337139941176387,8.631123091941847
4223,4,3,4,1,1,4,1,8.541191341981685,8.754462772815096,11.021286033193048,-10.81878417691737,-10.010894867675722,10.439623642932984,-10.385311969814152
4224,4,1,1,4,3,1,4,11.811383848977453,-11.557946251887858,-10.532153092163853,10.311766645484298,8.322775139687977,-10.61816557750577,11.018371006230923
4225,0,0,4,3,1,0,4,0.0,0.0,9.389373565169665,8.264904374326695,-9.67059071028322,0.0,7.389930213269107
4226,3,3,2,2,4,2,2,12.91495276154398,11.39350637082229,-12.83164413875885,-12.315812975674731,12.735060685584028,-12.202060694761098,-11.87938927648964
4227,2,1,1,4,1,4,4,-9.037949907972012,-11.198571500599849,-9.200996213272836,11.18287158401299,-11.226917803022713,8.056858871131626,8.964069058820964
4228,0,0,4,4,1,0,0,0.0,0.0,9.66379034479458,12.051824176242944,-12.13965572119037,0.0,0.0
4229,4,1,0,0,0,0,0,7.86723336878346,-7.86723336878346,0.0,0.0,0.0,0.0,0.0
4230,4,1,4,4,1,4,3,10.516320067826394,-10.516320067826394,8.879855852318684,10.164738141799361,-10.408973407483039,10.358491826941625,8.400014846176767
4231,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4232,4,1,0,0,0,0,0,9.908120301607271,-9.908120301607271,0.0,0.0,0.0,0.0,0.0
4233,4,1,3,1,3,4,3,12.0451961918543,-11.844305377679468,10.856557664019993,-11.269550608479411,6.870843496571379,10.965478056425397,9.772429557209062
4234,1,0,4,1,4,4,1,-8.527508967867513,0.0,10.865430381037536,-10.77178126565602,9.227733468602086,11.352066113014263,-11.309098332755243
4235,1,0,4,1,4,1,4,-9.271845515003589,0.0,8.927506530396876,-8.927506530396876,9.096377884397999,-8.829156091733546,11.07086258672758
4236,2,2,4,2,2,3,2,-10.530332788842285,-10.003507262050976,10.80325989669644,-10.146463906600056,-9.735843447997437,9.991639149281111,-9.286092721392412
4237,1,4,1,4,1,4,4,-10.769820624744785,11.65042480187997,-11.203580198228039,12.279243676039355,-12.485819523524569,9.515230646012359,10.843474227633054
4238,1,4,1,4,1,1,4,-9.579305322874145,7.428527478907928,-7.428527478907928,9.790601245985197,-9.412868130379833,-8.634283272163227,8.657997655920452
4239,1,1,4,1,4,1,4,-10.427162493318367,-9.437147112549434,9.381826992926618,-9.381826992926618,12.38087880068835,-12.306684670253182,9.969465527480285
4241,2,3,3,1,2,3,3,-11.186168155002935,11.408889194300574,12.359440605807457,-12.73712837918718,-9.762913106985694,10.991027618528687,9.022106631998685
4242,1,3,1,4,1,4,1,-10.73840997934166,9.697951495134648,-10.82288094763717,10.206704594390384,-10.206704594390384,10.644329771293618,-10.349881246945595
4243,1,3,3,3,3,1,4,-11.528612787525182,9.880964736978466,11.663819800639223,11.473540298337442,12.069553487512886,-12.871291468450563,11.616192706040453
4244,1,4,3,2,3,2,2,-13.624332878128408,11.712709152663106,11.404512956101005,-11.801666983578544,11.606325693387946,-11.72954059169065,-10.486851902782233
4245,1,4,3,3,1,4,1,-11.881828183463771,10.496885511578139,8.963949337411973,9.664198207003844,-10.998099873283003,9.337563803199455,-9.337563803199455
4246,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4247,3,1,4,1,0,4,2,9.479646368227218,-10.254235770903733,9.468831349795451,-9.468831349795451,0.0,7.428527478907928,-5.499532665249369
4248,2,1,4,2,3,1,3,-6.805503642582442,-10.814564244951717,12.138832451689062,-10.398357097647411,12.0343210665842,-12.368717932391142,11.54858637946077
4249,2,2,2,4,3,3,2,-11.245681376497734,-11.117519544373403,-11.124314011494594,12.370393328199102,11.729293110019908,9.877883114913933,-12.115396603060805
4250,1,4,4,2,3,2,2,-10.295632950952962,10.342287764589928,11.12877990372421,-10.894824041438039,-5.149310083773481,-8.856951716971604,-9.880008659111112
4251,0,4,1,4,3,2,1,0.0,8.954118756492743,-8.954118756492743,10.308521708978644,9.72807499918737,-9.666620829868602,-10.341334679993688
4252,4,4,2,1,4,1,0,8.010283132083044,10.482450726259552,-9.942711897801845,-9.792301532062972,11.682031826275574,-11.682031826275574,0.0
4253,4,2,2,4,2,2,3,11.731845121724774,-8.809616404112573,-10.110193905543978,12.78284282432017,-12.48715656076716,-11.703605937357738,9.284054967603986
4254,2,1,3,2,1,4,3,-9.704849946465758,-12.625620440301583,10.73550660757091,-11.084145920064161,-11.153714452593078,12.123908763142477,11.94900117069624
4255,2,1,1,0,0,4,1,-9.155233551216295,-10.390533755836547,-9.240409039775964,0.0,0.0,9.902418645394297,-9.902418645394297
4256,3,3,2,3,2,1,3,10.818864730467135,10.131907590542786,-11.201559965277356,10.034872573241508,-9.197418317112309,-10.731726225423971,9.462537980940409
4257,4,2,4,4,1,1,0,10.16947361882956,-9.508731273435592,10.24480959397608,13.187020662322126,-13.040596974723908,-11.638735394158944,0.0
4258,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,9.943659581563718,-7.849972470251522
4259,1,0,0,0,0,0,0,-10.619849050695652,0.0,0.0,0.0,0.0,0.0,0.0
4260,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4261,4,2,2,1,4,1,4,11.022849712271004,-10.373926175276369,-10.073319106380549,-9.999964291289857,11.414604960819455,-11.055806547412493,11.298625017030451
4262,0,0,0,0,4,2,1,0.0,0.0,0.0,0.0,10.434488144450121,-9.109483073564743,-10.125552185963613
4263,4,4,1,0,4,2,1,8.192549348896248,8.808717267308701,-9.240409039775964,0.0,10.556814669696195,-7.896941171793717,-10.484318108185228
4264,4,1,4,2,2,3,2,12.835768070746642,-12.74624652401782,13.076346928743243,9.273664637100069,-12.550680336708194,9.400909288781348,-11.104348329360066
4265,4,1,4,3,1,4,1,10.411885423683335,-10.579769729852728,11.637240757800917,11.876852261930383,-12.492290550222405,11.856118940753982,-11.610005671925956
4266,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.406705198294134,-11.406705198294134,0.0
4267,2,1,4,1,4,1,4,-9.424722915840384,-9.931286016152061,12.095950937862105,-12.191059240879609,10.315897032542292,-10.315897032542292,12.009924661205229
4268,4,2,1,3,3,3,2,12.706878815652791,-11.132184419361185,-12.459237037045376,11.02070547992768,11.379891543135676,10.918343115993128,-11.295700159515796
4269,4,1,2,4,2,4,2,12.870756431630792,-12.828179533926122,-11.193079689727524,12.433422199006676,-11.981652773415611,12.576662693626925,-12.588926814839752
4270,1,4,3,1,4,2,2,-10.013257319633704,9.869244471573658,9.573452682395178,-10.425363046770993,9.879237056306572,-7.021416039362555,-8.51960827976558
4271,2,3,2,2,4,3,2,7.884693144523449,11.222137649270326,-9.826604101729458,-9.92383037691636,11.668987401813103,11.140836560737153,-11.91077843794755
4272,0,4,1,0,4,4,1,0.0,7.428527478907928,-7.428527478907928,0.0,6.912334684417993,8.797919282598162,-8.939062252951704
4273,2,1,3,3,3,2,3,-8.749785870466873,-11.58426328171776,9.478931542092376,10.347064599617557,10.669601481349028,-8.266700506788876,11.763124739655476
4274,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4275,2,2,2,2,3,3,2,-12.569029209461512,-10.537866029402771,-12.322505011134357,4.31686253615523,11.989196114976641,9.983427922327587,-12.501282221402864
4276,0,4,1,4,1,4,1,0.0,7.141043407398152,-7.141043407398152,10.668019445605475,-10.668019445605475,7.8337945468619505,-7.8337945468619505
4277,1,4,1,1,4,3,1,-11.564295732225538,10.86796967346801,-10.573115815457344,-9.5029617648327,9.831862260716294,9.853586664141048,-10.266073167549088
4278,1,3,3,3,3,1,4,-13.041589144898195,11.863804364420155,12.22704135922066,10.665705808051413,12.707596740593244,-13.539207374174232,12.633907709998404
4279,1,4,1,0,4,1,4,-9.766505059654772,8.749847578769241,-8.749847578769241,0.0,11.048119952862052,-10.864965476967715,10.649716939942603
4280,3,2,3,3,1,3,2,9.948845625155798,-9.142759855745272,10.201801086381076,11.490561864678611,-11.570152554910825,10.433735193018595,-10.878844857507717
4281,4,2,2,4,2,1,4,11.427440305138429,-9.552480401974066,-11.039573600601146,11.180751692326005,-11.156172678485902,-10.527620007136397,10.740769278882075
4282,2,3,2,1,4,2,1,-10.306182825516531,8.6367345777337,-10.131376823241057,-10.325831159952074,11.341867939675597,-10.16868121659596,-10.997207267029829
4283,0,4,3,1,4,3,2,0.0,9.469230763348557,9.702692476278312,-9.970850186295309,9.63575303160723,7.797051516329776,-9.515027024422984
4284,3,3,3,2,3,2,3,12.345411152474455,10.333166589691476,12.215016238936249,-12.498311971170008,-9.769748271673393,-10.171104779571445,12.477970627798666
4285,2,1,2,1,4,4,1,-9.643558521848293,-11.794916840277471,-9.987061294930166,-9.53119064372482,10.986325829268955,12.155415177764587,-12.342207386797684
4286,3,2,3,3,2,4,1,9.56372598422047,-9.868721996040735,9.556090284355083,10.686838130637273,-10.603505097810661,11.295142897324194,-11.495409806333994
4287,1,3,3,3,2,3,1,-12.951911501798847,8.935561937800724,11.969546778955001,12.894637401084918,-12.703875252774042,10.571217300895281,-13.080530590227058
4288,4,1,4,1,4,2,1,9.460861771020921,-9.460861771020921,8.688764049972447,-8.688764049972447,9.850024186405205,-9.041243325931141,-9.260609806333804
4289,1,2,3,1,4,2,3,-13.199511428633743,-10.214296662483193,10.447449176953567,-10.952768279436631,11.136235912568784,-10.395727610090274,10.920508952369428
4291,3,1,3,4,4,3,3,10.149961280040472,-11.127899696749148,9.818899520695329,10.822781402159706,11.52862367077438,11.513993475764702,-9.348045757508745
4292,0,0,0,4,3,1,4,0.0,0.0,0.0,9.17754413563524,-6.096567855748303,-9.130650542614333,8.188098260340055
4293,3,3,2,1,4,2,1,10.149049421969506,8.791828617269218,9.237086458978139,-11.654899088187456,12.658957236432983,-10.448926371327309,-12.310225105981065
4294,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,7.769282433344413,-7.769282433344413
4295,3,1,3,3,1,4,2,10.831755616023491,-12.719897199622505,11.765488103070654,11.541498681058275,-12.286772009835612,12.414982803643536,-12.318227181862552
4296,4,1,2,2,2,1,0,11.316266050735775,-10.994351942764366,-9.659377141962045,-8.875812482611794,-9.202548904270278,-9.476364760025673,0.0
4297,4,2,2,3,1,4,3,11.565308597438134,-10.842604526021432,-7.444335885580786,8.127469051482732,-10.34470033767977,11.465225180157205,-9.191829824584762
4298,1,2,1,4,4,2,1,-11.700909483487296,-10.157208505921584,-10.541474968041934,8.841113231758243,10.99755094469383,-10.209399609549061,-10.583628317316272
4299,4,1,4,2,4,1,1,10.49488537407132,-10.320460772336352,9.500869814852493,-9.178917956962964,9.454605393713198,-9.883380783520918,-7.8746006964754445
4300,2,3,2,3,3,2,2,-11.005944558717761,11.270912041278578,-11.227795593412381,10.79427931357764,11.303737913473714,-10.384413817345614,-11.618844294222583
4301,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4302,1,4,1,1,4,1,0,-6.970106377386913,9.825882549790371,-9.723652524782908,-7.495228983116594,11.330191370403538,-11.330191370403538,0.0
4303,1,3,1,0,4,1,4,-10.328835632479372,8.913765950558284,-9.785299507799984,0.0,9.203974158440454,-9.203974158440454,10.448309444119001
4304,2,2,2,1,4,2,3,-9.962910049197452,-11.767418173595436,-11.147029540446004,-11.234223587863866,11.795523050716834,-11.034969650375093,-9.049097299969798
4305,1,4,4,2,3,1,1,-8.45098463644108,7.428527478907928,10.134809669241863,-9.525316322079824,8.23650088721891,-9.461954547909167,-8.31914999737097
4306,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,8.90397561755736,-7.324002857207827
4307,4,1,1,0,4,1,4,11.104094728471358,-11.00025661509493,-10.204457609083763,0.0,8.297882193415214,-8.297882193415214,11.405706736125532
4308,2,3,2,3,2,2,4,-9.650270857372812,9.7638044049959,-9.696003368281014,9.526313817969827,-8.427114130577763,-9.35888927176239,11.33980798572499
4309,1,4,1,0,0,0,0,-9.741813880573462,9.260609806333804,-9.260609806333804,0.0,0.0,0.0,0.0
4310,1,0,0,0,0,0,0,-11.46453219864641,0.0,0.0,0.0,0.0,0.0,0.0
4311,4,1,4,2,1,2,3,12.363051211802164,-12.124361820755572,12.49451679315275,-11.32845134249498,-12.310461392379793,-10.995794538562809,-5.588360299329098
4312,3,1,3,4,2,3,2,8.96088087452239,-11.233923988717518,10.785474127504528,11.742012479958847,-11.047355238472889,10.658398844569568,-10.462566298301159
4313,1,3,3,1,4,1,4,-11.926487011542884,7.753273537914238,9.02677222699354,-9.301835632424881,11.763344630374792,-11.814356248778703,11.171005615992165
4314,3,3,1,4,1,4,2,9.888565230455635,10.750731503899456,-11.498210368730554,12.568280651444077,-12.475484766725936,12.55850640473481,-11.92522624299375
4315,2,2,1,4,2,4,2,-11.23558007177979,-7.701411188749289,-10.823820453944146,10.44255236552956,-10.328767130631585,10.980573278074793,-10.230488008303965
4316,2,1,4,2,3,3,2,-8.56522037095238,-10.439581738827934,10.414553243426724,-9.626882305259779,7.244099688020431,9.693316436501693,-9.483595487530797
4317,2,3,1,4,3,1,4,-10.427334304373149,10.929436706649096,-11.404736770356026,12.191236857905052,10.378999778491899,-12.349326290344916,11.793124557701946
4318,0,4,1,0,4,1,4,0.0,11.057277487309118,-11.057277487309118,0.0,9.714759525935333,-9.714759525935333,10.19607162946424
4319,4,2,3,3,3,2,2,10.503833798620725,-9.40038653289191,10.034796700119653,9.588971250373138,10.91878758136524,-9.952612371904282,-11.14855925845684
4320,1,2,4,2,1,4,4,-12.125828505574253,-9.847288887915024,11.530176527517783,-11.365305702187007,-11.25749781770028,10.41300186347742,12.378287664173591
4321,4,3,2,3,2,3,4,12.1179061420946,10.38034668494777,-10.23419401373934,11.41202239200033,-11.86416220052545,11.079044844250069,13.116835571097022
4322,4,4,1,4,1,4,2,10.315696855747813,11.808715879910048,-11.864009513357312,11.549270262373653,-11.574927762935877,10.502129745466078,-10.483242956032075
4323,4,1,1,4,2,1,4,10.12145358620861,-9.650961258015304,-8.970175178256572,8.796664409995516,-6.9813375801788755,-8.69605962009956,9.103432545667305
4324,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4325,1,4,1,0,4,4,4,-9.534188078894637,9.447902660686632,-9.447902660686632,0.0,8.850223777089969,11.294793203412466,11.845160279562707
4326,1,3,3,2,1,3,4,-10.56530708408072,8.88316576119479,10.182606238195698,-9.250257872151519,-10.053699657567634,9.64963141606256,11.10889719889322
4327,1,0,0,0,0,0,0,-11.055158500859909,0.0,0.0,0.0,0.0,0.0,0.0
4328,4,3,1,4,1,2,2,10.811309352078606,9.534332042013116,-11.057277487309118,10.979240180671026,-10.639059168982092,-8.763575983743925,-8.399719556161468
4329,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4330,1,4,3,3,2,3,1,-11.56227350607406,11.467700075375879,10.700299753812363,9.985740607759439,-10.57801602135468,8.112554765486781,-11.698811716447361
4331,1,1,4,1,4,1,4,-11.843163093983907,-9.214023487906928,12.709068254388987,-12.709068254388987,11.294627051317356,-10.902509366150621,11.906880418410024
4332,4,1,0,0,0,4,2,11.979620101861194,-11.979620101861194,0.0,0.0,0.0,11.524472799114045,-10.754485215180937
4333,4,2,3,2,1,2,2,13.150356539415357,-11.73711814940508,13.47809474373566,-13.303858901178968,-12.92773412886619,-10.416017981102039,-10.58068898075685
4334,2,4,1,4,2,3,2,-11.524007653038447,12.36293142671413,-12.370819244586473,12.58314843697102,-11.033683095399734,10.727019688326767,-12.183482854060303
4335,4,2,3,3,3,2,3,12.749936417198908,-11.246294421451616,12.000815700278544,12.315421639501745,10.658165898692477,-12.152294029009237,12.222328065118244
4336,3,3,2,3,3,2,4,10.727659705467957,9.997277870984666,-10.055252634777242,11.274462696240718,-8.421073441251599,-10.877567227591163,12.34599589065238
4337,1,3,1,2,4,2,2,-9.610781709169245,8.348054498694925,-9.315726337573047,-6.593667761328722,9.964992389317878,-7.527467013745308,-8.950455190852693
4338,0,0,0,0,4,4,1,0.0,0.0,0.0,0.0,9.619455384674987,10.491142589191888,-10.408938696104023
4339,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.855792216128075
4340,4,1,0,0,0,0,0,10.422913939940274,-10.422913939940274,0.0,0.0,0.0,0.0,0.0
4341,1,4,1,4,1,4,2,-9.944743929318731,10.496595033036185,-10.496595033036185,10.479246283650937,-10.479246283650937,11.807620822151819,-11.269965144114899
4342,3,3,3,2,2,2,3,11.437329355021435,7.399376115019804,11.911372552059017,-11.8787359216654,-11.693187893886046,-10.593085583244854,8.113662414136243
4343,4,1,3,3,2,3,1,12.496341321322074,-12.791002412487611,10.994588955262083,11.98569514152582,-11.895687343213137,11.294312857724849,-12.189813239286346
4344,4,3,1,0,0,4,1,9.85583017868708,7.468278399959123,-9.943659581563718,0.0,0.0,11.37798575810589,-11.37798575810589
4345,4,2,2,3,1,2,3,12.18944145025734,-11.832575741355281,-11.074088946955548,11.770049977764632,-12.234055309626209,-8.205023214302106,9.837535680655698
4346,4,2,2,3,2,3,1,11.698449501106833,-11.048320115193503,9.220714234511844,11.479811737177258,-11.017635018209369,11.321292129569413,-12.084883628381533
4347,0,4,1,0,0,0,0,0.0,10.352469919389497,-10.352469919389497,0.0,0.0,0.0,0.0
4348,0,0,4,1,0,0,0,0.0,0.0,9.703008613975097,-9.703008613975097,0.0,0.0,0.0
4349,1,4,4,1,3,3,3,-10.87771999852555,11.21207526755986,12.208736480022118,-12.24851611661597,10.925678727392203,10.748376801836327,11.931503897549895
4350,1,4,3,1,3,2,2,-11.882417255014579,12.363181865468375,11.679865470567671,-12.285785773272043,11.678961801141854,-11.847329550022483,-11.13824259426325
4351,4,2,2,3,1,2,2,11.323723524439183,-10.78567813592671,-10.376599966103337,9.565221391380257,-10.1769226417486,-7.190982087468186,-7.848320282416156
4352,2,3,3,2,3,1,3,-10.02959748162168,7.275952440940988,10.820738743495147,8.402480943461372,11.415503827030587,-12.164048822875825,11.153893353561646
4353,1,4,1,4,1,4,2,-10.734849051989316,10.556414158382232,-10.869971638020628,10.147259397213253,-10.147259397213253,9.240409039775964,-8.66719144310117
4354,2,2,3,2,3,3,2,-11.747261168942634,-10.234765534862868,10.042008275935341,-11.151088914687648,-8.396455330695225,10.84440618548009,-10.04294120259457
4355,1,1,4,2,3,2,3,-12.160757634970128,-10.921629914316041,12.253968822336516,-11.533610921909109,11.516768916837473,-10.93842066754886,-9.286267852039815
4356,1,4,1,4,1,0,4,-11.572345345077643,11.756289131619795,-11.887361726963958,12.09551406910972,-12.09551406910972,0.0,10.784214487919215
4357,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.59774005417328,-10.59774005417328,0.0
4358,4,1,4,2,1,3,3,9.258829139412907,-9.661873341739858,10.649567305464334,-9.51173581349427,-10.092529042215897,7.996399160044657,6.69515961552923
4359,4,1,4,2,3,2,2,12.176581091411775,-12.265749662150485,11.604443570553618,-10.849168446193183,10.079543281746155,-6.41745053657019,-9.913349814441764
4360,4,4,1,4,1,4,3,8.667643128132928,12.341298004874377,-12.283006162653207,10.548331553555895,-10.798576670313986,10.786376018556002,8.70316906643822
4361,4,4,2,1,1,4,3,9.281675618354258,13.207688687909751,-12.157392417955078,-12.771678920520438,-9.447462936985307,10.941360323540922,7.93608487511344
4362,4,1,3,3,1,3,1,12.392314071188322,-12.439952013612544,9.249163005047285,10.026502366995217,-11.369067506375854,9.858621763289786,-10.544221792983318
4363,3,2,3,2,2,3,2,11.562009211908595,-11.119358453523184,12.073114624050506,-12.087156791449885,-10.890299247397996,10.061740735015176,-10.665659812439086
4364,0,0,0,4,1,0,4,0.0,0.0,0.0,11.700096067127518,-11.700096067127518,0.0,8.4973455573014
4365,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.808879323240252
4366,1,4,2,2,4,2,1,-11.574732869022988,11.5630779174615,-11.035219218636678,-8.545338636831303,12.625684844377096,-11.392544751751396,-12.003523445213634
4367,4,1,4,2,3,2,2,12.010836909941842,-12.019014196837373,11.683666915051486,-10.37311448656344,11.276029998989115,-10.978573935373989,-10.575368086820909
4368,0,0,4,2,3,2,1,0.0,0.0,12.016467720118937,-10.501449923286119,8.755654298664103,-9.40960133046746,-11.721819603488402
4369,1,0,4,1,0,0,0,-10.73826407769329,0.0,11.122223703350464,-11.122223703350464,0.0,0.0,0.0
4370,4,4,2,2,4,2,1,9.383125553912521,11.927630290047626,-11.34056707613506,-9.896546545436015,11.32045084547645,-11.081315142496251,-10.831975948139563
4371,4,4,1,4,1,0,0,9.546889691467252,11.832256213867995,-11.929137431778358,10.645490862920784,-10.645490862920784,0.0,0.0
4372,1,1,4,3,4,1,4,-12.08061975882335,-9.873167277286106,10.449086849893996,10.097293289817722,11.454160295248085,-11.705724123455557,10.908259686268263
4373,2,3,4,1,4,3,2,-10.019586914917646,11.105820792998463,12.604694611745568,-12.821557711690769,11.398302389092846,11.605498156920298,-11.245899289273801
4374,4,1,1,4,4,3,1,9.203974158440454,-8.83743766259708,-8.022968247697346,8.33038404441885,9.944791594826977,9.661600429286423,-10.23721974002083
4375,0,0,4,1,0,0,0,0.0,0.0,9.796313349808607,-9.796313349808607,0.0,0.0,0.0
4376,2,3,2,3,1,4,3,-11.23532992889902,9.90110085513446,-10.070466103319863,10.789308706859002,-11.798954284144653,10.670303119357184,9.625594054732455
4377,2,3,2,4,2,3,2,-11.011087261726388,11.175814349947451,-11.005293122747352,12.024782264161702,-10.929393223625594,11.191663974857871,-11.36840704750786
4378,1,4,4,1,0,4,3,-10.16624396023414,8.056858871131626,10.475119579038493,-10.560423666768713,0.0,8.84514335069888,7.627342259739251
4379,4,3,1,2,4,1,4,10.68022774715673,9.346922366814605,-10.924460084000389,-7.619848479913739,10.160462472872196,-9.981137060916364,8.981435632998805
4380,2,3,2,1,1,4,1,-11.049742304666442,10.78750258985445,-10.865904813889784,-10.935093148823539,-9.97272434626743,11.585315914142512,-11.47288339693775
4381,4,1,0,0,0,4,2,10.118182341413151,-10.118182341413151,0.0,0.0,0.0,7.8746006964754445,-7.1552467112057405
4382,1,1,0,0,0,0,0,-10.912209729123454,-10.305880587546982,0.0,0.0,0.0,0.0,0.0
4383,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.261277806455071,-10.261277806455071,0.0
4384,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,10.009221238296805,-9.739393531656638,10.83389970647448
4385,2,2,3,1,4,2,2,-10.078891578574856,-10.98476794674703,10.283938179723492,-10.830663482235895,10.882391127575824,-10.370700620064051,-10.176351438874631
4386,2,1,4,1,3,4,1,-9.456462568433263,-11.230397528075416,12.733270890456254,-12.781293482356478,8.861109439499916,11.066305473363986,-11.069312065897334
4387,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,7.900508830915174
4388,3,3,1,2,4,2,3,9.734328010954119,9.766966529317326,-10.287522895237952,-7.971704153553713,10.912671940398578,-10.111570500496718,9.443600795715724
4389,4,3,1,3,3,3,2,12.263940282047768,8.815941265478589,-12.090344558084444,10.680360380257413,10.725834017534266,11.207761208760251,-11.276518531841218
4390,0,4,4,1,0,0,0,0.0,7.428527478907928,9.498193923926493,-9.617001227269498,0.0,0.0,0.0
4391,1,4,2,1,3,1,4,-10.881677667549186,11.778629782800614,-10.621509655588063,-11.207875466829915,10.262555027597957,-10.477144212374565,10.580771739111059
4392,3,3,1,3,4,2,1,10.69629643293803,10.82548671393969,-11.326657334756035,8.24515252829097,11.587976469530055,-10.812078761415961,-11.180595509019552
4393,3,2,1,3,3,2,4,11.62649199728355,-9.85960134478018,-12.48942063882809,10.774621615241227,11.91873556334396,-10.133573041904635,12.94237964184269
4394,1,1,4,1,4,4,1,-10.056831560307925,-9.99329443380795,11.489207566198262,-11.257423127992228,10.064924073063167,11.691787086810152,-11.898908251561611
4396,2,3,2,1,4,2,4,-11.840107919736019,12.044091246487298,-12.122515092830525,-12.014966069624766,12.695147123108898,-12.142590390301413,12.974360359765951
4397,4,3,1,4,4,1,0,12.071254350992467,11.049155130960733,-12.404671082571223,8.88622728488827,11.048042955367071,-11.156987042650046,0.0
4398,2,1,3,2,2,3,3,-12.756787288732948,-13.009111194176308,11.311763957865043,-11.08271071470955,-10.646564987278836,12.396001936298125,11.471546111770722
4399,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.325258236246782,-10.325258236246782
4400,1,4,4,1,0,0,0,-9.607303847561296,7.393906611225201,8.520332312615652,-8.941722906148453,0.0,0.0,0.0
4401,1,3,2,4,1,4,2,-10.411187212778666,7.780781772179367,4.2119567533382005,11.010583254565645,-11.268503294599995,10.164366434311177,-9.561604418377252
4402,4,2,4,1,4,3,2,10.90859103832541,-10.262629832221663,12.44852196721538,-12.498378100936144,12.193130530463293,11.8802914038437,-11.696922472617695
4403,3,1,4,1,3,4,1,10.903577337458588,-12.396056136747978,12.560884087036868,-12.511712164446031,9.793678191429393,11.232435127545003,-11.441184436344576
4404,2,2,2,4,1,4,2,7.475594785735647,-10.19362034152159,-10.213048779132125,10.989389505950925,-11.472314257725412,11.35066063749983,-10.04764953152036
4405,2,4,1,2,4,1,3,-9.561936341612972,11.357318026418435,-11.691713913333592,-9.482196385343626,12.354374128753356,-11.805854979313098,9.497547388013743
4406,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4407,1,4,4,1,0,0,4,-9.766505059654772,7.2950809486305594,7.853778223646278,-8.3058504130801,0.0,0.0,6.782457340307767
4408,0,4,2,2,1,4,1,0.0,8.439750279888369,-5.005902487267032,-7.169914131263783,-8.0647542479983,10.547843366784289,-10.547843366784289
