CUSTNO,Monetary_가전/레저취미/멀티샵_고가_증감여부_q2_q1,Monetary_가전/레저취미/멀티샵_고가_증감여부_q3_q2,Monetary_가전/레저취미/멀티샵_고가_증감여부_q4_q3,Monetary_가전/레저취미/멀티샵_고가_증감여부_q5_q4,Monetary_가전/레저취미/멀티샵_고가_증감여부_q6_q5,Monetary_가전/레저취미/멀티샵_고가_증감여부_q7_q6,Monetary_가전/레저취미/멀티샵_고가_증감여부_q8_q7,Monetary_가전/레저취미/멀티샵_고가_q2_q1_로그변환,Monetary_가전/레저취미/멀티샵_고가_q3_q2_로그변환,Monetary_가전/레저취미/멀티샵_고가_q4_q3_로그변환,Monetary_가전/레저취미/멀티샵_고가_q5_q4_로그변환,Monetary_가전/레저취미/멀티샵_고가_q6_q5_로그변환,Monetary_가전/레저취미/멀티샵_고가_q7_q6_로그변환,Monetary_가전/레저취미/멀티샵_고가_q8_q7_로그변환
2795,4,1,0,0,0,0,0,12.82095077584503,-13.028909575239684,0.0,0.0,0.0,0.0,0.0
2796,0,0,4,2,3,1,4,0.0,0.0,12.11321743126643,8.847497251864011,12.597417954789949,-13.091932764533816,12.548724298384947
2797,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.94709445337851
2798,4,1,0,0,0,0,0,14.01440998120736,-14.01440998120736,0.0,0.0,0.0,0.0,0.0
2799,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,2,2,1,4,3,4,1,-12.657814404115703,-10.018579486677604,-11.844822265469254,11.846183841616943,12.62169628435383,14.490187296346834,-14.670308591198653
2801,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2802,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2803,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2804,4,2,3,1,4,3,2,14.132640946076164,-13.808295741863903,11.795582184436636,-13.515785492513194,13.212163432916718,13.444211632484594,-13.33672712230463
2805,4,2,1,1,0,0,4,13.89140931684561,-13.33433962407604,-12.95658135432174,-10.523543407113515,0.0,0.0,12.615556266467655
2806,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2807,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2808,4,1,3,1,4,2,4,13.738479035505355,-13.4843972189339,8.459389612654448,-12.266490522957298,12.029830649647515,-10.928487181296166,13.603816646583038
2809,2,4,1,4,2,2,3,-14.001161301146206,15.339609350707724,-15.528276874397518,14.237378362028952,-13.549456683097763,-12.266311818308015,11.823911342037459
2810,4,1,0,0,4,1,4,12.633115326392767,-12.856871297627597,0.0,0.0,14.20004797433665,-14.20004797433665,13.288289122477059
2811,0,0,4,1,0,0,0,0.0,0.0,10.209386855642052,-10.209386855642052,0.0,0.0,0.0
2812,1,1,0,0,0,4,4,-13.317310998601657,-11.588650766037539,0.0,0.0,0.0,10.721532253498376,13.034326974237093
2813,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2814,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2815,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2816,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2817,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2818,1,4,3,2,3,3,1,-14.210236108627273,14.49810372842912,12.811987973173862,-14.37430157838588,14.366334664087164,15.65829745246269,-15.977250894309604
2819,2,2,1,4,2,1,4,-11.722972823812942,-13.301320499395342,-13.130257461669709,12.953790267510051,-11.6742654191832,-12.627828695513251,13.17877041687794
2820,1,0,0,4,3,1,0,-10.550585459996775,0.0,0.0,14.441305423321142,12.431005419972577,-14.567010727053505,0.0
2821,2,3,2,3,2,2,2,-13.405062359468301,15.583832142535996,-15.67882235826255,15.50659006303772,-14.801386741769283,-14.919302294509631,9.576315958589232
2822,0,4,1,0,0,4,1,0.0,11.677030120166778,-11.677030120166778,0.0,0.0,13.110275002131935,-13.110275002131935
2823,4,1,4,1,0,0,0,10.551748923675788,-10.551748923675788,11.109048003716145,-11.109048003716145,0.0,0.0,0.0
2824,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2825,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2826,3,1,0,4,4,1,4,11.971996128139265,-13.257207328926446,0.0,11.876235974536442,13.58049077147723,-13.747619693317237,14.924060552657519
2827,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,11.789670852258787,-10.874482912629206
2828,3,1,4,1,4,1,0,13.2572570200865,-13.806659513898659,13.591095976646159,-13.591095976646159,13.05567975829886,-13.05567975829886,0.0
2829,1,4,4,3,2,1,4,-12.079444032214038,10.721532253498376,13.368424535159194,14.24001381273606,-14.286115409231932,-13.325594360200022,13.981300128888556
2830,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,14.295425821500928
2831,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2832,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2833,4,1,0,0,4,1,0,12.188481587450898,-12.188481587450898,0.0,0.0,11.613786509185088,-11.613786509185088,0.0
2834,1,1,0,4,1,1,0,-15.121314142032741,-12.006161048403117,0.0,15.848907738215232,-15.842598708946934,-10.780002239375081,0.0
2835,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2836,4,1,4,1,4,1,0,13.112523539137507,-13.112523539137507,12.16862116298379,-11.967334754605101,13.013024018721824,-13.088469512156866,0.0
2837,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2838,1,0,4,1,4,1,4,-10.473378811418794,0.0,12.27360795734421,-12.27360795734421,12.609131770272597,-12.609131770272597,14.675427592623183
2839,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2840,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2841,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2842,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,15.068661000062047
2843,0,0,0,0,4,4,2,0.0,0.0,0.0,0.0,9.883944391116597,11.584307926809238,-10.117675235035028
2844,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2845,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2846,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,12.201913854547032,-12.201913854547032,0.0
2847,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2848,1,0,0,0,0,0,0,-11.669609839679282,0.0,0.0,0.0,0.0,0.0,0.0
2849,4,1,4,1,2,4,1,14.40589990188675,-14.40589990188675,12.39844113851839,-12.187404641271387,-9.578457747165105,16.982211763092316,-16.969654272340424
2850,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2851,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2852,3,3,1,0,0,4,1,12.895136699323237,11.847165783847979,-13.448416298723082,0.0,0.0,12.467796597358046,-12.394142343112158
2853,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2854,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2855,2,1,4,1,0,0,0,-12.672541643891675,-13.263698628420158,11.903352100091178,-11.903352100091178,0.0,0.0,0.0
2856,1,4,1,4,2,1,0,-11.953871021866131,12.50360333170675,-12.573897740813033,11.846183841616943,-10.480312850154572,-11.55160984419518,0.0
2857,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2858,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2859,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2860,0,4,1,0,4,1,0,0.0,11.978555991245393,-11.978555991245393,0.0,13.34607772486134,-13.34607772486134,0.0
2861,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,12.359132723539087,-12.359132723539087,0.0
2862,4,1,0,4,2,1,0,12.54331699586037,-12.54331699586037,0.0,12.796462121246678,-11.826084161367353,-12.320139341856677,0.0
2863,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,15.459048736454069
2864,0,0,4,1,4,1,0,0.0,0.0,13.816158759868701,-13.816158759868701,12.819294345581591,-12.819294345581591,0.0
2865,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2866,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2867,4,1,0,0,4,1,4,12.01213117904156,-12.01213117904156,0.0,0.0,12.642006037331932,-12.642006037331932,12.54662423980269
2868,3,2,3,3,2,2,3,14.039346942488683,-13.662754505610135,11.837345747487252,14.90147513500126,-14.87704283904204,-13.077256656957065,13.17687367880487
2869,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2870,4,1,4,1,4,1,0,10.780002239375081,-10.780002239375081,11.652811501496114,-11.652811501496114,12.51218231721721,-12.51218231721721,0.0
2871,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2872,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.361850241974357
2873,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2874,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.975763759690146,-11.975763759690146,0.0
2875,1,0,0,4,1,0,0,-13.177784045648197,0.0,0.0,9.783598622547741,-9.783598622547741,0.0,0.0
2876,4,2,4,2,2,1,4,13.989343585439546,-13.5653663914442,15.12420974437202,-14.890397742961273,-13.676083385538348,-12.653982189886932,17.18919369522633
2877,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2878,2,1,4,1,1,4,1,-13.376885353141649,-14.05218599946967,14.503268934298003,-14.422317405439186,-11.94916795492885,13.879149642312372,-13.879149642312372
2879,3,2,3,2,2,3,3,13.408760820416084,-13.108235125396838,13.245199461222773,-13.446048929415994,-11.583322304412903,13.243615593298491,14.762562889549358
2880,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2881,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2883,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2884,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2885,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.269190489882249,-10.269190489882249,0.0
2886,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,4,1,0,0,0,0,0,11.747981439152692,-11.747981439152692,0.0,0.0,0.0,0.0,0.0
2888,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.551748923675788,-10.551748923675788,0.0
2889,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2890,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2891,0,0,4,1,0,0,0,0.0,0.0,12.403633202692388,-12.403633202692388,0.0,0.0,0.0
2892,1,0,0,0,0,0,4,-15.223012143435568,0.0,0.0,0.0,0.0,0.0,13.451484158071024
2893,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.617326303944676,-11.617326303944676,0.0
2894,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2895,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2896,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2897,0,4,1,0,4,1,0,0.0,11.933457729539896,-11.933457729539896,0.0,12.9934252773218,-12.9934252773218,0.0
2898,1,0,0,0,0,0,0,-15.108592699751012,0.0,0.0,0.0,0.0,0.0,0.0
2899,1,0,0,0,0,0,4,-14.520372574534298,0.0,0.0,0.0,0.0,0.0,12.29976515779962
2901,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2902,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2903,1,0,0,0,0,0,0,-11.153043826881538,0.0,0.0,0.0,0.0,0.0,0.0
2904,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2905,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2906,3,3,3,1,4,3,3,12.408018840134538,9.505260926702942,14.047514889820523,-14.332277883623423,12.953853866035503,12.322181103558728,13.51320922089161
2907,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2908,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,15.087213321327406,-15.087213321327406,11.22203326708594
2909,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2910,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2911,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2912,4,4,2,1,4,1,4,10.107077745025022,13.393179650364779,-12.87825182488888,-12.571870933861563,14.628825974796738,-14.628825974796738,12.099983963192543
2913,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2914,4,1,0,0,0,0,0,11.47313901410383,-11.47313901410383,0.0,0.0,0.0,0.0,0.0
2916,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2917,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2918,4,2,3,1,4,4,2,13.274806448058445,-11.539587679041745,14.227323136540239,-14.503236813024158,13.913869225085254,15.769055848019404,-15.666205163150769
2919,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2920,4,1,0,0,0,0,0,12.248518679183691,-12.248518679183691,0.0,0.0,0.0,0.0,0.0
2921,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2922,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2924,0,0,0,4,1,0,0,0.0,0.0,0.0,14.937065359795344,-14.937065359795344,0.0,0.0
2925,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2926,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2927,4,1,0,0,4,1,0,11.845402818337732,-11.845402818337732,0.0,0.0,10.977510231612017,-10.977510231612017,0.0
2928,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2929,4,3,1,0,4,4,1,10.759383385746295,9.453690546210547,-10.999158641068137,0.0,12.563719079300975,14.476635661436866,-14.579993395242012
2930,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2931,4,3,3,3,1,0,0,11.122282413508994,5.769185812109499,12.374995379223957,13.652353887997576,-13.958955504057354,0.0,0.0
2932,1,1,4,1,4,1,4,-14.37044728607962,-11.607561556652502,14.085807578030883,-14.085807578030883,12.691942833121676,-12.691942833121676,12.41859763699703
2933,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2934,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2935,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2936,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2937,0,4,1,4,1,0,4,0.0,12.005224073133022,-12.005224073133022,14.400641566264001,-14.400641566264001,0.0,10.523543407113515
2938,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2939,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2940,4,4,2,1,1,0,4,10.146296889337414,12.141592085903225,-11.34255557532125,-11.561902205352569,-10.071266602754884,0.0,11.859146313470513
2941,4,1,0,0,0,0,0,10.204200680283305,-10.204200680283305,0.0,0.0,0.0,0.0,0.0
2942,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2943,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2944,4,1,0,0,0,0,0,12.51109870181429,-12.51109870181429,0.0,0.0,0.0,0.0,0.0
2946,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2947,4,1,4,3,1,2,2,15.29783187652257,-15.319138486255353,15.125375367129346,14.139663182120303,-15.184450436000176,-11.386580509081634,-12.691175775206506
2948,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2949,4,1,0,0,4,1,0,13.68526527748072,-13.68526527748072,0.0,0.0,12.870032356975623,-12.870032356975623,0.0
2950,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2951,0,0,0,4,1,0,0,0.0,0.0,0.0,14.605113762837526,-14.605113762837526,0.0,0.0
2952,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2953,1,0,0,4,1,4,4,-11.153043826881538,0.0,0.0,16.409641783688617,-16.409641783688617,10.55901721776072,13.526494503557192
2954,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2955,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2956,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2957,4,1,0,0,0,0,0,15.503821691992668,-15.560544634950991,0.0,0.0,0.0,0.0,0.0
2958,0,4,1,0,0,0,0,0.0,10.656995203338631,-10.656995203338631,0.0,0.0,0.0,0.0
2959,4,4,1,0,0,0,4,12.219531283257808,14.804199004547348,-14.876910998115504,0.0,0.0,0.0,12.700587706331957
2960,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2961,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2962,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2963,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2964,4,1,0,0,0,0,0,11.815422204387266,-11.815422204387266,0.0,0.0,0.0,0.0,0.0
2965,1,0,4,3,1,0,0,-11.903812553165887,0.0,15.308140065011324,14.417701412427391,-15.652066898572002,0.0,0.0
2966,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2967,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2968,4,1,0,0,4,4,1,10.780002239375081,-10.780002239375081,0.0,0.0,11.849613320741936,14.763741016704072,-14.816571528266568
2969,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2970,0,0,4,1,0,0,4,0.0,0.0,11.924743146841145,-11.924743146841145,0.0,0.0,10.85431443192241
2971,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.915439343436699,-11.915439343436699
2972,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2973,3,1,4,2,1,1,0,10.610793276028819,-11.73235624574198,15.280342553757723,-14.635131609826413,-14.443874678811719,-12.115256462106913,0.0
2974,3,3,3,2,2,3,3,12.861441454803602,13.046103137196502,15.131863275208465,-14.957980246698067,-13.845503326464593,12.821305889845654,11.694713618307892
2975,4,1,0,0,0,0,0,11.936098758006406,-11.936098758006406,0.0,0.0,0.0,0.0,0.0
2976,3,2,2,3,3,1,3,13.435719787016644,-11.856539230093523,-12.789015011339876,14.130725084418044,15.289121544336979,-15.666119233056037,14.328037890712116
2977,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2978,1,0,0,0,0,0,4,-12.49815242563081,0.0,0.0,0.0,0.0,0.0,11.419198938357559
2979,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2980,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2981,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2982,4,1,0,0,0,0,0,11.439413736325834,-11.439413736325834,0.0,0.0,0.0,0.0,0.0
2983,2,3,3,1,1,0,4,-12.582960029600883,12.948466902332006,9.111486477020811,-13.632111483073572,-11.30961081052777,0.0,10.815773259897917
2984,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2985,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2986,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,14.099571003158825,-14.099571003158825,11.331231175304756
2987,1,4,1,0,4,2,1,-12.306605189918601,11.884667893719005,-11.884667893719005,0.0,12.471661272055254,-11.744130946135375,-11.811761644405438
2988,1,0,0,0,0,0,0,-14.206391558032616,0.0,0.0,0.0,0.0,0.0,0.0
2989,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2990,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2991,0,4,1,0,0,0,0,0.0,11.11018313768883,-11.11018313768883,0.0,0.0,0.0,0.0
2992,3,2,2,1,1,4,1,12.831560693382475,-13.12942203972635,-13.105304490237293,-14.998255059710962,-12.065658245951665,12.900262087889281,-12.706761545265818
2993,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2994,4,1,4,2,1,4,1,13.67582686212847,-13.623679094385984,12.559260547035674,-9.03783774911685,-12.677613992358284,14.106155404673894,-14.106155404673894
2995,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2996,2,3,1,3,3,1,4,-15.97342731949161,14.676286344542481,-15.739153639580934,12.233734546231034,-9.705679921573203,-13.780549966924228,15.010783655996685
2997,3,2,1,0,4,1,4,13.228906125543755,-13.095567763012136,-12.476868789772727,0.0,11.795515372401159,-11.795515372401159,13.454983769362993
2998,0,0,0,4,1,0,0,0.0,0.0,0.0,11.670620442549106,-11.670620442549106,0.0,0.0
2999,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0,0,0,4,1,0,0,0.0,0.0,0.0,10.4077267601512,-10.4077267601512,0.0,0.0
3001,4,1,0,4,2,3,2,11.48329128045789,-11.48329128045789,0.0,15.157121948183537,-14.834333848546702,14.094748044782513,-13.060859659072966
3002,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3003,4,2,3,3,2,3,1,13.32150470961097,-12.934024421991925,7.147118783956998,13.05028281626137,-12.253795796147244,13.724077622742778,-13.986283163102952
3004,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,12.77148635861138,-12.77148635861138,0.0
3006,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3007,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3008,4,1,0,0,0,0,0,10.779185596471429,-10.779185596471429,0.0,0.0,0.0,0.0,0.0
3009,1,0,0,0,0,0,4,-12.262714969975809,0.0,0.0,0.0,0.0,0.0,12.016197321223181
3010,2,3,2,2,3,1,4,-13.903051035111892,13.226289090760309,-14.012547134722876,-12.194828586833717,11.587060177299296,-12.97720831738098,14.361732830103232
3011,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3012,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,12.382707148443775,-12.382707148443775,0.0
3013,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3014,2,1,4,1,0,0,0,-11.784652765602258,-11.13667093982809,10.777354936470557,-10.777354936470557,0.0,0.0,0.0
3015,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3016,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,12.326693475944758,-12.326693475944758
3017,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3018,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3019,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3020,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3021,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3022,0,0,0,4,1,0,0,0.0,0.0,0.0,12.628454913619484,-12.628454913619484,0.0,0.0
3023,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3024,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3025,4,2,1,4,1,0,0,14.44417586188533,-12.797271487239014,-14.285577896497337,15.25841481706594,-15.25841481706594,0.0,0.0
3026,0,4,4,1,0,0,0,0.0,11.296730484787554,13.540757734681963,-13.641534143151603,0.0,0.0,0.0
3027,3,2,2,1,4,2,2,12.277242146170261,-10.579453251279368,-12.61428418669126,-12.142154729012693,13.724765159138611,-13.070360477034813,-12.352612652103714
3028,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3029,3,3,2,1,4,2,3,13.82856414425327,14.172974480968312,-14.76216090097547,-14.463537067790378,13.523464819922717,-13.13015465161162,13.338613743783355
3030,1,4,1,0,0,0,0,-13.983248175833554,10.924469044789861,-10.924469044789861,0.0,0.0,0.0,0.0
3031,4,2,3,2,1,0,4,11.802733438939983,-10.87918365788319,10.76630246907291,-10.559628220499729,-11.400959519271138,0.0,12.205255109443836
3032,0,0,0,0,4,3,3,0.0,0.0,0.0,0.0,10.765613803539662,11.070372136207888,11.604962885606374
3033,1,0,0,0,0,0,0,-15.060571576442337,0.0,0.0,0.0,0.0,0.0,0.0
3034,0,4,1,0,0,0,0,0.0,9.923051524863633,-9.923051524863633,0.0,0.0,0.0,0.0
3035,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3036,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3037,4,1,3,1,4,1,3,13.084098040666275,-12.820557617930149,12.157422102664533,-12.61815152957168,12.069051133430259,-11.891807762403802,9.088788833740347
3038,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3039,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3040,4,2,1,4,1,0,4,14.288202400874683,-13.781555727264875,-13.587823546367742,12.695086466422831,-12.840685804766391,0.0,9.861095504188947
3041,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3042,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3043,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3044,0,0,0,4,1,0,0,0.0,0.0,0.0,10.940441175980794,-10.940441175980794,0.0,0.0
3045,4,2,1,0,0,0,0,11.815422204387266,-11.28735355535323,-10.924469044789861,0.0,0.0,0.0,0.0
3046,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
