,가구인테리어/잡화_고가,가구인테리어/잡화_저가,가구인테리어/잡화_중가,가전/레저취미/멀티샵_고가,가전/레저취미/멀티샵_저가,가전/레저취미/멀티샵_중가,교육문화/아동_고가,교육문화/아동_저가,교육문화/아동_중가,식품/생활_고가,식품/생활_저가,식품/생활_중가,의류/이미용_고가,의류/이미용_저가,의류/이미용_중가,침구/주방_고가,침구/주방_저가,침구/주방_중가,총 평균 구매주기
4645,17.666666666666668,18.666666666666668,,,10.833333333333334,-1,,,,13.75,7.777777777777778,3.888888888888889,19.666666666666668,35.0,6.7,,35.0,9.0,3.0434782608695654
4646,,,-1,,13.666666666666666,-1,,,,4.142857142857143,1.6296296296296295,1.435483870967742,,61.0,41.0,-1,18.0,,1.328358208955224
4647,,38.5,,,15.4,,,,,12.333333333333334,12.5,3.2222222222222223,,-1,,,14.8,,2.9
4648,,-1,,,-1,,,-1,,17.0,3.1481481481481484,2.6176470588235294,-1,6.6923076923076925,,,20.333333333333332,,1.8541666666666667
4649,63.0,10.0,-1,-1,,23.0,,,1.0,11.0,7.0,4.0476190476190474,35.0,,9.0,-1,,24.5,3.1481481481481484
4650,-1,14.0,28.333333333333332,,,12.0,,,31.0,35.0,12.833333333333334,6.076923076923077,17.5,,6.416666666666667,,,,3.44
4651,,-1,13.0,,,13.0,,,,18.0,,7.0,29.0,-1,10.666666666666666,-1,-1,-1,4.9411764705882355
4652,,8.428571428571429,19.75,,,9.333333333333334,,,52.0,-1,-1,4.1875,9.25,,7.0,-1,,,2.8666666666666667
4653,,9.8,,,-1,19.5,,-1,11.5,5.846153846153846,5.666666666666667,3.8,13.0,,,9.0,-1,-1,3.6956521739130435
4654,,7.090909090909091,,,,,,,17.0,7.25,,3.0357142857142856,8.0,,9.333333333333334,,,,2.0714285714285716
4655,,8.0,-1,-1,,,,,,7.5,17.666666666666668,3.5416666666666665,10.666666666666666,,17.0,-1,-1,,2.9
4656,-1,-1,,,,31.5,,,12.833333333333334,18.25,18.5,5.133333333333334,,,9.333333333333334,,-1,,4.8125
4657,,48.0,,,18.25,-1,,22.5,21.0,12.666666666666666,4.166666666666667,3.3461538461538463,-1,10.0,,,11.333333333333334,28.0,2.4857142857142858
4658,14.0,7.375,,,,-1,,,-1,9.222222222222221,40.0,6.384615384615385,15.5,,4.411764705882353,-1,,-1,3.074074074074074
4659,15.0,-1,-1,,,-1,,,-1,16.2,12.4,5.4,,,17.0,-1,,,4.421052631578948
4660,,-1,,,,,,,,-1,,6.0,-1,,,,,,6.0
4661,10.333333333333334,,63.0,,,-1,,,19.5,11.0,-1,3.625,9.5,,1.0,,,59.0,2.3783783783783785
4662,-1,11.5,25.0,22.0,,18.0,,-1,,14.8,6.666666666666667,3.625,24.0,31.0,8.7,-1,38.0,-1,2.588235294117647
4663,1.0,14.2,17.75,-1,,23.0,,,22.0,6.0,-1,6.181818181818182,10.166666666666666,,6.5,22.0,,15.0,4.142857142857143
4664,,15.0,13.0,11.714285714285714,,4.666666666666667,,,,-1,10.0,7.4,4.0,,3.772727272727273,,,,2.8
4665,,28.0,-1,,,,,,,16.5,2.515151515151515,2.1219512195121952,,6.6,10.0,,7.454545454545454,,1.5535714285714286
4666,-1,-1,50.0,,-1,33.0,,,,-1,,27.666666666666668,20.666666666666668,,9.777777777777779,-1,,,6.769230769230769
4667,,10.125,17.0,,,19.0,,,25.5,6.0,1.6296296296296295,1.2571428571428571,-1,12.5,7.555555555555555,,9.833333333333334,9.0,1.2394366197183098
4668,,,,31.0,,37.0,,,,6.583333333333333,10.857142857142858,2.7666666666666666,-1,,5.0,-1,,-1,2.3055555555555554
4669,,14.166666666666666,,,-1,-1,,53.0,-1,6.666666666666667,4.578947368421052,3.107142857142857,86.0,13.75,21.5,1.0,48.0,,2.838709677419355
4670,,4.375,,,35.5,,,,,-1,2.71875,3.185185185185185,,16.5,,,5.5,,1.934782608695652
4671,,-1,,,,,,,,11.833333333333334,8.5,6.071428571428571,,21.5,-1,,19.75,,3.739130434782609
4672,,21.0,-1,,,-1,,,12.833333333333334,11.0,5.533333333333333,4.611111111111111,14.0,,14.0,,,-1,3.4
4673,,20.75,,,,,-1,8.88888888888889,-1,7.666666666666667,1.934782608695652,1.6481481481481481,,11.428571428571429,-1,,8.2,3.0,1.5892857142857142
4674,,-1,-1,,20.75,-1,,-1,19.333333333333332,4.8125,8.4,2.896551724137931,66.0,-1,63.0,3.0,,-1,2.625
4675,,-1,75.0,,,14.0,,,41.0,-1,,20.75,15.333333333333334,-1,7.625,42.5,,31.5,5.0
4676,,23.5,-1,,,,,,,-1,7.7,2.2,-1,,,-1,-1,-1,2.1707317073170733
4677,,-1,,,,7.0,,,16.666666666666668,-1,-1,5.928571428571429,70.0,,11.571428571428571,,,,4.15
4678,,,,,-1,,,,,,5.555555555555555,5.0,,,,,,,5.0
4679,,17.0,,,,38.0,,,,7.0,-1,5.6,72.0,,15.4,,,,5.25
4680,,,,,,,,,,-1,4.923076923076923,3.764705882352941,,9.0,17.0,,-1,,3.2
4681,33.0,13.6,15.8,3.25,20.666666666666668,44.0,,,-1,19.75,6.75,3.3461538461538463,3.0,56.0,5.117647058823529,63.0,-1,,2.588235294117647
4682,,-1,,,,-1,,-1,,19.333333333333332,4.533333333333333,2.533333333333333,,9.857142857142858,33.0,,18.333333333333332,,1.9743589743589745
4683,,4.2631578947368425,-1,,41.5,,-1,,-1,-1,2.466666666666667,3.1785714285714284,,17.5,-1,,,,1.6481481481481481
4684,,10.5,,,,,,,,6.454545454545454,,2.7777777777777777,,,-1,,,,2.4705882352941178
4685,,-1,-1,,-1,,,,,15.25,5.1875,2.8620689655172415,,20.25,,,10.8,,2.3714285714285714
4686,,13.0,15.5,,,,,,,7.090909090909091,8.375,4.333333333333333,-1,13.4,11.142857142857142,,,-1,4.333333333333333
4687,46.0,17.666666666666668,18.5,5.5,50.0,74.0,-1,7.4,23.5,8.428571428571429,7.6,2.59375,13.0,11.6,9.75,-1,9.571428571428571,,1.7346938775510203
4688,,-1,,,23.0,,,1.0,,16.8,4.25,2.3783783783783785,,10.375,43.0,-1,20.0,,2.0697674418604652
4689,-1,-1,-1,57.0,,-1,,,-1,13.833333333333334,,6.0,6.0,,20.0,58.0,,,4.095238095238095
4690,,6.6923076923076925,-1,-1,,,,-1,,7.2,37.0,3.5,5.5,37.0,32.0,64.0,-1,11.0,3.52
4691,,,,,4.0,,,,,10.714285714285714,4.0,3.0357142857142856,,11.428571428571429,58.0,,-1,,2.774193548387097
4692,,32.0,-1,,,,,,,12.0,2.588235294117647,2.0,-1,,60.0,,10.0,,1.9555555555555555
4693,,11.0,35.0,,,16.0,,,,6.3,8.2,3.0,36.0,-1,10.166666666666666,41.0,,28.5,2.4
4694,,10.125,,,,,,,13.0,4.2105263157894735,8.625,3.857142857142857,49.0,16.333333333333332,9.714285714285714,-1,-1,,3.5217391304347827
4695,,16.75,,,,,,,,7.333333333333333,7.636363636363637,4.421052631578948,,,,,12.5,,4.421052631578948
4696,,,,,28.0,,,,,,2.125,3.269230769230769,,,,,-1,,2.0238095238095237
4697,11.0,,-1,,,-1,,,9.333333333333334,4.0,-1,4.909090909090909,9.666666666666666,,10.0,,-1,,2.8421052631578947
4698,,52.0,3.0,,,-1,,27.0,2.0,6.3076923076923075,3.0344827586206895,2.75,,11.714285714285714,21.0,,22.666666666666668,,2.5142857142857142
4699,21.333333333333332,21.0,41.0,,,14.5,,,21.5,-1,,10.75,-1,,18.0,,,,7.166666666666667
4700,,,,,-1,,,,,12.0,9.285714285714286,7.285714285714286,,23.333333333333332,-1,,,,5.384615384615385
4701,,14.2,-1,,,-1,,-1,,5.466666666666667,7.7272727272727275,1.9772727272727273,-1,12.0,13.666666666666666,9.0,28.333333333333332,,1.8541666666666667
4702,,34.0,-1,,,-1,,,-1,5.785714285714286,,4.764705882352941,-1,,32.5,,,,4.190476190476191
4703,,21.0,6.0,,36.5,17.8,,-1,10.0,15.0,13.833333333333334,4.238095238095238,-1,31.0,8.090909090909092,,10.5,-1,3.0689655172413794
4704,,11.0,7.0,,12.0,,,,,18.666666666666668,2.8666666666666667,2.5142857142857142,-1,4.888888888888889,24.333333333333332,,13.0,,1.9130434782608696
4705,,-1,26.666666666666668,1.5,-1,-1,,-1,,14.5,3.2962962962962963,2.5428571428571427,28.5,22.666666666666668,13.0,,,,1.9777777777777779
4706,,-1,,,,-1,,37.0,,18.333333333333332,4.764705882352941,3.1153846153846154,,-1,,,10.333333333333334,,2.892857142857143
4707,,-1,,,,,,,,8.777777777777779,3.259259259259259,2.774193548387097,,,,,,,2.0
4708,,5.533333333333333,-1,,,-1,14.0,-1,13.75,27.666666666666668,-1,3.1923076923076925,7.666666666666667,,25.333333333333332,,-1,,2.8620689655172415
4709,-1,11.0,,,,,,,,10.625,,6.384615384615385,,,42.0,,,-1,3.4
4710,9.0,,22.0,,,,,,,8.777777777777779,,4.578947368421052,-1,,20.25,-1,,,3.782608695652174
4711,14.0,78.0,19.5,,,22.666666666666668,,,,71.0,28.0,5.266666666666667,8.0,-1,7.2,,-1,,3.6666666666666665
4712,55.0,34.5,5.0,18.25,-1,-1,,-1,,8.444444444444445,8.875,3.1666666666666665,18.5,30.0,8.857142857142858,,21.5,-1,2.411764705882353
4713,,-1,,,31.0,,,-1,,13.0,5.0625,2.4571428571428573,,28.5,-1,,10.285714285714286,-1,1.872340425531915
4714,,63.0,,,,-1,,-1,,7.777777777777778,3.652173913043478,2.4166666666666665,15.75,14.6,-1,,27.5,-1,2.3513513513513513
4715,,14.166666666666666,8.0,,-1,39.5,,,-1,13.833333333333334,8.0,4.190476190476191,26.0,-1,17.5,,-1,-1,3.52
4716,,14.8,,,9.333333333333334,40.0,,-1,,9.166666666666666,1.5357142857142858,1.8863636363636365,34.0,-1,-1,,28.0,,1.3968253968253967
4717,,15.75,,,15.666666666666666,17.0,-1,16.0,15.4,7.333333333333333,2.588235294117647,2.5142857142857142,,6.230769230769231,6.4,,10.333333333333334,,2.282051282051282
4718,,25.0,,,,,,8.0,,8.2,7.4,3.3846153846153846,,12.333333333333334,-1,,16.25,,2.5142857142857142
4719,-1,-1,-1,,,21.0,,,-1,-1,13.4,3.3461538461538463,-1,12.0,18.333333333333332,,-1,,2.806451612903226
4720,-1,18.666666666666668,,23.0,,19.0,,,-1,7.6,,5.846153846153846,16.25,,34.5,25.0,,3.0,5.066666666666666
4721,,3.0,,,26.0,,,,,17.333333333333332,1.9555555555555555,2.046511627906977,,-1,,,,,1.5714285714285714
4722,,7.285714285714286,,,,1.0,,,,8.428571428571429,45.0,4.6875,2.0,,24.666666666666668,,,,2.9615384615384617
4723,,,,,,,,,,14.666666666666666,2.15,2.774193548387097,,-1,,,,,1.7551020408163265
4724,,13.333333333333334,,,,,-1,21.333333333333332,36.0,14.0,5.3125,2.6875,,7.8,58.0,,8.714285714285714,,2.097560975609756
4725,-1,3.0,8.0,37.0,,-1,,,,-1,10.833333333333334,4.722222222222222,13.0,16.666666666666668,11.8,27.5,21.5,22.0,4.0476190476190474
4726,,11.666666666666666,4.666666666666667,,,,,,,14.4,63.0,6.636363636363637,25.0,,11.285714285714286,,-1,-1,4.142857142857143
4727,,2.0,,,5.0,38.0,-1,-1,21.0,6.5,16.0,10.285714285714286,-1,25.0,14.0,,,,4.875
4728,,-1,,,,,,,,24.0,4.444444444444445,1.872340425531915,,11.857142857142858,-1,,38.5,,1.7254901960784315
4729,,8.333333333333334,,-1,,49.0,,,,4.882352941176471,16.6,2.263157894736842,21.333333333333332,2.0,7.0,,42.0,,2.2051282051282053
4730,,-1,15.8,23.333333333333332,,26.0,,,,-1,15.8,6.916666666666667,10.666666666666666,48.0,7.5,,-1,,3.2222222222222223
4731,,17.0,-1,,-1,,,-1,-1,10.25,6.384615384615385,4.882352941176471,,11.333333333333334,,,,,2.9642857142857144
4732,,7.75,,,,-1,,,,7.545454545454546,,4.882352941176471,42.0,,-1,,,,4.15
4733,15.25,21.333333333333332,12.2,5.0,,,,-1,32.0,34.0,-1,6.333333333333333,9.5,-1,7.9,22.0,,-1,2.8214285714285716
4734,,29.5,,,,-1,,3.0,-1,8.11111111111111,4.6,4.052631578947368,6.0,11.0,7.777777777777778,-1,-1,,3.0
4735,-1,10.0,,,,-1,,,19.666666666666668,10.0,,4.368421052631579,34.0,,21.0,,,2.0,4.15
4736,,11.333333333333334,,,,,,7.0,-1,19.25,20.0,2.236842105263158,33.5,,,,,,2.2
4737,,-1,25.0,,,1.0,,,-1,28.0,,5.214285714285714,,,8.666666666666666,-1,,35.0,4.0
4738,,12.166666666666666,20.0,,48.0,48.0,,-1,-1,5.642857142857143,10.857142857142858,3.0,,20.5,10.625,,23.5,67.0,2.4285714285714284
4739,-1,6.75,6.0,,,,,,,7.0,-1,7.833333333333333,1.0,,13.5,5.25,,5.0,4.928571428571429
4740,,8.0,15.0,15.0,3.0,14.0,,,-1,16.5,4.5625,4.666666666666667,8.333333333333334,15.666666666666666,9.833333333333334,,,,2.5172413793103448
4741,,24.0,-1,,,-1,,,,9.75,,8.222222222222221,,,13.0,,,,7.4
4742,-1,13.0,,,12.0,,,,,7.0,2.0697674418604652,2.2,,,,,,,1.679245283018868
4743,-1,,-1,,,15.8,,,41.0,-1,,-1,10.0,,18.75,48.0,,,5.266666666666667
4744,,4.823529411764706,16.0,,,,,,,14.333333333333334,4.611111111111111,3.8260869565217392,,-1,,,46.0,,2.046511627906977
4745,-1,11.2,24.0,,,14.0,,,13.75,11.5,-1,5.642857142857143,11.142857142857142,,10.857142857142858,,,42.0,4.0476190476190474
4746,,-1,-1,,,-1,,,13.2,18.0,8.1,4.764705882352941,28.5,32.0,17.25,21.75,-1,35.5,3.8260869565217392
4747,,-1,,,,-1,,,,21.666666666666668,6.846153846153846,3.423076923076923,,9.714285714285714,-1,,-1,,3.0689655172413794
4748,,21.0,,,,,,,-1,21.25,,6.071428571428571,13.75,,-1,,,,4.473684210526316
4749,,,,,,-1,,-1,14.6,10.142857142857142,2.1463414634146343,1.872340425531915,,6.0,-1,-1,12.333333333333334,,1.7254901960784315
4750,,-1,30.0,,,,,19.0,,5.0,4.588235294117647,4.105263157894737,,9.75,7.857142857142857,,9.75,,3.391304347826087
4751,,28.0,-1,,,67.0,,,-1,7.666666666666667,12.0,3.8,16.4,18.0,6.7272727272727275,15.0,,2.0,2.5
4752,,,-1,,38.5,-1,,20.0,20.0,7.7,4.045454545454546,2.5428571428571427,16.0,7.0,-1,,18.5,,2.1707317073170733
4753,,,,,,,,,,64.0,6.833333333333333,3.52,,18.0,,,,,2.933333333333333
4754,,17.0,27.0,,,23.0,,,8.0,9.666666666666666,,5.125,-1,,-1,,,,2.71875
4755,,,,,7.0,,,64.0,-1,-1,6.538461538461538,4.631578947368421,,11.714285714285714,25.5,,24.666666666666668,-1,3.3846153846153846
4756,,4.333333333333333,-1,,,12.0,,,,7.0,3.782608695652174,2.388888888888889,41.0,40.0,8.0,9.0,5.923076923076923,-1,2.0714285714285716
4757,,-1,27.0,,,-1,,,,16.2,,13.5,17.5,,16.2,,,55.0,8.1
4758,,,,,,,,,,18.25,3.739130434782609,2.175,-1,19.666666666666668,-1,,18.0,,2.0714285714285716
4759,,46.0,,,,1.0,,-1,71.0,8.75,12.428571428571429,2.289473684210526,,,32.0,,,,2.046511627906977
4760,,21.666666666666668,,,-1,,,28.0,-1,10.375,3.0714285714285716,2.9655172413793105,,35.0,,,9.0,,2.8666666666666667
4761,,19.25,,,,-1,,,,7.0,4.75,4.526315789473684,4.5,11.0,1.7142857142857142,-1,,3.0,2.0476190476190474
4762,,11.666666666666666,-1,,,,,,23.0,9.333333333333334,,6.461538461538462,14.2,,10.5,14.0,,-1,4.666666666666667
4763,,-1,,,,,,,,15.5,4.611111111111111,2.6774193548387095,,9.75,6.5,,22.0,,2.1842105263157894
4764,,8.5,19.0,,-1,-1,,,,37.0,6.6923076923076925,4.578947368421052,23.0,3.6666666666666665,9.0,23.0,,19.0,3.9545454545454546
4765,7.0,15.6,15.0,,,1.0,,,19.75,30.0,,4.647058823529412,8.666666666666666,,8.444444444444445,17.5,,9.0,2.8666666666666667
4766,,24.5,,,-1,,,33.0,-1,5.466666666666667,2.588235294117647,2.046511627906977,,23.5,,,,,2.0
4767,1.0,11.166666666666666,25.666666666666668,,,-1,,,,10.125,,4.35,7.4,,6.5,6.75,,32.0,2.5588235294117645
4768,,2.0,,,,-1,,9.5,,14.8,1.4915254237288136,1.543859649122807,,8.0,13.0,,21.0,,1.4426229508196722
4769,,8.5,-1,,,,,,,9.5,22.666666666666668,10.285714285714286,23.0,,31.5,,-1,,4.631578947368421
4770,,9.333333333333334,,10.0,-1,27.0,,,19.25,7.454545454545454,7.777777777777778,3.36,6.0,,17.75,,,,2.7096774193548385
4771,,,-1,,8.0,,,,,9.428571428571429,2.71875,2.0232558139534884,,13.6,53.0,,,,1.851063829787234
4772,,11.0,,,-1,,,-1,,4.666666666666667,4.105263157894737,2.7666666666666666,,5.7,,,16.6,,2.3714285714285714
4773,5.5,23.0,,,,19.0,,,,9.714285714285714,23.0,5.785714285714286,19.75,,78.0,-1,,-1,4.315789473684211
4774,,10.714285714285714,,,-1,,,31.0,,7.7272727272727275,5.071428571428571,3.260869565217391,15.75,12.4,40.0,6.333333333333333,12.4,,2.5757575757575757
4775,59.0,8.857142857142858,24.333333333333332,,36.5,,,,-1,9.375,4.0,3.0689655172413794,-1,8.88888888888889,9.285714285714286,-1,14.75,,2.282051282051282
4776,,25.0,15.5,,,61.0,,,16.2,7.0,-1,4.2,22.0,,56.0,,,,3.0
4777,,-1,,,,-1,,,,16.8,16.333333333333332,7.0,21.666666666666668,,6.166666666666667,,,11.0,5.5
4778,,-1,24.0,,,8.0,,21.0,24.333333333333332,10.25,5.3125,3.6956521739130435,,9.875,18.0,-1,24.0,,3.269230769230769
4779,,10.125,,,,-1,,,-1,9.5,21.0,3.1153846153846154,12.5,-1,21.0,,,,2.625
4780,,-1,,,,,,,,10.75,1.8333333333333333,2.0714285714285716,,,,,,,1.6296296296296295
4781,9.375,17.5,24.0,,,23.5,,-1,,9.625,16.6,3.5,12.0,16.6,6.25,1.0,-1,,2.896551724137931
4782,,11.0,21.0,,10.0,15.333333333333334,,29.0,,6.75,2.59375,1.72,15.75,19.666666666666668,6.8,42.0,9.0,4.5,1.5
4783,,,,,,,,,,-1,20.333333333333332,7.714285714285714,,,,,,,8.875
4784,,-1,-1,-1,,15.666666666666666,,,-1,9.0,,5.642857142857143,1.0,,13.666666666666666,,,-1,4.15
4785,,,,,-1,,,-1,-1,9.428571428571429,2.5588235294117645,2.022727272727273,,14.75,35.0,,42.0,,1.8936170212765957
4786,,10.0,-1,,19.0,20.5,,64.0,29.0,5.142857142857143,8.375,2.925925925925926,8.6,10.857142857142858,15.75,-1,21.0,,2.393939393939394
4787,,,,,-1,,,,,,2.1463414634146343,2.0,,,,,,,1.7959183673469388
4788,17.0,21.0,16.0,,,10.0,,,,16.25,8.444444444444445,2.361111111111111,5.3076923076923075,,10.714285714285714,-1,-1,,1.7346938775510203
4789,,,,,,7.0,,,,,3.0,19.75,,,-1,,,,15.8
4790,,,,,22.5,,,,,21.0,1.7959183673469388,1.872340425531915,,48.0,67.0,,14.8,,1.6296296296296295
4791,,5.75,-1,,,14.0,,,19.75,7.090909090909091,10.5,2.361111111111111,7.166666666666667,,6.8,-1,,,1.6862745098039216
4792,,8.777777777777779,-1,8.0,,11.2,,,,7.363636363636363,,6.384615384615385,6.0,,7.1,,,71.0,2.9642857142857144
4793,,-1,,,47.0,35.5,,-1,2.0,4.0,7.25,3.0,-1,10.142857142857142,,,15.0,-1,2.4054054054054053
4794,,10.666666666666666,,,-1,,,,,14.166666666666666,1.9777777777777779,1.8125,,25.0,,,42.0,-1,1.5344827586206897
4795,,46.0,-1,,8.666666666666666,15.0,,40.0,,4.857142857142857,3.259259259259259,2.3157894736842106,-1,7.9,41.0,-1,11.333333333333334,,1.6603773584905661
4796,,,,,,,,-1,,15.6,6.769230769230769,3.3846153846153846,-1,15.8,-1,,6.0,,2.933333333333333
4797,14.0,9.444444444444445,3.0,,,13.6,,,,5.642857142857143,,3.5217391304347827,16.5,,11.333333333333334,,,,3.4
4798,,60.0,,,,,,,,8.666666666666666,,6.5,44.0,,14.0,-1,,,6.0
4799,25.0,25.5,25.0,-1,-1,12.0,,-1,,30.0,3.3076923076923075,2.9655172413793105,11.833333333333334,9.375,8.555555555555555,,15.5,-1,2.3513513513513513
4800,1.0,5.0,14.666666666666666,,,21.75,,,4.5,26.0,-1,6.6923076923076925,10.666666666666666,,10.875,11.75,,12.333333333333334,5.117647058823529
4801,,1.0,34.0,,29.0,9.4,,-1,-1,41.5,8.4,3.142857142857143,,7.636363636363637,-1,,-1,,1.8333333333333333
4802,-1,14.666666666666666,,,30.0,18.0,,19.25,,13.8,3.782608695652174,2.4054054054054053,48.0,14.8,52.0,-1,24.0,16.0,2.119047619047619
4803,,11.0,-1,,17.666666666666668,34.5,30.0,7.0,8.0,6.461538461538462,3.230769230769231,2.896551724137931,-1,8.0,22.0,,13.833333333333334,,2.5454545454545454
4804,,25.666666666666668,-1,,8.0,,,20.25,-1,10.0,2.3783783783783785,2.1219512195121952,,7.9,,,11.0,,1.9130434782608696
4805,-1,22.0,,,-1,,,,,3.0,1.9777777777777779,1.8936170212765957,,10.5,-1,,5.0,,1.6181818181818182
4806,,8.0,,,-1,-1,,-1,,24.0,9.222222222222221,3.4583333333333335,,3.75,,,,-1,2.8620689655172415
4807,,10.142857142857142,,,12.0,,,,,6.888888888888889,2.0232558139534884,1.5344827586206897,,30.0,,,2.0,,1.328358208955224
4808,-1,25.666666666666668,,,-1,41.0,,,17.666666666666668,21.5,2.0,7.0,32.5,,11.857142857142858,,,13.0,3.909090909090909
4809,,67.0,,,37.0,,,42.0,-1,77.0,5.533333333333333,2.8333333333333335,,20.0,21.0,,31.0,,2.289473684210526
4810,,43.0,10.0,-1,,-1,13.0,-1,19.5,,19.333333333333332,4.35,13.2,-1,8.5,-1,,,2.75
4811,,70.0,30.5,26.5,,,,,-1,7.636363636363637,7.6,3.185185185185185,9.857142857142858,,9.571428571428571,16.8,,16.0,2.388888888888889
4812,,14.0,-1,,,13.0,,,-1,6.583333333333333,-1,3.4782608695652173,3.0,,16.75,,,,3.1153846153846154
4813,17.0,5.0,,,,35.0,,,-1,14.0,,6.142857142857143,19.0,,4.470588235294118,-1,,-1,2.689655172413793
4814,,17.5,-1,,,-1,,,-1,11.571428571428571,,5.866666666666666,12.0,,8.714285714285714,21.0,,,4.631578947368421
4815,,13.2,,,,-1,,,-1,6.384615384615385,10.25,2.6363636363636362,,-1,41.0,,,14.0,2.0714285714285716
4816,-1,47.0,,,,-1,,,19.75,9.625,3.1785714285714284,2.4444444444444446,28.0,8.714285714285714,12.25,,30.5,-1,1.9777777777777779
4817,,30.0,,,-1,,,13.333333333333334,,14.5,2.806451612903226,2.0714285714285716,,8.833333333333334,,,20.0,,1.9772727272727273
4818,10.5,,,14.0,,,,-1,,23.0,5.857142857142857,4.777777777777778,8.571428571428571,-1,-1,-1,-1,23.0,3.909090909090909
4819,,20.0,,,,,,-1,1.0,2.0,16.4,12.0,,19.0,,,,,6.461538461538462
4820,-1,15.0,14.0,-1,,12.333333333333334,,,,21.0,,7.2,19.333333333333332,,6.0,,,23.5,4.222222222222222
4821,-1,22.5,-1,7.571428571428571,,15.0,,,,13.0,,10.0,9.333333333333334,,13.8,10.6,,-1,3.8
4823,,2.5,,,,,,,,60.0,,9.714285714285714,,,11.0,,,-1,5.230769230769231
4824,,10.0,,,,-1,,,,3.391304347826087,,3.4545454545454546,6.0,,-1,35.0,,-1,2.27027027027027
4826,42.0,11.285714285714286,-1,-1,,30.0,,,-1,10.0,-1,3.590909090909091,11.428571428571429,,6.142857142857143,19.0,,12.5,2.6363636363636362
4827,-1,16.0,-1,,,32.0,,,,14.5,19.75,7.545454545454546,31.0,-1,15.25,-1,39.5,-1,4.578947368421052
4828,,11.0,,,-1,15.0,-1,-1,13.333333333333334,29.5,4.529411764705882,4.05,-1,11.0,-1,,-1,,2.9655172413793105
4829,,7.6,-1,,,7.5,,,1.0,3.0357142857142856,,1.4576271186440677,37.0,,19.25,,,,1.380952380952381
4830,,8.833333333333334,3.0,3.0,,24.0,,,,-1,32.0,20.25,12.6,,4.882352941176471,-1,,,3.3461538461538463
4831,,-1,,,,,,26.0,-1,9.0,6.363636363636363,4.666666666666667,,19.5,,,,,4.2
4832,,,-1,,,-1,,,,6.25,2.073170731707317,1.9318181818181819,,7.555555555555555,14.333333333333334,,7.5,21.5,1.7346938775510203
4833,,36.5,-1,,,,,,,11.333333333333334,-1,5.4,48.0,,25.0,,,,5.4
4835,,19.666666666666668,-1,-1,,65.0,,,,8.444444444444445,25.0,4.333333333333333,23.333333333333332,13.0,10.125,-1,15.666666666666666,-1,3.5217391304347827
4836,,12.428571428571429,,,,,,,,6.384615384615385,1.5714285714285714,1.6111111111111112,,17.0,-1,,5.0,,1.4666666666666666
4837,,29.0,-1,,-1,,,,,12.75,4.421052631578948,3.5833333333333335,26.0,16.0,9.11111111111111,36.0,10.857142857142858,-1,2.774193548387097
4838,,47.0,2.0,34.0,-1,21.0,-1,15.0,-1,5.642857142857143,4.529411764705882,3.0,-1,7.285714285714286,12.333333333333334,-1,11.0,-1,2.7241379310344827
4839,,60.0,,,,29.0,,,,7.181818181818182,1.816326530612245,1.7959183673469388,,12.0,17.0,,21.666666666666668,,1.459016393442623
4840,,-1,,,-1,-1,,16.333333333333332,,13.6,4.35,3.5833333333333335,,6.6923076923076925,-1,,6.6923076923076925,,3.107142857142857
4841,-1,-1,10.666666666666666,,,-1,,-1,,23.0,20.0,10.625,,,72.0,,,,7.7272727272727275
4842,,-1,,,-1,,,63.0,-1,6.4,2.6451612903225805,2.0,,24.333333333333332,,,11.857142857142858,,1.872340425531915
4843,-1,7.6,,-1,,18.0,,-1,,9.142857142857142,16.666666666666668,4.555555555555555,16.4,,16.333333333333332,,18.0,,2.774193548387097
4844,,10.0,,,,33.0,,11.0,-1,4.722222222222222,2.838709677419355,1.6296296296296295,,-1,-1,,-1,,1.543859649122807
4845,,,,,,,,,,9.0,2.8275862068965516,2.4166666666666665,,,,,41.0,,2.230769230769231
4846,,-1,,,,,,,,38.0,4.0476190476190474,2.4,,25.333333333333332,-1,,14.0,,2.1794871794871793
4847,,15.8,20.5,,,21.333333333333332,,,38.0,15.75,,6.7,13.166666666666666,,7.333333333333333,33.0,,,3.4
4848,18.0,-1,-1,2.0,,17.333333333333332,,,-1,11.0,,7.111111111111111,40.5,,10.666666666666666,-1,,-1,4.368421052631579
4849,,17.0,-1,,,12.2,,,16.2,18.0,,6.214285714285714,,,22.5,4.5,,2.0,4.833333333333333
4850,,,,-1,,-1,-1,45.0,8.25,22.0,16.6,4.611111111111111,-1,56.0,29.0,,-1,,4.0
4851,,,8.0,,,-1,,,,35.0,,3.6666666666666665,13.75,,9.0,,,,4.0625
4852,26.0,-1,-1,-1,,,,,,16.333333333333332,,15.8,24.5,,17.5,,,-1,9.875
4853,,13.2,16.5,,27.5,-1,,-1,,14.8,19.333333333333332,5.3125,37.0,19.333333333333332,10.5,15.5,29.0,,3.8636363636363638
4854,,4.421052631578948,-1,,13.333333333333334,,,-1,-1,7.2727272727272725,1.7142857142857142,2.022727272727273,,15.5,,,15.8,-1,1.5892857142857142
4855,-1,38.0,8.5,,,64.0,,,-1,15.333333333333334,-1,3.739130434782609,22.0,-1,22.5,,,,3.3076923076923075
4856,,,,,38.0,-1,,,,-1,7.181818181818182,3.0,,33.5,,,,,2.53125
