,가구인테리어/잡화_고가,가구인테리어/잡화_저가,가구인테리어/잡화_중가,가전/레저취미/멀티샵_고가,가전/레저취미/멀티샵_저가,가전/레저취미/멀티샵_중가,교육문화/아동_고가,교육문화/아동_저가,교육문화/아동_중가,식품/생활_고가,식품/생활_저가,식품/생활_중가,의류/이미용_고가,의류/이미용_저가,의류/이미용_중가,침구/주방_고가,침구/주방_저가,침구/주방_중가,총 평균 구매주기
3630,,33.88235294117647,103.25,,-1,,,144.75,,9.05,2.904382470119522,2.4628378378378377,-1,5.46969696969697,84.0,,19.916666666666668,99.6,2.042016806722689
3631,20.09375,28.2,32.35,,15.090909090909092,131.5,-1,92.4,167.5,10.757575757575758,4.17816091954023,2.7433962264150944,72.125,10.157142857142857,19.451612903225808,82.0,34.421052631578945,-1,2.1636904761904763
3632,62.25,26.46153846153846,48.8,,10.409090909090908,428.0,,93.0,-1,9.73611111111111,2.83984375,2.6057347670250897,46.09090909090909,7.1683168316831685,28.636363636363637,60.6,16.904761904761905,44.214285714285715,2.077142857142857
3633,41.9375,29.77777777777778,191.66666666666666,-1,,58.375,,-1,12.872727272727273,16.27906976744186,274.5,8.74390243902439,55.0,,22.40625,47.92307692307692,-1,106.4,5.558139534883721
3634,117.0,30.272727272727273,75.0,,,24.076923076923077,,,130.66666666666666,9.93939393939394,121.0,6.234782608695652,56.0,,20.4,42.69230769230769,,27.454545454545453,5.272058823529412
3635,,24.642857142857142,37.25,,40.5625,56.0,,,75.33333333333333,16.37837837837838,13.588235294117647,6.537735849056604,-1,5.4471544715447155,20.29032258064516,,42.2,125.0,2.8137651821862346
3636,60.0,11.153846153846153,45.07142857142857,16.0,,27.708333333333332,-1,-1,64.55555555555556,6.775700934579439,38.6875,3.3256880733944953,17.783783783783782,62.75,12.363636363636363,45.583333333333336,74.66666666666667,60.333333333333336,2.810077519379845
3637,42.0,22.64516129032258,21.838709677419356,142.5,138.0,25.53846153846154,,70.33333333333333,38.35294117647059,21.65625,5.27536231884058,3.615,14.38,63.714285714285715,10.73134328358209,29.652173913043477,30.17391304347826,74.11111111111111,2.3483870967741933
3638,,44.0,,,64.6,400.0,,91.5,,14.272727272727273,4.216374269005848,2.767175572519084,,8.476190476190476,31.5,,51.84615384615385,-1,2.272727272727273
3639,-1,17.06451612903226,201.5,,98.8,181.5,6.0,-1,8.0,10.979591836734693,2.360323886639676,2.884,35.0,203.5,45.38461538461539,21.0,9.19047619047619,-1,2.6028880866425994
3640,,64.81818181818181,82.0,,66.4,-1,,56.0,,9.25,3.6,2.119186046511628,,22.217391304347824,148.25,-1,121.6,-1,1.8409090909090908
3641,,49.30769230769231,156.0,,244.0,57.44444444444444,222.0,40.294117647058826,95.42857142857143,39.77777777777778,4.986301369863014,2.656934306569343,-1,9.632352941176471,22.419354838709676,180.0,20.264705882352942,138.75,2.233128834355828
3642,,2.84375,,,35.25,,,,,3.663265306122449,1.6,1.5826086956521739,71.75,92.5,37.857142857142854,,12.732142857142858,,1.348148148148148
3643,,97.57142857142857,-1,-1,120.6,-1,,471.0,,14.395833333333334,1.890625,1.962162162162162,181.33333333333334,99.14285714285714,53.0,,31.789473684210527,-1,1.5348837209302326
3644,,38.21052631578947,,,20.02777777777778,84.14285714285714,,20.0,96.6,16.725,4.87248322147651,4.347305389221557,288.0,6.54054054054054,43.75,,20.06896551724138,144.75,3.0632911392405062
3645,-1,22.03448275862069,25.333333333333332,,117.5,87.14285714285714,,28.25,114.75,12.322033898305085,3.8663101604278074,2.4761904761904763,,8.55952380952381,44.86666666666667,,30.695652173913043,103.0,1.8596938775510203
3646,,11.366666666666667,48.23076923076923,39.86666666666667,,74.33333333333333,,,89.0,10.954545454545455,29.791666666666668,4.82,46.642857142857146,100.42857142857143,15.666666666666666,174.0,182.0,106.0,3.6515151515151514
3647,,44.666666666666664,-1,,76.71428571428571,65.0,,50.0,78.0,20.41176470588235,3.707692307692308,2.645985401459854,,12.135593220338983,85.66666666666667,,36.06666666666667,-1,2.2585669781931466
3648,30.0,75.44444444444444,124.25,148.75,,50.0,,,,12.857142857142858,-1,5.454545454545454,17.783783783783782,-1,21.029411764705884,57.3,,66.5,4.1022727272727275
3649,,39.88235294117647,88.16666666666667,,75.75,,,32.23529411764706,150.0,6.5,2.5208333333333335,2.1228070175438596,,8.753623188405797,104.33333333333333,,44.5,97.75,2.0138504155124655
3650,,68.11111111111111,182.5,,143.0,156.5,,97.5,,25.14814814814815,3.8972972972972975,2.650909090909091,,10.17142857142857,38.35294117647059,-1,26.64,96.75,2.182634730538922
3651,,47.30769230769231,,,25.6,181.5,,,,21.65625,2.493150684931507,2.2158054711246202,476.0,7.326530612244898,71.11111111111111,,21.25,88.83333333333333,1.8984375
3652,,60.5,78.0,40.2,39.0,52.72727272727273,-1,51.166666666666664,72.83333333333333,34.72222222222222,4.226744186046512,2.5528169014084505,-1,14.058823529411764,294.0,,23.166666666666668,,2.223241590214067
3653,63.63636363636363,47.666666666666664,44.1875,26.5,,43.875,,,112.5,28.72,96.0,8.465116279069768,11.015384615384615,-1,9.95890410958904,338.0,-1,202.0,4.55
3654,141.5,54.44444444444444,112.33333333333333,19.40625,-1,16.692307692307693,,-1,22.35483870967742,75.0,24.0,10.923076923076923,27.956521739130434,101.33333333333333,8.301204819277109,41.375,149.0,34.94444444444444,3.5145631067961167
3655,123.6,13.803921568627452,25.136363636363637,58.666666666666664,-1,20.733333333333334,,,104.33333333333333,12.05,14.02,3.2850678733031673,41.214285714285715,64.33333333333333,10.507462686567164,47.0,125.66666666666667,45.06666666666667,2.8735177865612647
3656,43.06666666666667,40.5,36.705882352941174,202.0,-1,29.434782608695652,,355.0,60.0,13.96,6.146551724137931,4.57051282051282,11.206349206349206,59.416666666666664,10.136363636363637,96.2,68.66666666666667,63.0,2.9221311475409837
3657,106.4,13.461538461538462,32.30769230769231,,-1,126.0,,,,16.272727272727273,8.74698795180723,4.078651685393258,11.783333333333333,47.857142857142854,17.675,105.0,65.625,66.5,3.6666666666666665
3658,,40.0,232.0,,67.0,230.5,,90.83333333333333,-1,18.68,6.970873786407767,3.5643564356435644,5.0,5.716666666666667,34.0,,74.66666666666667,,2.3376623376623376
3659,,76.4,38.333333333333336,,221.0,,,94.0,,15.58695652173913,3.5594059405940595,2.1547619047619047,91.14285714285714,29.434782608695652,60.25,453.0,110.6,156.0,1.8498727735368956
3660,6.0,145.0,44.0,,,88.0,,156.25,-1,8.261904761904763,4.443037974683544,3.311320754716981,,13.784313725490197,20.625,-1,34.77777777777778,,2.7115384615384617
3661,151.66666666666666,37.0,67.22222222222223,,,71.33333333333333,,28.307692307692307,405.0,35.578947368421055,17.1875,3.419047619047619,25.346153846153847,195.0,6.694444444444445,,1.0,100.5,2.3121019108280256
3662,61.333333333333336,15.727272727272727,67.0,,7.0,27.833333333333332,,364.0,-1,20.285714285714285,12.719298245614034,3.1695652173913045,15.133333333333333,38.733333333333334,10.028571428571428,94.83333333333333,41.76470588235294,49.166666666666664,2.2639751552795033
3663,122.5,11.048387096774194,52.888888888888886,31.5,-1,36.588235294117645,,,,11.76271186440678,110.0,9.133333333333333,25.0,,15.659090909090908,68.33333333333333,10.0,62.125,7.842696629213483
3664,33.526315789473685,30.565217391304348,43.5,43.25,,14.826086956521738,,139.0,229.0,18.36842105263158,9.282051282051283,3.89247311827957,24.17241379310345,26.037037037037038,8.75,22.0625,55.61538461538461,87.25,2.7218045112781954
3665,56.6,36.421052631578945,74.88888888888889,54.285714285714285,66.5,22.321428571428573,,-1,48.36363636363637,25.714285714285715,13.78,5.6141732283464565,25.214285714285715,26.40740740740741,11.62295081967213,68.85714285714286,131.0,43.0,3.9502762430939224
3666,115.5,20.58823529411765,1.0,,-1,94.5,,-1,,4.0055555555555555,69.6,3.6532663316582914,73.0,19.0,42.0625,172.5,34.0,139.0,2.4152823920265782
3667,96.6,24.75862068965517,36.75,50.666666666666664,34.75,16.097560975609756,,34.5,-1,10.558823529411764,15.720930232558139,5.395522388059701,17.485714285714284,109.6,6.435185185185185,41.0,27.8,55.55555555555556,2.519163763066202
3668,,41.666666666666664,76.0,21.0,110.4,36.142857142857146,,51.111111111111114,,13.407407407407407,4.528301886792453,2.503448275862069,32.77272727272727,11.661290322580646,27.653846153846153,45.13333333333333,21.363636363636363,53.15384615384615,1.9234828496042216
3669,,23.428571428571427,,,13.361702127659575,,,,,14.574468085106384,1.8898071625344353,2.029585798816568,,72.66666666666667,-1,,52.63636363636363,,1.673170731707317
3670,,10.984848484848484,106.66666666666667,-1,-1,25.28,,139.0,85.14285714285714,7.188118811881188,16.15909090909091,4.402439024390244,47.833333333333336,43.125,8.345679012345679,43.92307692307692,58.8,81.33333333333333,3.594059405940594
3671,,17.8,,,59.57142857142857,218.0,,,,16.522727272727273,2.6703703703703705,3.2986425339366514,,186.33333333333334,-1,,62.4,-1,1.7955665024630543
3672,57.583333333333336,33.57142857142857,36.1875,45.666666666666664,,32.476190476190474,,-1,332.0,19.4,42.38461538461539,6.780952380952381,56.833333333333336,111.0,10.73134328358209,79.71428571428571,135.66666666666666,132.0,5.135714285714286
3673,,9.333333333333334,179.33333333333334,179.0,112.33333333333333,35.2,,20.333333333333332,23.25,8.987654320987655,17.375,5.313868613138686,150.5,193.0,29.681818181818183,98.16666666666667,163.0,37.93333333333333,4.9523809523809526
3674,37.75,25.307692307692307,89.14285714285714,-1,,54.23076923076923,,138.0,,65.44444444444444,96.14285714285714,3.761658031088083,24.178571428571427,,4.367469879518072,95.42857142857143,91.0,-1,2.4863013698630136
3675,-1,16.441860465116278,175.5,,39.94117647058823,38.5,,,-1,18.28205128205128,2.908,2.78544061302682,87.0,25.178571428571427,65.8,8.0,98.71428571428571,85.5,1.8981723237597912
3676,370.0,28.75,-1,,,326.0,,,,13.568627450980392,,4.414634146341464,129.0,-1,80.33333333333333,-1,,324.0,4.258823529411765
3677,255.5,33.25,154.33333333333334,-1,,125.8,,,,16.763157894736842,63.0,6.36936936936937,125.5,-1,12.636363636363637,,,-1,5.656
3678,283.0,14.73469387755102,66.28571428571429,84.0,,64.2,,140.0,302.0,15.804347826086957,26.23076923076923,4.226744186046512,18.153846153846153,29.714285714285715,10.214285714285714,85.66666666666667,62.857142857142854,64.36363636363636,3.2311111111111113
3679,39.77777777777778,17.897435897435898,70.44444444444444,22.08695652173913,-1,45.0,,,140.66666666666666,10.115942028985508,131.75,5.661290322580645,28.12,216.0,8.0,95.57142857142857,507.0,111.5,3.4354066985645932
3680,-1,60.083333333333336,137.0,,33.473684210526315,190.33333333333334,,-1,,8.238636363636363,2.0193905817174516,1.7234042553191489,-1,25.9,-1,,39.84615384615385,-1,1.4550898203592815
3681,142.5,17.5609756097561,27.470588235294116,123.0,,35.5,,,68.55555555555556,11.830508474576272,14.702127659574469,7.510416666666667,11.046153846153846,-1,11.75,37.05555555555556,-1,66.5,3.5072463768115942
3682,573.0,26.814814814814813,209.66666666666666,,,40.6,,118.16666666666667,98.66666666666667,7.698924731182796,7.137254901960785,2.656934306569343,66.5,39.23529411764706,18.054054054054053,126.5,35.8,128.8,2.3184713375796178
3683,58.5,19.35135135135135,33.285714285714285,-1,,112.6,,-1,307.5,10.014084507042254,19.675675675675677,3.5,18.0,36.45,9.441558441558442,60.285714285714285,51.75,153.33333333333334,2.987704918032787
3684,,23.03448275862069,441.0,,41.625,27.0,,,,21.454545454545453,2.106936416184971,2.321656050955414,,63.55555555555556,,,34.4375,555.0,1.7274881516587677
3685,95.0,10.818181818181818,202.0,,,,,,-1,8.218390804597702,27.142857142857142,3.9617486338797816,30.08695652173913,7.0,42.9375,43.0,,158.5,3.485576923076923
3686,135.5,18.166666666666668,40.11764705882353,107.0,,56.54545454545455,,-1,31.15,12.571428571428571,38.833333333333336,4.791946308724833,24.642857142857142,74.4,13.26923076923077,106.83333333333333,463.0,12.5,4.151162790697675
3687,,39.8235294117647,234.0,,65.4,-1,,122.0,-1,12.5,5.6434108527131785,2.9836065573770494,,10.2,151.0,,54.92307692307692,-1,2.4347826086956523
3688,112.0,22.79310344827586,106.16666666666667,68.14285714285714,177.0,79.5,,,82.0,9.706666666666667,36.25,6.016528925619835,26.458333333333332,74.0,12.945454545454545,51.416666666666664,56.666666666666664,93.0,4.9523809523809526
3689,90.5,29.041666666666668,58.166666666666664,,,109.6,,-1,-1,14.612244897959183,114.83333333333333,8.542168674698795,24.896551724137932,-1,8.876543209876543,132.6,-1,119.33333333333333,5.338235294117647
3690,183.0,59.666666666666664,162.0,,103.0,25.77777777777778,,50.45454545454545,142.0,28.125,9.48,3.134782608695652,16.5609756097561,15.738095238095237,16.025,-1,65.85714285714286,-1,2.6925925925925926
3691,,164.25,,,257.0,-1,,158.0,,9.038461538461538,2.9551020408163264,2.1666666666666665,,10.738461538461538,285.0,,126.2,,1.9782608695652173
3692,,109.5,,,87.33333333333333,,,234.5,-1,22.516129032258064,3.042194092827004,2.513793103448276,,25.807692307692307,,,30.59090909090909,177.5,2.2639751552795033
3693,84.0,31.285714285714285,54.27272727272727,-1,-1,41.38461538461539,,-1,-1,18.91176470588235,28.75,5.22463768115942,24.5,144.2,14.956521739130435,61.72727272727273,-1,60.7,3.9239130434782608
3694,,50.083333333333336,,45.0,246.5,238.0,,-1,,21.393939393939394,4.75,3.143478260869565,,13.39622641509434,31.08695652173913,,19.647058823529413,567.0,2.873015873015873
3695,,35.68421052631579,-1,,109.0,191.0,-1,30.35,103.66666666666667,18.63157894736842,4.101694915254237,2.752851711026616,,15.25531914893617,91.0,,43.92857142857143,,2.541958041958042
3696,,17.341463414634145,15.0,,45.27272727272727,-1,,,-1,7.565217391304348,2.1731343283582087,2.568904593639576,,33.6,-1,,58.7,12.0,1.7169811320754718
3697,74.42857142857143,17.897435897435898,54.61538461538461,27.833333333333332,-1,35.5625,,,110.4,31.863636363636363,57.666666666666664,9.03896103896104,19.216216216216218,-1,7.747252747252747,71.5,85.0,115.75,3.606060606060606
3698,49.0,19.805555555555557,42.1875,17.24390243902439,,38.05555555555556,,,-1,12.625,273.0,7.0594059405940595,23.321428571428573,,18.605263157894736,79.28571428571429,-1,48.416666666666664,4.951388888888889
3699,17.636363636363637,43.5,156.5,208.5,,34.31578947368421,,,113.75,40.5,-1,5.425373134328358,52.38461538461539,,16.40909090909091,39.15384615384615,,80.33333333333333,4.107344632768362
3700,73.88888888888889,24.642857142857142,38.31578947368421,15.666666666666666,45.5,56.333333333333336,,-1,57.0,14.1,17.97142857142857,4.335329341317365,29.227272727272727,135.0,6.02542372881356,50.57142857142857,48.666666666666664,89.57142857142857,2.3868852459016394
3701,,17.325,112.8,,134.0,22.642857142857142,,,,11.365079365079366,2.227692307692308,1.97289972899729,,33.57142857142857,176.33333333333334,,162.33333333333334,,1.5757575757575757
3702,302.0,22.64516129032258,110.0,,52.36363636363637,262.5,,,38.5,5.637795275590551,5.402985074626866,3.134199134199134,22.15625,57.0,25.5,97.2,29.5,144.75,2.742424242424242
3703,,48.2,-1,,53.8,189.0,-1,24.115384615384617,,12.857142857142858,3.2556053811659194,2.7191011235955056,,15.452380952380953,110.83333333333333,,15.651162790697674,101.5,2.4863013698630136
3704,,34.1578947368421,331.0,,19.93103448275862,55.36363636363637,125.0,34.7,14.75,6.980582524271845,2.7358490566037736,2.126099706744868,79.5,11.916666666666666,26.875,-1,26.23076923076923,17.0,1.8079800498753118
3706,,74.11111111111111,,,62.5,-1,165.0,70.5,98.71428571428571,9.23076923076923,2.799227799227799,2.323717948717949,,22.964285714285715,,,27.72,126.5,2.2036474164133737
3707,,30.782608695652176,-1,,151.0,98.0,,,-1,6.780952380952381,27.8,2.0308988764044944,251.0,,36.0,573.0,-1,,1.8075
3708,,58.63636363636363,8.0,,31.444444444444443,204.33333333333334,-1,142.66666666666666,,8.85,2.538732394366197,1.81,94.0,22.64516129032258,235.0,-1,27.08,285.0,1.6812933025404158
3709,355.5,34.23076923076923,61.2,,15.0,84.25,,,,11.915254237288135,1.6812933025404158,1.8714652956298201,302.0,41.2,28.52,-1,28.32,364.0,1.5103734439834025
3710,81.0,56.333333333333336,31.17391304347826,280.0,-1,32.6,,,131.75,14.833333333333334,28.333333333333332,5.260869565217392,27.416666666666668,186.66666666666666,14.215686274509803,39.916666666666664,97.14285714285714,125.66666666666667,4.055865921787709
3711,50.38461538461539,45.13333333333333,141.75,197.0,63.0,16.80952380952381,,-1,81.125,15.652173913043478,10.938461538461539,2.975206611570248,30.727272727272727,23.0,11.0,34.78947368421053,110.0,-1,2.5714285714285716
3712,90.0,18.86111111111111,37.611111111111114,,10.656716417910447,136.2,,42.1,66.6,13.169811320754716,5.76984126984127,3.0546218487394956,34.3,13.807692307692308,11.89655172413793,74.77777777777777,23.91304347826087,83.85714285714286,2.3836065573770493
3713,,50.785714285714285,,,697.0,-1,,109.4,,41.0,5.06993006993007,3.072649572649573,-1,17.48780487804878,52.61538461538461,,53.833333333333336,113.0,2.0948275862068964
3714,73.625,66.66666666666667,44.142857142857146,30.210526315789473,280.5,40.588235294117645,,-1,,20.0625,19.82857142857143,6.092436974789916,24.0,75.33333333333333,10.357142857142858,292.0,172.66666666666666,,4.027777777777778
3715,-1,35.0,58.0,,41.470588235294116,,,103.5,71.0,16.627906976744185,3.7422680412371134,2.8249027237354087,162.66666666666666,11.296875,74.5,71.0,37.166666666666664,-1,2.355987055016181
3716,,30.65,134.0,,53.63636363636363,32.25,,269.0,49.0,12.070175438596491,1.850253807106599,1.8225,,68.11111111111111,44.46153846153846,55.0,65.44444444444444,80.5,1.4969199178644763
3717,-1,37.416666666666664,128.0,,57.666666666666664,42.1,,116.33333333333333,81.6,7.945054945054945,3.242152466367713,2.2195121951219514,97.0,19.65714285714286,12.46,86.5,23.75,-1,1.9310344827586208
3718,,11.545454545454545,-1,,97.66666666666667,,,,,22.464285714285715,2.086153846153846,2.0148367952522257,,142.33333333333334,,,71.66666666666667,,1.6128266033254157
3719,-1,16.725,164.0,,91.71428571428571,129.33333333333334,,41.9375,59.55555555555556,6.076271186440678,2.2177914110429446,1.7960199004975124,34.64705882352941,12.563636363636364,29.473684210526315,76.0,19.77777777777778,80.28571428571429,1.5786026200873362
3720,47.916666666666664,33.523809523809526,45.53333333333333,26.6,50.166666666666664,21.516129032258064,292.0,125.5,-1,12.732142857142858,21.8125,5.714285714285714,11.28125,56.625,19.416666666666668,34.0,69.14285714285714,27.761904761904763,3.4545454545454546
3721,68.5,20.457142857142856,23.03448275862069,27.12,,37.25,,,114.0,15.085106382978724,49.72727272727273,9.311688311688311,26.666666666666668,197.5,9.037974683544304,25.666666666666668,-1,44.714285714285715,4.664516129032258
3722,111.0,17.19047619047619,23.26086956521739,64.7,,44.375,,,,12.981818181818182,,7.285714285714286,15.02127659574468,,12.589285714285714,91.0,,117.0,3.6381909547738696
3723,66.7,21.8125,24.689655172413794,105.66666666666667,-1,48.22222222222222,,-1,177.0,19.13888888888889,46.714285714285715,8.181818181818182,16.6046511627907,40.6875,13.547169811320755,38.266666666666666,81.75,-1,5.1063829787234045
3724,,18.487179487179485,72.66666666666667,,-1,61.666666666666664,,179.0,68.4,6.794117647058823,3.495049504950495,2.691449814126394,66.0,21.264705882352942,28.833333333333332,109.66666666666667,46.0,34.0,2.174174174174174
3725,,15.727272727272727,54.875,-1,,135.5,,-1,-1,8.168539325842696,17.94736842105263,4.333333333333333,29.59090909090909,239.0,7.833333333333333,40.6,153.0,143.0,3.6218905472636815
3726,41.61538461538461,73.0,64.11111111111111,32.333333333333336,,20.13888888888889,-1,120.0,46.4,26.76923076923077,72.5,8.055555555555555,25.074074074074073,131.75,12.719298245614034,64.3,151.66666666666666,224.5,5.215827338129497
3727,,13.036363636363637,187.0,,17.71794871794872,,,,,13.884615384615385,2.934959349593496,2.1474926253687316,,6.62037037037037,,,30.65,,1.775609756097561
3728,,17.82051282051282,-1,,30.954545454545453,146.25,,,,13.395833333333334,1.9972602739726026,1.8312342569269522,20.0,44.25,174.75,380.0,99.6,,1.4847250509164969
3729,48.714285714285715,13.425925925925926,67.0,127.0,,31.333333333333332,,,68.66666666666667,7.350515463917525,53.375,4.027777777777778,5.814516129032258,56.8,8.25287356321839,71.7,-1,85.375,2.6988847583643123
3730,,38.05555555555556,465.0,,215.33333333333334,142.0,,111.0,268.0,21.264705882352942,3.008298755186722,2.854901960784314,70.0,16.022222222222222,26.64,24.0,34.285714285714285,-1,2.275
3731,,46.76923076923077,34.0,,17.0,130.66666666666666,-1,159.0,28.75,14.2,3.5392156862745097,2.2300613496932513,188.33333333333334,8.523809523809524,108.8,177.0,11.5,64.33333333333333,1.8220551378446115
3732,210.0,32.9,49.333333333333336,430.0,112.6,96.6,,237.0,-1,14.196078431372548,3.8157894736842106,2.9591836734693877,-1,9.756756756756756,39.44444444444444,287.0,29.238095238095237,89.16666666666667,2.372549019607843
3733,,192.5,48.0,,84.66666666666667,46.76923076923077,,,,10.283582089552239,2.0655270655270654,2.1621621621621623,147.0,28.954545454545453,37.46153846153846,-1,26.0,85.0,1.674364896073903
3734,,227.0,,,56.36363636363637,-1,,,,12.155172413793103,5.454545454545454,2.75,,43.357142857142854,184.0,,130.33333333333334,112.0,2.3301282051282053
3735,,38.05882352941177,121.66666666666667,111.0,-1,38.5,,263.0,,16.209302325581394,3.1471861471861473,1.7560386473429952,70.55555555555556,18.914285714285715,20.21875,-1,91.14285714285714,32.5,1.594298245614035
3736,,29.82608695652174,93.5,,44.06666666666667,219.0,,-1,,16.651162790697676,6.275862068965517,3.5686274509803924,,11.296875,60.166666666666664,,104.83333333333333,-1,2.4761904761904763
3737,,19.375,31.857142857142858,,39.0,173.5,-1,23.814814814814813,53.25,6.126050420168068,3.4549763033175354,2.566901408450704,,8.564705882352941,54.7,,16.73170731707317,49.0,1.765133171912833
3738,-1,478.0,180.0,,,53.0,,20.48148148148148,-1,153.0,10.753846153846155,5.488549618320611,81.0,3.756476683937824,50.76923076923077,,55.0,,2.329073482428115
3739,59.0,38.785714285714285,26.761904761904763,64.3,,12.867924528301886,,,9.450704225352112,16.875,508.0,6.728155339805825,21.5,36.0,19.194444444444443,109.0,,,3.3684210526315788
3740,-1,281.0,211.5,,-1,67.5,,-1,,9.166666666666666,2.005524861878453,1.6993006993006994,,68.3,77.5,,48.0,-1,1.653061224489796
3741,,43.6,153.33333333333334,-1,43.13333333333333,117.6,,129.5,43.0,14.957446808510639,3.1703056768558953,2.6436363636363636,315.0,12.964285714285714,46.666666666666664,,32.0,69.14285714285714,2.1072463768115943
3742,58.27272727272727,36.0,35.1764705882353,,34.0,41.0,,140.8,360.0,15.652173913043478,14.117647058823529,6.990291262135922,28.625,20.78125,10.318181818181818,88.57142857142857,34.68421052631579,48.23076923076923,5.806451612903226
3743,63.0,31.9,54.9,19.666666666666668,,28.583333333333332,179.5,205.5,52.166666666666664,9.24,69.77777777777777,3.611940298507463,38.35294117647059,136.66666666666666,16.73170731707317,86.625,259.0,46.30769230769231,2.5121107266435985
3744,86.875,56.2,30.5,,127.5,23.066666666666666,,,,17.48780487804878,27.85,4.016666666666667,24.133333333333333,87.66666666666667,7.17,118.0,79.0,80.22222222222223,3.0936170212765957
3745,110.5,11.693548387096774,17.95,47.46153846153846,,49.72727272727273,,,68.2,6.165217391304348,36.07142857142857,3.756476683937824,16.522727272727273,86.0,10.271428571428572,37.0,117.5,73.2,2.87007874015748
3746,,49.357142857142854,,,71.5,-1,,,,15.195652173913043,2.8735177865612647,2.300632911392405,,109.0,118.0,,39.9375,,1.883419689119171
3747,43.733333333333334,31.681818181818183,62.0,,10.166666666666666,31.0,,39.2,68.55555555555556,12.5,5.1521739130434785,3.0504201680672267,45.69230769230769,22.3,10.936507936507937,71.55555555555556,52.833333333333336,91.0,2.630434782608696
3748,129.0,9.533333333333333,23.689655172413794,311.0,13.710526315789474,21.264705882352942,,67.2,154.0,9.402597402597403,2.9471544715447155,1.7469879518072289,16.697674418604652,17.825,7.739130434782608,37.625,20.363636363636363,45.8,1.5252100840336134
3749,,42.125,76.83333333333333,-1,21.029411764705884,29.615384615384617,,55.15384615384615,174.5,13.0,3.845744680851064,3.2133333333333334,42.0,9.181818181818182,18.346153846153847,,25.357142857142858,74.16666666666667,2.5913978494623655
3750,,12.946428571428571,,,38.30769230769231,,,,,9.064935064935066,1.9463806970509383,2.26875,-1,149.0,,,68.2,,1.6636155606407323
3751,-1,34.2,62.45454545454545,446.0,24.178571428571427,62.27272727272727,,-1,31.0,17.26829268292683,6.785046728971962,3.012448132780083,42.45454545454545,15.25531914893617,28.541666666666668,-1,20.692307692307693,38.2,2.2
3752,221.33333333333334,33.84615384615385,58.333333333333336,15.0,-1,25.041666666666668,,,37.8125,34.55,-1,7.63855421686747,19.0,215.0,11.092307692307692,29.4,-1,40.77777777777778,4.050561797752809
3754,,64.27272727272727,,,86.2,268.0,,73.16666666666667,123.0,13.423076923076923,2.9876543209876543,2.2710280373831777,,8.435294117647059,91.16666666666667,,23.724137931034484,114.75,2.0138121546961325
3755,69.0,25.36,20.84375,,-1,78.57142857142857,,,,14.826086956521738,6.486238532110092,2.7786259541984735,8.227272727272727,19.054054054054053,9.693333333333333,253.5,122.8,,2.128654970760234
3756,100.33333333333333,32.333333333333336,45.625,301.0,,39.083333333333336,-1,,-1,15.75609756097561,77.5,5.732758620689655,33.5,-1,14.565217391304348,80.5,-1,42.6,4.75177304964539
3757,3.5,21.6875,64.375,,-1,-1,,,,12.39655172413793,50.09090909090909,4.718954248366013,87.83333333333333,,7.442105263157894,-1,-1,-1,3.0987124463519313
3758,112.33333333333333,17.125,39.88235294117647,-1,,13.607843137254902,-1,-1,,8.597560975609756,79.85714285714286,6.170940170940171,17.26829268292683,,6.419642857142857,25.9,-1,45.125,2.26875
3759,,5.777777777777778,48.0,,47.84615384615385,,,131.0,,18.8,2.4347826086956523,2.519031141868512,,85.75,-1,,9.830985915492958,,1.7542168674698795
3760,108.0,35.1875,36.6,-1,,138.0,,-1,,16.916666666666668,42.54545454545455,4.458064516129032,7.4,-1,13.977272727272727,-1,,-1,2.77431906614786
3761,,13.326530612244898,,,,-1,,,,5.301470588235294,93.6,3.364485981308411,82.2,-1,78.0,-1,,72.57142857142857,2.2079510703363914
3762,-1,12.94,57.0,18.1,,83.25,,,,31.2,76.85714285714286,4.603896103896104,22.275862068965516,90.0,18.07894736842105,59.0,,,2.83921568627451
3763,,108.33333333333333,,,181.0,,,104.16666666666667,,11.25,4.261904761904762,3.162280701754386,,12.555555555555555,139.75,,35.94736842105263,295.0,2.710526315789474
3764,,52.2,85.0,-1,,45.888888888888886,,513.0,,4.406060606060606,1.9285714285714286,1.653061224489796,45.76923076923077,17.365853658536587,41.588235294117645,236.0,36.55555555555556,-1,1.5412262156448202
3765,71.375,14.8,27.863636363636363,-1,-1,46.75,-1,,-1,11.745762711864407,16.488372093023255,5.926229508196721,17.0,-1,13.09433962264151,78.75,191.0,51.416666666666664,3.7512953367875648
3766,,165.33333333333334,-1,,71.77777777777777,-1,,,,10.953846153846154,1.88860103626943,1.8473282442748091,,44.4375,,,75.0,,1.6643835616438356
3767,,108.66666666666667,,,41.05882352941177,4.0,,,,13.96078431372549,2.3440514469453375,2.1441176470588235,,31.214285714285715,-1,,72.66666666666667,,1.6643835616438356
3768,,52.38461538461539,42.75,,182.66666666666666,,,40.42857142857143,78.75,19.72222222222222,6.716981132075472,4.263473053892215,,5.090163934426229,63.75,,54.46153846153846,129.75,2.4093959731543624
3769,101.5,34.0,50.69230769230769,65.0,,65.27272727272727,,-1,,8.777777777777779,44.42857142857143,4.945578231292517,64.27272727272727,-1,13.145454545454545,83.16666666666667,57.0,109.6,3.9193548387096775
