CUSTNO,Recency_가구인테리어/잡화_고가,Recency_가구인테리어/잡화_저가,Recency_가구인테리어/잡화_중가,Recency_가전/레저취미/멀티샵_고가,Recency_가전/레저취미/멀티샵_저가,Recency_가전/레저취미/멀티샵_중가,Recency_교육문화/아동_고가,Recency_교육문화/아동_저가,Recency_교육문화/아동_중가,Recency_식품/생활_고가,Recency_식품/생활_저가,Recency_식품/생활_중가,Recency_의류/이미용_고가,Recency_의류/이미용_저가,Recency_의류/이미용_중가,Recency_침구/주방_고가,Recency_침구/주방_저가,Recency_침구/주방_중가
5996,-2847,10,68,-2847,-2847,10,-2847,-2847,4,6,-2847,6,48,-2847,18,62,-2847,9
5997,-2847,35,-2847,-2847,-2847,22,-2847,-2847,-2847,10,52,2,20,-2847,34,58,-2847,62
5998,-2847,-2847,-2847,-2847,27,-2847,-2847,59,-2847,10,21,10,-2847,27,41,-2847,71,-2847
5999,-2847,5,-2847,5,-2847,18,-2847,-2847,-2847,30,-2847,12,4,-2847,5,-2847,-2847,31
6000,-2847,4,37,-2847,-2847,8,-2847,-2847,8,44,25,19,44,-2847,4,-2847,89,-2847
6001,-2847,61,8,-2847,-2847,5,-2847,-2847,5,3,-2847,3,61,-2847,68,-2847,-2847,-2847
6002,-2847,26,-2847,-2847,24,-2847,-2847,-2847,26,3,3,3,-2847,17,-2847,-2847,4,-2847
6003,-2847,-2847,-2847,-2847,-2847,-2847,-2847,-2847,-2847,2,-2847,2,-2847,83,-2847,13,-2847,13
6004,-2847,9,-2847,-2847,-2847,-2847,-2847,-2847,32,3,22,3,39,-2847,-2847,67,43,-2847
6005,-2847,18,64,65,-2847,4,18,-2847,27,4,-2847,17,-2847,-2847,61,-2847,-2847,53
6006,79,43,77,-2847,-2847,-2847,-2847,-2847,8,16,27,2,8,-2847,78,92,-2847,88
6007,-2847,7,-2847,-2847,1,-2847,-2847,-2847,-2847,29,1,1,-2847,20,7,-2847,63,-2847
6008,-2847,10,-2847,-2847,4,-2847,-2847,-2847,25,12,12,9,20,-2847,34,-2847,-2847,-2847
6009,-2847,19,-2847,-2847,-2847,-2847,-2847,-2847,-2847,12,3,6,-2847,19,-2847,-2847,-2847,-2847
6010,-2847,-2847,-2847,-2847,69,-2847,-2847,12,-2847,1,1,1,-2847,47,-2847,-2847,-2847,-2847
6011,-2847,17,2,-2847,-2847,21,-2847,-2847,-2847,-2847,-2847,2,21,-2847,6,8,-2847,-2847
6012,-2847,62,-2847,-2847,-2847,29,-2847,26,-2847,74,1,1,6,26,1,-2847,-2847,-2847
6013,-2847,-2847,-2847,-2847,-2847,-2847,-2847,-2847,23,16,-2847,23,-2847,-2847,-2847,-2847,-2847,-2847
6014,-2847,17,-2847,-2847,68,6,17,-2847,-2847,7,1,7,-2847,88,88,-2847,43,-2847
6015,26,43,67,26,-2847,1,-2847,-2847,-2847,26,-2847,43,67,-2847,1,-2847,-2847,-2847
6016,-2847,25,-2847,-2847,11,-2847,-2847,-2847,-2847,29,1,1,-2847,60,-2847,-2847,7,-2847
6017,-2847,-2847,-2847,-2847,19,7,-2847,75,19,19,6,6,-2847,6,14,-2847,19,-2847
6018,-2847,28,-2847,-2847,61,-2847,-2847,-2847,-2847,17,2,1,-2847,45,-2847,-2847,-2847,-2847
6019,-2847,30,4,25,-2847,32,21,38,-2847,35,1,1,17,6,25,68,31,82
6020,-2847,4,21,-2847,-2847,47,-2847,-2847,-2847,4,7,4,5,-2847,4,18,32,-2847
6021,-2847,1,1,-2847,71,-2847,-2847,-2847,-2847,1,2,1,19,12,1,19,-2847,6
6022,-2847,15,74,-2847,2,4,-2847,25,11,4,5,1,4,5,4,5,14,-2847
6023,-2847,20,-2847,-2847,-2847,-2847,1,1,1,1,3,1,11,-2847,83,-2847,-2847,55
6024,5,-2847,19,-2847,-2847,1,-2847,29,-2847,-2847,87,14,-2847,79,5,30,-2847,-2847
6025,-2847,16,-2847,-2847,-2847,-2847,-2847,22,-2847,19,1,1,-2847,1,89,-2847,1,-2847
6026,-2847,23,-2847,-2847,27,-2847,12,5,12,3,3,3,-2847,14,49,-2847,23,-2847
6027,-2847,29,-2847,-2847,49,-2847,30,23,-2847,30,3,3,-2847,19,-2847,-2847,82,-2847
6028,-2847,33,-2847,-2847,-2847,-2847,-2847,-2847,-2847,36,3,3,-2847,37,-2847,-2847,17,-2847
6029,-2847,4,-2847,-2847,-2847,11,-2847,-2847,65,4,13,4,18,13,20,33,13,4
6030,-2847,-2847,-2847,-2847,25,-2847,-2847,-2847,-2847,2,1,1,-2847,19,-2847,-2847,9,-2847
6031,-2847,80,91,-2847,10,-2847,8,-2847,-2847,6,2,2,-2847,30,26,-2847,24,-2847
6032,-2847,6,-2847,-2847,-2847,-2847,-2847,77,-2847,25,1,1,-2847,2,-2847,63,7,-2847
6033,-2847,-2847,68,-2847,42,11,-2847,-2847,-2847,20,2,2,68,6,-2847,-2847,38,-2847
6034,-2847,-2847,-2847,-2847,6,-2847,-2847,-2847,-2847,12,1,1,-2847,-2847,-2847,-2847,14,-2847
6035,-2847,1,19,-2847,-2847,-2847,-2847,58,44,2,-2847,1,38,-2847,1,62,-2847,47
6036,-2847,21,37,26,-2847,8,-2847,-2847,-2847,17,-2847,1,20,-2847,13,6,-2847,62
6037,-2847,-2847,-2847,-2847,4,-2847,-2847,45,10,32,3,2,-2847,16,-2847,-2847,34,-2847
6038,11,7,-2847,4,36,7,7,23,4,23,7,7,9,60,7,-2847,36,23
6039,-2847,28,-2847,-2847,27,-2847,-2847,-2847,-2847,47,1,2,-2847,52,43,-2847,8,-2847
6040,-2847,2,-2847,-2847,-2847,-2847,-2847,-2847,-2847,21,2,2,-2847,-2847,-2847,-2847,58,-2847
6041,27,20,-2847,-2847,92,45,-2847,-2847,27,28,10,6,20,-2847,28,-2847,29,45
6042,-2847,5,5,-2847,38,43,8,-2847,7,4,5,1,5,9,4,-2847,38,-2847
6043,-2847,28,29,-2847,-2847,-2847,-2847,8,5,5,5,5,-2847,8,-2847,-2847,10,-2847
6044,-2847,68,-2847,-2847,-2847,-2847,-2847,25,11,11,1,1,39,9,39,-2847,1,-2847
6045,-2847,47,-2847,-2847,66,-2847,-2847,17,10,1,1,1,-2847,1,-2847,-2847,3,54
6046,15,-2847,-2847,-2847,25,-2847,-2847,7,9,8,11,1,15,11,-2847,-2847,-2847,21
6047,70,1,-2847,-2847,84,7,17,6,7,16,1,1,16,3,23,4,1,1
6048,-2847,-2847,-2847,-2847,-2847,-2847,-2847,11,-2847,1,1,1,-2847,1,62,-2847,85,-2847
6049,-2847,37,-2847,-2847,-2847,-2847,-2847,-2847,-2847,1,2,1,-2847,-2847,-2847,-2847,-2847,-2847
6050,-2847,8,-2847,-2847,-2847,54,-2847,-2847,18,5,34,1,41,40,7,-2847,-2847,-2847
6051,-2847,21,21,-2847,-2847,14,-2847,-2847,65,9,-2847,3,21,-2847,3,-2847,-2847,-2847
6052,-2847,3,-2847,-2847,49,-2847,-2847,-2847,-2847,38,3,3,-2847,23,-2847,-2847,-2847,-2847
6053,-2847,2,81,-2847,13,-2847,-2847,-2847,-2847,5,2,2,-2847,5,50,-2847,2,-2847
6054,-2847,29,-2847,-2847,-2847,-2847,-2847,75,3,14,1,1,-2847,6,70,-2847,-2847,-2847
6055,-2847,6,8,-2847,-2847,8,-2847,-2847,6,2,2,2,9,21,29,-2847,57,43
6056,-2847,-2847,13,9,-2847,32,-2847,-2847,13,-2847,-2847,6,13,-2847,32,13,-2847,92
6057,-2847,60,-2847,-2847,75,49,15,11,11,65,3,2,-2847,2,-2847,-2847,65,-2847
6058,-2847,-2847,54,-2847,-2847,-2847,-2847,-2847,-2847,1,1,11,-2847,1,82,-2847,-2847,-2847
6059,-2847,25,25,-2847,-2847,18,83,65,18,6,25,6,6,-2847,40,25,56,90
6060,-2847,7,-2847,-2847,75,89,-2847,29,7,7,1,1,25,5,7,-2847,37,-2847
6061,-2847,61,-2847,-2847,-2847,-2847,-2847,-2847,19,6,1,3,-2847,-2847,-2847,19,21,88
6062,3,37,56,-2847,11,-2847,52,59,-2847,1,1,3,-2847,28,-2847,-2847,1,-2847
6063,-2847,73,-2847,-2847,55,-2847,10,40,23,25,12,3,-2847,9,-2847,-2847,63,-2847
6064,-2847,23,-2847,-2847,-2847,-2847,-2847,-2847,-2847,9,1,1,-2847,78,78,-2847,-2847,-2847
6065,25,82,-2847,-2847,-2847,-2847,-2847,-2847,-2847,8,11,2,53,-2847,19,-2847,-2847,-2847
6066,-2847,20,-2847,-2847,-2847,53,-2847,-2847,-2847,2,1,1,-2847,35,-2847,-2847,-2847,53
6067,-2847,5,-2847,7,-2847,7,-2847,-2847,47,5,12,5,70,-2847,40,81,12,7
6068,-2847,10,-2847,-2847,-2847,20,-2847,-2847,-2847,58,-2847,13,20,-2847,10,62,-2847,33
6069,-2847,49,43,-2847,17,90,-2847,-2847,56,13,2,2,20,2,20,-2847,13,-2847
6070,-2847,38,-2847,84,89,13,11,11,11,11,11,4,40,50,25,26,11,4
6071,75,18,-2847,-2847,-2847,8,-2847,-2847,47,11,-2847,5,13,-2847,5,29,-2847,61
6072,15,21,6,-2847,-2847,42,-2847,-2847,29,15,-2847,6,31,-2847,6,15,-2847,15
6073,-2847,-2847,-2847,-2847,-2847,-2847,-2847,28,-2847,6,2,2,-2847,17,-2847,-2847,17,-2847
6074,-2847,11,-2847,-2847,11,16,-2847,20,31,10,3,2,-2847,4,76,-2847,5,-2847
6075,-2847,26,-2847,-2847,50,-2847,-2847,-2847,-2847,28,2,6,-2847,29,67,-2847,85,-2847
6076,28,50,-2847,-2847,-2847,55,-2847,-2847,28,4,15,1,44,27,21,62,-2847,44
6077,-2847,64,57,-2847,7,78,-2847,10,25,2,2,2,-2847,2,-2847,-2847,58,-2847
6078,-2847,1,40,-2847,-2847,5,-2847,-2847,-2847,23,-2847,5,19,-2847,14,-2847,-2847,-2847
6079,-2847,5,78,-2847,-2847,-2847,-2847,-2847,12,5,-2847,5,63,-2847,17,-2847,-2847,-2847
6080,55,4,48,-2847,-2847,48,-2847,-2847,-2847,4,10,4,48,-2847,4,-2847,10,4
6082,-2847,42,-2847,-2847,-2847,82,13,2,48,8,3,2,-2847,3,-2847,-2847,23,-2847
6083,15,3,14,-2847,-2847,2,-2847,-2847,21,3,89,2,12,-2847,13,8,-2847,43
6084,-2847,24,-2847,-2847,-2847,-2847,-2847,-2847,20,7,7,1,-2847,-2847,-2847,-2847,-2847,-2847
6085,9,88,-2847,-2847,22,83,69,76,16,14,3,3,36,9,6,-2847,9,-2847
6086,-2847,20,-2847,-2847,5,-2847,83,1,5,8,1,1,-2847,3,-2847,-2847,15,-2847
6087,68,-2847,18,-2847,-2847,40,-2847,-2847,-2847,67,68,42,18,82,12,7,-2847,12
6088,7,1,6,-2847,-2847,1,-2847,-2847,-2847,47,-2847,1,1,-2847,27,47,-2847,68
6089,-2847,27,57,-2847,7,-2847,-2847,-2847,-2847,2,2,2,-2847,17,27,-2847,34,59
6090,-2847,28,84,-2847,32,-2847,-2847,9,8,12,2,2,-2847,2,-2847,-2847,10,-2847
6091,-2847,1,81,-2847,-2847,-2847,-2847,-2847,-2847,1,-2847,1,25,-2847,41,-2847,-2847,-2847
6092,-2847,1,7,-2847,19,7,88,25,-2847,24,3,1,-2847,25,7,-2847,37,-2847
6093,-2847,10,51,-2847,82,-2847,68,-2847,-2847,14,1,1,51,3,51,-2847,41,42
6094,89,12,19,-2847,17,-2847,-2847,-2847,-2847,13,2,2,25,-2847,11,12,-2847,41
6095,-2847,21,32,-2847,1,50,-2847,32,-2847,3,5,1,-2847,3,21,-2847,71,21
6096,11,12,89,17,-2847,11,-2847,-2847,11,17,-2847,5,5,-2847,11,82,-2847,-2847
6097,-2847,-2847,-2847,-2847,1,-2847,-2847,68,14,1,1,1,-2847,9,8,-2847,-2847,-2847
6099,5,19,13,-2847,-2847,-2847,-2847,-2847,5,-2847,-2847,21,1,-2847,1,-2847,-2847,-2847
6100,47,38,66,47,-2847,26,-2847,-2847,45,9,3,6,14,45,11,-2847,-2847,-2847
6101,-2847,31,-2847,-2847,-2847,-2847,-2847,6,-2847,1,1,1,89,32,50,-2847,17,-2847
6102,-2847,11,40,62,-2847,13,-2847,-2847,-2847,20,-2847,1,46,-2847,7,31,-2847,13
6103,-2847,8,-2847,-2847,10,25,8,8,8,1,1,1,-2847,26,-2847,-2847,15,-2847
6104,-2847,16,-2847,-2847,-2847,-2847,-2847,-2847,-2847,6,3,3,-2847,63,-2847,-2847,35,-2847
6105,-2847,2,-2847,-2847,-2847,-2847,-2847,-2847,66,21,2,1,-2847,26,27,-2847,87,-2847
6106,-2847,29,-2847,-2847,61,-2847,-2847,-2847,-2847,27,3,3,-2847,-2847,41,-2847,38,-2847
6107,54,8,-2847,-2847,-2847,36,-2847,-2847,56,6,31,5,5,-2847,17,55,-2847,46
6108,-2847,78,-2847,-2847,7,-2847,-2847,-2847,-2847,2,1,1,-2847,12,-2847,-2847,3,-2847
6109,-2847,21,11,-2847,-2847,-2847,-2847,-2847,-2847,10,32,17,5,32,10,-2847,-2847,20
6110,13,61,-2847,-2847,-2847,20,-2847,-2847,-2847,51,41,10,10,49,27,20,-2847,20
6111,-2847,-2847,-2847,-2847,23,-2847,-2847,9,1,9,1,1,-2847,8,-2847,-2847,26,27
6112,-2847,17,5,-2847,85,-2847,-2847,35,35,46,3,1,-2847,29,17,-2847,22,-2847
6113,22,-2847,53,-2847,-2847,43,-2847,-2847,50,87,-2847,4,43,-2847,22,53,-2847,53
6114,82,19,48,54,-2847,48,-2847,-2847,30,-2847,1,1,54,1,48,-2847,-2847,-2847
6115,-2847,61,-2847,-2847,-2847,-2847,-2847,88,-2847,8,11,5,-2847,40,8,-2847,29,-2847
6116,-2847,7,68,18,-2847,7,-2847,-2847,7,4,-2847,1,25,-2847,33,-2847,-2847,-2847
6117,-2847,40,48,-2847,38,-2847,-2847,48,-2847,6,10,1,-2847,17,-2847,-2847,36,38
6119,-2847,9,29,-2847,-2847,61,-2847,-2847,-2847,50,50,1,1,-2847,23,92,79,-2847
6120,-2847,-2847,-2847,-2847,-2847,-2847,-2847,27,83,1,1,1,-2847,1,-2847,-2847,70,-2847
6121,-2847,3,51,-2847,-2847,23,-2847,-2847,5,32,23,1,31,31,11,27,-2847,-2847
6122,-2847,25,86,-2847,-2847,-2847,-2847,-2847,-2847,15,1,1,-2847,9,86,86,-2847,-2847
6123,-2847,-2847,34,-2847,-2847,-2847,-2847,7,1,1,1,1,74,-2847,7,-2847,-2847,-2847
6124,-2847,6,20,-2847,-2847,-2847,-2847,-2847,-2847,2,-2847,2,27,-2847,61,76,-2847,61
6125,34,1,26,57,-2847,-2847,-2847,-2847,38,12,11,1,14,12,14,17,32,38
6126,-2847,7,36,-2847,-2847,-2847,7,-2847,62,8,2,2,-2847,11,-2847,-2847,64,-2847
6127,-2847,25,-2847,-2847,20,-2847,-2847,-2847,-2847,6,1,2,-2847,-2847,-2847,-2847,10,-2847
6128,8,41,10,79,-2847,25,91,91,18,26,-2847,6,8,-2847,25,-2847,-2847,-2847
6129,-2847,17,4,-2847,-2847,5,-2847,-2847,-2847,4,47,2,21,-2847,3,34,-2847,-2847
6130,-2847,6,-2847,-2847,-2847,27,-2847,-2847,-2847,3,1,2,82,1,42,25,-2847,40
6131,12,12,89,-2847,47,4,-2847,47,7,32,-2847,4,12,-2847,7,84,-2847,-2847
6132,27,5,61,61,-2847,32,-2847,-2847,44,9,54,2,-2847,-2847,32,-2847,-2847,41
6133,34,53,11,-2847,-2847,19,-2847,8,2,8,32,2,5,30,7,19,32,19
6134,9,8,-2847,-2847,-2847,11,-2847,-2847,8,22,76,3,7,-2847,9,8,-2847,-2847
6135,-2847,9,-2847,-2847,68,13,-2847,16,-2847,1,1,1,-2847,1,61,-2847,16,-2847
6136,-2847,-2847,62,-2847,-2847,54,6,6,6,54,6,6,74,87,62,41,6,-2847
6137,11,2,7,19,10,12,-2847,-2847,7,1,1,1,7,-2847,7,16,-2847,12
6138,24,62,12,-2847,-2847,8,-2847,-2847,10,32,-2847,7,10,7,8,32,-2847,30
6139,23,48,80,-2847,-2847,32,-2847,-2847,23,3,-2847,3,11,-2847,6,23,-2847,23
6140,-2847,29,-2847,-2847,-2847,-2847,14,22,-2847,9,2,1,-2847,19,4,-2847,29,34
6141,-2847,1,65,-2847,-2847,46,-2847,-2847,68,20,-2847,9,22,-2847,22,13,-2847,14
6142,18,3,28,18,-2847,18,18,-2847,12,7,3,3,12,3,4,12,36,92
6143,-2847,13,-2847,-2847,51,-2847,-2847,-2847,-2847,1,1,1,-2847,43,10,-2847,30,71
6144,55,21,38,-2847,-2847,35,-2847,-2847,68,6,-2847,6,6,-2847,69,11,-2847,69
6145,-2847,9,-2847,-2847,9,-2847,40,27,13,14,8,6,53,9,-2847,-2847,-2847,-2847
6146,-2847,67,-2847,-2847,-2847,23,-2847,-2847,12,7,66,2,48,-2847,12,-2847,-2847,-2847
6147,-2847,7,2,-2847,7,25,-2847,-2847,-2847,1,1,1,-2847,5,25,-2847,3,-2847
6148,-2847,1,84,-2847,-2847,-2847,-2847,20,-2847,1,1,1,-2847,2,75,-2847,2,-2847
6149,27,17,49,11,26,55,-2847,1,6,1,1,1,6,10,11,11,26,11
6150,-2847,19,42,-2847,-2847,38,-2847,-2847,-2847,10,9,6,38,-2847,39,57,-2847,41
6151,54,21,-2847,-2847,41,-2847,-2847,7,-2847,1,1,4,-2847,10,71,-2847,26,-2847
6152,92,5,92,50,-2847,11,-2847,-2847,68,1,-2847,1,11,-2847,11,25,-2847,21
6153,-2847,25,2,-2847,25,-2847,-2847,47,25,5,1,1,2,17,10,-2847,11,-2847
6154,-2847,43,88,-2847,19,88,-2847,30,40,6,6,6,-2847,6,15,-2847,46,46
6155,18,25,-2847,-2847,76,18,-2847,-2847,5,5,1,1,-2847,25,18,-2847,46,-2847
6156,-2847,-2847,-2847,-2847,-2847,-2847,-2847,-2847,-2847,-2847,1,1,-2847,-2847,-2847,-2847,-2847,-2847
6157,-2847,29,-2847,67,51,54,-2847,6,-2847,1,8,1,77,8,27,-2847,60,-2847
6158,-2847,21,8,-2847,-2847,87,-2847,-2847,5,21,-2847,2,-2847,-2847,11,76,-2847,-2847
6159,-2847,12,53,-2847,5,4,-2847,-2847,-2847,1,2,2,-2847,20,12,-2847,27,-2847
6160,-2847,12,4,46,-2847,29,-2847,-2847,60,41,-2847,4,12,-2847,13,-2847,-2847,-2847
6161,-2847,20,-2847,-2847,10,-2847,-2847,46,-2847,9,2,2,-2847,19,27,-2847,10,-2847
6162,4,18,-2847,-2847,-2847,51,-2847,-2847,22,69,10,2,5,22,1,1,-2847,18
6163,-2847,12,55,-2847,17,20,17,-2847,12,2,12,2,13,12,23,59,-2847,-2847
6164,23,14,1,-2847,-2847,19,-2847,-2847,27,1,5,1,1,5,13,81,5,5
6165,25,5,-2847,-2847,-2847,21,-2847,-2847,8,5,-2847,5,27,-2847,21,78,-2847,-2847
6166,-2847,-2847,-2847,-2847,11,-2847,-2847,-2847,-2847,25,1,1,-2847,-2847,-2847,-2847,41,-2847
6167,-2847,16,92,-2847,61,3,-2847,-2847,11,5,1,5,-2847,6,3,-2847,-2847,-2847
6168,-2847,15,35,-2847,-2847,54,-2847,-2847,28,15,-2847,15,15,-2847,28,37,-2847,-2847
6169,-2847,39,-2847,2,-2847,46,-2847,-2847,46,16,-2847,3,4,-2847,3,11,-2847,34
6170,-2847,-2847,86,-2847,-2847,-2847,-2847,-2847,12,1,1,1,-2847,5,-2847,-2847,1,-2847
6171,-2847,33,-2847,56,63,14,-2847,-2847,-2847,37,5,1,-2847,46,2,-2847,-2847,-2847
6172,-2847,30,49,-2847,19,-2847,-2847,3,-2847,1,1,1,15,6,-2847,-2847,3,-2847
6173,47,19,-2847,-2847,-2847,19,-2847,57,-2847,20,-2847,4,20,-2847,2,6,-2847,-2847
6174,-2847,40,-2847,-2847,8,36,-2847,26,57,8,25,18,-2847,17,50,-2847,36,48
6175,-2847,12,-2847,-2847,51,-2847,17,68,-2847,10,3,3,-2847,10,-2847,-2847,-2847,-2847
6176,11,29,32,11,-2847,7,-2847,64,83,80,14,11,11,14,7,32,14,32
6177,2,2,18,-2847,-2847,65,-2847,-2847,51,1,1,1,2,-2847,18,-2847,-2847,-2847
6178,-2847,62,-2847,-2847,-2847,-2847,8,-2847,-2847,8,2,2,-2847,64,84,-2847,-2847,-2847
6179,-2847,6,27,-2847,32,66,-2847,-2847,-2847,6,1,1,6,16,20,-2847,-2847,20
6180,-2847,-2847,-2847,-2847,-2847,67,-2847,-2847,88,24,1,1,-2847,2,47,-2847,-2847,35
6181,-2847,19,53,19,-2847,11,-2847,-2847,43,7,-2847,20,19,53,19,29,-2847,90
6182,-2847,8,-2847,-2847,14,-2847,-2847,-2847,-2847,11,3,2,-2847,11,-2847,-2847,27,-2847
6183,4,17,83,61,-2847,19,8,18,4,11,8,4,6,17,4,61,18,-2847
6184,-2847,9,46,-2847,-2847,-2847,-2847,27,-2847,13,1,5,-2847,14,5,-2847,13,-2847
6185,-2847,15,-2847,24,28,7,67,35,7,7,28,5,-2847,-2847,5,-2847,-2847,61
6186,-2847,60,-2847,-2847,26,-2847,-2847,-2847,-2847,13,1,1,55,-2847,1,-2847,35,-2847
6187,10,10,10,-2847,34,-2847,-2847,16,-2847,1,13,1,-2847,1,-2847,45,-2847,45
6188,-2847,1,-2847,10,-2847,13,-2847,71,48,1,8,3,-2847,16,12,-2847,17,-2847
6189,30,27,84,-2847,43,-2847,-2847,-2847,85,6,1,1,75,6,41,-2847,6,-2847
6190,-2847,63,76,-2847,57,47,-2847,68,-2847,2,2,2,47,5,-2847,-2847,29,-2847
6191,-2847,2,31,39,-2847,-2847,-2847,-2847,47,1,1,1,-2847,5,18,-2847,-2847,-2847
6192,89,22,20,19,22,24,-2847,-2847,-2847,3,22,3,3,-2847,12,62,51,57
6193,-2847,72,30,-2847,-2847,-2847,-2847,28,-2847,1,3,1,-2847,15,36,62,3,62
6194,-2847,60,60,-2847,-2847,46,-2847,-2847,6,7,74,7,32,-2847,89,-2847,-2847,60
6195,-2847,87,87,-2847,84,-2847,-2847,19,-2847,24,5,13,-2847,5,-2847,-2847,-2847,-2847
6196,69,30,29,26,-2847,55,-2847,-2847,9,8,-2847,4,18,-2847,2,68,-2847,-2847
6197,-2847,11,-2847,-2847,29,4,69,5,4,5,5,4,39,10,46,-2847,41,40
6198,-2847,51,7,-2847,-2847,-2847,-2847,-2847,-2847,38,12,5,76,-2847,39,-2847,-2847,-2847
6199,-2847,16,-2847,-2847,-2847,-2847,-2847,16,-2847,7,1,1,-2847,16,-2847,-2847,1,-2847
6200,-2847,87,-2847,-2847,-2847,-2847,7,-2847,82,73,9,9,-2847,-2847,19,-2847,7,7
6201,-2847,13,88,-2847,22,-2847,-2847,45,87,23,3,2,-2847,17,88,-2847,13,-2847
6202,-2847,23,60,39,-2847,40,30,-2847,7,4,30,4,4,-2847,2,90,-2847,60
6203,-2847,3,-2847,-2847,-2847,84,-2847,12,80,1,12,1,-2847,12,2,-2847,32,-2847
6204,-2847,27,84,84,-2847,-2847,-2847,-2847,-2847,30,7,1,-2847,16,40,-2847,35,-2847
6205,-2847,13,-2847,-2847,-2847,-2847,-2847,-2847,4,1,-2847,1,-2847,-2847,-2847,-2847,-2847,-2847
6206,-2847,11,-2847,-2847,11,-2847,-2847,-2847,-2847,3,1,1,-2847,3,-2847,-2847,-2847,-2847
6207,-2847,2,-2847,-2847,54,-2847,-2847,64,12,56,56,5,62,28,82,-2847,56,-2847
6208,63,1,-2847,-2847,40,-2847,13,51,-2847,1,13,1,-2847,-2847,25,-2847,80,-2847
6209,-2847,41,-2847,-2847,51,-2847,-2847,-2847,-2847,72,1,1,-2847,48,-2847,-2847,70,-2847
6210,36,-2847,39,-2847,-2847,2,-2847,-2847,-2847,25,1,1,22,61,22,49,-2847,49
6211,-2847,1,1,-2847,-2847,84,-2847,-2847,-2847,5,9,1,1,9,40,18,-2847,-2847
6212,-2847,11,58,-2847,-2847,-2847,-2847,15,4,7,2,4,-2847,2,58,-2847,69,-2847
6213,-2847,3,78,-2847,29,-2847,54,16,24,3,1,1,-2847,8,1,-2847,3,-2847
6214,74,34,32,32,-2847,88,-2847,80,21,16,21,1,16,1,32,-2847,85,-2847
6215,-2847,8,-2847,-2847,6,16,-2847,72,51,6,1,1,-2847,1,-2847,-2847,40,-2847
6216,20,10,6,88,-2847,4,89,-2847,24,10,10,6,1,26,4,1,-2847,70
6217,8,86,13,31,-2847,8,-2847,-2847,-2847,3,-2847,3,1,-2847,14,86,-2847,-2847
6218,-2847,63,-2847,-2847,-2847,67,-2847,-2847,16,57,71,14,42,71,19,34,-2847,34
6219,-2847,-2847,-2847,-2847,-2847,-2847,-2847,88,-2847,7,3,3,-2847,-2847,22,-2847,3,35
6220,-2847,26,7,-2847,-2847,26,-2847,-2847,4,25,25,4,7,-2847,19,-2847,-2847,-2847
6221,7,43,-2847,-2847,-2847,43,43,-2847,-2847,13,43,6,48,-2847,48,-2847,-2847,-2847
6222,-2847,12,-2847,-2847,-2847,-2847,-2847,-2847,-2847,12,-2847,10,-2847,-2847,12,61,-2847,-2847
6223,-2847,3,69,-2847,-2847,84,-2847,-2847,4,3,4,3,49,81,3,9,-2847,11
6224,63,37,37,18,-2847,9,-2847,92,10,8,54,9,55,92,8,37,54,59
6225,-2847,11,-2847,-2847,-2847,-2847,9,41,41,14,3,5,-2847,13,49,-2847,-2847,-2847
6226,18,14,-2847,-2847,-2847,7,-2847,7,4,4,61,4,4,61,12,-2847,-2847,-2847
6227,-2847,45,51,-2847,52,19,-2847,7,60,25,3,3,-2847,3,28,-2847,3,-2847
6228,-2847,3,84,-2847,82,39,-2847,-2847,17,25,26,3,18,5,2,40,-2847,40
6229,-2847,5,27,-2847,-2847,18,-2847,-2847,5,5,-2847,5,5,-2847,61,-2847,-2847,-2847
6230,-2847,4,25,-2847,-2847,7,-2847,-2847,7,4,-2847,4,8,-2847,24,32,-2847,-2847
6231,-2847,10,16,-2847,-2847,37,32,-2847,9,15,91,2,2,27,49,-2847,-2847,3
6232,-2847,30,-2847,-2847,-2847,35,-2847,34,-2847,14,1,1,16,2,9,26,14,61
6233,-2847,35,-2847,-2847,-2847,-2847,-2847,-2847,-2847,40,2,2,-2847,-2847,-2847,-2847,24,-2847
6234,-2847,11,-2847,-2847,49,32,-2847,9,1,2,1,1,-2847,5,11,-2847,3,-2847
6235,-2847,28,-2847,-2847,88,-2847,-2847,-2847,-2847,5,3,1,-2847,1,-2847,-2847,90,1
6236,46,13,88,34,-2847,11,-2847,6,11,1,1,1,13,1,11,47,71,20
6237,-2847,11,-2847,-2847,25,-2847,88,-2847,17,2,1,1,-2847,30,79,56,64,-2847
6238,-2847,-2847,-2847,8,-2847,8,-2847,-2847,-2847,18,-2847,4,8,-2847,8,-2847,-2847,-2847
6239,-2847,-2847,-2847,-2847,-2847,-2847,-2847,61,55,31,61,4,21,-2847,54,-2847,61,78
6240,-2847,51,-2847,-2847,11,-2847,-2847,-2847,78,18,3,1,-2847,6,-2847,-2847,11,-2847
6241,-2847,13,-2847,-2847,-2847,17,-2847,-2847,13,7,-2847,3,68,-2847,3,-2847,-2847,-2847
6242,-2847,72,12,41,-2847,8,-2847,-2847,-2847,44,72,21,3,-2847,8,41,80,-2847
6243,11,6,11,11,-2847,11,-2847,-2847,15,15,6,2,10,15,15,69,78,-2847
6244,-2847,-2847,-2847,-2847,3,-2847,-2847,27,24,17,3,3,-2847,3,92,-2847,27,-2847
6245,21,3,4,-2847,-2847,12,-2847,-2847,3,12,3,3,21,-2847,-2847,44,58,19
