CUSTNO,Monetary_가구인테리어/잡화_고가,Monetary_가구인테리어/잡화_저가,Monetary_가구인테리어/잡화_중가,Monetary_가전/레저취미/멀티샵_고가,Monetary_가전/레저취미/멀티샵_저가,Monetary_가전/레저취미/멀티샵_중가,Monetary_교육문화/아동_고가,Monetary_교육문화/아동_저가,Monetary_교육문화/아동_중가,Monetary_식품/생활_고가,Monetary_식품/생활_저가,Monetary_식품/생활_중가,Monetary_의류/이미용_고가,Monetary_의류/이미용_저가,Monetary_의류/이미용_중가,Monetary_침구/주방_고가,Monetary_침구/주방_저가,Monetary_침구/주방_중가
4301,236390.89971256905,0.0,0.0,0.0,35332.09479212616,0.0,0.0,0.0,0.0,72975.61691193632,273233.74800083425,307582.95876207366,18090.6080685223,0.0,640965.9954869662,0.0,0.0,0.0
4302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7399.431207187451,251887.9110154668,290828.44068081817,0.0,0.0,0.0,0.0,0.0,0.0
4303,0.0,10381.8739737933,439263.69427938416,0.0,0.0,236000.8207633604,0.0,5527.2209960770015,0.0,162407.79108941968,56362.56840524247,886275.4181600384,363168.9569755852,0.0,887226.4673697293,0.0,0.0,0.0
4304,0.0,143269.86083834752,467959.3124986404,0.0,0.0,523025.9908681278,0.0,15785.368437948724,7089.523231889393,40692.24120698581,116536.2283804226,728103.115402819,122614.1213533178,67309.1666348268,784990.5920671169,0.0,24347.961966852028,0.0
4305,0.0,103.818739737933,0.0,0.0,23537.019538213368,0.0,0.0,0.0,0.0,53472.23503166501,268426.43461171904,883573.237358979,0.0,13185.36597585865,29812.37188311471,0.0,3959.569162800191,0.0
4306,0.0,198034.2460501072,65116.979805235336,0.0,0.0,0.0,0.0,0.0,0.0,208860.29038260147,393.109336747098,842791.2466714024,0.0,0.0,310562.6739961708,0.0,0.0,0.0
4307,202847.41634012395,23359.21644103492,0.0,897612.5798807496,10615.567728521515,0.0,29347.19574301557,936.8171179791528,122502.79113926525,118477.02536033944,142238.3375159006,715911.3941280758,123166.88993318932,0.0,249457.5917640212,321223.5581027837,5798.977820335732,29952.987040625678
4308,0.0,32079.99057902129,0.0,0.0,4144.215629753144,0.0,0.0,7026.128384843646,31902.854543502268,40696.87163953098,208625.19400819408,578896.867908746,0.0,50582.89189287064,0.0,0.0,0.0,0.0
4309,0.0,41683.224004780095,527281.9847788336,575938.5064583992,0.0,522497.7884939931,0.0,0.0,307841.69480587955,921206.0331321118,0.0,1066394.2151723572,1297800.122160158,0.0,1359803.9623582752,0.0,0.0,47924.77926500108
4310,0.0,116837.60970106978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396355.7650017719,5162.146290442155,941595.3409802524,0.0,0.0,40914.91037751605,0.0,0.0,0.0
4311,0.0,5190.93698689665,163344.28832499712,0.0,0.0,0.0,0.0,0.0,0.0,162972.70385993086,333432.2359341247,785857.9922880466,0.0,348678.4965438556,0.0,0.0,2836.5617718837552,10404.721814112076
4312,0.0,71531.11167943582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198673.33878321951,165722.48239352132,706997.1888286397,0.0,222949.65194824865,244667.05200625173,0.0,0.0,0.0
4313,725264.5053501638,255394.09975531517,342140.0633834399,0.0,5313.096961221979,0.0,0.0,9930.26145057902,0.0,39746.70688126135,556446.2661655172,999151.7920428192,226132.6008565288,8825.688516098933,244255.84687682943,0.0,50283.62403810316,62007.93808410227
4314,0.0,18375.91693361414,0.0,0.0,0.0,0.0,0.0,2997.814777533289,0.0,349436.51810803654,338848.86879519786,1383615.2844964385,0.0,310813.1028018938,0.0,0.0,9003.421323726596,0.0
4315,22664.51579219262,0.0,165662.01133501396,0.0,0.0,339739.76704340515,0.0,0.0,0.0,9260.865090347248,41297.17032353724,311843.6298185043,112664.28691563055,62513.52142909112,392783.1396241541,0.0,21685.659962524274,10404.721814112076
4316,0.0,0.0,20969.87485253341,0.0,0.0,47538.21367211826,0.0,0.0,0.0,166740.94986519316,166057.65982801098,1169430.0642117222,0.0,28688.80435715051,49344.61553067262,0.0,62191.3748210964,0.0
4317,0.0,24293.58509867632,33110.32871452644,23652.50539870223,0.0,0.0,0.0,4852.712671132012,0.0,37582.4427096472,229518.95525630235,1349186.9085927552,511562.1948265473,228436.46553175108,221433.96219389336,0.0,3388.3843691444176,0.0
4318,7032119.314843603,264322.5113727774,1048493.7426266706,0.0,0.0,227813.6839642734,0.0,0.0,0.0,139153.75884755774,145193.89902928605,1448225.3248529886,251570.00586843427,0.0,2748310.042750225,100734.5807208291,3136.6758160079758,104047.21814112076
4319,191628.4810229886,39503.0304702835,0.0,0.0,9287.29348821602,104584.07007866017,0.0,2435.724506745797,8132.10017775548,339159.7361172782,337148.1536646394,823098.2316083305,207438.9725190557,88139.91820475188,348701.9497500865,0.0,16486.91023043698,0.0
4320,0.0,61772.150144070125,628963.8042611443,0.0,0.0,1386784.7692430338,0.0,0.0,2215559.4161211047,303345.1925533783,106360.90354820034,663115.1685799953,325630.9452334014,85385.8780533427,4599791.97835871,1164341.4731056015,9681.09819755548,0.0
4321,0.0,79940.4295982084,0.0,0.0,0.0,127307.3362139327,0.0,0.0,0.0,177327.0447499691,607154.267111129,897094.1125111437,260504.75618672112,286196.8751937383,476946.5494886576,399932.72233966464,3853.077082627081,38886.3340527421
4322,0.0,232045.265188254,318962.8332832714,0.0,0.0,50707.42791692614,0.0,0.0,0.0,632579.1334668223,121446.99159499753,1044348.009448584,840710.7582954947,135298.86828776245,1181289.535547831,131495.02378476525,0.0,20599.24722793906
4323,0.0,12977.342467241624,0.0,0.0,70876.7134627012,0.0,14906.51212343648,0.0,70165.42845678766,81032.56954053842,518020.8629967429,591719.7627801943,0.0,10208.0252716325,0.0,0.0,19042.72015459163,0.0
4324,1818419.4310391983,1043388.7162402004,337824.6838743133,0.0,0.0,261988.37757078503,0.0,0.0,117863.32373016117,2239888.395941928,0.0,836888.3277259145,900409.7649216183,0.0,258596.6257654312,267463.22650363727,0.0,0.0
4325,4510238.642646331,161438.1402924858,200096.75319812147,0.0,12751.43270693275,346500.75743232865,0.0,3653.586760118696,556840.3467870771,647084.4264578333,32576.35003727925,3000946.2746467264,13065.43916059944,0.0,843587.3230097906,0.0,0.0,0.0
4326,849919.3422072232,12354.430028814026,52976.525943242304,0.0,5833.780463421733,0.0,0.0,0.0,0.0,222395.044712144,113256.86891334812,949912.2745823323,77387.60118201206,42108.10424548407,1223993.1882383344,59137.53882177345,60671.44240408018,30478.478041338407
4327,193781.6100232469,37530.474415262775,168421.20539455782,0.0,0.0,292729.7557454216,0.0,0.0,0.0,541908.7816267596,0.0,1331357.5008791965,1244332.324979859,0.0,6776917.536084929,16436.877973095656,0.0,0.0
4328,10965432.707999673,9032.23035720017,204036.8823151501,0.0,0.0,83455.97511327428,0.0,0.0,64952.54372745723,457610.8310553647,26741.77988134864,775266.6400855175,2144038.566254368,58642.97851359713,3651080.064012116,132727.78963274744,0.0,0.0
4329,5439.483790126228,61606.04016048944,1138222.7334430374,0.0,0.0,266266.8168012757,0.0,0.0,0.0,224779.7174729084,0.0,606435.1813270709,823876.4424539531,0.0,1955331.7910440804,0.0,0.0,0.0
4330,0.0,9343.68657641397,0.0,0.0,57275.18524197293,0.0,0.0,0.0,0.0,459859.369099301,450937.78917910525,1299143.7166947578,0.0,161658.9668798218,0.0,0.0,958.4287215579924,0.0
4331,814789.3427293246,0.0,0.0,0.0,9776.098408648442,732986.4345866501,0.0,0.0,0.0,82755.09044734301,237613.9040985288,464675.386313556,0.0,0.0,302235.7701253698,23481.25424727951,0.0,25223.568034211094
4332,0.0,103372.31915705989,0.0,493604.1351655168,0.0,0.0,0.0,0.0,0.0,132958.24010211544,0.0,648343.9116106613,263620.3609096333,0.0,1110037.9667471873,0.0,0.0,0.0
4333,0.0,8305.49917903464,121846.00966945731,0.0,9138.526773301804,0.0,0.0,18080.57037699765,0.0,56479.23792650076,208534.1581617895,1005957.0997798048,0.0,610089.0103749112,0.0,0.0,30418.010536719317,0.0
4334,0.0,105687.4770532158,0.0,0.0,129416.41578144496,0.0,0.0,0.0,0.0,83023.65553496308,34603.9666162906,682167.0388994947,0.0,414435.19266862166,68979.6604605861,0.0,14231.214350406552,0.0
4335,0.0,195386.86818678988,0.0,0.0,40698.32272296036,312695.8054877112,0.0,31954.8318942689,227459.01227960424,559859.1164313796,141925.91904301214,839893.6313917423,0.0,782594.0041058426,97661.21823778957,0.0,7841.689540019938,8302.757811261152
4336,0.0,51909.369868966496,0.0,0.0,12751.43270693275,0.0,0.0,2669.9287862405854,0.0,100869.34256406224,151719.51401928786,640140.6490828693,0.0,208881.7171207801,0.0,0.0,22421.423425538487,0.0
4337,0.0,0.0,0.0,0.0,0.0,209168.14015732036,0.0,0.0,0.0,44996.6913009792,258734.2204643939,379940.5802345765,0.0,3721.675880282683,49344.61553067262,0.0,0.0,0.0
4338,0.0,96343.7904768018,1197567.479275707,0.0,0.0,550281.2333734756,0.0,0.0,307038.91055756266,155545.49005747237,0.0,440345.7879571533,554778.6474346839,0.0,5122094.453622645,0.0,0.0,51498.11806984765
4339,0.0,0.0,0.0,0.0,5047.442113160881,0.0,0.0,0.0,0.0,13780.167254436705,1709249.741158928,1381731.7348531906,0.0,0.0,0.0,0.0,7067.2016842155,0.0
4340,0.0,437658.2792392303,4281099.28213084,0.0,0.0,1656896.8993280097,0.0,0.0,41598.82014005688,1778400.9667597434,11793.28010241294,988220.4237321124,1981524.603772143,0.0,9224204.86384158,251648.6017680945,0.0,75628.66482257626
4341,343367.41425171815,44434.42060783532,0.0,1077371.6209108864,0.0,320566.02086231747,0.0,0.0,258600.78565262427,59454.75388002933,10520.847249257858,524472.3540772226,2088560.7015108997,35568.5880558445,1463026.729971501,153743.5121840626,0.0,0.0
4342,330448.6402501684,55833.71823106036,430202.5009878421,299014.9732503936,13378.378148356944,151171.51947733606,0.0,0.0,0.0,47338.76408232802,244114.69113042025,979933.4035706344,171860.77665096187,221014.3804905016,2336261.9428126374,0.0,16438.504739449203,18917.67602565832
4343,0.0,114200.61371172628,0.0,0.0,0.0,0.0,0.0,33725.4162472495,0.0,498364.1939719468,91263.4360206026,1517051.1661050662,204524.37455246045,310207.0013013906,1431949.9023154126,0.0,2178.247094449983,269944.72706613
4344,0.0,84311.19854117538,482307.1216082685,0.0,0.0,0.0,0.0,0.0,205022.75640456603,206869.2043881768,0.0,456150.05574194767,248544.8541858647,0.0,4776887.747472648,0.0,0.0,0.0
4345,0.0,665675.3773256525,197558.2946633411,0.0,3177.2319828107434,210013.26395593575,0.0,0.0,0.0,191109.9902639329,137366.8852350004,708888.7153893813,596186.0392359683,243610.26976364647,2415244.1680464204,0.0,0.0,0.0
4346,0.0,43084.776991242186,46354.46020033702,0.0,282656.7583370093,0.0,0.0,12084.940821931072,0.0,197000.8265479028,145173.2090641941,400062.3546129456,0.0,199162.8263934133,0.0,0.0,41570.635660303225,6200.793808410227
4347,0.0,609125.3097904004,76153.75604341082,0.0,0.0,0.0,0.0,0.0,276595.6637382729,498753.15030574135,0.0,1026988.2427524788,88995.74135931388,0.0,3328561.600877993,0.0,0.0,25223.568034211094
4348,935251.2441648284,280123.7235608908,851961.8681534799,2654284.155842364,0.0,207055.33066078176,0.0,0.0,1380132.0836291502,644093.167033651,0.0,320861.5350453611,302314.16150063934,0.0,2819870.015397936,2716663.710139003,0.0,77562.47170519912
4349,0.0,83459.88487532432,0.0,0.0,40379.536905287045,0.0,0.0,0.0,7298.03862106261,61686.62236680301,115025.86092871006,444002.2075134209,280404.42506209563,116711.75560566492,55409.89118965113,0.0,4743.738116802185,62007.93808410227
4350,27877.354424396923,129524.2596970452,1159280.9025054765,0.0,0.0,0.0,0.0,0.0,48375.57028818644,738280.7954350278,261214.94727891905,1532253.1766190708,169147.1854406835,183467.98753827836,4098810.489055321,857652.8113818842,8325.744449897711,387076.6711249978
4351,0.0,60214.86904800113,0.0,0.0,8447.824168342946,0.0,0.0,0.0,0.0,51657.10547395695,436504.4695309592,709111.0719645239,0.0,44553.77696681269,0.0,0.0,0.0,0.0
4352,0.0,24189.766358938385,0.0,0.0,6163.192475017496,0.0,0.0,14539.401671036452,0.0,50181.84966506464,272249.9401607119,536734.8704947243,0.0,215197.93275760268,387869.2383275579,0.0,4695.332625814407,0.0
4353,0.0,40541.21786766283,0.0,0.0,13346.499566589611,0.0,0.0,0.0,0.0,126864.59087266694,478782.344199855,705073.7545979224,0.0,25520.06317908125,0.0,0.0,0.0,0.0
4354,0.0,31768.53435980749,0.0,0.0,8277.805065583843,0.0,0.0,1311.543965170814,196317.2389065842,282085.95065197715,120291.45704461198,601758.7134462707,0.0,128504.15146633208,179079.83386339937,0.0,23718.690584010925,51498.11806984765
4355,0.0,0.0,0.0,0.0,4037.953690528704,0.0,0.0,0.0,0.0,81416.89544178783,126353.61681655407,500519.6650724069,0.0,147803.69924551228,0.0,0.0,0.0,0.0
4356,0.0,82951.17305060846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46258.0211262845,1231.0529229711751,268692.49463523866,0.0,179065.7766398868,3752956.134826484,0.0,0.0,8828.248811973883
4357,0.0,37063.29008644207,0.0,0.0,0.0,277992.9095070649,0.0,0.0,0.0,86033.43668932593,20989.969585785835,462212.5130373136,1724145.5026461496,0.0,1369621.4848232318,832997.4944222406,0.0,289230.2467922872
4358,0.0,136833.09897459566,0.0,73322.76673597691,0.0,433569.6367846839,0.0,0.0,0.0,240175.9056856107,20865.82979523412,288545.04804818856,556386.7014852192,28656.90427817666,737085.1944894223,1495579.7861448503,0.0,15764.730021381934
4359,0.0,6021.486904800113,0.0,0.0,16789.386397461454,0.0,0.0,6585.8243393934445,68810.07842716176,117790.79525714472,213487.3358048029,1123324.4782116525,0.0,122283.63606643102,0.0,0.0,6612.190068930392,47083.99366386071
4360,0.0,152354.00056541665,0.0,0.0,0.0,219098.3447910517,0.0,11241.805415749834,183076.5116940849,81495.61279505579,126565.68895874658,559760.2428408739,1387851.148990136,56888.4741700353,3790046.837500373,197183.8325415297,31860.49416815508,0.0
4361,0.0,68914.87943803992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268120.5660957335,33269.46386785966,822968.6066990546,1339559.275784997,12674.964712277024,2050638.8599159275,0.0,1916.8574431159848,14713.748019956472
4362,0.0,28965.428386883304,970397.513965341,2397701.7772772424,0.0,2025761.7452811997,72203.41809789545,0.0,18349.354247243133,77368.97131079705,51972.15781273015,676961.1031200365,2667108.3978800587,111639.64304882256,5475998.148259923,0.0,6767.087640091279,35733.38804846572
4363,0.0,262661.41153697047,71739.04554814062,0.0,6375.716353466375,136276.21252673902,51241.135424312895,116118.481773516,51086.27034743827,666089.5737962439,139440.01973721405,1026621.3045477592,1893282.6377490168,187731.96476111648,75970.14766076472,0.0,79385.00521995492,0.0
4364,475954.831636045,47403.6365643402,906251.770469065,0.0,0.0,252237.76174425948,0.0,0.0,0.0,41831.32761309852,18703.72844312508,272112.5980107494,360003.1005635938,120582.29852115893,162426.02612179736,23363.847976043115,0.0,80210.94634879129
4365,0.0,581540.6706420316,143478.09109628125,0.0,0.0,0.0,0.0,0.0,0.0,1008878.6429424292,0.0,267854.91829837894,496486.6881027787,0.0,710613.8642828636,57529.0729058348,0.0,21019.64002850925
4366,0.0,17649.18575544861,0.0,0.0,0.0,0.0,122279.98226256488,0.0,0.0,0.0,89887.55334198775,191287.47861846891,0.0,58855.64570675614,0.0,0.0,6776.768738288835,0.0
4367,0.0,39451.12110041454,0.0,0.0,0.0,0.0,0.0,31477.055164099533,0.0,93179.12019303787,173449.149857111,598799.2770560328,0.0,168538.75057851578,0.0,0.0,4433.942974480409,15449.435420954296
4368,36172.56720433942,42721.41140215942,391805.5564552296,151376.03455169426,0.0,127655.94978086156,0.0,0.0,0.0,92664.21609401455,50763.86385136012,423289.1441258163,171207.5046929319,129088.98624751937,966167.57209057,0.0,6002.280882484397,0.0
4369,986246.4046972618,36855.65260696621,1147063.191209816,4029511.777239108,0.0,887696.9099706883,0.0,0.0,1977330.583990704,291170.8593056078,0.0,530564.7248131908,1434384.2130775014,0.0,15447342.1720053,234695.1362015587,0.0,741961.7635463336
4370,0.0,24397.40383841425,0.0,0.0,52567.78133433026,0.0,0.0,0.0,0.0,147053.27676962395,460070.3397706931,864153.4317200732,0.0,62417.82119216957,0.0,0.0,15451.032723298544,0.0
4371,221828.94831608527,85027.54784536711,284748.8269449274,0.0,7332.073806486331,621430.0931694126,0.0,0.0,0.0,127017.39514665768,41007.5108122499,1223485.6456091527,0.0,42001.77064890457,3555701.03424262,0.0,0.0,0.0
4372,0.0,70077.64932310476,0.0,0.0,101522.65673502958,62327.88014788838,0.0,0.0,0.0,221087.41056138696,371680.73990136274,1068409.3839542542,0.0,73508.41531541197,51400.64117778398,0.0,65647.5268776237,0.0
4373,0.0,14534.623563310615,0.0,0.0,0.0,0.0,0.0,4983.867067649093,0.0,64676.95570447615,218329.8221345744,703406.5788416968,0.0,86980.88200203527,0.0,0.0,2613.8965133399797,0.0
4374,0.0,0.0,0.0,236525.0539870223,4239.851375055139,0.0,79190.8456557563,8806.080909004037,7506.554010235827,534623.2590601834,188252.81988040305,569936.79533372,0.0,4147.010266600704,0.0,0.0,3388.3843691444176,0.0
4375,11713021.761405146,537023.195042406,0.0,8986899.515016604,0.0,613570.4418422891,0.0,0.0,264762.41540269286,308905.4159536228,0.0,1829007.469883172,1543882.6435811406,0.0,590356.9241833201,0.0,0.0,472658.1355010732
4376,0.0,36232.74016853861,218528.16951587453,0.0,0.0,0.0,0.0,9274.489467993611,0.0,911156.1423360668,48062.78890860571,481977.3203578305,55879.878256102216,145677.02731392215,40092.5001186715,0.0,80062.6820937838,72517.75809835689
4377,0.0,129358.1497134645,0.0,0.0,14664.147612972662,72891.92763058133,0.0,5152.49414888534,0.0,103218.82403748333,224030.94201566197,887073.1099094286,0.0,274563.97972794046,0.0,0.0,0.0,31319.26364247877
4378,1159516.6279285743,58813.31606153904,0.0,140495.88206829125,0.0,0.0,0.0,0.0,40535.391655273466,84273.87232215995,30786.66805682536,637610.9691226154,2632736.2425498664,0.0,2276174.593275808,39800.72594913877,0.0,93957.79092743632
4379,0.0,5190.93698689665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5788525.024711255,207533.7983495936,1046705.1885680322,0.0,3987.5098717314463,0.0,0.0,15102.513188186547,130321.76817675732
4380,0.0,0.0,0.0,0.0,8926.002894852925,0.0,0.0,2248.361083149967,0.0,188218.7481827265,111818.9163394574,564279.1666011696,97387.77343554504,22436.388878275604,0.0,0.0,0.0,0.0
4381,6393659.904977538,0.0,0.0,260650.60949369852,0.0,420026.5279118716,0.0,0.0,0.0,51860.84450594459,0.0,1252126.7678710097,231057.2663862932,0.0,2513018.467694801,0.0,0.0,251605.0911412557
4382,1295277.0775238082,606093.8025900527,65116.979805235336,12576096.251753472,0.0,0.0,0.0,0.0,252564.2651360596,1309828.9757834438,0.0,177087.56836463572,3185454.5707323016,0.0,3880563.36661445,4933575.886133156,0.0,440361.4585972687
4383,161484.6750193724,99043.07770998808,169966.3540679024,0.0,0.0,1908395.1777484808,0.0,0.0,1663984.082910651,154276.7515400948,0.0,1074271.4211975858,683824.984990143,0.0,4198085.687426093,2104707.002573528,0.0,149428.62096267223
4384,2490830.285561969,212620.7789832868,910534.0396494772,4780183.16733042,12751.43270693275,479713.3961890867,0.0,889.9762620801952,0.0,55429.981911764415,10086.357982326856,339098.7626657957,458295.4044025649,0.0,1762856.9500897503,0.0,0.0,0.0
4385,0.0,5689.266937638728,0.0,0.0,16789.386397461454,84406.73938671664,0.0,4590.403878097849,0.0,125706.98273637354,528380.3285182836,630744.8373897389,0.0,39843.19863834061,75044.9361195646,0.0,35219.83524270683,0.0
4386,0.0,4048.9308497793854,0.0,0.0,0.0,32959.82814600199,0.0,0.0,0.0,145201.1037515545,563142.5733675276,1107571.0632758818,0.0,13823.36755533568,0.0,0.0,10019.93663446992,0.0
4387,0.0,71614.16667122618,0.0,0.0,0.0,171190.3894570392,0.0,0.0,4170.307783464349,224344.45681366208,0.0,397599.4813367032,0.0,0.0,168902.50691019816,0.0,0.0,0.0
4388,12426387.395964408,61253.05644538046,505484.351708437,0.0,33897.55861259623,315019.89593390364,0.0,0.0,3649.019310531305,228908.2111301852,113929.29277883658,806675.7527177588,192664.9759297625,15896.872688636033,2733455.2574498453,0.0,0.0,18917.67602565832
4389,46008.96705815101,5190.93698689665,0.0,0.0,20721.07814876572,223323.9637841289,11529.255470470402,12384.7222996844,194617.83848482248,183027.10721307783,114043.08758684232,733461.609729348,472918.6459246205,88363.21875756884,1417331.559964451,332259.74759900506,13737.478342331224,45192.22606129488
4390,0.0,38412.9337030352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177813.24016721232,299323.79398178635,608960.8728285779,0.0,0.0,0.0,0.0,0.0,0.0
4391,0.0,62021.31511944116,0.0,0.0,3187.8581767331875,261301.71448441004,105743.07037562752,16188.19979867976,0.0,628145.9573480731,201495.43203750724,1104372.3193608269,90453.04034261152,30071.14111268408,244667.05200625173,0.0,0.0,0.0
4392,0.0,4152.74958951732,0.0,0.0,25290.34153541662,0.0,0.0,1873.6342359583057,0.0,151276.23125082228,418229.0233652375,678758.9009002248,0.0,50774.292366713744,0.0,0.0,91689.68102904792,15659.631821239387
4393,0.0,20763.7479475866,0.0,0.0,0.0,0.0,0.0,0.0,3649.019310531305,62947.95219210832,85915.08004433286,241192.0715750098,0.0,181936.78374753345,0.0,0.0,0.0,0.0
4394,0.0,10381.8739737933,0.0,0.0,62694.54414241936,175785.75011201063,0.0,0.0,19287.67349852261,278812.2348425394,86732.33366546499,547656.2676585636,0.0,20203.383350105996,0.0,0.0,55918.02318908044,193170.491862
4396,0.0,96447.60921653974,0.0,0.0,10519.931983219518,0.0,0.0,936.8171179791528,41703.07783464349,84040.4985218832,72707.64082788497,465643.5846743784,0.0,137648.84077216953,0.0,0.0,0.0,7146.677609693144
4397,0.0,20763.7479475866,0.0,0.0,476053.4877254893,0.0,0.0,0.0,0.0,19910.859944246586,41957.18020997053,673550.9708913933,77337.34949293283,7230.684567406355,320740.000949372,0.0,3388.3843691444176,0.0
4398,0.0,0.0,43043.427328884376,0.0,0.0,0.0,0.0,9274.489467993611,0.0,96590.8228923218,136874.46406581192,984831.2309118906,0.0,395390.8455212322,39064.48729511583,0.0,57892.96722138176,0.0
4399,1983655.0834221784,63433.24997987705,3759236.354484951,168878.8885467339,0.0,1723587.7310862504,0.0,0.0,0.0,1367274.1219388675,0.0,142058.92941953632,513572.2623897164,0.0,2622656.035327014,69504.51257194736,0.0,0.0
4400,0.0,4152.74958951732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21207.3810568952,592627.8426200692,651398.0738961392,0.0,0.0,0.0,0.0,7909.457227402826,0.0
4401,0.0,0.0,0.0,0.0,15833.028944441498,0.0,0.0,0.0,0.0,143078.5134728469,357859.84321993846,664685.6242116073,70352.36471092005,78314.6938808056,130866.032438638,0.0,19197.61772575252,0.0
4402,0.0,129773.42467241624,8829.420990540384,0.0,42504.77568977583,0.0,0.0,8599.981143048622,31173.05068139601,848829.5941915209,162669.67804420373,812838.9185964852,0.0,47850.11846077736,559136.1747319341,0.0,0.0,0.0
4403,0.0,58969.044171145935,911637.7172732948,0.0,0.0,0.0,0.0,0.0,0.0,361784.9556195056,22572.751915320205,388585.5645685934,339651.1664865062,29560.73984910245,2523802.3222139,0.0,0.0,0.0
4404,32863.547898679295,19206.4668515176,359578.16983975715,0.0,0.0,0.0,0.0,0.0,112598.31015353742,47097.055503469965,63104.3935304552,556080.8896468114,20100.675631691443,96019.23771129322,283731.53930136753,0.0,3630.411824083305,0.0
4405,0.0,26473.77863317291,0.0,23652.50539870223,0.0,166911.95022654856,0.0,0.0,0.0,235833.48604474688,297025.13886007044,966273.9294770132,3165102.6366552142,22117.38808853709,347375.8132076997,0.0,2846.2428700813107,0.0
4406,0.0,62042.07886738875,186631.88618754735,192767.9189994232,0.0,0.0,0.0,0.0,0.0,196978.600471686,0.0,372372.4797622365,131156.90849678667,0.0,604471.5402507395,0.0,0.0,275725.12807397003
4407,0.0,34260.184113517884,0.0,0.0,23111.97178131561,0.0,0.0,0.0,0.0,68095.14100932331,503938.2382569055,1615784.4652711577,0.0,0.0,0.0,0.0,2904.329459266644,0.0
4408,0.0,22632.48526286939,1426889.6159525171,0.0,0.0,0.0,0.0,0.0,427081.220104584,184152.30232155503,5141.456325350202,1186765.900155346,12599545.700808097,3179.374537727206,659213.2231050795,0.0,0.0,0.0
4409,0.0,18375.91693361414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18040.16519599644,8338.055932056868,408777.1369750341,71608.65693790077,5316.679828975261,313132.70605506,0.0,0.0,85129.54211546245
4410,0.0,242987.76035663212,76153.75604341082,0.0,0.0,123599.35554750748,0.0,4028.313607310357,0.0,509171.623532382,61273.3316198174,653329.4850443504,418094.0531391821,117052.02311471936,185659.1159341557,88054.70342729817,35287.60293008972,158950.5178955869
4411,0.0,95409.42181916042,0.0,282647.43951449165,0.0,0.0,0.0,29931.306919433933,5212.884729330436,245672.2291167318,390239.63858884416,1196862.6834732532,75377.53361884292,279359.6249336761,219172.33398207088,0.0,0.0,0.0
4412,7701232.482318611,147422.61042786483,0.0,0.0,0.0,619053.1824858066,0.0,0.0,320123.25122818205,13891.297635520872,2048.3065441033,145399.26362010802,148242.4827837244,30305.07502515899,6716573.18334221,0.0,0.0,0.0
4413,0.0,72050.2053781255,99330.98614357931,0.0,96592.10275501558,0.0,0.0,0.0,0.0,110537.68571838476,97557.32340157454,453475.79415211687,0.0,457808.6667134018,0.0,0.0,2129.841603462205,0.0
4414,0.0,216202.52550424545,114672.10511464324,353604.9557105983,0.0,592748.7042539013,0.0,0.0,377412.8544035236,476099.22212173394,168771.14874982054,1379747.4766265824,1360313.2233747186,5742.014215293282,524492.1425781078,211331.2882255156,0.0,0.0
4415,0.0,0.0,0.0,0.0,6375.716353466375,0.0,0.0,42156.770309061874,0.0,2806614.4438378,239097.37459562175,690358.3360510458,0.0,5795.181013583035,476483.9437180575,0.0,30243.750769163315,0.0
4416,0.0,0.0,0.0,0.0,0.0,282007.2475504882,0.0,5105.653292986382,0.0,223807.32663842195,149285.33962621965,979779.8479088768,0.0,50242.62438381622,111025.3849440134,0.0,7793.28404903216,39411.82505345484
4417,135987.09475315572,115404.9110926863,740402.1339380022,629156.6436054793,0.0,26410.118706732366,0.0,0.0,25960.16595206557,375733.6706185866,38385.05773684492,494678.5672374968,535683.005584577,0.0,5398300.939055584,117406.27123639756,0.0,0.0
4418,0.0,3114.5621921379898,60702.26930996514,0.0,77996.26339073865,145720.47097626652,0.0,2763.6104980385007,2502.184670078609,135374.39980418704,191773.2174407988,765546.7661191974,0.0,186487.86168113627,0.0,0.0,3388.3843691444176,0.0
4420,0.0,407737.718446758,909982.2008375684,0.0,37085.41678932941,94020.02259596722,0.0,0.0,0.0,116912.8652465798,114001.7076566584,912358.9412504128,51256.72286081319,0.0,1286146.8435505107,0.0,33060.95034465196,59905.97408125135
4421,0.0,55958.30071874588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42140.64050711611,346174.15093600366,359968.37305921817,75377.53361884292,0.0,332202.34393201786,0.0,40922.00208106701,0.0
4422,0.0,41527.4958951732,431758.6864374248,1121128.7558984857,16895.648336685892,2453658.4885676773,0.0,0.0,110116.97702237612,76818.87592443042,0.0,645891.0094812863,158493.82735588704,0.0,1158344.2893260687,0.0,0.0,0.0
4423,0.0,77864.05480344973,0.0,0.0,0.0,0.0,0.0,0.0,12198.15026663322,243619.09532620184,339526.46515195933,588375.4401208757,0.0,40140.93270876323,0.0,0.0,43952.185816901874,36574.17364960608
