CUSTNO,Recency_가구인테리어/잡화_고가,Recency_가구인테리어/잡화_저가,Recency_가구인테리어/잡화_중가,Recency_가전/레저취미/멀티샵_고가,Recency_가전/레저취미/멀티샵_저가,Recency_가전/레저취미/멀티샵_중가,Recency_교육문화/아동_고가,Recency_교육문화/아동_저가,Recency_교육문화/아동_중가,Recency_식품/생활_고가,Recency_식품/생활_저가,Recency_식품/생활_중가,Recency_의류/이미용_고가,Recency_의류/이미용_저가,Recency_의류/이미용_중가,Recency_침구/주방_고가,Recency_침구/주방_저가,Recency_침구/주방_중가
1730,-3031,-3031,-3031,-3031,1,-3031,-3031,-3031,-3031,-3031,1,1,-3031,12,12,-3031,67,3
1731,-3031,9,32,-3031,71,-3031,-3031,-3031,-3031,9,31,1,32,91,4,32,-3031,50
1732,-3031,39,-3031,-3031,-3031,55,86,3,3,4,1,1,28,15,-3031,4,36,15
1733,6,15,2,7,-3031,73,-3031,-3031,-3031,1,-3031,1,7,-3031,2,75,-3031,-3031
1734,-3031,3,-3031,-3031,-3031,-3031,-3031,34,-3031,2,2,2,-3031,2,-3031,-3031,4,87
1735,81,5,-3031,-3031,8,-3031,57,5,2,9,1,1,-3031,1,47,-3031,5,27
1736,16,16,56,-3031,-3031,16,-3031,18,-3031,7,1,1,9,15,9,-3031,1,-3031
1737,-3031,-3031,-3031,-3031,87,-3031,-3031,-3031,-3031,43,3,3,-3031,-3031,-3031,-3031,10,-3031
1738,-3031,13,12,56,-3031,3,-3031,-3031,-3031,3,-3031,3,3,-3031,3,-3031,-3031,56
1739,46,5,24,-3031,-3031,24,-3031,-3031,-3031,5,-3031,5,21,-3031,24,24,-3031,42
1740,-3031,-3031,-3031,-3031,8,-3031,3,88,78,14,2,2,-3031,3,-3031,-3031,14,52
1741,34,30,-3031,2,-3031,2,-3031,-3031,-3031,30,8,1,-3031,-3031,4,-3031,-3031,-3031
1742,-3031,36,-3031,-3031,13,-3031,-3031,-3031,-3031,36,1,6,-3031,-3031,-3031,-3031,-3031,-3031
1743,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,16,1,1,-3031,32,11,-3031,1,-3031
1744,-3031,5,-3031,-3031,58,38,-3031,-3031,-3031,10,5,6,47,-3031,-3031,-3031,20,-3031
1745,16,-3031,10,-3031,-3031,7,-3031,-3031,-3031,45,14,5,16,85,4,39,35,-3031
1746,29,4,50,-3031,3,56,-3031,-3031,-3031,47,2,2,-3031,4,23,-3031,4,31
1747,5,18,47,47,-3031,39,-3031,-3031,-3031,46,15,4,26,15,18,30,-3031,60
1748,39,1,27,-3031,-3031,28,-3031,-3031,-3031,9,8,8,28,25,2,67,30,16
1749,-3031,56,-3031,-3031,-3031,50,-3031,-3031,-3031,7,-3031,7,12,-3031,12,5,-3031,4
1750,-3031,22,-3031,-3031,1,49,-3031,-3031,-3031,21,11,1,53,6,53,-3031,36,-3031
1751,-3031,90,-3031,-3031,-3031,-3031,-3031,-3031,-3031,18,1,3,-3031,2,87,-3031,-3031,-3031
1752,-3031,23,-3031,-3031,-3031,-3031,-3031,18,-3031,12,1,1,-3031,1,-3031,-3031,22,-3031
1753,-3031,27,-3031,31,-3031,-3031,-3031,-3031,-3031,10,-3031,3,27,-3031,3,37,-3031,44
1754,10,26,17,25,-3031,17,-3031,-3031,-3031,10,-3031,1,4,-3031,10,17,-3031,4
1755,-3031,61,55,-3031,-3031,-3031,-3031,-3031,32,49,1,1,-3031,8,18,-3031,32,1
1756,-3031,5,2,22,-3031,45,-3031,-3031,-3031,6,1,1,4,-3031,4,33,-3031,-3031
1757,-3031,59,-3031,-3031,-3031,7,-3031,25,-3031,-3031,13,1,-3031,13,59,-3031,18,-3031
1758,-3031,55,-3031,-3031,38,-3031,-3031,-3031,-3031,18,1,1,-3031,83,-3031,-3031,-3031,-3031
1759,-3031,11,-3031,75,-3031,30,-3031,-3031,70,4,-3031,4,30,-3031,27,88,-3031,-3031
1760,20,18,18,10,-3031,5,-3031,-3031,-3031,18,7,2,31,19,2,18,-3031,18
1762,-3031,6,-3031,-3031,-3031,-3031,-3031,-3031,-3031,3,-3031,1,-3031,-3031,60,-3031,-3031,-3031
1763,-3031,1,17,-3031,-3031,30,-3031,-3031,-3031,25,1,1,-3031,24,17,-3031,1,-3031
1764,18,34,3,-3031,-3031,29,-3031,-3031,-3031,1,45,1,15,-3031,3,18,45,81
1765,-3031,52,29,-3031,-3031,-3031,-3031,-3031,-3031,3,3,3,-3031,12,89,-3031,27,-3031
1766,-3031,62,43,1,-3031,30,-3031,-3031,60,6,33,1,25,-3031,1,-3031,-3031,-3031
1767,-3031,-3031,54,-3031,-3031,-3031,-3031,28,-3031,8,3,3,-3031,4,4,-3031,11,-3031
1768,-3031,-3031,48,-3031,43,-3031,-3031,-3031,-3031,15,4,2,-3031,1,-3031,-3031,69,-3031
1769,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,48,20,-3031,-3031,-3031,-3031,-3031,-3031
1770,7,47,-3031,-3031,-3031,-3031,-3031,-3031,16,10,78,7,11,-3031,-3031,59,78,59
1771,-3031,18,74,-3031,30,76,-3031,-3031,-3031,12,1,1,-3031,24,24,79,12,5
1772,-3031,78,-3031,-3031,-3031,-3031,-3031,-3031,-3031,11,1,1,-3031,15,-3031,-3031,12,-3031
1773,-3031,24,75,-3031,-3031,-3031,-3031,-3031,-3031,-3031,35,24,-3031,-3031,88,89,-3031,-3031
1774,-3031,-3031,-3031,-3031,8,-3031,-3031,8,-3031,32,3,2,-3031,-3031,-3031,-3031,21,-3031
1775,-3031,3,-3031,87,-3031,-3031,-3031,-3031,-3031,7,1,1,-3031,88,-3031,-3031,3,-3031
1776,-3031,10,4,-3031,11,66,-3031,4,-3031,16,18,4,4,11,17,-3031,18,49
1777,-3031,16,24,16,-3031,16,-3031,-3031,30,53,3,1,2,3,2,4,-3031,2
1778,-3031,49,-3031,-3031,-3031,-3031,-3031,-3031,-3031,22,2,1,-3031,-3031,-3031,-3031,83,-3031
1779,-3031,-3031,-3031,-3031,-3031,38,-3031,-3031,-3031,46,27,27,-3031,1,77,-3031,34,-3031
1780,-3031,40,2,87,56,-3031,-3031,-3031,-3031,3,56,2,16,-3031,2,-3031,-3031,-3031
1781,6,24,64,17,-3031,18,-3031,-3031,-3031,2,40,1,2,-3031,2,18,-3031,51
1782,79,28,55,2,-3031,80,-3031,-3031,-3031,9,-3031,2,21,-3031,8,1,-3031,44
1783,14,19,40,37,-3031,-3031,-3031,-3031,-3031,20,65,17,19,-3031,17,19,-3031,-3031
1784,30,-3031,39,61,-3031,42,-3031,-3031,-3031,27,76,27,3,-3031,3,39,-3031,73
1785,-3031,3,51,25,-3031,3,-3031,-3031,-3031,2,2,2,17,26,10,-3031,24,-3031
1786,-3031,43,37,18,-3031,56,-3031,-3031,-3031,27,9,9,10,-3031,23,31,-3031,-3031
1787,-3031,25,40,-3031,42,48,-3031,-3031,-3031,17,1,1,-3031,53,12,-3031,25,-3031
1788,52,5,17,19,-3031,13,-3031,-3031,13,13,79,3,54,79,40,3,-3031,39
1789,3,13,-3031,1,-3031,-3031,-3031,-3031,-3031,13,1,1,24,61,78,2,6,6
1790,-3031,12,53,-3031,-3031,-3031,-3031,62,90,51,1,1,-3031,4,4,-3031,4,-3031
1791,-3031,26,7,24,-3031,7,-3031,-3031,-3031,33,88,31,49,-3031,7,-3031,88,-3031
1792,88,3,2,-3031,-3031,2,-3031,-3031,-3031,9,11,2,24,-3031,5,-3031,-3031,30
1793,-3031,9,-3031,-3031,-3031,-3031,-3031,-3031,-3031,9,14,9,72,-3031,9,-3031,-3031,-3031
1794,-3031,10,-3031,-3031,-3031,-3031,-3031,-3031,-3031,25,10,7,-3031,9,18,-3031,-3031,-3031
1795,18,-3031,1,-3031,-3031,-3031,-3031,-3031,-3031,3,54,2,-3031,-3031,24,-3031,-3031,-3031
1796,22,3,2,39,-3031,2,-3031,-3031,-3031,18,-3031,32,15,-3031,3,-3031,-3031,-3031
1797,-3031,4,-3031,-3031,14,60,66,-3031,63,1,1,3,-3031,15,47,-3031,15,-3031
1798,3,12,27,11,-3031,3,-3031,-3031,32,3,1,1,19,-3031,3,-3031,42,72
1799,-3031,-3031,-3031,-3031,15,-3031,53,-3031,-3031,5,1,2,-3031,25,-3031,-3031,15,-3031
1800,-3031,3,-3031,-3031,-3031,-3031,-3031,-3031,-3031,24,1,1,30,10,15,-3031,3,-3031
1801,67,47,73,73,70,5,-3031,70,-3031,25,20,5,14,-3031,5,39,-3031,7
1802,-3031,72,-3031,-3031,90,-3031,-3031,5,-3031,-3031,13,4,-3031,13,5,-3031,6,-3031
1803,9,46,44,3,-3031,-3031,-3031,-3031,-3031,10,55,3,3,-3031,2,2,68,4
1804,-3031,51,-3031,-3031,-3031,-3031,-3031,-3031,-3031,18,4,4,9,11,18,-3031,61,-3031
1805,-3031,-3031,-3031,-3031,36,-3031,-3031,-3031,-3031,11,6,3,-3031,19,51,-3031,74,-3031
1806,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,5,2,2,-3031,3,58,-3031,12,32
1807,-3031,33,49,-3031,-3031,-3031,-3031,-3031,-3031,5,1,1,68,5,49,-3031,10,30
1808,-3031,5,-3031,37,7,1,-3031,-3031,-3031,7,5,1,2,55,-3031,-3031,45,-3031
1809,38,2,59,-3031,-3031,14,-3031,-3031,-3031,2,-3031,2,16,54,14,38,-3031,58
1810,-3031,2,32,-3031,45,46,-3031,-3031,-3031,3,2,2,-3031,-3031,1,88,9,43
1811,-3031,6,-3031,-3031,-3031,-3031,-3031,-3031,-3031,3,2,1,-3031,72,-3031,-3031,-3031,-3031
1812,20,19,85,5,43,1,-3031,-3031,-3031,8,2,1,15,25,4,29,2,-3031
1813,-3031,30,30,18,-3031,3,-3031,-3031,-3031,18,3,3,30,68,3,3,30,3
1814,-3031,-3031,-3031,-3031,54,-3031,-3031,-3031,25,7,1,1,-3031,-3031,19,-3031,-3031,-3031
1815,7,8,4,83,-3031,4,-3031,-3031,-3031,7,-3031,1,4,-3031,4,20,-3031,20
1816,-3031,1,-3031,17,-3031,-3031,-3031,-3031,-3031,15,35,1,17,-3031,8,17,35,-3031
1817,-3031,32,-3031,-3031,-3031,-3031,-3031,82,-3031,16,1,1,-3031,14,5,47,1,-3031
1818,-3031,45,-3031,-3031,22,7,-3031,-3031,-3031,2,2,2,49,45,16,61,18,61
1819,-3031,31,-3031,-3031,-3031,-3031,-3031,7,-3031,3,1,1,-3031,1,-3031,-3031,2,11
1820,-3031,6,-3031,-3031,67,58,-3031,-3031,-3031,13,1,1,-3031,1,-3031,-3031,-3031,-3031
1821,-3031,1,13,-3031,-3031,51,-3031,-3031,-3031,17,-3031,1,26,-3031,33,26,-3031,-3031
1822,-3031,49,30,-3031,30,-3031,-3031,-3031,-3031,15,12,1,-3031,3,3,-3031,29,-3031
1823,-3031,23,38,4,-3031,3,-3031,-3031,-3031,10,-3031,2,23,-3031,4,87,-3031,87
1824,-3031,11,86,-3031,82,-3031,-3031,-3031,-3031,15,2,1,-3031,11,3,-3031,5,-3031
1825,-3031,80,4,58,-3031,35,-3031,-3031,-3031,22,22,13,4,22,10,9,-3031,4
1826,-3031,33,16,-3031,-3031,52,-3031,22,-3031,3,13,13,3,55,16,33,-3031,85
1827,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,49,62,49,20,62,11,-3031,-3031,-3031
1828,91,2,9,-3031,-3031,41,-3031,5,2,34,5,2,24,36,7,9,13,27
1829,-3031,25,4,44,-3031,9,-3031,43,9,43,2,2,25,2,9,9,2,6
1830,-3031,75,-3031,-3031,-3031,-3031,-3031,-3031,-3031,58,22,58,-3031,60,-3031,-3031,22,-3031
1831,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,32,3,2,-3031,2,18,-3031,10,3
1832,-3031,14,-3031,-3031,8,-3031,-3031,-3031,-3031,3,1,1,66,38,80,-3031,-3031,-3031
1833,-3031,25,-3031,-3031,6,-3031,-3031,46,46,14,1,1,80,7,8,-3031,5,-3031
1834,57,2,46,-3031,-3031,8,-3031,-3031,-3031,3,84,2,20,-3031,17,74,-3031,62
1835,1,59,67,-3031,28,24,-3031,-3031,-3031,11,8,1,75,1,4,-3031,29,60
1836,-3031,22,-3031,-3031,2,-3031,-3031,1,-3031,31,1,3,-3031,16,1,-3031,10,-3031
1837,-3031,68,-3031,-3031,-3031,24,-3031,-3031,-3031,4,1,1,27,8,-3031,-3031,12,-3031
1838,31,17,-3031,72,-3031,3,-3031,-3031,-3031,2,-3031,1,10,-3031,1,3,-3031,45
1839,-3031,-3031,-3031,-3031,-3031,24,-3031,55,-3031,10,1,1,-3031,10,-3031,-3031,56,-3031
1840,-3031,35,-3031,-3031,-3031,84,-3031,-3031,-3031,30,1,1,-3031,-3031,84,-3031,40,-3031
1841,-3031,18,-3031,-3031,1,-3031,-3031,59,-3031,8,25,3,-3031,1,13,-3031,-3031,-3031
1842,-3031,2,61,-3031,20,2,-3031,10,-3031,10,2,2,2,32,2,83,34,44
1843,86,25,54,4,-3031,-3031,-3031,-3031,-3031,20,-3031,1,5,-3031,4,4,-3031,28
1844,-3031,56,24,4,-3031,61,-3031,-3031,-3031,7,-3031,1,17,-3031,2,75,-3031,85
1845,-3031,14,-3031,-3031,-3031,-3031,-3031,3,-3031,3,3,3,77,31,52,-3031,15,-3031
1846,-3031,2,-3031,-3031,2,-3031,-3031,-3031,-3031,11,2,2,-3031,4,-3031,-3031,2,-3031
1847,17,26,42,-3031,-3031,57,-3031,-3031,-3031,-3031,35,5,5,43,5,-3031,-3031,-3031
1848,-3031,-3031,-3031,-3031,20,44,-3031,74,-3031,6,5,5,-3031,29,30,-3031,74,-3031
1849,-3031,6,-3031,-3031,5,-3031,-3031,-3031,-3031,2,1,1,-3031,-3031,51,-3031,-3031,-3031
1850,-3031,46,-3031,-3031,2,-3031,-3031,-3031,-3031,-3031,3,1,-3031,3,-3031,-3031,13,-3031
1851,-3031,-3031,24,-3031,8,-3031,-3031,35,-3031,10,6,2,-3031,14,-3031,-3031,15,-3031
1852,13,6,2,-3031,-3031,2,-3031,-3031,-3031,6,3,2,-3031,3,2,2,-3031,-3031
1853,-3031,16,-3031,-3031,31,-3031,-3031,-3031,-3031,12,5,3,-3031,-3031,52,-3031,16,-3031
1854,-3031,36,-3031,-3031,-3031,86,-3031,-3031,-3031,74,1,1,18,-3031,91,-3031,7,-3031
1855,-3031,6,-3031,-3031,89,61,-3031,-3031,-3031,15,4,1,-3031,-3031,2,1,-3031,14
1856,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,44,5,5,-3031,7,7,-3031,5,-3031
1857,-3031,2,4,-3031,-3031,27,-3031,-3031,-3031,19,7,2,31,-3031,2,57,-3031,-3031
1858,-3031,25,-3031,66,26,-3031,59,88,81,21,7,2,70,12,17,-3031,60,-3031
1859,-3031,21,39,-3031,-3031,67,-3031,-3031,59,38,5,5,46,61,26,5,15,8
1860,-3031,59,83,-3031,4,-3031,-3031,4,-3031,3,3,3,-3031,-3031,4,-3031,10,-3031
1861,-3031,37,16,-3031,26,9,-3031,-3031,8,50,2,2,16,-3031,9,-3031,90,13
1862,52,31,1,59,9,-3031,-3031,-3031,-3031,9,9,9,39,-3031,1,-3031,-3031,-3031
1863,-3031,-3031,23,-3031,-3031,44,-3031,-3031,-3031,3,-3031,8,25,-3031,24,-3031,-3031,-3031
1864,34,1,-3031,15,-3031,-3031,-3031,73,-3031,52,22,1,3,40,8,-3031,73,86
1865,-3031,13,31,-3031,-3031,-3031,-3031,-3031,-3031,15,1,1,46,75,31,75,49,-3031
1866,-3031,-3031,-3031,-3031,-3031,31,-3031,-3031,-3031,4,1,1,10,4,3,-3031,4,-3031
1867,-3031,18,20,-3031,-3031,81,-3031,-3031,-3031,8,9,1,-3031,-3031,62,4,-3031,74
1868,-3031,37,-3031,-3031,-3031,-3031,-3031,-3031,-3031,12,1,1,-3031,86,-3031,-3031,9,-3031
1869,-3031,30,-3031,-3031,1,22,37,27,2,8,1,1,-3031,3,-3031,-3031,1,-3031
1870,-3031,10,30,-3031,-3031,-3031,-3031,-3031,81,3,10,3,30,-3031,3,3,-3031,3
1871,83,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,2,2,4,22,30,-3031,-3031,-3031
1872,73,35,-3031,18,-3031,18,-3031,-3031,68,1,1,1,18,-3031,9,16,-3031,61
1873,-3031,13,-3031,-3031,3,-3031,-3031,-3031,-3031,7,1,1,-3031,4,-3031,-3031,-3031,-3031
1874,28,19,-3031,-3031,-3031,57,-3031,-3031,37,19,43,1,24,12,23,32,-3031,65
1876,-3031,81,73,-3031,-3031,54,-3031,-3031,-3031,15,2,2,73,2,60,-3031,4,-3031
1877,-3031,6,39,-3031,-3031,30,55,15,15,6,1,1,-3031,13,44,-3031,12,-3031
1878,-3031,18,39,-3031,-3031,32,-3031,-3031,-3031,13,-3031,13,41,-3031,18,39,-3031,-3031
1879,49,78,25,-3031,-3031,39,-3031,-3031,87,10,10,10,25,-3031,39,44,-3031,25
1880,66,23,28,-3031,-3031,39,-3031,-3031,18,7,-3031,7,17,-3031,4,4,-3031,65
1882,-3031,-3031,3,3,-3031,85,-3031,-3031,-3031,3,7,4,-3031,13,13,85,7,3
1883,-3031,-3031,-3031,-3031,28,-3031,-3031,-3031,-3031,15,11,11,-3031,18,-3031,-3031,18,-3031
1884,-3031,14,-3031,-3031,-3031,-3031,-3031,18,-3031,26,15,1,-3031,16,-3031,-3031,13,-3031
1885,72,23,3,-3031,-3031,23,-3031,-3031,47,23,41,1,3,-3031,23,47,-3031,47
1886,-3031,2,30,70,-3031,79,-3031,-3031,-3031,2,2,2,17,45,4,7,26,4
1887,-3031,69,-3031,-3031,68,-3031,-3031,59,-3031,34,4,4,-3031,11,45,-3031,69,-3031
1888,-3031,23,23,30,-3031,51,-3031,-3031,-3031,7,-3031,1,57,-3031,38,2,-3031,23
1889,-3031,3,6,-3031,-3031,-3031,-3031,57,-3031,47,60,2,3,88,24,15,-3031,-3031
1890,-3031,17,-3031,-3031,1,-3031,-3031,-3031,-3031,-3031,3,1,-3031,1,-3031,-3031,-3031,48
1891,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,1,1,1,-3031,-3031,-3031,-3031,7,-3031
1892,-3031,20,-3031,-3031,-3031,-3031,-3031,-3031,-3031,25,4,4,-3031,13,-3031,-3031,69,-3031
1893,-3031,-3031,-3031,-3031,-3031,-3031,-3031,57,-3031,15,3,3,-3031,17,-3031,-3031,8,-3031
1894,-3031,26,-3031,11,-3031,2,-3031,-3031,-3031,2,-3031,1,4,-3031,6,84,-3031,84
1895,4,2,13,1,-3031,-3031,-3031,-3031,-3031,2,43,2,2,-3031,4,24,-3031,79
1896,-3031,24,33,-3031,-3031,8,-3031,-3031,-3031,3,2,2,45,-3031,14,-3031,-3031,-3031
1897,38,16,-3031,-3031,12,31,-3031,-3031,-3031,38,1,1,52,16,31,-3031,45,-3031
1898,-3031,64,-3031,-3031,-3031,52,-3031,-3031,-3031,4,-3031,4,4,-3031,4,83,-3031,32
1899,-3031,43,61,-3031,-3031,84,-3031,-3031,-3031,5,7,1,25,3,7,-3031,7,24
1900,37,7,81,-3031,-3031,19,-3031,-3031,-3031,9,40,7,9,-3031,9,9,-3031,37
1901,-3031,-3031,88,-3031,-3031,31,-3031,-3031,61,88,70,3,4,66,16,-3031,-3031,-3031
1902,-3031,2,31,-3031,8,38,-3031,-3031,-3031,15,1,1,66,9,3,3,61,14
1903,-3031,48,-3031,-3031,-3031,11,-3031,-3031,-3031,8,1,2,-3031,33,2,81,70,-3031
1904,-3031,-3031,-3031,-3031,-3031,18,6,6,13,4,4,4,56,18,-3031,-3031,30,-3031
1905,-3031,1,80,-3031,-3031,-3031,-3031,-3031,-3031,10,1,1,-3031,10,9,-3031,2,-3031
1906,-3031,10,-3031,-3031,-3031,39,57,-3031,-3031,2,1,1,-3031,2,-3031,-3031,75,88
1907,4,39,4,4,-3031,-3031,-3031,-3031,4,-3031,-3031,7,10,-3031,4,46,-3031,-3031
1908,72,29,52,81,56,-3031,-3031,7,-3031,2,2,2,68,15,11,17,2,3
1909,88,15,43,91,-3031,8,-3031,-3031,-3031,8,4,3,69,-3031,3,39,4,8
1910,-3031,-3031,-3031,-3031,60,-3031,-3031,-3031,-3031,4,6,2,4,45,65,-3031,17,-3031
1911,53,33,1,4,-3031,4,-3031,-3031,-3031,4,44,1,52,-3031,1,33,33,1
1912,-3031,-3031,-3031,-3031,35,-3031,47,5,32,30,6,7,-3031,1,-3031,-3031,5,-3031
1913,-3031,65,18,-3031,-3031,-3031,-3031,-3031,-3031,1,25,1,21,-3031,16,52,-3031,52
1914,-3031,24,81,-3031,-3031,80,-3031,-3031,-3031,59,12,2,29,10,43,46,10,-3031
1915,-3031,6,-3031,-3031,85,-3031,-3031,6,-3031,25,6,6,-3031,6,-3031,-3031,1,-3031
1916,-3031,2,91,-3031,-3031,61,-3031,-3031,-3031,2,-3031,2,2,35,2,82,-3031,-3031
1917,-3031,2,-3031,-3031,58,-3031,-3031,62,-3031,2,14,6,-3031,3,2,-3031,35,-3031
1918,9,2,-3031,-3031,-3031,59,-3031,-3031,-3031,2,31,2,52,-3031,16,2,27,51
1919,-3031,17,-3031,-3031,40,-3031,-3031,-3031,-3031,3,1,3,-3031,3,-3031,-3031,3,-3031
1920,76,-3031,9,30,-3031,9,-3031,30,-3031,2,2,2,38,30,10,23,30,-3031
1921,-3031,25,-3031,-3031,43,-3031,-3031,-3031,-3031,27,1,1,67,29,-3031,-3031,-3031,-3031
1922,44,1,10,-3031,43,17,-3031,-3031,38,21,1,1,17,1,1,17,-3031,38
1923,-3031,73,-3031,84,-3031,-3031,-3031,-3031,13,2,10,1,21,13,53,14,13,-3031
1924,47,15,15,67,-3031,-3031,-3031,-3031,48,4,1,1,15,9,12,1,1,-3031
1925,58,14,2,28,-3031,59,-3031,-3031,-3031,27,20,3,3,-3031,2,14,28,38
1926,-3031,9,4,-3031,-3031,23,-3031,-3031,40,21,-3031,9,18,-3031,4,60,-3031,9
1928,-3031,4,-3031,67,-3031,4,-3031,-3031,-3031,13,-3031,4,12,-3031,3,88,-3031,61
1929,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,23,6,6,23,-3031,-3031,-3031,14,-3031
1930,9,-3031,25,9,-3031,2,-3031,3,4,33,3,2,25,3,2,1,56,2
1931,-3031,48,-3031,-3031,-3031,-3031,-3031,-3031,-3031,25,1,1,-3031,12,-3031,-3031,61,-3031
1932,-3031,7,-3031,87,-3031,1,-3031,-3031,-3031,15,76,6,4,83,4,15,-3031,40
1933,-3031,22,-3031,-3031,-3031,-3031,-3031,-3031,-3031,8,1,5,-3031,30,-3031,-3031,10,-3031
1934,87,20,14,82,-3031,-3031,-3031,-3031,-3031,28,-3031,20,2,-3031,2,-3031,-3031,-3031
1935,-3031,3,26,-3031,14,-3031,-3031,-3031,8,3,1,1,-3031,56,24,-3031,14,-3031
1936,-3031,4,9,-3031,4,5,-3031,-3031,-3031,3,4,3,-3031,15,-3031,-3031,21,-3031
1937,2,3,2,48,-3031,17,-3031,-3031,29,2,-3031,3,1,-3031,1,82,-3031,33
1938,41,59,42,-3031,-3031,17,2,2,2,5,-3031,10,10,-3031,10,15,-3031,-3031
1939,45,9,4,-3031,-3031,-3031,-3031,-3031,-3031,2,6,2,4,45,4,51,8,59
1940,-3031,39,12,-3031,-3031,10,-3031,-3031,-3031,38,5,5,9,1,4,4,50,58
1941,10,13,-3031,3,-3031,-3031,-3031,-3031,-3031,5,8,5,4,-3031,4,67,5,-3031
1942,-3031,61,53,-3031,81,53,-3031,80,-3031,16,2,2,19,80,5,-3031,25,-3031
1943,-3031,1,2,-3031,31,20,-3031,-3031,-3031,3,8,1,-3031,-3031,26,-3031,10,-3031
1944,3,9,13,65,24,53,-3031,49,56,19,3,3,42,3,4,45,19,41
1945,7,25,72,31,-3031,37,-3031,-3031,-3031,2,4,2,42,48,2,58,6,4
1946,-3031,2,32,-3031,61,62,-3031,25,90,2,10,2,19,-3031,2,-3031,35,35
1947,-3031,5,-3031,-3031,27,-3031,-3031,-3031,-3031,1,7,1,-3031,6,50,-3031,50,77
1948,-3031,10,-3031,-3031,-3031,58,-3031,-3031,-3031,1,40,1,88,40,5,-3031,40,-3031
1949,-3031,21,21,-3031,-3031,-3031,-3031,-3031,-3031,83,-3031,3,62,-3031,17,-3031,-3031,3
1950,-3031,37,-3031,-3031,-3031,-3031,-3031,-3031,-3031,11,2,2,-3031,8,67,-3031,28,-3031
1951,-3031,50,-3031,-3031,77,-3031,-3031,-3031,-3031,-3031,38,1,-3031,59,-3031,-3031,70,-3031
1952,-3031,60,-3031,18,-3031,3,-3031,-3031,16,12,-3031,3,26,-3031,3,37,-3031,37
1953,3,63,-3031,-3031,-3031,38,-3031,-3031,-3031,23,-3031,3,3,-3031,8,78,-3031,-3031
1954,26,16,2,57,-3031,81,-3031,-3031,68,88,-3031,2,14,-3031,3,55,-3031,32
1955,-3031,7,-3031,-3031,-3031,89,-3031,-3031,-3031,-3031,3,3,-3031,-3031,-3031,-3031,-3031,-3031
1956,-3031,25,53,-3031,-3031,3,-3031,-3031,-3031,4,-3031,4,3,-3031,3,3,-3031,3
1957,54,80,40,-3031,-3031,80,-3031,-3031,80,3,2,2,3,28,3,21,28,12
1958,-3031,59,-3031,-3031,30,-3031,-3031,33,-3031,8,16,2,-3031,10,39,-3031,53,-3031
1959,-3031,-3031,-3031,-3031,-3031,-3031,-3031,47,-3031,12,3,3,-3031,75,-3031,-3031,43,-3031
1960,-3031,5,-3031,-3031,45,-3031,-3031,-3031,-3031,3,2,2,-3031,2,38,-3031,62,-3031
1961,-3031,11,52,-3031,-3031,-3031,-3031,18,44,10,2,2,-3031,14,44,-3031,49,-3031
1962,-3031,69,-3031,-3031,-3031,-3031,-3031,-3031,-3031,26,2,2,-3031,-3031,-3031,-3031,3,-3031
1963,-3031,3,10,-3031,-3031,-3031,-3031,-3031,-3031,3,-3031,3,2,-3031,28,30,-3031,69
1964,-3031,32,10,-3031,-3031,19,-3031,-3031,-3031,25,8,8,10,50,4,-3031,2,-3031
1965,-3031,60,18,56,-3031,70,-3031,-3031,-3031,56,84,38,38,-3031,55,-3031,-3031,-3031
1966,-3031,-3031,-3031,-3031,36,-3031,-3031,-3031,-3031,85,1,3,69,1,-3031,-3031,13,-3031
1967,-3031,42,-3031,-3031,-3031,-3031,-3031,-3031,-3031,18,43,10,-3031,43,43,-3031,-3031,-3031
1968,51,1,51,-3031,-3031,51,-3031,-3031,-3031,1,41,1,51,-3031,23,-3031,-3031,51
1969,-3031,1,14,-3031,-3031,-3031,-3031,-3031,-3031,4,66,1,43,66,87,-3031,66,-3031
1970,-3031,78,-3031,-3031,-3031,-3031,-3031,-3031,-3031,19,1,1,-3031,-3031,11,-3031,-3031,-3031
1971,65,30,68,-3031,-3031,16,-3031,-3031,2,11,-3031,4,3,-3031,2,30,-3031,-3031
1972,-3031,14,10,-3031,12,55,-3031,-3031,-3031,1,1,1,-3031,18,84,-3031,29,-3031
1973,-3031,14,70,-3031,-3031,59,-3031,38,-3031,1,25,1,-3031,41,15,88,18,25
1974,4,75,2,2,-3031,72,-3031,-3031,-3031,18,-3031,2,11,-3031,2,14,-3031,51
1975,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,-3031,18,1,1,-3031,-3031,-3031,-3031,48,-3031
1976,27,81,66,27,-3031,-3031,-3031,-3031,-3031,9,-3031,52,9,-3031,2,37,-3031,58
