,가구인테리어/잡화_고가,가구인테리어/잡화_저가,가구인테리어/잡화_중가,가전/레저취미/멀티샵_고가,가전/레저취미/멀티샵_저가,가전/레저취미/멀티샵_중가,교육문화/아동_고가,교육문화/아동_저가,교육문화/아동_중가,식품/생활_고가,식품/생활_저가,식품/생활_중가,의류/이미용_고가,의류/이미용_저가,의류/이미용_중가,침구/주방_고가,침구/주방_저가,침구/주방_중가,총 평균 구매주기
1837,,,,,33.0,,,,,4.7368421052631575,1.9148936170212767,1.7647058823529411,,9.5,,,20.5,,1.7647058823529411
1838,-1,-1,7.0,-1,,-1,,,,17.5,35.5,6.0,-1,,35.0,35.0,-1,-1,4.666666666666667
1839,,,,,,,,,,21.0,3.739130434782609,2.8125,,22.333333333333332,,,,-1,2.5
1840,,22.5,,,,,,,-1,27.0,1.816326530612245,1.679245283018868,,7.0,,,,,1.4833333333333334
1841,,,-1,,,-1,,,,6.166666666666667,6.153846153846154,3.4,,7.454545454545454,,,-1,-1,2.0952380952380953
1842,-1,21.5,-1,-1,3.0,17.6,,,-1,12.285714285714286,5.866666666666666,2.838709677419355,9.555555555555555,19.0,4.095238095238095,7.333333333333333,-1,12.833333333333334,1.7307692307692308
1843,,85.0,13.8,9.5,,-1,,,,9.5,,6.125,11.714285714285714,,3.652173913043478,,,,2.5588235294117645
1844,,-1,8.6,1.0,,30.0,,,,,,6.0,15.666666666666666,,8.857142857142858,-1,,,3.0434782608695654
1845,,47.0,-1,-1,-1,,,39.5,,7.555555555555555,2.0454545454545454,2.0,,5.866666666666666,-1,,9.571428571428571,,1.9565217391304348
1846,,33.5,,,8.0,,,,,10.666666666666666,2.046511627906977,2.2,,9.0,,-1,19.0,18.0,1.6923076923076923
1847,47.0,19.0,,,,,,,,27.666666666666668,35.0,4.421052631578948,14.0,,7.0,-1,,,3.8260869565217392
1848,,,,,-1,,,13.0,,6.333333333333333,2.8,2.75,,17.666666666666668,,,,,2.3783783783783785
1849,,20.333333333333332,-1,,-1,,,,,9.125,1.6071428571428572,1.836734693877551,,,,,1.3333333333333333,,1.5254237288135593
1850,,-1,,,15.666666666666666,,,,,11.6,5.083333333333333,3.909090909090909,,8.5,,,25.0,,2.6666666666666665
1851,,,80.0,,21.0,,,11.4,,6.0,3.4166666666666665,2.606060606060606,,9.5,-1,,35.0,,2.2
1852,4.0,22.5,,,85.0,12.666666666666666,,,,7.5,-1,7.083333333333333,,-1,10.6,11.0,,-1,4.473684210526316
1853,,8.0,,,,,,,,73.0,2.9285714285714284,2.515151515151515,,,,,,,2.075
1854,,,,,-1,22.666666666666668,,,,21.333333333333332,1.5517241379310345,1.7307692307692308,68.0,-1,,,-1,,1.40625
1855,,7.454545454545454,3.0,,,25.0,,,,9.444444444444445,6.545454545454546,2.25,-1,,9.5,-1,-1,25.0,1.9148936170212767
1856,,-1,,,,,,,,-1,29.0,12.0,,1.7058823529411764,-1,,,,1.7058823529411764
1857,,19.0,-1,-1,,11.666666666666666,,,,10.0,-1,6.769230769230769,-1,,6.0,18.0,,12.5,3.3333333333333335
1858,,44.5,-1,,-1,,,10.0,23.0,6.0,3.739130434782609,1.5517241379310345,-1,5.0625,10.0,,7.5,-1,1.3043478260869565
1859,,66.0,-1,,,,,-1,-1,12.2,11.285714285714286,4.631578947368421,-1,25.0,16.666666666666668,55.0,49.0,33.0,4.0
1860,,10.857142857142858,,,23.666666666666668,,,,-1,26.666666666666668,1.9772727272727273,1.891304347826087,-1,-1,,,8.0,,1.4745762711864407
1861,,8.4,9.5,,-1,,,,13.5,5.714285714285714,9.5,2.6176470588235294,13.0,,8.428571428571429,,,,2.119047619047619
1862,,36.5,7.333333333333333,,,2.0,,,,14.0,,7.125,,,5.235294117647059,,,,4.045454545454546
1863,,14.0,,,,35.0,,,,5.928571428571429,-1,2.3513513513513513,2.0,,11.0,,,28.5,1.891304347826087
1864,7.0,27.666666666666668,-1,16.0,,20.0,,,,15.0,-1,3.36,73.0,-1,-1,-1,,,3.0344827586206895
1865,,,-1,,-1,8.0,,,-1,13.0,4.157894736842105,3.95,,,13.5,18.5,-1,-1,2.7666666666666666
1866,,,,-1,,,,,,4.15,1.816326530612245,1.5614035087719298,-1,8.75,6.833333333333333,6.0,6.333333333333333,61.0,1.435483870967742
1867,,19.0,-1,,,-1,,,,6.384615384615385,16.2,3.7083333333333335,7.0,,7.5,33.0,-1,35.0,2.966666666666667
1868,-1,10.0,1.0,,40.5,,,,-1,29.0,2.0454545454545454,2.25,,,41.0,,12.666666666666666,,1.6363636363636365
1869,,,-1,,,,21.0,6.0,8.333333333333334,6.6923076923076925,8.0,2.3421052631578947,,3.0,14.5,,61.0,,1.934782608695652
1870,2.0,23.0,,,,2.0,,,-1,16.0,,15.4,-1,,8.4,16.5,,33.0,4.3
1871,,6.3076923076923075,,-1,,-1,,,,22.666666666666668,1.7647058823529411,1.9565217391304348,4.5,28.0,32.5,,9.25,,1.5789473684210527
1872,-1,-1,21.5,17.333333333333332,,24.666666666666668,-1,,-1,6.166666666666667,6.846153846153846,3.7083333333333335,12.0,71.0,20.75,,,,2.6176470588235294
1873,,,-1,,11.333333333333334,,,,,12.666666666666666,4.388888888888889,3.4583333333333335,,7.666666666666667,-1,,24.5,-1,3.1923076923076925
1874,,3.0,29.5,,-1,,,-1,9.5,14.0,6.125,5.5,,26.0,15.2,,-1,-1,4.190476190476191
1876,,-1,,,34.0,,,,,39.0,5.266666666666667,3.9047619047619047,,12.8,,,-1,,3.1538461538461537
1877,,,,,,,,36.0,-1,10.5,4.421052631578948,4.421052631578948,,34.0,,,14.8,,4.2
1878,,13.0,-1,,,,,,-1,7.181818181818182,,4.9375,34.0,,7.0,11.6,,-1,4.388888888888889
1879,-1,33.0,23.666666666666668,,,-1,,,6.0,1.0,,5.375,17.75,,9.222222222222221,-1,,-1,4.3
1880,,14.0,-1,,,-1,,,,16.4,-1,10.0,-1,,16.4,20.666666666666668,-1,,5.928571428571429
1882,,-1,,,,,,-1,,26.0,2.5142857142857142,2.0930232558139537,-1,,-1,,,-1,1.875
1883,,,,,-1,,,,,12.0,7.416666666666667,3.0689655172413794,,28.0,,,-1,,2.6176470588235294
1884,,,,,-1,,,-1,,16.25,3.037037037037037,1.9090909090909092,,8.714285714285714,,,6.0,,1.7708333333333333
1885,12.0,17.5,15.333333333333334,-1,,28.0,,,8.0,7.636363636363637,28.333333333333332,2.9655172413793105,18.5,-1,8.2,5.0,,-1,2.324324324324324
1886,,6.416666666666667,-1,,,19.0,,,,8.7,8.857142857142858,2.71875,33.5,,24.0,,26.0,32.5,2.289473684210526
1887,,44.0,,,-1,,,,,10.833333333333334,3.0,2.0714285714285716,,13.0,-1,,-1,,1.9333333333333333
1888,1.5,7.0,12.2,52.0,,,,,,10.571428571428571,-1,3.6,13.5,,3.4583333333333335,3.0,,,1.875
1889,,18.0,12.4,,,,,,,22.0,16.0,4.631578947368421,52.0,,6.571428571428571,44.0,,17.0,3.259259259259259
1890,,10.75,,,14.0,,,-1,,4.0,1.5818181818181818,2.59375,,5.857142857142857,,,22.333333333333332,,1.5263157894736843
1891,,14.0,,,,,,-1,,4.5625,2.903225806451613,2.727272727272727,,-1,,,,,1.9148936170212767
1892,,,-1,,-1,,,,,17.0,3.111111111111111,2.8,,4.052631578947368,-1,,,,1.6923076923076923
1893,,11.0,,,2.0,,,78.0,,5.461538461538462,1.78,1.5892857142857142,81.0,17.6,,,,,1.459016393442623
1894,,7.0,13.5,14.5,,4.777777777777778,,,,12.4,,2.0930232558139537,16.2,,10.125,13.0,,9.0,1.6981132075471699
1895,-1,13.5,-1,9.0,,,,,-1,-1,,6.8,6.625,,8.4,,,,2.9565217391304346
1896,-1,10.25,31.0,,-1,,,,,8.8,4.777777777777778,3.107142857142857,8.5,,16.25,-1,81.0,39.5,2.2
1897,,,-1,,,20.0,,,,15.4,1.7959183673469388,1.6481481481481481,,18.666666666666668,,,,,1.5344827586206897
1898,,-1,-1,-1,,4.75,,,,8.666666666666666,18.0,5.0,16.8,,8.4,-1,,-1,3.0357142857142856
1899,1.0,13.0,,,,-1,,,,17.5,4.0,1.6481481481481481,22.0,18.5,9.75,13.5,39.5,19.5,1.4126984126984128
1900,,6.214285714285714,18.666666666666668,,,,,,,6.3,,4.238095238095238,8.6,,10.0,37.0,,,4.090909090909091
1901,-1,14.0,-1,-1,,7.0,,,19.0,12.75,,9.333333333333334,13.75,,5.555555555555555,,,,4.3076923076923075
1902,,7.0,,,13.0,,,,,8.88888888888889,2.3076923076923075,2.119047619047619,,,16.0,-1,,,1.836734693877551
1903,,21.0,,,,-1,,,,20.5,2.6176470588235294,2.7142857142857144,29.5,28.0,66.0,38.0,,17.0,1.679245283018868
1904,,,,,-1,,18.666666666666668,12.666666666666666,22.666666666666668,5.0,1.7959183673469388,1.7254901960784315,,22.0,,,25.5,,1.5714285714285714
1905,,12.0,,,17.0,,-1,,,6.333333333333333,2.175,1.8541666666666667,,9.666666666666666,-1,,-1,,1.5892857142857142
1906,,16.0,,,,33.0,,,-1,7.625,2.71875,2.0952380952380953,,3.75,,,16.666666666666668,,1.7450980392156863
1907,9.875,-1,77.0,32.5,,-1,,-1,18.333333333333332,-1,,9.333333333333334,15.8,,8.166666666666666,,,,3.8181818181818183
1908,49.0,-1,-1,5.666666666666667,,19.25,,,,4.0,5.4,2.774193548387097,56.0,10.666666666666666,5.428571428571429,28.0,-1,11.833333333333334,2.0476190476190474
1909,15.5,6.0,11.0,-1,,10.5,,,,4.2631578947368425,11.0,2.8275862068965516,14.8,-1,4.526315789473684,14.0,-1,,2.263157894736842
1910,,-1,-1,,,-1,,,20.0,13.5,2.78125,1.8333333333333333,-1,15.75,12.5,,14.75,-1,1.6481481481481481
1911,,-1,2.0,30.5,,-1,,,,14.666666666666666,,11.0,10.833333333333334,,7.2,15.5,,25.5,4.529411764705882
1912,,24.0,,,-1,,,,,23.5,5.125,3.4545454545454546,,7.7,11.0,,26.0,42.0,2.8275862068965516
1913,,19.5,1.0,,,21.0,,,10.0,7.0,19.5,2.5625,12.5,51.0,8.875,18.75,-1,-1,2.2777777777777777
1914,,-1,,-1,-1,,,,,13.25,3.28,2.4054054054054053,,15.6,,,,,2.0697674418604652
1915,,32.0,,,,,,,,7.1,1.872340425531915,1.7755102040816326,,1.0,,,,,1.5714285714285714
1916,,28.0,-1,,,19.0,,,,10.5,,6.0,24.0,,10.2,-1,,14.0,5.25
1917,,,-1,-1,-1,,,-1,,5.933333333333334,5.866666666666666,2.71875,,9.0,,,,,2.0
1918,,14.2,-1,,,,,,,8.0,8.625,4.888888888888889,35.0,,12.75,-1,-1,35.5,4.631578947368421
1919,,,,,,,,,,14.5,2.3421052631578947,2.966666666666667,,-1,-1,,,,1.8541666666666667
1920,18.0,57.0,16.666666666666668,-1,,7.333333333333333,,,,16.0,-1,6.636363636363637,14.0,3.0,5.666666666666667,25.0,,-1,4.421052631578948
1921,,10.714285714285714,,,14.75,,,-1,-1,10.333333333333334,1.816326530612245,1.8936170212765957,,14.0,-1,,42.0,,1.5344827586206897
1922,7.25,29.0,-1,28.5,-1,10.375,,,,15.666666666666666,10.714285714285714,5.928571428571429,13.75,-1,10.25,-1,,12.0,4.882352941176471
1923,,,,,,,,,,-1,26.0,8.6,,-1,,,,,7.818181818181818
1924,,5.25,24.0,-1,-1,39.0,,,,6.25,3.103448275862069,1.9565217391304348,12.666666666666666,17.75,5.857142857142857,6.857142857142857,18.666666666666668,5.5,1.6666666666666667
1925,,-1,-1,,,-1,,,,17.0,8.0,6.333333333333333,42.0,,42.0,42.0,,1.0,5.0
1926,,13.0,-1,8.0,,-1,,,50.0,6.0,-1,4.666666666666667,14.0,,14.333333333333334,,,-1,3.739130434782609
1928,,20.0,,,,-1,,,,14.2,-1,5.866666666666666,28.0,,9.2,-1,,25.0,4.0
1929,,,-1,,-1,,,,,8.142857142857142,2.15,2.6363636363636362,-1,,,,30.5,,1.9772727272727273
1930,,36.0,-1,,,-1,,,,12.333333333333334,26.5,4.388888888888889,19.0,-1,23.0,16.333333333333332,,47.0,4.157894736842105
1931,,45.0,,,-1,,,,,13.666666666666666,1.9772727272727273,2.25,,12.5,,,27.0,,1.6981132075471699
1932,,-1,,20.5,,6.0,,,,5.857142857142857,6.6923076923076925,3.0,13.5,,16.25,19.0,,8.5,2.230769230769231
1933,,7.0,,,-1,,,,,7.454545454545454,1.5084745762711864,1.8936170212765957,,-1,-1,,2.0,,1.4126984126984128
1934,,5.0,40.0,3.0,,,,,-1,16.0,,9.333333333333334,8.1,,6.666666666666667,,,,4.05
1935,,10.285714285714286,-1,,45.0,,,28.0,,4.631578947368421,1.4833333333333334,1.4833333333333334,,19.333333333333332,22.5,,-1,,1.3692307692307693
1936,,,,,25.333333333333332,,,,,18.666666666666668,4.555555555555555,2.388888888888889,,7.9,11.0,,72.0,,2.0
1937,,,,,,-1,,,,,,28.0,,,8.0,,,,9.666666666666666
1938,,10.0,25.0,-1,,5.0,,-1,7.0,7.5,18.666666666666668,5.375,68.0,,16.0,,23.0,-1,3.44
1939,-1,4.0,-1,,,,,-1,,5.857142857142857,6.7272727272727275,3.1785714285714284,18.0,,10.0,-1,42.0,17.666666666666668,2.5428571428571427
1940,,35.0,,,,-1,,,,29.5,4.526315789473684,3.44,2.0,6.5,8.4,-1,-1,,2.6363636363636362
1941,,10.666666666666666,,,,1.0,,,,20.0,10.5,4.095238095238095,20.666666666666668,-1,14.5,-1,,-1,3.5833333333333335
1942,-1,40.0,,,-1,-1,,,,6.5,1.9111111111111112,2.1463414634146343,-1,-1,-1,-1,51.0,-1,1.5714285714285714
1943,,11.0,,,,1.0,,,,8.8,4.529411764705882,3.0344827586206895,-1,13.0,5.785714285714286,,8.666666666666666,,2.0
1944,-1,13.5,83.0,-1,,29.0,-1,-1,,19.0,5.8,3.3846153846153846,-1,5.363636363636363,7.545454545454546,41.5,19.666666666666668,,2.2
1945,24.0,22.333333333333332,28.0,16.0,,9.0,,,,4.045454545454546,9.125,2.3421052631578947,-1,-1,7.444444444444445,37.0,-1,-1,2.022727272727273
1946,,35.0,-1,,31.5,-1,,,,5.0588235294117645,6.538461538461538,3.5416666666666665,-1,15.75,14.25,,-1,,2.388888888888889
1947,,15.0,-1,,26.666666666666668,,-1,,,11.0,3.2962962962962963,2.3076923076923075,-1,15.0,,,13.0,-1,1.8
1948,,13.0,-1,,,,,,,-1,,2.3157894736842106,65.0,,,,,,2.25
1949,69.0,13.0,,,,-1,,,,36.0,,2.4722222222222223,35.5,,11.4,,,,2.282051282051282
1950,,,,,,,,29.5,,8.714285714285714,2.5,2.046511627906977,,7.25,8.8,,33.0,,1.9148936170212767
1951,,30.5,,,44.0,,,,,6.333333333333333,1.4915254237288136,1.3968253968253967,,3.5416666666666665,-1,,6.615384615384615,,1.3134328358208955
1952,,10.5,35.0,-1,,12.0,,,7.818181818181818,28.666666666666668,-1,6.142857142857143,-1,,8.6,30.0,,20.0,3.5833333333333335
1953,32.0,5.0,-1,,,,,,,10.5,-1,7.555555555555555,25.0,,22.333333333333332,,,-1,4.866666666666666
1954,3.0,28.0,1.0,9.5,,,,,,20.0,-1,5.466666666666667,17.0,,7.818181818181818,11.0,,,3.3076923076923075
1955,,10.142857142857142,,,1.0,,,,,12.142857142857142,1.875,2.3684210526315788,,40.0,,,22.0,,1.6363636363636365
1956,,13.333333333333334,15.0,,,,,,,-1,8.166666666666666,6.555555555555555,-1,,10.5,,,-1,4.2
1957,21.0,14.4,-1,39.0,-1,,,,,8.625,-1,4.4,17.0,28.0,7.0,-1,,-1,4.0
1958,,6.6,,,5.666666666666667,,,5.5,22.0,9.444444444444445,1.4285714285714286,1.0975609756097562,,4.944444444444445,,,5.8,55.0,1.0975609756097562
1959,,,,,,,,,,20.75,1.891304347826087,1.7058823529411764,,21.5,,,-1,,1.6730769230769231
1960,,-1,,,13.0,,,,,25.0,2.774193548387097,2.8666666666666667,,19.5,,,,,2.2051282051282053
1961,,12.0,,,-1,,,,,14.0,1.7647058823529411,1.7058823529411764,,7.7,,,57.0,,1.5254237288135593
1962,,26.0,,,7.0,,,,,6.3076923076923075,1.8541666666666667,1.7115384615384615,,14.0,,,9.5,,1.6181818181818182
1963,,16.0,35.0,5.0,,,,,,12.8,12.0,5.857142857142857,14.0,-1,14.0,,-1,,5.125
1964,,57.0,54.0,,,11.0,,,-1,12.333333333333334,3.739130434782609,2.3684210526315788,12.5,18.75,16.5,,-1,,1.7307692307692308
1965,,17.5,14.0,1.0,,-1,,,-1,23.333333333333332,-1,7.6,12.5,,49.0,,,-1,5.846153846153846
1966,,,,,,,,,,15.333333333333334,2.75,2.2,,23.0,,-1,3.0,-1,1.872340425531915
1967,,4.0,1.0,,,1.0,,,,15.333333333333334,,2.78125,,,-1,,,,2.3076923076923075
1968,4.0,12.0,14.0,40.0,,11.5,,,-1,2.75,-1,2.225,-1,,7.363636363636363,21.0,-1,,1.6481481481481481
1969,,11.666666666666666,13.0,,,,,,,5.733333333333333,-1,3.103448275862069,-1,,14.166666666666666,6.5,-1,,2.6470588235294117
1970,,,,,,,,,,31.5,1.8918918918918919,2.0,-1,-1,,,-1,,1.7073170731707317
1971,-1,7.833333333333333,28.0,-1,,14.166666666666666,,,6.615384615384615,9.333333333333334,,9.875,13.5,,12.75,,,,3.0344827586206895
1972,,24.666666666666668,,,17.333333333333332,,,32.5,,12.666666666666666,1.3088235294117647,1.3043478260869565,,28.0,,,17.5,,1.2328767123287672
1973,-1,15.0,,,,13.0,,,,5.461538461538462,22.0,2.606060606060606,,3.5,41.0,,-1,,2.097560975609756
1974,7.0,-1,6.6,,38.0,,,,,40.0,23.0,5.666666666666667,23.666666666666668,10.0,9.333333333333334,-1,,-1,4.2
1975,,,,,,-1,,,,10.0,3.608695652173913,2.6666666666666665,,19.0,,,4.5,-1,1.7659574468085106
1976,16.0,7.666666666666667,11.0,16.0,,-1,,,,5.142857142857143,-1,4.411764705882353,14.5,,9.857142857142858,22.0,-1,10.75,2.9642857142857144
1977,,-1,-1,,,11.0,,,-1,18.333333333333332,2.8125,2.289473684210526,,11.0,,,,-1,1.6071428571428572
1978,,,,,,,,,,-1,2.3157894736842106,1.6923076923076923,-1,3.7777777777777777,11.75,,-1,,1.5172413793103448
1979,-1,7.363636363636363,-1,,,-1,,-1,,3.142857142857143,,4.882352941176471,20.5,,11.857142857142858,,,15.0,1.9130434782608696
1980,,13.8,-1,-1,,,,,-1,7.333333333333333,,7.636363636363637,13.0,,47.0,21.333333333333332,,,5.176470588235294
1981,12.5,,,18.0,,-1,,,-1,21.0,51.0,3.8260869565217392,9.555555555555555,,7.7,,,,2.5142857142857142
1982,,10.333333333333334,,2.0,50.0,22.666666666666668,,-1,,10.125,3.0,2.073170731707317,63.0,11.0,6.0,,52.0,-1,1.8333333333333333
1983,,9.0,,,-1,,,,,10.2,2.1707317073170733,1.7755102040816326,-1,5.0,,-1,25.0,-1,1.6181818181818182
1984,70.0,27.0,-1,,,11.666666666666666,,,,20.666666666666668,,7.083333333333333,73.0,,21.0,,,-1,4.833333333333333
1985,-1,18.5,10.4,11.5,-1,13.5,,-1,,10.0,12.0,7.6,6.666666666666667,-1,12.333333333333334,,,,4.75
1986,,-1,,,,,,12.0,-1,8.5,13.166666666666666,7.416666666666667,,40.5,,,,,4.944444444444445
1987,-1,27.333333333333332,-1,,-1,28.666666666666668,,,6.5,9.88888888888889,11.25,2.8125,-1,26.333333333333332,7.083333333333333,22.0,,,2.5714285714285716
1988,25.0,9.857142857142858,24.0,-1,,,,,-1,11.666666666666666,20.333333333333332,3.6818181818181817,6.857142857142857,,13.2,9.0,,,2.7
1989,5.0,11.285714285714286,26.5,-1,29.0,12.0,,,,5.818181818181818,5.25,3.56,17.0,28.0,7.818181818181818,62.0,,17.5,2.5714285714285716
1990,,24.5,12.0,3.0,,43.0,,,,12.0,,4.055555555555555,8.125,,12.2,,,-1,3.4761904761904763
1991,,-1,,,65.0,,,,,58.0,3.3846153846153846,2.1951219512195124,,-1,,,,,1.9565217391304348
1992,-1,-1,29.333333333333332,20.333333333333332,,9.333333333333334,,,,8.875,13.0,4.368421052631579,21.75,,9.777777777777779,,,,3.0344827586206895
1993,3.0,8.333333333333334,76.0,,,14.0,,,-1,11.5,,5.625,15.6,,26.0,30.0,,17.5,4.7368421052631575
1994,,-1,,,,,,-1,,12.166666666666666,2.1707317073170733,1.7450980392156863,,20.0,,,-1,,1.7115384615384615
1995,,14.333333333333334,-1,,-1,20.333333333333332,,,,3.04,11.285714285714286,1.5614035087719298,49.0,8.0,27.0,-1,,55.0,1.289855072463768
1996,,26.666666666666668,15.5,-1,,8.75,,,,10.25,12.428571428571429,5.117647058823529,-1,9.5,10.666666666666666,-1,,-1,3.9545454545454546
1997,,18.0,,,16.0,,,,,7.7272727272727275,2.0930232558139537,1.7307692307692308,,7.0,-1,,20.5,33.0,1.6071428571428572
1998,62.0,14.333333333333334,-1,,,11.0,,,,12.4,,4.529411764705882,22.0,-1,5.3125,,,30.0,3.4
1999,,30.5,-1,,,-1,,,,12.0,,7.9,8.5,,6.75,,,,4.9411764705882355
2000,,,,,14.0,,-1,,,14.0,1.5614035087719298,1.3043478260869565,,-1,,,10.0,,1.267605633802817
2001,,,,,4.0,,,,,16.333333333333332,8.2,11.714285714285714,,3.739130434782609,,,-1,,2.263157894736842
2002,7.0,12.25,38.5,,,-1,11.666666666666666,68.0,6.3076923076923075,5.928571428571429,7.363636363636363,2.903225806451613,12.333333333333334,13.0,12.0,35.5,-1,-1,2.25
2003,,-1,,,,-1,,,,,2.119047619047619,2.3684210526315788,,-1,,,22.5,,1.5517241379310345
2004,,-1,-1,,,,,,,,5.117647058823529,5.117647058823529,-1,,17.333333333333332,,-1,,3.0
2005,,,,,,,,,,-1,4.615384615384615,4.368421052631579,27.0,,,,,,3.608695652173913
2006,30.5,-1,13.0,12.0,,,,,22.0,8.125,,2.4571428571428573,13.5,,12.333333333333334,,-1,10.0,2.2
2007,-1,-1,-1,11.857142857142858,,-1,,,,10.0,-1,3.217391304347826,30.0,,8.0,,,,2.9655172413793105
2008,27.5,27.0,-1,21.0,,-1,,-1,40.0,6.0,13.833333333333334,4.277777777777778,9.25,8.0,9.625,1.6666666666666667,-1,-1,2.7096774193548385
2009,,5.909090909090909,5.5,,,2.6666666666666665,,-1,,4.684210526315789,2.696969696969697,1.6363636363636365,6.0,-1,9.0,-1,26.0,,1.3432835820895523
2010,,7.75,13.0,8.0,,9.0,,,,4.769230769230769,11.333333333333334,3.0689655172413794,7.545454545454546,,6.285714285714286,-1,,,2.25
2011,,-1,,,,,,,,-1,8.6,5.117647058823529,,15.0,-1,,,,4.7368421052631575
2012,,7.888888888888889,,,2.0,18.0,-1,,,10.25,,2.484848484848485,21.0,,17.5,,,,2.4
2013,-1,20.0,-1,28.666666666666668,,48.0,,,,12.0,3.0,3.259259259259259,14.5,,7.7272727272727275,-1,,-1,2.3783783783783785
2014,,-1,,,-1,46.0,,,,44.5,3.103448275862069,3.0,-1,8.6,-1,,-1,,2.5
2015,,35.0,4.0,-1,,,,12.0,,15.333333333333334,2.903225806451613,2.3076923076923075,11.5,13.333333333333334,18.0,,66.0,,2.0930232558139537
2016,10.571428571428571,24.0,14.6,-1,,19.5,,,,12.0,,4.333333333333333,6.583333333333333,-1,6.9,13.5,,-1,2.696969696969697
2017,8.5,1.0,12.0,,-1,6.333333333333333,,,,8.666666666666666,7.0,3.230769230769231,13.4,,3.8,7.0,-1,,2.048780487804878
2018,,,-1,,,-1,,,,6.285714285714286,3.0344827586206895,2.588235294117647,,-1,17.0,,-1,,2.3783783783783785
2020,,10.0,,,21.0,,,,,13.2,2.142857142857143,2.3076923076923075,,8.666666666666666,-1,,18.25,,1.6363636363636365
2021,17.0,23.0,-1,-1,,,,,,18.666666666666668,1.9318181818181819,1.7234042553191489,44.0,25.333333333333332,-1,,29.0,,1.4912280701754386
2022,,40.0,-1,,21.0,,,,,18.333333333333332,1.8125,1.5517241379310345,-1,12.25,20.0,,-1,,1.4754098360655739
2023,13.5,25.0,25.0,11.0,,15.2,,,,11.8,,3.56,3.3333333333333335,,10.857142857142858,12.857142857142858,,8.333333333333334,2.3684210526315788
2024,-1,9.714285714285714,-1,-1,,15.333333333333334,,,,7.7272727272727275,2.65625,1.6862745098039216,25.0,16.0,12.333333333333334,,25.666666666666668,,1.5357142857142858
2025,,,10.5,4.0,,-1,-1,-1,73.0,29.0,-1,7.166666666666667,12.75,-1,4.190476190476191,-1,,,2.5
2026,,-1,,,-1,,,21.0,,23.0,5.375,4.3,,11.0,3.0,,33.5,53.0,3.44
2027,,-1,,,,,,,7.0,8.571428571428571,2.3055555555555554,2.0476190476190474,41.0,15.0,10.75,,13.0,11.0,1.5517241379310345
2028,,9.0,,,-1,-1,,19.0,,10.0,4.090909090909091,2.3076923076923075,,3.5,,6.0,-1,,2.0
2029,,11.5,-1,-1,,,,,-1,7.333333333333333,3.652173913043478,2.2,19.0,-1,11.142857142857142,21.0,11.142857142857142,8.5,1.8333333333333333
2030,,-1,,,19.0,8.0,,-1,,-1,3.2142857142857144,2.6470588235294117,21.0,19.666666666666668,,,,,2.4324324324324325
2031,,,,,,,,,,9.88888888888889,2.282051282051282,2.3421052631578947,-1,29.0,,,11.6,-1,1.8936170212765957
2032,,30.0,,,,-1,,,,10.666666666666666,1.7647058823529411,1.7307692307692308,,31.0,-1,,21.666666666666668,,1.40625
2033,,33.0,21.0,,,,,,,9.555555555555555,13.333333333333334,2.727272727272727,,69.0,20.5,-1,-1,,2.5
2034,,,24.0,-1,,,,,,11.142857142857142,2.6875,1.679245283018868,28.0,16.75,33.5,-1,-1,,1.5614035087719298
2035,28.0,13.0,,45.0,,24.0,,,-1,4.666666666666667,,6.2,26.333333333333332,-1,8.0,8.6,,,3.0689655172413794
2036,,16.0,,2.0,,-1,,,,27.333333333333332,20.333333333333332,6.846153846153846,28.666666666666668,,17.0,-1,5.0,,5.933333333333334
2037,,7.666666666666667,22.0,4.0,,-1,,,26.333333333333332,,55.0,8.777777777777779,24.333333333333332,-1,12.166666666666666,24.0,6.0,,4.45
2038,11.333333333333334,9.5,23.333333333333332,,,,,,-1,7.2,,3.3333333333333335,11.0,,11.333333333333334,11.0,,-1,2.3076923076923075
2039,,,,,-1,,19.0,17.333333333333332,,16.2,2.5454545454545454,2.5454545454545454,,5.625,-1,,20.0,-1,2.3333333333333335
2040,-1,8.3,,,,22.333333333333332,,,,4.684210526315789,7.363636363636363,3.0689655172413794,-1,,14.4,21.0,81.0,,2.78125
2041,,16.333333333333332,,,1.0,,,,,6.071428571428571,2.7857142857142856,2.65625,,13.0,-1,,-1,,2.125
2042,,,,,,-1,,-1,,12.714285714285714,4.473684210526316,2.119047619047619,-1,20.0,,,-1,,1.8
2043,,7.8,,,,,-1,-1,,5.571428571428571,7.6,2.5142857142857142,,11.0,,,8.0,,2.3157894736842106
2044,,-1,,,,,,,,10.0,3.36,2.4324324324324325,,,,,,,1.8
2045,,8.833333333333334,7.333333333333333,,,11.0,,,-1,20.0,-1,5.0,4.882352941176471,,5.866666666666666,-1,,,1.9555555555555555
2046,6.0,11.6,3.0,7.0,,-1,,,7.0,28.0,,9.875,16.5,,3.4166666666666665,2.0,,3.0,2.5588235294117645
2047,,,-1,,,,,,,32.5,2.7419354838709675,2.3076923076923075,,6.666666666666667,,,2.0,,1.7647058823529411
2048,,-1,,,7.0,,,-1,,21.0,3.6666666666666665,2.6470588235294117,,9.222222222222221,,,,,2.1951219512195124
2049,,11.5,5.0,,,7.142857142857143,,,9.8,16.4,,6.142857142857143,7.5,,3.8636363636363638,23.0,,,2.230769230769231
