,가구인테리어/잡화_고가,가구인테리어/잡화_저가,가구인테리어/잡화_중가,가전/레저취미/멀티샵_고가,가전/레저취미/멀티샵_저가,가전/레저취미/멀티샵_중가,교육문화/아동_고가,교육문화/아동_저가,교육문화/아동_중가,식품/생활_고가,식품/생활_저가,식품/생활_중가,의류/이미용_고가,의류/이미용_저가,의류/이미용_중가,침구/주방_고가,침구/주방_저가,침구/주방_중가,총 평균 구매주기
5329,,7.888888888888889,-1,,10.0,,-1,,18.0,13.4,1.6111111111111112,1.6415094339622642,,13.0,-1,,-1,,1.5
5330,,9.333333333333334,14.166666666666666,,,-1,,-1,-1,6.25,14.5,5.176470588235294,55.0,29.0,11.5,22.0,30.5,,2.2564102564102564
5331,,3.0,18.0,-1,,12.4,-1,,12.5,36.5,,6.909090909090909,15.5,,8.75,13.5,,-1,3.3043478260869565
5332,54.0,13.5,7.5,,,28.5,,,,10.285714285714286,7.5,4.388888888888889,9.333333333333334,-1,5.923076923076923,-1,-1,,2.8666666666666667
5333,-1,28.0,18.666666666666668,,-1,,,18.0,11.4,20.666666666666668,6.076923076923077,3.16,15.4,,9.777777777777779,,26.0,-1,2.6176470588235294
5334,8.444444444444445,14.333333333333334,-1,29.0,-1,10.0,,,-1,3.782608695652174,12.166666666666666,2.9,30.5,-1,6.363636363636363,32.0,24.0,,2.6363636363636362
5335,,8.75,,,22.0,,,,,-1,1.3432835820895523,1.3432835820895523,,-1,,,-1,,1.2857142857142858
5336,,-1,,,-1,-1,,12.666666666666666,-1,7.0,4.9411764705882355,4.666666666666667,,11.125,12.571428571428571,,11.0,,2.966666666666667
5337,,,,,,-1,,16.5,-1,12.25,4.866666666666666,2.4054054054054053,,5.666666666666667,11.0,,9.8,,1.7450980392156863
5338,,55.0,-1,,22.0,,,,,31.5,3.4166666666666665,2.1707317073170733,,17.2,-1,,-1,-1,2.022727272727273
5339,59.0,4.833333333333333,14.0,,,28.333333333333332,,,15.75,10.0,,3.888888888888889,,,28.333333333333332,21.0,,65.0,3.269230769230769
5340,,15.0,,-1,,,,5.0,,,8.0,4.473684210526316,,8.5,27.0,,9.285714285714286,,2.7419354838709675
5341,-1,8.666666666666666,23.333333333333332,-1,,22.0,,,,25.0,-1,12.166666666666666,8.142857142857142,,6.6,15.0,,-1,5.0588235294117645
5342,14.0,14.0,,-1,,9.0,,,44.0,15.25,,5.857142857142857,12.0,,19.0,-1,,-1,3.111111111111111
5343,,-1,,,,,,35.5,17.333333333333332,16.2,2.9310344827586206,2.0476190476190474,,18.0,,,12.285714285714286,,2.0476190476190474
5344,,7.7272727272727275,,,80.0,-1,,-1,-1,,8.0,5.533333333333333,,10.75,46.0,,25.0,,2.5
5345,,6.0,,,25.0,,-1,12.0,23.0,8.375,5.375,3.44,,8.75,10.0,-1,8.125,,2.5294117647058822
5346,,8.25,,,9.5,,-1,29.0,7.75,13.333333333333334,2.3783783783783785,2.2564102564102564,,11.8,,,23.5,,1.5517241379310345
5347,,12.666666666666666,,,,-1,,,,4.588235294117647,1.851063829787234,2.2,,,13.2,,7.0,,1.6603773584905661
5348,35.0,28.0,-1,15.4,,14.0,,,31.0,21.0,,19.0,7.0,,21.25,,,,6.538461538461538
5349,,31.0,,,15.333333333333334,,,,,18.333333333333332,5.0,2.4857142857142858,,26.0,2.0,,,,2.1219512195121952
5350,,8.5,,,21.5,,,27.0,,10.6,3.4347826086956523,2.4444444444444446,-1,6.818181818181818,,,10.0,,2.1463414634146343
5351,8.0,38.0,,-1,,14.0,,,34.5,18.666666666666668,-1,4.071428571428571,14.0,-1,5.733333333333333,21.25,,61.0,3.185185185185185
5352,,20.0,-1,,8.3,,,,,17.333333333333332,1.9777777777777779,2.022727272727273,,7.5,,,-1,,1.7450980392156863
5353,,-1,,,18.0,,,,,9.0,3.3076923076923075,1.8541666666666667,,18.666666666666668,,,72.0,,1.78
5354,,-1,,,,,,-1,,10.4,2.0,2.0,,-1,,,2.0,,1.8
5355,,,,,59.0,,,-1,-1,14.6,2.966666666666667,2.3157894736842106,,11.4,,,31.0,,2.0697674418604652
5356,,-1,3.0,,,-1,,,,9.75,,5.1875,1.0,,6.125,,,,3.9523809523809526
5357,,56.0,5.333333333333333,-1,,41.0,,,,35.0,15.4,3.24,21.0,34.0,7.363636363636363,11.0,,-1,2.625
5358,,65.0,,,61.0,-1,,53.0,,11.285714285714286,2.6551724137931036,2.0454545454545454,-1,10.0,57.0,,49.0,-1,2.0
5359,,3.0,,,-1,,,12.0,,13.2,3.2222222222222223,1.7254901960784315,20.0,4.0,14.0,,8.375,,1.5344827586206897
5360,13.0,23.5,29.0,,,10.75,,,,10.285714285714286,,4.933333333333334,11.666666666666666,,4.555555555555555,6.333333333333333,,31.0,2.9
5361,,8.75,,,-1,,-1,13.666666666666666,10.285714285714286,9.11111111111111,4.05,3.6363636363636362,,8.1,-1,,6.857142857142857,,3.037037037037037
5362,,,,,,-1,,,,18.25,17.5,4.421052631578948,25.333333333333332,-1,22.0,,-1,,3.5416666666666665
5363,,12.0,1.0,,,49.0,,,18.0,7.111111111111111,,4.875,,,14.0,-1,-1,,4.333333333333333
5364,,,,,,35.0,,,,12.0,,8.5,12.0,,22.0,-1,,28.333333333333332,6.071428571428571
5365,,17.75,14.0,2.0,,6.333333333333333,,,-1,4.705882352941177,14.4,2.9655172413793105,11.714285714285714,,5.846153846153846,10.5,-1,24.666666666666668,1.9111111111111112
5366,,-1,,,,,,,,24.666666666666668,3.1153846153846154,2.2285714285714286,,15.5,-1,,36.5,,1.975609756097561
5367,,37.0,,,,,,13.0,,12.0,2.838709677419355,2.3783783783783785,,11.333333333333334,,,16.5,,2.2564102564102564
5368,,23.666666666666668,15.4,,,-1,,,-1,8.666666666666666,,4.388888888888889,7.8,,8.11111111111111,-1,,69.0,2.9655172413793105
5369,,3.9545454545454546,,,-1,,,,,11.666666666666666,1.8333333333333333,1.7647058823529411,,,,,18.0,,1.7647058823529411
5370,,23.0,6.0,-1,,6.833333333333333,,,11.333333333333334,9.444444444444445,,6.384615384615385,4.5,,7.142857142857143,7.833333333333333,,14.166666666666666,4.473684210526316
5371,1.0,5.428571428571429,18.5,-1,,31.5,,,19.0,7.166666666666667,,3.2142857142857144,17.0,,4.684210526315789,46.0,,,2.0454545454545454
5372,,-1,,,,-1,,,,19.5,6.230769230769231,3.0,-1,9.0,1.0,,16.75,-1,2.5142857142857142
5373,-1,5.0,,,-1,21.0,,,,15.25,5.909090909090909,3.2142857142857144,15.666666666666666,-1,8.0,-1,15.5,-1,2.25
5374,,8.333333333333334,,,14.25,,-1,-1,-1,7.454545454545454,1.7959183673469388,2.4444444444444446,,7.5,21.5,,11.333333333333334,,1.6666666666666667
5375,,31.0,,,13.75,35.0,,,,7.454545454545454,1.4426229508196722,1.328358208955224,69.0,,13.25,,51.0,-1,1.1538461538461537
5376,,43.0,,,,-1,,,,8.5,4.142857142857143,1.7307692307692308,,16.75,8.5,,39.5,,1.6981132075471699
5377,-1,14.2,,,,,,,6.333333333333333,34.5,-1,2.3421052631578947,,,,,,,2.0697674418604652
5378,-1,12.5,,,22.666666666666668,-1,,,-1,13.0,1.8888888888888888,1.891304347826087,20.666666666666668,43.0,-1,22.0,9.875,22.0,1.4745762711864407
5379,,11.142857142857142,8.0,,,11.833333333333334,,,,6.333333333333333,,3.857142857142857,9.0,,11.125,-1,,-1,2.4054054054054053
5380,-1,17.333333333333332,19.0,,,19.0,,,-1,14.8,,5.4,11.0,-1,8.6,11.166666666666666,,24.333333333333332,2.4722222222222223
5381,,11.8,-1,,,12.0,,,-1,17.75,53.0,6.666666666666667,9.5,,11.666666666666666,,,9.0,5.0
5382,,8.142857142857142,,,,12.0,,,,7.818181818181818,11.142857142857142,3.5833333333333335,-1,-1,9.625,-1,,,3.44
5383,,14.0,,,,-1,,,,6.0,4.944444444444445,3.423076923076923,,,15.4,,,,3.0689655172413794
5384,,10.4,-1,,,13.0,,,,7.428571428571429,,5.909090909090909,-1,,16.0,,,-1,5.0
5385,12.0,4.473684210526316,12.6,,,,,,9.5,7.083333333333333,3.9130434782608696,2.5714285714285716,9.666666666666666,-1,9.0,-1,-1,-1,2.0930232558139537
5386,-1,10.0,16.0,54.0,,-1,,,18.0,,,7.181818181818182,16.0,,13.0,,,,6.076923076923077
5387,,20.0,9.333333333333334,,,-1,,-1,,19.0,4.0476190476190474,3.269230769230769,,11.8,6.666666666666667,,46.0,-1,2.073170731707317
5388,-1,-1,-1,7.0,,-1,26.0,,20.0,8.6,-1,7.083333333333333,-1,,7.333333333333333,10.2,,20.0,3.44
5389,,11.166666666666666,-1,,,-1,,,,4.526315789473684,26.666666666666668,2.806451612903226,15.5,,15.8,12.0,,,2.588235294117647
5390,,17.0,-1,,-1,25.0,,,,10.625,4.722222222222222,3.5416666666666665,38.5,7.083333333333333,9.666666666666666,-1,10.625,-1,3.269230769230769
5391,-1,15.5,9.333333333333334,,,,,,-1,19.0,-1,3.409090909090909,21.333333333333332,,8.0,,-1,-1,2.15
5392,,-1,,,,,,21.25,,9.875,6.333333333333333,4.833333333333333,,14.25,32.5,,4.0,,2.4857142857142858
5393,,15.5,-1,,,-1,-1,-1,5.733333333333333,11.25,-1,4.090909090909091,62.0,,10.333333333333334,-1,,,2.25
5394,,,,,11.666666666666666,,,7.222222222222222,-1,11.75,2.870967741935484,2.6176470588235294,,11.285714285714286,,,7.166666666666667,,1.9148936170212767
5395,,33.5,,,-1,-1,,,-1,18.5,4.142857142857143,2.6470588235294117,,6.0,35.0,,30.0,,1.9565217391304348
5396,,-1,,,-1,-1,,-1,-1,24.5,7.8,2.6176470588235294,,17.0,22.666666666666668,25.0,,12.0,2.119047619047619
5397,-1,37.0,16.0,,48.0,-1,,,,8.857142857142858,7.888888888888889,5.384615384615385,42.0,,32.0,7.25,,-1,3.3636363636363638
5398,,7.6,-1,,,25.0,,,,5.916666666666667,,4.421052631578948,,,13.5,74.0,,-1,4.0
5399,,9.666666666666666,,,18.5,,,-1,,9.5,1.6981132075471699,1.9555555555555555,,-1,-1,,14.5,,1.5254237288135593
5400,,,,,,,,,,12.285714285714286,2.870967741935484,2.225,,9.333333333333334,42.0,,10.5,,2.119047619047619
5401,,29.0,,,6.0,5.0,,18.333333333333332,,9.125,3.8181818181818183,2.0697674418604652,,13.25,,,,,2.022727272727273
5402,,19.0,,-1,,,,,21.0,22.333333333333332,15.0,4.785714285714286,56.0,-1,11.0,,,,5.25
5403,,5.166666666666667,,,,-1,,-1,,15.6,5.5,3.3846153846153846,,10.714285714285714,-1,,17.25,,2.75
5404,-1,7.0,8.5,,,9.75,,,,13.833333333333334,,6.6923076923076925,27.5,,11.0,16.0,,-1,3.625
5405,,6.444444444444445,-1,,,,,8.0,,7.545454545454546,3.0384615384615383,2.5588235294117645,,7.3,15.2,-1,22.333333333333332,,2.230769230769231
5406,,14.75,,,-1,,,,,10.5,2.0930232558139537,2.4054054054054053,,9.0,,,22.333333333333332,,1.836734693877551
5407,,7.0,,,-1,-1,,,,13.25,2.25,1.7307692307692308,,8.2,-1,,11.833333333333334,,1.6363636363636365
5408,,8.25,36.0,,7.0,-1,,-1,-1,7.125,2.962962962962963,2.696969696969697,12.0,12.142857142857142,11.5,23.0,14.2,,2.119047619047619
5409,-1,10.857142857142858,42.0,18.333333333333332,,8.6,,,,11.333333333333334,9.444444444444445,5.666666666666667,9.666666666666666,13.166666666666666,7.7272727272727275,,13.6,,2.5142857142857142
5410,,9.857142857142858,,,,,,,,9.875,1.4754098360655739,1.6071428571428572,,-1,,,-1,,1.40625
5411,,,,,26.0,,,-1,,12.0,4.777777777777778,3.5833333333333335,,11.5,-1,,-1,,2.5294117647058822
5412,,,-1,,71.0,,,21.0,42.0,11.166666666666666,3.0357142857142856,2.6875,,21.0,-1,,36.5,,2.4571428571428573
5413,,7.125,-1,,,7.0,14.0,,26.0,15.333333333333334,7.0,2.4054054054054053,-1,10.142857142857142,10.0,-1,8.0,,2.225
5414,,,-1,,,,,,,15.666666666666666,4.944444444444445,2.1707317073170733,,10.75,,,-1,,1.934782608695652
5415,-1,16.5,38.0,19.0,,24.0,,,48.0,15.4,,5.133333333333334,19.25,,5.466666666666667,-1,,,3.1538461538461537
5416,,-1,,,-1,,,,,10.0,3.761904761904762,2.225,,13.0,-1,,24.0,,2.022727272727273
5417,-1,13.333333333333334,16.5,,-1,5.8,,-1,4.5,11.833333333333334,5.666666666666667,3.5416666666666665,7.75,8.428571428571429,4.526315789473684,,35.0,-1,1.9111111111111112
5418,,15.0,-1,,9.333333333333334,-1,,-1,,12.8,3.5833333333333335,2.1951219512195124,,7.166666666666667,7.0,,13.6,,1.5789473684210527
5419,,14.5,8.4,29.0,,14.0,,,-1,7.1,30.0,4.25,8.3,,7.25,22.0,,20.25,2.4285714285714284
5420,,10.333333333333334,13.5,,,-1,,,-1,5.384615384615385,25.0,2.3157894736842106,28.666666666666668,,43.0,6.4,,-1,2.2
5421,62.0,13.666666666666666,-1,,-1,-1,,,,9.0,31.5,5.466666666666667,8.6,,7.090909090909091,-1,,,4.0
5422,,-1,-1,,,,,-1,,32.0,3.56,2.5428571428571427,35.0,5.75,30.5,-1,27.0,,2.4054054054054053
5423,,11.5,-1,,,,52.0,3.3333333333333335,14.75,10.25,3.1785714285714284,2.225,1.0,12.666666666666666,,,10.857142857142858,,1.8541666666666667
5424,,37.0,52.0,,-1,21.5,-1,84.0,28.666666666666668,9.5,10.5,10.5,18.0,25.0,13.833333333333334,35.0,21.0,-1,5.375
5425,,32.0,,,42.5,,,,,18.25,5.818181818181818,4.473684210526316,,14.166666666666666,33.0,,42.5,,3.4
5426,-1,29.5,,,,-1,,,,7.75,,3.074074074074074,16.666666666666668,,20.666666666666668,14.2,,,2.4411764705882355
5427,,28.0,,,-1,10.0,,19.5,6.357142857142857,11.285714285714286,5.235294117647059,3.869565217391304,21.0,6.583333333333333,44.5,,11.166666666666666,,2.6470588235294117
5428,,8.3,14.0,,,,,,,6.6923076923076925,2.3783783783783785,2.2564102564102564,12.0,,15.5,-1,,-1,1.6666666666666667
5429,,10.666666666666666,,,13.5,,,,,18.0,1.6481481481481481,1.6481481481481481,,20.333333333333332,,,18.666666666666668,,1.459016393442623
5430,,9.0,-1,,,,,-1,,9.875,7.454545454545454,2.8275862068965516,24.0,-1,48.0,,31.0,-1,2.8275862068965516
5431,,13.333333333333334,-1,,-1,,,-1,5.0,9.75,1.9130434782608696,1.6,2.0,5.6,22.5,,9.857142857142858,,1.4915254237288136
5432,14.0,3.0,-1,,,25.0,,,10.0,17.0,,6.363636363636363,9.714285714285714,,7.222222222222222,15.0,,,4.117647058823529
5433,,16.0,-1,,,-1,,-1,10.428571428571429,11.142857142857142,,5.923076923076923,,,11.0,25.666666666666668,,,4.722222222222222
5434,,,,,2.289473684210526,,,,,-1,2.1463414634146343,2.4705882352941178,,28.0,,,-1,,1.9555555555555555
5435,,,,,,-1,,,16.666666666666668,7.0,-1,4.933333333333334,12.0,,,-1,,,4.111111111111111
5436,,24.0,,,,,,,,17.25,1.8125,1.8,,26.0,,,11.666666666666666,,1.5254237288135593
5437,,16.333333333333332,25.666666666666668,-1,,43.0,,,9.0,20.0,10.0,3.44,24.5,-1,7.375,,,,3.0
5438,-1,12.75,,,,,,,,7.7272727272727275,3.0357142857142856,1.6071428571428572,14.0,6.0,10.833333333333334,,,,1.4516129032258065
5439,,16.6,-1,,16.0,,,22.0,-1,14.0,4.388888888888889,2.0714285714285716,,7.7272727272727275,44.0,,16.666666666666668,-1,1.9333333333333333
5440,,13.0,,-1,-1,7.0,,,,20.666666666666668,3.3076923076923075,2.793103448275862,-1,24.666666666666668,31.0,,,,2.3157894736842106
5441,,-1,,,,,,64.0,,11.166666666666666,5.333333333333333,2.5142857142857142,,8.571428571428571,,,16.0,,2.0952380952380953
5442,,18.666666666666668,12.333333333333334,34.0,,15.0,,,37.0,15.75,38.0,6.076923076923077,9.5,,5.181818181818182,31.0,,20.5,3.761904761904762
5443,,14.6,,,-1,,,29.0,,6.076923076923077,3.44,2.3157894736842106,-1,5.857142857142857,,,13.666666666666666,,2.2
5444,,22.666666666666668,,,-1,,,,,18.666666666666668,4.888888888888889,3.142857142857143,,35.5,-1,,20.5,,2.933333333333333
5445,-1,7.363636363636363,21.0,29.0,,10.333333333333334,,-1,,5.0,14.4,4.0476190476190474,17.75,-1,4.6875,,-1,17.0,2.5757575757575757
5446,,14.0,-1,,4.0,-1,,,,25.333333333333332,2.966666666666667,3.423076923076923,,8.1,6.0,,-1,,2.1707317073170733
5447,,,,,-1,,,,,27.0,1.7755102040816326,3.3333333333333335,,9.0,-1,,18.75,,1.7307692307692308
5448,,-1,,,,,,,,,2.65625,1.6181818181818182,,16.5,,,22.0,-1,1.459016393442623
5449,,13.0,,,,,,,47.0,-1,2.5428571428571427,2.3421052631578947,-1,,29.0,,71.0,-1,2.0697674418604652
5450,21.5,13.0,-1,,,28.0,,,-1,14.2,-1,5.571428571428571,31.0,,9.0,,,,3.9
5451,,11.571428571428571,,,12.8,,,,,16.25,2.282051282051282,2.4054054054054053,,36.0,,,-1,,2.225
5452,,22.0,,,-1,,,-1,,8.0,1.5087719298245614,1.6470588235294117,,7.333333333333333,1.0,,-1,,1.3384615384615384
5453,,27.0,,,12.285714285714286,,-1,10.75,14.333333333333334,5.866666666666666,2.966666666666667,2.6176470588235294,,8.333333333333334,-1,,9.0,,1.8
5454,,,,,,24.333333333333332,,,,-1,12.666666666666666,6.0,-1,,9.0,,,,5.2
5455,,10.8,,,10.5,,,,-1,8.666666666666666,1.8333333333333333,1.76,,,-1,,32.0,,1.4915254237288136
5456,,,,,34.0,,-1,11.333333333333334,7.0,10.875,3.142857142857143,2.838709677419355,,6.0,,,36.0,7.0,2.588235294117647
5457,,17.2,11.2,-1,,-1,,,,10.375,,3.8260869565217392,6.153846153846154,,7.2,20.0,,,2.046511627906977
5458,,5.571428571428571,,,5.571428571428571,,,,18.0,15.0,1.7307692307692308,2.1538461538461537,,4.0,17.0,,24.5,,1.5789473684210527
5459,,14.0,7.0,,,4.0,,24.0,8.5,9.142857142857142,10.625,4.473684210526316,-1,,16.8,,12.8,-1,3.8636363636363638
5460,-1,23.666666666666668,32.5,,-1,7.0,,,9.555555555555555,9.444444444444445,17.0,2.4571428571428573,9.375,54.0,9.0,2.0,-1,-1,2.0714285714285716
5461,,13.666666666666666,-1,,,-1,,,,11.0,48.0,10.166666666666666,30.5,-1,-1,,,-1,10.166666666666666
5462,,10.25,9.0,,,-1,,,,-1,,14.5,21.25,,6.384615384615385,16.8,,13.0,4.722222222222222
5463,,-1,,,-1,,,-1,-1,15.8,4.526315789473684,1.7307692307692308,,59.0,-1,,13.25,,1.6071428571428572
5464,,43.0,,,,,,,,12.666666666666666,3.074074074074074,3.32,,,,,,,2.59375
5465,-1,10.333333333333334,10.0,,,4.0,,,,-1,12.5,3.107142857142857,-1,,3.625,,-1,,2.2
5466,,9.0,-1,-1,,12.0,,,-1,5.0625,37.0,2.774193548387097,8.8,27.5,8.75,,,3.0,2.2051282051282053
5467,,-1,,,-1,,,,,10.333333333333334,2.606060606060606,1.9555555555555555,,7.25,-1,,38.5,,1.7254901960784315
5468,-1,27.5,,,,13.75,,-1,-1,14.0,-1,3.9545454545454546,-1,29.0,6.3,7.333333333333333,-1,-1,3.107142857142857
5469,,5.666666666666667,,,6.0,-1,,11.142857142857142,8.0,11.666666666666666,5.8,3.2222222222222223,,20.25,10.0,,8.0,16.0,2.6363636363636362
5470,40.0,7.888888888888889,19.0,,,-1,,,,6.166666666666667,-1,5.25,8.0,-1,6.909090909090909,-1,,-1,2.4516129032258065
5471,,-1,,,12.6,,,,,10.5,1.7307692307692308,1.7755102040816326,,9.5,,,33.0,,1.5789473684210527
5472,,65.0,,,-1,,5.0,,26.333333333333332,11.0,4.090909090909091,2.6470588235294117,,6.6923076923076925,-1,,9.777777777777779,-1,2.142857142857143
5473,49.0,19.25,-1,-1,,,,,,18.75,-1,5.266666666666667,33.5,32.0,18.5,9.666666666666666,29.0,27.0,3.869565217391304
5474,,-1,,,6.5,,,-1,,6.615384615384615,1.6666666666666667,1.5789473684210527,,27.5,,,9.555555555555555,,1.4754098360655739
5475,,7.909090909090909,-1,-1,60.0,11.714285714285714,,,,8.777777777777779,-1,4.631578947368421,11.714285714285714,-1,12.5,,,19.0,2.933333333333333
5476,-1,55.0,-1,,,14.8,,,62.0,60.0,,9.666666666666666,14.0,,20.25,,,,5.5
5477,,28.0,,,,,,,-1,10.0,3.4,2.361111111111111,,14.0,,,20.0,,2.236842105263158
5478,,6.818181818181818,,,,,,,,31.0,1.6981132075471699,1.9777777777777779,,,,,46.0,,1.5254237288135593
5479,,22.5,,,,14.0,,-1,24.0,17.0,2.4444444444444446,1.875,-1,11.0,61.0,,11.125,,1.6666666666666667
5480,,6.230769230769231,,,16.0,,,,,9.222222222222221,2.5588235294117645,2.4857142857142858,,33.0,,,2.0,,2.3513513513513513
5481,-1,-1,33.0,,,26.333333333333332,,,-1,9.6,,5.933333333333334,9.333333333333334,,9.8,15.5,,-1,4.684210526315789
5482,21.0,9.25,12.666666666666666,,42.0,3.0,,,19.25,14.0,12.833333333333334,2.838709677419355,20.0,-1,9.0,4.0,-1,9.25,2.142857142857143
5483,,8.5,,,27.0,-1,-1,15.6,17.666666666666668,9.5,3.5652173913043477,2.2432432432432434,,11.333333333333334,,,7.8,,2.024390243902439
5484,,-1,10.5,-1,,-1,,,,12.0,,11.0,15.666666666666666,,11.571428571428571,-1,,,4.882352941176471
5485,,-1,-1,,20.0,,,-1,-1,15.4,3.6956521739130435,2.9310344827586206,,15.0,1.0,,14.333333333333334,,2.3684210526315788
5486,,13.0,,,3.0,,,-1,,,21.5,5.888888888888889,,-1,3.125,,10.0,,2.3043478260869565
5487,,,,,,19.25,,,,8.0,1.6862745098039216,1.7307692307692308,,57.0,77.0,-1,28.666666666666668,,1.5
5488,,3.782608695652174,,,65.0,,,,,16.25,1.9565217391304348,2.1951219512195124,,,,,8.333333333333334,,1.6363636363636365
5489,9.0,35.0,,,,14.0,,,31.5,16.0,,6.666666666666667,-1,,-1,39.5,,-1,6.666666666666667
5490,,11.166666666666666,-1,,,10.0,,,13.333333333333334,5.25,,2.7096774193548385,19.5,,,,,-1,2.4857142857142858
5491,19.333333333333332,30.0,15.75,10.0,,11.714285714285714,,,,18.5,,7.625,-1,,5.733333333333333,31.5,,51.0,3.782608695652174
5492,,10.5,-1,,,8.75,,,-1,11.142857142857142,3.2962962962962963,1.8936170212765957,,7.2727272727272725,7.0,-1,57.0,,1.5614035087719298
5493,3.0,7.0,15.0,27.0,-1,,,12.0,,4.875,9.25,1.9545454545454546,19.333333333333332,64.0,12.8,-1,-1,16.5,1.7254901960784315
5494,-1,-1,-1,-1,,14.166666666666666,,,,14.5,5.4375,2.896551724137931,35.5,15.6,8.3,24.666666666666668,11.666666666666666,8.0,2.2564102564102564
5495,,-1,,,,,,,,14.4,-1,3.8,6.153846153846154,6.0,5.4,,,,2.4242424242424243
5496,,10.571428571428571,12.25,4.0,,10.8,,,,20.666666666666668,26.0,5.25,12.166666666666666,40.0,5.214285714285714,-1,-1,,2.9310344827586206
5497,,8.5,,,14.0,,-1,,-1,21.333333333333332,2.696969696969697,3.7083333333333335,-1,25.0,,-1,48.0,,2.1707317073170733
5498,-1,25.0,12.166666666666666,,-1,15.0,,,-1,8.5,6.5,3.3846153846153846,18.5,7.0,9.0,-1,8.333333333333334,,2.5142857142857142
5499,-1,17.5,,,,6.0,,,14.0,9.4,,4.294117647058823,16.333333333333332,,4.846153846153846,18.666666666666668,,6.0,3.4761904761904763
5500,,-1,,,,,,5.0,,9.11111111111111,2.606060606060606,1.7647058823529411,,11.25,,,14.4,,1.6071428571428572
5501,,8.8,,,,,,,,3.625,-1,2.393939393939394,,,2.0,,,,1.891304347826087
5502,,44.0,,,,,,-1,,9.875,4.470588235294118,2.903225806451613,,6.357142857142857,,,16.75,,1.9565217391304348
5503,,12.333333333333334,45.0,,,,,,6.5,16.4,27.333333333333332,5.0,,23.0,-1,-1,-1,,4.0476190476190474
5504,40.0,21.75,14.0,,,12.5,9.5,-1,8.0,5.5,4.75,2.1219512195121952,17.333333333333332,,12.25,18.333333333333332,-1,-1,1.7058823529411764
5505,,7.0,14.25,7.0,,31.5,,,23.666666666666668,14.0,-1,7.0,20.0,,12.833333333333334,-1,,,6.0
5506,,16.0,-1,,,8.0,,,23.0,6.0,,4.15,,,17.8,-1,,-1,3.2962962962962963
5507,26.5,39.0,36.0,-1,,12.5,,-1,,4.0,7.6,5.428571428571429,7.75,-1,6.153846153846154,,-1,,2.892857142857143
5508,,54.0,,,-1,,,,-1,9.75,1.4576271186440677,1.7058823529411764,,,,,4.0,,1.2985074626865671
5509,,9.0,35.0,,,29.5,,,,6.3076923076923075,,3.185185185185185,,,,-1,,,3.185185185185185
5510,,,-1,,,,,,19.0,-1,29.0,9.666666666666666,-1,-1,-1,,,,9.714285714285714
5511,,6.333333333333333,16.0,,,49.0,,,,3.9,,2.8518518518518516,54.0,,14.4,1.0,,,2.3636363636363638
5512,-1,28.5,,,,42.0,,,,7.909090909090909,10.5,3.782608695652174,22.333333333333332,,-1,,,35.5,3.0
5513,,11.0,-1,,,,,,,-1,6.142857142857143,2.175,,,,,-1,42.0,1.891304347826087
5514,,42.0,,,,-1,,,,7.2727272727272725,3.107142857142857,2.9,,31.0,-1,,25.0,,2.175
5515,,25.333333333333332,,,,-1,,-1,,-1,8.777777777777779,3.9545454545454546,,6.583333333333333,-1,,14.5,,3.2222222222222223
5516,,5.133333333333334,,,,-1,,,,11.125,14.0,6.142857142857143,5.923076923076923,,6.25,10.625,-1,14.0,2.022727272727273
5517,,12.6,,,-1,-1,-1,15.5,16.0,22.333333333333332,5.0,2.5714285714285716,,4.4,11.0,,10.2,,1.9565217391304348
5518,,,-1,,-1,-1,,,,-1,7.777777777777778,3.0344827586206895,,12.0,3.0,,54.0,,2.588235294117647
5519,,-1,,,-1,,,-1,-1,15.4,3.1923076923076925,2.5588235294117645,,-1,10.0,,14.0,,2.046511627906977
5520,-1,,,6.5,,,,,19.0,62.0,,3.5833333333333335,-1,,12.142857142857142,-1,,,3.185185185185185
5521,-1,7.0,12.166666666666666,,,14.25,,,,3.8,,3.111111111111111,24.0,-1,5.133333333333334,-1,,-1,2.4705882352941178
5522,,21.0,,,,,,,,5.833333333333333,2.119047619047619,1.934782608695652,,-1,,,-1,,1.6481481481481481
5523,,-1,,,45.0,,,,,7.5,2.4324324324324325,2.0454545454545454,,12.0,,,,,1.8
5524,,,,,,,,-1,,21.333333333333332,3.44,2.0952380952380953,,19.0,,,14.0,,2.046511627906977
5525,,20.333333333333332,,,,,,,,8.88888888888889,5.666666666666667,5.235294117647059,,4.5,-1,,10.25,,3.56
5526,,-1,-1,20.0,,10.0,,,12.142857142857142,10.0,16.0,6.461538461538462,26.666666666666668,-1,13.2,,,-1,4.095238095238095
5527,3.0,7.2,-1,14.0,,6.5,,,,4.833333333333333,,2.933333333333333,10.5,,42.5,-1,,3.0,2.6666666666666665
5528,,,,,,,,,,9.0,2.3684210526315788,2.3055555555555554,,9.5,,,-1,,2.142857142857143
5529,28.666666666666668,,8.555555555555555,,,5.714285714285714,,31.0,-1,4.166666666666667,24.666666666666668,3.8181818181818183,14.333333333333334,1.0,13.5,-1,-1,-1,2.046511627906977
5530,,34.0,10.0,,,,,,,19.25,39.0,7.363636363636363,11.0,49.0,13.5,,,,6.75
5531,,,,,1.0,,,-1,,,42.0,36.5,,,,,-1,,10.5
5532,-1,17.2,25.0,11.666666666666666,,24.0,,,6.615384615384615,13.8,6.5,4.444444444444445,17.75,,3.2083333333333335,17.0,,,1.9772727272727273
