,가구인테리어/잡화_고가,가구인테리어/잡화_저가,가구인테리어/잡화_중가,가전/레저취미/멀티샵_고가,가전/레저취미/멀티샵_저가,가전/레저취미/멀티샵_중가,교육문화/아동_고가,교육문화/아동_저가,교육문화/아동_중가,식품/생활_고가,식품/생활_저가,식품/생활_중가,의류/이미용_고가,의류/이미용_저가,의류/이미용_중가,침구/주방_고가,침구/주방_저가,침구/주방_중가,총 평균 구매주기
1069,-1,13.2,8.0,22.5,,-1,,,-1,18.0,12.4,6.5,11.142857142857142,-1,13.0,11.0,,5.0,3.0357142857142856
1070,,,,,,,,16.0,-1,4.866666666666666,2.1707317073170733,2.225,,16.0,,,15.0,,1.9777777777777779
1071,,9.222222222222221,,,,,,,,-1,14.333333333333334,3.3461538461538463,9.0,,26.666666666666668,3.0,,,2.9
1072,-1,10.833333333333334,-1,-1,,62.0,,,,3.4545454545454546,,3.259259259259259,29.0,,22.0,,,,2.588235294117647
1073,10.5,-1,-1,7.0,,-1,,,-1,11.4,61.0,4.526315789473684,20.333333333333332,-1,-1,,,,3.909090909090909
1074,,,,,,,,,,,,13.0,,,,,,,13.0
1075,,9.166666666666666,,,,,,,,5.916666666666667,,3.2,,-1,10.833333333333334,,,3.0,2.5806451612903225
1076,27.0,11.142857142857142,19.333333333333332,-1,53.0,-1,,,,5.0,12.571428571428571,2.903225806451613,20.666666666666668,18.0,18.5,31.0,22.5,,2.3684210526315788
1077,,4.0,34.0,,,33.0,,2.0,-1,7.125,11.4,4.866666666666666,22.0,27.0,18.25,6.0,-1,13.0,4.055555555555555
1078,,4.0,-1,,17.0,,,,,8.0,5.3125,2.727272727272727,-1,11.75,,,15.333333333333334,,2.3076923076923075
1079,,,,,-1,21.333333333333332,,,,34.5,1.9148936170212767,2.727272727272727,,,24.5,13.5,-1,29.0,1.5
1080,,11.142857142857142,,,,,,,,21.333333333333332,2.275,2.116279069767442,,7.0,,,25.666666666666668,,2.022222222222222
1081,,-1,,,-1,,,,,10.5,1.75,2.1578947368421053,,19.333333333333332,,,,,1.5423728813559323
1082,,,-1,,-1,,,,,12.333333333333334,2.4054054054054053,2.4444444444444446,,-1,,,36.0,,1.82
1083,,,,,,,,,,14.0,3.9545454545454546,2.4166666666666665,,15.75,18.0,,11.0,-1,2.1219512195121952
1084,2.0,28.0,18.0,24.0,,4.5,,,,17.0,,5.6,10.833333333333334,,8.75,18.2,,13.25,2.84375
1085,-1,30.0,-1,29.0,,15.5,,,27.666666666666668,6.636363636363637,11.428571428571429,4.0,15.8,,12.666666666666666,34.0,,22.333333333333332,3.259259259259259
1086,,28.0,-1,,27.5,,,-1,53.0,5.357142857142857,3.0689655172413794,1.891304347826087,,12.571428571428571,21.0,,8.571428571428571,-1,1.5344827586206897
1087,4.2,8.1,26.0,,,30.0,,,,5.5,,4.0,9.571428571428571,,6.0,,,-1,2.6470588235294117
1088,3.5,13.5,12.5,28.0,,42.0,,,27.5,7.0,,4.3,5.4,,9.8,14.0,,36.0,2.263157894736842
1089,,7.7,,,,,,,,3.3703703703703702,1.3432835820895523,1.3,,,,,15.5,,1.2465753424657535
1090,-1,5.625,10.0,,,-1,,,-1,7.818181818181818,21.5,4.190476190476191,11.25,-1,19.75,13.666666666666666,13.0,11.0,3.6666666666666665
1091,,4.75,9.5,7.0,-1,17.333333333333332,,,,9.285714285714286,12.571428571428571,3.259259259259259,7.25,5.0,6.142857142857143,5.0,,,2.0
1092,-1,-1,-1,9.375,,,,-1,7.666666666666667,28.5,,12.166666666666666,21.0,,12.8,35.0,-1,26.0,4.888888888888889
1094,-1,5.0,12.333333333333334,,,72.0,,,,4.833333333333333,,2.515151515151515,-1,,12.666666666666666,1.0,,,1.9555555555555555
1095,,36.0,29.0,,,,,,-1,-1,21.25,8.5,11.5,28.666666666666668,7.666666666666667,-1,40.0,-1,5.5625
1096,,6.666666666666667,16.0,,,-1,,,2.0,82.0,7.333333333333333,2.4285714285714284,,-1,4.1875,,-1,,1.7708333333333333
1097,,15.4,,,,,,33.0,,-1,4.368421052631579,2.75,,11.5,-1,,8.75,-1,2.75
1098,,35.5,80.0,47.0,11.666666666666666,1.0,,,,7.9,3.259259259259259,2.1463414634146343,1.0,13.5,8.8,15.0,13.0,36.0,1.872340425531915
1099,,20.0,,,,-1,,,-1,7.8,,4.1,18.0,,27.666666666666668,,,-1,2.65625
1100,41.0,8.428571428571429,30.0,,,,,,,7.545454545454546,-1,5.055555555555555,27.0,,5.333333333333333,,-1,,3.1379310344827585
1101,20.5,8.7,,,,-1,,,,9.666666666666666,9.11111111111111,3.625,7.0,-1,,24.0,27.5,14.5,3.2222222222222223
1102,,44.0,,,,,,,,15.8,1.7843137254901962,2.1951219512195124,,,,,-1,,1.625
1103,,-1,,-1,,49.0,,,,-1,,7.888888888888889,16.333333333333332,,28.5,7.0,,-1,5.916666666666667
1104,,11.857142857142858,,17.4,,,,,-1,16.8,13.5,4.35,13.0,,23.0,-1,-1,14.0,2.5142857142857142
1105,,30.5,21.0,16.0,,-1,-1,,17.2,4.071428571428571,16.0,3.230769230769231,,,11.285714285714286,-1,,-1,2.5294117647058822
1106,,10.833333333333334,,,,,,,,5.8,3.0,2.0697674418604652,,2.0,,,16.6,,1.7115384615384615
1107,60.0,19.5,6.555555555555555,-1,,8.714285714285714,,,30.0,,,21.5,33.0,,8.5,,,,4.190476190476191
1108,-1,30.0,10.875,13.833333333333334,,,,,,11.4,-1,3.7083333333333335,24.666666666666668,,12.714285714285714,-1,-1,,2.935483870967742
1109,,12.333333333333334,,,5.0,,,,,20.0,2.8275862068965516,2.3421052631578947,,-1,,,-1,,1.9565217391304348
1110,,22.333333333333332,,53.0,,,,,,18.5,,5.125,8.0,,20.0,,,,5.125
1111,-1,9.5,33.5,,,,,,6.0,10.0,53.0,5.666666666666667,25.666666666666668,27.5,11.8,10.571428571428571,4.5,,2.774193548387097
1112,,19.0,,,-1,,,,,12.285714285714286,1.5689655172413792,1.9148936170212767,,68.0,,,-1,,1.5423728813559323
1113,,-1,,,,-1,,,,8.5,-1,2.3421052631578947,-1,,1.0,,,,2.022727272727273
1114,,20.0,,,17.333333333333332,,,,,15.25,4.764705882352941,3.8260869565217392,-1,6.769230769230769,30.5,,11.571428571428571,53.0,2.838709677419355
1115,-1,7.166666666666667,44.0,-1,,-1,,,,9.555555555555555,,5.625,9.333333333333334,,8.166666666666666,,,12.0,5.0
1116,,-1,,,,,,,,-1,6.461538461538462,3.111111111111111,,74.0,,,49.0,,3.0
1117,4.0,8.666666666666666,12.5,,,13.5,,,,11.857142857142858,21.0,6.0,12.166666666666666,,36.5,,,22.5,3.3846153846153846
1118,10.6,14.0,27.0,1.0,-1,31.0,,,13.75,7.857142857142857,6.538461538461538,3.0357142857142856,9.75,27.5,7.777777777777778,16.6,13.666666666666666,,1.8297872340425532
1119,,13.0,24.5,,,-1,,,,7.8,-1,3.0344827586206895,9.0,,5.769230769230769,,,,2.4444444444444446
1120,,53.0,-1,,-1,,,,,9.625,2.289473684210526,1.934782608695652,,21.333333333333332,,,24.5,,1.5892857142857142
1122,,14.0,,,,-1,,-1,,11.166666666666666,4.090909090909091,2.1666666666666665,,11.428571428571429,19.75,17.0,6.0,-1,2.1666666666666665
1123,,25.333333333333332,,,-1,-1,,26.0,,6.181818181818182,2.6470588235294117,2.3684210526315788,36.0,32.5,36.0,,7.5,-1,2.0
1124,,5.555555555555555,,6.0,,16.666666666666668,,,,5.444444444444445,-1,5.3,6.0,,-1,23.5,27.0,-1,3.9285714285714284
1125,,55.0,,,,17.0,,-1,,12.0,3.1153846153846154,2.0930232558139537,-1,19.333333333333332,51.0,-1,24.0,,1.8958333333333333
1126,,14.333333333333334,-1,-1,,-1,,,23.5,2.5,-1,10.714285714285714,25.0,,10.5,,,-1,8.333333333333334
1127,20.5,6.7272727272727275,-1,,,,,,-1,4.333333333333333,9.5,2.71875,9.625,9.0,10.25,,-1,,2.3513513513513513
1128,,10.75,,,,10.4,,-1,,20.333333333333332,19.5,4.578947368421052,18.0,-1,6.454545454545454,-1,-1,17.5,2.4857142857142858
1129,,,77.0,,,2.0,,,-1,10.142857142857142,,3.9545454545454546,9.5,,8.0,26.666666666666668,,12.25,3.3461538461538463
1130,,12.142857142857142,17.2,11.666666666666666,,2.0,,,,16.0,,8.8,10.285714285714286,,10.0,,,23.666666666666668,4.0
1131,-1,49.0,-1,,,,,79.0,16.0,7.777777777777778,7.166666666666667,3.44,7.0,-1,20.0,-1,17.666666666666668,15.0,2.9655172413793105
1132,,-1,,,,,,,,-1,1.7169811320754718,2.2195121951219514,,,-1,,,,1.5964912280701755
1133,,19.5,34.0,,,,,,,8.571428571428571,-1,4.388888888888889,25.666666666666668,,26.0,,,,3.761904761904762
1134,,18.666666666666668,,,49.0,-1,,-1,,8.5,5.8,2.0930232558139537,,9.714285714285714,,,11.714285714285714,,1.875
1135,,21.0,29.333333333333332,,,-1,,,,11.0,,7.7272727272727275,12.857142857142858,,22.25,17.5,,,4.55
1136,,11.571428571428571,-1,-1,1.0,,,-1,-1,5.333333333333333,4.631578947368421,2.4444444444444446,11.666666666666666,15.5,7.714285714285714,,14.25,,1.5789473684210527
1137,,28.666666666666668,15.4,,-1,19.0,-1,,-1,12.142857142857142,16.0,4.136363636363637,-1,24.0,6.384615384615385,24.5,-1,-1,3.25
1138,,15.0,,-1,18.666666666666668,,,,-1,4.176470588235294,13.5,4.142857142857143,13.333333333333334,,7.0,10.833333333333334,41.0,23.666666666666668,2.6176470588235294
1139,,61.0,14.0,,,-1,,,29.5,19.75,,4.444444444444445,-1,,38.0,21.0,18.666666666666668,17.5,3.6666666666666665
1140,,,,,31.0,,,,,11.6,2.8,2.4,,23.0,,,19.0,-1,2.048780487804878
1141,,18.75,-1,,12.0,-1,,-1,,6.6923076923076925,5.4375,3.0,16.25,9.333333333333334,6.214285714285714,26.5,10.0,,2.5428571428571427
1142,24.0,9.8,-1,-1,,10.625,,,-1,28.333333333333332,,4.631578947368421,8.8,-1,6.166666666666667,10.142857142857142,,14.0,2.935483870967742
1143,,,-1,,,,,,,7.2,4.785714285714286,3.608695652173913,,28.666666666666668,,,27.0,,2.4444444444444446
1144,-1,-1,16.666666666666668,8.0,,-1,,,,27.0,7.25,2.3684210526315788,22.333333333333332,13.5,21.0,-1,15.25,,2.0454545454545454
1145,,,,,,,,,,65.0,10.666666666666666,1.934782608695652,,-1,,,,,1.8541666666666667
1146,10.0,20.25,,,,-1,,,,6.0,,2.6176470588235294,32.0,-1,15.4,,,,2.4722222222222223
1147,21.0,,27.333333333333332,21.0,,,,,,16.6,,4.9411764705882355,20.333333333333332,,10.625,-1,,,3.5416666666666665
1148,,20.5,,,,-1,,,,21.0,,3.1481481481481484,-1,-1,-1,,,-1,2.5
1149,,,-1,,2.0,-1,,,,74.0,7.090909090909091,2.84375,,11.0,-1,,10.428571428571429,,2.6
1150,5.0,6.416666666666667,24.666666666666668,11.666666666666666,,4.5,,,55.0,5.866666666666666,4.0,3.142857142857143,13.0,1.0,6.363636363636363,-1,,,2.2
1151,2.0,19.0,-1,,,,,,,10.8,-1,3.5294117647058822,,,8.6,-1,,,3.1578947368421053
1152,,13.75,-1,1.0,,-1,,,,8.7,4.647058823529412,2.1951219512195124,12.833333333333334,7.0,14.0,7.0,17.0,15.0,2.1951219512195124
1153,21.0,6.142857142857143,-1,-1,,,,,,4.8125,7.0,2.022727272727273,28.0,,27.0,-1,,34.0,1.934782608695652
1154,6.0,-1,8.4,,,,,,,7.0,6.5,6.615384615384615,-1,,14.0,38.0,12.8,,3.75
1155,,,-1,,,1.0,,,14.0,10.166666666666666,,8.555555555555555,10.625,,4.684210526315789,-1,,,3.1785714285714284
1156,,-1,-1,,,,,,,38.5,2.3783783783783785,1.4754098360655739,-1,-1,65.0,,,,1.3432835820895523
1157,24.0,,,3.0,,9.142857142857142,,,7.166666666666667,25.0,10.0,7.875,15.25,,30.5,84.0,,-1,5.0
1158,,-1,-1,,-1,,,,,14.25,3.909090909090909,2.4054054054054053,,14.6,21.0,,5.0,,2.142857142857143
1159,,,,-1,53.0,,,,,17.4,3.2222222222222223,1.5254237288135593,,23.5,,,-1,,1.4516129032258065
1160,,-1,,,,,,,,-1,5.357142857142857,2.4571428571428573,,6.75,25.0,,,,2.0476190476190474
1161,-1,-1,-1,,,,,,,14.5,15.2,3.259259259259259,-1,-1,-1,-1,-1,,3.0344827586206895
1162,-1,14.5,,,-1,,,,-1,13.5,27.0,6.6,10.8,-1,6.538461538461538,33.5,,-1,3.0689655172413794
1163,,1.0,-1,-1,,7.0,,,6.416666666666667,16.0,16.0,4.095238095238095,6.0,,20.0,15.4,-1,,2.6875
1164,,12.75,-1,,,35.0,,-1,,13.666666666666666,2.966666666666667,1.9130434782608696,25.0,24.666666666666668,-1,8.0,7.666666666666667,11.25,1.3636363636363635
1165,,18.0,,,26.666666666666668,,,,,5.181818181818182,1.353846153846154,1.4426229508196722,-1,-1,-1,,15.75,,1.3235294117647058
1166,-1,43.0,7.5,,,26.5,,,-1,12.0,8.1,2.78125,17.2,10.25,11.666666666666666,-1,33.0,-1,2.3421052631578947
1167,,15.5,,,,,,,,5.4,,4.823529411764706,,,-1,,,,2.7666666666666666
1168,,4.0,,,12.666666666666666,,,-1,,8.428571428571429,4.9411764705882355,3.0714285714285716,-1,6.75,27.0,,5.0,,2.324324324324324
1169,-1,,,,16.8,,,32.0,-1,6.066666666666666,3.5416666666666665,3.033333333333333,,18.75,,,10.0,-1,2.6
1170,,15.0,-1,,51.0,,,36.0,,7.0,3.0689655172413794,1.679245283018868,,17.25,28.5,,8.6,-1,1.5254237288135593
1172,,10.5,66.0,-1,,21.0,,,-1,12.0,16.666666666666668,4.421052631578948,9.5,24.0,5.428571428571429,10.25,-1,22.0,3.1481481481481484
1173,2.0,-1,-1,10.714285714285714,,,,,5.0,11.166666666666666,,7.166666666666667,,,,76.0,-1,,4.142857142857143
1174,,25.5,,,,,,-1,,6.454545454545454,2.289473684210526,1.78,,4.833333333333333,20.75,,7.6,,1.6181818181818182
1175,,39.0,,,38.5,,,-1,,29.0,3.8636363636363638,3.0,-1,14.666666666666666,,,12.428571428571429,-1,2.5
1176,4.0,-1,1.0,,,-1,,,-1,6.583333333333333,9.285714285714286,3.590909090909091,20.0,-1,10.0,38.5,4.0,17.25,2.7241379310344827
1177,,5.0,9.5,,,,,,,-1,,3.56,41.5,,14.5,,,,3.423076923076923
1178,-1,71.0,5.0,36.0,,-1,,,27.0,17.0,5.5,5.1875,11.4,,6.3076923076923075,-1,-1,46.0,2.625
1179,-1,30.0,15.5,,,-1,,-1,,8.857142857142858,4.7368421052631575,3.2142857142857144,7.7,19.25,13.833333333333334,22.0,24.0,-1,2.4324324324324325
1180,,62.0,,,-1,,,62.0,23.0,8.666666666666666,3.782608695652174,2.1951219512195124,,14.166666666666666,6.0,,-1,,1.6981132075471699
1181,,7.0,,-1,,12.0,,,,6.428571428571429,,3.103448275862069,-1,,,,,,2.727272727272727
1182,,14.25,-1,,42.0,,,,,16.0,4.095238095238095,2.4444444444444446,,29.5,,,19.333333333333332,-1,2.0952380952380953
1183,,15.0,,,34.5,,,,,18.75,1.5166666666666666,1.6851851851851851,,,-1,,10.333333333333334,,1.4444444444444444
1184,,8.0,,,-1,,,16.5,1.0,4.555555555555555,1.76,1.8222222222222222,-1,-1,,-1,27.0,,1.4833333333333334
1185,,22.5,-1,,26.0,,,,,13.833333333333334,1.82,1.9148936170212767,,22.75,19.5,,-1,-1,1.5964912280701755
1186,,20.0,-1,,9.0,-1,,,,17.666666666666668,6.153846153846154,3.75,,8.4,,,18.5,,2.903225806451613
1187,7.0,72.0,-1,-1,31.0,-1,,-1,-1,21.0,,4.45,-1,-1,18.0,8.5,,-1,2.966666666666667
1188,,2.0,,,,,,,,-1,9.0,6.5,,7.5,9.0,,3.0,,5.055555555555555
1189,,,,,,,,,,,,-1,,,,,,,-1.0
1190,,13.333333333333334,-1,,-1,,,,,15.0,17.2,9.333333333333334,,16.0,,,13.666666666666666,-1,3.782608695652174
1191,,26.0,,,,,,,,7.25,,5.176470588235294,-1,,13.4,,,,4.190476190476191
1192,,7.0,8.0,,5.0,9.0,,-1,-1,15.2,8.777777777777779,3.103448275862069,-1,7.636363636363637,7.333333333333333,,8.666666666666666,42.0,2.0681818181818183
1193,,9.375,-1,,-1,,,,,6.142857142857143,6.833333333333333,2.1666666666666665,,6.0,44.0,,29.0,,2.1666666666666665
1194,,15.2,,-1,-1,10.0,,,,9.571428571428571,25.5,3.24,12.8,-1,12.166666666666666,18.333333333333332,-1,-1,3.0
1195,,,,,,,,,,18.5,5.0588235294117645,2.1463414634146343,,17.75,,,22.0,2.0,1.8333333333333333
1196,-1,2.0,-1,,-1,,,,,13.0,10.714285714285714,2.3076923076923075,,16.666666666666668,5.571428571428571,,-1,,1.7647058823529411
1197,,25.666666666666668,-1,,-1,12.0,,,,12.8,16.0,9.333333333333334,21.0,,21.0,26.5,-1,,4.333333333333333
1198,,20.0,,,26.666666666666668,,,,,5.4375,2.903225806451613,1.76,,28.666666666666668,,,14.8,,1.5166666666666666
1199,-1,17.5,-1,,28.0,9.5,,14.0,-1,19.666666666666668,10.375,4.833333333333333,3.0,18.333333333333332,6.538461538461538,13.4,14.0,21.333333333333332,3.625
1200,,35.0,6.0,-1,17.0,28.5,,14.666666666666666,11.714285714285714,8.777777777777779,11.25,5.0,26.0,13.0,11.8,,21.333333333333332,,3.4615384615384617
1201,-1,8.0,-1,,,24.333333333333332,,3.0,18.0,5.8,2.0,4.25,,-1,6.214285714285714,,,,2.806451612903226
1202,,24.666666666666668,,,,,,,,6.111111111111111,3.1923076923076925,1.8541666666666667,,16.2,,,35.0,,1.816326530612245
1203,10.5,8.0,,15.2,,-1,,,,9.333333333333334,-1,3.869565217391304,-1,,31.5,,,,3.56
1204,,2.0,-1,,-1,,,19.25,,8.666666666666666,5.0588235294117645,2.5757575757575757,,6.285714285714286,43.0,,19.25,,2.2051282051282053
1205,,11.166666666666666,,,,,,,,7.25,2.0232558139534884,2.5428571428571427,,5.785714285714286,,,44.0,,1.4833333333333334
1206,,18.666666666666668,,,15.8,33.0,,-1,,6.142857142857143,2.8125,2.3076923076923075,,7.166666666666667,,,21.0,-1,2.0930232558139537
1207,15.0,,33.5,,,,,,,86.0,19.0,8.9,5.714285714285714,-1,10.5,-1,,,3.9130434782608696
1209,-1,11.5,-1,,34.5,21.0,,47.0,10.75,7.7272727272727275,6.2727272727272725,2.236842105263158,37.0,-1,4.125,-1,20.5,,1.6538461538461537
1210,,,,,,,,-1,-1,46.0,6.3076923076923075,4.611111111111111,,20.0,,,16.666666666666668,,4.368421052631579
1211,,17.75,,14.5,,12.0,,-1,,9.11111111111111,20.5,5.6875,-1,-1,18.0,-1,-1,-1,5.055555555555555
1212,,7.666666666666667,,1.0,,-1,,,,16.5,11.833333333333334,2.7777777777777777,11.333333333333334,,5.166666666666667,-1,-1,-1,2.272727272727273
1213,,75.0,,,,,,,,7.777777777777778,2.8125,2.0454545454545454,,9.6,6.333333333333333,,27.333333333333332,,1.7307692307692308
1214,-1,10.25,-1,,,1.0,,,-1,9.166666666666666,-1,3.625,12.0,,41.5,,,6.5,2.3783783783783785
1215,,6.75,-1,,-1,,,,,8.444444444444445,6.5,2.0,10.0,-1,13.0,21.0,,25.0,1.8
1216,-1,75.0,,,,-1,,,,4.75,2.0,2.4285714285714284,-1,,23.333333333333332,,,,2.236842105263158
1217,,-1,,,8.0,,,,,13.5,6.636363636363637,4.0,-1,9.375,13.5,,-1,,2.5142857142857142
1218,28.0,12.0,11.75,,,,,,,6.6923076923076925,38.0,3.423076923076923,,,25.666666666666668,10.25,,,2.6176470588235294
1219,-1,19.0,45.0,14.25,,11.0,,,34.0,6.6923076923076925,4.0,7.7272727272727275,14.5,,21.5,6.8,,6.538461538461538,1.9565217391304348
1220,,19.666666666666668,,,14.25,,,,,4.1,2.3684210526315788,2.3076923076923075,,,,,26.5,,2.0930232558139537
1221,-1,8.4,-1,,,2.0,,,,6.083333333333333,-1,3.5,10.0,-1,8.333333333333334,,,33.5,3.230769230769231
1222,20.5,23.0,12.0,23.0,,23.0,,,47.0,7.2,-1,5.533333333333333,15.2,50.0,12.0,1.0,,46.0,4.473684210526316
1223,,-1,,,-1,,,-1,,11.0,4.888888888888889,3.103448275862069,,,-1,-1,25.0,-1,2.25
1224,-1,-1,-1,,,47.0,,,,-1,,6.818181818181818,8.333333333333334,-1,10.714285714285714,,-1,,4.6875
1225,,-1,,,,-1,,,,10.375,11.428571428571429,2.275,,8.0,14.8,,42.0,22.0,1.6851851851851851
1226,20.0,,22.0,21.0,-1,10.0,,,,12.666666666666666,-1,5.266666666666667,12.0,-1,9.5,,-1,-1,3.4347826086956523
1227,,6.285714285714286,-1,,,16.0,,-1,13.0,8.1,5.5,3.6666666666666665,17.5,34.5,6.75,,-1,-1,2.588235294117647
1228,,,,,,,,14.0,-1,25.5,5.352941176470588,5.352941176470588,,20.5,13.25,,13.2,,4.7894736842105265
1229,,12.714285714285714,56.0,,,24.5,,,7.0,10.285714285714286,7.545454545454546,3.2962962962962963,,9.0,21.0,,9.333333333333334,-1,2.696969696969697
1230,,13.0,25.0,,,-1,,,,13.25,-1,3.2962962962962963,,,2.0,-1,,,3.1785714285714284
1231,,4.0,,,,-1,,-1,-1,4.4,2.289473684210526,1.9777777777777779,,-1,25.5,,29.5,,1.6363636363636365
1232,2.0,10.125,2.3333333333333335,,,41.0,,,,10.125,,3.5652173913043477,9.142857142857142,,6.666666666666667,,,,2.8275862068965516
1233,,-1,42.0,,,-1,,,-1,18.0,,7.166666666666667,32.0,,3.259259259259259,,,,2.5714285714285716
1234,,,,-1,,-1,,,,16.4,4.095238095238095,1.9772727272727273,49.0,9.142857142857142,,,15.333333333333334,,1.7058823529411764
1235,,24.0,10.0,-1,,12.666666666666666,,,,6.5,19.5,2.78125,7.0,,10.5,-1,,,2.696969696969697
1236,,1.0,,,25.0,,,-1,-1,14.0,1.836734693877551,2.4324324324324325,-1,59.0,,,14.0,,1.4516129032258065
1237,,-1,-1,,19.75,1.5,,21.0,-1,4.473684210526316,4.5,2.774193548387097,,17.0,-1,,28.0,,1.8695652173913044
1238,,,,21.0,,17.666666666666668,,,,6.0,,5.133333333333334,-1,,2.0,,,,4.529411764705882
1239,,33.0,,,,-1,,-1,,14.6,3.7083333333333335,2.696969696969697,,21.25,,,-1,,2.4722222222222223
1240,,12.428571428571429,,,,13.0,,,,7.1,-1,3.2222222222222223,21.0,-1,-1,4.0,-1,-1,2.727272727272727
1241,,11.2,,,-1,-1,,27.0,,10.2,2.588235294117647,1.9555555555555555,27.5,7.166666666666667,13.8,,12.0,32.0,1.6603773584905661
1242,-1,9.571428571428571,15.8,14.0,,41.5,,,,11.8,6.153846153846154,3.739130434782609,13.0,-1,6.909090909090909,20.25,,16.75,2.8125
1243,,-1,21.0,,,,,,,10.125,33.0,8.090909090909092,11.142857142857142,,18.5,40.5,33.0,15.8,4.238095238095238
1244,,7.6,-1,,,-1,,,-1,4.142857142857143,6.7272727272727275,2.4324324324324325,18.0,23.0,11.285714285714286,-1,18.5,15.0,2.1951219512195124
1245,4.0,25.0,26.0,-1,,-1,,,29.5,11.428571428571429,,4.090909090909091,12.0,,4.888888888888889,,,-1,2.6470588235294117
1246,-1,15.0,21.75,-1,,14.0,,,19.0,9.666666666666666,,8.875,8.11111111111111,,9.166666666666666,10.142857142857142,,21.0,3.3461538461538463
1247,-1,1.0,,,,,,,,13.5,12.5,8.555555555555555,,-1,48.0,,-1,,7.7
1248,,,,,,-1,,,,11.0,5.0,3.3703703703703702,,-1,,,-1,-1,2.6
1249,,,,,12.0,,,,,6.0,4.555555555555555,2.6,,44.0,-1,,15.0,,2.3947368421052633
1250,,-1,,,-1,,,,,10.75,1.8936170212765957,1.8,,9.666666666666666,,,12.833333333333334,,1.5517241379310345
1251,,61.0,,,,,,,-1,12.285714285714286,3.2916666666666665,1.82,,13.2,-1,,16.2,-1,1.4444444444444444
1252,,20.666666666666668,,,-1,,,-1,-1,12.25,3.2222222222222223,2.257142857142857,25.0,28.0,,-1,6.363636363636363,,1.9047619047619047
1253,,14.333333333333334,,,,,,,,24.0,1.625,2.022222222222222,,,,,19.5,,1.5166666666666666
1254,,22.333333333333332,-1,,,-1,,,,4.714285714285714,14.8,2.96,55.0,-1,9.6,,44.0,,2.1944444444444446
1255,9.0,6.333333333333333,60.0,3.5,,-1,,,,9.5,,4.833333333333333,17.75,,53.0,45.0,,31.0,3.0
1256,,,,,,,,,,17.5,4.285714285714286,3.75,,-1,,,17.5,,3.0
1257,-1,11.166666666666666,10.0,,,10.5,,,-1,2.0,3.0,6.2,16.0,1.0,7.111111111111111,,-1,,4.0
1258,,13.5,,,-1,-1,-1,10.0,,9.75,2.3421052631578947,1.9565217391304348,,17.5,-1,,12.571428571428571,37.0,1.5423728813559323
1259,10.0,10.0,11.5,-1,,12.666666666666666,,,,16.0,,7.2,11.8,,6.916666666666667,20.0,,,4.368421052631579
1260,,-1,,,-1,,-1,16.0,24.0,7.0,1.836734693877551,1.7307692307692308,,16.75,,,50.0,,1.6363636363636365
1261,,14.2,,,-1,,,,,6.285714285714286,15.5,2.4324324324324325,,-1,9.0,,,,2.3076923076923075
1263,-1,-1,70.0,-1,,,,,,35.5,,17.75,-1,,8.555555555555555,,,,5.642857142857143
1264,49.0,-1,30.0,9.75,,3.0,,,,20.5,55.0,15.8,15.4,29.0,9.142857142857142,,-1,-1,5.642857142857143
1265,,35.5,,,39.0,,,,,10.0,4.785714285714286,4.526315789473684,,8.0,-1,,5.25,,2.774193548387097
1266,-1,21.25,11.142857142857142,11.166666666666666,,-1,,-1,,7.0,11.333333333333334,5.266666666666667,23.0,21.5,7.166666666666667,,-1,,3.909090909090909
1267,-1,13.666666666666666,-1,,,-1,,,-1,5.0,-1,3.4583333333333335,-1,,14.5,90.0,,5.0,2.1666666666666665
1268,,23.5,-1,,,,,,,13.0,,14.5,-1,,-1,,,,12.833333333333334
1269,-1,15.5,28.0,,,6.333333333333333,,,-1,7.142857142857143,-1,4.933333333333334,-1,-1,10.0,38.0,,14.8,4.352941176470588
1270,,-1,,,-1,-1,,,,9.625,1.338235294117647,1.421875,,,,,,,1.3
1271,,8.666666666666666,,23.333333333333332,,24.333333333333332,,,,11.666666666666666,,2.9655172413793105,9.0,,12.666666666666666,19.0,,,2.4571428571428573
1272,7.5,28.0,,,,47.0,,,-1,9.0,20.666666666666668,4.7368421052631575,13.0,-1,22.0,-1,,20.666666666666668,3.9130434782608696
1273,23.666666666666668,12.0,12.5,,,21.0,,,-1,8.25,,3.16,10.0,,5.0588235294117645,-1,,12.0,2.4571428571428573
1274,,17.5,,-1,,,,,,16.333333333333332,16.4,6.285714285714286,17.75,13.333333333333334,7.636363636363637,,,,3.52
1275,,29.0,-1,,-1,-1,,,-1,11.5,7.083333333333333,4.0,13.5,3.0,9.8,,,,3.0357142857142856
1276,,12.2,,,,,,,,13.0,3.52,2.25,,14.0,-1,,-1,,2.0
1277,27.0,10.0,10.0,-1,,,,,-1,7.777777777777778,7.5,4.666666666666667,12.6,27.5,51.0,-1,9.2,63.0,3.230769230769231
1278,,,,,,,,,,25.5,4.473684210526316,2.606060606060606,,12.285714285714286,,,45.0,,2.0
1279,,11.0,,-1,-1,,,,,20.0,7.5,4.571428571428571,-1,,11.0,,-1,-1,3.2
1280,,-1,-1,,-1,,,1.0,,61.0,8.181818181818182,2.727272727272727,,16.75,11.0,,11.8,18.25,2.25
1281,,,,,5.0,,,,,5.5625,1.3636363636363635,2.119047619047619,,-1,-1,,8.9,,1.3235294117647058
