CUSTNO,Monetary_식품/생활_저가_증감여부_q2_q1,Monetary_식품/생활_저가_증감여부_q3_q2,Monetary_식품/생활_저가_증감여부_q4_q3,Monetary_식품/생활_저가_증감여부_q5_q4,Monetary_식품/생활_저가_증감여부_q6_q5,Monetary_식품/생활_저가_증감여부_q7_q6,Monetary_식품/생활_저가_증감여부_q8_q7,Monetary_식품/생활_저가_q2_q1_로그변환,Monetary_식품/생활_저가_q3_q2_로그변환,Monetary_식품/생활_저가_q4_q3_로그변환,Monetary_식품/생활_저가_q5_q4_로그변환,Monetary_식품/생활_저가_q6_q5_로그변환,Monetary_식품/생활_저가_q7_q6_로그변환,Monetary_식품/생활_저가_q8_q7_로그변환
709,4,2,1,2,2,4,3,12.108617787712381,-10.350040403360962,-10.851988076348212,8.784003381996955,-10.785003111215477,10.883868179754215,7.812661579188037
710,1,3,3,4,2,2,3,-11.258031637146448,10.016569371418074,10.804818715264492,11.833559150791283,-9.909152135855484,-11.01273862487172,10.789079514199239
711,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,1,4,3,1,3,4,4,-10.811103773452244,10.45342436249407,10.215228345491145,-10.991487191611252,9.908977833479781,11.313771652146398,12.242579588398602
713,0,0,4,1,4,4,4,0.0,0.0,10.301271634208472,-10.301271634208472,9.204940788225965,10.445447285621468,9.800776214358642
714,1,4,1,4,2,4,1,-9.990060934825628,10.979231289812349,-11.239318683762479,10.581101118055278,-9.629870161176374,11.24210036465902,-11.258819582453372
715,4,1,4,1,0,4,1,10.48075157297488,-10.48075157297488,9.953369291735902,-9.953369291735902,0.0,7.383357742213013,-7.383357742213013
716,2,3,1,3,1,4,1,-9.641599864853172,10.08248350486848,-10.833140213840148,10.996648072156013,-11.246813577425467,11.159757057539899,-11.531608388187664
717,1,0,4,1,0,4,4,-8.563229313025515,0.0,8.840053321739521,-8.840053321739521,0.0,8.590524486720964,9.964237869090924
718,0,4,1,1,4,1,3,0.0,11.481163427649559,-10.784032796311147,-10.792004456399125,9.940219412506018,-9.391596678247033,6.557885832516804
719,2,4,2,3,2,2,4,7.371567823161923,12.123590030345666,-11.19111535125642,11.72778990284013,-11.687833511112999,-9.636389557601687,12.189625608986711
720,1,1,4,2,2,3,2,-11.653893189274308,-11.206083858745771,11.891483654640128,-8.804529963594904,-9.89267292694135,10.719995381473575,-10.455511658601656
721,2,2,3,4,3,3,4,-10.048402642618514,-8.898052665657609,10.637470498965975,11.33643964013348,10.02857217279125,8.460868391318003,11.931009443416823
722,2,2,4,1,4,2,2,-8.504609354554024,-9.338247954022673,11.287218010658822,-11.410137228502535,11.55417629006003,-9.659787870399462,-11.000820248812193
723,3,2,3,4,1,3,1,10.100279753443605,-9.807547704704412,10.20114867863367,11.879066967403523,-11.602204702005123,10.247858016265413,-11.262073064748403
724,3,4,3,3,3,1,3,7.5270238271251575,10.419626956651939,9.512798670516903,9.137147416579507,9.960596966958395,-10.60642860498842,8.537767781970523
725,2,2,4,3,1,3,4,-10.10755647566023,-10.751221618742486,11.990359705739875,10.980925455593791,-12.202586021085304,11.161907566559329,11.658814390501588
726,1,4,3,1,1,3,3,-10.70163783083159,11.429300809141083,10.006067423723058,-10.681028901690965,-10.275452495180229,9.533066368408376,6.258080421099401
727,3,4,1,4,1,3,4,9.938360740614433,11.158108228720602,-11.688914609532729,11.531579641786402,-11.633682677686005,6.841844042737014,11.926600394692425
728,1,4,1,4,4,3,1,-7.218152477531042,10.725466691921138,-10.56477525086827,9.563399114907632,11.128694738927928,7.187443800595303,-11.068897296246007
729,2,1,1,4,2,3,3,7.136000872328573,-11.144428657098004,-11.145278432996285,10.957319616090272,-8.999077513270647,10.41081364537842,-7.932978095066327
730,2,3,1,2,4,1,3,-11.202880674891516,9.568160349310254,-11.392655596409996,9.564579494408818,11.66090075102454,-11.752670824463662,-9.967129855695541
731,2,4,1,4,1,3,3,-9.302545690537995,11.636017161378993,-11.576831743308817,11.300409261385454,-11.45496478030404,10.568457397631997,10.729710098287944
732,1,0,0,4,1,4,1,-10.4033672690602,0.0,0.0,8.030559181966801,-8.030559181966801,9.150784916153546,-9.150784916153546
733,3,1,3,4,3,2,1,10.932449027223102,-11.484431217153187,9.343543854431942,11.334006036487274,11.08666102551233,-9.670673259010652,-11.745008633878339
734,2,3,4,3,4,3,2,-9.82315516482337,9.222255290011331,10.797377270481471,10.064931390949049,11.467140348152192,10.660796457260146,-11.140483312412591
735,2,1,4,1,2,1,4,-9.42454652775717,-10.169106525973756,11.411193663742008,-10.72757281646346,-9.613631702467698,-10.574175767869221,10.739106496702435
736,4,1,3,3,1,1,4,9.96823351822362,-9.629057376393382,9.70463928868515,9.588708264030304,-10.01691536407809,-10.273603574418946,8.387421009228493
737,2,4,4,3,1,2,2,-9.178055848516564,11.626033003087354,11.980594201558878,10.221665629866717,-11.665187609604807,-10.434774533135165,-10.479502076745968
738,4,4,2,3,3,2,1,9.999326473246509,11.130199613864153,-9.63793381053067,9.912029298522832,9.148592639410982,-10.07749260828647,-10.721166713679699
739,2,4,2,1,3,4,1,-9.793677110190277,11.495300857710271,-9.186151914301268,-11.068973897702557,10.380944892639711,10.976807353005585,-11.398398900339094
740,3,3,3,2,1,3,2,10.886763355105675,10.881575155205283,11.456545427372289,-11.1951799755114,-11.685840311034362,11.162086245612214,-11.053657224033719
741,2,2,2,3,3,2,3,-8.490019639366475,-8.64174802571014,7.566603046540079,10.587146237741305,10.540464333706378,-11.037585904020437,-9.11798709077008
742,4,1,4,1,4,3,1,10.090487241988594,-10.683717167966782,10.063904482342409,-10.329150591270402,9.219706605199889,7.176603166901378,-9.730718644091938
743,4,2,1,2,4,2,4,11.222347038751725,-9.711901107848162,-11.103588345692186,7.624513124166289,11.256978772926068,-9.864012764529205,10.948994361302908
744,2,3,2,4,1,3,4,-11.754713459442273,11.468590769937643,-11.475048558094914,14.261883432764195,-13.8439179384358,12.335305473331234,12.954626628875998
745,2,4,4,3,1,3,3,-9.511186763790418,11.093656676077716,11.74609288893395,9.943663178715681,-11.654987308787078,8.779037220467306,-9.409664759329305
746,1,4,3,3,1,1,4,-9.146813191282826,10.11548684014662,9.268192401598908,8.369045902283707,-10.010497586286721,-10.24289468812127,9.354244475875143
747,3,4,1,4,2,3,2,10.378614319403626,11.561927523199207,-11.741156891494985,10.793818692536563,-8.730876971562068,10.521116982786236,-10.945023383157567
748,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,2,3,3,1,3,1,4,-10.831142183138851,10.481365477440745,11.013081355942061,-11.862389202698274,10.563646997797491,-11.680023252004089,10.341143696753875
750,1,4,4,1,1,1,4,-10.538006443190602,10.677700123272533,11.508444706152545,-11.006602009984169,-10.913398168288927,-9.736063024981227,12.40043046419722
751,3,2,2,4,3,3,2,9.37134425980799,-10.706412063576893,-9.334078334165728,11.318096819440989,10.860765992951738,9.718921334502262,-11.076798093796295
752,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,4,2,3,3,2,4,2,12.07214724573618,-11.568125969517027,11.879551474585933,10.507293910605766,-11.70281590506769,12.0930846297412,-11.822730236398053
754,2,4,1,1,4,4,2,-6.996677970751587,9.926277705628394,-10.242336282450651,-9.966158265913533,8.971547419024809,9.950309253120803,-9.304029182938756
755,4,2,4,3,3,2,2,11.329631762779014,-9.402791526958657,11.586180819670172,11.308172255145863,9.866520062610174,-11.391422736232197,-10.568569594073228
756,3,2,1,4,3,3,2,10.243010546284706,-11.160095537258721,-11.963600113277542,11.338154967852148,9.590042297302777,-8.377471130538503,-11.026679382611773
757,4,1,1,4,2,2,4,9.467140429331366,-10.091976986579457,-8.714161534898793,9.001156221355437,-6.442096769803715,-6.803723025076995,9.89938146320782
758,4,1,4,2,4,3,2,11.133118088791582,-11.11732146815026,8.824646016278882,-6.778288633898118,9.5633474271488,8.840755929040302,-8.804410812223841
759,2,1,1,4,3,1,4,-10.586249427254778,-11.41091616245359,-11.99559012505749,11.925027845384419,9.13888282134191,-11.956693392638348,12.194813035980332
760,2,4,3,3,2,2,3,-10.668219404333875,11.524302349340235,10.757722200091434,10.984928395721319,-11.148500161262358,-11.15907769441879,10.561820409832547
761,4,3,1,4,2,3,2,11.962827632858511,10.414207284543277,-11.225585338221892,12.365378344984418,-10.721490298550268,10.2614870062544,-11.872194514677807
762,3,3,2,3,2,1,4,10.325449001043156,10.575606554117192,-11.025996335704326,11.373039813791678,-10.927248112163785,-11.387745181884625,11.64600597900332
763,4,3,1,4,3,1,3,10.315335795849286,7.850711170663071,-9.850622967949691,9.99105316907644,9.42760846841864,-10.35821391520585,-0.8676236387244165
764,1,3,2,3,2,2,1,-12.046570784533193,9.53555958209055,7.980836725755404,10.417228093286731,-8.064045248987771,-9.3177481104073,-10.864835970087396
765,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,3,4,2,3,2,2,3,7.682814367988701,11.90821535617059,9.305347901718006,11.716742177095197,-11.090800397195878,-10.613077248997078,-8.955454676974574
767,4,2,1,4,3,3,3,12.087983274895894,-10.271399137735775,-11.672260917765241,12.1221871844471,9.893963753500728,10.798526063134934,-8.439109102297772
768,2,1,1,4,3,3,1,-8.923309741608723,-8.95480747625517,-9.391715672348347,9.557482013473997,8.224166371470815,-5.249653134871621,-9.18493730246871
769,2,3,3,2,2,2,3,-10.54532885266828,10.777802429419246,11.542942716658425,-11.303818491848668,-10.462596284426088,-10.436816383226974,9.812687069242374
770,0,0,0,4,1,4,1,0.0,0.0,0.0,9.168559461605545,-8.001003502657412,10.166682018121268,-10.157117487437372
771,3,1,1,3,1,4,1,9.103151665370333,-10.919487785087567,-10.681044824433611,9.46587157854534,-10.549214228061919,11.205002173660777,-10.313260788828565
772,3,1,4,4,1,4,4,9.836958243568704,-10.9842108288877,9.32200342706947,10.333645925750892,-10.675996615380537,9.198485747600044,10.265659272984278
773,1,4,4,4,2,1,1,-9.965982014610484,10.337651846457904,10.031370154033494,10.523672946060495,-9.97636833743441,-10.30087499342143,-10.162701385412964
774,2,4,1,1,4,4,1,-9.295248341345953,10.368698933706103,-9.894436005992269,-9.87499352058927,10.337273002285416,10.249966183173944,-10.942750558925056
775,2,2,4,2,3,4,1,-9.519477277649141,-10.460884012576535,11.570474827888475,-9.874748125118243,10.399835168526542,11.824381407803331,-11.877970615120358
776,2,3,2,4,3,1,1,-9.348834455231952,11.39820876094649,9.403698150737275,12.268364162235981,11.209410918912972,-12.12542302376394,-12.136730765434557
777,2,3,2,1,3,4,2,-7.641963087260009,8.763320839840516,-7.705991541718646,-9.763533044149927,9.115994437197148,11.059489543968912,-9.755969573055287
778,1,2,3,2,2,3,3,-11.980585696290616,-10.536803563191139,11.135787041583407,10.225315471072072,-11.169301985348431,9.009675044783549,-8.775652271371127
779,2,2,3,4,2,4,1,-11.07246688357162,-10.011878686627323,11.337558045035454,11.99095233808057,-10.67711516362776,12.152671615827634,-12.582087816579339
780,2,3,3,4,1,1,1,-7.2824871505025515,10.336284044668973,10.542969143106951,12.26301790265115,-11.696625145701693,-11.155426600649681,-11.092566346288683
781,2,4,4,2,1,4,2,-6.448636256227369,7.720770313537931,9.569769890300517,-6.156727692267336,-8.729512678542276,10.363171447733826,-9.38241547161989
782,3,2,2,4,1,4,2,10.571658947431908,-10.191256749970384,-9.807621166221416,11.428374034972729,-11.544134315126716,11.304851919779425,-10.53547867335302
783,0,0,4,1,4,1,0,0.0,0.0,9.458092927098608,-9.458092927098608,6.549014758403728,-6.549014758403728,0.0
784,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,11.608773413919346,10.296075310161969
785,1,0,0,4,1,4,1,-8.897244646296357,0.0,0.0,7.775001128190165,-7.775001128190165,9.125965656793422,-9.125965656793422
786,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,6.394894517385384
787,0,0,4,3,1,4,1,0.0,0.0,8.861464348123702,6.963814615635921,-9.001033934224608,9.26806184744601,-9.26806184744601
788,3,3,3,2,1,4,4,10.795204812889097,11.72924347711408,11.77600936850515,9.629903019164702,-12.97700324490844,12.384004488179217,11.813709384921024
789,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,2,2,4,1,4,1,4,-1.912089075828173,-9.624778268746734,11.180475662938974,-11.2801879370691,10.60373699735852,-11.02464426224939,11.086245538469036
791,4,1,2,4,2,2,3,11.570204599250111,-11.467114984604844,-9.528483312119873,11.479723197153177,-9.153794593505971,-9.607519666230603,10.622105463036535
792,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.991290696921565,-9.991290696921565
793,1,2,2,3,1,1,4,-12.82040519352356,8.517941322671602,-6.774914648844692,10.530478091785401,-12.329547067338003,-12.170652906231998,11.196191673660712
794,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,0,0,4,3,4,3,3,0.0,0.0,10.1667884137052,8.391510286431718,10.951728941269844,8.986294947258708,8.75975818813684
796,2,2,3,1,4,2,2,-9.8352467796606,-10.16948749345292,10.911051728028838,-11.533801039732776,12.093658101325222,-10.836741659321527,-11.086763381434835
797,4,2,4,1,4,1,1,10.713870644556946,6.979995993087394,11.128218185028468,-10.719199675852607,11.22334362627716,-11.276508999233284,-10.804519017234037
798,3,4,1,1,2,1,2,11.191919256230355,12.002223190837164,-11.457636734142314,-11.704054385354574,-10.59737984113327,-11.27899613350489,-9.548006429007636
799,2,4,1,1,4,1,4,-9.795021047948431,10.846919571123475,-10.530627578666063,-10.528581586854624,10.37123862391648,-9.872079937808143,9.662869261475823
800,4,4,1,3,3,2,2,12.605926256953305,12.543327801522931,-12.167023064567717,11.329542509298063,10.905439057086257,-11.803501295261773,-11.629486652363408
801,4,4,1,4,1,4,2,9.828547315717032,10.907744567218964,-10.816555449668343,10.277974775527682,-10.522229947622268,9.825642011009883,-8.978986024583781
802,3,4,1,3,1,4,3,10.342707091809492,12.142453197175085,-12.260691775870944,10.281296288451662,-11.198287487260956,11.629669931994956,-8.483476902801
803,1,4,4,4,1,0,4,-9.070018586859623,3.9065433277416437,5.801717495272983,8.971791512273537,-9.018731348474786,0.0,7.0872063181042915
804,2,3,2,2,1,3,1,-10.611757458591395,10.051294246076505,10.270861565088063,-8.977426152045576,-11.6490762603216,10.930531089882768,-12.16508336750526
805,2,3,3,2,4,2,3,-9.898626134092416,9.905011002103265,10.958369715051624,9.756674529488667,11.760728419158658,-11.549639032055483,11.222297445688366
806,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,1,4,1,1,4,2,1,-10.828179523500655,9.591985960666115,-9.576055901498375,-10.09467780605826,10.527700552511014,-8.446720343138677,-10.42726883045711
808,1,1,1,4,1,1,4,-9.184936417212946,-7.902867343594996,-7.015668647174398,10.713138525687075,-9.80949597271781,-9.272949226185188,9.36215687387601
809,3,2,1,3,1,3,3,11.158952156426691,-10.182228265205959,-11.68579707041591,11.273857693859823,-11.942146068015594,10.080334006170402,10.741828089404503
810,4,1,4,1,1,4,1,8.942904130454219,-9.416373852499937,10.106022620890052,-9.587376322985232,-8.845330717408714,8.537105334599712,-8.995927640049395
811,1,4,1,4,4,1,1,-9.206963182766886,10.48622195182552,-10.827122895133517,11.061273471015271,10.821792150903123,-10.973537470470463,-10.68673183356505
812,1,1,1,0,4,4,1,-9.522607962360281,-7.871479643445156,-6.76657922533114,0.0,9.07113746361537,8.27924261801323,-8.822097711140708
813,3,3,2,2,2,2,4,10.76815251809847,11.626215403059392,-10.058292619375992,-10.843797665811168,-11.30767487095844,-8.721264393760295,12.043881017836293
814,4,1,1,4,3,1,4,11.779447677339373,-11.407299083762819,-11.542800065039655,9.719485166401416,8.334084095327446,-9.859571891208999,9.76878739451242
815,4,1,4,1,0,0,0,9.079122900986121,-9.079122900986121,10.044790139100703,-10.044790139100703,0.0,0.0,0.0
816,2,1,4,1,3,4,1,-10.97294745628972,-11.239562537184435,11.51857709075546,-11.079343764711442,10.715720768306912,11.165043092145224,-12.151653614950186
817,3,1,4,1,0,4,1,5.305347865643237,-8.4730821108784,9.17833755887051,-9.17833755887051,0.0,7.352605505560977,-7.352605505560977
818,3,4,4,3,2,2,1,9.165294676035888,10.826849705067966,11.679688382305516,10.904769279472639,-10.062610807092037,-10.780655084167115,-11.684193712567907
819,3,3,1,1,4,2,4,8.11288597008428,7.425748455255351,-8.389719229737214,-9.375617081986594,8.341958132775135,-6.83690925788137,9.7607594969212
820,2,2,3,2,2,3,3,-9.193079933291417,-9.8589140153815,10.896842444904935,-9.338858143187373,-9.906191415904292,10.348352082454856,-8.493120603218518
821,2,4,1,3,2,3,1,-9.898100995482165,11.818026359818028,-11.461059061825672,11.23251260096592,-11.107026462709035,11.349560216145143,-12.142446109359694
822,2,2,3,3,4,4,2,-9.164614940309496,-9.291665605697911,9.612055997900283,9.559465804852232,10.592162884981173,11.236731059253461,-10.001054511998188
823,4,1,1,1,4,1,4,10.254965662453076,-9.68213040560676,-9.121432722648917,-9.463322518743594,10.171460715056723,-9.439033196176702,10.622470633002388
824,2,3,3,2,4,3,2,-7.048971568568723,10.520659300344695,10.94728081844724,9.679391636666223,11.906378497579547,9.904452336185452,-10.889045244149342
825,0,0,0,4,1,0,0,0.0,0.0,0.0,8.11445317557413,-8.11445317557413,0.0,0.0
826,2,2,3,1,1,4,1,-9.029724740000873,-10.38821728005732,10.320998508280297,-11.173776109998107,-10.518310917993027,11.932400864667684,-11.289658033796098
827,1,4,1,4,1,4,2,-8.365013045346808,11.295825458489801,-10.894953592104773,10.782480267391373,-10.809108217862152,10.272400921111185,-9.634899719312155
828,4,1,0,0,4,1,0,10.616061109853465,-10.701116267087572,0.0,0.0,8.285791075691428,-8.285791075691428,0.0
829,4,3,1,3,4,2,1,11.342529894239819,9.918631933155146,-10.71986182564261,10.312371875881688,11.715104213549187,-9.59138281721256,-11.81691174661756
830,3,1,3,4,2,2,3,10.1774310386508,-10.347605104615118,9.523009833085071,10.902749159074672,-9.46116924339135,-9.818274919726491,10.228218191161702
831,4,2,3,2,3,2,2,11.741008242014798,-10.426048931697396,10.488384958002966,-10.572147998901624,11.527191574126617,-10.27784902279669,-10.87486704677608
832,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,11.452135954174215,11.757214491441772
833,2,3,2,2,3,1,1,-9.113459041477235,10.195087724761441,-9.37433823603046,-8.826824506238053,10.15007594911286,-10.66228341369551,-10.145878891492695
834,2,4,2,1,4,2,1,-9.985897215325858,11.31789377469905,9.369106648362921,-11.811564940962983,11.905776619813134,-10.383827354566714,-11.190284959511242
835,2,2,4,2,3,3,3,-8.026887272631631,-10.7865260700225,12.073318833540691,-11.458870610543803,8.61414822122091,10.415884383852516,-7.931671890773071
836,4,4,2,4,1,4,3,9.91989735994441,10.314520098085005,-8.139562286781588,11.11261734892535,-11.330276203471398,10.360657060101149,9.105480408082594
837,3,3,3,2,2,3,3,9.079163516775177,8.948536288250601,11.595791151949447,-11.15462662158963,-10.600200563722733,10.368112831042328,10.864182565502768
838,1,4,4,1,2,4,4,-10.244592855464777,10.203891151622926,12.636244371294397,-11.511517079498658,-11.061379377963416,11.698121202019358,11.738022470430284
839,1,4,4,3,1,4,2,-11.546769017416656,10.94603827687513,12.772047414638505,10.350937225307142,-12.282515720898854,11.691205044075021,-11.712759125722872
840,4,1,4,1,0,4,1,10.391662917064982,-9.849206470316572,10.4393935693795,-10.775270604412952,0.0,8.61379789518902,-8.61379789518902
841,0,4,1,2,3,1,4,0.0,10.880987278681562,-9.858148606557972,-8.227677406027446,8.854496368873443,-9.3095109381599,10.650790063651929
842,1,4,2,4,3,1,4,-10.214405733450787,10.043123117941894,-8.567135796067854,10.125084427884307,9.388660697888522,-10.179078303109405,9.74479212871853
843,1,3,1,2,4,3,2,-11.793570186314565,11.380204798537564,-11.38692816545874,-10.926383014164673,11.304632787482491,11.37977930571323,-11.237789921646446
844,4,4,1,1,4,3,1,9.852227696086885,12.679336575464845,-12.681927527598713,-10.193668629774521,10.689647884327751,-5.735194633350387,-10.637200622349349
845,1,1,0,0,4,4,1,-10.159695614510262,-9.030224808664608,0.0,0.0,8.4730821108784,10.247973046088488,-9.493396961712731
846,2,4,1,4,3,2,1,-8.537196441234194,11.04399722736717,-11.219074794925435,11.046778617261287,9.560600843681653,-10.186270654089666,-11.120267116407742
847,4,1,1,4,3,1,4,9.896084578373344,-10.252783923751213,-8.806615946207655,9.563490174529669,7.162867358453296,-9.64000430803474,9.701194533838247
848,1,4,2,1,4,1,1,-10.47439058180113,9.779678564729501,4.176231698753047,-10.315489870736421,9.86313554723195,-9.34768274344966,-9.363864989270441
849,4,1,1,4,2,3,1,11.622975539378317,-10.847073238336277,-10.417989676161444,11.961674878905036,-8.988207818447314,10.018956549501505,-11.92435965253245
850,4,1,4,4,3,1,2,11.277734892019684,-10.699835592145496,10.883481960095981,11.371198089240734,10.945350588748168,-11.502875208420052,-10.55711417527419
851,4,3,1,4,4,1,2,10.794529861700205,10.159905794615154,-11.276584793147684,9.226981319101675,11.019220565670693,-10.1324625925285,-9.747311950388204
852,1,3,4,2,2,1,4,-10.913221715884438,10.25900463277919,11.711944488531012,-10.818199414431774,-10.196287713896018,-10.598735930165514,10.791789503256433
853,0,4,1,0,0,0,0,0.0,9.700420268468736,-9.700420268468736,0.0,0.0,0.0,0.0
854,2,3,3,2,2,1,4,7.477571815155202,9.658416024103431,11.742617506844057,6.826842535157835,-10.522968372684293,-11.816579294920631,11.302559383947273
855,1,1,4,4,2,1,1,-10.057800700609903,-9.758722970290307,9.375761691628744,11.15010221279405,-9.516517334134559,-10.49662595283054,-10.394204328000876
856,0,0,4,1,4,2,1,0.0,0.0,9.789463939598647,-8.588338985537039,10.426173560283402,-8.629851441541993,-10.105438366952152
857,1,4,1,0,0,4,1,-8.159833470368305,9.438492171037566,-9.438492171037566,0.0,0.0,8.682188616515992,-8.682188616515992
858,4,4,3,1,4,2,1,9.004848880696327,11.087351910761631,9.159036332252594,-10.805316495523462,10.526066133085475,-9.051792535142253,-10.535864134045548
859,4,1,2,4,2,4,3,10.789555310484701,-11.19265942427228,-7.664722775522207,11.395910807642263,-10.194772396876864,11.132882501104119,7.9734404640956615
860,3,2,3,2,4,2,3,11.038886899620536,-10.947040972174277,11.267215535822947,-10.15774391976573,11.859063882105097,-11.279052060269828,9.991592413560292
861,1,0,4,1,4,2,1,-7.829960787495119,0.0,10.410026523550092,-10.410026523550092,9.209937798672827,-7.445665747925478,-9.022147627973055
862,1,3,4,3,2,2,3,-11.49027652670081,10.560146427424037,12.069504179398784,10.854606187086322,-11.340145779315831,-10.902343352202946,10.827911529268574
863,4,1,1,1,4,4,2,11.664280123993494,-11.505105816830168,-10.500004278100485,-11.155224307076132,9.240657862051025,9.470090096308326,-8.664905774492837
864,1,3,2,3,2,2,1,-11.288212897310748,11.299587010983867,-10.702528375218296,11.60623301508496,-9.133951440548445,-11.17001729287232,-12.033152746842816
865,4,2,1,3,3,2,1,9.376612312641667,-7.546427988596182,-9.60465164371328,8.983491886193944,8.133271602682617,-8.581674081550219,-10.170027736127487
866,1,4,4,1,4,1,1,-8.450397642072378,9.999513504109924,10.684150424906113,-10.954500287506695,8.61248175825401,-9.170133190940165,-8.379578692160564
867,3,2,3,2,2,3,3,8.191939578689226,-10.649354818399695,11.286916807233023,-10.061078470615463,-7.973349185810314,11.37958367293291,-10.112047915366263
868,0,4,3,2,2,1,4,0.0,8.915492654956713,7.7992814335369385,6.114431754395841,-7.767930029477893,-8.983824123273974,10.475916783102457
869,4,1,4,4,1,4,4,8.30447321496389,-8.797520233657124,8.022791556145952,9.81489484393798,-9.310108909675177,10.515694551516496,10.159175719005543
870,0,0,0,4,2,1,0,0.0,0.0,0.0,9.118803271756905,-7.778580181776776,-8.815428477841564,0.0
871,3,3,2,3,2,2,2,10.801382593444218,10.219858646351812,-10.625187314299938,9.920293224264025,-8.365516452376205,-10.322597719782603,-9.651903581707918
872,2,1,0,0,0,0,0,-7.456514341056948,-8.878477543330037,0.0,0.0,0.0,0.0,0.0
873,0,4,4,4,3,3,1,0.0,10.200538049572211,10.285532494980655,10.649829184539605,8.542584391376131,9.206552058404629,-10.772262824096861
874,2,4,2,2,2,3,1,-10.67504856428197,11.548076597243144,-10.346989394902641,8.537094137433359,-10.283470501555259,10.423672553194468,-11.473460814051274
875,1,4,1,4,1,2,1,-10.724541132324951,11.7398679714823,-11.181162753455194,11.58049960039997,-11.554363488799103,-9.758812092665865,-10.827486911223877
876,2,3,2,2,2,3,1,-11.502752916467568,11.09639675363521,-8.753117098807842,9.897869032968735,-10.74534830670185,10.46299328456861,-11.742335913214912
877,3,3,3,4,1,4,3,8.739889008488749,10.109781709949283,11.226621742595064,11.686669629568199,-11.942728679166754,11.227242764668537,8.261212713453302
878,2,4,3,1,1,4,3,-7.983918730905112,10.205784344127856,10.555292074823464,-11.083495016510202,-10.755309177585335,8.657087006719266,7.2260552348987295
879,4,2,2,2,3,2,2,12.482142838495543,-11.239308487354153,-9.474248149282614,-10.972725227927297,11.709751728793377,-11.692817790396198,-11.47684531687677
880,0,4,4,2,3,3,3,0.0,11.2639252099435,12.031302097829602,-10.729742955072586,9.936201575982654,-7.306626069192476,9.142997993626873
881,4,4,2,3,3,1,4,11.561844806781663,12.139167451490762,9.974726039640451,11.328261671291434,11.322085526271103,-12.171818390482299,12.926084691087848
882,1,0,4,1,4,4,1,-8.549301418865639,0.0,11.199713780157449,-10.677708453891382,11.625567575847493,11.098611366345452,-11.603841150454436
883,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,3,2,3,1,2,4,4,9.159518522288694,-7.870870920998559,10.785190580619323,-10.775658056380292,-10.152878984562618,11.194587755747362,11.199958758828233
885,4,4,1,1,4,1,1,10.011174177829762,10.249699426464606,-10.71350893891394,-9.738496777022263,9.260478125714302,-8.755130471346176,-8.336153481454794
886,3,1,3,4,2,1,1,10.689906267573784,-11.60684849587472,10.016237230213232,10.729485037344288,-9.094488119995537,-10.571342342986938,-10.59017060326046
887,2,4,1,4,2,4,1,-7.59858112555544,9.470295702172569,-9.03499083864128,10.877887254240493,-9.225795877330242,10.658824526016431,-10.925203715282931
888,2,2,2,2,3,4,1,-12.570761562770029,-11.295959791897763,-9.185326836559554,-8.83841505205331,11.682903138265782,12.89455799869715,-13.300608970874272
889,1,4,1,3,3,2,1,-11.838068543566571,11.475990652399233,-11.202726063237042,11.304813822564256,10.981018180553274,-10.273207114281568,-11.539715568167999
890,4,1,4,1,4,1,4,8.682763096813332,-8.682763096813332,10.319181964496362,-10.319181964496362,8.879865275323079,-8.879865275323079,8.511685717547547
891,3,2,2,3,3,3,3,11.267642645421429,-9.685918682366895,10.862343082743132,12.315618918777654,-7.908748821271948,11.712154751943148,-11.252432205549788
892,2,4,3,2,2,3,3,-8.97317577403678,11.34006115536768,10.668335880949558,-10.028411383973388,-11.007764220562594,-6.977632642466427,10.092904278436595
893,2,3,2,2,3,3,2,-8.701517880086755,9.516606112995856,8.720147032333836,-9.651036702456317,9.907201760585524,9.484713352547477,-10.222852861108324
894,2,2,3,1,1,4,1,-9.051609993555326,-8.552496926520975,10.049748188588778,-10.390872293888108,-10.544211689092231,11.633410112394957,-11.051858609969582
895,1,1,1,4,1,4,1,-12.019388933767445,-11.763182678501378,-10.946473731904232,9.081149310476556,-9.12332767161131,10.038536661638508,-9.987190379334304
896,4,2,1,2,2,2,1,11.417719153554655,-8.419125832912146,-10.705557109383927,-9.663897027034269,-9.038270240245826,-8.369487279631027,-10.625750066399362
