CUSTNO,가구인테리어/잡화_고가_증감여부,가구인테리어/잡화_저가_증감여부,가구인테리어/잡화_중가_증감여부,가전/레저취미/멀티샵_고가_증감여부,가전/레저취미/멀티샵_저가_증감여부,가전/레저취미/멀티샵_중가_증감여부,교육문화/아동_고가_증감여부,교육문화/아동_저가_증감여부,교육문화/아동_중가_증감여부,식품/생활_고가_증감여부,식품/생활_저가_증감여부,식품/생활_중가_증감여부,의류/이미용_고가_증감여부,의류/이미용_저가_증감여부,의류/이미용_중가_증감여부,침구/주방_고가_증감여부,침구/주방_저가_증감여부,침구/주방_중가_증감여부
2585,0,4,4,0,3,4,0,1,1,4,4,4,4,3,0,0,2,0
2586,0,2,0,4,2,0,1,0,0,4,4,2,4,3,4,0,1,4
2587,0,1,0,0,0,4,0,4,4,3,2,2,4,2,2,3,0,3
2588,0,3,0,0,4,0,0,1,0,3,2,2,0,3,0,0,1,2
2589,0,1,0,0,2,4,0,1,0,3,2,3,0,3,1,0,1,0
2590,4,2,4,0,0,1,0,0,1,3,3,2,1,2,2,4,2,4
2591,2,1,0,4,0,3,0,2,1,3,2,3,3,1,1,2,1,2
2592,4,4,2,0,0,2,0,0,2,2,3,4,3,4,2,4,4,1
2593,4,2,4,0,0,4,0,0,0,4,0,4,3,0,3,2,0,4
2594,0,4,0,0,1,0,0,0,0,3,3,3,1,3,1,0,1,0
2595,0,3,3,0,3,2,0,0,0,3,4,4,4,1,2,4,1,0
2596,0,4,0,0,1,0,0,0,0,4,3,2,0,2,4,0,3,0
2597,4,4,2,4,0,3,0,1,0,1,1,2,1,0,2,0,1,1
2598,0,1,2,2,0,3,0,0,4,1,4,2,3,0,3,3,0,4
2599,0,1,1,0,4,4,0,0,0,2,4,3,0,2,4,4,1,1
2600,0,4,0,0,1,0,0,1,0,1,1,1,0,3,3,0,1,1
2601,0,4,2,2,0,1,0,4,0,2,2,2,1,4,2,1,1,1
2602,0,4,0,0,1,1,0,1,0,3,2,2,4,2,4,4,2,0
2603,0,4,1,0,0,1,0,0,0,3,3,1,0,4,1,0,4,0
2604,1,4,2,3,0,3,0,0,0,4,4,4,2,1,2,4,4,3
2605,0,2,4,0,1,0,0,0,0,2,1,4,2,0,3,0,0,3
2606,0,4,4,0,4,0,0,0,1,4,4,3,0,2,4,0,1,0
2607,0,4,4,0,1,3,0,0,4,1,3,4,0,2,4,0,3,0
2608,1,4,3,4,4,2,0,0,4,4,2,4,2,2,3,1,4,1
2609,0,3,0,0,4,4,0,4,0,3,4,3,1,4,0,0,4,0
2610,0,0,0,0,1,0,4,1,0,3,3,2,0,4,1,0,4,0
2611,0,3,0,0,4,0,0,0,0,2,3,3,0,0,0,0,1,0
2612,4,2,3,4,3,4,0,0,4,4,0,3,3,0,3,0,0,4
2613,2,4,4,1,4,1,0,0,0,3,1,3,4,2,1,2,1,0
2614,0,4,0,0,0,0,0,0,0,4,2,3,1,4,4,0,0,1
2615,0,2,2,0,0,4,0,0,0,3,0,4,1,0,4,0,0,1
2616,3,3,3,1,0,3,0,0,1,1,4,2,3,3,2,0,0,0
2617,0,2,1,4,3,0,0,0,0,2,2,3,1,3,2,0,2,4
2618,0,2,4,0,4,4,0,4,0,3,3,3,1,1,1,0,3,0
2619,0,1,2,1,0,4,0,0,0,2,0,3,3,0,4,1,0,1
2620,0,1,4,0,0,0,0,0,2,3,3,4,0,2,0,0,1,4
2622,0,3,0,0,1,4,0,4,0,4,3,4,4,3,3,0,1,2
2623,4,1,0,1,0,2,0,0,2,4,0,1,2,0,4,2,0,1
2624,0,3,1,4,0,1,0,0,0,3,0,3,3,0,3,3,0,3
2625,1,1,1,2,4,3,0,0,0,4,2,2,1,2,4,2,4,4
2626,1,3,4,0,0,4,0,0,0,2,1,4,4,0,3,4,0,4
2627,1,2,1,0,0,2,0,0,0,4,4,2,1,4,1,4,0,4
2628,0,4,0,0,2,0,4,0,0,3,3,3,0,0,0,0,2,0
2629,4,2,1,0,0,0,0,1,0,2,3,2,2,4,2,1,4,0
2630,0,4,0,0,0,1,0,3,4,1,3,2,1,4,0,0,2,0
2631,0,2,3,3,0,2,0,0,2,2,4,3,0,0,2,4,0,1
2632,0,3,3,0,0,3,0,0,0,1,1,1,2,3,2,4,4,3
2633,4,3,2,0,0,4,0,0,4,2,0,4,1,0,4,1,0,1
2634,0,4,2,2,0,2,0,0,4,4,0,4,4,0,3,0,0,0
2635,0,0,1,0,0,1,0,4,1,4,4,4,0,1,1,0,3,0
2636,0,2,1,2,1,3,0,0,0,3,1,1,1,1,3,1,1,4
2637,0,3,4,0,1,0,0,1,0,3,3,4,0,4,4,0,4,1
2638,1,2,2,3,0,4,0,0,4,4,1,3,1,1,2,1,4,0
2639,0,2,2,4,0,4,0,0,0,3,0,4,4,0,4,4,0,0
2640,1,3,4,4,0,3,0,0,2,3,1,1,2,0,2,2,0,2
2641,4,4,4,1,0,1,0,0,3,4,1,2,2,0,3,2,1,4
2642,3,1,0,0,0,0,0,0,0,3,4,2,2,4,1,1,0,0
2643,0,3,1,2,0,2,0,0,0,4,1,1,4,1,3,2,1,3
2644,4,2,4,4,0,1,0,4,0,3,2,3,1,4,2,3,3,2
2645,3,1,1,0,0,2,0,0,0,3,4,2,4,4,2,1,0,2
2646,2,3,3,0,0,2,0,0,0,3,1,3,3,1,2,4,1,1
2647,0,0,0,0,3,0,0,0,0,3,4,4,0,4,0,0,0,0
2648,1,1,4,0,2,2,0,4,0,3,3,4,3,3,0,1,4,0
2649,4,4,1,0,4,4,0,1,4,3,3,4,4,3,4,2,4,2
2650,0,4,0,0,3,0,0,1,2,2,3,3,1,1,0,0,3,4
2651,0,4,0,0,0,0,0,4,0,3,3,4,0,1,0,0,2,0
2652,0,4,1,4,0,1,0,0,0,3,3,2,3,3,2,2,3,2
2653,4,1,1,1,0,1,0,0,0,4,1,2,4,4,4,4,0,4
2654,0,3,4,0,2,0,0,3,0,2,4,3,2,1,4,4,4,2
2655,2,4,1,3,0,4,0,0,4,4,0,4,4,4,4,1,0,1
2656,4,2,0,0,0,4,0,0,0,1,1,3,3,4,4,0,1,1
2657,3,4,1,4,0,2,0,0,4,2,0,1,2,0,1,2,0,1
2658,0,4,0,0,4,0,0,1,1,4,3,4,1,1,4,0,4,0
2659,0,4,0,0,2,0,0,4,0,4,4,4,3,4,4,0,2,0
2660,4,2,3,0,4,3,0,0,4,3,1,4,4,0,4,2,0,1
2661,4,4,4,4,0,3,0,0,0,4,1,1,2,1,2,1,0,0
2662,4,3,2,1,0,4,0,0,1,3,4,2,3,0,4,1,0,4
2663,0,2,4,0,0,4,0,0,0,3,1,4,3,1,2,0,0,0
2664,0,2,2,4,0,3,0,0,0,2,0,4,2,4,4,4,0,1
2665,1,1,1,2,0,2,0,0,1,1,4,4,1,0,2,1,0,1
2666,0,4,4,0,3,0,0,4,0,1,4,3,1,3,2,0,3,0
2667,4,1,0,0,0,0,0,0,0,3,4,2,0,0,1,0,0,1
2668,0,2,0,0,4,0,0,0,0,3,2,2,0,3,0,0,2,0
2669,4,4,0,0,0,4,0,0,0,3,0,4,3,0,4,0,0,0
2670,0,1,1,0,0,0,0,2,0,4,2,2,1,2,1,0,1,1
2671,1,4,4,4,0,1,0,1,1,1,1,2,3,0,4,3,4,1
2672,0,1,0,0,0,4,0,2,0,2,4,3,0,1,4,0,4,3
2673,0,4,4,0,4,4,0,1,0,3,4,4,4,2,4,0,4,0
2674,0,4,0,0,4,0,0,0,0,3,4,4,0,3,0,0,0,0
2675,1,4,2,4,0,3,0,1,0,2,1,1,3,4,3,1,0,0
2676,0,3,0,0,1,4,0,0,0,2,4,2,0,4,3,0,3,0
2677,4,3,1,0,0,1,0,0,0,4,0,3,1,0,1,0,0,0
2678,0,4,2,0,1,0,0,0,0,3,1,3,4,3,2,4,3,4
2679,3,3,2,2,4,3,0,4,3,3,4,4,4,4,2,2,0,1
2680,0,0,0,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0
2681,0,4,0,0,1,0,0,0,0,1,2,4,2,3,0,0,0,4
2682,1,1,4,1,0,2,0,0,0,4,0,1,1,0,3,1,0,1
2683,1,1,1,4,1,1,0,1,0,2,2,2,1,3,4,3,1,0
2684,0,3,4,0,4,0,0,2,4,2,1,2,4,2,3,1,2,2
2685,0,4,4,0,0,4,0,0,4,3,1,2,2,3,3,0,4,1
2686,0,1,1,2,1,0,0,0,0,3,3,2,1,4,1,1,3,4
2687,0,4,0,0,2,0,0,4,0,4,2,3,0,1,1,0,1,1
2688,0,1,4,0,1,0,0,0,0,3,3,3,0,4,4,4,1,0
2689,0,3,0,0,0,0,0,0,0,4,3,1,0,1,2,0,1,0
2690,4,3,0,4,0,4,0,0,0,3,0,4,3,0,2,1,0,4
2691,0,2,2,4,0,4,0,0,0,4,0,2,0,0,2,3,0,3
2692,1,4,4,4,0,2,0,0,0,3,1,1,4,1,2,4,4,0
2693,0,0,1,0,4,0,0,3,0,2,3,2,0,4,0,0,2,0
2694,1,2,0,0,1,3,0,0,0,1,1,1,1,4,4,0,1,4
2695,4,0,2,0,0,0,0,1,0,2,2,4,4,4,2,2,4,0
2696,4,3,3,0,0,4,0,0,0,4,4,4,4,4,3,4,4,4
2697,1,2,4,0,0,1,0,0,0,3,0,4,3,0,2,0,0,4
2698,0,2,4,0,0,4,0,0,0,2,4,3,4,0,4,3,0,2
2699,0,4,1,0,4,0,0,1,0,1,1,4,0,2,0,0,1,0
2700,0,4,4,0,0,0,1,0,1,3,2,1,0,2,2,0,0,0
2701,4,0,4,0,4,2,0,0,0,2,4,4,0,2,3,0,1,2
2702,0,1,0,0,0,4,0,1,3,3,4,3,2,3,4,1,1,4
2703,0,3,0,0,4,0,0,0,0,2,4,1,0,3,1,0,3,0
2704,0,1,1,0,4,1,0,1,0,3,3,2,1,2,3,0,2,0
2705,0,2,0,0,0,1,0,0,0,3,0,3,4,0,4,0,0,1
2706,1,2,1,4,0,1,0,0,0,1,1,1,2,0,1,0,4,3
2707,1,2,1,2,0,2,0,0,0,1,0,3,2,0,3,1,0,2
2708,0,4,3,4,1,3,0,1,4,3,1,2,4,1,3,4,2,3
2710,0,4,0,1,0,4,0,0,0,3,0,1,4,4,3,1,0,1
2711,0,0,0,0,0,1,0,0,0,3,2,4,4,1,0,0,0,0
2712,1,2,4,1,0,2,0,1,4,1,2,2,2,0,3,1,3,2
2713,0,1,0,0,1,0,4,2,4,3,3,4,0,2,0,0,2,3
2714,0,1,0,0,1,0,0,4,0,3,1,4,0,4,1,0,3,3
2715,0,2,2,1,0,4,0,0,0,4,4,3,2,3,2,1,0,1
2716,1,3,1,3,0,4,0,4,3,1,2,1,1,2,3,3,1,3
2717,4,0,1,4,0,1,4,0,2,2,1,4,3,1,4,1,1,4
2718,1,1,1,0,0,4,0,1,0,4,1,4,4,0,3,0,0,4
2719,0,1,0,0,0,0,0,1,0,3,4,3,0,1,1,0,1,4
2720,4,1,4,3,0,4,0,0,4,2,4,1,4,0,4,4,0,2
2721,0,4,4,0,1,1,0,0,0,4,4,4,0,1,4,0,3,0
2722,0,4,2,0,0,2,0,0,0,3,3,4,2,1,4,1,4,2
2723,0,1,1,0,4,4,0,4,0,4,4,4,0,3,0,0,4,0
2724,0,1,0,0,2,0,0,2,0,1,3,4,1,3,3,0,4,0
2725,1,4,3,2,0,3,0,0,0,4,1,4,4,4,3,2,0,0
2726,4,2,4,1,0,2,0,0,0,2,4,4,3,2,4,0,4,0
2727,0,3,4,0,1,0,0,1,0,1,3,2,0,2,4,0,1,1
2728,0,3,0,0,0,4,0,0,0,3,2,3,0,1,0,0,1,0
2729,0,3,4,0,0,4,0,0,2,4,1,3,3,3,2,1,0,1
2730,0,2,2,0,0,0,0,1,0,4,4,4,0,4,4,0,2,0
2731,0,3,1,0,0,0,0,0,0,1,1,2,0,1,1,4,0,0
2732,0,3,0,0,4,3,0,1,4,3,3,3,0,4,0,0,3,0
2733,0,0,0,0,0,1,0,0,0,3,2,3,0,3,1,0,0,1
2734,0,2,0,0,0,0,0,2,4,2,1,2,0,3,0,0,3,0
2735,1,2,4,4,0,4,4,0,0,4,4,4,3,0,2,0,0,4
2736,0,4,0,0,0,0,0,0,0,3,4,4,2,1,4,0,4,4
2737,0,4,4,0,4,1,0,4,4,3,2,3,1,4,3,3,3,1
2738,0,3,0,0,1,2,0,2,2,4,3,3,1,3,0,0,3,1
2739,0,1,4,0,0,1,0,3,2,2,1,2,4,1,2,0,1,1
2740,0,4,4,0,4,2,0,0,0,3,2,3,4,4,4,0,1,0
2741,3,3,2,0,0,4,0,0,0,4,1,3,2,4,4,4,1,0
2742,1,4,3,0,0,1,0,0,1,4,0,4,2,0,1,1,0,1
2743,0,3,4,0,3,0,0,0,0,4,3,2,0,4,2,0,1,0
2744,4,1,1,0,4,4,0,0,0,4,3,1,0,4,4,0,1,3
2745,0,4,0,0,1,4,0,4,0,2,3,2,0,3,4,0,1,4
2746,0,1,4,0,2,1,0,0,0,3,1,4,0,3,0,0,2,2
2747,0,1,1,0,1,0,0,3,0,3,2,4,4,2,1,0,2,0
2748,0,3,0,0,0,1,0,0,0,4,3,2,0,1,1,0,1,4
2749,0,3,2,0,0,4,0,0,0,4,1,3,2,1,4,0,3,1
2750,0,1,0,0,3,0,0,4,0,4,3,4,0,3,0,0,3,3
2751,4,2,1,0,0,1,0,0,4,2,1,1,1,1,1,2,3,3
2752,0,4,4,0,0,0,0,1,0,4,3,3,0,3,1,0,3,0
2753,0,4,1,4,0,4,0,0,0,4,4,3,3,4,1,4,4,0
2754,1,4,3,0,1,2,0,1,2,2,1,2,1,4,1,4,4,2
2755,0,3,1,0,4,0,0,4,4,2,2,3,0,1,4,0,4,4
2756,1,3,4,0,1,3,0,0,0,2,2,1,2,3,3,2,3,1
2757,0,1,2,4,0,2,0,0,0,0,4,3,1,4,1,4,0,4
2758,0,2,3,0,1,2,0,1,0,4,4,3,1,1,4,0,3,1
2759,0,3,4,4,1,4,0,4,0,3,1,3,4,4,4,4,3,4
2760,0,1,0,1,0,4,0,0,4,2,3,3,4,1,1,4,1,0
2761,3,2,4,2,4,1,0,0,4,2,1,2,1,2,1,1,3,4
2762,0,0,1,4,0,1,0,1,2,1,2,3,4,4,1,4,1,0
2763,4,2,4,0,0,2,0,0,0,4,4,4,3,1,2,4,0,1
2764,0,2,0,0,1,0,0,0,0,3,2,3,0,0,4,0,1,0
2765,0,1,4,0,3,2,0,0,0,3,1,2,1,2,4,0,1,1
2766,0,0,0,0,4,0,0,0,0,2,4,4,0,0,0,0,0,0
2767,1,3,2,0,0,2,0,2,1,1,3,2,4,4,3,2,4,3
2768,1,2,3,1,4,4,0,0,1,3,2,4,0,3,3,2,3,0
2769,0,2,0,0,2,4,0,0,0,2,3,2,0,2,4,0,4,0
2770,0,4,4,0,0,4,0,2,0,3,2,3,0,1,3,0,1,0
2771,1,4,0,0,0,1,0,1,0,4,4,3,1,3,4,4,0,4
2772,0,3,1,0,0,1,4,3,2,4,3,3,2,4,2,3,4,0
2774,1,2,2,4,0,3,0,0,0,1,1,3,4,0,1,4,1,0
2775,0,0,0,0,0,1,0,4,4,3,4,4,0,2,1,0,1,0
2776,1,4,2,4,0,4,0,0,3,4,0,3,2,0,1,4,0,4
2777,4,1,4,1,0,4,0,0,0,2,1,2,1,0,4,1,0,1
2778,3,4,3,3,0,3,0,0,0,4,4,3,2,0,4,4,0,1
2779,4,4,3,2,4,2,0,2,4,1,3,1,4,3,4,2,2,4
2780,0,1,0,0,0,1,0,0,0,4,4,4,3,0,2,4,0,0
2781,3,4,0,0,1,0,0,0,0,2,1,4,4,4,4,4,0,0
2782,0,2,4,0,0,4,0,0,0,3,1,1,4,1,2,1,2,2
2783,0,4,0,0,2,1,0,0,0,1,3,4,4,2,1,0,4,4
2784,0,4,4,0,0,1,0,4,1,3,3,4,3,3,1,0,2,1
2785,0,1,1,1,4,1,0,0,1,4,3,1,4,1,2,0,2,1
2786,4,4,3,4,0,3,0,0,0,4,0,2,3,0,3,3,0,1
2787,0,4,2,0,4,4,0,0,0,2,3,3,0,4,0,0,1,0
2788,0,2,0,0,0,1,0,1,1,1,4,4,0,2,4,0,3,4
2789,0,0,0,0,4,0,0,1,0,3,1,3,0,4,0,0,4,4
2790,0,3,0,0,4,1,0,3,0,3,4,4,0,4,4,0,1,0
2791,3,3,0,2,1,1,0,0,0,3,3,2,4,0,1,1,1,2
2792,0,4,1,0,0,0,0,0,0,2,3,4,2,0,4,0,2,0
2793,0,4,0,0,4,4,0,0,0,1,1,1,0,2,0,1,1,1
2794,0,2,2,4,0,0,0,4,4,2,1,4,4,1,4,4,2,0
2795,0,2,0,0,0,0,0,4,4,3,2,2,4,2,0,0,3,4
2796,4,4,4,3,0,4,0,0,0,2,1,4,3,0,3,0,0,3
2797,0,4,1,0,4,3,0,0,0,4,2,2,2,4,1,4,1,4
2798,0,1,0,0,2,0,0,4,1,2,3,4,4,1,4,0,2,0
2799,0,3,0,0,1,0,0,0,0,3,3,3,0,0,0,0,2,0
2800,2,2,2,3,0,2,0,0,4,2,4,4,4,1,1,1,4,1
2801,0,2,2,0,0,4,0,0,0,3,4,4,1,0,4,0,0,0
2802,0,2,1,0,1,4,0,4,4,3,3,3,4,3,3,0,2,4
2803,0,3,0,0,0,0,0,0,0,3,3,4,0,2,0,0,0,0
2804,4,4,4,4,0,3,0,0,1,4,4,3,4,4,4,4,0,0
2805,0,3,1,0,4,3,0,0,0,2,2,3,1,4,3,0,1,1
2806,0,2,4,0,0,4,0,0,0,3,4,3,4,4,1,0,1,0
2807,0,3,0,0,4,4,0,0,0,2,3,2,1,2,1,0,2,0
2808,1,2,3,4,1,2,0,0,1,4,4,3,1,1,1,1,0,3
2809,0,1,1,2,0,4,0,4,0,1,1,3,3,4,2,3,1,4
2810,0,3,4,4,0,4,0,0,0,1,1,2,4,1,1,4,1,4
2811,4,4,3,0,3,2,0,0,0,3,1,4,1,0,3,4,3,4
2812,1,1,4,0,0,0,0,0,0,4,3,3,4,4,1,1,0,1
2813,4,1,1,0,0,4,0,4,1,4,1,3,4,4,4,0,2,0
2814,0,4,0,0,1,2,0,4,0,4,2,3,0,4,0,0,3,4
2815,0,4,4,0,1,0,0,4,0,1,1,2,0,3,1,0,1,1
2816,1,0,4,0,0,4,0,4,4,3,3,3,4,2,2,0,1,0
2817,1,2,1,0,2,0,0,0,0,4,3,3,1,4,2,4,2,2
2818,3,2,3,3,0,4,0,0,4,1,0,1,4,0,2,0,0,1
2819,3,3,1,2,4,4,0,1,0,1,1,1,4,1,4,1,4,4
2820,4,4,4,3,0,4,0,0,1,3,0,3,3,0,3,2,0,2
2821,2,0,2,2,0,1,0,0,0,4,4,3,3,0,2,4,0,0
2822,1,1,0,0,0,4,0,0,0,4,3,4,1,4,1,1,3,1
2823,0,2,1,0,0,0,0,4,0,3,3,2,2,2,4,1,4,1
2824,0,1,4,0,4,0,0,0,4,4,1,4,4,3,4,0,1,1
2825,0,3,3,0,0,4,0,4,0,4,4,3,1,1,1,4,3,3
2826,3,4,4,4,2,1,0,0,4,1,1,2,2,2,4,3,1,3
2827,0,0,0,0,0,0,0,4,4,3,3,3,0,2,0,0,3,0
2828,0,3,2,4,0,2,0,0,0,4,0,2,4,0,4,4,0,3
2829,1,4,4,2,0,1,0,0,0,3,4,4,3,0,4,3,1,0
2830,4,1,4,0,0,3,0,0,0,3,0,4,1,0,2,1,0,1
2831,0,4,1,0,3,1,0,0,0,2,1,2,0,1,0,0,1,0
2832,1,4,1,0,0,3,0,0,0,4,1,2,4,1,2,4,0,1
2833,0,1,0,4,0,4,0,0,0,3,3,3,4,4,1,3,0,4
2834,4,4,4,1,0,4,0,1,0,3,1,3,2,4,3,1,1,0
2835,0,4,4,0,0,4,0,0,0,4,2,3,0,2,4,1,3,1
2836,4,4,4,4,0,4,0,1,1,3,2,2,3,4,3,2,0,4
2837,0,1,3,0,1,4,0,4,0,2,1,2,3,1,3,4,1,1
2838,0,2,1,4,0,3,0,0,0,3,1,2,1,1,3,3,0,3
2839,0,4,1,0,0,0,0,1,2,4,4,4,0,4,4,4,3,0
2840,0,4,0,0,3,4,0,2,0,2,2,2,0,2,0,0,3,3
2841,0,1,0,0,1,0,0,0,0,3,3,4,0,4,0,0,1,0
2842,0,4,0,0,0,0,0,4,0,3,3,4,0,4,4,0,1,4
2843,1,3,3,4,1,1,0,0,4,4,4,3,2,3,4,4,2,4
2844,0,4,0,0,4,4,0,3,0,3,2,3,1,4,0,0,3,1
2845,0,2,4,0,0,4,0,0,0,1,1,1,4,0,2,1,0,1
2846,0,1,1,4,0,0,1,0,3,3,0,2,3,0,1,1,0,1
2847,0,3,0,0,4,4,0,1,0,1,1,2,1,3,0,0,1,4
2848,0,3,4,0,0,1,0,0,0,1,0,4,1,1,4,0,0,2
2849,3,3,4,2,0,4,0,0,0,2,4,4,4,2,3,1,1,3
2850,0,0,0,0,1,4,0,1,1,3,1,2,0,1,0,0,1,0
2851,0,4,0,0,0,0,0,0,0,4,4,4,0,4,4,0,4,0
2852,1,3,2,0,0,1,0,0,3,3,4,4,3,4,4,4,0,3
2853,0,1,1,0,4,4,0,1,0,4,1,2,0,2,4,0,2,1
2854,0,0,1,0,1,0,0,0,3,4,3,4,0,3,0,0,4,4
2855,4,1,3,0,0,2,0,0,0,4,4,4,3,4,3,1,0,1
2856,0,2,2,2,0,3,0,0,4,1,1,4,3,0,2,2,0,1
2857,4,3,0,0,0,0,0,0,0,4,4,3,4,0,3,4,0,4
2858,0,2,0,0,4,1,0,2,0,4,2,4,0,2,3,0,4,4
2859,0,2,1,0,3,0,0,0,0,3,4,4,0,1,1,0,2,0
2860,4,1,0,4,0,2,0,0,0,3,1,3,1,1,1,0,4,1
2861,0,4,4,4,0,4,0,0,0,4,4,2,4,0,1,4,0,4
2862,0,3,4,2,0,4,0,1,4,4,1,2,3,1,2,2,1,4
2863,1,1,2,0,1,2,0,0,0,4,1,2,2,1,4,1,0,0
2864,4,3,4,4,0,2,0,0,0,3,4,4,1,2,4,3,4,2
2865,0,4,0,0,0,0,0,1,0,2,3,4,4,2,4,0,3,0
2866,0,2,0,0,3,0,0,0,0,4,3,3,0,4,0,0,3,1
2867,4,2,3,4,0,4,0,1,3,4,2,4,4,3,2,1,3,4
2868,1,4,4,2,0,3,4,0,4,4,4,4,2,4,4,4,2,2
2869,0,4,3,0,2,0,0,4,0,3,1,3,1,1,4,0,2,4
2870,0,3,1,4,0,4,0,4,0,2,2,4,4,4,3,1,0,3
2871,0,2,4,0,0,4,0,0,0,3,2,3,4,3,3,0,4,1
2872,0,1,0,0,0,1,4,1,1,1,4,4,0,4,1,0,1,0
2873,0,1,0,0,0,0,0,0,0,1,1,3,0,2,0,0,4,0
2874,1,1,1,4,4,4,0,0,0,2,1,2,4,2,4,0,2,0
2875,1,3,1,1,4,3,0,0,0,1,2,1,2,1,4,1,1,3
2876,4,3,3,2,0,1,0,0,0,3,0,4,4,0,3,4,1,0
2877,0,0,0,0,0,0,0,2,0,2,3,3,0,0,4,0,4,0
2878,2,1,4,1,3,3,0,0,0,2,4,3,2,4,3,0,1,0
2879,4,4,1,2,0,2,0,0,0,1,1,1,3,1,1,4,1,1
2880,0,4,3,0,0,1,4,4,1,2,1,2,0,1,4,0,4,2
2881,0,3,0,0,0,1,0,2,0,3,3,4,0,3,0,0,4,4
2882,0,2,1,0,1,0,0,2,1,3,2,4,0,4,1,0,4,4
2883,0,4,0,0,4,0,0,0,0,2,2,2,4,0,4,0,4,0
2884,0,1,1,0,1,0,0,4,0,3,1,1,0,1,1,0,1,1
2885,0,2,1,4,0,0,0,0,0,1,1,3,0,2,4,0,0,0
2886,0,3,0,0,3,0,0,1,0,2,2,2,0,1,0,0,2,0
2887,0,1,2,0,4,3,0,0,0,3,1,3,4,0,2,0,1,0
2888,4,4,1,4,0,0,0,0,0,3,4,2,1,0,1,3,0,1
2889,0,2,0,0,2,0,0,2,0,3,1,3,1,4,4,4,1,0
2890,0,4,4,0,1,0,0,0,0,3,1,4,3,3,4,1,0,1
2891,0,3,2,0,4,4,0,4,0,4,1,3,4,2,4,4,2,4
2892,4,4,4,0,0,4,0,0,0,1,1,3,2,0,3,0,0,2
2893,4,2,2,4,0,3,0,1,1,4,2,3,4,1,2,0,2,4
2894,4,1,4,0,4,0,0,1,0,3,1,2,1,3,1,0,0,4
2895,0,4,0,0,1,0,0,0,4,2,4,3,0,3,0,0,3,0
2896,3,4,4,0,0,4,0,0,1,2,0,1,1,0,3,4,0,4
2897,0,3,4,4,0,1,0,0,0,3,1,2,2,1,3,4,1,3
2898,0,2,1,0,3,2,0,0,1,2,4,1,1,4,1,3,1,4
2899,0,3,1,0,4,4,0,0,0,4,4,3,0,2,4,1,3,1
2901,0,1,0,0,4,0,0,0,0,4,4,3,0,0,1,4,1,0
2902,0,3,1,0,0,0,0,2,0,4,1,2,0,3,2,0,2,4
2903,0,1,1,0,0,1,0,3,0,2,4,1,1,4,1,1,1,3
2904,4,2,2,0,2,2,0,1,0,3,1,4,1,3,3,4,1,4
2905,0,1,0,0,0,0,0,0,0,2,2,3,0,1,0,0,3,0
2906,0,3,4,4,0,2,0,0,0,3,4,2,2,4,1,1,0,2
2907,0,0,0,0,0,0,0,0,1,4,4,4,0,4,0,0,0,0
2908,4,2,4,4,1,2,3,3,4,2,4,4,2,1,4,2,1,2
2909,0,1,0,0,1,4,0,0,0,2,2,2,0,1,0,0,1,0
2910,1,2,3,0,0,4,0,1,0,3,4,3,3,0,3,4,3,1
2911,0,4,3,0,4,0,0,4,4,1,1,3,0,3,1,0,3,0
2912,4,4,3,4,0,3,0,0,3,4,2,1,3,1,3,4,1,4
2913,0,4,0,0,4,0,0,0,0,2,4,3,0,4,0,0,0,0
2914,0,3,0,0,3,1,0,0,0,3,1,2,0,3,2,0,4,0
2916,0,1,2,0,0,3,0,4,0,4,1,3,1,0,1,0,0,0
2917,0,4,3,0,1,1,0,0,0,2,2,4,4,4,2,4,3,1
2918,1,2,0,4,0,4,0,0,3,1,4,3,3,4,4,1,0,4
2919,0,4,0,0,0,0,0,4,0,1,2,2,0,2,1,0,1,0
2920,2,3,1,0,0,1,0,0,0,2,1,2,3,4,2,1,0,0
2921,0,2,0,0,0,4,0,3,0,2,2,3,1,2,4,0,1,1
2922,0,1,4,0,3,4,1,2,0,3,2,4,0,4,4,0,1,0
2924,0,4,4,1,0,3,0,0,0,3,1,4,1,0,3,0,0,0
2925,1,4,0,0,0,4,0,0,0,4,4,2,4,4,4,4,4,1
2926,4,1,0,0,0,1,0,0,0,3,1,1,3,2,3,4,1,4
2927,0,3,2,4,1,3,0,0,0,3,3,2,3,1,3,0,1,4
2928,4,3,4,0,3,0,0,0,0,4,4,4,2,1,4,4,4,4
2929,1,4,4,4,0,3,0,0,0,3,1,2,4,0,4,4,1,4
2930,0,0,4,0,1,4,0,0,0,2,1,2,0,4,0,0,3,1
2931,0,4,3,1,1,2,0,0,1,2,3,3,4,2,2,4,1,1
2932,3,3,4,4,0,0,0,0,2,3,0,4,4,0,3,1,4,0
2933,0,2,2,0,1,0,0,0,4,3,1,1,2,4,4,1,1,2
2934,0,1,0,0,2,0,4,0,0,4,1,3,0,3,4,0,4,0
2935,0,2,4,0,4,0,0,0,0,3,4,4,0,2,0,0,4,1
2936,0,1,0,0,4,4,0,1,1,4,3,2,0,4,0,0,2,0
2937,2,4,4,1,0,4,0,3,2,4,3,4,3,1,4,2,4,0
2938,0,4,4,0,1,0,0,1,0,3,3,4,0,3,2,0,3,1
2939,0,1,2,0,0,1,0,0,0,3,1,3,0,1,4,0,0,1
2940,0,3,4,1,4,2,0,0,1,1,2,3,3,3,1,0,2,0
2941,0,2,3,0,0,3,0,0,1,1,4,2,3,2,2,2,4,4
