CUSTNO,금토일,평일,금토일 비율
4538,680,769,0.4692891649413389
4539,484,205,0.7024673439767779
4540,553,971,0.36286089238845143
4541,404,652,0.38257575757575757
4542,243,630,0.27835051546391754
4543,517,664,0.4377646062658764
4544,765,1457,0.3442844284428443
4545,251,242,0.5091277890466531
4546,410,717,0.36379769299023956
4547,418,731,0.3637946040034813
4548,313,183,0.6310483870967742
4549,554,995,0.3576500968366688
4550,383,425,0.474009900990099
4551,1123,1847,0.3781144781144781
4552,442,354,0.5552763819095478
4553,247,294,0.4565619223659889
4554,578,709,0.4491064491064491
4555,478,467,0.5058201058201058
4556,577,856,0.4026517794836008
4557,363,518,0.4120317820658343
4558,246,273,0.47398843930635837
4559,426,738,0.36597938144329895
4560,467,197,0.7033132530120482
4561,344,354,0.49283667621776506
4562,737,702,0.5121612230715775
4563,413,510,0.447453954496208
4564,484,443,0.5221143473570659
4565,557,656,0.45919208573784004
4566,697,1427,0.3281544256120527
4567,812,1232,0.3972602739726027
4568,249,303,0.45108695652173914
4569,871,1918,0.312298314808175
4570,481,601,0.444547134935305
4571,350,192,0.6457564575645757
4572,351,626,0.3592630501535312
4573,334,500,0.40047961630695444
4574,826,1400,0.3710691823899371
4575,534,179,0.7489481065918654
4576,399,395,0.5025188916876574
4577,763,1014,0.4293753517163759
4578,306,745,0.291151284490961
4579,274,264,0.5092936802973977
4580,408,155,0.7246891651865008
4581,442,529,0.4552008238928939
4582,395,194,0.6706281833616299
4583,546,386,0.5858369098712446
4584,732,1119,0.39546191247974066
4585,500,559,0.4721435316336166
4586,355,301,0.5411585365853658
4587,338,405,0.4549125168236878
4588,521,72,0.8785834738617201
4589,247,261,0.4862204724409449
4590,448,666,0.4021543985637343
4591,424,501,0.45837837837837836
4592,282,262,0.5183823529411765
4593,359,527,0.4051918735891648
4594,478,687,0.41030042918454934
4595,232,524,0.30687830687830686
4596,826,1586,0.34245439469320066
4597,262,337,0.4373956594323873
4598,698,534,0.5665584415584416
4599,932,550,0.6288798920377868
4600,619,998,0.38280766852195425
4601,806,248,0.7647058823529411
4602,433,811,0.34807073954983925
4603,810,876,0.4804270462633452
4604,878,719,0.5497808390732624
4605,386,223,0.6338259441707718
4606,395,283,0.5825958702064897
4607,872,832,0.5117370892018779
4608,257,301,0.460573476702509
4609,691,702,0.49605168700646085
4610,539,302,0.6409036860879905
4611,728,974,0.42773207990599293
4612,349,60,0.8533007334963325
4613,738,804,0.4785992217898833
4614,375,258,0.5924170616113744
4615,160,233,0.4071246819338422
4616,297,346,0.4618973561430793
4617,337,1043,0.24420289855072463
4618,226,335,0.4028520499108734
4619,360,593,0.3777544596012592
4620,409,409,0.5
4621,1184,1906,0.3831715210355987
4622,576,754,0.4330827067669173
4623,573,796,0.4185536888239591
4624,336,462,0.42105263157894735
4625,531,804,0.39775280898876403
4626,328,493,0.3995127892813642
4627,365,1017,0.26410998552821996
4628,640,693,0.48012003000750186
4629,412,589,0.4115884115884116
4630,409,258,0.6131934032983508
4631,522,716,0.42164781906300486
4632,512,953,0.34948805460750854
4633,270,201,0.5732484076433121
4634,789,870,0.4755877034358047
4635,755,1148,0.3967419863373621
4636,821,214,0.7932367149758454
4637,583,489,0.5438432835820896
4638,991,230,0.8116298116298116
4639,522,976,0.3484646194926569
4640,286,253,0.5306122448979592
4641,914,956,0.48877005347593583
4642,493,633,0.43783303730017764
4643,531,652,0.44885883347421807
4644,981,1319,0.4265217391304348
4645,575,1023,0.3598247809762203
4646,1225,1456,0.45691906005221933
4647,640,1205,0.34688346883468835
4648,473,675,0.41202090592334495
4649,925,244,0.7912745936698032
4650,688,397,0.6341013824884792
4651,346,120,0.7424892703862661
4652,306,244,0.5563636363636364
4653,1218,1007,0.5474157303370787
4654,386,378,0.5052356020942408
4655,393,252,0.6093023255813953
4656,386,148,0.7228464419475655
4657,776,1087,0.416532474503489
4658,514,822,0.3847305389221557
4659,362,242,0.5993377483443708
4660,360,582,0.3821656050955414
4661,352,326,0.5191740412979351
4662,457,418,0.5222857142857142
4663,337,384,0.46740638002773927
4664,345,283,0.5493630573248408
4665,354,580,0.37901498929336186
4666,128,269,0.3224181360201511
4667,1474,1813,0.44843322178278067
4668,373,337,0.5253521126760563
4669,785,960,0.4498567335243553
4670,524,968,0.3512064343163539
4671,437,528,0.45284974093264246
4672,545,244,0.6907477820025348
4673,698,1154,0.37688984881209503
4674,538,754,0.41640866873065013
4675,333,94,0.7798594847775175
4676,451,453,0.49889380530973454
4677,298,164,0.645021645021645
4678,280,336,0.45454545454545453
4679,447,193,0.6984375
4680,387,471,0.45104895104895104
4681,482,604,0.4438305709023941
4682,325,532,0.3792298716452742
4683,415,534,0.43730242360379346
4684,216,299,0.41941747572815535
4685,534,729,0.42280285035629456
4686,482,592,0.44878957169459965
4687,838,626,0.5724043715846995
4688,566,571,0.49780123131046616
4689,249,168,0.5971223021582733
4690,556,416,0.5720164609053497
4691,453,681,0.3994708994708995
4692,396,1229,0.24369230769230768
4693,404,457,0.4692218350754936
4694,809,1730,0.31862938164631743
4695,592,475,0.5548266166822868
4696,573,638,0.4731626754748142
4697,748,825,0.4755244755244755
4698,689,1296,0.34710327455919393
4699,320,113,0.7390300230946882
4700,272,700,0.27983539094650206
4701,609,925,0.3970013037809648
4702,580,397,0.593654042988741
4703,514,421,0.5497326203208556
4704,1221,887,0.5792220113851992
4705,504,680,0.42567567567567566
4706,741,788,0.48463047743623283
4707,377,434,0.4648581997533909
4708,447,710,0.3863439930855661
4709,195,153,0.5603448275862069
4710,247,206,0.5452538631346578
4711,309,319,0.49203821656050956
4712,408,433,0.48513674197384066
4713,309,279,0.5255102040816326
4714,232,469,0.3309557774607703
4715,788,785,0.5009535918626827
4716,1056,1217,0.4645842498900132
4717,915,1339,0.4059449866903283
4718,328,386,0.45938375350140054
4719,231,336,0.4074074074074074
4720,422,416,0.5035799522673031
4721,772,865,0.4715943799633476
4722,261,375,0.41037735849056606
4723,340,522,0.39443155452436196
4724,403,340,0.5423956931359354
4725,414,836,0.3312
4726,441,330,0.5719844357976653
4727,404,738,0.35376532399299476
4728,434,657,0.39780018331805683
4729,830,496,0.6259426847662142
4730,241,330,0.4220665499124343
4731,720,983,0.4227833235466823
4732,349,674,0.3411534701857282
4733,335,274,0.5500821018062397
4734,346,594,0.3680851063829787
4735,807,242,0.76930409914204
4736,106,421,0.20113851992409867
4737,189,504,0.2727272727272727
4738,542,453,0.5447236180904522
4739,204,250,0.44933920704845814
4740,427,492,0.4646354733405876
4741,207,197,0.5123762376237624
4742,456,1426,0.24229543039319873
4743,180,286,0.38626609442060084
4744,301,417,0.4192200557103064
4745,489,146,0.7700787401574803
4746,516,847,0.3785766691122524
4747,398,571,0.4107327141382869
4748,320,156,0.6722689075630253
4749,825,1169,0.413741223671013
4750,816,1473,0.3564875491480996
4751,491,313,0.6106965174129353
4752,585,980,0.3738019169329074
4753,412,498,0.45274725274725275
4754,223,302,0.4247619047619048
4755,512,664,0.43537414965986393
4756,398,626,0.388671875
4757,234,431,0.3518796992481203
4758,488,914,0.34807417974322397
4759,328,397,0.45241379310344826
4760,894,989,0.4747742963356346
4761,259,208,0.5546038543897216
4762,332,188,0.6384615384615384
4763,438,522,0.45625
4764,371,499,0.4264367816091954
4765,223,114,0.6617210682492581
4766,1437,1948,0.424519940915805
4767,245,277,0.46934865900383144
4768,1016,1512,0.40189873417721517
4769,472,444,0.5152838427947598
4770,439,781,0.3598360655737705
4771,547,596,0.4785651793525809
4772,416,672,0.38235294117647056
4773,179,266,0.40224719101123596
4774,402,1305,0.23550087873462214
4775,843,1460,0.3660442900564481
4776,305,315,0.49193548387096775
4777,529,735,0.4185126582278481
4778,585,966,0.3771760154738878
4779,663,392,0.628436018957346
4780,523,762,0.40700389105058365
4781,483,859,0.35991058122205666
4782,576,651,0.46943765281173594
4783,185,367,0.3351449275362319
4784,334,256,0.5661016949152542
4785,686,783,0.46698434309053777
4786,591,642,0.4793187347931874
4787,422,856,0.3302034428794992
4788,392,486,0.44646924829157175
4789,39,16,0.7090909090909091
4790,429,1386,0.23636363636363636
4791,320,302,0.5144694533762058
4792,328,321,0.5053929121725732
4793,532,618,0.46260869565217394
4794,545,719,0.4311708860759494
4795,778,713,0.5217974513749162
4796,632,430,0.5951035781544256
4797,274,375,0.4221879815100154
4798,432,476,0.47577092511013214
4799,1014,1114,0.47650375939849626
4800,361,167,0.6837121212121212
4801,495,464,0.516162669447341
4802,418,649,0.3917525773195876
4803,1480,1416,0.511049723756906
4804,508,989,0.3393453573814295
4805,969,1446,0.4012422360248447
4806,440,427,0.5074971164936563
4807,375,442,0.4589963280293758
4808,380,80,0.8260869565217391
4809,532,669,0.44296419650291424
4810,654,881,0.4260586319218241
4811,466,195,0.7049924357034796
4812,390,205,0.6554621848739496
4813,307,425,0.41939890710382516
4814,231,270,0.46107784431137727
4815,315,408,0.43568464730290457
4816,1030,1115,0.4801864801864802
4817,430,848,0.3364632237871675
4818,441,544,0.44771573604060916
4819,47,38,0.5529411764705883
4820,272,195,0.582441113490364
4821,249,114,0.6859504132231405
4823,543,499,0.5211132437619962
4824,338,237,0.5878260869565217
4826,655,256,0.7189901207464325
4827,532,576,0.48014440433212996
4828,329,1548,0.17527970165157167
4829,854,973,0.4674329501915709
4830,343,171,0.6673151750972762
4831,604,653,0.4805091487669053
4832,803,1403,0.36400725294650954
4833,352,243,0.5915966386554622
4835,438,295,0.597544338335607
4836,1336,1445,0.4804027328299173
4837,459,827,0.3569206842923795
4838,510,1189,0.3001765744555621
4839,806,1087,0.4257791864764923
4840,691,1036,0.40011580775911987
4841,311,110,0.7387173396674585
4842,824,1209,0.40531234628627644
4843,297,200,0.5975855130784709
4844,625,795,0.44014084507042256
4845,557,688,0.44738955823293175
4846,648,629,0.5074393108848865
4847,282,300,0.4845360824742268
4848,214,134,0.6149425287356322
4849,293,196,0.5991820040899796
4850,465,906,0.33916849015317285
4851,168,183,0.47863247863247865
4852,410,708,0.3667262969588551
4853,345,496,0.4102259215219976
4854,981,1593,0.3811188811188811
4855,189,221,0.4609756097560976
4856,307,441,0.410427807486631
4857,439,542,0.4475025484199796
4858,254,246,0.508
4859,296,594,0.3325842696629214
4860,531,246,0.6833976833976834
4861,421,345,0.5496083550913838
4862,712,672,0.5144508670520231
4863,397,561,0.4144050104384134
4864,223,187,0.5439024390243903
4865,452,544,0.4538152610441767
4866,225,185,0.5487804878048781
4867,288,265,0.5207956600361664
4868,758,996,0.4321550741163056
4869,953,2111,0.3110313315926893
4870,288,543,0.34657039711191334
4871,658,1578,0.29427549194991054
4872,519,1057,0.3293147208121827
4873,211,172,0.5509138381201044
4874,626,287,0.6856516976998904
4875,265,242,0.5226824457593688
4876,711,1267,0.35945399393326594
4877,347,149,0.6995967741935484
4878,675,981,0.4076086956521739
4879,567,1188,0.3230769230769231
4880,238,239,0.4989517819706499
4881,733,2015,0.26673944687045126
4882,611,974,0.38548895899053626
4883,334,153,0.6858316221765913
4884,202,227,0.47086247086247085
4885,164,369,0.3076923076923077
4886,388,379,0.5058670143415906
4887,378,137,0.7339805825242719
4888,695,403,0.6329690346083788
4889,964,460,0.6769662921348315
4890,885,1670,0.34637964774951074
4891,294,423,0.4100418410041841
4892,380,519,0.42269187986651835
4893,1055,857,0.5517782426778243
4894,313,61,0.8368983957219251
4895,309,339,0.47685185185185186
4896,553,1654,0.2505663797009515
4897,412,1133,0.26666666666666666
4898,182,209,0.46547314578005117
4899,525,730,0.41832669322709165
4900,295,150,0.6629213483146067
4901,714,1000,0.41656942823803966
4902,901,1073,0.4564336372847011
4903,496,573,0.4639850327408793
4904,678,951,0.4162062615101289
4905,450,169,0.7269789983844911
4906,932,1039,0.4728564180618975
4907,452,105,0.8114901256732495
4908,633,942,0.40190476190476193
4909,336,519,0.3929824561403509
4910,465,187,0.7131901840490797
4911,303,557,0.35232558139534886
4912,294,157,0.6518847006651884
4913,524,498,0.512720156555773
4914,573,1410,0.28895612708018154
4915,229,187,0.5504807692307693
4916,494,824,0.37481031866464337
4917,471,694,0.40429184549356223
4918,608,1271,0.3235763704097924
4919,843,1140,0.42511346444780634
4920,631,728,0.46431199411331864
4921,824,1021,0.44661246612466127
4922,512,284,0.6432160804020101
4923,483,508,0.4873864783047427
4924,672,1158,0.36721311475409835
4925,332,466,0.41604010025062654
4927,424,300,0.585635359116022
4928,431,553,0.4380081300813008
4929,518,613,0.45800176834659595
4930,603,442,0.5770334928229665
4931,549,502,0.5223596574690771
4932,482,792,0.3783359497645212
4933,481,301,0.6150895140664961
4934,671,947,0.4147095179233622
4935,203,675,0.23120728929384965
4936,317,518,0.37964071856287424
4937,703,1083,0.39361702127659576
4938,734,830,0.46930946291560105
4939,279,298,0.48353552859618715
4940,368,287,0.5618320610687023
4941,397,439,0.4748803827751196
4942,464,830,0.35857805255023184
4943,798,792,0.5018867924528302
4944,801,287,0.7362132352941176
4945,386,658,0.36973180076628354
4946,474,701,0.4034042553191489
4947,350,1058,0.24857954545454544
4948,306,354,0.4636363636363636
4949,165,421,0.2815699658703072
4950,518,503,0.5073457394711067
4951,745,1047,0.41573660714285715
4952,517,679,0.4322742474916388
4953,333,350,0.48755490483162517
4954,322,167,0.6584867075664622
4955,530,236,0.6919060052219321
4956,787,1060,0.42609637249593935
4957,154,774,0.16594827586206898
4958,268,199,0.5738758029978587
4959,464,825,0.3599689681923972
4960,918,1345,0.40565620857269113
4961,1226,1365,0.4731763797761482
4962,802,853,0.4845921450151057
4963,164,222,0.42487046632124353
4964,560,1203,0.31764038570618264
4965,313,382,0.4503597122302158
4966,192,385,0.3327556325823224
4967,350,213,0.6216696269982238
4968,339,595,0.36295503211991437
4969,302,505,0.3742255266418835
4970,240,267,0.47337278106508873
4971,215,471,0.31341107871720114
4972,638,855,0.4273275284661755
4973,77,913,0.07777777777777778
4974,585,680,0.4624505928853755
4975,401,99,0.802
4976,740,804,0.4792746113989637
4977,222,342,0.39361702127659576
4978,428,701,0.37909654561558903
4979,523,523,0.5
4980,1143,263,0.8129445234708392
4981,655,385,0.6298076923076923
4982,580,633,0.47815333882934874
4983,610,721,0.45830202854996244
4984,480,634,0.43087971274685816
4985,205,228,0.47344110854503463
4986,633,751,0.45736994219653176
4987,318,627,0.33650793650793653
4988,373,181,0.6732851985559567
4989,815,1133,0.4183778234086242
4990,976,1000,0.4939271255060729
4991,500,706,0.41459369817578773
4992,456,649,0.41266968325791853
4993,453,604,0.42857142857142855
4994,388,552,0.4127659574468085
4995,691,1006,0.40718915733647615
4996,448,411,0.5215366705471478
4997,369,592,0.3839750260145682
4998,632,308,0.6723404255319149
4999,883,1088,0.44799594114662605
5000,329,408,0.44640434192673
5001,283,659,0.30042462845010615
5002,358,456,0.4398034398034398
5003,880,693,0.5594405594405595
5004,447,465,0.4901315789473684
5005,495,570,0.4647887323943662
5006,476,435,0.5225027442371021
5007,596,159,0.7894039735099337
5008,598,1022,0.3691358024691358
5009,459,696,0.3974025974025974
5010,422,519,0.44845908607863977
5011,229,212,0.5192743764172335
5012,462,705,0.39588688946015427
5013,502,1039,0.3257624918883842
5014,279,242,0.5355086372360844
5015,410,341,0.5459387483355526
5016,234,212,0.5246636771300448
5017,587,852,0.4079221681723419
5018,817,1144,0.4166241713411525
5019,927,1559,0.37288817377312955
5020,582,654,0.470873786407767
5021,637,1112,0.3642081189251001
5022,367,390,0.4848084544253633
5023,695,1184,0.369877594465141
5024,651,923,0.4135959339263024
5025,690,404,0.6307129798903108
5026,221,174,0.5594936708860759
5027,514,554,0.4812734082397004
5028,612,352,0.6348547717842323
5029,593,940,0.3868232224396608
5030,461,416,0.5256556442417332
5031,428,329,0.5653896961690885
5032,376,88,0.8103448275862069
5033,593,719,0.45198170731707316
5034,400,387,0.5082592121982211
5035,418,737,0.3619047619047619
5036,736,893,0.4518109269490485
5037,823,981,0.45620842572062087
5038,531,621,0.4609375
5039,366,373,0.4952638700947226
5040,255,252,0.5029585798816568
5041,406,363,0.5279583875162549
5042,685,1361,0.33479960899315736
5043,723,903,0.4446494464944649
5044,624,717,0.465324384787472
5045,365,426,0.461441213653603
5046,693,879,0.44083969465648853
5047,209,172,0.5485564304461942
5048,516,259,0.6658064516129032
5049,370,667,0.35679845708775315
5050,1198,1284,0.48267526188557613
5051,720,1023,0.41308089500860584
5052,613,815,0.42927170868347336
5053,409,266,0.605925925925926
5054,888,747,0.5431192660550459
5055,618,1008,0.3800738007380074
5056,423,561,0.4298780487804878
5057,215,156,0.5795148247978437
5058,496,497,0.499496475327291
5059,373,358,0.5102599179206566
5060,959,1175,0.4493908153701968
5061,359,559,0.39106753812636164
5062,389,152,0.7190388170055453
5063,121,249,0.327027027027027
5064,540,771,0.41189931350114417
5065,784,725,0.5195493704440026
5066,220,255,0.4631578947368421
5067,525,504,0.5102040816326531
5068,587,522,0.5293056807935077
5069,178,288,0.38197424892703863
5070,662,629,0.5127807900852053
5071,619,880,0.41294196130753835
5072,183,530,0.25666199158485276
5073,501,617,0.4481216457960644
5074,555,417,0.5709876543209876
5075,783,724,0.5195753151957532
5076,238,226,0.5129310344827587
5078,218,334,0.39492753623188404
5079,396,341,0.5373134328358209
5080,182,359,0.3364140480591497
5081,480,178,0.729483282674772
5082,268,297,0.4743362831858407
5083,310,275,0.5299145299145299
5084,481,673,0.4168110918544194
5085,516,444,0.5375
5086,374,318,0.5404624277456648
5087,926,1365,0.404190309908337
5088,279,259,0.5185873605947955
5089,345,453,0.4323308270676692
5090,541,335,0.617579908675799
5091,303,406,0.42736248236953456
5092,237,326,0.42095914742451157
5093,568,1026,0.35633626097867
5094,1080,764,0.5856832971800434
5095,546,568,0.49012567324955114
5096,310,223,0.5816135084427767
5098,653,592,0.5244979919678715
5099,380,564,0.4025423728813559
5100,274,541,0.3361963190184049
5101,687,1547,0.30752014324082366
5102,635,559,0.5318257956448911
5103,250,389,0.39123630672926446
5104,674,646,0.5106060606060606
5105,164,274,0.3744292237442922
5106,394,235,0.6263910969793323
5107,390,288,0.5752212389380531
5108,664,759,0.46661981728742097
5109,779,981,0.4426136363636364
5110,722,869,0.4538026398491515
5111,1325,1496,0.4696915987238568
5112,995,885,0.5292553191489362
5113,617,613,0.5016260162601626
5114,260,512,0.33678756476683935
5115,375,339,0.5252100840336135
5116,313,415,0.42994505494505497
5117,591,919,0.3913907284768212
5118,295,402,0.4232424677187948
5119,497,784,0.3879781420765027
5120,491,429,0.533695652173913
5121,1412,1828,0.43580246913580245
5122,689,899,0.4338790931989924
5123,558,665,0.4562551103843009
5124,247,314,0.44028520499108736
5125,816,1257,0.39363241678726485
5126,625,1036,0.37627934978928357
5127,347,111,0.75764192139738
5128,678,1103,0.3806850084222347
5129,753,1102,0.4059299191374663
5130,1055,1152,0.4780244676030811
5131,836,750,0.5271122320302648
5132,334,574,0.36784140969163
5133,1017,1296,0.4396887159533074
5134,922,1363,0.4035010940919037
5135,445,699,0.388986013986014
5136,340,667,0.33763654419066536
5137,612,878,0.41073825503355704
5138,734,1112,0.39761646803900325
5139,339,413,0.4507978723404255
5140,719,891,0.446583850931677
5141,817,1077,0.4313621964097149
5142,289,329,0.46763754045307443
5143,353,346,0.5050071530758226
5144,153,265,0.3660287081339713
5145,437,618,0.414218009478673
5146,223,383,0.367986798679868
5147,622,1272,0.32840549102428723
5148,910,585,0.6086956521739131
5149,648,1152,0.36
5150,401,536,0.4279615795090715
5151,386,547,0.4137191854233655
5152,991,1864,0.34711033274956216
5153,411,746,0.35522904062229904
5154,642,960,0.40074906367041196
5155,108,418,0.20532319391634982
5156,1035,902,0.5343314403717089
5157,838,1083,0.4362311296199896
5158,455,284,0.6156968876860622
5159,214,449,0.32277526395173456
5160,725,879,0.45199501246882795
5161,268,334,0.44518272425249167
5162,459,524,0.4669379450661241
5163,402,488,0.451685393258427
5164,729,687,0.5148305084745762
5165,304,171,0.64
5166,328,344,0.4880952380952381
5167,497,575,0.46361940298507465
5168,354,414,0.4609375
5169,229,192,0.5439429928741093
5170,762,1317,0.3665223665223665
5171,459,154,0.7487765089722676
5172,438,634,0.4085820895522388
5173,410,605,0.4039408866995074
5174,393,666,0.37110481586402266
5175,868,1606,0.35084882780921584
5176,423,223,0.6547987616099071
5177,293,322,0.4764227642276423
5178,271,304,0.47130434782608693
5179,476,696,0.4061433447098976
5180,643,1043,0.38137603795966785
5181,391,193,0.6695205479452054
5182,282,518,0.3525
5183,499,782,0.38953942232630756
5184,336,234,0.5894736842105263
5185,638,736,0.4643377001455604
5186,918,1288,0.4161378059836809
5187,215,296,0.4207436399217221
5188,401,565,0.41511387163561075
5189,398,402,0.4975
5190,505,978,0.3405259608900877
5191,911,1485,0.38021702838063437
5192,419,800,0.34372436423297786
5193,525,730,0.41832669322709165
5194,375,599,0.38501026694045176
5195,986,262,0.7900641025641025
5196,346,414,0.45526315789473687
5197,314,355,0.4693572496263079
5198,439,789,0.3574918566775244
5200,364,308,0.5416666666666666
5201,855,1073,0.4434647302904564
5202,285,291,0.4947916666666667
5203,420,411,0.5054151624548736
5204,551,779,0.4142857142857143
5205,392,354,0.5254691689008043
5206,763,982,0.4372492836676218
5207,292,472,0.38219895287958117
5208,303,160,0.6544276457883369
5209,740,799,0.4808317089018843
5210,225,319,0.41360294117647056
5211,519,31,0.9436363636363636
5212,668,965,0.40906307409675446
5213,431,348,0.5532734274711169
5214,641,437,0.5946196660482375
5215,467,919,0.33694083694083693
5216,568,806,0.413391557496361
5217,360,197,0.6463195691202872
5218,1098,1107,0.49795918367346936
5219,397,697,0.36288848263254114
5220,401,680,0.3709528214616096
5221,1049,1629,0.3917102315160568
5222,872,1211,0.4186269803168507
5223,353,177,0.6660377358490566
5224,837,917,0.4771949828962372
5225,306,164,0.6510638297872341
5226,685,1057,0.3932261768082664
5227,179,157,0.5327380952380952
5228,369,543,0.40460526315789475
5229,593,654,0.4755412991178829
5230,456,527,0.46388606307222785
5231,545,413,0.5688935281837161
5232,356,362,0.4958217270194986
5233,710,1283,0.3562468640240843
5234,481,923,0.3425925925925926
5235,612,563,0.5208510638297872
5236,234,363,0.39195979899497485
5237,463,546,0.4588701684836472
5238,472,93,0.8353982300884956
5239,487,354,0.5790725326991677
5240,483,44,0.9165085388994307
5241,342,505,0.4037780401416765
5242,832,970,0.46170921198668147
5243,546,600,0.47643979057591623
5244,566,486,0.5380228136882129
5245,482,704,0.40640809443507586
5246,491,497,0.49696356275303644
5247,509,786,0.39305019305019306
5248,181,381,0.3220640569395018
5249,275,575,0.3235294117647059
5250,250,211,0.5422993492407809
5251,307,317,0.49198717948717946
5252,761,596,0.5607958732498157
5253,351,335,0.5116618075801749
5254,678,920,0.42428035043804757
5255,731,1283,0.36295928500496527
5256,735,780,0.48514851485148514
5257,702,1261,0.3576158940397351
5258,309,80,0.794344473007712
5259,727,919,0.4416767922235723
5260,526,221,0.7041499330655957
5261,239,509,0.3195187165775401
5262,288,342,0.45714285714285713
5263,493,532,0.48097560975609754
5264,747,1729,0.3016962843295638
5265,263,162,0.6188235294117647
5266,474,168,0.7383177570093458
5267,398,509,0.4388092613009923
5268,307,219,0.5836501901140685
5269,249,204,0.5496688741721855
5270,470,252,0.6509695290858726
5271,811,151,0.843035343035343
5272,184,520,0.26136363636363635
5273,550,790,0.41044776119402987
5274,465,430,0.5195530726256983
5275,2034,812,0.7146872803935348
5276,600,843,0.4158004158004158
5277,476,583,0.449480642115203
5278,484,919,0.3449750534568781
5279,641,77,0.8927576601671309
5280,241,218,0.5250544662309368
5281,525,386,0.5762897914379802
5282,257,324,0.4423407917383821
5283,736,1051,0.4118634583100168
5284,74,229,0.24422442244224424
5285,249,179,0.5817757009345794
5286,854,940,0.4760312151616499
5287,530,870,0.37857142857142856
5288,249,236,0.51340206185567
5289,1304,1470,0.4700793078586878
5290,306,168,0.6455696202531646
5291,338,589,0.36461704422869473
5292,265,190,0.5824175824175825
5293,566,970,0.3684895833333333
5294,326,550,0.3721461187214612
5295,343,126,0.7313432835820896
5296,716,980,0.4221698113207547
5297,396,317,0.5553997194950911
5298,226,272,0.4538152610441767
5299,731,1392,0.34432406971267077
5300,887,1076,0.4518593988792664
5301,330,150,0.6875
5302,451,283,0.614441416893733
5303,260,117,0.6896551724137931
5304,223,261,0.4607438016528926
5305,468,329,0.5872020075282308
5306,223,144,0.6076294277929155
5307,676,1299,0.34227848101265823
5308,1092,1590,0.407158836689038
5309,432,342,0.5581395348837209
5310,314,307,0.5056360708534622
5311,1073,1179,0.47646536412078155
5312,287,575,0.3329466357308585
5313,343,469,0.4224137931034483
5314,465,666,0.41114058355437666
5315,894,1647,0.35182998819362454
5316,478,735,0.39406430338004944
5317,386,321,0.545968882602546
5318,335,450,0.4267515923566879
5319,523,540,0.49200376293508935
5320,483,663,0.4214659685863874
5321,743,1053,0.4136971046770601
5322,389,530,0.4232861806311208
5323,308,445,0.40903054448871184
5325,1033,830,0.5544820182501342
5326,641,1247,0.3395127118644068
5327,550,720,0.4330708661417323
5328,420,689,0.3787195671776375
5329,1167,2061,0.36152416356877326
5330,277,270,0.506398537477148
5331,302,272,0.5261324041811847
5332,581,345,0.6274298056155507
5333,669,576,0.5373493975903615
5334,815,551,0.5966325036603221
5335,1014,1532,0.3982717989002357
5336,156,1586,0.08955223880597014
5337,475,572,0.45367717287488063
5338,393,958,0.2908956328645448
5339,319,169,0.6536885245901639
5340,371,384,0.4913907284768212
5341,254,192,0.5695067264573991
5342,210,168,0.5555555555555556
5343,467,1068,0.3042345276872964
5344,301,299,0.5016666666666667
5345,406,1061,0.2767552828902522
5346,499,718,0.41002465078060807
5347,596,929,0.39081967213114754
5348,311,145,0.6820175438596491
5349,282,573,0.3298245614035088
5350,693,916,0.43070229956494716
5351,293,314,0.4827018121911038
5352,759,905,0.4561298076923077
5353,644,700,0.4791666666666667
5354,803,1134,0.41455859576664944
5355,620,888,0.41114058355437666
5356,201,418,0.3247172859450727
5357,329,574,0.3643410852713178
5358,742,765,0.49236894492368943
5359,597,1117,0.3483080513418903
5360,380,175,0.6846846846846847
5361,464,1277,0.2665134979896611
5362,139,196,0.41492537313432837
5363,594,166,0.781578947368421
5364,175,184,0.48746518105849584
5365,379,518,0.42251950947603123
5366,618,831,0.42650103519668736
5367,1015,699,0.5921820303383898
5368,547,284,0.6582430806257521
5369,895,1568,0.363377994315875
5370,313,263,0.5434027777777778
5371,345,355,0.4928571428571429
5372,983,336,0.7452615617892343
5373,216,475,0.3125904486251809
5374,1067,1052,0.5035394053798962
5375,811,1181,0.4071285140562249
5376,626,973,0.391494684177611
5377,345,281,0.5511182108626198
5378,1076,1615,0.3998513563730955
5379,215,269,0.44421487603305787
5380,361,230,0.61082910321489
5381,440,206,0.6811145510835913
5382,755,360,0.6771300448430493
5383,1038,449,0.6980497646267653
5384,231,275,0.45652173913043476
5385,742,1365,0.3521594684385382
5386,269,173,0.6085972850678733
5387,391,749,0.3429824561403509
5388,346,326,0.5148809523809523
5389,352,315,0.527736131934033
5390,1323,384,0.7750439367311072
5391,227,183,0.5536585365853659
5392,237,269,0.4683794466403162
5393,341,249,0.5779661016949152
5394,896,1014,0.46910994764397906
5395,319,426,0.42818791946308726
5396,399,447,0.4716312056737589
5397,444,490,0.4753747323340471
5398,454,143,0.7604690117252931
5399,691,777,0.470708446866485
5400,658,834,0.4410187667560322
5401,669,1248,0.3489827856025039
5402,316,217,0.5928705440900562
5403,777,855,0.47610294117647056
5404,180,252,0.4166666666666667
5405,654,878,0.42689295039164493
5406,586,828,0.4144271570014144
5407,626,1252,0.3333333333333333
5408,1083,756,0.5889070146818923
5409,771,722,0.5164099129269927
5410,546,1065,0.33891992551210426
5411,427,462,0.48031496062992124
5412,754,1018,0.4255079006772009
5413,1992,318,0.8623376623376623
5414,499,524,0.48778103616813295
