,가구인테리어/잡화_고가,가구인테리어/잡화_저가,가구인테리어/잡화_중가,가전/레저취미/멀티샵_고가,가전/레저취미/멀티샵_저가,가전/레저취미/멀티샵_중가,교육문화/아동_고가,교육문화/아동_저가,교육문화/아동_중가,식품/생활_고가,식품/생활_저가,식품/생활_중가,의류/이미용_고가,의류/이미용_저가,의류/이미용_중가,침구/주방_고가,침구/주방_저가,침구/주방_중가
3774,4,2,6,7,7,3,7,7,6,3,6,5,2,7,3,6,7,6
3775,7,4,7,7,6,7,7,7,7,3,2,3,1,7,7,7,6,7
3776,7,3,7,7,3,7,7,5,4,4,3,3,7,2,7,7,3,6
3777,7,3,1,7,6,7,7,7,4,3,5,5,3,7,3,1,7,4
3778,6,4,6,7,3,6,7,3,7,4,3,4,7,1,5,7,3,3
3779,7,3,7,7,1,7,7,6,7,4,3,3,7,2,7,7,1,6
3780,7,3,7,7,2,6,7,6,7,3,3,3,7,3,5,7,5,3
3781,6,3,3,2,7,3,7,7,4,3,4,3,3,6,2,2,7,4
3782,7,4,7,7,7,7,7,4,7,3,3,3,7,2,6,7,3,3
3783,7,4,7,7,3,7,7,6,7,4,3,2,4,1,6,7,2,6
3784,3,2,1,1,2,3,7,6,4,2,2,2,4,1,2,3,2,2
3785,7,5,6,6,6,5,7,4,7,1,2,2,3,3,4,6,3,3
3786,7,2,2,5,6,2,7,6,6,3,4,4,3,3,3,7,7,6
3787,5,3,3,6,3,4,7,7,7,3,4,4,3,4,3,3,3,3
3788,4,5,4,7,2,4,7,7,3,3,4,3,2,4,2,6,4,2
3789,4,3,7,7,7,2,7,7,6,2,3,3,1,4,3,4,6,4
3790,7,2,7,7,3,7,6,6,7,3,1,1,7,3,7,7,4,7
3791,5,4,4,6,3,4,7,7,7,5,4,3,3,4,5,6,1,3
3792,7,4,3,7,3,5,7,7,5,3,3,2,7,2,3,6,3,1
3793,7,3,7,7,2,7,7,7,7,3,2,1,7,4,6,7,4,7
3794,7,5,3,7,7,7,7,3,7,3,3,3,3,3,4,6,3,6
3795,3,3,4,3,3,1,7,7,1,2,4,4,4,4,3,2,6,6
3796,6,1,3,7,2,4,7,4,7,1,3,2,2,2,3,4,2,6
3797,3,3,3,2,7,4,7,7,3,2,7,4,3,7,2,3,7,3
3798,7,5,6,7,6,6,7,5,2,1,3,3,7,2,7,7,3,2
3799,7,3,7,7,3,6,7,3,7,2,2,2,7,3,7,7,3,4
3800,7,3,7,7,7,3,7,7,5,4,4,5,1,6,3,4,4,3
3801,7,3,7,6,3,4,7,7,5,3,2,1,5,1,3,7,2,7
3802,7,4,7,7,3,7,7,3,7,3,3,3,7,3,7,7,2,7
3803,7,5,6,7,6,7,7,7,4,2,2,2,7,5,6,7,1,7
3804,7,3,7,7,2,3,7,3,3,3,2,1,7,1,3,6,4,6
3805,4,1,7,7,6,6,6,7,4,1,1,1,4,4,4,7,3,7
3806,6,6,7,7,3,6,7,7,7,3,3,3,6,3,1,1,1,7
3807,7,4,3,5,7,2,7,7,7,3,5,4,3,7,3,6,7,7
3808,7,4,7,7,7,7,7,7,7,4,2,3,7,5,6,7,2,7
3809,3,4,4,7,7,3,7,7,7,4,7,4,2,6,3,7,7,7
3810,7,5,6,7,3,6,6,4,7,2,2,3,7,3,7,7,3,7
3811,6,2,7,7,3,2,7,4,3,2,3,3,4,2,2,3,1,3
3812,7,5,3,7,3,2,7,6,6,3,4,3,2,3,1,4,4,2
3813,7,6,7,7,2,7,7,3,7,5,3,3,7,3,7,7,6,7
3814,4,3,3,7,7,3,7,7,7,4,5,4,2,6,2,4,6,6
3815,7,5,7,7,4,7,7,7,7,2,2,2,7,3,6,7,5,7
3816,7,7,2,7,4,6,7,6,7,3,3,3,6,2,6,7,3,7
3817,7,3,3,7,7,6,7,7,7,3,7,4,3,6,2,6,7,7
3818,6,5,5,4,4,3,7,7,7,4,4,4,2,3,3,3,5,2
3819,5,3,3,6,6,7,7,7,7,2,5,3,2,6,3,2,6,6
3820,7,2,1,7,6,5,7,7,7,4,3,3,7,3,5,7,2,6
3821,7,5,6,7,2,7,7,7,7,4,3,4,7,2,3,7,5,7
3822,2,3,6,6,7,3,7,7,3,3,5,4,2,3,3,3,4,4
3823,4,3,3,3,6,2,7,7,3,3,4,4,3,3,3,2,3,3
3824,7,6,1,7,3,5,7,6,7,2,1,1,4,3,4,7,2,6
3825,5,3,5,7,4,3,2,3,1,3,4,3,2,4,3,4,3,5
3826,6,4,5,6,3,5,7,4,5,2,3,2,3,4,3,3,4,3
3827,3,3,3,2,7,2,7,5,6,3,4,4,5,4,2,3,6,7
3828,7,3,2,6,7,5,7,7,7,5,5,5,2,7,3,2,7,2
3829,7,2,4,7,7,3,7,7,2,2,5,3,6,5,3,2,6,1
3830,7,6,5,7,7,7,7,3,7,4,3,3,6,3,4,7,6,6
3831,4,2,3,4,7,3,7,7,7,2,7,4,3,6,3,3,7,5
3832,3,3,2,6,7,3,7,6,4,3,4,3,3,4,2,2,5,3
3833,1,3,7,6,6,4,7,7,5,3,5,5,4,7,4,4,7,6
3834,2,2,2,2,7,2,7,7,7,3,4,4,3,3,3,2,2,1
3835,6,3,2,2,7,3,7,7,7,4,4,4,2,7,1,3,6,5
3836,7,4,6,7,5,2,7,3,3,3,3,4,4,3,3,6,3,5
3837,7,3,3,2,7,1,7,7,7,1,4,2,5,4,3,1,4,2
3838,7,7,7,7,3,6,7,7,7,5,2,3,7,4,5,6,3,7
3839,7,4,3,7,3,7,7,1,7,3,3,3,7,1,6,7,6,6
3840,4,4,4,3,7,2,7,7,5,4,7,5,3,7,2,3,7,3
3841,7,3,4,7,3,6,7,4,7,1,3,3,4,3,4,6,3,7
3842,7,3,5,7,3,5,7,6,7,3,3,1,6,7,5,4,4,6
3843,7,7,7,7,6,7,7,7,7,2,1,2,7,4,7,7,3,7
3844,7,2,7,7,4,7,7,7,7,5,3,3,7,7,7,7,6,7
3845,7,5,7,7,3,7,7,7,7,3,3,2,7,5,7,7,7,7
3846,7,1,7,7,6,7,7,2,6,3,3,2,7,3,7,7,4,7
3847,3,4,6,7,1,2,7,7,3,1,3,3,7,4,2,3,6,5
3848,7,6,7,7,4,7,7,3,7,3,2,3,6,1,3,7,6,6
3849,5,4,3,7,2,5,7,5,7,2,3,3,5,3,4,3,4,7
3850,7,3,1,7,3,6,7,2,3,3,3,3,7,2,5,7,4,4
3851,4,4,4,6,2,3,7,6,7,3,3,3,3,3,2,3,4,6
3852,7,3,7,7,3,1,7,3,3,4,3,3,6,4,6,7,7,7
3853,7,3,6,7,6,7,7,6,7,3,2,2,6,4,5,7,3,7
3854,7,5,7,7,5,1,6,6,7,3,3,3,4,3,4,4,5,3
3855,7,3,3,7,7,2,7,7,4,4,7,5,4,1,2,3,7,4
3856,7,7,7,7,7,7,7,3,7,3,3,2,7,3,4,7,3,6
3857,3,4,7,2,7,1,7,7,7,5,4,3,3,3,3,4,1,6
3858,7,5,7,7,2,7,7,7,7,3,3,3,7,3,6,7,6,7
3859,3,4,2,7,7,5,7,7,6,3,4,3,6,7,3,7,7,7
3860,6,3,1,5,7,5,7,4,6,4,3,3,4,3,2,4,4,6
3861,7,2,3,7,4,6,7,3,6,2,3,2,6,2,3,4,5,7
3862,2,2,2,5,7,3,7,6,7,3,5,5,3,4,2,6,4,4
3863,2,3,6,7,4,2,7,7,6,2,2,2,6,3,3,7,4,3
3864,3,3,3,2,2,2,7,7,7,3,3,3,3,3,1,2,3,3
3865,2,3,3,6,6,5,7,3,4,2,4,3,2,3,2,7,5,6
3866,7,3,3,7,7,4,7,7,7,2,4,4,2,5,4,4,4,6
3867,7,6,7,7,2,7,7,7,7,2,2,2,7,4,4,7,3,7
3868,7,3,2,7,5,6,7,7,7,2,5,4,5,6,2,3,5,3
3869,6,1,2,4,7,2,6,7,4,3,4,4,3,3,2,2,3,2
3870,7,1,7,7,2,7,7,6,6,1,1,1,7,3,6,7,3,7
3871,7,7,7,7,2,7,7,7,7,3,3,2,6,3,7,7,6,7
3872,7,2,3,7,7,7,7,7,7,3,3,3,3,4,1,7,5,7
3873,6,2,3,4,7,3,7,7,3,3,6,4,3,7,2,3,7,3
3874,7,3,3,7,6,3,7,4,5,3,3,3,6,3,3,3,3,3
3875,7,1,5,7,4,7,7,6,7,3,2,2,3,3,5,7,3,7
3876,4,1,2,6,6,2,7,7,7,4,4,5,1,4,3,1,7,6
3877,6,5,6,7,7,6,7,6,6,2,4,3,4,3,3,7,7,7
3878,7,2,3,7,7,3,7,7,4,2,4,4,4,3,3,5,7,2
3879,6,3,6,2,7,1,7,7,7,3,7,4,3,6,3,4,6,3
3880,2,1,2,2,6,1,7,7,3,3,4,4,3,5,1,3,4,2
3881,3,2,2,7,7,5,7,6,5,3,4,3,2,3,1,6,7,4
3882,7,3,1,3,6,3,7,7,4,4,4,5,3,4,2,3,4,3
3883,1,4,1,1,7,3,7,6,6,2,4,3,4,1,2,6,7,6
3884,7,6,4,7,4,7,6,7,6,4,2,3,7,6,7,7,3,7
3885,7,3,7,7,3,7,6,1,3,3,3,3,7,1,7,7,4,6
3886,4,3,4,7,1,7,7,3,3,1,2,1,1,3,3,3,3,5
3887,6,2,3,7,7,3,7,7,4,2,6,4,2,7,2,3,7,3
3888,7,4,7,7,3,6,6,2,5,1,2,2,7,1,6,7,3,1
3889,7,2,7,7,4,7,7,7,7,4,1,1,7,4,7,7,1,7
3890,3,3,3,4,6,4,7,7,4,3,7,4,3,7,4,3,7,2
3891,7,4,2,7,6,3,7,7,7,5,4,3,4,5,3,7,3,4
3892,6,3,1,6,1,3,4,7,3,2,5,4,2,3,2,6,4,6
3893,6,5,5,3,7,2,7,7,7,5,7,4,3,7,2,7,7,6
3894,7,2,6,7,7,3,7,6,6,1,3,2,3,3,3,6,2,6
3895,2,3,4,6,6,3,7,3,7,2,5,4,4,6,2,3,7,4
3896,4,2,4,4,3,2,3,3,1,1,3,3,2,2,2,3,2,3
3897,7,5,7,7,7,6,7,5,7,3,2,2,7,3,7,7,3,6
3898,4,4,4,6,3,3,6,5,2,4,4,4,5,4,2,2,4,2
3899,2,3,3,4,6,3,7,7,7,2,3,3,4,3,2,3,3,2
3900,7,5,7,7,6,7,7,7,7,4,3,3,7,3,6,7,1,4
3901,7,7,3,7,7,6,7,6,7,3,3,2,6,2,4,7,3,1
3902,6,4,5,4,4,3,7,4,3,1,3,1,4,3,3,3,2,5
3903,7,2,7,7,3,7,7,7,7,3,2,1,7,4,7,7,2,7
3904,7,3,2,7,2,7,7,3,7,1,2,2,7,1,5,7,1,2
3905,6,3,1,7,6,4,7,6,7,3,3,3,6,3,5,7,3,3
3906,6,3,4,7,7,7,7,7,7,3,4,3,5,3,3,4,7,4
3907,7,4,1,7,1,7,7,2,7,1,3,3,7,1,7,7,1,3
3908,3,3,3,6,7,3,7,7,4,3,4,4,2,7,1,2,6,2
3909,1,3,6,6,7,4,7,7,7,2,7,4,5,6,3,1,7,3
3910,7,3,7,7,6,4,7,3,4,2,2,2,6,2,7,7,2,6
3911,7,3,3,4,7,1,7,3,7,3,3,3,3,3,3,4,4,3
3912,7,3,2,7,3,3,7,7,7,4,4,5,4,4,1,3,4,2
3913,7,4,6,7,4,7,7,4,7,3,2,2,7,3,3,7,3,6
3914,7,7,6,7,6,7,7,7,7,4,2,2,7,5,7,7,4,7
3915,7,3,6,7,1,3,3,3,3,3,1,1,7,3,3,7,2,6
3916,1,3,3,3,2,2,7,7,7,1,2,1,3,3,2,7,3,3
3917,7,2,7,7,3,7,7,7,7,3,1,3,3,5,6,7,3,7
3918,6,1,3,2,7,3,7,7,7,2,4,2,3,3,2,6,4,5
3919,6,2,3,6,6,4,7,6,6,3,4,4,4,5,2,3,6,6
3920,7,3,7,6,6,3,7,7,7,3,4,4,7,7,3,6,7,6
3921,7,3,6,7,4,6,7,7,7,4,3,3,7,3,3,7,6,7
3922,4,2,1,3,3,2,7,6,7,2,3,3,4,2,1,2,2,3
3923,7,3,7,7,1,7,7,5,6,1,3,3,7,1,5,7,2,7
3924,3,3,3,6,7,3,7,7,1,4,7,4,2,6,3,7,7,7
3925,6,4,6,7,7,7,7,7,7,4,3,3,7,2,7,7,2,5
3926,7,2,4,7,7,4,7,7,7,2,4,3,4,4,3,2,7,2
3927,7,7,7,7,7,7,7,7,7,5,2,2,7,4,6,7,4,7
3928,7,6,6,7,5,3,7,1,7,2,2,1,7,4,5,7,3,7
3929,7,4,7,7,3,7,7,7,7,2,3,3,7,2,7,7,6,6
3930,7,2,7,7,4,7,7,6,7,3,1,1,7,4,5,7,3,7
3931,3,1,3,3,7,2,7,7,3,1,5,3,2,6,1,2,7,2
3932,7,3,7,7,6,5,7,3,6,4,3,3,4,3,4,6,3,5
3933,7,2,6,7,7,3,7,7,6,3,5,4,2,6,2,3,6,2
3934,3,2,2,7,7,2,7,7,7,3,7,4,3,6,1,3,7,1
3935,7,2,2,7,6,3,6,4,3,2,4,3,1,3,2,3,7,2
3936,7,3,6,7,6,2,7,7,3,3,4,4,4,3,2,1,7,6
3937,6,4,7,7,5,6,7,4,4,2,2,2,7,3,5,6,3,7
3938,7,4,3,7,4,6,7,6,6,3,3,3,4,3,3,6,3,6
3939,3,3,3,3,7,3,7,7,7,5,5,5,2,4,3,2,6,3
3940,3,1,2,6,3,2,7,7,7,1,3,3,3,4,3,2,3,3
3941,7,5,5,7,3,3,7,7,7,3,3,3,7,3,5,6,3,7
3942,7,2,7,4,7,2,7,7,7,3,5,5,3,7,2,2,6,3
3943,7,5,7,7,6,7,7,2,6,2,3,4,7,2,7,7,4,1
3944,7,4,4,7,3,7,7,5,5,2,3,2,7,3,6,7,3,6
3945,7,2,3,7,4,6,7,7,6,5,2,2,6,4,4,7,3,7
3946,7,5,7,7,4,7,7,5,6,3,3,3,7,3,7,7,7,6
3947,7,4,7,7,6,7,7,6,7,3,3,3,6,3,6,7,3,6
3948,7,2,6,4,6,1,7,7,5,4,1,3,6,5,2,4,3,1
3949,7,3,6,7,1,6,6,4,7,4,3,3,7,2,6,7,3,5
3950,2,1,2,4,4,2,7,7,4,2,4,4,1,6,2,2,2,2
3951,7,2,6,7,3,3,3,4,3,3,4,4,3,6,3,1,3,3
3952,7,4,6,7,3,7,5,4,7,5,3,3,7,3,7,7,3,7
3953,3,3,4,5,7,3,7,7,3,3,5,4,4,7,3,2,6,3
3954,6,4,7,7,2,1,7,3,7,2,2,2,6,3,3,7,3,7
3955,4,2,2,6,7,3,7,6,5,2,4,4,4,3,3,3,2,3
3956,7,1,6,7,6,3,7,7,7,1,4,4,4,6,3,6,4,6
3957,7,6,7,7,7,7,7,6,7,4,3,3,6,2,6,7,7,7
3958,7,3,6,7,3,7,2,3,3,3,3,3,6,2,3,7,2,2
3959,7,3,6,7,7,6,7,7,7,3,4,3,7,6,3,7,1,7
3960,7,4,2,7,1,7,7,3,7,4,3,3,7,2,6,7,3,7
3961,7,4,7,7,2,7,7,7,7,3,2,3,7,2,7,7,3,7
3962,6,6,7,7,7,6,7,3,7,3,4,3,6,5,6,7,6,7
3963,4,5,2,7,4,4,7,7,3,4,5,4,4,4,3,3,6,3
3964,6,1,5,7,4,3,7,7,7,2,4,4,3,3,3,5,7,7
3965,2,3,3,4,5,2,7,7,1,3,5,4,2,4,3,3,6,2
3966,3,3,2,3,7,2,7,7,7,3,4,3,3,6,2,4,7,7
3967,7,6,4,7,3,7,7,3,7,3,3,3,6,1,6,7,6,6
3968,7,6,7,7,7,7,7,6,6,3,3,2,7,3,6,7,3,7
3969,7,3,6,7,6,7,7,2,6,5,3,2,6,3,3,7,2,7
3970,7,5,6,7,6,2,7,7,7,3,2,2,7,2,5,6,4,6
3971,7,4,6,7,3,6,7,4,7,1,3,3,4,1,6,7,3,4
3972,3,1,4,2,3,4,7,7,7,1,4,3,2,3,2,3,3,4
3973,3,4,7,1,7,7,7,7,1,2,7,3,4,7,1,6,7,3
3974,6,3,7,6,7,6,7,7,7,5,6,5,7,7,3,7,7,6
3975,7,1,2,7,3,2,7,6,3,1,1,1,5,4,1,3,2,1
3976,7,3,7,7,1,7,7,7,7,3,2,2,7,3,7,7,2,7
3977,7,3,7,7,2,5,7,7,7,3,2,2,6,2,6,7,3,1
3978,7,3,4,7,7,3,7,7,7,2,7,5,2,7,3,4,7,3
3979,7,5,7,7,6,7,2,4,5,3,3,3,7,3,3,7,3,7
3980,6,3,2,7,7,2,7,6,3,4,4,4,1,3,2,3,6,4
3981,3,2,2,4,4,3,7,6,1,3,4,4,3,4,1,3,4,3
3982,7,4,7,7,4,7,7,3,7,3,2,2,7,2,3,7,2,6
3983,7,1,7,7,6,7,7,7,7,3,4,3,6,2,4,7,3,4
3984,2,2,3,3,3,6,3,3,2,2,4,4,2,3,2,3,3,6
3985,7,4,5,7,6,6,6,3,7,1,2,1,5,2,3,7,3,6
3987,7,3,4,7,4,7,7,7,6,2,2,1,7,3,5,7,2,7
3988,4,3,6,7,6,2,7,6,7,2,3,3,3,3,1,3,2,3
3989,6,2,6,7,4,5,7,6,6,3,3,3,5,2,3,2,2,3
3990,7,6,7,7,7,7,7,2,7,1,2,3,5,2,6,7,1,7
3991,7,2,7,7,2,6,7,6,7,1,4,3,7,3,4,7,3,6
3992,7,4,1,6,6,3,7,6,4,2,4,4,7,7,2,5,7,6
3993,1,4,2,7,7,2,7,5,7,3,5,3,2,7,2,4,7,1
3994,6,3,6,3,6,2,7,6,2,3,4,4,3,5,1,5,7,3
3995,7,3,6,7,2,1,7,6,7,2,3,3,7,2,7,7,2,2
3996,7,3,7,3,7,7,7,7,7,2,6,4,3,7,4,3,7,3
3997,7,3,2,7,6,7,7,4,7,2,3,1,3,1,1,1,3,1
3998,5,2,3,3,7,2,7,7,6,2,3,3,1,4,3,2,2,2
3999,3,3,2,6,7,3,7,6,3,1,3,3,3,3,3,3,3,3
4000,7,4,4,2,7,2,7,7,7,3,1,2,7,6,3,7,7,6
4001,7,1,6,7,6,3,5,7,7,2,4,3,3,3,3,3,3,4
4002,7,3,3,7,7,4,7,7,7,5,6,5,2,7,3,4,7,7
4003,2,5,7,2,2,3,7,5,6,4,4,3,7,3,7,7,1,7
4004,7,5,7,7,3,7,7,5,6,3,2,3,7,1,7,7,2,5
4005,7,2,5,6,4,4,7,7,6,2,4,3,3,5,3,3,7,4
4006,1,3,5,7,7,7,7,7,3,3,4,3,5,3,4,6,4,6
4007,7,3,7,7,7,7,7,5,7,3,3,3,7,1,7,7,3,6
4008,7,6,1,7,3,5,7,7,7,3,3,3,4,3,5,6,5,4
4009,7,2,3,2,7,4,7,7,6,1,4,2,3,3,3,1,6,3
4010,7,5,7,7,3,4,7,6,7,3,3,3,7,2,6,7,3,3
4011,7,6,7,7,6,7,7,7,7,3,3,2,7,3,3,7,3,7
4012,1,4,2,7,4,4,7,4,6,2,3,2,3,3,3,3,3,3
4013,6,3,7,7,5,6,7,7,7,3,2,3,7,5,5,7,2,7
4014,7,7,7,7,7,7,7,6,6,3,2,3,6,2,7,7,1,7
4015,6,2,4,7,7,2,7,7,7,3,7,5,3,7,2,6,7,7
4016,6,3,3,6,7,5,7,7,3,3,7,5,3,7,2,4,7,2
4017,7,4,5,7,4,5,7,6,6,4,2,2,7,3,3,7,5,1
4018,7,1,6,7,1,4,7,7,6,1,1,1,7,3,4,7,2,1
4019,4,3,7,7,7,6,7,6,7,3,3,3,3,5,4,6,6,1
4020,7,2,1,1,4,6,7,6,7,3,3,1,3,2,1,2,2,6
4021,3,4,4,1,6,3,7,7,4,3,4,4,3,4,2,4,3,4
4022,7,4,7,7,1,3,7,2,3,3,3,3,7,2,6,7,3,3
4023,3,4,2,2,7,4,7,7,7,4,5,5,3,6,2,3,6,1
4024,3,3,4,7,3,2,7,7,6,3,3,4,4,5,3,3,2,3
4025,7,4,6,7,4,6,7,2,4,4,3,3,7,3,6,7,3,6
4026,6,3,5,5,7,5,7,7,4,3,7,5,1,7,6,4,7,6
4027,4,2,6,3,7,2,7,7,7,2,7,3,1,7,4,2,7,1
4028,7,6,7,7,7,7,7,7,7,3,3,2,7,3,4,7,3,6
4029,5,2,7,7,7,6,7,7,7,4,5,3,4,5,3,3,1,3
4030,7,4,7,7,1,7,6,6,3,1,2,2,7,2,7,7,2,7
4031,1,2,5,7,7,3,7,7,7,2,7,3,3,7,3,2,7,3
4032,6,1,2,7,4,3,7,7,7,2,1,2,4,5,3,6,1,6
4033,1,3,3,4,6,1,7,6,7,2,3,3,2,3,2,2,3,3
4034,3,1,6,7,6,3,7,7,7,2,1,1,7,4,3,7,3,6
4035,7,4,4,7,7,7,7,6,7,2,3,3,6,1,4,7,3,7
4036,7,3,6,7,3,3,7,6,7,3,3,3,7,2,3,6,3,3
4037,7,4,6,6,3,5,7,7,7,3,2,2,5,3,4,3,3,6
4038,7,6,7,6,7,5,7,7,7,6,2,3,1,7,2,7,6,7
4039,4,3,3,7,1,4,7,7,5,2,3,3,1,3,1,3,2,3
4040,7,3,1,7,3,6,6,7,7,2,1,1,7,3,3,7,1,6
4041,4,3,3,1,7,5,7,6,5,2,4,4,3,4,2,6,1,7
4042,6,5,1,7,6,7,7,1,7,3,3,2,7,4,3,7,3,3
4043,4,3,2,3,6,3,7,7,1,3,3,3,3,4,2,5,1,3
4044,7,4,7,7,1,7,7,1,7,4,3,2,7,2,7,7,7,1
4045,3,1,2,4,7,3,7,7,6,2,4,4,4,7,2,3,7,2
4046,7,6,7,7,7,7,7,7,7,6,7,6,7,7,4,6,7,6
4047,6,3,6,7,3,5,7,2,3,2,3,3,6,2,1,7,3,4
4048,7,2,4,7,3,7,7,2,3,2,3,3,7,1,3,7,2,2
4049,3,3,1,5,7,4,7,7,6,4,6,4,1,7,3,7,7,7
4050,7,7,7,7,6,6,7,7,7,5,2,2,7,7,7,7,6,7
4051,7,3,7,7,3,7,7,2,6,3,3,3,7,2,5,7,3,7
4052,5,1,3,4,4,3,7,3,3,1,2,1,4,2,3,4,3,3
4053,7,6,7,7,2,7,7,6,3,4,3,3,7,3,7,7,4,1
4054,6,3,5,6,7,3,7,7,3,3,4,4,3,4,3,7,6,5
4055,4,2,4,7,7,4,7,7,6,2,3,3,3,6,3,3,7,2
4056,7,4,5,7,1,7,7,3,6,2,2,1,7,1,4,7,3,6
4057,7,4,7,7,3,7,7,7,7,5,2,3,7,7,7,7,3,7
4058,7,2,4,6,7,3,7,7,7,2,3,3,6,3,3,7,6,4
4059,7,6,5,7,2,6,7,2,3,5,4,5,7,2,5,7,7,6
4060,7,2,7,7,2,7,7,3,4,1,2,2,7,3,6,7,4,6
4061,6,3,3,3,7,3,7,6,5,3,4,4,1,3,2,7,3,6
4062,7,6,6,7,3,7,7,7,7,2,1,1,7,3,6,7,3,7
4063,7,5,6,7,7,7,7,4,6,4,3,4,7,3,3,7,7,7
4064,7,1,4,3,7,3,7,7,7,3,3,4,3,7,1,5,3,7
4065,1,1,7,3,7,3,7,7,7,2,4,3,3,6,2,3,4,6
4066,7,3,7,7,2,7,7,7,4,3,3,2,6,3,7,7,4,7
4067,3,4,3,3,4,2,7,7,1,3,4,5,2,7,1,3,7,3
4068,7,5,3,6,7,1,7,7,5,4,6,4,4,7,3,3,7,3
4069,7,3,7,7,3,7,7,7,7,4,1,2,7,7,7,7,1,7
4070,7,7,7,7,1,7,7,3,4,3,2,2,7,3,5,7,3,7
4071,7,4,7,7,2,7,6,7,7,4,2,3,7,4,6,7,5,7
4072,3,2,2,4,7,3,7,7,7,2,5,4,1,6,2,3,7,2
4073,3,1,2,3,7,2,7,7,3,1,5,3,3,6,1,3,4,2
4074,7,3,7,7,7,7,7,3,7,3,3,3,7,2,6,7,4,4
4075,4,3,2,2,7,2,7,7,7,5,6,5,2,6,1,4,7,1
4076,7,5,6,7,6,7,7,6,7,4,3,3,7,2,4,7,3,7
4077,7,3,5,7,7,3,7,7,4,3,5,3,4,7,3,4,6,6
4078,7,5,7,7,3,6,7,5,4,3,4,3,7,3,6,7,2,6
4079,3,7,3,2,7,2,7,7,2,4,7,5,2,7,1,2,7,6
4080,7,3,7,6,4,7,7,1,6,1,3,3,7,1,5,7,2,6
4081,7,5,7,7,6,7,7,3,6,5,2,1,7,2,5,7,3,6
4082,6,2,2,6,7,4,7,7,6,2,3,3,2,4,2,3,5,2
4083,3,4,5,4,7,3,7,6,6,2,3,3,3,3,3,4,2,6
4084,3,3,3,3,7,3,7,7,7,3,4,4,4,4,3,4,7,6
4085,7,4,7,7,7,2,7,7,7,2,7,4,4,7,2,7,7,7
4086,6,2,3,3,1,1,6,4,3,1,3,2,3,2,3,2,4,2
4087,6,3,2,7,7,2,7,4,5,3,2,1,1,2,3,6,2,3
4088,7,4,7,7,7,6,7,5,6,3,1,1,7,3,4,7,3,7
4089,3,3,3,7,7,3,7,7,7,5,7,5,3,7,3,3,7,4
4090,3,3,4,3,7,7,7,6,4,4,4,4,4,5,2,2,7,7
4091,1,4,4,7,3,6,7,4,5,3,3,3,3,1,5,3,2,7
4092,6,4,6,7,4,6,6,6,7,3,3,3,6,3,4,7,3,1
4093,2,3,2,4,4,3,7,7,7,1,3,3,4,4,2,2,3,3
4094,7,4,1,7,3,3,6,3,2,1,3,3,4,2,3,2,7,6
4095,1,3,6,3,6,2,7,7,4,3,4,3,4,3,3,6,3,5
4096,7,7,7,7,7,7,7,4,7,2,3,3,7,4,6,6,7,4
4097,2,2,1,3,7,2,7,7,1,4,4,5,3,4,2,1,7,6
4098,7,3,5,7,4,1,7,3,3,1,3,3,5,3,3,2,3,3
4099,7,2,6,6,6,4,4,4,2,1,3,2,4,2,3,7,4,2
4100,7,3,7,7,5,7,6,7,6,2,3,2,7,2,6,7,1,6
4101,4,4,3,5,3,3,6,6,2,3,4,3,3,3,3,3,3,2
4102,6,3,3,7,7,2,7,6,7,4,3,2,7,3,3,7,6,3
4103,7,2,6,7,3,7,7,7,7,2,1,1,4,4,3,7,2,6
4104,3,2,3,3,6,4,7,7,6,1,4,3,2,7,2,3,7,2
4105,7,2,7,7,1,4,7,7,6,2,1,2,7,4,4,7,3,7
4106,7,2,3,7,7,5,7,7,7,2,7,4,4,6,3,4,7,4
4107,7,7,2,7,3,6,7,7,7,2,2,2,7,3,6,7,3,4
4108,7,3,6,7,4,7,7,6,7,2,2,2,6,5,3,7,2,7
4109,4,3,5,7,7,5,7,7,4,3,5,4,4,7,2,3,7,2
4110,7,3,6,7,4,7,7,7,7,3,3,3,5,3,1,7,6,7
4111,7,3,4,3,7,3,7,7,3,3,5,4,2,6,2,1,6,4
4112,7,3,4,6,6,3,7,3,5,1,2,1,3,2,3,7,4,6
4113,7,3,7,7,2,3,3,2,5,2,2,1,7,2,4,7,1,4
4114,7,2,7,7,3,7,7,7,7,3,2,2,7,3,6,7,6,7
4115,3,1,2,7,1,3,7,3,7,1,3,2,2,1,1,3,1,3
4116,6,2,3,7,7,3,7,7,1,1,7,3,4,7,3,5,7,2
4117,6,1,3,5,7,4,5,7,5,2,7,4,4,7,2,3,7,4
4118,7,3,7,6,5,7,7,7,7,3,1,1,6,5,7,7,5,7
4119,5,2,3,5,3,2,7,6,5,2,4,4,2,4,1,2,4,3
4120,7,5,2,6,6,3,7,7,7,5,4,4,3,3,1,3,6,2
4121,2,2,2,3,3,4,7,6,7,3,4,5,3,4,1,3,7,3
4122,6,3,3,7,7,1,7,7,7,4,4,4,1,5,2,2,4,1
4123,6,3,6,7,4,7,1,2,2,1,3,3,3,2,2,7,1,7
4124,7,5,7,7,6,7,7,3,2,3,3,3,7,3,6,7,3,6
4125,6,3,3,3,7,5,7,6,7,5,5,5,2,7,2,6,7,1
4126,7,2,4,7,7,1,7,6,7,3,3,3,2,2,3,2,4,2
4127,6,2,4,7,7,6,7,7,7,2,7,4,3,7,3,6,7,3
