,가구인테리어/잡화_고가,가구인테리어/잡화_저가,가구인테리어/잡화_중가,가전/레저취미/멀티샵_고가,가전/레저취미/멀티샵_저가,가전/레저취미/멀티샵_중가,교육문화/아동_고가,교육문화/아동_저가,교육문화/아동_중가,식품/생활_고가,식품/생활_저가,식품/생활_중가,의류/이미용_고가,의류/이미용_저가,의류/이미용_중가,침구/주방_고가,침구/주방_저가,침구/주방_중가
3222,3,1,3,7,7,5,7,7,3,1,4,3,3,4,4,2,4,3
3223,4,3,3,7,6,3,7,7,1,3,4,4,3,6,2,5,7,2
3224,6,5,7,7,4,1,7,7,7,2,1,1,7,3,4,6,3,1
3225,7,3,7,7,1,6,7,3,3,2,2,2,7,3,7,7,2,7
3226,7,2,6,7,7,7,7,7,7,3,3,3,7,3,6,7,3,7
3227,4,3,3,2,7,2,7,6,7,1,3,3,2,3,2,3,3,6
3228,2,1,4,7,1,4,7,7,7,1,5,4,3,4,3,2,4,4
3229,2,1,2,7,1,3,7,6,3,1,3,2,1,1,1,2,2,3
3230,7,1,5,7,3,3,7,3,4,2,2,3,7,1,4,7,1,3
3231,7,3,7,7,3,7,7,6,7,3,2,2,6,3,5,7,3,7
3232,7,4,7,7,4,6,7,4,7,2,3,3,7,2,5,7,3,6
3233,7,4,7,7,2,7,7,4,3,3,2,2,7,2,4,7,1,6
3234,3,1,2,7,3,3,7,7,7,1,4,3,2,6,1,3,3,3
3235,7,4,6,7,6,7,7,2,7,3,3,4,5,1,4,6,1,6
3236,7,6,7,7,6,7,7,7,7,3,2,3,1,6,6,7,7,7
3237,3,2,3,7,7,6,7,7,1,4,4,4,2,7,3,5,7,2
3238,3,2,3,3,6,2,6,7,7,2,3,3,3,3,1,3,3,2
3239,7,1,6,6,7,6,7,6,3,1,4,3,4,4,2,2,2,4
3240,6,3,4,7,3,3,7,7,7,3,3,3,1,3,2,4,3,3
3241,7,6,7,7,6,7,7,7,7,3,1,1,7,6,7,7,6,7
3242,7,2,4,7,3,5,7,2,5,3,2,2,7,1,4,7,3,7
3243,7,3,7,7,2,6,7,7,7,1,3,3,7,2,6,7,2,6
3244,7,3,7,7,7,7,7,7,7,2,6,4,7,6,4,7,7,7
3245,7,3,4,7,3,5,7,6,7,5,3,3,4,3,1,6,2,3
3246,4,3,3,6,6,4,7,6,4,2,3,3,3,4,3,3,4,3
3247,3,5,3,6,7,2,7,7,1,3,4,4,2,7,2,4,7,2
3248,7,2,4,7,4,3,6,3,3,3,2,1,7,2,5,7,2,6
3249,3,6,4,2,5,2,7,7,7,3,5,5,3,6,1,1,3,6
3250,7,3,4,7,7,3,7,7,7,1,4,4,4,6,2,2,7,2
3251,7,4,7,7,7,7,7,3,1,2,2,2,7,3,6,7,2,4
3252,6,4,7,7,7,4,7,7,2,5,5,3,7,7,2,7,7,6
3253,7,4,3,3,7,3,7,7,7,3,4,4,2,7,1,3,6,4
3254,7,6,7,7,5,7,7,7,7,3,2,3,7,4,6,7,2,7
3255,7,7,6,7,2,6,7,7,7,3,2,2,7,5,7,7,4,7
3256,6,2,7,7,3,7,6,7,7,3,2,2,7,4,5,7,3,7
3258,4,3,4,7,7,6,6,6,3,1,3,3,6,3,2,2,3,4
3259,7,4,7,7,6,6,7,7,7,3,3,3,5,5,4,7,7,7
3260,6,2,4,7,6,4,7,7,7,3,3,4,7,6,3,2,7,6
3261,7,4,7,7,5,4,7,1,7,3,3,2,6,3,3,7,2,7
3262,7,5,3,7,2,3,7,7,3,3,2,2,7,3,4,7,4,6
3263,7,2,7,7,3,1,7,3,3,5,3,3,7,2,4,7,2,7
3264,7,4,3,7,6,5,7,6,6,3,3,3,3,2,3,7,3,7
3265,4,2,3,6,6,3,7,6,7,3,4,4,2,5,2,2,4,2
3266,7,7,7,7,5,7,7,7,7,3,1,1,7,4,7,7,6,7
3267,7,2,2,2,7,1,7,7,4,4,7,5,3,7,1,5,7,6
3268,6,3,2,7,7,3,7,7,6,3,4,3,3,7,2,3,6,3
3269,7,4,7,7,3,7,7,7,7,3,3,3,7,1,7,7,1,6
3270,7,7,6,7,2,6,7,7,7,3,2,2,7,5,7,7,3,7
3271,1,3,4,7,4,6,7,3,7,2,3,1,3,3,3,7,3,7
3272,2,2,1,4,6,4,7,7,7,2,4,3,2,3,2,1,6,4
3273,6,4,6,7,3,2,3,2,4,2,3,3,6,3,3,7,1,7
3274,7,1,1,7,6,7,7,7,7,2,6,3,7,7,3,7,7,3
3275,6,3,3,6,7,3,7,7,7,2,4,4,2,5,1,3,6,3
3276,7,2,3,7,5,6,7,4,2,4,3,2,3,2,5,7,4,7
3277,1,2,1,6,7,2,7,7,6,3,6,4,3,6,1,6,6,6
3278,1,3,4,3,7,2,7,7,7,3,3,4,3,6,1,5,3,1
3279,2,3,3,2,7,2,7,7,7,4,6,5,4,7,3,6,7,4
3280,3,1,4,7,7,3,7,7,3,2,6,4,1,3,3,7,6,7
3281,7,3,4,7,4,2,7,7,7,3,1,1,7,3,6,7,6,7
3282,7,6,7,7,6,7,7,7,6,3,3,4,7,2,7,6,3,6
3283,2,3,3,2,6,1,7,7,7,4,5,5,1,5,3,4,6,7
3284,7,4,7,7,5,6,7,7,3,3,3,3,7,3,5,7,3,7
3285,6,7,1,7,7,3,7,7,7,3,3,3,7,4,4,7,6,3
3286,7,4,7,7,3,6,7,4,7,3,2,2,7,1,6,7,3,7
3287,7,2,2,7,7,7,7,7,7,5,7,3,3,7,3,7,7,7
3288,6,2,3,1,7,2,7,7,6,3,7,5,3,7,3,3,7,4
3289,7,5,7,7,4,7,7,7,7,5,3,3,1,2,5,7,4,7
3290,7,2,7,7,7,7,7,7,7,4,3,3,6,7,7,4,4,7
3291,6,3,1,6,7,4,7,7,7,1,5,4,3,7,1,4,6,7
3292,7,3,3,4,7,4,7,7,3,3,5,3,2,7,3,7,6,7
3293,7,5,7,6,3,1,7,3,3,4,3,3,6,3,6,1,3,1
3294,4,2,3,7,3,6,7,7,2,1,3,3,3,7,1,1,4,3
3295,7,3,2,2,7,2,7,6,2,5,6,5,1,6,1,3,7,3
3296,4,2,2,5,7,2,7,6,7,2,4,3,3,4,3,3,5,3
3297,3,4,2,7,2,6,7,6,6,3,4,4,2,3,3,3,3,2
3298,6,2,3,7,7,5,7,7,7,3,4,4,2,7,3,3,7,6
3299,3,2,2,6,3,4,7,4,5,2,3,3,4,1,1,3,1,7
3300,7,2,6,7,3,5,7,7,7,2,2,2,7,6,4,7,3,7
3301,7,3,3,7,3,7,7,4,5,3,3,3,7,1,3,7,2,6
3302,6,4,2,7,5,4,7,6,7,4,3,3,7,1,3,7,1,6
3303,3,3,2,3,7,2,7,7,1,3,7,4,2,7,1,2,7,1
3304,7,2,6,7,2,6,7,4,7,3,3,3,7,3,3,7,5,7
3305,7,2,1,3,7,3,7,7,6,3,6,5,3,7,3,3,7,6
3306,4,3,4,2,3,3,7,7,3,3,4,4,2,6,2,6,7,5
3307,7,2,3,3,3,2,7,7,7,4,3,3,2,3,2,3,3,2
3308,3,2,4,2,7,3,7,7,6,5,4,5,3,7,2,3,7,7
3309,7,2,2,7,7,5,7,7,7,5,5,4,2,4,1,2,6,7
3310,7,3,3,7,7,6,7,7,3,4,4,4,3,2,3,7,3,7
3311,3,2,3,6,7,3,7,6,7,2,4,3,2,5,1,4,4,4
3312,3,1,3,3,7,4,7,7,7,3,5,3,3,7,2,3,7,7
3313,6,4,4,7,3,5,7,3,7,4,3,3,7,2,3,7,4,3
3314,7,6,7,7,3,6,7,7,7,3,3,3,6,3,4,7,5,1
3315,7,7,5,7,6,4,7,7,7,1,3,5,6,6,3,7,6,7
3316,7,3,4,7,1,7,6,3,2,3,3,3,3,2,4,7,2,7
3317,7,4,2,6,7,3,7,7,1,3,7,5,3,7,1,2,7,2
3318,7,3,3,7,7,3,7,7,7,4,4,3,2,4,1,1,5,4
3319,7,4,7,7,2,6,7,3,7,2,3,4,7,3,6,7,2,3
3320,7,4,7,7,3,4,7,4,7,3,2,2,7,3,3,7,2,2
3321,4,4,3,4,7,3,7,7,7,3,4,4,3,7,3,3,5,6
3322,7,2,3,7,6,3,7,6,6,3,4,4,4,4,3,4,4,2
3323,7,3,7,6,2,7,7,4,7,3,4,3,5,2,3,6,3,7
3324,7,2,7,7,2,6,7,7,6,3,2,3,7,1,7,7,3,7
3325,3,2,4,3,7,4,7,6,7,3,4,3,4,4,2,2,4,3
3326,7,3,6,7,3,7,7,6,7,3,3,3,7,1,2,7,3,4
3327,4,5,3,5,7,2,7,7,4,3,7,5,4,7,1,2,6,3
3328,3,6,2,7,7,3,7,7,6,4,7,4,1,7,3,2,7,2
3329,7,2,6,7,7,4,7,7,7,1,4,3,3,7,1,6,6,2
3330,7,3,6,7,7,6,7,6,5,3,3,3,4,2,4,6,2,7
3331,7,3,3,6,6,6,7,5,6,2,3,3,1,3,2,4,3,3
3332,7,4,6,7,6,3,7,7,7,3,4,3,5,6,3,4,7,3
3333,7,3,6,7,3,7,7,6,5,3,4,3,7,2,7,7,3,7
3334,7,3,6,7,3,6,7,4,7,2,2,2,7,1,2,7,2,7
3335,3,3,4,6,6,4,6,3,4,3,4,3,3,3,2,4,2,6
3336,4,2,1,6,7,3,7,7,7,3,5,4,4,6,5,3,7,5
3337,7,4,7,7,7,7,7,5,7,2,2,2,1,2,2,7,1,7
3338,7,5,7,7,2,6,7,7,7,3,2,3,7,4,7,7,3,7
3339,7,7,7,7,7,7,7,7,7,3,2,2,7,7,7,7,6,7
3340,1,4,2,2,7,2,7,7,5,5,5,5,1,6,2,3,7,1
3341,7,3,6,7,3,7,7,4,7,3,1,1,7,1,5,7,3,3
3342,2,3,5,6,7,4,7,7,7,1,3,2,7,3,2,4,3,7
3343,4,3,3,4,7,4,7,7,3,5,6,5,2,3,2,7,7,4
3344,1,1,3,7,7,4,7,6,7,1,5,4,3,5,2,1,4,7
3345,3,3,1,6,6,2,7,6,6,3,3,3,3,3,1,7,5,5
3346,7,1,6,7,4,3,7,7,7,4,3,3,2,6,2,1,5,3
3347,7,1,4,7,2,7,7,3,7,4,3,3,7,1,3,7,4,6
3348,4,4,4,3,7,3,7,7,7,3,5,4,2,4,2,5,7,6
3349,7,3,7,7,3,7,7,3,6,3,3,2,7,4,7,7,5,7
3350,3,4,2,3,7,3,7,7,7,5,5,5,2,6,2,5,6,2
3351,7,3,3,6,6,5,7,7,7,2,3,3,6,2,3,6,5,7
3352,6,4,1,4,2,2,7,6,3,4,5,5,3,6,2,3,5,3
3353,7,6,7,7,4,7,7,7,7,4,2,3,7,4,7,7,5,7
3354,2,3,6,7,7,3,7,6,6,1,3,2,4,6,2,1,7,2
3355,2,4,2,7,7,2,7,7,3,3,7,4,1,7,2,4,7,6
3356,2,4,3,4,6,3,7,7,6,4,4,5,2,4,2,3,3,4
3357,6,6,6,7,4,2,7,7,7,2,2,2,7,4,3,7,3,7
3358,7,4,4,7,2,7,7,7,7,3,2,3,7,3,4,7,3,6
3359,6,2,4,7,7,5,7,7,7,4,7,3,3,7,3,3,7,7
3360,7,3,4,7,6,5,1,3,4,4,3,3,6,2,3,7,2,6
3361,7,4,4,7,3,6,7,1,6,4,3,3,6,4,4,7,4,7
3362,5,3,1,7,7,3,7,7,6,3,4,4,2,6,2,5,7,3
3363,7,4,7,7,5,1,7,7,6,1,2,1,7,4,4,7,5,6
3364,7,2,3,3,7,3,7,7,6,3,4,4,3,6,3,3,6,2
3365,3,3,2,3,6,1,7,7,7,2,4,4,2,5,2,4,7,4
3366,7,4,6,7,6,7,7,7,7,5,3,3,3,3,4,7,3,3
3367,3,3,6,7,1,4,7,6,2,3,3,3,7,2,4,7,2,3
3368,7,4,6,7,6,7,7,5,7,1,3,3,7,2,4,7,3,7
3369,1,3,1,7,7,2,7,7,7,4,4,4,2,3,2,3,4,6
3370,5,6,7,7,3,1,7,4,7,4,2,2,7,3,7,7,2,6
3371,7,4,2,6,2,2,7,7,7,3,1,1,7,3,3,7,4,7
3372,7,3,4,5,7,4,7,7,7,1,7,3,2,7,2,4,7,3
3373,2,3,3,2,7,2,4,6,3,2,4,4,3,5,1,2,4,2
3374,7,6,7,7,7,7,7,3,3,1,3,3,7,3,7,7,4,7
3375,7,1,3,7,7,3,7,7,4,3,3,4,6,5,1,6,7,3
3376,7,2,6,3,6,3,7,3,7,1,3,2,3,3,2,4,3,3
3377,7,2,6,7,3,6,7,3,2,1,1,1,6,1,3,7,1,3
3378,6,1,3,7,7,3,7,7,7,1,4,3,3,7,2,7,4,7
3379,7,2,2,7,7,2,7,7,7,2,5,3,4,7,3,5,7,6
3380,7,4,7,7,2,4,7,4,3,4,3,3,7,3,5,7,2,7
3381,6,4,7,7,6,3,7,3,7,4,3,4,7,2,7,7,3,7
3382,6,2,7,7,7,3,7,7,7,1,4,3,5,4,3,7,1,6
3383,4,3,3,3,6,2,7,7,7,4,4,4,4,4,3,1,5,3
3384,6,3,7,7,3,6,7,4,6,3,3,2,6,2,4,2,3,7
3385,1,2,3,6,7,4,7,7,3,2,5,3,5,7,3,6,7,7
3386,4,3,3,6,7,3,7,7,7,4,5,4,2,6,2,7,6,3
3387,7,3,3,7,3,5,7,7,7,3,2,2,7,4,3,7,4,6
3388,7,3,3,2,7,2,7,7,7,3,7,4,2,7,3,3,7,3
3389,7,4,3,7,6,7,7,3,7,2,2,2,5,2,1,7,2,7
3390,6,4,6,3,7,4,7,6,7,5,6,4,2,6,2,5,6,3
3391,6,4,3,2,7,3,6,6,3,4,4,4,2,7,3,3,5,3
3392,7,3,6,7,3,7,7,4,7,4,3,4,7,2,6,7,1,3
3393,7,2,3,6,7,6,7,7,7,1,6,4,1,7,2,4,7,1
3394,3,3,6,7,2,4,7,7,7,2,1,2,6,3,4,7,3,7
3395,7,4,1,7,3,5,7,4,5,4,3,3,5,1,1,7,2,4
3396,7,2,2,7,2,3,7,1,3,2,3,3,6,1,4,7,1,4
3397,6,3,3,3,7,3,7,7,7,3,4,4,3,3,1,4,6,5
3398,7,3,3,4,3,4,7,7,7,3,2,1,7,3,4,7,2,3
3399,3,3,3,3,7,3,7,7,7,3,5,4,3,6,3,3,7,7
3400,3,3,2,3,7,2,7,7,3,4,5,3,1,6,1,7,7,3
3401,3,3,3,7,2,3,7,7,7,3,4,4,3,4,2,4,3,3
3402,6,3,7,7,3,7,7,3,7,5,3,2,7,2,4,7,4,7
3403,7,5,6,7,7,3,7,7,4,2,7,4,6,6,2,3,7,5
3404,7,4,1,7,3,7,7,7,7,2,2,2,1,4,3,6,5,7
3405,6,2,1,4,2,3,7,4,2,2,4,3,3,4,3,3,3,2
3406,3,3,3,3,7,3,6,6,5,3,4,4,3,2,2,3,5,3
3407,3,3,4,5,7,2,7,7,7,5,7,5,3,7,2,3,7,4
3408,7,1,7,6,5,2,7,7,6,1,3,3,3,7,2,6,3,6
3409,7,1,4,7,6,6,7,7,7,5,5,3,5,4,3,7,4,7
3410,7,5,7,7,7,7,7,7,7,5,4,5,4,4,7,7,6,7
3411,2,4,3,3,7,3,7,7,6,3,4,4,3,5,1,4,6,3
3412,7,1,2,3,6,2,7,7,5,4,3,3,3,7,1,3,7,6
3413,7,4,7,7,7,7,7,7,7,5,3,3,7,3,7,7,3,7
3414,7,5,3,7,4,2,7,7,7,3,3,3,2,3,2,6,3,7
3415,7,3,4,7,3,2,7,3,3,4,3,3,7,3,3,7,2,2
3416,2,4,3,6,7,4,7,7,7,4,5,4,3,3,2,3,6,6
3417,7,7,7,7,6,7,7,6,7,3,3,3,7,6,7,7,1,7
3418,7,2,3,3,6,4,7,7,7,4,3,3,5,2,3,7,1,6
3419,7,3,3,2,7,2,7,7,7,2,5,3,2,7,3,3,7,1
3420,7,2,7,7,7,7,7,7,7,4,2,1,7,4,7,7,4,7
3421,7,3,7,7,1,3,7,3,7,3,3,3,3,2,5,7,3,3
3422,6,4,5,3,7,4,7,7,6,2,3,3,6,3,3,6,6,2
3423,7,2,2,7,7,1,7,7,6,2,5,4,1,7,2,6,7,5
3424,6,3,3,7,7,6,7,7,7,3,6,4,4,5,3,3,7,3
3425,7,3,5,7,4,4,7,5,7,3,3,3,7,3,5,7,2,7
3426,7,7,7,7,5,4,7,7,7,2,2,2,6,4,7,6,4,6
3427,7,2,3,7,3,4,7,6,7,2,3,3,3,3,3,6,2,3
3428,7,1,6,6,6,3,7,7,7,1,3,3,3,4,2,2,4,3
3429,2,2,4,7,3,3,7,6,7,1,4,3,2,6,1,3,4,4
3431,7,3,7,7,2,7,7,5,7,4,3,3,7,2,3,7,3,7
3432,7,2,6,4,7,5,7,7,6,3,4,5,6,7,3,3,6,2
3433,6,4,3,7,7,3,7,5,7,3,3,3,5,2,4,7,4,7
3434,2,1,5,4,4,2,7,3,1,1,4,3,3,3,2,4,3,2
3435,7,5,5,7,7,3,7,6,7,1,4,3,5,3,3,4,4,6
3436,7,3,1,6,7,4,7,4,7,3,3,3,7,3,3,7,3,7
3437,4,3,3,6,7,3,7,6,4,1,4,4,2,3,2,3,4,3
3438,1,3,1,7,7,3,7,7,7,4,5,4,3,6,3,4,6,4
3439,7,4,6,7,6,7,7,6,3,4,3,3,7,3,3,7,2,4
3440,7,3,1,4,3,2,7,6,6,3,3,2,7,1,2,7,1,4
3441,6,2,3,7,1,3,7,7,7,2,3,3,2,7,1,2,5,3
3442,6,3,4,7,7,3,7,7,4,4,7,3,5,7,2,6,7,3
3443,3,3,5,6,7,2,7,7,4,4,7,5,3,7,3,3,7,4
3444,7,3,6,7,3,7,7,2,7,1,3,2,7,2,6,7,2,7
3445,7,2,4,7,4,5,7,7,7,1,2,2,5,4,3,7,4,6
3446,2,3,5,7,3,5,7,5,7,3,3,3,2,2,4,7,4,6
3447,2,3,4,6,7,2,7,7,6,2,5,4,3,7,3,4,7,7
3448,2,3,3,4,6,3,7,4,6,4,3,4,2,3,2,3,3,3
3450,7,1,2,7,7,3,7,7,7,2,7,2,6,7,4,7,7,7
3451,7,3,6,7,7,7,7,4,7,1,2,1,5,1,3,7,1,4
3452,3,3,3,3,7,3,7,7,7,2,4,4,3,4,3,1,3,5
3453,6,4,3,4,6,6,7,6,4,3,3,3,4,3,4,7,1,7
3454,3,2,5,5,6,3,7,7,7,2,5,4,3,7,2,5,7,7
3455,7,3,3,7,7,4,7,7,7,4,3,2,2,3,3,1,4,6
3456,7,5,7,7,1,3,7,2,3,3,2,2,3,2,3,7,2,2
3457,3,4,5,3,7,3,7,7,5,5,6,4,2,6,3,5,2,6
3458,7,3,4,3,7,7,7,7,7,1,3,2,4,3,3,7,3,1
3459,3,1,3,3,6,3,7,7,7,1,3,2,2,5,3,3,3,1
3460,1,1,4,5,3,2,7,3,1,1,4,3,3,3,3,3,3,4
3461,7,1,3,7,7,2,7,7,7,3,6,4,5,7,4,3,7,2
3462,1,2,3,6,7,1,7,7,7,3,4,2,5,6,2,7,7,7
3463,7,5,7,7,4,7,7,7,7,3,3,3,7,4,5,7,2,2
3464,3,2,1,1,4,2,7,7,5,2,4,4,1,4,1,3,3,3
3465,7,3,7,7,4,7,7,7,7,3,1,1,7,3,6,7,4,7
3466,7,4,6,7,5,7,7,4,7,1,4,5,7,3,7,7,3,6
3467,3,3,4,7,6,6,7,3,7,3,4,3,4,3,1,3,3,6
3468,7,5,6,7,2,7,7,6,7,3,3,3,7,3,4,7,3,6
3469,7,1,3,7,7,3,7,7,4,1,6,2,1,7,2,2,7,6
3470,7,2,2,3,3,3,4,3,1,4,4,4,3,4,2,2,3,2
3471,6,4,3,7,3,3,7,6,6,2,2,2,3,2,2,3,2,3
3472,3,4,2,2,7,2,7,7,6,2,7,5,3,7,1,3,7,6
3473,7,1,4,7,3,7,7,7,7,5,1,2,7,3,5,7,1,7
3474,7,4,6,7,6,7,7,6,7,4,3,4,7,2,3,7,2,6
3475,7,2,7,7,4,7,7,7,7,3,2,2,6,4,4,7,4,7
3476,7,3,5,7,2,3,7,3,6,2,3,3,7,1,4,7,2,6
3477,7,1,7,6,3,7,7,7,7,4,1,2,7,6,6,7,2,7
3478,7,3,6,7,2,6,7,6,7,3,3,3,1,2,4,7,2,7
3479,7,1,7,7,7,7,7,6,7,3,3,2,7,3,5,7,3,7
3480,7,7,7,7,3,6,7,4,7,4,3,3,6,1,3,7,3,6
3481,7,4,7,7,2,2,7,5,7,4,3,3,7,3,1,7,7,7
3482,5,3,7,2,7,2,7,6,7,1,5,3,4,5,4,3,6,3
3483,3,2,3,6,7,7,6,7,4,2,4,3,3,6,3,5,6,1
3484,7,5,6,7,3,6,7,7,7,4,1,2,4,5,5,6,4,6
3485,7,1,3,7,3,4,7,7,6,3,2,2,6,2,4,7,3,6
3486,7,3,6,7,5,7,7,4,7,4,3,2,6,3,6,7,3,6
3487,7,3,2,3,7,2,7,3,4,1,1,1,2,2,3,3,5,4
3488,7,6,7,7,7,6,7,6,7,3,3,3,7,3,6,7,3,7
3489,4,3,4,1,3,3,7,3,6,5,3,4,4,3,1,6,7,7
3490,6,2,2,7,3,6,7,6,4,3,4,3,4,6,1,4,3,3
3491,4,3,2,7,6,2,7,5,7,1,5,3,4,6,2,3,5,3
3492,5,2,5,7,6,3,7,7,3,1,4,3,3,1,3,3,3,3
3493,7,3,7,7,6,7,7,6,6,1,2,3,7,2,4,7,2,7
3494,7,3,7,7,2,7,7,7,7,3,3,3,7,3,7,7,3,7
3495,7,3,3,7,7,4,7,4,7,4,3,3,6,2,3,7,2,7
3496,4,2,3,2,4,2,7,6,6,4,4,5,2,4,2,3,4,2
3497,2,2,2,6,5,2,7,7,6,2,3,3,3,7,3,1,6,3
3498,7,5,7,7,6,6,7,7,7,4,2,2,7,3,5,7,3,7
3499,7,2,7,7,4,6,7,2,6,3,2,2,7,3,3,7,2,3
3500,7,1,4,7,5,4,7,7,7,1,3,2,3,4,3,7,4,4
3501,7,1,2,2,6,4,7,7,6,1,3,3,6,4,2,2,4,3
3502,6,2,3,6,7,4,7,7,7,3,5,3,3,7,2,6,7,6
3503,7,6,7,7,4,6,7,7,6,5,4,4,7,2,4,7,4,6
3504,4,1,2,2,7,3,7,7,5,2,5,3,2,7,1,2,7,6
3505,6,3,4,3,7,2,7,6,6,5,5,4,3,6,3,3,7,6
3506,7,2,5,7,7,6,7,6,7,3,3,3,7,3,7,7,5,7
3507,7,3,7,7,3,7,7,7,7,2,2,2,7,3,7,7,3,7
3508,7,2,6,7,3,6,7,6,6,5,3,3,7,2,5,7,3,7
3509,3,4,3,3,7,2,7,6,7,3,5,5,3,5,2,3,7,3
3510,3,3,2,7,7,4,7,7,7,2,7,4,3,7,3,3,7,3
3511,1,3,6,7,2,7,7,7,7,3,3,3,5,2,3,5,2,6
3512,2,1,1,3,7,1,7,7,4,2,5,4,2,7,2,5,7,2
3513,7,3,6,7,3,7,7,5,7,3,3,2,7,2,4,6,2,4
3514,3,3,3,5,7,2,7,7,6,3,6,4,2,7,2,3,7,6
3515,7,2,7,7,6,1,7,7,7,4,2,3,6,3,5,7,4,7
3516,3,4,2,5,7,3,7,7,6,4,6,5,1,6,1,3,7,3
3517,7,3,1,7,2,4,7,6,7,2,2,2,5,2,4,6,4,6
3518,4,4,4,5,7,2,7,6,7,3,5,4,2,6,2,6,6,6
3519,7,4,6,7,6,2,7,7,5,1,3,3,4,3,3,4,3,3
3520,7,7,7,7,2,7,7,7,7,5,2,1,7,3,6,6,2,7
3521,7,5,7,7,3,5,7,7,7,3,1,3,1,5,6,7,5,7
3522,7,6,7,7,7,7,7,3,7,3,3,3,7,3,7,7,2,7
3523,7,1,3,7,3,6,7,7,7,4,1,1,7,3,6,7,3,7
3524,7,1,3,7,7,4,7,7,6,2,7,3,3,7,4,5,7,7
3525,7,2,1,7,7,5,7,7,7,3,5,4,4,1,3,6,7,2
3526,3,3,4,6,7,3,7,7,7,3,7,3,6,7,2,7,7,7
3527,7,3,7,7,3,6,6,7,7,4,3,3,7,3,6,7,2,7
3528,7,5,7,7,3,6,7,4,7,4,3,3,7,1,3,7,3,4
3529,7,5,7,7,6,5,4,2,2,3,2,3,7,2,6,7,1,7
3530,7,5,4,1,7,1,7,6,3,5,7,3,3,7,3,2,7,2
3531,7,4,7,7,2,1,1,4,7,3,3,2,7,2,5,7,3,4
3532,7,5,3,6,7,2,7,4,7,3,3,3,5,3,4,7,2,3
3533,7,3,7,7,6,6,7,7,7,3,2,2,7,5,7,7,4,7
3534,6,2,2,7,2,2,3,3,3,3,3,3,3,2,2,5,1,2
3535,7,3,7,7,7,3,7,7,3,1,7,3,7,7,3,7,7,6
3536,7,3,3,7,2,3,7,7,7,2,5,3,3,5,2,7,6,7
3537,2,3,3,6,4,3,2,2,1,2,3,3,3,3,2,5,2,4
3538,7,3,7,7,3,6,5,3,4,4,3,3,7,3,7,7,1,6
3539,6,3,3,7,7,4,7,7,1,2,4,4,2,4,2,6,7,7
3540,7,2,6,7,7,7,6,2,5,1,2,2,7,2,7,7,1,7
3541,4,3,7,7,7,5,7,7,7,3,4,4,3,4,2,3,5,3
3543,6,3,3,7,6,6,7,3,7,3,3,3,4,3,4,6,1,2
3544,7,6,7,7,6,7,7,5,7,3,2,2,7,3,6,7,2,7
3545,3,4,5,7,3,3,7,7,7,1,4,2,4,6,3,3,4,3
3546,2,3,2,6,7,3,7,7,7,3,4,4,1,3,1,2,5,2
3547,7,3,7,7,4,6,7,7,7,3,2,2,6,4,6,7,3,7
3548,6,3,3,7,2,3,7,7,4,3,3,3,5,2,3,7,3,3
3549,7,3,7,7,3,7,7,7,7,3,1,1,7,4,7,7,6,7
3550,7,2,4,7,7,2,7,7,6,2,4,3,4,3,2,3,2,4
3551,7,4,7,7,3,1,7,2,4,3,3,3,7,2,7,7,2,5
3552,6,5,6,7,4,4,7,7,2,3,3,2,6,3,4,6,3,3
3553,6,2,3,3,3,5,7,7,3,1,3,3,3,3,4,4,6,1
3554,3,3,1,7,7,3,7,7,7,3,7,5,4,7,2,1,7,1
3555,3,2,3,4,7,3,7,7,6,2,4,4,3,7,1,3,4,1
3556,4,2,3,1,5,2,7,5,3,3,4,3,2,7,3,3,6,3
3557,7,3,7,7,2,5,1,3,3,3,2,2,5,3,1,7,2,2
3558,3,2,3,3,7,6,7,7,3,3,5,4,1,7,2,3,7,2
3559,7,4,6,7,3,6,7,2,7,1,2,1,6,2,7,7,2,7
3560,7,4,4,7,6,4,7,7,7,3,4,4,4,4,1,4,6,3
3561,7,5,7,7,7,7,7,5,7,2,3,2,7,4,4,7,3,7
3562,2,3,3,2,7,4,7,7,7,3,4,4,3,7,2,3,6,6
3563,7,4,3,7,6,1,7,4,3,3,3,2,4,3,3,4,3,4
3564,3,4,3,3,7,3,7,7,7,5,5,5,2,6,2,5,7,6
3565,7,2,3,7,7,3,7,7,3,2,5,4,1,6,2,3,6,4
3566,3,3,6,5,7,5,7,6,6,3,5,3,3,5,3,2,4,4
3567,7,3,6,7,7,2,7,1,4,5,3,2,7,1,4,7,3,7
3568,7,1,7,7,4,3,7,7,7,4,3,3,7,3,5,6,3,7
3569,3,1,3,2,6,3,7,7,6,1,5,4,1,6,2,3,6,7
3570,7,7,7,7,6,6,7,7,6,7,4,5,7,4,4,6,7,6
3571,7,5,6,7,2,7,7,4,6,2,3,3,7,2,6,7,3,7
3572,7,3,5,7,6,6,7,5,4,3,3,3,7,2,3,7,2,3
3573,6,1,1,7,3,4,7,7,6,1,2,1,6,7,3,7,4,2
3574,7,3,7,7,1,7,7,6,7,4,3,3,7,1,2,7,3,6
3575,1,3,7,1,7,7,2,7,5,3,5,3,2,7,5,2,7,7
3576,6,2,2,4,7,4,7,7,6,3,4,4,2,4,2,3,4,4
3577,7,3,3,7,6,7,7,6,7,4,3,4,7,1,3,7,4,4
3578,6,3,2,7,6,6,7,7,7,1,4,3,5,4,2,6,6,2
