,가구인테리어/잡화_고가,가구인테리어/잡화_저가,가구인테리어/잡화_중가,가전/레저취미/멀티샵_고가,가전/레저취미/멀티샵_저가,가전/레저취미/멀티샵_중가,교육문화/아동_고가,교육문화/아동_저가,교육문화/아동_중가,식품/생활_고가,식품/생활_저가,식품/생활_중가,의류/이미용_고가,의류/이미용_저가,의류/이미용_중가,침구/주방_고가,침구/주방_저가,침구/주방_중가
4401,7,3,7,7,3,7,7,7,7,3,1,2,4,3,3,7,3,7
4402,7,3,3,6,7,3,7,5,7,2,3,2,6,3,4,7,3,3
4403,7,1,1,7,2,6,7,2,6,2,4,3,2,3,2,7,3,4
4404,4,4,3,7,7,4,6,6,3,3,4,4,4,3,3,7,4,3
4405,6,2,6,5,7,3,7,5,4,2,2,1,2,2,3,4,3,5
4406,6,4,3,3,7,1,7,7,7,4,4,4,2,7,3,3,6,2
4407,7,2,6,7,2,7,7,7,6,2,1,1,7,5,7,7,2,7
4408,5,3,2,6,7,4,7,7,5,2,4,3,1,3,3,4,7,7
4409,7,3,4,7,7,4,7,6,7,4,5,4,4,7,3,4,7,3
4410,7,1,3,7,6,3,7,4,6,3,4,3,1,2,3,1,3,3
4411,7,4,2,6,3,3,7,3,3,2,3,3,3,3,4,7,2,2
4412,3,4,3,2,7,3,2,4,2,4,4,4,2,4,3,3,5,2
4413,7,4,6,7,1,7,7,3,6,3,3,3,7,2,3,7,3,6
4414,3,4,2,7,7,3,7,6,4,3,4,4,3,4,3,2,4,1
4415,7,3,6,7,3,4,7,4,7,2,3,2,6,3,4,4,3,3
4416,6,3,7,7,6,3,7,4,7,1,2,1,7,3,4,7,3,7
4417,3,3,5,4,7,3,7,7,6,1,7,4,4,7,1,3,7,6
4418,7,4,7,7,1,6,7,3,3,3,3,3,6,1,6,7,3,7
4420,6,1,3,7,4,5,7,7,7,2,2,1,3,5,2,6,1,3
4421,6,4,7,3,1,6,7,7,5,2,2,2,7,4,4,7,1,7
4422,3,5,3,4,7,2,7,7,3,3,5,4,4,6,3,4,6,2
4423,7,2,7,7,3,7,7,7,6,2,2,2,6,3,5,7,3,7
4424,7,6,7,7,3,7,7,6,7,3,2,2,7,4,7,6,4,6
4426,3,3,2,7,4,6,7,6,6,1,3,3,3,2,4,7,2,7
4427,4,2,2,6,7,4,7,7,3,4,6,5,2,7,2,4,6,7
4428,6,4,2,6,7,3,7,7,4,3,4,4,3,6,3,5,3,3
4429,7,2,7,7,4,7,7,4,4,4,1,2,7,3,2,7,2,7
4430,5,2,2,7,7,5,7,7,7,4,6,4,3,6,3,6,6,6
4431,6,2,4,7,2,3,7,7,5,2,3,3,4,3,2,7,3,7
4432,1,3,3,4,3,1,7,6,7,3,4,4,4,3,2,2,2,2
4433,1,3,3,5,7,3,7,7,7,4,4,5,4,6,2,1,7,3
4434,4,3,7,7,7,3,7,1,7,4,3,2,3,3,1,7,3,3
4435,7,3,7,7,5,7,7,6,7,5,3,3,7,2,6,7,3,7
4436,7,2,6,6,6,3,7,7,7,1,3,2,3,4,2,4,3,4
4437,6,3,3,7,4,3,7,7,3,2,4,4,4,4,3,3,3,2
4438,3,2,3,3,6,1,7,7,6,1,4,3,1,7,3,1,4,5
4439,1,3,2,6,7,1,7,7,2,3,4,3,4,7,3,4,6,5
4440,7,3,7,7,5,7,7,7,7,2,1,1,7,3,7,7,3,7
4441,7,4,7,7,3,7,7,3,7,3,3,3,7,1,6,7,3,6
4442,7,4,6,7,6,7,7,4,6,3,2,2,7,2,4,7,2,6
4443,7,3,4,7,4,6,7,3,7,4,3,3,7,2,4,7,3,7
4444,7,4,2,7,6,3,7,7,7,3,3,3,4,3,3,6,4,1
4445,3,3,2,6,5,2,1,6,6,4,4,4,3,2,2,3,3,6
4446,2,4,3,7,7,4,7,7,7,5,4,3,3,4,3,1,4,5
4447,7,3,7,3,6,3,7,6,7,1,2,2,7,3,1,7,3,7
4448,7,6,7,7,7,7,7,5,7,4,2,3,6,3,7,7,5,7
4449,6,3,6,4,7,1,7,7,5,3,5,4,3,7,2,6,2,6
4450,7,5,6,7,6,2,7,3,7,3,3,4,6,3,5,7,3,7
4451,7,5,7,7,3,6,7,7,7,4,3,2,6,2,4,7,4,6
4452,7,4,7,7,3,3,7,3,1,5,4,4,7,4,3,2,3,4
4453,3,2,2,5,7,2,7,5,6,2,3,3,2,2,1,2,3,4
4454,7,3,5,7,7,1,7,7,7,4,3,2,4,2,2,7,2,6
4455,7,5,6,7,5,7,7,6,7,4,3,3,5,2,3,7,3,7
4456,7,3,3,6,7,4,7,6,6,3,3,4,3,6,3,2,3,6
4457,7,3,7,7,5,6,7,2,3,3,3,3,7,3,5,7,2,4
4458,6,2,2,3,4,3,7,4,1,3,3,3,4,4,3,7,2,6
4459,6,3,7,7,7,3,7,7,5,2,3,3,3,4,3,1,4,4
4460,7,5,1,7,4,2,7,2,6,3,3,3,4,2,4,7,2,6
4461,7,3,5,7,4,7,7,4,6,4,3,2,6,3,6,7,2,7
4462,7,4,7,7,5,7,7,4,7,2,2,2,6,2,2,7,2,7
4463,1,3,6,4,6,2,7,7,3,2,4,5,4,5,3,2,5,5
4464,7,5,7,7,5,3,7,3,4,5,3,3,7,3,3,7,3,1
4465,3,3,2,6,7,3,7,7,7,3,7,5,3,7,3,3,7,7
4466,2,3,2,6,6,4,7,7,6,3,4,4,4,4,1,2,6,3
4467,3,2,5,2,3,2,6,3,2,2,3,2,3,2,2,7,2,5
4468,7,4,7,7,4,7,7,3,6,4,1,1,7,3,6,7,2,3
4469,7,3,2,7,6,3,7,6,7,2,4,3,4,4,3,7,4,4
4470,3,4,4,7,7,4,7,7,6,2,5,4,3,7,1,1,5,3
4472,1,1,2,6,7,3,7,7,5,1,4,3,2,7,2,3,7,3
4473,7,3,2,7,6,1,7,7,3,3,4,5,3,7,1,4,6,7
4474,6,4,6,7,1,6,7,7,7,2,2,1,7,3,3,7,3,6
4475,3,3,3,1,7,3,7,7,7,3,5,4,1,1,1,3,5,4
4476,3,3,3,3,7,2,7,7,1,3,5,4,2,5,3,3,6,3
4477,7,6,7,7,7,7,7,7,7,6,4,5,7,7,7,7,7,7
4478,7,3,6,7,6,7,7,3,7,2,3,3,7,2,5,7,1,6
4479,5,3,3,7,7,3,7,7,7,2,6,4,3,7,3,6,7,3
4480,7,1,7,7,2,7,7,3,7,3,2,2,7,3,3,7,3,7
4481,4,3,2,1,6,3,7,7,4,3,5,5,2,6,3,3,6,3
4482,7,4,4,7,4,3,7,7,7,5,3,4,7,4,4,7,5,7
4483,7,1,3,6,7,4,6,6,6,1,4,4,2,6,3,7,4,6
4484,7,3,7,7,2,6,7,3,6,5,3,3,5,2,6,7,3,2
4485,2,3,2,7,6,3,7,6,7,1,5,3,6,7,1,2,6,1
4486,7,3,6,7,3,2,7,3,7,3,3,3,7,3,4,7,4,6
4487,6,3,2,6,6,3,7,6,7,2,3,3,1,4,1,4,4,5
4488,7,2,7,7,7,6,7,1,3,2,5,4,6,4,3,6,4,4
4489,7,3,7,7,2,2,7,7,5,2,2,2,7,3,5,7,3,7
4490,1,2,3,6,7,3,7,7,7,2,6,3,5,7,2,5,7,6
4491,6,2,7,7,6,6,7,2,7,2,3,3,7,1,5,7,2,7
4492,6,5,3,7,7,4,7,7,7,3,4,3,4,7,2,6,7,3
4493,7,3,7,7,2,7,7,3,4,3,2,2,7,2,1,7,2,7
4494,2,4,2,7,6,4,7,7,2,3,4,4,3,4,3,3,4,4
4495,7,1,2,7,7,3,7,7,7,1,7,2,4,7,3,6,7,1
4496,7,5,6,7,7,3,7,7,4,2,7,4,4,7,3,1,7,6
4497,7,2,6,7,2,6,7,7,7,2,1,1,6,4,6,7,3,7
4498,7,4,7,7,1,3,2,2,4,2,3,3,7,1,3,7,1,6
4499,6,3,4,7,7,3,7,7,6,2,4,4,5,7,3,3,5,2
4500,7,3,7,7,3,7,7,7,7,3,3,3,7,3,7,7,6,7
4501,5,3,3,7,7,3,7,4,2,2,5,4,3,4,2,3,4,6
4502,7,5,3,7,7,6,7,3,6,3,3,3,7,1,6,7,3,7
4503,7,6,7,7,6,6,7,4,5,3,3,2,6,3,4,7,3,7
4504,7,3,2,7,7,3,7,7,6,4,5,4,1,6,4,5,7,6
4505,7,6,1,7,7,5,7,7,7,4,3,4,3,3,3,7,3,6
4506,7,3,7,7,7,6,7,1,3,2,3,2,7,3,7,7,2,7
4507,7,4,7,7,4,7,7,7,7,3,2,2,7,4,7,7,3,7
4508,7,2,7,7,7,4,7,7,7,4,2,2,7,3,6,7,4,7
4509,7,7,7,7,6,7,7,7,7,5,3,4,7,4,7,7,3,7
4510,7,4,7,7,5,7,7,7,7,3,1,1,7,6,7,7,2,7
4511,6,1,2,7,7,1,7,7,7,1,7,3,2,7,3,1,7,7
4512,6,4,4,6,7,2,7,3,1,3,4,3,3,6,2,3,2,3
4513,4,3,6,6,7,3,7,6,7,2,6,3,3,6,2,3,6,6
4514,6,4,5,7,6,4,7,4,3,3,2,2,7,3,5,7,2,6
4515,4,3,7,7,3,7,7,7,7,3,1,1,1,5,4,7,3,7
4516,7,3,7,7,4,7,7,3,7,4,3,3,7,3,4,7,1,3
4517,2,3,3,7,7,2,7,6,4,3,4,4,1,4,1,3,5,3
4518,3,3,3,3,7,2,7,6,7,3,4,4,2,6,1,3,4,2
4519,4,2,3,7,7,1,7,6,3,3,4,5,3,7,3,3,1,6
4520,7,3,4,7,7,1,7,7,6,4,4,4,1,4,2,6,4,7
4521,7,5,4,7,1,4,7,3,6,4,3,3,7,2,5,7,3,7
4522,7,5,4,7,6,3,7,3,6,3,1,1,7,1,3,7,2,7
4523,5,2,5,3,7,3,7,7,3,3,5,4,2,7,3,1,6,3
4524,7,3,7,7,4,7,7,1,7,4,3,3,7,2,6,7,2,7
4525,4,3,3,1,6,3,7,7,6,4,4,4,2,3,1,2,4,1
4526,7,3,7,7,7,3,7,4,7,3,2,2,7,3,3,7,2,7
4527,1,3,3,3,7,1,7,7,3,4,5,5,3,6,2,6,6,4
4528,7,7,7,7,6,7,7,7,7,5,2,2,7,3,7,7,3,7
4529,7,5,7,7,6,7,7,3,7,5,3,2,7,3,7,7,4,7
4530,7,3,4,4,7,7,7,7,6,4,3,2,7,2,4,7,3,6
4531,7,2,6,7,3,3,7,7,7,4,3,3,6,3,5,7,4,7
4532,6,2,3,6,7,2,7,7,7,4,2,5,2,6,1,6,7,6
4533,7,5,7,7,5,3,7,7,6,4,2,2,3,4,4,4,3,6
4535,6,2,6,7,7,6,7,6,4,2,1,3,2,6,3,3,6,7
4536,2,4,3,7,7,5,7,7,7,3,7,5,3,7,3,4,7,2
4537,5,5,3,3,7,3,7,6,3,5,6,5,2,7,2,2,6,4
4538,4,2,3,3,6,2,7,6,6,3,3,3,3,2,2,6,2,3
4539,7,2,3,6,6,3,7,7,7,2,5,5,2,6,1,2,6,2
4540,7,5,7,7,7,7,7,3,7,2,2,2,7,3,5,7,4,7
4541,7,6,6,7,7,7,7,2,6,3,3,5,7,4,5,7,3,7
4542,4,3,6,6,7,3,7,7,4,2,4,4,4,6,3,4,7,6
4543,7,3,7,7,2,3,7,4,7,2,3,3,5,3,1,6,3,7
4544,7,3,4,7,3,3,7,3,3,1,2,2,7,2,3,7,3,7
4545,3,6,2,4,7,3,7,7,7,6,7,5,3,7,3,6,2,7
4546,3,2,3,3,7,2,7,7,6,3,3,3,2,5,1,3,4,6
4547,7,1,5,1,7,3,7,7,3,1,7,3,2,7,3,6,7,5
4548,7,3,3,1,7,3,7,7,4,2,5,4,1,6,3,3,7,3
4549,7,3,6,7,3,4,7,2,6,7,3,3,6,1,1,7,3,7
4550,7,3,6,7,7,7,7,7,4,2,6,4,4,6,3,7,7,6
4551,7,3,3,6,7,4,7,3,5,1,2,2,6,1,4,4,1,3
4552,4,4,2,2,6,3,6,6,3,4,5,5,2,5,2,4,5,6
4553,7,6,4,7,3,6,7,7,7,3,3,3,7,3,2,7,5,4
4554,7,3,7,7,4,7,7,7,7,2,2,3,7,4,7,7,3,7
4555,7,4,7,7,6,7,7,4,4,4,3,3,7,3,4,7,3,7
4556,6,4,7,7,3,7,7,7,7,4,1,1,4,4,4,7,4,7
4557,7,3,7,7,3,7,7,5,7,3,3,3,7,3,7,6,4,6
4558,7,4,5,7,2,6,7,4,6,4,3,4,6,3,4,7,4,7
4559,7,2,6,7,2,6,7,7,6,4,2,2,7,3,7,7,3,7
4560,2,4,5,3,6,2,7,3,3,3,4,4,3,7,3,7,6,3
4561,7,3,3,7,7,6,7,7,7,3,7,4,4,7,4,5,7,7
4562,7,4,2,7,3,4,6,6,3,4,3,3,5,3,3,7,3,1
4563,3,3,3,4,7,2,6,4,2,3,4,4,3,4,2,4,3,5
4564,7,3,3,7,4,3,6,3,3,4,4,4,7,1,3,7,4,7
4565,7,4,7,7,4,7,7,6,7,4,2,2,7,3,5,7,4,7
4566,6,3,3,4,3,2,7,3,2,4,2,2,3,3,3,2,1,1
4567,7,3,7,7,1,3,7,6,6,3,3,2,6,2,4,7,3,7
4568,7,1,6,7,6,7,7,7,7,2,5,2,3,6,4,7,7,6
4569,7,3,7,7,3,3,7,6,7,3,1,1,7,3,4,7,3,7
4570,7,7,7,7,2,7,7,7,7,3,2,2,7,3,7,7,2,7
4571,7,2,4,7,6,3,7,6,4,3,5,4,3,2,2,6,6,3
4572,3,2,2,6,7,2,7,4,6,3,4,4,3,3,1,3,3,7
4573,7,1,7,7,7,7,7,7,7,1,4,2,7,4,3,7,3,7
4574,3,3,3,7,6,4,7,3,4,2,3,3,5,2,2,2,1,4
4575,7,3,1,4,7,1,7,7,4,2,6,4,3,6,3,6,6,4
4576,4,3,4,6,7,3,7,6,7,3,5,4,3,5,2,2,4,6
4577,7,5,7,7,6,7,7,4,7,3,1,1,7,3,4,7,3,7
4578,7,3,7,7,3,6,7,7,7,3,1,2,7,4,7,7,6,7
4579,6,3,7,7,7,7,7,7,7,3,7,4,4,7,4,1,7,4
4580,7,3,4,7,5,3,7,7,7,4,4,4,6,3,3,3,6,4
4581,7,3,6,7,2,6,7,6,7,2,3,2,7,2,6,7,3,4
4582,2,1,3,4,6,3,7,6,2,2,4,4,2,7,3,3,7,3
4583,2,3,4,4,6,2,3,6,2,2,5,4,3,4,3,1,4,3
4584,7,2,2,7,7,2,7,6,3,2,3,3,3,2,2,6,3,3
4585,7,5,7,7,7,6,7,6,7,4,2,2,7,3,7,7,3,7
4586,7,3,4,3,4,6,7,7,6,3,3,3,1,4,2,7,4,7
4587,4,2,2,3,7,2,7,7,2,1,6,4,3,7,2,3,7,6
4588,2,2,2,7,7,2,7,7,4,3,6,5,2,7,1,3,7,3
4589,5,3,3,6,7,3,7,7,3,2,7,4,1,7,2,1,7,2
4590,6,3,5,7,6,4,7,3,3,2,3,3,5,3,2,6,3,6
4591,7,1,3,7,5,3,7,7,7,1,4,3,6,4,3,4,7,3
4592,7,3,4,6,7,2,7,7,2,3,4,4,3,7,3,3,7,3
4593,7,3,5,6,3,2,7,3,7,4,3,3,5,1,3,2,3,4
4594,7,4,7,7,3,7,7,6,5,3,3,3,6,2,3,7,3,6
4595,7,3,4,7,2,5,7,3,7,5,3,3,7,3,5,7,3,4
4596,6,2,4,7,1,3,7,4,3,1,2,1,3,1,3,7,1,2
4597,3,2,4,6,7,4,7,7,3,2,6,3,2,7,2,3,6,2
4598,7,6,7,7,6,6,7,3,7,5,3,2,7,4,5,7,3,7
4599,7,2,7,6,7,6,2,3,2,3,4,4,3,3,3,3,3,3
4600,7,5,7,7,6,3,7,7,6,3,2,3,7,3,7,6,3,4
4601,2,2,2,7,7,2,7,7,3,2,4,4,3,3,3,3,6,2
4602,7,6,6,7,2,7,7,7,7,4,2,2,7,4,7,7,4,7
4603,7,7,7,7,6,7,7,7,7,4,3,3,7,3,7,7,4,7
4604,7,3,7,7,6,6,7,2,7,2,2,2,7,4,5,7,1,7
4605,3,1,2,7,7,5,7,7,6,3,4,4,2,5,3,2,5,3
4606,6,3,4,3,6,4,7,7,6,4,5,5,2,6,3,5,6,6
4607,6,2,3,3,6,3,7,3,4,2,3,2,3,1,3,6,2,1
4608,6,1,3,6,6,3,7,7,3,2,6,4,2,7,3,6,7,3
4609,6,1,1,7,3,5,6,6,2,2,3,2,6,1,1,5,3,3
4610,4,3,2,2,4,2,6,6,4,3,4,5,2,5,2,4,5,3
4611,7,4,1,7,3,4,7,5,3,2,3,3,6,4,3,6,3,7
4612,4,4,5,4,7,2,7,7,3,3,7,5,4,7,1,3,7,4
4613,7,2,6,6,7,3,7,7,7,3,2,2,7,4,3,7,5,7
4614,7,3,4,5,7,2,7,7,7,3,4,3,3,4,3,4,4,3
4615,7,3,6,7,7,7,7,7,5,5,7,3,5,7,3,7,7,7
4616,7,2,5,6,6,2,7,6,7,1,5,3,3,4,4,3,3,7
4617,2,3,3,7,6,6,7,2,6,2,3,3,3,3,3,7,3,7
4618,4,4,3,3,7,3,7,7,2,2,7,4,2,7,3,4,7,3
4619,7,3,6,7,2,6,7,4,6,4,3,3,7,3,3,7,2,7
4620,3,4,3,6,6,4,7,6,6,3,4,4,2,4,3,4,5,1
4621,7,4,7,7,7,7,7,3,4,5,2,2,7,2,7,7,3,7
4622,7,2,1,6,5,4,7,7,5,3,1,1,6,3,2,7,4,7
4623,7,6,7,7,6,7,7,7,7,5,3,3,7,6,7,7,1,7
4624,7,3,3,1,3,1,7,7,7,3,4,4,5,5,2,6,4,6
4625,7,6,7,7,3,7,7,7,7,5,2,3,7,6,7,7,2,7
4626,7,3,3,7,3,2,7,3,5,3,3,4,7,1,2,7,3,6
4627,7,2,3,2,7,2,7,3,4,1,4,3,2,3,3,3,3,3
4628,7,4,7,7,6,7,7,7,7,3,2,1,7,3,7,7,3,7
4629,7,6,7,7,7,7,7,3,7,4,4,5,7,2,6,7,4,7
4630,6,3,2,2,7,2,7,7,6,4,4,4,3,7,1,5,6,3
4631,7,3,7,7,6,7,7,7,7,3,2,2,7,4,5,7,4,7
4632,6,5,5,6,7,2,7,7,7,4,4,5,6,6,3,7,7,7
4633,1,3,4,6,7,3,7,7,4,4,6,5,2,7,2,4,7,5
4634,7,5,7,7,3,6,7,7,7,3,2,2,7,4,5,7,4,7
4635,7,3,7,7,3,7,6,6,7,3,1,1,7,3,6,7,4,7
4636,6,4,3,7,6,3,7,7,7,2,4,4,4,4,4,3,4,3
4637,6,2,3,3,7,2,7,7,4,2,5,5,3,4,3,3,3,3
4638,3,3,4,3,6,2,7,7,6,3,4,4,2,4,2,4,6,3
4639,7,2,3,7,2,4,1,1,1,2,3,3,7,2,6,7,1,7
4640,6,2,4,6,7,2,7,7,2,3,7,4,3,7,2,6,7,3
4641,7,3,5,7,2,7,7,3,6,3,3,2,7,2,4,7,2,5
4642,7,4,7,7,4,7,7,3,5,5,3,3,7,3,3,7,3,7
4643,7,4,7,7,3,7,7,7,7,3,2,2,7,5,6,7,5,7
4644,7,1,7,7,2,7,7,7,7,2,1,1,7,2,5,7,3,7
4645,3,4,3,3,2,4,7,6,7,3,3,4,3,3,2,7,2,1
4646,6,4,4,6,2,4,7,7,6,1,1,1,4,4,3,6,3,7
4647,7,4,7,7,2,7,7,7,7,3,3,3,7,3,7,7,2,7
4648,7,4,5,7,3,6,7,3,7,4,3,3,6,1,4,7,3,6
4649,3,4,3,2,7,3,7,7,4,3,3,3,3,5,2,5,5,4
4650,3,3,2,4,6,2,7,7,3,3,3,3,2,7,1,2,6,4
4651,3,4,3,7,7,4,7,7,7,4,5,4,3,4,3,3,5,3
4652,6,2,2,5,7,2,7,7,3,5,5,4,1,6,1,3,6,3
4653,7,1,3,6,3,3,7,3,3,1,3,2,3,6,4,2,4,3
4654,7,1,6,7,7,6,7,7,3,3,4,3,3,7,3,6,7,7
4655,4,4,6,5,7,2,7,7,7,4,4,3,1,6,2,5,5,3
4656,3,5,7,7,6,3,7,7,2,4,5,4,2,7,3,4,6,2
4657,7,4,7,7,2,6,6,3,3,3,3,3,5,2,4,7,2,3
4658,3,1,2,2,7,3,7,7,4,2,4,4,3,7,1,5,7,3
4659,3,4,6,6,7,4,6,7,3,3,4,4,7,4,3,5,7,7
4660,3,3,4,7,7,7,7,7,3,3,5,5,3,7,3,4,7,6
4661,1,4,3,7,7,3,7,7,3,2,4,3,3,7,3,7,7,4
4662,3,4,3,2,3,3,7,6,7,2,3,3,3,4,2,3,4,3
4663,3,3,3,5,7,2,7,7,4,3,5,4,2,5,1,4,4,3
4664,6,3,4,1,7,1,7,7,6,6,5,4,3,4,1,6,6,7
4665,7,4,6,7,6,4,7,7,7,4,3,3,7,1,4,7,1,1
4666,4,3,2,6,6,1,7,7,7,5,7,5,3,6,1,6,7,3
4667,6,2,2,7,7,3,7,4,3,2,1,1,4,3,1,3,2,3
4668,7,2,7,3,7,2,7,7,6,3,4,3,4,7,3,3,7,2
4669,7,2,6,7,5,5,7,4,5,1,3,3,4,3,3,1,3,7
4670,7,1,7,7,3,7,7,7,4,5,2,3,7,3,7,7,3,7
4671,7,5,6,7,4,6,7,5,7,3,3,4,7,3,5,7,3,7
4672,6,2,5,7,6,3,7,7,3,3,3,3,2,4,4,3,5,5
4673,7,2,7,7,7,6,5,1,4,3,2,1,7,2,5,7,1,1
4674,1,3,4,7,3,4,7,5,3,1,3,3,4,4,4,3,7,3
4675,6,5,2,3,7,2,7,7,4,5,5,5,3,6,1,3,7,3
4676,7,3,2,7,7,2,7,7,7,5,3,2,3,4,3,6,4,5
4677,1,5,3,7,7,3,7,7,2,5,5,5,3,7,2,3,7,7
4678,7,7,7,7,5,7,7,7,7,5,3,5,7,1,5,7,6,7
4679,7,4,7,6,7,4,7,7,6,3,6,5,4,7,2,7,7,6
4680,7,7,7,7,3,1,7,4,6,5,3,3,7,3,4,7,4,5
4681,4,2,2,2,2,3,7,7,6,3,3,4,3,4,1,3,6,2
4682,7,4,7,7,2,4,7,4,3,4,3,3,7,2,3,7,2,4
4683,7,1,4,7,3,7,6,7,4,5,2,3,7,3,6,7,4,7
4684,7,3,7,7,7,7,7,7,6,2,6,3,7,7,4,6,7,7
4685,7,3,6,7,4,7,7,4,6,3,3,2,7,3,4,7,2,6
4686,7,2,2,6,7,2,7,7,6,1,4,3,4,3,2,3,4,4
4687,3,3,3,3,3,2,2,2,3,2,3,3,2,3,2,5,2,7
4688,7,3,7,7,3,6,7,4,7,3,3,2,7,2,4,6,3,6
4689,6,5,3,3,7,3,7,7,6,3,7,4,2,7,3,4,7,4
4690,6,1,2,5,7,3,7,5,7,2,4,3,2,4,3,3,5,3
4691,7,4,7,7,3,7,7,3,7,2,3,3,7,2,5,7,2,3
4692,7,5,5,7,7,6,7,5,6,3,2,1,6,3,3,7,3,7
4693,7,2,3,6,7,3,7,7,6,1,3,3,3,3,2,3,3,3
4694,2,1,4,7,6,3,7,6,2,1,3,3,4,3,2,3,3,6
4695,7,3,6,7,3,2,7,7,7,3,4,4,7,4,4,7,3,2
4696,7,7,7,7,4,7,7,6,7,6,2,3,7,6,7,7,3,7
4697,2,3,4,7,6,5,7,6,3,3,4,4,2,1,3,1,6,7
4698,7,4,1,7,6,5,2,4,3,1,2,2,5,1,3,7,3,7
4699,3,3,3,6,7,1,7,7,3,4,5,5,3,7,2,6,7,7
4700,7,2,6,7,4,3,7,4,7,4,3,3,7,2,6,6,1,7
4701,7,1,4,6,1,6,7,5,5,1,3,2,5,3,2,3,3,2
4702,7,3,6,7,6,5,7,7,6,1,4,3,3,7,4,6,6,6
4703,7,2,3,7,3,1,7,6,2,3,4,3,3,4,1,6,3,4
4704,3,3,1,7,1,2,7,3,3,2,2,2,3,1,3,7,3,7
4705,1,3,3,4,5,2,7,3,7,3,3,3,3,3,3,3,6,4
4706,7,5,7,7,7,6,7,3,4,3,3,3,7,5,1,7,2,7
4707,7,4,7,7,7,7,7,7,7,3,3,3,6,5,7,7,3,7
4708,6,1,3,7,6,6,3,4,3,3,4,3,2,3,3,6,3,6
4709,6,1,6,7,7,1,7,7,7,2,7,4,6,7,3,2,7,3
4710,3,3,2,7,7,1,7,7,6,2,4,4,3,7,3,1,7,1
4711,3,3,2,5,1,3,7,6,7,5,4,4,4,3,2,3,3,7
4712,3,3,3,3,6,4,7,5,7,2,4,3,3,4,2,2,4,4
4713,7,4,7,7,3,6,7,3,7,4,3,3,7,4,4,7,1,5
4714,7,5,3,7,6,3,7,5,6,3,3,3,2,3,4,7,4,6
4715,6,2,1,7,5,3,7,7,5,2,3,3,3,4,3,1,4,6
4716,7,2,7,7,2,3,7,6,7,2,1,1,5,5,6,7,5,7
4717,7,2,7,7,3,2,4,3,2,2,2,3,7,1,3,7,2,6
4718,7,5,7,7,7,7,7,4,7,4,3,3,7,3,5,7,3,7
4719,6,6,6,7,7,3,7,3,6,6,4,2,5,3,4,7,6,7
4720,5,3,3,2,7,3,7,7,5,1,7,4,2,7,3,3,7,2
4721,7,3,7,7,3,6,7,7,7,3,1,1,7,5,6,7,3,7
4722,6,1,7,7,7,1,7,7,7,2,5,3,3,4,3,3,7,3
4723,7,7,7,7,7,7,7,7,7,3,2,3,7,5,6,7,6,7
4724,7,3,4,7,7,7,4,3,4,4,3,3,6,2,4,7,2,6
4725,5,4,4,3,7,3,7,6,7,4,4,4,2,3,3,3,3,3
4726,7,2,1,1,6,1,7,7,7,3,4,4,3,6,1,7,6,3
4727,7,5,6,7,3,3,6,5,3,3,4,5,6,4,4,7,6,7
4728,7,5,7,7,7,7,7,7,7,4,3,2,7,2,6,7,2,7
4729,4,1,6,6,7,3,7,7,1,1,4,2,2,3,3,3,3,4
4730,7,5,2,3,7,3,7,7,2,5,4,4,3,3,2,7,5,6
4731,7,3,6,7,3,6,7,4,6,4,3,3,7,3,3,7,3,7
4732,7,1,7,7,7,4,7,7,6,1,7,4,3,6,5,3,7,7
4733,2,3,2,3,7,1,7,3,3,3,5,5,1,3,2,2,3,4
4734,6,3,3,3,6,3,7,4,6,2,4,4,4,3,2,4,3,4
4735,4,5,3,6,7,5,7,6,2,3,3,3,4,6,3,7,7,4
4736,7,1,7,7,3,3,7,1,6,3,4,3,4,5,4,6,7,6
4737,3,4,3,7,6,3,7,1,3,4,3,3,3,6,2,4,1,3
4738,6,3,3,7,3,3,7,6,5,2,4,3,7,3,2,6,4,3
4739,4,3,1,7,7,6,7,7,7,3,5,4,3,5,2,2,7,2
4740,7,2,1,3,1,4,7,7,4,3,3,4,3,3,2,3,4,4
4741,7,4,3,7,7,6,7,6,7,3,6,5,1,6,2,7,7,6
4742,4,3,6,7,1,7,7,7,7,2,1,2,7,6,4,7,4,6
4743,3,4,3,6,7,1,7,7,3,4,6,5,4,7,2,3,7,4
4744,7,1,3,7,7,7,7,4,7,2,3,3,7,4,7,7,3,7
4745,3,2,2,7,7,1,7,6,3,3,5,4,1,5,2,7,4,3
4746,6,4,5,3,6,3,7,7,3,3,3,3,3,3,1,2,5,3
4747,7,3,7,7,4,5,7,7,7,4,3,3,7,2,3,6,2,6
4748,1,3,5,7,7,7,7,7,5,3,6,3,2,6,4,3,6,7
4749,7,3,6,7,1,3,6,3,3,2,2,1,6,3,3,5,2,6
4750,7,4,4,6,7,4,7,3,7,5,3,3,7,2,2,7,2,7
4751,6,3,4,7,7,3,7,7,6,4,4,3,2,4,2,2,5,3
4752,7,3,6,7,3,3,7,2,3,2,3,3,4,1,4,6,3,6
4753,7,2,6,1,3,7,7,6,7,5,3,3,6,3,3,1,3,7
4754,7,3,3,7,7,2,7,7,1,2,6,3,4,7,3,7,7,7
4755,7,4,7,7,2,3,7,4,4,4,3,3,7,1,3,7,2,5
4756,1,1,3,6,7,1,7,7,7,4,3,3,3,4,3,4,2,4
4757,2,3,3,1,7,6,7,7,3,3,7,5,2,7,2,3,7,3
