,가구인테리어/잡화_고가,가구인테리어/잡화_저가,가구인테리어/잡화_중가,가전/레저취미/멀티샵_고가,가전/레저취미/멀티샵_저가,가전/레저취미/멀티샵_중가,교육문화/아동_고가,교육문화/아동_저가,교육문화/아동_중가,식품/생활_고가,식품/생활_저가,식품/생활_중가,의류/이미용_고가,의류/이미용_저가,의류/이미용_중가,침구/주방_고가,침구/주방_저가,침구/주방_중가
4986,7,2,7,7,6,4,7,3,6,2,2,2,1,3,5,7,3,7
4987,7,4,7,6,3,6,7,7,4,4,4,3,6,6,4,7,4,7
4988,3,3,2,5,1,3,7,6,3,3,5,5,2,5,1,3,7,3
4989,6,2,2,3,5,3,6,7,7,3,3,3,2,4,2,7,3,4
4990,2,4,6,7,7,2,7,7,7,3,1,1,4,3,4,4,4,7
4991,7,3,7,7,3,7,7,7,7,3,2,3,7,4,6,7,7,7
4992,7,1,3,7,7,7,7,7,7,1,3,3,7,7,3,7,7,7
4993,7,3,3,7,2,4,7,3,4,3,2,3,7,3,5,7,4,7
4994,4,3,2,7,6,2,7,6,4,2,4,3,3,4,2,5,5,1
4995,7,2,4,4,3,3,7,4,6,2,3,2,7,1,3,7,3,3
4996,7,4,7,7,3,7,7,6,7,2,3,3,7,1,7,7,3,2
4997,3,2,4,6,3,3,7,7,7,3,3,3,3,3,3,3,2,3
4998,6,3,4,7,7,4,7,5,2,3,4,4,5,4,3,1,2,2
4999,6,6,7,7,3,7,7,6,7,3,1,2,7,4,7,7,2,7
5000,7,4,4,7,1,7,7,5,7,3,3,3,7,3,7,7,6,5
5001,7,6,7,7,1,7,6,2,4,4,3,3,5,2,1,7,4,7
5002,7,3,7,7,6,7,7,6,6,5,3,2,7,5,6,7,6,7
5003,2,2,4,3,7,3,7,7,7,2,4,4,2,3,3,3,5,3
5004,7,2,1,7,5,7,7,7,6,3,3,4,4,6,3,6,2,4
5005,4,2,4,7,7,3,7,3,4,2,4,3,3,7,2,4,5,6
5006,3,2,2,7,6,3,7,7,7,3,4,4,3,5,1,3,6,6
5007,7,2,6,6,7,3,7,7,7,1,7,3,2,7,3,6,7,3
5008,7,4,4,3,7,3,7,1,7,3,3,2,4,3,3,7,5,7
5009,7,1,3,7,4,7,7,4,6,3,3,3,7,2,7,7,3,7
5010,7,3,6,3,7,3,4,4,3,5,3,3,4,2,3,7,3,7
5011,7,6,3,7,7,7,7,4,7,5,5,3,3,4,1,7,7,7
5012,3,3,3,2,7,3,7,7,5,3,4,4,1,4,1,4,3,1
5013,7,2,7,7,4,7,7,2,3,3,3,3,7,3,4,7,2,1
5014,1,2,3,7,6,1,7,7,6,3,5,4,3,5,1,3,7,1
5015,4,2,2,7,7,1,7,7,2,2,4,4,2,5,2,1,7,2
5016,6,2,1,7,7,2,7,7,4,7,4,5,2,3,1,7,7,7
5017,7,3,7,7,3,6,6,6,6,4,2,1,7,3,7,4,2,2
5018,7,4,7,7,3,4,7,7,7,2,2,1,7,3,4,6,6,7
5019,7,5,1,7,4,6,7,3,7,2,2,1,5,1,3,7,1,6
5020,7,3,2,7,3,7,7,4,6,3,3,2,7,2,5,7,3,1
5021,3,3,4,6,4,3,3,2,3,3,3,3,4,2,3,7,2,6
5022,3,3,3,2,1,2,6,7,6,3,5,5,3,4,3,2,6,3
5023,7,4,7,7,4,6,6,3,3,3,3,3,7,2,7,7,3,6
5024,7,1,7,7,7,7,7,7,7,3,2,2,7,5,6,7,2,7
5025,3,2,2,3,7,3,7,5,5,3,4,4,3,2,2,1,7,6
5026,3,3,4,5,7,3,7,7,7,5,5,5,3,6,3,2,7,3
5027,3,3,2,4,7,3,7,7,3,3,3,4,4,6,3,3,3,3
5028,3,4,2,7,6,3,4,6,3,3,4,5,3,4,3,3,3,7
5029,7,5,7,7,6,3,7,3,5,3,2,2,4,4,3,6,3,6
5030,3,3,2,6,2,3,7,2,2,5,4,4,4,3,2,7,6,7
5031,7,1,1,7,7,3,7,6,4,1,4,3,5,4,3,1,5,6
5032,3,3,3,7,7,4,7,7,6,4,7,5,3,7,2,7,7,3
5033,3,2,2,2,6,1,7,6,6,3,3,4,3,3,2,4,4,7
5034,6,4,2,6,3,6,6,6,6,3,3,3,7,3,3,7,6,6
5035,3,1,2,7,6,2,7,7,4,3,3,4,3,4,1,3,4,3
5036,7,6,5,4,6,7,7,7,7,4,3,4,6,3,4,7,5,7
5037,7,4,7,7,3,6,3,3,4,3,2,2,7,3,6,7,2,7
5038,7,4,3,7,7,2,5,4,4,1,4,3,7,4,3,6,4,7
5039,7,3,3,7,4,7,3,4,4,4,3,3,7,2,3,7,6,6
5040,3,2,5,7,7,3,7,7,6,2,4,2,3,6,5,7,4,5
5041,3,4,4,3,7,3,7,7,6,3,4,4,4,5,3,6,4,6
5042,7,2,4,6,3,7,6,3,7,2,3,3,5,1,1,7,2,3
5043,7,4,7,7,6,7,7,7,7,3,3,2,7,3,6,7,7,7
5044,3,3,6,6,7,4,7,7,6,1,4,2,4,4,3,2,5,2
5045,7,5,6,7,6,7,7,6,7,3,3,3,7,2,7,7,4,7
5046,7,4,7,7,3,7,7,7,7,5,1,2,7,4,7,7,4,6
5047,3,3,2,3,7,2,7,7,6,4,5,4,3,7,3,1,7,6
5048,3,2,1,7,7,3,7,6,3,2,4,3,2,4,3,3,6,3
5049,7,4,6,7,3,3,6,3,4,3,3,3,3,3,4,6,3,5
5050,7,5,7,7,6,7,7,3,3,2,3,3,7,3,7,7,3,5
5051,7,3,7,7,3,6,6,3,3,4,1,1,2,3,3,6,2,6
5052,7,5,5,7,1,7,7,4,7,3,2,1,7,1,4,7,6,6
5053,7,2,4,1,4,3,7,2,5,1,5,4,3,5,4,7,6,6
5054,7,4,7,7,2,1,7,7,7,2,2,2,7,3,7,7,7,7
5055,7,1,7,7,3,5,7,6,7,3,2,2,7,3,6,7,2,7
5056,7,4,7,7,3,7,7,3,7,3,3,2,7,2,4,7,4,4
5057,3,3,2,4,7,2,7,7,7,5,7,5,3,6,2,4,7,2
5058,6,2,7,6,4,7,7,3,7,3,3,3,6,3,4,7,4,6
5059,7,3,6,7,3,7,7,4,6,2,3,2,7,3,7,7,5,7
5060,7,6,3,7,3,3,7,7,7,5,1,1,4,7,4,4,3,3
5061,6,3,4,7,3,3,7,3,4,4,3,3,7,3,4,7,3,4
5062,1,3,3,7,7,2,7,7,3,3,7,4,2,5,2,5,7,2
5063,6,4,4,7,7,3,7,7,3,4,7,5,3,7,2,4,7,4
5064,7,3,7,7,3,7,7,6,7,3,2,2,7,4,4,7,2,7
5065,7,5,5,7,3,3,6,1,5,2,3,3,7,3,7,7,4,6
5066,7,3,3,7,7,4,7,7,1,2,6,3,3,7,3,7,7,7
5067,7,3,6,7,7,7,7,7,7,2,3,3,7,2,4,7,7,6
5068,6,6,4,7,7,7,7,3,3,1,3,3,4,4,3,7,6,6
5069,7,4,6,7,6,4,7,4,3,4,4,4,5,3,4,6,7,6
5070,7,5,7,7,7,7,7,3,7,3,2,2,7,3,5,7,3,5
5071,6,3,4,7,2,5,7,3,6,2,3,3,6,2,1,7,2,7
5072,7,3,6,7,7,3,7,7,2,1,4,3,3,7,3,6,7,5
5073,4,2,2,6,4,4,7,7,3,4,3,3,3,4,2,6,4,7
5074,7,1,7,7,7,3,7,7,7,1,6,3,4,7,3,7,7,7
5075,7,3,7,7,3,5,7,2,7,1,3,3,7,2,3,6,1,5
5076,7,7,1,7,6,6,7,6,7,3,4,3,3,5,2,6,7,2
5078,7,2,3,7,7,6,7,7,3,3,6,4,3,7,4,4,7,6
5079,4,2,4,3,6,3,7,7,7,5,4,5,2,7,1,7,7,7
5080,7,3,4,7,2,7,7,7,3,4,3,3,7,2,7,7,3,6
5081,7,5,6,7,7,5,7,7,7,4,4,4,4,5,2,1,6,7
5082,7,2,6,7,7,7,7,7,7,3,7,4,4,7,3,3,7,3
5083,1,1,6,6,7,5,7,7,7,1,7,2,4,7,3,3,7,2
5084,7,1,6,7,3,7,1,3,1,3,3,3,7,3,7,7,2,7
5085,7,7,7,7,7,7,7,7,7,3,2,2,7,3,7,7,6,7
5086,6,1,3,7,7,7,7,7,6,1,4,3,2,4,3,7,5,4
5087,7,1,7,7,2,7,6,6,4,2,2,2,7,2,4,7,2,6
5088,7,4,1,7,7,1,7,7,7,3,6,5,2,7,1,6,7,1
5089,7,3,5,7,3,7,7,7,7,3,3,3,7,2,4,7,3,3
5090,7,3,7,7,3,7,7,7,6,4,3,3,7,1,7,7,5,7
5091,6,4,6,7,6,3,7,7,7,4,4,5,2,5,2,3,5,7
5092,7,3,2,6,7,2,7,7,7,2,5,4,7,7,3,2,7,2
5093,7,3,7,7,1,7,7,7,7,4,1,2,7,5,7,7,3,7
5094,4,3,3,4,7,3,7,3,3,3,3,2,3,3,2,5,3,5
5095,7,2,7,7,1,7,7,7,7,2,3,4,7,3,6,6,1,7
5096,4,2,3,3,7,3,7,7,3,3,6,4,3,7,3,2,7,7
5098,3,3,2,7,3,3,4,4,1,3,3,3,3,4,3,3,4,4
5099,6,2,2,3,7,2,7,6,6,3,4,4,2,3,1,7,7,3
5100,7,7,3,7,7,7,7,7,7,4,3,3,6,3,7,7,6,7
5101,7,4,7,7,2,7,6,3,3,2,2,1,7,1,7,7,1,7
5102,7,6,7,7,3,7,7,5,7,1,3,3,7,2,5,7,7,7
5103,3,3,3,7,7,5,7,7,3,2,4,4,3,4,2,4,6,4
5104,7,6,7,7,3,6,7,5,3,3,3,3,7,2,4,7,3,7
5105,7,2,2,7,7,4,7,7,4,3,6,4,2,7,3,4,7,6
5106,7,3,1,7,7,5,6,7,3,3,5,5,3,7,4,7,7,6
5107,4,3,2,7,7,3,7,6,7,3,3,3,3,1,3,3,1,3
5108,4,5,4,7,4,7,7,7,5,4,2,2,7,3,4,7,3,7
5109,7,3,7,7,4,7,7,7,7,2,2,2,6,3,7,7,3,7
5110,7,4,6,7,7,7,7,4,6,2,3,3,6,1,5,7,4,7
5111,4,3,3,3,3,3,7,3,6,1,2,2,4,1,2,6,3,3
5112,7,4,7,7,3,7,7,6,4,2,1,1,7,4,7,7,1,4
5113,2,1,1,7,6,3,6,7,1,2,3,3,2,4,2,2,4,2
5114,6,4,6,7,7,4,7,6,6,2,4,4,2,6,2,6,6,6
5115,6,2,3,4,7,3,7,6,7,4,4,4,2,4,3,2,3,7
5116,7,5,6,7,4,7,7,7,6,4,3,3,7,3,5,7,6,7
5117,7,2,7,7,4,7,7,5,5,4,2,3,7,4,6,7,5,6
5118,7,7,7,7,7,7,6,3,3,4,4,3,6,4,7,7,3,7
5119,7,3,7,7,3,7,6,5,1,4,3,3,7,3,6,7,3,4
5120,7,2,3,5,1,4,7,7,7,2,3,3,5,7,3,7,6,7
5121,6,7,6,7,3,3,7,3,3,1,2,1,6,2,3,5,1,6
5122,7,3,5,7,6,7,7,7,7,4,2,3,4,5,6,6,4,7
5123,7,3,6,7,3,6,7,2,7,4,3,3,7,2,7,7,1,4
5124,4,5,3,6,6,2,7,7,5,5,4,5,3,7,2,2,7,2
5125,7,3,7,7,7,7,7,3,7,2,2,2,6,2,6,7,1,5
5126,7,4,7,7,3,7,6,3,3,1,3,3,7,2,7,7,2,2
5127,4,5,4,4,7,2,7,7,5,5,5,5,2,6,2,7,7,6
5128,7,2,7,7,3,7,7,7,7,4,2,2,7,3,7,7,1,7
5129,7,3,7,7,3,6,7,7,6,3,1,1,3,6,5,7,3,7
5130,7,3,7,7,3,6,7,7,6,3,2,2,7,3,7,7,3,7
5131,7,4,7,7,5,1,7,7,7,4,2,2,7,4,6,7,6,7
5132,5,2,2,7,6,2,7,7,7,4,3,4,2,3,1,3,2,3
5133,7,3,3,7,7,3,7,5,6,2,3,3,3,1,3,6,3,6
5134,7,3,1,7,2,7,7,7,6,4,1,1,4,3,3,7,2,7
5135,7,4,6,7,6,7,6,5,7,5,3,3,7,3,3,7,3,7
5136,6,7,7,7,4,3,7,3,7,3,3,4,7,3,5,7,2,7
5137,7,4,3,7,5,3,7,2,4,2,2,2,4,2,4,7,2,6
5138,7,2,7,7,2,7,7,4,7,3,2,2,7,1,6,7,2,1
5139,7,4,6,7,5,6,6,7,7,3,3,3,6,3,3,7,1,7
5140,7,4,7,7,3,7,7,6,6,5,1,1,7,5,7,7,7,6
5141,7,3,7,7,3,6,7,2,7,2,2,2,7,2,7,7,1,1
5142,3,2,3,6,7,3,7,6,4,2,4,3,2,1,2,2,7,3
5143,6,4,1,5,7,5,7,6,7,2,6,4,3,7,3,3,7,6
5144,3,6,4,3,6,3,7,6,6,4,5,5,2,6,2,3,6,5
5145,7,1,7,7,4,6,7,7,7,3,1,3,7,4,7,7,3,7
5146,3,2,2,3,7,3,7,7,4,3,7,3,3,7,3,6,7,6
5147,7,7,6,7,3,7,7,7,7,4,3,3,7,3,6,7,7,7
5148,6,3,7,7,6,6,7,7,1,1,3,3,2,4,2,7,3,2
5149,7,3,4,7,2,7,7,7,7,3,2,1,7,3,7,7,6,6
5150,1,1,7,7,7,4,7,7,7,1,5,4,2,7,4,6,6,3
5151,7,4,4,7,3,2,7,7,7,1,3,3,3,4,3,7,3,7
5152,6,3,7,7,2,5,7,6,7,3,1,1,7,3,7,7,7,7
5153,6,3,6,7,6,3,7,7,7,3,2,2,7,4,4,7,5,7
5154,7,5,7,7,2,6,7,6,7,3,2,1,7,4,6,7,6,7
5155,2,5,4,7,7,4,7,7,6,3,7,5,5,7,3,7,7,7
5156,7,4,7,7,5,4,2,3,1,2,3,3,3,2,3,6,3,7
5157,7,3,7,7,2,4,6,6,2,3,2,2,6,2,5,7,3,7
5158,5,2,1,3,7,2,7,7,4,1,7,4,2,7,1,1,7,1
5159,3,2,3,7,6,3,7,7,7,5,7,4,1,3,3,4,7,3
5160,7,4,5,7,2,5,1,3,3,3,3,2,6,2,3,7,3,6
5161,6,1,3,7,7,6,7,7,7,3,4,4,4,5,3,2,7,3
5162,7,4,6,7,3,7,7,7,7,2,3,3,7,2,1,7,3,4
5163,7,5,3,7,2,7,7,7,7,4,3,3,7,3,5,7,7,6
5164,7,3,6,7,3,7,7,6,6,3,3,3,7,3,3,7,2,6
5165,3,3,1,6,7,2,7,7,7,3,5,5,2,7,2,4,7,2
5166,5,3,5,2,3,2,7,7,3,4,4,5,3,6,3,3,3,2
5167,3,1,3,3,7,2,7,7,2,1,5,3,2,4,2,3,4,3
5168,7,3,7,7,6,7,7,2,7,5,3,3,1,1,4,7,7,7
5169,4,3,5,6,6,7,7,7,7,4,4,3,6,3,3,7,7,2
5170,7,4,6,7,2,7,7,7,7,5,1,1,7,3,5,7,4,7
5171,1,3,4,7,7,2,7,7,7,4,5,4,2,5,3,6,6,6
5172,4,3,2,7,7,5,7,2,7,3,4,4,2,2,1,7,7,6
5173,7,4,5,6,3,3,7,3,7,4,3,3,7,2,2,7,7,7
5174,7,2,3,7,6,3,7,3,5,2,3,3,3,3,2,2,3,1
5175,7,4,7,7,6,6,7,1,4,2,2,2,6,1,3,7,3,7
5176,7,3,7,7,6,6,7,7,4,1,5,3,4,7,4,3,7,7
5177,3,2,6,7,7,2,7,7,6,3,7,3,3,7,3,6,7,2
5178,7,3,3,7,7,3,7,7,4,4,4,4,3,7,3,3,7,1
5179,7,6,7,7,6,7,6,7,7,5,2,3,7,6,7,7,3,7
5180,7,3,6,7,3,1,6,3,4,2,2,2,7,3,4,7,2,4
5181,2,4,6,7,7,3,7,7,6,2,4,4,7,7,3,3,7,3
5182,6,2,7,3,7,3,7,7,6,1,5,3,3,6,2,6,7,6
5183,7,3,7,7,6,7,7,7,7,2,2,2,7,6,7,7,5,7
5184,3,3,2,7,7,3,7,7,3,3,6,4,3,7,2,3,7,4
5185,7,2,7,7,1,7,7,2,3,5,3,2,7,3,6,7,2,1
5186,7,3,7,7,3,5,7,6,7,1,1,1,4,3,3,5,2,4
5187,3,3,1,6,2,2,7,7,3,5,4,5,3,3,1,4,7,4
5188,7,6,2,7,6,7,7,6,7,3,3,3,7,3,4,7,3,7
5189,3,5,6,7,7,7,7,1,7,3,3,3,4,3,3,6,3,7
5190,7,4,7,7,6,5,7,3,4,2,2,1,7,2,4,7,7,6
5191,5,3,5,7,2,5,6,1,4,3,3,3,4,1,3,7,1,3
5192,7,3,7,7,3,7,7,7,7,4,2,2,7,4,7,7,3,7
5193,7,3,5,7,2,4,7,2,1,1,2,3,7,3,4,7,3,4
5194,2,4,3,3,7,4,3,7,3,1,3,2,4,6,2,7,6,7
5195,3,1,3,5,7,4,7,1,3,1,4,4,3,4,3,2,6,2
5196,3,2,4,3,6,4,7,7,7,3,4,3,5,7,1,3,4,2
5197,6,2,5,7,7,4,7,6,6,4,4,2,4,7,4,7,6,6
5198,7,1,7,7,7,3,7,7,4,1,4,3,7,7,3,6,7,3
5200,7,2,3,7,7,4,7,7,3,3,4,4,3,3,1,6,4,6
5201,7,5,6,7,3,7,7,7,7,3,3,4,6,4,7,7,3,7
5202,2,5,2,2,7,3,7,7,3,5,4,5,3,7,2,7,7,7
5203,5,3,3,3,7,3,7,7,3,2,7,4,3,7,3,3,7,4
5204,7,5,6,7,5,6,7,7,7,3,2,2,7,3,3,7,4,6
5205,6,2,3,1,7,3,7,7,7,3,4,4,1,4,1,7,3,6
5206,7,1,7,7,1,6,7,7,7,3,1,1,6,3,3,7,3,7
5207,6,3,5,7,6,1,7,6,4,2,4,3,4,6,3,6,4,3
5208,7,7,6,7,7,2,7,7,3,5,7,3,6,1,5,7,7,7
5209,3,2,1,3,4,5,7,7,4,1,3,2,2,5,2,3,5,4
5210,6,3,3,3,6,3,7,6,1,4,4,4,3,4,2,3,3,2
5211,3,2,3,5,7,2,7,7,6,3,7,5,3,7,3,5,7,5
5212,7,2,7,7,1,1,7,6,4,4,2,2,7,3,7,6,4,6
5213,2,3,3,2,7,1,7,7,7,3,4,3,3,7,2,3,7,5
5214,7,4,7,6,3,7,2,4,3,3,3,4,7,3,4,7,2,7
5215,3,1,4,7,6,3,7,4,6,2,3,3,2,3,2,1,2,5
5216,7,3,5,7,3,5,7,7,7,3,3,2,3,4,3,3,3,3
5217,3,3,2,2,7,3,7,7,1,3,5,5,3,4,2,3,5,4
5218,7,2,7,7,1,7,7,7,7,1,1,1,7,3,6,7,1,7
5219,3,2,6,2,7,3,7,7,1,3,4,3,6,3,4,1,7,2
5220,7,5,6,7,2,7,6,7,7,5,3,3,7,3,6,7,2,6
5221,7,3,7,7,2,7,7,7,7,3,1,2,7,3,4,7,2,1
5222,7,4,6,7,6,7,7,7,7,3,1,1,7,2,3,7,3,3
5223,6,5,3,7,7,3,7,6,1,3,5,4,2,6,3,3,6,6
5224,3,4,4,3,6,2,7,7,6,3,3,3,2,3,2,7,1,7
5225,3,3,3,1,7,2,7,7,6,3,5,5,3,3,2,7,7,3
5226,7,4,5,7,3,4,7,3,7,2,2,2,6,1,4,7,3,2
5227,6,2,2,4,7,3,7,7,3,4,7,5,6,7,2,2,7,4
5228,5,3,7,6,3,1,1,3,6,2,3,2,3,5,3,3,3,1
5229,6,7,7,7,7,7,7,4,7,4,2,3,7,3,7,7,3,7
5230,7,3,4,7,1,1,7,3,5,5,3,3,7,3,4,7,4,6
5231,7,3,7,7,3,7,7,6,7,3,3,3,7,3,6,7,3,4
5232,3,2,3,7,7,5,7,7,6,3,5,4,3,3,3,4,7,2
5233,6,4,3,7,2,5,7,1,4,3,3,3,6,3,4,7,1,6
5234,7,7,7,7,7,6,7,7,6,3,2,2,7,3,5,7,3,7
5235,6,2,3,6,7,3,7,7,7,3,4,3,2,5,2,3,4,5
5236,7,3,3,7,6,6,5,1,6,5,4,4,6,3,4,7,6,6
5237,7,3,2,7,4,4,3,3,2,2,4,3,3,1,1,7,7,3
5238,6,3,4,7,7,3,7,7,7,2,7,5,3,7,3,4,7,4
5239,2,4,2,3,7,2,7,7,5,3,4,4,2,6,3,2,7,3
5240,3,4,6,3,3,2,7,7,3,4,5,5,4,7,4,3,6,2
5241,6,3,3,6,7,3,7,7,6,4,4,3,3,3,2,6,4,3
5242,7,4,3,7,5,3,7,6,6,3,2,2,7,3,4,4,4,6
5243,7,5,7,7,6,5,7,4,7,3,3,2,7,3,6,7,3,7
5244,7,3,7,7,2,1,2,2,3,3,3,4,6,2,3,7,3,7
5245,7,4,5,7,4,6,7,5,7,4,2,2,7,4,7,7,5,7
5246,7,1,3,2,6,2,7,7,7,1,5,3,2,4,3,3,7,4
5247,7,2,7,7,3,7,7,7,5,3,2,2,6,7,3,7,6,7
5248,7,3,7,7,7,1,7,7,7,1,4,3,4,7,3,7,6,7
5249,6,7,7,7,3,5,7,3,6,3,3,4,6,3,4,6,3,7
5250,6,4,3,7,7,3,7,7,6,3,6,4,5,6,3,2,6,3
5251,7,3,7,7,6,3,7,6,7,3,4,3,3,4,4,7,3,7
5252,7,4,3,7,3,6,6,4,5,2,3,3,6,3,3,7,3,4
5253,7,2,6,7,7,5,6,7,7,2,4,3,4,5,3,5,7,6
5254,7,6,7,7,6,7,7,6,7,3,2,1,7,4,7,7,3,7
5255,7,6,7,7,6,7,6,6,7,4,1,2,6,3,6,7,3,7
5256,3,2,1,3,4,4,7,7,4,2,3,3,1,4,1,3,4,2
5257,7,3,7,7,3,7,7,7,7,3,2,1,7,2,3,7,3,7
5258,5,4,4,3,7,3,7,6,6,5,7,5,5,7,3,6,7,5
5259,7,6,5,7,7,7,7,4,6,3,3,3,7,3,7,7,2,3
5260,1,3,3,3,7,3,7,7,3,2,4,3,2,7,1,6,6,6
5261,6,3,3,7,6,3,6,6,6,4,4,4,2,5,2,3,4,6
5262,7,3,6,7,3,2,7,6,7,4,3,3,6,2,3,7,2,3
5263,7,3,7,7,2,7,7,3,6,4,3,2,6,3,6,7,2,7
5264,7,6,6,7,6,1,7,7,4,1,2,2,4,3,6,6,3,6
5265,6,4,3,2,7,3,7,7,6,5,4,5,3,7,3,3,7,7
5266,2,1,3,6,6,3,7,6,5,3,5,4,3,5,3,7,7,6
5267,7,4,3,7,2,6,6,4,6,4,3,3,7,2,6,7,2,2
5268,7,3,3,6,7,1,7,6,6,3,5,4,2,6,3,6,7,3
5269,3,3,3,7,6,3,6,7,2,3,5,5,3,7,3,6,7,6
5270,6,2,3,7,7,3,7,7,4,2,5,4,3,6,2,4,7,7
5271,7,3,6,7,2,3,7,5,4,2,4,4,7,3,3,1,4,3
5272,7,2,2,7,7,6,7,7,7,3,6,5,5,7,4,3,7,3
5273,4,3,3,4,3,2,7,6,3,2,3,3,3,3,1,3,3,3
5274,7,3,6,7,7,6,7,7,7,3,2,2,7,7,4,7,7,7
5275,7,6,7,7,6,7,6,3,3,2,3,4,7,3,7,7,1,2
5276,7,7,7,7,7,7,7,4,7,4,3,2,7,4,7,7,4,7
5277,7,3,7,7,6,7,6,4,6,4,3,3,7,2,5,7,3,4
5278,7,6,7,7,4,7,7,7,7,3,2,3,7,3,7,7,4,7
5279,7,3,6,2,3,1,3,4,3,5,4,4,2,3,2,3,4,6
5280,3,2,2,7,7,2,7,7,7,3,3,4,1,1,3,3,7,7
5281,4,3,1,3,4,4,7,6,6,2,4,3,4,3,1,5,6,3
5282,1,1,1,7,7,2,7,7,6,4,4,4,2,7,2,7,7,4
5283,6,3,2,7,5,1,7,7,4,3,2,2,2,7,1,7,3,1
5284,7,4,7,7,5,6,7,7,7,4,4,5,6,3,4,7,1,7
5285,4,5,6,7,7,3,7,7,3,3,7,5,2,7,3,2,7,3
5286,7,3,7,7,5,3,7,2,2,2,3,3,7,2,3,7,4,7
5287,7,4,7,7,3,5,3,3,4,2,3,3,7,3,6,7,1,7
5288,2,4,3,4,6,3,7,7,6,5,6,5,2,3,1,7,7,7
5289,7,1,7,7,4,6,7,7,7,3,1,2,7,3,7,7,4,7
5290,3,4,6,6,7,5,7,7,7,3,4,3,3,7,3,6,3,7
5291,7,3,3,6,3,6,3,4,3,3,3,3,6,2,3,7,2,4
5292,7,1,6,3,7,3,7,7,4,3,4,4,4,5,3,3,6,4
5293,6,1,3,7,6,5,7,3,3,1,3,2,5,3,3,5,4,4
5294,7,4,3,7,6,4,6,1,6,4,3,3,7,2,3,6,3,6
5295,3,3,3,2,7,4,7,7,1,3,6,4,2,4,3,3,7,7
5296,6,2,6,7,3,3,7,7,6,3,2,3,6,2,5,7,3,7
5297,6,5,5,7,7,3,7,7,2,1,6,4,3,7,3,4,7,3
5298,5,3,4,2,7,2,7,7,6,3,6,5,3,7,3,3,7,2
5299,3,1,7,6,2,3,2,2,3,1,3,3,1,3,3,2,2,7
5300,7,3,6,7,2,7,6,3,4,3,1,1,7,3,7,7,3,7
5301,6,5,2,2,7,3,7,7,3,5,7,5,2,7,2,3,7,3
5302,7,2,4,7,4,3,7,7,6,3,5,5,4,7,3,3,6,2
5303,3,5,3,6,7,3,7,7,6,2,7,5,1,7,2,3,7,3
5304,6,4,7,7,7,6,7,7,7,3,4,3,2,3,4,7,7,5
5305,7,4,3,7,5,6,7,7,7,4,4,5,6,2,4,4,6,2
5306,3,2,2,6,7,2,3,7,3,4,6,5,3,7,1,3,7,3
5307,7,1,7,7,7,7,7,7,7,4,1,1,7,7,6,7,6,7
5308,6,4,2,1,1,1,7,2,1,2,2,1,2,2,3,1,3,3
5309,6,4,3,7,2,3,7,5,4,3,4,4,3,5,1,2,4,3
5310,2,3,3,3,7,2,7,6,6,5,4,3,3,5,3,2,7,1
5311,3,3,3,3,7,2,7,6,7,3,2,1,4,3,2,4,2,6
5312,3,2,2,7,7,5,7,7,6,2,4,4,2,4,2,3,4,3
5313,7,3,6,7,7,7,6,4,6,4,3,3,7,1,6,7,7,7
5314,7,4,1,7,3,6,7,7,7,4,2,3,7,5,4,7,6,7
5315,7,2,7,7,2,7,7,7,7,3,1,1,7,6,7,7,5,7
5316,3,3,3,6,4,2,6,6,3,4,3,3,2,2,2,2,3,2
5317,6,3,3,7,6,6,7,7,7,2,4,4,1,2,3,6,3,7
5318,7,3,2,3,7,3,7,4,3,5,4,4,2,3,3,6,5,7
5319,7,6,7,7,6,7,7,3,7,3,2,2,7,3,6,7,1,7
5320,7,3,7,7,7,7,7,6,7,4,3,3,7,3,6,7,4,7
5321,7,3,7,7,7,7,7,7,7,3,2,2,7,3,7,7,3,7
5322,3,1,4,2,3,4,6,7,7,3,4,4,4,7,3,2,6,4
5323,3,2,4,2,7,4,7,7,7,4,4,4,2,4,2,2,4,2
5325,7,2,3,7,2,3,2,2,2,3,3,3,6,2,3,7,2,3
5326,7,1,7,6,3,6,7,7,7,4,2,2,7,4,4,7,3,7
5327,7,6,7,7,7,1,7,4,7,3,3,3,7,3,5,7,4,7
5328,3,3,2,7,5,2,7,6,4,2,3,3,3,3,2,3,2,3
5329,7,2,7,7,2,7,3,7,3,3,1,1,7,3,7,7,3,7
5330,7,2,2,7,7,5,7,4,5,3,4,4,4,3,3,4,6,7
5331,4,3,2,3,7,3,7,7,5,3,5,4,2,4,2,2,7,2
5332,3,3,3,6,7,4,7,7,7,3,4,4,1,4,2,1,6,6
5333,3,2,4,7,3,3,6,3,2,4,3,3,5,4,3,7,3,7
5334,6,3,2,6,3,3,7,7,4,2,4,4,3,5,3,6,4,3
5335,7,3,6,7,5,7,7,6,6,4,1,1,7,5,6,7,7,7
5336,7,3,6,7,3,6,7,3,3,2,3,4,7,1,4,7,2,5
5337,7,4,2,7,2,4,7,6,3,3,3,3,7,1,3,7,2,6
5338,2,4,2,6,6,1,7,1,7,3,3,3,6,3,3,4,3,3
5339,3,3,3,3,7,3,7,7,4,3,6,5,3,7,2,6,7,3
5340,7,6,6,3,5,1,7,3,7,4,3,3,6,3,5,7,3,7
5341,6,3,3,7,7,3,7,7,7,4,4,5,1,6,2,2,7,1
5342,3,4,4,7,7,3,7,7,4,5,6,4,3,7,3,5,7,7
