CUSTNO,Monetary_가구인테리어/잡화_고가_등급,Monetary_가구인테리어/잡화_저가_등급,Monetary_가구인테리어/잡화_중가_등급,Monetary_가전/레저취미/멀티샵_고가_등급,Monetary_가전/레저취미/멀티샵_저가_등급,Monetary_가전/레저취미/멀티샵_중가_등급,Monetary_교육문화/아동_고가_등급,Monetary_교육문화/아동_저가_등급,Monetary_교육문화/아동_중가_등급,Monetary_식품/생활_고가_등급,Monetary_식품/생활_저가_등급,Monetary_식품/생활_중가_등급,Monetary_의류/이미용_고가_등급,Monetary_의류/이미용_저가_등급,Monetary_의류/이미용_중가_등급,Monetary_침구/주방_고가_등급,Monetary_침구/주방_저가_등급,Monetary_침구/주방_중가_등급
4869,8,6,8,8,7,8,8,8,8,6,3,6,8,7,8,8,7,8
4870,8,5,4,6,8,8,8,7,8,7,7,5,7,5,6,8,7,8
4871,8,8,6,8,7,8,8,8,8,6,3,4,8,7,8,8,6,8
4872,8,6,7,8,6,8,8,7,8,7,5,6,8,6,7,8,5,8
4873,6,8,8,8,7,8,8,8,6,6,7,5,6,8,5,8,8,6
4874,8,5,7,8,8,8,8,6,8,6,7,6,7,7,6,8,6,8
4875,8,4,8,4,8,2,8,8,8,4,7,7,4,8,7,2,8,8
4876,8,4,7,8,8,6,8,7,8,6,3,3,6,6,6,8,7,8
4877,5,7,5,8,8,7,8,8,8,6,8,6,3,8,4,5,8,8
4878,8,1,3,6,6,8,8,7,7,3,7,1,2,6,5,8,6,6
4879,8,5,8,8,4,7,8,7,8,7,5,5,8,6,6,8,4,8
4880,8,5,8,8,8,8,8,7,8,6,7,7,8,7,6,8,5,8
4881,8,6,4,8,2,6,8,8,6,4,3,3,6,6,2,8,6,6
4882,8,6,8,8,5,6,8,5,8,4,5,4,8,6,6,8,4,8
4883,8,6,8,8,8,6,8,6,7,6,7,6,5,8,4,8,7,8
4884,8,8,3,8,8,7,8,8,6,5,7,7,6,8,3,8,8,8
4885,8,7,8,8,4,8,8,4,6,7,7,3,8,1,8,8,7,8
4886,8,6,8,8,5,6,8,4,7,5,6,5,6,4,7,5,6,8
4887,8,4,5,8,8,3,8,8,8,6,8,7,8,8,5,8,8,8
4888,4,7,8,7,6,6,8,8,8,5,7,5,6,7,1,6,8,5
4889,8,3,6,6,8,4,8,8,3,5,5,2,4,6,5,6,5,5
4890,8,4,7,8,7,7,4,5,6,6,4,2,8,5,6,8,6,8
4891,8,7,8,8,8,6,8,8,8,6,7,6,8,7,7,8,8,8
4892,8,8,8,8,5,7,8,8,8,5,5,5,8,8,7,6,7,6
4893,8,6,8,8,6,8,8,6,7,6,5,3,8,6,8,8,8,8
4894,5,2,3,8,8,5,8,8,6,5,7,6,2,7,3,2,7,4
4895,8,6,8,8,8,8,8,8,5,6,8,6,7,8,8,8,8,8
4896,8,6,6,8,7,5,8,8,8,5,5,3,8,5,5,8,3,8
4897,8,7,8,7,8,8,6,7,7,7,5,3,8,6,7,8,6,8
4898,8,3,7,8,8,8,8,8,7,7,8,7,6,8,7,8,8,6
4899,8,8,8,8,8,8,5,2,7,8,7,7,8,5,8,7,8,8
4900,6,4,7,5,8,6,8,8,8,5,8,7,5,7,4,5,8,6
4901,8,6,8,8,6,8,8,8,8,7,3,5,8,8,8,8,6,8
4902,7,3,7,8,3,6,8,6,5,5,5,4,6,4,5,8,5,8
4903,8,7,5,8,8,8,8,8,8,3,5,6,8,5,7,8,5,8
4904,8,5,8,8,8,8,8,8,8,7,7,6,7,6,5,7,6,8
4905,6,8,8,6,8,7,8,8,8,6,7,7,8,8,5,8,8,8
4906,8,5,8,8,6,4,8,8,8,6,5,5,7,6,8,8,4,8
4907,8,5,8,8,8,6,8,8,8,5,8,5,6,8,4,8,8,7
4908,8,4,8,8,8,6,8,6,8,7,6,6,8,6,8,8,8,8
4909,7,6,6,8,8,6,8,8,8,8,8,7,7,8,6,8,8,8
4910,8,6,8,8,8,6,8,8,6,7,7,7,6,8,5,4,8,3
4911,8,6,8,8,8,6,8,8,8,6,5,6,7,6,6,8,8,8
4912,7,6,8,8,8,5,8,8,4,4,8,7,8,8,5,4,8,8
4913,7,6,4,8,8,5,6,8,4,5,6,4,6,8,5,3,7,3
4914,8,5,8,8,8,5,8,7,6,6,3,5,7,6,6,8,7,6
4915,8,6,8,8,8,7,8,8,8,6,8,6,6,8,6,5,8,7
4916,8,6,8,8,4,8,8,8,8,6,4,7,8,7,8,8,6,8
4917,8,6,8,8,1,6,8,6,8,4,4,3,7,6,6,8,6,8
4918,8,5,7,8,5,8,8,6,6,5,4,5,8,5,7,8,5,8
4919,8,7,8,8,6,8,8,4,7,3,3,4,8,5,6,8,5,8
4920,8,5,8,8,6,7,8,7,8,5,4,4,8,6,6,8,6,8
4921,8,8,8,8,7,8,8,8,8,4,2,4,8,6,8,8,7,8
4922,8,5,6,8,8,8,8,8,8,1,6,5,6,7,2,8,7,8
4923,8,6,8,8,8,6,8,8,8,7,7,7,8,7,7,8,6,8
4924,8,4,5,5,7,1,8,8,8,6,3,5,7,4,5,6,4,8
4925,8,7,6,8,8,4,8,8,7,7,8,7,6,8,5,8,8,6
4927,8,4,6,8,8,6,8,8,8,5,7,5,2,8,5,7,8,8
4928,8,7,8,8,2,8,8,5,7,7,6,5,8,5,8,8,7,8
4929,8,6,8,8,8,6,8,7,5,7,6,6,7,6,7,8,8,7
4930,8,7,5,8,8,6,8,8,8,8,6,7,6,6,7,8,7,8
4931,8,6,8,8,7,8,8,8,8,6,4,5,7,6,8,8,6,8
4932,8,7,5,8,7,6,8,8,8,7,5,6,7,8,7,8,8,8
4933,8,5,7,8,8,6,8,8,6,8,7,7,4,5,6,7,7,5
4934,8,7,7,8,7,7,8,8,8,5,5,5,7,6,6,8,5,8
4935,8,7,8,8,8,4,8,8,8,5,6,7,6,8,6,6,8,4
4936,8,3,8,8,8,4,8,5,7,5,6,6,6,6,7,8,6,3
4937,8,7,8,8,8,7,8,4,7,7,5,6,8,6,7,8,4,7
4938,8,7,8,8,8,5,8,7,8,6,6,6,8,7,6,8,8,8
4939,8,6,8,7,8,5,8,8,8,6,7,6,6,8,6,6,8,8
4940,8,6,7,8,8,8,8,8,8,2,7,7,7,8,6,8,8,8
4941,8,6,6,8,8,5,8,8,8,4,6,3,4,7,4,7,6,8
4942,8,7,6,8,6,6,8,7,8,7,6,7,8,8,8,8,8,8
4943,7,4,6,8,8,5,8,7,6,2,6,4,5,5,5,8,5,7
4944,8,3,3,7,2,6,8,6,7,4,6,4,7,6,6,6,5,8
4945,8,6,8,8,5,8,8,6,8,5,5,6,8,8,8,8,7,8
4946,8,5,8,8,8,8,8,7,6,7,7,7,7,7,5,8,8,8
4947,8,8,8,8,8,7,8,8,5,3,4,2,5,6,3,8,6,6
4948,8,8,8,8,8,8,8,8,8,7,7,7,8,8,8,8,8,8
4949,8,8,8,8,6,7,8,8,6,7,6,6,5,7,8,8,8,8
4950,8,6,7,8,7,5,8,7,8,7,6,6,8,7,7,8,7,8
4951,8,6,8,8,7,8,8,8,8,5,6,7,7,6,8,8,6,8
4952,8,7,8,8,2,8,8,7,8,6,6,6,8,5,6,8,1,5
4953,8,7,8,8,5,7,8,6,1,7,6,6,5,5,6,8,6,8
4954,8,6,5,8,8,6,8,8,6,3,8,6,5,7,5,8,8,8
4955,7,6,2,8,8,3,8,8,6,6,6,4,6,8,3,4,6,5
4956,8,7,6,8,6,7,8,8,8,5,4,5,7,7,6,8,6,8
4957,8,5,8,8,8,8,8,8,8,6,4,4,8,5,7,8,6,8
4958,8,8,7,8,8,7,8,8,6,6,7,6,4,7,5,7,8,7
4959,8,6,5,8,7,5,8,6,5,4,7,6,5,7,3,6,6,5
4960,8,6,8,8,8,8,8,6,7,7,5,4,8,5,8,8,6,8
4961,8,4,6,8,5,6,8,6,7,2,4,2,8,5,7,8,5,8
4962,8,4,8,8,4,8,8,3,7,5,6,5,8,4,7,8,4,7
4963,8,7,8,8,8,4,8,8,8,7,8,5,6,8,4,6,8,8
4964,8,6,8,8,8,8,6,7,6,7,5,6,8,6,8,8,7,8
4965,4,1,4,5,8,2,8,8,8,2,6,6,5,6,5,7,1,6
4966,8,6,5,8,8,8,8,8,8,7,8,7,5,8,6,8,8,5
4967,8,5,8,8,7,7,4,3,4,7,7,6,8,3,8,5,8,8
4968,8,8,5,8,8,8,8,8,8,6,5,6,7,7,5,8,7,8
4969,8,8,8,8,8,8,8,8,8,6,6,7,8,8,7,8,8,8
4970,5,4,4,8,7,3,8,6,5,4,6,5,5,7,5,8,6,8
4971,8,2,8,8,8,5,8,8,8,6,7,4,8,5,6,8,6,8
4972,8,5,8,8,8,8,7,6,6,7,6,6,8,3,7,8,5,8
4973,8,7,8,8,6,8,8,5,8,4,5,6,8,8,7,8,8,8
4974,7,3,7,8,8,3,8,8,7,4,5,5,5,6,5,2,8,6
4975,4,1,7,4,8,5,8,8,4,6,8,6,4,8,4,7,8,8
4976,8,6,7,8,7,8,8,5,6,7,6,7,8,6,7,8,6,8
4977,8,5,4,4,8,8,8,8,8,6,8,6,5,6,5,5,8,8
4978,8,6,8,8,3,8,8,5,8,6,6,3,8,7,7,7,8,8
4979,8,5,8,8,8,7,8,8,8,6,7,7,7,8,7,8,7,8
4980,6,3,7,8,6,5,8,8,8,2,7,3,6,6,5,7,7,7
4981,4,6,5,7,8,3,8,8,2,4,7,6,4,6,2,6,8,8
4982,8,8,8,8,8,7,8,8,8,6,6,5,7,6,6,8,6,8
4983,8,5,7,8,4,5,8,7,8,4,4,4,7,7,6,8,5,8
4984,2,5,7,8,8,3,8,8,6,4,8,3,5,8,5,6,8,8
4985,7,5,6,8,8,6,8,8,8,7,8,7,4,8,5,6,8,8
4986,8,6,8,8,8,8,8,7,8,7,6,5,8,6,7,8,5,8
4987,8,6,8,8,8,8,8,8,5,7,6,6,8,6,7,8,8,5
4988,4,5,7,7,8,8,8,8,6,5,7,6,5,6,2,6,6,5
4989,6,6,5,5,8,4,8,7,8,5,3,4,5,6,5,6,8,5
4990,8,7,8,8,6,6,8,8,7,7,4,5,8,6,6,8,7,8
4991,8,6,5,8,7,8,8,8,8,7,6,7,8,7,8,8,8,8
4992,8,4,5,8,8,8,8,8,8,4,7,7,7,8,6,5,8,8
4993,8,7,8,8,8,5,8,4,7,6,6,5,7,6,6,8,6,8
4994,3,3,5,6,8,7,8,7,8,7,7,6,2,7,3,6,4,8
4995,8,6,7,5,5,8,8,6,8,5,5,5,8,2,6,8,6,8
4996,8,6,8,8,6,8,8,7,8,6,6,6,7,5,8,8,3,8
4997,7,6,8,8,8,6,8,8,8,4,6,2,3,5,4,8,7,8
4998,7,7,6,8,8,7,8,7,6,7,7,6,8,7,6,7,7,8
4999,8,8,8,8,6,8,8,8,8,7,2,4,8,7,8,8,7,8
5000,8,5,6,8,5,8,8,8,8,7,7,7,8,6,6,8,8,8
5001,8,7,8,8,8,8,8,6,7,7,5,5,8,6,8,8,5,8
5002,8,7,8,8,7,8,8,8,8,7,5,5,8,8,8,8,8,8
5003,3,4,2,4,8,5,8,8,8,2,7,1,2,6,5,3,7,8
5004,8,2,8,8,8,5,8,8,8,5,6,5,8,8,6,6,7,6
5005,8,6,6,8,8,8,8,8,6,5,5,3,5,8,5,7,6,7
5006,7,2,4,8,7,8,8,8,7,7,5,5,6,7,5,8,7,7
5007,7,8,8,8,8,4,8,8,8,7,8,6,6,8,6,6,8,8
5008,7,6,8,8,5,8,8,8,8,4,5,5,6,5,5,8,4,8
5009,8,7,8,8,8,8,8,8,8,2,7,7,8,5,8,8,8,8
5010,8,7,7,8,7,7,8,4,6,6,6,6,8,4,5,8,7,8
5011,8,6,8,6,8,8,8,5,6,6,7,6,6,6,6,8,8,8
5012,5,8,5,3,8,3,8,6,8,2,5,4,5,6,2,8,8,8
5013,8,6,8,8,8,8,8,5,6,6,5,5,8,6,6,8,6,8
5014,8,8,8,8,8,7,8,8,8,6,7,7,6,4,6,8,7,6
5015,8,3,8,8,7,8,8,8,6,6,7,6,4,8,5,5,8,5
5016,8,5,8,8,8,6,8,8,8,7,8,7,7,8,6,8,8,8
5017,8,7,8,8,8,8,8,7,8,4,6,6,8,7,7,8,5,8
5018,8,8,8,8,6,8,8,8,8,6,5,4,8,8,8,8,7,8
5019,7,6,8,8,6,6,8,6,8,5,4,4,7,5,7,8,4,8
5020,8,3,7,8,8,8,8,6,8,7,6,6,8,4,7,8,5,8
5021,8,4,8,8,8,6,5,5,4,5,5,4,7,6,6,8,3,8
5022,8,5,6,7,8,5,8,8,5,1,7,7,7,7,5,8,8,1
5023,8,5,5,8,5,4,7,4,7,4,6,4,8,5,6,8,5,8
5024,8,8,8,8,8,8,8,8,8,6,4,6,8,7,8,8,6,8
5025,6,6,3,2,8,4,4,7,6,5,7,5,4,7,6,7,5,6
5026,6,4,4,7,8,5,8,8,6,6,8,4,2,8,3,3,8,5
5027,8,5,5,8,8,4,8,8,5,6,6,5,6,8,5,8,6,6
5028,8,6,4,6,8,3,8,7,6,1,7,1,3,5,2,6,6,8
5029,8,8,7,8,6,6,8,6,7,7,5,5,6,7,8,8,8,4
5030,7,5,6,8,4,7,8,5,3,7,6,5,7,5,5,8,5,6
5031,6,3,8,8,8,6,8,8,8,5,8,7,6,8,6,1,8,8
5032,7,6,3,8,8,5,8,8,5,7,7,6,6,8,1,6,6,7
5033,7,3,5,8,8,4,8,8,8,3,5,6,5,7,5,7,8,4
5034,8,6,6,8,8,8,8,6,6,5,7,6,8,2,8,8,4,8
5035,7,5,6,8,8,2,8,8,6,5,6,6,5,7,2,5,8,5
5036,8,7,8,8,8,6,8,8,8,6,5,4,8,1,7,8,5,8
5037,8,6,8,8,5,8,5,6,7,7,6,6,8,6,7,8,4,8
5038,8,5,7,8,8,8,8,6,7,5,7,5,6,6,5,8,7,8
5039,8,6,8,8,8,8,8,5,8,7,7,7,8,5,8,8,6,8
5040,8,3,8,8,8,8,8,8,8,3,8,7,8,8,6,8,8,8
5041,6,8,8,8,8,8,8,8,8,5,6,6,8,8,5,7,8,4
5042,8,4,2,5,2,5,8,2,7,5,4,4,6,1,6,8,2,6
5043,8,8,8,8,8,8,8,7,8,7,5,6,8,6,8,8,7,7
5044,5,6,8,8,6,8,7,7,5,6,6,5,7,6,6,4,5,8
5045,8,8,8,8,8,7,8,8,8,7,7,7,8,4,7,8,6,8
5046,8,6,8,8,8,8,8,8,8,7,5,7,8,2,8,8,8,8
5047,8,2,8,8,8,5,8,8,5,8,8,7,4,8,4,7,8,8
5048,5,4,8,8,8,4,8,8,6,5,8,3,5,8,4,6,8,8
5049,8,6,5,8,3,8,8,8,8,3,6,5,8,4,7,8,6,8
5050,8,6,8,8,5,8,7,5,7,5,2,3,8,5,7,8,4,6
5051,8,8,8,8,3,6,8,6,5,5,4,5,6,2,6,8,7,8
5052,8,2,6,8,4,7,8,8,8,5,6,5,8,3,7,8,7,8
5053,7,5,4,6,8,5,8,8,8,1,7,7,7,8,5,8,8,8
5054,8,8,8,8,8,8,8,7,8,6,5,4,8,7,8,8,7,8
5055,8,7,8,8,7,8,8,8,8,6,4,6,8,5,8,8,6,8
5056,8,6,8,8,2,8,8,5,8,6,6,5,8,5,7,8,7,8
5057,3,5,5,5,8,8,8,8,7,8,8,7,6,8,6,7,8,6
5058,8,7,8,8,5,7,8,7,6,5,6,5,8,6,7,8,6,8
5059,8,7,8,8,7,8,8,6,8,6,7,7,8,6,8,8,7,8
5060,8,8,6,8,8,6,8,8,8,6,2,6,8,8,6,8,8,6
5061,8,7,7,8,6,5,8,6,7,5,6,6,8,6,7,8,6,6
5062,5,6,8,8,8,2,8,8,8,7,7,6,5,8,5,8,8,6
5063,6,8,6,8,8,6,8,8,7,7,8,7,6,8,6,8,8,7
5064,8,7,7,8,6,6,8,8,8,7,5,5,8,8,7,8,8,8
5065,8,2,8,8,4,5,5,3,7,4,5,3,8,5,7,8,6,8
5066,8,6,8,8,8,8,8,8,8,7,8,8,8,8,7,8,8,8
5067,8,7,7,8,5,8,8,8,8,7,5,6,8,5,7,8,7,8
5068,8,8,8,8,7,7,8,8,8,4,5,5,7,6,8,8,6,8
5069,8,5,8,8,8,7,7,2,7,7,6,7,8,5,6,8,6,5
5070,8,6,8,8,8,8,8,6,8,6,7,6,8,5,8,8,5,7
5071,8,7,8,8,4,8,8,5,6,3,5,3,8,6,8,8,1,8
5072,8,6,7,8,8,7,8,8,5,4,7,7,6,8,6,7,8,8
5073,8,7,7,8,8,6,8,8,7,7,7,7,7,6,6,6,8,8
5074,8,4,7,8,8,5,8,8,8,5,8,6,6,8,6,8,8,8
5075,8,6,7,8,8,6,8,6,7,5,5,5,7,4,6,8,5,8
5076,8,7,8,8,8,7,8,8,8,6,8,6,5,8,8,8,8,8
5078,8,2,6,8,8,8,8,8,4,5,7,6,4,8,8,3,8,6
5079,7,5,7,8,8,4,8,8,8,6,8,5,4,8,2,6,8,7
5080,8,4,5,8,1,8,8,5,6,5,6,5,8,3,8,8,5,6
5081,8,5,6,8,8,6,8,8,8,7,8,5,5,8,4,8,8,8
5082,8,7,8,8,8,8,8,8,8,6,8,7,7,8,8,8,8,7
5083,8,7,8,8,8,8,8,8,5,6,8,7,7,8,6,6,8,8
5084,8,7,8,8,8,7,3,6,6,7,6,6,7,6,6,8,7,8
5085,8,6,8,8,8,8,8,7,6,7,7,7,8,8,7,8,7,8
5086,8,2,8,8,8,8,8,8,8,5,8,6,5,7,8,8,8,8
5087,8,6,8,8,6,7,8,6,8,6,3,5,8,5,6,8,2,6
5088,6,4,4,8,8,3,8,8,8,7,8,7,6,8,2,8,8,5
5089,8,7,8,8,4,8,6,6,8,6,6,6,8,6,6,8,4,6
5090,8,8,8,8,8,8,8,8,8,7,6,6,8,6,8,8,5,8
5091,8,7,6,8,8,6,8,8,8,5,8,5,3,8,2,5,8,5
5092,8,5,7,7,8,7,8,8,8,7,8,7,8,8,6,2,8,8
5093,8,7,8,8,5,8,8,8,8,6,4,5,8,8,8,8,7,8
5094,8,6,8,6,8,7,8,7,5,5,4,4,7,6,7,8,6,8
5095,8,7,8,8,8,8,8,8,8,6,5,6,8,5,8,8,6,6
5096,5,6,4,6,8,3,8,8,5,2,7,6,6,6,4,7,7,8
5098,5,2,8,8,8,3,8,8,4,6,6,5,6,7,6,5,8,8
5099,6,5,4,8,8,7,6,8,6,4,6,5,4,5,4,8,6,8
5100,8,8,8,8,8,8,8,6,8,7,5,6,8,4,7,8,5,8
5101,8,7,8,8,5,6,8,7,7,5,4,5,8,5,8,8,5,8
5102,8,5,8,8,8,8,7,6,8,2,6,6,8,4,7,8,6,8
5103,7,5,8,8,8,7,8,8,6,2,7,7,5,6,5,7,8,7
5104,8,8,6,8,4,6,8,7,8,5,6,5,8,3,6,8,5,7
5105,8,6,8,8,8,7,8,8,7,4,7,6,5,8,5,5,8,7
5106,8,5,6,8,8,8,8,8,4,5,7,3,8,8,4,8,8,8
5107,7,4,7,8,8,5,8,8,8,5,7,2,2,8,8,8,8,8
5108,8,6,8,8,8,6,8,7,7,6,5,6,7,7,6,8,7,8
5109,8,7,8,8,8,8,8,8,8,4,4,2,8,6,8,8,8,8
5110,8,6,8,8,7,8,8,6,8,5,5,4,7,3,8,8,6,8
5111,1,6,5,8,7,3,8,7,8,6,5,2,5,2,4,6,5,5
5112,8,8,8,6,7,8,8,8,6,5,5,5,8,3,7,8,6,8
5113,8,6,8,8,8,7,8,7,5,6,6,6,5,7,4,4,7,7
5114,6,8,8,8,8,7,8,8,6,5,7,6,5,8,5,7,8,6
5115,6,8,6,8,8,6,8,8,6,5,7,7,4,8,4,8,8,7
5116,8,5,7,8,6,6,8,6,7,7,6,6,8,5,7,8,6,6
5117,8,7,8,8,6,8,6,8,6,7,4,6,8,7,8,8,5,8
5118,8,7,8,8,8,8,8,6,6,7,7,5,8,7,8,8,4,8
5119,8,6,8,8,8,8,8,5,8,5,6,6,8,5,8,8,7,8
5120,6,2,4,5,8,1,8,8,8,4,8,4,5,8,5,8,8,5
5121,5,7,7,8,8,6,7,5,7,3,2,2,7,4,6,8,4,8
5122,8,7,8,8,7,8,8,8,8,6,4,6,8,5,8,8,8,8
5123,8,4,8,8,8,6,8,3,7,6,5,5,8,5,8,8,3,4
5124,8,5,6,3,8,2,8,8,6,6,7,7,4,6,5,2,8,5
5125,8,5,8,8,8,8,8,5,8,6,6,5,8,6,8,8,5,8
5126,8,5,8,8,4,8,6,3,5,4,6,5,8,3,7,8,2,6
5127,8,6,5,6,6,3,8,8,8,3,7,6,6,7,6,8,8,8
5128,8,6,8,8,6,8,8,8,8,6,2,6,8,6,8,8,5,8
5129,8,6,8,8,7,8,8,8,8,7,5,6,6,8,6,8,6,8
5130,8,7,8,8,7,8,8,8,8,5,2,2,8,6,8,8,7,8
5131,8,7,8,8,6,7,8,8,8,6,2,6,8,8,6,8,8,8
5132,5,6,2,8,8,4,2,5,8,5,7,5,6,6,3,8,5,8
5133,8,6,8,8,5,8,7,6,6,5,5,3,7,4,7,8,5,8
5134,8,7,8,8,5,8,8,8,6,6,4,6,8,5,8,8,7,8
5135,8,6,8,8,3,8,8,5,8,5,5,6,8,5,7,8,5,7
5136,8,7,8,8,6,6,8,6,8,4,1,1,8,7,8,8,1,8
5137,8,8,8,8,8,8,8,8,8,8,7,7,8,8,8,8,8,8
5138,8,6,8,8,6,8,8,8,8,7,7,7,8,5,8,8,7,8
5139,8,8,8,8,5,7,8,8,8,5,6,5,8,6,6,8,8,8
5140,8,8,8,8,8,8,8,7,8,7,4,7,8,6,8,8,7,8
5141,8,7,8,8,6,7,8,4,8,6,5,5,8,3,7,8,7,8
5142,4,5,5,8,8,5,8,8,8,5,7,7,5,8,2,7,7,3
5143,7,3,3,6,8,6,8,8,8,5,7,6,6,7,5,7,8,5
5144,6,6,3,3,8,5,8,8,5,7,7,7,4,8,4,6,8,8
5145,8,8,7,8,8,6,8,8,8,6,6,7,8,8,6,8,8,8
5146,6,1,4,6,8,7,8,8,4,1,8,7,6,8,6,6,8,5
5147,8,8,8,8,6,8,8,6,8,7,2,4,6,6,8,8,7,8
5148,8,6,7,8,8,7,8,8,8,4,5,4,5,7,5,8,1,8
5149,8,7,8,8,2,7,8,8,7,6,5,6,8,6,8,8,8,8
5150,8,5,7,8,8,5,8,8,8,3,7,6,7,8,3,8,8,6
5151,8,8,8,8,8,7,8,8,8,5,6,6,6,8,5,8,7,6
5152,8,8,8,8,4,7,8,8,8,5,2,2,8,7,6,8,7,8
5153,8,7,8,8,8,6,8,8,8,6,5,7,8,6,7,8,7,8
5154,8,7,8,8,8,8,8,8,8,6,5,3,8,7,8,8,6,8
5155,6,4,7,8,8,8,8,8,8,3,8,2,5,8,4,4,8,8
5156,8,1,6,8,8,6,8,3,6,5,6,5,7,4,6,8,7,8
5157,8,7,8,8,7,8,8,6,7,6,3,7,8,7,8,8,8,8
5158,8,5,8,8,8,8,8,8,8,5,7,7,8,7,5,8,8,5
5159,7,5,8,8,8,7,8,8,8,8,7,6,6,7,3,7,8,6
5160,8,8,8,8,2,8,8,6,5,5,5,5,7,5,6,8,5,8
5161,8,4,6,8,8,6,8,8,8,6,8,7,8,8,5,8,8,5
5162,8,7,8,8,8,8,8,8,8,6,6,6,7,5,7,8,6,8
5163,8,7,8,8,8,8,8,7,7,8,6,7,8,6,7,8,7,8
5164,8,5,8,8,8,8,8,5,7,6,6,5,8,5,7,8,6,8
5165,4,2,2,6,8,3,8,8,8,6,8,7,2,8,2,7,8,6
5166,5,5,2,4,8,5,6,6,5,1,8,6,7,8,3,8,7,6
5167,6,2,6,8,8,7,8,8,5,3,8,6,5,8,4,5,8,2
5168,8,8,8,8,8,8,8,8,8,6,7,7,8,5,8,8,8,8
5169,8,6,8,8,8,8,8,8,8,4,8,7,8,8,7,8,8,7
5170,8,8,8,8,6,8,8,8,8,6,2,4,8,7,8,8,7,8
5171,6,3,5,8,8,8,8,8,8,5,7,5,5,7,7,8,7,8
5172,6,5,3,8,8,6,8,7,8,6,7,2,5,4,2,4,8,5
5173,8,7,6,8,5,7,8,7,7,8,6,6,8,1,6,8,6,8
5174,8,6,7,8,8,8,8,6,8,5,6,5,8,3,6,6,4,6
5175,8,5,6,8,7,6,8,4,7,6,5,4,8,5,7,8,5,8
5176,4,6,8,8,8,8,6,7,8,4,7,5,8,8,8,7,7,8
5177,8,6,8,8,8,6,8,8,8,6,8,7,7,8,7,8,8,8
5178,8,7,7,8,7,8,8,8,6,6,6,7,7,7,7,7,8,6
5179,8,8,8,8,8,8,8,8,8,7,6,7,8,8,8,8,8,8
5180,8,7,8,8,5,8,8,6,8,5,4,4,8,6,8,8,5,8
5181,8,8,8,8,8,2,8,8,8,4,8,5,6,8,7,5,8,8
5182,8,8,5,8,8,8,6,8,8,7,8,7,7,8,6,8,8,8
5183,8,8,8,8,8,8,8,8,8,4,5,5,8,7,8,8,7,8
5184,5,8,6,2,8,1,8,8,4,2,8,6,6,8,5,4,8,8
5185,8,7,8,8,7,8,8,5,7,7,7,6,8,5,8,8,6,8
5186,8,8,8,8,8,6,8,8,8,6,5,6,7,6,7,6,6,5
5187,8,5,4,8,5,7,8,8,8,6,7,5,6,6,5,8,8,8
5188,8,8,8,8,6,8,8,7,8,5,5,6,8,6,8,8,8,8
5189,6,3,7,8,8,8,8,4,8,4,6,3,5,6,6,8,4,8
5190,8,7,8,8,7,6,8,7,8,7,6,6,8,6,7,8,7,7
5191,8,5,8,8,5,6,8,5,7,6,4,3,6,3,7,8,5,8
5192,8,7,8,8,8,8,8,8,8,6,6,7,8,8,8,8,8,8
5193,8,7,7,8,8,8,8,5,8,6,7,6,8,5,7,8,7,8
5194,3,8,8,8,7,8,2,8,5,6,7,6,8,7,5,8,8,8
5195,5,4,7,8,8,7,8,8,5,3,7,5,5,8,7,8,8,8
5196,8,3,7,7,8,6,8,8,8,6,7,7,7,8,5,8,8,6
5197,8,8,8,8,8,8,8,8,8,8,7,7,8,8,8,8,8,8
5198,8,6,8,8,8,7,8,8,6,4,8,7,8,8,7,8,8,8
5200,7,5,5,8,8,5,8,8,8,6,7,6,5,5,5,8,7,8
5201,8,7,8,8,5,8,8,8,8,6,2,3,8,5,8,8,4,8
5202,5,4,7,4,8,5,8,8,8,6,4,5,6,8,1,6,7,6
5203,5,6,5,6,8,5,8,8,4,2,8,3,4,8,2,7,8,3
5204,8,7,8,8,8,6,8,8,7,6,5,5,8,5,8,8,7,8
5205,8,2,2,3,8,4,8,8,8,3,7,5,4,7,2,2,7,8
5206,8,6,8,8,7,7,8,8,8,6,5,4,8,6,5,8,5,8
5207,8,6,6,8,7,2,8,8,8,7,7,7,8,7,6,8,8,6
5208,8,6,8,7,8,4,8,8,4,5,7,3,6,8,5,5,8,5
5209,5,5,5,8,8,6,8,8,7,3,7,5,6,8,6,8,8,8
5210,6,6,6,8,8,8,8,8,8,7,7,7,7,6,5,6,6,5
5211,8,4,2,7,8,2,8,8,8,2,8,4,5,8,3,5,8,7
5212,8,8,8,8,4,6,8,3,7,6,5,6,8,6,7,5,8,5
5213,8,6,5,8,8,6,8,8,8,6,8,7,2,8,2,8,8,5
5214,8,8,8,8,8,7,8,8,8,8,7,7,8,8,8,8,8,8
5215,8,5,4,8,5,4,8,7,7,6,6,5,6,7,5,6,6,6
5216,8,8,6,8,6,7,8,7,8,7,6,6,8,5,6,8,8,8
5217,5,3,5,5,8,8,8,7,8,5,6,2,5,6,5,6,7,8
5218,8,7,8,8,3,8,8,8,8,3,2,2,8,5,7,8,5,8
5219,8,3,5,8,8,8,8,8,8,4,6,5,7,2,7,6,4,8
5220,8,8,8,8,7,8,8,8,8,7,6,6,8,6,8,8,7,8
5221,8,6,8,8,5,8,8,7,7,5,2,4,8,7,8,8,5,8
