CUSTNO,금토일,평일,금토일 비율
3762,209,132,0.6129032258064516
3763,269,550,0.32844932844932845
3764,790,1178,0.4014227642276423
3765,332,240,0.5804195804195804
3766,884,1296,0.4055045871559633
3767,601,818,0.42353770260747003
3768,299,489,0.37944162436548223
3769,399,141,0.7388888888888889
3770,495,303,0.6203007518796992
3771,347,641,0.35121457489878544
3772,761,1529,0.3323144104803493
3773,361,619,0.3683673469387755
3774,373,285,0.5668693009118541
3775,307,1619,0.15939771547248183
3776,459,677,0.4040492957746479
3777,240,302,0.44280442804428044
3778,300,326,0.4792332268370607
3779,351,610,0.36524453694068676
3780,281,523,0.34950248756218905
3781,382,272,0.5840978593272171
3782,292,571,0.3383545770567787
3783,568,600,0.4863013698630137
3784,981,958,0.5059308922124807
3785,612,753,0.44835164835164837
3786,306,375,0.44933920704845814
3787,463,848,0.3531655225019069
3788,900,263,0.7738607050730868
3789,409,636,0.39138755980861245
3790,821,1582,0.34165626300457763
3791,316,246,0.5622775800711743
3792,383,992,0.27854545454545454
3793,629,821,0.4337931034482759
3794,463,1341,0.2566518847006652
3795,443,521,0.45954356846473027
3796,651,894,0.42135922330097086
3797,505,92,0.8458961474036851
3798,939,1136,0.4525301204819277
3799,945,1258,0.4289605083976396
3800,189,191,0.49736842105263157
3801,605,827,0.42248603351955305
3802,711,889,0.444375
3803,601,1068,0.36009586578789693
3804,450,854,0.3450920245398773
3805,1101,1861,0.37170830519918974
3806,546,725,0.4295830055074744
3807,162,234,0.4090909090909091
3808,512,747,0.40667196187450355
3809,198,155,0.5609065155807366
3810,514,1081,0.32225705329153603
3811,865,1564,0.3561136270069988
3812,245,360,0.4049586776859504
3813,434,309,0.5841184387617766
3814,177,311,0.36270491803278687
3815,510,736,0.40930979133226325
3816,582,865,0.40221147201105734
3817,291,291,0.5
3818,269,701,0.277319587628866
3819,310,353,0.4675716440422323
3820,507,522,0.49271137026239065
3821,466,559,0.45463414634146343
3822,347,327,0.5148367952522255
3823,436,599,0.421256038647343
3824,1128,950,0.5428296438883542
3825,365,539,0.40376106194690264
3826,859,886,0.49226361031518623
3827,608,247,0.7111111111111111
3828,355,67,0.8412322274881516
3829,239,224,0.5161987041036717
3830,376,583,0.3920750782064651
3831,190,369,0.33989266547406083
3832,607,442,0.5786463298379408
3833,451,231,0.6612903225806451
3834,360,321,0.5286343612334802
3835,324,261,0.5538461538461539
3836,2157,155,0.9329584775086506
3837,583,587,0.4982905982905983
3838,573,870,0.3970893970893971
3839,380,572,0.39915966386554624
3840,220,196,0.5288461538461539
3841,1120,1173,0.48844308765808986
3842,419,558,0.428863868986694
3843,852,1167,0.42199108469539376
3844,228,449,0.33677991137370755
3845,465,585,0.44285714285714284
3846,659,706,0.4827838827838828
3847,555,580,0.4889867841409692
3848,452,628,0.4185185185185185
3849,599,853,0.41253443526170797
3850,355,716,0.3314659197012138
3851,438,469,0.4829106945975744
3852,376,474,0.4423529411764706
3853,662,1294,0.33844580777096117
3854,436,400,0.5215311004784688
3855,194,215,0.4743276283618582
3856,755,1051,0.41805094130675524
3857,413,633,0.3948374760994264
3858,340,380,0.4722222222222222
3859,308,284,0.5202702702702703
3860,432,511,0.45811240721102864
3861,559,804,0.4101247248716067
3862,187,697,0.21153846153846154
3863,764,1028,0.4263392857142857
3864,496,966,0.3392612859097127
3865,453,285,0.6138211382113821
3866,244,447,0.35311143270622286
3867,543,1054,0.3400125234815279
3868,396,355,0.5272969374167776
3869,446,754,0.37166666666666665
3870,1229,1918,0.39053066412456305
3871,616,905,0.4049967126890204
3872,465,516,0.4740061162079511
3873,210,233,0.47404063205417607
3874,464,638,0.42105263157894735
3875,587,617,0.48754152823920266
3876,398,136,0.7453183520599251
3877,244,439,0.35724743777452417
3878,259,228,0.5318275154004107
3879,205,249,0.45154185022026433
3880,413,598,0.4085064292779426
3881,552,345,0.6153846153846154
3882,361,280,0.5631825273010921
3883,404,523,0.43581445523193096
3884,452,675,0.4010647737355812
3885,572,768,0.42686567164179107
3886,498,646,0.4353146853146853
3887,332,136,0.7094017094017094
3888,1302,1103,0.5413721413721414
3889,838,1329,0.38670973696354405
3890,288,101,0.7403598971722365
3891,559,399,0.5835073068893528
3892,580,253,0.6962785114045619
3893,173,70,0.7119341563786008
3894,1225,556,0.6878158338012352
3895,550,447,0.551654964894684
3896,778,1338,0.3676748582230624
3897,569,572,0.49868536371603855
3898,356,338,0.5129682997118156
3899,464,434,0.5167037861915368
3900,357,342,0.5107296137339056
3901,387,693,0.35833333333333334
3902,945,1122,0.45718432510885343
3903,1007,1683,0.37434944237918216
3904,1069,1693,0.38703837798696594
3905,856,552,0.6079545454545454
3906,252,392,0.391304347826087
3907,1105,1118,0.49707602339181284
3908,280,296,0.4861111111111111
3909,262,298,0.46785714285714286
3910,700,883,0.4421983575489577
3911,656,832,0.44086021505376344
3912,233,276,0.4577603143418468
3913,717,594,0.5469107551487414
3914,499,729,0.40635179153094464
3915,720,1194,0.3761755485893417
3916,981,1183,0.4533271719038817
3917,434,676,0.390990990990991
3918,488,744,0.3961038961038961
3919,484,308,0.6111111111111112
3920,486,395,0.5516458569807038
3921,479,560,0.46102021174205965
3922,849,1389,0.37935656836461124
3923,789,1126,0.41201044386422975
3924,263,140,0.652605459057072
3925,298,740,0.28709055876685935
3926,419,426,0.4958579881656805
3927,498,525,0.4868035190615836
3928,894,1138,0.43996062992125984
3929,281,383,0.42319277108433734
3930,1081,1328,0.4487339144873391
3931,539,1109,0.3270631067961165
3932,472,572,0.4521072796934866
3933,329,354,0.4816983894582723
3934,339,164,0.6739562624254473
3935,502,339,0.5969084423305588
3936,685,241,0.7397408207343412
3937,514,847,0.3776634827332844
3938,573,474,0.5472779369627507
3939,236,114,0.6742857142857143
3940,1274,841,0.6023640661938534
3941,460,625,0.423963133640553
3942,345,213,0.6182795698924731
3943,1078,337,0.7618374558303886
3944,401,605,0.3986083499005964
3945,518,845,0.38004402054292
3946,409,482,0.4590347923681257
3947,353,497,0.4152941176470588
3948,446,755,0.3713572023313905
3949,458,520,0.46830265848670755
3950,441,601,0.42322456813819576
3951,403,325,0.5535714285714286
3952,402,575,0.41146366427840325
3953,327,195,0.6264367816091954
3954,530,1023,0.3412749517063748
3955,350,568,0.3812636165577342
3956,747,151,0.8318485523385301
3957,203,357,0.3625
3958,468,545,0.46199407699901285
3959,251,230,0.5218295218295218
3960,507,740,0.4065757818765036
3961,700,701,0.49964311206281226
3962,233,330,0.413854351687389
3963,244,144,0.6288659793814433
3964,479,462,0.5090329436769394
3965,324,168,0.6585365853658537
3966,267,520,0.3392630241423126
3967,812,560,0.5918367346938775
3968,394,494,0.4436936936936937
3969,699,759,0.4794238683127572
3970,584,616,0.4866666666666667
3971,482,634,0.43189964157706096
3972,607,566,0.5174765558397272
3973,367,244,0.6006546644844517
3974,41,76,0.3504273504273504
3975,1616,2259,0.4170322580645161
3976,839,682,0.5516107823800132
3977,619,757,0.4498546511627907
3978,286,209,0.5777777777777777
3979,569,704,0.4469756480754124
3980,465,461,0.5021598272138229
3981,280,212,0.5691056910569106
3982,1174,2442,0.32466814159292035
3983,204,321,0.38857142857142857
3984,421,608,0.40913508260447035
3985,837,1229,0.40513068731848983
3987,752,996,0.4302059496567506
3988,593,701,0.45826893353941267
3989,487,451,0.5191897654584222
3990,1235,1082,0.5330168321104877
3991,333,371,0.47301136363636365
3992,257,262,0.4951830443159923
3993,385,388,0.49805950840879687
3994,297,200,0.5975855130784709
3995,726,856,0.4589127686472819
3996,368,240,0.6052631578947368
3997,924,703,0.5679164105716041
3998,798,636,0.5564853556485355
3999,659,603,0.5221870047543582
4000,638,971,0.39651957737725296
4001,592,997,0.37256135934550033
4002,234,128,0.6464088397790055
4003,483,394,0.5507411630558723
4004,1131,817,0.5805954825462012
4005,677,383,0.6386792452830189
4006,382,687,0.35734331150608045
4007,530,720,0.424
4008,410,584,0.4124748490945674
4009,564,577,0.49430324276950044
4010,382,437,0.46642246642246643
4011,826,921,0.4728105323411563
4012,855,921,0.4814189189189189
4013,814,974,0.4552572706935123
4014,681,1150,0.3719279082468596
4015,238,309,0.4351005484460695
4016,206,160,0.5628415300546448
4017,528,1312,0.28695652173913044
4018,1747,2989,0.3688766891891892
4019,468,399,0.5397923875432526
4020,401,737,0.3523725834797891
4021,598,227,0.7248484848484849
4022,788,977,0.44645892351274785
4023,257,194,0.5698447893569845
4024,371,454,0.4496969696969697
4025,329,473,0.4102244389027431
4026,232,169,0.5785536159600998
4027,310,371,0.4552129221732746
4028,530,730,0.42063492063492064
4029,284,271,0.5117117117117117
4030,733,1292,0.3619753086419753
4031,237,279,0.45930232558139533
4032,891,1773,0.3344594594594595
4033,553,792,0.4111524163568773
4034,842,1244,0.40364333652924256
4035,423,996,0.29809725158562367
4036,482,583,0.45258215962441317
4037,681,833,0.44980184940554824
4038,355,700,0.33649289099526064
4039,953,846,0.5297387437465259
4040,637,2341,0.21390194761584957
4041,197,473,0.29402985074626864
4042,687,655,0.5119225037257824
4043,539,546,0.4967741935483871
4044,332,286,0.5372168284789643
4045,336,325,0.5083207261724659
4046,33,2,0.9428571428571428
4047,631,794,0.44280701754385965
4048,673,714,0.4852198990627253
4049,318,308,0.5079872204472844
4050,330,568,0.3674832962138085
4051,718,722,0.4986111111111111
4052,1019,1312,0.43715143715143717
4053,617,628,0.4955823293172691
4054,310,395,0.4397163120567376
4055,251,365,0.4074675324675325
4056,484,760,0.3890675241157556
4057,289,636,0.3124324324324324
4058,464,569,0.4491771539206196
4059,387,431,0.4731051344743276
4060,384,665,0.36606291706387034
4061,470,752,0.38461538461538464
4062,1282,1489,0.4626488632262721
4063,335,427,0.43963254593175854
4064,588,1015,0.36681222707423583
4065,445,588,0.430784123910939
4066,301,329,0.4777777777777778
4067,283,245,0.5359848484848485
4068,203,177,0.5342105263157895
4069,1008,1526,0.39779005524861877
4070,714,969,0.42424242424242425
4071,329,860,0.2767031118587048
4072,211,414,0.3376
4073,605,578,0.5114116652578191
4074,349,640,0.3528816986855409
4075,295,258,0.5334538878842676
4076,365,809,0.31090289608177174
4077,189,242,0.4385150812064965
4078,353,384,0.4789687924016282
4079,171,260,0.39675174013921116
4080,1046,2141,0.3282083464072796
4081,337,451,0.4276649746192893
4082,642,326,0.6632231404958677
4083,546,1061,0.33976353453640323
4084,199,313,0.388671875
4085,264,252,0.5116279069767442
4086,890,708,0.5569461827284106
4087,734,860,0.4604767879548306
4088,989,1063,0.4819688109161793
4089,145,188,0.43543543543543545
4090,634,100,0.8637602179836512
4091,672,809,0.4537474679270763
4092,717,948,0.4306306306306306
4093,446,545,0.450050454086781
4094,880,578,0.6035665294924554
4095,229,609,0.2732696897374702
4096,390,348,0.5284552845528455
4097,297,178,0.6252631578947369
4098,495,448,0.5249204665959704
4099,1338,1356,0.49665924276169265
4100,453,653,0.40958408679927666
4101,574,551,0.5102222222222222
4102,354,374,0.48626373626373626
4103,1177,1930,0.3788220148052784
4104,456,441,0.5083612040133779
4105,1097,1454,0.4300274402195218
4106,454,128,0.7800687285223368
4107,780,912,0.46099290780141844
4108,1029,1247,0.45210896309314585
4109,400,299,0.5722460658082976
4110,519,905,0.36446629213483145
4111,184,321,0.36435643564356435
4112,1028,1358,0.4308466051969824
4113,879,1464,0.37516005121638923
4114,484,654,0.4253075571177504
4115,676,1673,0.2877820349084717
4116,303,214,0.586073500967118
4117,379,307,0.5524781341107872
4118,549,747,0.4236111111111111
4119,406,210,0.6590909090909091
4120,375,400,0.4838709677419355
4121,318,518,0.3803827751196172
4122,351,358,0.49506346967559944
4123,1186,1353,0.46711303662859394
4124,531,623,0.46013864818024264
4125,246,136,0.643979057591623
4126,384,562,0.4059196617336152
4127,330,182,0.64453125
4128,736,946,0.43757431629013077
4129,397,387,0.5063775510204082
4130,581,601,0.49153976311336717
4131,260,310,0.45614035087719296
4132,318,432,0.424
4133,346,230,0.6006944444444444
4134,408,570,0.4171779141104294
4135,229,327,0.4118705035971223
4136,475,685,0.40948275862068967
4137,926,388,0.7047184170471842
4138,417,339,0.5515873015873016
4139,410,353,0.5373525557011796
4140,321,392,0.45021037868162694
4141,337,306,0.5241057542768274
4142,1003,782,0.5619047619047619
4143,779,837,0.48205445544554454
4144,389,408,0.4880803011292346
4145,373,944,0.2832194381169324
4146,583,756,0.43539955190440627
4147,661,651,0.5038109756097561
4148,223,273,0.4495967741935484
4149,837,1279,0.3955576559546314
4150,660,867,0.43222003929273084
4151,901,1191,0.4306883365200765
4152,805,1242,0.39325842696629215
4153,393,405,0.4924812030075188
4154,2088,359,0.853289742541888
4155,256,156,0.6213592233009708
4156,267,259,0.5076045627376425
4157,511,646,0.44165946413137425
4158,322,353,0.47703703703703704
4159,1169,1257,0.48186314921681783
4160,1002,1324,0.4307824591573517
4161,247,250,0.4969818913480885
4162,221,327,0.4032846715328467
4163,297,351,0.4583333333333333
4164,813,1331,0.37919776119402987
4165,214,114,0.6524390243902439
4166,244,167,0.5936739659367397
4167,337,659,0.33835341365461846
4168,368,575,0.3902439024390244
4169,256,284,0.4740740740740741
4170,440,567,0.4369414101290963
4171,18,16,0.5294117647058824
4172,728,1066,0.4057971014492754
4173,594,811,0.42277580071174375
4174,432,289,0.5991678224687933
4175,468,394,0.54292343387471
4176,760,370,0.672566371681416
4177,121,429,0.22
4178,236,214,0.5244444444444445
4179,677,1321,0.33883883883883886
4180,594,855,0.40993788819875776
4181,275,356,0.4358161648177496
4182,374,213,0.637137989778535
4183,246,513,0.3241106719367589
4184,149,227,0.3962765957446808
4185,1447,241,0.8572274881516587
4186,368,650,0.3614931237721022
4187,360,322,0.5278592375366569
4188,553,690,0.4448913917940467
4189,249,460,0.3511988716502116
4190,349,326,0.5170370370370371
4191,668,702,0.48759124087591244
4192,307,115,0.7274881516587678
4193,386,246,0.6107594936708861
4194,670,974,0.4075425790754258
4195,507,795,0.38940092165898615
4196,259,368,0.4130781499202552
4197,871,317,0.7331649831649831
4198,386,756,0.3380035026269702
4199,249,224,0.5264270613107822
4200,413,497,0.45384615384615384
4201,546,796,0.4068554396423249
4202,691,765,0.47458791208791207
4203,513,554,0.48078725398313027
4204,264,181,0.5932584269662922
4205,262,262,0.5
4206,359,536,0.4011173184357542
4207,802,1196,0.4014014014014014
4208,602,785,0.43403028118240805
4209,268,304,0.46853146853146854
4210,495,154,0.7627118644067796
4211,208,1872,0.1
4212,338,251,0.5738539898132428
4213,839,1072,0.43903715332286763
4214,197,244,0.4467120181405896
4215,539,373,0.5910087719298246
4216,315,324,0.49295774647887325
4217,933,1622,0.36516634050880625
4218,653,791,0.45221606648199447
4219,374,460,0.44844124700239807
4220,130,186,0.41139240506329117
4221,726,621,0.5389755011135857
4222,678,243,0.7361563517915309
4223,769,1088,0.4141087775982768
4224,463,573,0.4469111969111969
4225,802,1088,0.42433862433862435
4226,444,856,0.3415384615384615
4227,281,315,0.4714765100671141
4228,218,351,0.38312829525483305
4229,799,382,0.676545300592718
4230,314,293,0.5172981878088962
4231,472,117,0.801358234295416
4232,245,294,0.45454545454545453
4233,655,724,0.4749818709209572
4234,244,200,0.5495495495495496
4235,605,849,0.4160935350756534
4236,809,631,0.5618055555555556
4237,495,519,0.4881656804733728
4238,510,653,0.43852106620808257
4239,411,385,0.5163316582914573
4241,634,782,0.4477401129943503
4242,1162,1459,0.44334223578786724
4243,835,701,0.5436197916666666
4244,364,471,0.4359281437125748
4245,783,1144,0.4063310845874416
4246,344,167,0.6731898238747553
4247,414,706,0.36964285714285716
4248,469,686,0.40606060606060607
4249,422,833,0.3362549800796813
4250,714,952,0.42857142857142855
4251,540,475,0.5320197044334976
4252,230,376,0.3795379537953795
4253,350,654,0.34860557768924305
4254,496,478,0.5092402464065708
4255,200,257,0.437636761487965
4256,500,1563,0.2423654871546292
4257,584,572,0.5051903114186851
4258,560,147,0.7920792079207921
4259,445,36,0.9251559251559252
4260,387,130,0.7485493230174082
4261,400,746,0.34904013961605584
4262,266,320,0.4539249146757679
4263,294,327,0.47342995169082125
4264,544,1216,0.3090909090909091
4265,638,1039,0.38044126416219437
4266,325,92,0.7793764988009593
4267,495,683,0.4202037351443124
4268,267,417,0.39035087719298245
4269,386,331,0.5383542538354253
4270,736,1019,0.41937321937321936
4271,719,1178,0.3790195044807591
4272,492,651,0.4304461942257218
4273,975,1231,0.44197642792384406
4274,643,507,0.5591304347826087
4275,924,966,0.4888888888888889
4276,591,735,0.4457013574660634
4277,975,206,0.825571549534293
4278,657,1310,0.3340111845449924
4279,446,533,0.45556690500510727
4280,835,1201,0.41011787819253437
4281,360,837,0.3007518796992481
4282,466,606,0.43470149253731344
4283,826,941,0.46745897000565934
4284,348,555,0.3853820598006645
4285,513,494,0.5094339622641509
4286,942,1154,0.4494274809160305
4287,428,570,0.4288577154308617
4288,585,782,0.42794440380395027
4289,622,958,0.39367088607594936
4291,358,413,0.46433203631647213
4292,379,264,0.5894245723172629
4293,667,997,0.40084134615384615
4294,383,430,0.4710947109471095
4295,423,713,0.37235915492957744
4296,322,260,0.5532646048109966
4297,672,490,0.5783132530120482
4298,358,575,0.3837084673097535
4299,259,253,0.505859375
4300,438,784,0.35842880523731585
4301,453,606,0.42776203966005666
4302,741,741,0.5
4303,553,288,0.6575505350772889
4304,417,695,0.375
4305,661,917,0.4188846641318124
4306,537,315,0.6302816901408451
4307,552,375,0.5954692556634305
4308,569,1035,0.35473815461346636
4309,594,181,0.7664516129032258
4310,580,540,0.5178571428571429
4311,668,1048,0.38927738927738925
4312,475,587,0.4472693032015066
4313,686,1521,0.310829179882193
4314,1018,1214,0.4560931899641577
4315,462,212,0.685459940652819
4316,308,646,0.3228511530398323
4317,837,689,0.5484927916120577
4318,624,493,0.55863921217547
4319,377,1187,0.24104859335038364
4320,1028,608,0.628361858190709
4321,954,971,0.49558441558441557
4322,377,583,0.3927083333333333
4323,931,1550,0.37525191455058443
4324,674,173,0.7957497048406139
4325,518,460,0.5296523517382413
4326,638,577,0.5251028806584362
4327,249,364,0.4061990212071778
4328,320,375,0.460431654676259
4329,284,227,0.5557729941291585
4330,1074,1289,0.4545069826491748
4331,832,799,0.510116492949111
4332,384,249,0.6066350710900474
4333,518,934,0.35674931129476584
4334,409,411,0.49878048780487805
4335,1326,336,0.7978339350180506
4336,363,787,0.31565217391304345
4337,456,698,0.3951473136915078
4338,185,140,0.5692307692307692
4339,941,1445,0.3943839061190277
4340,561,221,0.717391304347826
4341,354,277,0.561014263074485
4342,611,954,0.3904153354632588
4343,669,822,0.448692152917505
4344,345,223,0.6073943661971831
4345,648,302,0.6821052631578948
4346,393,484,0.44811858608893956
4347,444,253,0.6370157819225251
4348,428,214,0.6666666666666666
4349,346,417,0.4534731323722149
4350,548,950,0.3658210947930574
4351,762,1592,0.32370433305012747
4352,608,1081,0.35997631734754293
4353,1082,1710,0.3875358166189112
4354,490,612,0.44464609800362975
4355,342,643,0.3472081218274112
4356,301,228,0.5689981096408318
4357,195,328,0.372848948374761
4358,236,282,0.4555984555984556
4359,1254,882,0.5870786516853933
4360,468,453,0.50814332247557
4361,456,303,0.6007905138339921
4362,609,245,0.7131147540983607
4363,516,833,0.3825055596738325
4364,196,242,0.4474885844748858
4365,339,138,0.710691823899371
4366,328,422,0.43733333333333335
4367,390,611,0.38961038961038963
4368,381,218,0.6360601001669449
4369,325,240,0.5752212389380531
4370,878,1400,0.3854258121158911
4371,348,494,0.41330166270783847
4372,563,1173,0.32430875576036866
4373,833,574,0.5920398009950248
4374,806,741,0.5210084033613446
4375,300,238,0.5576208178438662
4376,242,501,0.32570659488559894
4377,837,814,0.5069654754694125
4378,523,411,0.5599571734475375
4379,561,850,0.39759036144578314
4380,482,471,0.5057712486883525
4381,412,434,0.48699763593380613
4382,186,258,0.4189189189189189
4383,227,339,0.4010600706713781
4384,274,202,0.5756302521008403
4385,1174,1581,0.4261343012704174
4386,574,1125,0.33784579164214246
4387,499,449,0.5263713080168776
4388,485,475,0.5052083333333334
4389,361,645,0.3588469184890656
4390,694,946,0.42317073170731706
4391,741,693,0.5167364016736402
4392,640,1201,0.3476371537208039
4393,189,406,0.3176470588235294
4394,320,489,0.39555006180469715
4396,398,588,0.40365111561866124
4397,173,390,0.30728241563055064
4398,529,535,0.49718045112781956
4399,289,100,0.7429305912596401
4400,892,1545,0.3660237997537957
4401,757,924,0.4503271861986913
4402,600,651,0.47961630695443647
4403,275,556,0.3309265944645006
4404,427,315,0.5754716981132075
4405,910,1171,0.43728976453628066
4406,217,227,0.48873873873873874
4407,771,1481,0.34236234458259324
4408,444,221,0.6676691729323309
4409,329,230,0.5885509838998211
4410,340,459,0.425531914893617
4411,524,999,0.34405778069599474
4412,301,201,0.599601593625498
4413,374,576,0.3936842105263158
4414,542,732,0.42543171114599687
4415,624,749,0.45447924253459576
4416,730,1013,0.41881812966150317
4417,327,359,0.47667638483965014
4418,722,866,0.45465994962216627
4420,679,1071,0.388
4421,674,1060,0.3886966551326413
4422,365,169,0.6835205992509363
4423,719,1052,0.4059853190287973
4424,526,678,0.4368770764119601
4426,1192,912,0.5665399239543726
4427,205,258,0.4427645788336933
4428,353,327,0.5191176470588236
4429,869,1095,0.4424643584521385
4430,173,256,0.40326340326340326
4431,815,842,0.49185274592637296
4432,353,424,0.4543114543114543
4433,286,168,0.6299559471365639
4434,489,422,0.5367727771679474
4435,313,302,0.5089430894308943
4436,610,833,0.4227304227304227
4437,596,812,0.42329545454545453
4438,435,445,0.4943181818181818
4439,601,292,0.6730123180291153
4440,811,1136,0.4165382639958911
4441,402,444,0.475177304964539
4442,695,663,0.5117820324005891
4443,524,442,0.5424430641821946
4444,444,589,0.4298160696999032
4445,562,599,0.48406546080964685
4446,369,411,0.47307692307692306
4447,759,612,0.5536105032822757
4448,534,1518,0.260233918128655
4449,345,211,0.6205035971223022
4450,324,623,0.34213305174234426
4451,279,572,0.32784958871915393
4452,415,285,0.5928571428571429
4453,460,616,0.4275092936802974
4454,344,601,0.364021164021164
4455,321,451,0.41580310880829013
4456,385,163,0.7025547445255474
4457,456,748,0.3787375415282392
4458,513,544,0.4853358561967833
4459,474,660,0.41798941798941797
4460,678,730,0.4815340909090909
4461,346,481,0.4183796856106409
4462,736,832,0.46938775510204084
4463,369,152,0.708253358925144
4464,290,490,0.3717948717948718
4465,264,173,0.6041189931350115
4466,409,342,0.5446071904127829
4467,540,828,0.39473684210526316
4468,864,974,0.470076169749728
4469,362,638,0.362
4470,337,246,0.5780445969125214
4472,479,393,0.5493119266055045
4473,311,180,0.6334012219959266
4474,751,974,0.4353623188405797
4475,324,496,0.3951219512195122
4476,338,352,0.48985507246376814
4477,321,317,0.5031347962382445
4478,451,621,0.4207089552238806
4479,205,255,0.44565217391304346
4480,443,1203,0.26913730255164037
4481,577,156,0.7871759890859482
4482,434,520,0.4549266247379455
4483,386,357,0.5195154777927322
4484,409,627,0.3947876447876448
4485,427,416,0.5065243179122183
4486,341,427,0.4440104166666667
4487,563,606,0.4816082121471343
4488,185,244,0.43123543123543123
4489,541,747,0.4200310559006211
4490,253,306,0.4525939177101968
4491,493,639,0.43551236749116606
4492,241,304,0.44220183486238535
4493,762,787,0.4919302775984506
4494,468,270,0.6341463414634146
4495,441,550,0.4450050454086781
4496,339,332,0.5052160953800298
4497,986,1340,0.4239036973344798
4498,775,1500,0.34065934065934067
4499,333,341,0.4940652818991098
4500,334,514,0.3938679245283019
4501,270,501,0.35019455252918286
4502,464,957,0.32653061224489793
4503,518,632,0.4504347826086956
4504,220,216,0.5045871559633027
4505,330,409,0.4465493910690122
4506,464,920,0.3352601156069364
4507,398,623,0.38981390793339865
4508,533,738,0.41935483870967744
4509,220,323,0.40515653775322286
4510,1056,1497,0.4136310223266745
4511,272,426,0.38968481375358166
4512,688,380,0.6441947565543071
4513,380,204,0.6506849315068494
4514,719,757,0.48712737127371275
4515,931,1366,0.4053112755768394
4516,458,619,0.42525533890436396
4517,587,205,0.7411616161616161
4518,376,311,0.5473071324599709
4519,190,257,0.4250559284116331
4520,270,201,0.5732484076433121
4521,665,579,0.5345659163987139
4522,783,1069,0.42278617710583155
4523,239,228,0.5117773019271948
4524,373,619,0.37600806451612906
4525,398,251,0.613251155624037
4526,685,1127,0.3780353200883002
4527,345,251,0.5788590604026845
4528,356,582,0.3795309168443497
4529,465,378,0.5516014234875445
4530,604,704,0.4617737003058104
4531,337,543,0.38295454545454544
4532,290,294,0.4965753424657534
4533,879,1124,0.43884173739390914
4535,418,509,0.45091693635382957
4536,235,187,0.556872037914692
4537,399,121,0.7673076923076924
4538,721,694,0.5095406360424029
4539,449,206,0.6854961832061068
4540,579,1025,0.36097256857855364
4541,298,537,0.3568862275449102
4542,269,588,0.31388564760793464
4543,567,655,0.46399345335515546
4544,827,1430,0.36641559592379264
4545,252,220,0.5338983050847458
4546,419,793,0.3457095709570957
4547,362,746,0.3267148014440433
4548,315,184,0.6312625250501002
4549,472,883,0.34833948339483395
4550,360,445,0.4472049689440994
4551,1047,1672,0.3850680397204855
4552,379,358,0.514246947082768
4553,291,354,0.4511627906976744
4554,609,658,0.48066298342541436
4555,434,468,0.4811529933481153
4556,586,867,0.40330350997935305
4557,380,497,0.43329532497149376
4558,234,278,0.45703125
4559,433,722,0.3748917748917749
4560,429,172,0.7138103161397671
4561,266,288,0.48014440433212996
4562,675,695,0.4927007299270073
4563,391,482,0.44788087056128295
4564,499,543,0.47888675623800386
4565,537,709,0.43097913322632425
4566,674,1371,0.3295843520782396
4567,684,1162,0.3705308775731311
4568,283,358,0.4414976599063963
4569,861,1940,0.30739021777936454
4570,397,468,0.45895953757225433
4571,338,189,0.6413662239089184
4572,341,652,0.3434038267875126
4573,323,481,0.4017412935323383
4574,778,1339,0.3675011809163911
4575,564,169,0.7694406548431105
4576,401,348,0.5353805073431241
4577,725,1027,0.4138127853881279
4578,378,792,0.3230769230769231
4579,253,256,0.49705304518664045
4580,368,186,0.6642599277978339
4581,439,587,0.42787524366471735
4582,466,212,0.6873156342182891
4583,468,358,0.5665859564164649
4584,714,1072,0.3997760358342665
4585,536,589,0.47644444444444445
4586,383,331,0.5364145658263305
4587,349,433,0.4462915601023018
4588,559,63,0.8987138263665595
4589,215,257,0.4555084745762712
4590,440,613,0.4178537511870845
4591,404,528,0.4334763948497854
4592,297,232,0.5614366729678639
4593,347,523,0.3988505747126437
4594,441,650,0.40421631530705776
4595,234,494,0.32142857142857145
4596,828,1548,0.3484848484848485
4597,271,402,0.4026745913818722
4598,706,501,0.5849212924606463
4599,971,568,0.6309291747888239
4600,518,849,0.3789319678127286
4601,855,238,0.7822506861848124
4602,490,804,0.3786707882534776
4603,582,551,0.5136804942630185
4604,776,706,0.5236167341430499
4605,409,205,0.6661237785016286
4606,343,237,0.5913793103448276
4607,824,825,0.4996967859308672
4608,233,327,0.4160714285714286
4609,695,617,0.5297256097560976
4610,574,300,0.6567505720823799
4611,684,922,0.4259028642590286
4612,351,61,0.8519417475728155
4613,745,787,0.48629242819843344
4614,350,231,0.6024096385542169
4615,155,228,0.4046997389033943
4616,294,344,0.4608150470219436
4617,323,1087,0.22907801418439716
4618,233,380,0.3800978792822186
4619,359,626,0.36446700507614216
4620,400,414,0.4914004914004914
4621,1065,1913,0.35762256548018806
4622,618,764,0.447178002894356
4623,445,602,0.4250238777459408
4624,338,404,0.4555256064690027
4625,449,731,0.3805084745762712
4626,336,506,0.3990498812351544
4627,414,1034,0.28591160220994477
4628,622,658,0.4859375
4629,364,526,0.40898876404494383
4630,393,233,0.6277955271565495
4631,602,760,0.4419970631424376
4632,386,701,0.35510579576816925
4633,279,180,0.6078431372549019
4634,838,878,0.48834498834498835
4635,881,1149,0.43399014778325123
4636,776,219,0.7798994974874371
4637,533,455,0.5394736842105263
4638,979,239,0.8037766830870279
4639,677,921,0.4236545682102628
