CUSTNO,가구인테리어/잡화_고가,가구인테리어/잡화_저가,가구인테리어/잡화_중가,가전/레저취미/멀티샵_고가,가전/레저취미/멀티샵_저가,가전/레저취미/멀티샵_중가,교육문화/아동_고가,교육문화/아동_저가,교육문화/아동_중가,식품/생활_고가,식품/생활_저가,식품/생활_중가,의류/이미용_고가,의류/이미용_저가,의류/이미용_중가,침구/주방_고가,침구/주방_저가,침구/주방_중가
3291,152985.48159730018,39451.12110041454,281989.63288538356,0.0,0.0,368315.51548408956,0.0,0.0,70686.71692972071,139013.9197846935,0.0,482723.1621435104,134473.51997601576,0.0,4551866.020524545,262109.50053525754,0.0,0.0
3292,0.0,13496.436165931289,237202.39491086744,0.0,0.0,0.0,0.0,0.0,0.0,128661.19870019432,25055.547726354507,320482.63146440074,3130378.719501467,0.0,799968.7389063232,0.0,0.0,0.0
3293,0.0,0.0,0.0,0.0,63757.16353466375,0.0,0.0,0.0,0.0,36021.06085541465,72456.25775201774,446924.75066024944,60302.026895074334,191666.3078345582,0.0,0.0,0.0,0.0
3294,4236451.291876644,385281.7250414431,0.0,162019.66198111026,17310.06989966121,0.0,0.0,0.0,415706.7056251849,867743.0589655371,1054939.9401084753,2384628.689659397,790559.5725944245,289652.7170825722,4704896.009439043,287762.7708004104,142408.9544860411,0.0
3295,39549.58005737612,20763.7479475866,98227.30851976178,509096.52620166674,0.0,1049115.5555062366,0.0,0.0,638505.3989567677,47767.54213601111,0.0,86549.55480884224,3018387.8052194985,1488.6703521130732,2786582.9601712027,2261326.968402882,0.0,178772.03844247112
3296,0.0,103.81873973793299,327792.25427381176,0.0,0.0,294589.0281023755,0.0,0.0,0.0,620834.504359244,100377.36564360767,927396.4278411058,224172.78498243884,0.0,555887.6542094982,305808.1146894447,0.0,0.0
3297,1000071.7593304993,10381.8739737933,2229704.7195174014,876443.5875489111,165662.3632509013,2491213.6773686507,0.0,4674.717418715973,0.0,973837.3816135733,161505.8675077814,903254.2870458099,222715.4859991412,33750.28355433496,1396781.583621573,477514.78637267614,0.0,66211.86608980413
3298,0.0,122090.83793180919,1789889.1864261087,0.0,0.0,0.0,0.0,0.0,0.0,217056.1559875588,11317.410905298031,506783.5395344939,452265.2017130575,0.0,409508.90826340497,0.0,0.0,0.0
3299,3472203.8193639093,46199.33918338018,1058206.105716265,0.0,10626.193922443957,0.0,0.0,0.0,0.0,111705.48080627754,112534.78913163897,606819.070481465,56834.66034860756,190379.67131594615,1030274.4517675021,0.0,0.0,0.0
3300,0.0,172754.3829239205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103397.55873372703,360759.5418275756,678235.4156896875,0.0,0.0,0.0,0.0,28752.861646739773,0.0
3301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29041.330657353737,0.0,184800.56287787933,101722.2133745846,774977.4768263636,0.0,784018.8743000079,0.0,0.0,23283.041165120925,0.0
3302,0.0,25331.772496055648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257722.46677229163,127875.36374906718,619040.7051968104,0.0,289769.6840388097,41017.71165987162,0.0,9758.546983135922,0.0
3303,0.0,44538.23934757325,6897819.597216103,0.0,0.0,1552809.3394810362,0.0,0.0,0.0,756334.8519286597,0.0,705059.7949923081,946892.5773199047,0.0,2234437.2726394474,2343898.7989634406,0.0,1715906.7842673096
3304,0.0,13496.436165931289,174381.0645631726,0.0,257153.89292314378,0.0,0.0,3278.8599129270347,5108.627034743828,647804.9217618622,109199.56675881623,432992.06714246195,0.0,467176.65657205624,62605.980954540886,0.0,19052.401252789183,0.0
3305,0.0,40489.30849779386,1122947.8351294026,0.0,0.0,0.0,0.0,0.0,0.0,112362.07614118316,0.0,250375.49783986504,441209.8301156272,0.0,4033613.9157854198,21133.12882255156,0.0,0.0
3306,129187.74001549793,44943.13243255119,572808.6867613074,454612.98001575615,16045.552822890377,153231.5087364612,0.0,0.0,0.0,722086.3206515375,14586.42538982653,316045.47110841743,284324.0568102755,0.0,870932.4641163717,23481.25424727951,0.0,78876.19920698095
3307,0.0,120533.5568357402,930808.5975990056,56292.9628489113,0.0,104584.07007866017,0.0,0.0,0.0,149266.62352621695,28012.143737994524,497191.2962480761,1272021.005662514,181320.0488873723,1274941.5037737538,145959.47640108943,0.0,90909.94312330248
3308,0.0,7163.493041917376,0.0,1216330.090128262,0.0,529205.9586455032,0.0,0.0,130322.1182332609,83616.3509007453,19634.776872262944,648403.7384918656,125629.22269807153,0.0,12123529.990372134,65806.21502800082,0.0,0.0
3309,0.0,200079.47522294446,0.0,0.0,0.0,136276.21252673902,0.0,0.0,0.0,50564.32339329597,31014.257672836833,617911.9713714232,297098.0361742154,111118.60842558296,3881868.942900366,139009.02514389472,31366.758160079753,0.0
3310,0.0,0.0,11036.77623817548,0.0,0.0,0.0,0.0,0.0,80695.45561003515,62709.02187277735,87862.00575948559,334404.3467206341,147418.35508282506,94636.90095575966,174196.7729515099,0.0,2991.459343044643,0.0
3311,1644491.936849912,107244.75814928477,449803.8155868417,92244.77105493868,0.0,289032.339126479,0.0,0.0,0.0,370203.0819866312,14612.28784619147,516964.08048608695,768499.0810886432,0.0,6241322.85501242,0.0,0.0,0.0
3312,200580.96476090467,274548.6572369638,157825.90020590936,0.0,0.0,158777.63366487497,0.0,0.0,0.0,259563.52675225266,0.0,1090454.5925633404,721332.8457188791,0.0,870870.7833469583,0.0,0.0,0.0
3313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5901.947843268663,0.0,84370.18531909956,92039.3097115508,662910.760069214,0.0,585366.4491701763,221433.96219389339,0.0,281429.52460293774,55596.94787540696
3314,0.0,0.0,0.0,0.0,21252.387844887915,31692.14244807884,0.0,0.0,0.0,303132.1926563003,102601.53689099257,474435.1448673457,0.0,397081.54970684636,0.0,0.0,0.0,52023.609070560386
3315,0.0,0.0,402511.2294062598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391963.1748179832,0.0,615697.4402839676,0.0,0.0,0.0
3316,0.0,51909.369868966496,0.0,0.0,403689.107113646,115148.11756135312,9200.112951183452,72884.37177877809,0.0,601457.0702442013,314543.33230342664,982349.4124566002,382968.12247280125,160351.06364189388,204574.55188758022,0.0,20959.577597707612,196008.14326584872
3317,3507333.8188418075,8305.49917903464,330827.36773931,0.0,0.0,138389.0220232776,0.0,0.0,0.0,127068.32990465459,0.0,131349.91768397222,307007.6692606393,0.0,4840912.386123695,848225.0878016014,0.0,184941.30279083858
3318,0.0,28965.428386883304,99330.98614357933,0.0,0.0,62327.88014788838,0.0,0.0,0.0,90756.47788540303,1433.81458087231,303581.5375241948,46734.07084368261,0.0,10401536.550018722,0.0,0.0,30478.478041338407
3319,0.0,25954.684934483248,0.0,0.0,61068.736472285425,0.0,0.0,218381.43837212032,0.0,611832.9434914264,263603.6037487849,941269.2844776891,0.0,82674.37134056531,0.0,0.0,32170.289310476855,32475.343844046783
3320,0.0,9862.780275103634,0.0,1240337.3831079449,16555.610131167687,0.0,0.0,27355.05984499126,16159.942660924351,370152.14722863433,543210.8954961952,1623737.4520125785,0.0,91287.39266350523,311385.08425501536,0.0,245386.79601343872,0.0
3321,0.0,62810.33754144946,485397.4189549576,285012.6900543618,0.0,171179.8254095565,0.0,1311.5439651708139,0.0,258341.09256032683,75701.47877669049,732520.3334650676,65879.96438286871,33282.41572938514,572294.7388734468,543591.0358245206,0.0,2242795.5910419365
3322,0.0,283580.88759416394,754529.2075228668,0.0,39104.39363459377,0.0,0.0,0.0,0.0,277038.77917773795,28168.352974438763,467125.2970988708,30251.516825695624,20097.049753526488,631734.4403314362,269447.3924875324,0.0,0.0
3323,0.0,9343.68657641397,65116.979805235336,1369953.112692833,33259.98697724959,0.0,0.0,7906.736475744049,0.0,119673.5291300123,48084.513371952264,837834.5895636287,183619.67189550135,370997.9184658938,42456.92961284957,36137.65028656317,16264.244971893204,103837.02174083567
3324,0.0,13050.015585058176,0.0,0.0,29593.950074006425,46587.4493986759,0.0,2248.361083149967,0.0,109889.42516206045,213285.6086451564,599588.9918879292,0.0,4227611.132807969,0.0,0.0,9584.287215579923,0.0
3325,0.0,50663.544992111296,131337.6372342882,1003339.2790129485,0.0,353473.028770906,0.0,0.0,0.0,224613.02190128216,39921.2876449224,397689.22165850963,338445.1259486047,4253.343863180209,1280698.3755856657,221052.5274838893,12488.616674846568,16815.712022807398
3326,0.0,12458.248768551959,71739.04554814062,0.0,10626.193922443957,124761.4007706037,0.0,0.0,0.0,40953.3976025336,57415.68762842286,332633.4710369877,0.0,160191.56324702463,245715.62508627854,0.0,0.0,9458.838012829161
3327,0.0,139272.8393584371,263778.952092394,140732.40712227827,0.0,4334745.603573397,0.0,0.0,51503.30112578471,501012.8013877861,0.0,274774.89422433934,45226.520171305754,0.0,2173979.838486138,595367.201439772,0.0,55544.39877533568
3328,57567.87011216925,231515.78961559056,246120.11011131323,0.0,0.0,122648.59127406511,0.0,0.0,25438.877479132527,23152.16272586812,0.0,244392.80971943817,76382.56740042749,0.0,772757.2394668043,593958.3261849352,0.0,295325.9424005549
3329,0.0,123959.57524709198,0.0,0.0,0.0,155714.05989489402,0.0,0.0,0.0,327204.88537214894,69487.24776132255,307051.49663404236,0.0,0.0,12151337.737249315,0.0,2904.329459266644,0.0
3330,0.0,41423.67715543526,0.0,0.0,0.0,0.0,0.0,1311.5439651708139,0.0,51765.45759551401,247845.09183649928,844569.1021578559,0.0,90085.82302215684,0.0,0.0,4453.30517087552,0.0
3331,0.0,127697.04987765757,216596.73367419382,0.0,10519.931983219518,0.0,0.0,0.0,17828.06577431009,236821.6203498869,66424.09842945899,305883.8753358724,107890.37645310383,145964.12802468683,514294.2553684354,0.0,6970.390702239944,0.0
3332,0.0,0.0,270511.38559768104,0.0,0.0,0.0,0.0,0.0,0.0,359253.9611903137,90725.49692821183,890672.6939285522,0.0,29762.773682603514,641007.1159999084,69034.88748700176,0.0,0.0
3333,0.0,2076.37479475866,0.0,0.0,191271.49060399126,0.0,0.0,0.0,0.0,6343.692586887864,28096.972594871528,184161.09995235378,0.0,86874.54840545577,1195578.9137952554,0.0,0.0,0.0
3334,0.0,7059.674302179443,0.0,0.0,0.0,0.0,0.0,6464.038114056154,0.0,180803.57350488545,459633.78150725295,1760647.2811898007,0.0,52794.630701724345,0.0,29058.052131008393,33060.95034465196,0.0
3335,15865.161054534834,126202.06002543133,20969.874852533412,0.0,0.0,231352.63987097552,0.0,8693.662854846538,0.0,9387387.029211571,76327.35022072206,1891590.376081584,1671521.9338423812,50784.9257263717,2583519.5871342495,259045.19685598757,20853.085517534502,206833.257880531
3336,56661.289480481544,31488.223762515074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69363.87952670088,0.0,656091.4927266141,0.0,0.0,184014.29541646666,0.0,0.0,0.0
3337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104053.2279821236,240396.70440339638,868022.236704616,0.0,251659.72302471503,0.0,0.0,27687.94084500867,0.0
3338,0.0,0.0,0.0,0.0,225275.3111558119,0.0,0.0,0.0,0.0,392085.5801086127,263492.91243554297,741838.3702126323,0.0,0.0,0.0,0.0,69607.09604042389,0.0
3339,0.0,51.90936986896649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195677.4489264922,172637.06872725187,400211.9218159563,0.0,2105.4052122742037,0.0,0.0,0.0,0.0
3340,5609467.6585676735,65405.80603489778,594054.4810197953,1597608.477155342,0.0,693424.076763965,0.0,0.0,0.0,23707.814631288955,39606.80017552472,403612.08289773227,6585483.85383291,0.0,4062902.0011285213,632467.5831504737,0.0,43132.30133850097
3341,0.0,0.0,0.0,0.0,8479.702750110278,0.0,0.0,0.0,0.0,1174051.7283478265,515605.3095722575,839722.1276656233,0.0,90436.7238908692,0.0,0.0,0.0,0.0
3342,0.0,32609.466151684752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108447.50846749338,189974.2249760535,569462.1687428328,0.0,29241.73905936394,583263.6357007859,0.0,0.0,0.0
3343,225511.93213231655,126160.53252953617,11036.77623817548,221328.3192683561,0.0,584963.0012591565,0.0,0.0,53171.42423917045,136347.71672518252,0.0,333514.92042006395,1551922.9138338172,0.0,506039.31239528325,0.0,0.0,0.0
3344,12618514.496334825,91100.94412003619,678353.3779269796,0.0,0.0,0.0,0.0,0.0,0.0,226673.5643838844,64190.61669778271,574637.1939670021,475953.84794500587,129790.78798494408,2276554.9580205237,0.0,51406.631429019595,0.0
3345,0.0,10381.8739737933,679920.6001528004,59131.26349675557,70132.87988813012,505806.5934713383,0.0,0.0,0.0,180875.80825259016,157949.26250847476,696305.1280427502,0.0,110959.1080307137,962271.4034892939,9686.017377002798,8654.901788614598,0.0
3346,594943.5395450563,173533.02347195498,0.0,0.0,3187.8581767331875,0.0,0.0,0.0,0.0,84736.91557667732,46676.56124744489,348282.188930651,821816.1232017047,0.0,3120697.407955034,0.0,1926.5385413135402,8933.34701211643
3347,0.0,124997.76264447131,240601.72199222547,0.0,118482.06223525014,97611.79874008283,0.0,5761.42527557179,0.0,49128.88930429215,33197.04899003782,536956.2299551801,0.0,302200.0814789539,243639.03918269605,0.0,26787.59871263601,0.0
3348,3347095.692191006,82909.64555471328,0.0,46122.38552746934,0.0,1994597.8052072553,0.0,0.0,0.0,16530.644186269838,6703.548689792618,370348.3369481588,297892.0128616672,7975.019743462893,1336673.6738282724,33460.787302373305,0.0,0.0
3349,0.0,27823.42224976604,367303.91320648,0.0,0.0,0.0,0.0,5339.857572481171,82363.57872342088,249132.08831448553,223977.14810642286,954128.0754778599,0.0,22223.721685116594,257054.6065300977,0.0,0.0,125066.85816963001
3350,1072734.1969602688,103071.24481181987,147009.8594924974,1404367.5080479449,0.0,1151692.456563185,0.0,0.0,36490.193105313054,12779.993824679203,0.0,127032.41109039748,1257397.7641404583,0.0,4169774.21426537,0.0,0.0,0.0
3351,3371403.3853781326,0.0,402621.5971686415,159654.41144124005,0.0,0.0,0.0,0.0,0.0,668782.6333645169,132105.42711211686,643842.9359147268,0.0,212773.52675558996,1213887.822182782,0.0,0.0,0.0
3352,0.0,58138.49425324247,0.0,0.0,0.0,536114.8456991843,0.0,30811.915010334335,356530.03817782586,203025.94537568273,19562.36199444111,330837.6674861729,822087.4823227326,16269.0402766643,5293196.907975252,2197317.0693247984,16109.347400732317,31319.263642478774
3353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111023.88113562798,221430.2134036035,297555.97347223817,129649.35782440982,1063.3359657950523,0.0,0.0,0.0,0.0
3354,0.0,63329.43124013912,0.0,0.0,0.0,0.0,0.0,0.0,133241.33368168594,500635.88417860895,108028.51473461172,1062386.8112463579,42010.41207023512,25520.063179081255,782831.76513765,3027755.107034086,0.0,87546.80071874101
3355,15159218.048897514,39845.63231141868,910302.2673484755,1207306.6593186571,0.0,252110.99317446718,0.0,0.0,960004.8517534931,235022.23426283244,0.0,1286537.1957103317,6030906.213154542,0.0,5541215.281786296,0.0,83305.84998996489,0.0
3356,1152037.3377171508,124582.48768551958,1097022.4477459283,548265.0751419177,0.0,640762.3000627407,0.0,0.0,0.0,2255344.779777717,46500.6965441633,534563.1547070093,3236218.8270401387,28018.90269869963,2851532.8103634506,1117707.7021705047,14996.021108013436,285078.86788665666
3357,0.0,3114.5621921379898,65116.979805235336,0.0,0.0,0.0,0.0,0.0,0.0,149162.90183720505,235338.007938414,460690.9160253517,0.0,0.0,61577.96813098521,0.0,11520.50685509102,514981.1806984765
3358,0.0,49832.995074207836,0.0,0.0,12645.17076770831,0.0,0.0,0.0,0.0,289521.499233017,305780.09758873016,831254.6297458458,62412.59783640194,256476.63494976662,584014.0850619816,0.0,7735.197459846828,73463.64189963981
3359,0.0,136988.82708420258,0.0,0.0,0.0,169605.78233463527,0.0,0.0,0.0,63899.96912339601,0.0,894272.2779476757,465380.8925627362,0.0,25700.32058889199,65043.07426496424,0.0,0.0
3360,0.0,74749.49261131175,0.0,0.0,12432.646889259431,0.0,0.0,4983.867067649093,4430.952019930871,71066.95261681575,193178.06607054232,1031429.3915672089,0.0,191187.8066499504,679053.8705997041,0.0,34280.76871754395,12401.587616820454
3361,0.0,48690.98893709057,0.0,0.0,61206.8769932772,0.0,0.0,911054.6472347261,0.0,66535.61132810883,162292.0861812756,491685.2289479099,0.0,44234.77617707418,0.0,0.0,6389.524810386616,0.0
3362,0.0,19725.56055020727,752189.4109603736,0.0,0.0,0.0,0.0,0.0,0.0,39655.02431686692,6095.263716089214,844855.2740729497,2415598.694038519,0.0,2353265.2749142484,100851.9869920655,0.0,797148.8284411846
3363,0.0,0.0,0.0,0.0,1434.5361795299343,0.0,0.0,0.0,0.0,437323.053901941,909779.1450233364,1416649.6940680621,0.0,0.0,0.0,0.0,0.0,0.0
3364,0.0,67482.18082965644,124163.73267947415,0.0,4239.851375055139,1006806.5453380513,0.0,0.0,0.0,118863.20343460693,17397.15714756828,460118.57219516416,2100822.113646231,0.0,750685.8041450639,556670.0944402553,0.0,0.0
3365,4532903.158438523,164241.24626540998,792219.798376236,0.0,9446.68639705268,352839.1859219444,0.0,0.0,0.0,543008.9723994927,112770.65473368723,1091186.474743406,903575.6213336097,0.0,245551.14303450962,65806.21502800082,0.0,139780.60618958648
3366,0.0,0.0,0.0,0.0,0.0,52820.23741346473,0.0,0.0,0.0,60619.770708395015,241003.9548788452,524916.070112821,35176.18235546003,138595.2097817271,126548.37857970415,0.0,0.0,12401.587616820454
3367,0.0,76618.22992659455,327792.25427381176,0.0,0.0,47538.21367211826,0.0,0.0,0.0,75772.39816922118,325585.5666730017,888985.5758785917,0.0,74593.01800052292,202004.51982869103,0.0,6360.481515793949,181819.88624660496
3368,0.0,58969.044171145935,445885.7600222894,0.0,7650.85962415965,317343.9863800961,0.0,18342.87917003181,0.0,238959.02801273906,145692.5271880021,666511.3412030243,451260.16793147294,293480.72655943444,300899.3534547474,0.0,40350.817287411235,0.0
3369,1691146.8426081405,249787.88780946677,2503935.4987073475,0.0,0.0,104584.07007866017,0.0,0.0,0.0,12039.124617451422,89804.79348161993,606365.3832989993,339992.8779722449,90489.89068915894,1597501.0874208193,97811.1645670428,34987.488885965504,5149.811806984765
3370,0.0,61253.05644538046,191488.06773234459,0.0,3081.596237508748,0.0,0.0,796.2945502822798,0.0,56782.99430146415,340295.09735512536,743670.0698921698,6030.202689507433,239463.25949704577,0.0,0.0,4259.683206924411,0.0
3371,0.0,8305.49917903464,0.0,0.0,51887.70492329385,0.0,0.0,0.0,0.0,420488.65334070777,424209.45777506643,1207921.6824638622,0.0,113245.28035717308,0.0,0.0,2216.9714872402046,0.0
3372,679935.4737657786,54452.92899254585,62909.62455760024,177512.05301726022,0.0,761456.5425525076,0.0,0.0,0.0,629859.2173897873,0.0,795607.779694969,1252674.105367011,0.0,6625676.289483417,109974.45426713358,0.0,0.0
3373,50995160.53243339,61772.150144070125,384223.291179603,0.0,0.0,688828.7161089936,0.0,0.0,307737.43711129297,1302633.2836082438,24869.338040526934,922198.4689791417,2650173.5786603587,0.0,1187868.8176185878,1869154.8005919436,21269.372740029386,1232644.2403718533
3374,0.0,934.3686576413969,0.0,0.0,0.0,259241.7252252849,0.0,1873.6342359583057,21789.858168601222,901684.1295216598,177183.68855620842,864561.2516269491,0.0,81132.53419016249,0.0,0.0,6505.697988757282,6200.793808410227
3375,0.0,103714.92099819506,11036.77623817548,0.0,0.0,0.0,0.0,0.0,0.0,233550.6827999763,133088.2004539846,342329.41425082623,91458.07412419608,0.0,872680.0859164164,0.0,0.0,0.0
3376,0.0,18998.829372041735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476377.04807444435,156563.03484731395,949901.3063207783,5025.168907922861,33973.584107151924,163454.03894535307,82325.27739096196,6263.670533818395,73778.93650006746
3377,0.0,26785.23485238671,86528.32570729576,0.0,0.0,193322.0689332809,0.0,11466.64152406483,0.0,505900.6859824714,458303.4167518404,865585.2884102288,0.0,218813.27504130587,40092.5001186715,0.0,8519.366413848822,0.0
3378,0.0,39627.612957969024,1112805.0377665192,0.0,0.0,146840.26000943195,0.0,0.0,0.0,226177.1820150418,100361.8481697887,899327.6494094364,283570.28147408704,0.0,1797737.4251929948,0.0,0.0,0.0
3379,0.0,95959.66113977146,0.0,0.0,0.0,286180.0463061519,0.0,0.0,0.0,89413.65244730268,21217.559201797314,669732.0216411874,238695.5231263359,0.0,53353.86554253977,0.0,0.0,0.0
3380,0.0,58138.49425324247,87190.5322815863,0.0,70302.89899088923,0.0,0.0,11476.009695244622,0.0,130367.05004983628,117502.44975021678,608348.6444109208,330656.11414132424,169548.9197460211,219994.74424091543,0.0,55840.5744035,87336.60431845591
3381,0.0,34260.184113517884,0.0,0.0,31772.319828107436,40143.38043423319,0.0,0.0,0.0,113670.63637844923,72865.9190608384,264447.7774137958,0.0,165455.07627771015,105268.5131321016,0.0,0.0,0.0
3382,0.0,105386.40270797578,0.0,0.0,0.0,233835.19102940836,0.0,0.0,0.0,232438.45290262558,6997.346194098343,653548.8502754327,187036.7867528889,0.0,675712.8289231482,0.0,3001.1404412421984,0.0
3383,0.0,0.0,355593.8936177758,592980.1365981642,0.0,2885590.6979925437,0.0,0.0,0.0,346726.78898260096,30896.324871812703,515996.87923995126,171860.77665096187,0.0,154304.7248157075,0.0,0.0,0.0
3384,0.0,0.0,78471.47905342767,0.0,0.0,0.0,0.0,562.0902707874917,0.0,43920.578777480856,112335.13096850163,550789.2020042938,0.0,154928.05021633912,154417.80622629862,0.0,28946.48361069088,12401.587616820454
3385,0.0,101763.1286911219,0.0,0.0,0.0,141558.2362680855,0.0,0.0,0.0,132347.0230061525,0.0,487050.6398839525,0.0,0.0,10280.128235556796,0.0,0.0,0.0
3386,0.0,41319.85841569733,167758.9988202673,318599.247720519,0.0,104584.07007866017,0.0,0.0,14387.561852952003,884810.8333270471,0.0,494698.50953123154,1315086.7032034127,0.0,710870.8674887525,139713.4627713131,0.0,38886.3340527421
3387,0.0,3114.5621921379898,0.0,0.0,4558.637192728458,0.0,0.0,0.0,0.0,48082.41154908291,547958.2079865437,647565.1650403191,0.0,16481.707469823312,550017.7009869952,0.0,31754.00208798197,102155.45053855493
3388,0.0,114906.58114194423,2161983.060519957,2173889.9449420227,0.0,194526.37034630793,0.0,0.0,0.0,264860.74158393126,1034.4982545976263,463568.589011277,1524073.4277461087,16375.373873243805,3119237.6297455854,494620.8800918193,0.0,71109.44221644678
3389,0.0,22736.304002607325,238394.3667445904,0.0,0.0,652382.7522937029,22825.59668901211,11710.21397473941,96751.14057637288,337436.2891239646,419671.11393214663,1280168.6242061371,47739.10462526718,214442.9642218882,607771.4614143533,0.0,25199.898608236912,0.0
3390,18040954.570585325,39451.12110041454,0.0,0.0,0.0,555447.0525925125,0.0,0.0,0.0,247450.31521407847,0.0,591996.9606631075,87257.03291717256,0.0,4765086.160258228,8218.438986547828,0.0,388390.39862677956
3391,0.0,0.0,970684.4701475336,3327044.193150351,21847.45470454478,3639589.0230222703,0.0,0.0,1312489.6913813585,159888.83578484523,31945.306101974697,265013.1414411761,33507.826278029635,0.0,1786069.4796456378,2120075.4834783725,0.0,0.0
3392,0.0,118145.72582176774,0.0,0.0,267780.08684558776,0.0,0.0,7794.318421586551,0.0,128309.28582676112,91097.91629986696,639788.6675984508,0.0,92191.22823443104,0.0,0.0,22392.38013094582,0.0
3393,121255.1594882305,113037.84382666144,1076361.6026280639,0.0,0.0,0.0,0.0,0.0,0.0,312785.71842647827,0.0,435739.1181044246,1890558.9962009229,0.0,1680718.7254876518,127209.69488463674,0.0,0.0
3394,0.0,118041.90708202981,352404.2652849431,0.0,111362.51230721269,617468.5753634027,0.0,0.0,0.0,392957.95360012347,358031.56993020163,2292891.147135458,253268.5129593122,31687.411780692557,0.0,0.0,44136.12668265543,0.0
3395,0.0,9343.68657641397,136304.18654146718,0.0,61631.924750174956,0.0,0.0,0.0,2345.7981281986963,178208.67910657017,314177.1199212991,1257028.5836710127,1061315.6733533083,754064.7001435613,111847.79520285793,0.0,70352.54060163567,10614.918214397168
3396,0.0,60007.23156852527,382976.13546468917,0.0,0.0,155502.77894524016,0.0,92791.73553583509,32372.014169142007,1177343.965887445,310255.3370381195,1196459.849139811,120202.04027751484,1088218.0273946566,98689.23106134524,204052.09940885895,248842.94806996602,66211.86608980413
3397,1493138.3003896498,146021.05744140275,188099.77742722473,393695.9523613986,24440.246021621104,0.0,0.0,5293.016716582213,0.0,575114.5394947086,107995.4107904646,782482.7590734392,451611.9297550275,151131.9408184508,3950622.44053977,100441.0650427381,7212.418157178832,0.0
3398,0.0,0.0,0.0,0.0,24971.555717743304,84618.02033637051,0.0,0.0,0.0,210652.26777758368,284296.67233550124,731100.4421511529,0.0,21638.886903929313,265093.6668103031,0.0,14947.61561702566,34997.70064746789
3399,0.0,57359.85370520798,0.0,522720.36931131926,0.0,0.0,0.0,0.0,83510.41336387358,1737838.3776640224,28759.05147781401,790133.6200647784,1135989.683325042,137383.00678072075,2598785.5775640514,0.0,0.0,345773.07846897707
3400,0.0,0.0,1738501.9562611636,4030055.784863278,0.0,267957.0643985066,0.0,0.0,88149.88077297767,511301.6225031619,0.0,1055545.6073806498,2973824.6073440383,0.0,1459839.8902184784,157265.70032115452,0.0,608875.9127058273
3401,0.0,34104.456003910986,423999.8327419874,0.0,0.0,431013.1372938722,0.0,0.0,38627.47584433853,121928.54977951187,0.0,442669.0651772524,392515.9433978547,0.0,4969897.155095226,0.0,0.0,20767.404348167136
3402,0.0,10278.055234055366,0.0,0.0,3028.465267896528,0.0,0.0,0.0,51920.33190413114,92833.68992516791,115332.07241207096,288355.5962577084,0.0,55729.43796731869,184117.09669882222,0.0,0.0,16868.26112287867
3403,1869788.5560822028,14430.804823572686,538925.7837101087,0.0,0.0,0.0,0.0,0.0,0.0,204785.5097428487,0.0,644395.3374511795,100252.11971306108,0.0,1081335.8487135128,0.0,0.0,104047.21814112077
3404,0.0,39451.12110041454,274815.72833056946,0.0,11476.289436239475,0.0,0.0,0.0,0.0,99581.15622999491,549743.7519739792,1548190.0606572013,723724.8261190505,0.0,436545.6455229193,0.0,11568.912346078798,0.0
3405,16998.386844144465,232450.15827323197,0.0,46122.38552746934,0.0,99354.86657472716,0.0,0.0,0.0,107518.64369893154,26990.059462452067,457316.6799254309,169046.68206252504,0.0,291338.8341956796,52832.8220563789,7067.2016842155,35775.42732852274
3406,6283453.696938002,34156.365373779954,8829.420990540384,0.0,0.0,58102.2611548112,48679.078653097255,0.0,3284.117379478175,237155.01149313943,121201.81550865789,530685.3756902859,292113.0686175559,2060319.7673244933,1111076.2596989784,0.0,18384.405477157856,10509.820014254623
3407,3638788.010436525,119391.55069862293,2664255.7103430848,441710.5383207641,0.0,1546808.9605108667,0.0,0.0,0.0,238004.23282192426,362.0743891091692,14663349.217935206,812449.2083573365,46786.782494982304,10474576.861132352,120458.83428854389,0.0,46726.65978337605
3408,0.0,344782.03466967546,358364.1244535579,0.0,0.0,1901528.5468847305,0.0,0.0,0.0,141885.7140492102,43905.14042337785,636847.1792725743,246987.05182440864,0.0,2120996.0575600783,0.0,1452.164729633322,0.0
3409,0.0,36648.01512749035,0.0,0.0,0.0,77751.38947262008,0.0,0.0,0.0,555.6519054208349,0.0,939132.46770401,0.0,0.0,572140.5369499135,0.0,0.0,0.0
3410,0.0,98856.20397845979,327792.25427381176,0.0,0.0,0.0,0.0,0.0,0.0,23152.16272586812,45611.02804520934,157796.39052031926,0.0,0.0,0.0,0.0,0.0,0.0
3411,0.0,90218.48483226377,0.0,217603.0496680605,0.0,0.0,0.0,0.0,148004.22323514972,321731.71410375374,5586.290574827181,533556.0688734042,456888.35710834654,36217.22299497948,912207.1789821322,1234984.8265085423,0.0,71992.26709764416
