CUSTNO,purchase_sum_증감여부
3023,0
3024,0
3025,0
3026,0
3027,0
3028,1
3029,1
3030,1
3031,1
3032,1
3033,0
3034,0
3035,1
3036,1
3037,0
3038,0
3039,1
3040,1
3041,1
3042,1
3043,1
3044,0
3045,0
3046,0
3047,1
3048,1
3049,0
3050,0
3051,1
3052,0
3053,1
3054,1
3055,1
3056,0
3057,1
3058,0
3059,0
3060,1
3061,1
3062,1
3063,1
3064,1
3065,1
3066,1
3067,1
3068,0
3069,1
3070,0
3071,0
3072,0
3073,0
3074,1
3075,0
3076,1
3077,1
3078,1
3079,0
3080,0
3081,1
3082,0
3083,1
3084,0
3085,0
3086,1
3087,1
3088,0
3089,0
3090,1
3091,0
3092,1
3093,1
3094,0
3095,0
3096,0
3097,1
3098,0
3099,0
3100,0
3101,1
3102,1
3103,1
3104,0
3105,0
3106,0
3107,0
3108,1
3109,1
3110,0
3111,1
3112,1
3113,0
3114,1
3115,1
3116,0
3117,0
3118,0
3119,1
3120,0
3121,0
3122,0
3123,1
3124,1
3125,1
3126,0
3127,1
3128,1
3129,0
3130,1
3131,0
3132,0
3133,0
3134,0
3135,1
3136,0
3137,0
3138,0
3139,1
3140,1
3141,1
3142,1
3143,0
3144,1
3145,0
3146,0
3147,0
3148,0
3149,0
3150,0
3151,0
3152,0
3153,0
3154,1
3155,1
3156,0
3157,1
3158,0
3159,0
3160,0
3161,1
3162,0
3163,1
3164,1
3165,0
3166,0
3167,1
3168,1
3169,1
3170,0
3171,1
3172,0
3173,1
3174,0
3175,1
3176,1
3177,1
3178,1
3179,1
3180,1
3181,0
3182,1
3183,0
3184,1
3185,1
3186,0
3187,0
3188,0
3189,1
3190,1
3191,0
3192,1
3193,1
3194,0
3195,1
3196,1
3197,1
3198,0
3199,1
3200,1
3201,0
3202,0
3203,0
3204,1
3205,0
3206,0
3207,1
3208,0
3209,0
3210,1
3211,1
3212,1
3213,1
3214,1
3215,1
3216,1
3217,1
3218,1
3219,0
3220,0
3221,1
3222,1
3223,0
3224,1
3225,1
3226,1
3227,1
3228,1
3229,0
3230,0
3231,1
3232,1
3233,0
3234,1
3235,0
3236,0
3237,1
3238,0
3239,1
3240,0
3241,0
3242,1
3243,1
3244,0
3245,0
3246,1
3247,1
3248,0
3249,0
3250,0
3251,1
3252,0
3253,1
3254,0
3255,0
3256,1
3258,0
3259,0
3260,0
3261,1
3262,0
3263,1
3264,0
3265,1
3266,1
3267,1
3268,1
3269,0
3270,1
3271,0
3272,1
3273,0
3274,1
3275,1
3276,1
3277,0
3278,1
3279,1
3280,1
3281,0
3282,0
3283,0
3284,1
3285,1
3286,1
3287,1
3288,1
3289,1
3290,0
3291,1
3292,0
3293,1
3294,0
3295,1
3296,1
3297,1
3298,0
3299,0
3300,1
3301,1
3302,1
3303,1
3304,1
3305,1
3306,1
3307,1
3308,0
3309,1
3310,1
3311,1
3312,0
3313,1
3314,1
3315,0
3316,1
3317,0
3318,0
3319,0
3320,0
3321,0
3322,0
3323,1
3324,0
3325,0
3326,1
3327,0
3328,1
3329,1
3330,1
3331,1
3332,1
3333,1
3334,1
3335,1
3336,0
3337,1
3338,1
3339,0
3340,0
3341,0
3342,0
3343,0
3344,0
3345,0
3346,0
3347,0
3348,1
3349,1
3350,0
3351,1
3352,0
3353,0
3354,0
3355,1
3356,1
3357,1
3358,0
3359,1
3360,0
3361,1
3362,0
3363,0
3364,1
3365,1
3366,1
3367,0
3368,1
3369,0
3370,1
3371,1
3372,0
3373,0
3374,1
3375,0
3376,1
3377,1
3378,1
3379,1
3380,1
3381,1
3382,1
3383,0
3384,1
3385,0
3386,1
3387,0
3388,1
3389,0
3390,0
3391,0
3392,1
3393,0
3394,1
3395,1
3396,0
3397,0
3398,0
3399,1
3400,0
3401,0
3402,0
3403,1
3404,0
3405,1
3406,0
3407,0
3408,1
3409,1
3410,1
3411,1
3412,1
3413,0
3414,1
3415,1
3416,0
3417,0
3418,1
3419,1
3420,1
3421,1
3422,0
3423,1
3424,1
3425,1
3426,0
3427,0
3428,0
3429,1
3431,0
3432,1
3433,0
3434,0
3435,1
3436,1
3437,1
3438,1
3439,1
3440,1
3441,0
3442,1
3443,0
3444,1
3445,0
3446,0
3447,1
3448,0
3450,1
3451,1
3452,0
3453,1
3454,1
3455,0
3456,0
3457,1
3458,0
3459,0
3460,1
3461,1
3462,1
3463,0
3464,0
3465,0
3466,0
3467,1
3468,0
3469,1
3470,0
3471,1
3472,0
3473,1
3474,1
3475,1
3476,1
3477,0
3478,0
3479,1
3480,1
3481,1
3482,1
3483,1
3484,1
3485,1
3486,0
3487,1
3488,1
3489,0
3490,0
3491,1
3492,1
3493,1
3494,0
3495,0
3496,1
3497,0
3498,0
3499,0
3500,0
3501,0
3502,1
3503,0
3504,0
3505,0
3506,1
3507,0
3508,1
3509,1
3510,1
3511,0
3512,1
3513,0
3514,1
3515,1
3516,0
3517,1
3518,1
3519,0
3520,1
3521,1
3522,1
3523,0
3524,1
3525,1
3526,0
3527,0
3528,1
3529,1
3530,0
3531,0
3532,0
3533,0
3534,0
3535,0
3536,0
3537,0
3538,1
3539,0
3540,1
3541,1
3543,0
3544,1
3545,1
3546,0
3547,1
3548,0
3549,1
3550,0
3551,1
3552,0
3553,1
3554,0
3555,1
3556,1
3557,0
3558,1
3559,1
3560,1
3561,1
3562,1
3563,1
3564,1
3565,0
3566,1
3567,0
3568,1
3569,1
3570,1
3571,0
3572,1
3573,1
3574,1
3575,0
3576,0
3577,0
3578,0
3579,0
3580,1
3581,0
3582,0
3583,1
3584,1
3585,0
3586,0
3587,0
3588,1
3589,1
3590,1
3591,1
3592,0
3593,1
3594,1
3595,1
3596,1
3597,0
3598,0
3599,1
3600,1
3601,0
3602,1
3603,1
3604,1
3605,0
3606,0
3607,0
3608,0
3609,0
3610,1
3611,1
3612,0
3613,0
3614,1
3615,0
3616,0
3617,0
3618,1
3619,1
3620,1
3621,0
3622,0
3623,1
3624,0
3625,1
3626,0
3627,0
3628,1
3629,0
3630,1
3631,1
3632,1
3633,1
3634,0
3635,1
3636,1
3637,1
3638,1
3639,0
3640,1
3641,0
3642,0
3643,0
3644,1
3645,0
3646,1
3647,0
3648,0
3649,0
3650,0
3651,0
3652,0
3653,0
3654,1
3655,0
3656,0
3657,1
3658,1
3659,0
3660,1
3661,1
3662,1
3663,0
3664,0
3665,0
3666,1
3667,0
3668,1
3669,1
3670,0
3671,0
3672,0
3673,1
3674,0
3675,1
3676,1
3677,0
3678,1
3679,0
3680,1
3681,1
3682,1
3683,1
3684,0
3685,1
3686,0
3687,0
3688,1
3689,1
3690,0
3691,1
3692,1
3693,1
3694,1
3695,1
3696,0
3697,0
3698,1
3699,1
3700,0
3701,0
3702,1
3703,1
3704,1
3706,0
3707,1
3708,0
3709,1
3710,1
3711,0
3712,0
3713,0
3714,1
3715,1
3716,1
3717,1
3718,0
3719,0
3720,0
3721,1
3722,0
3723,1
3724,0
3725,0
3726,1
3727,0
3728,1
3729,1
3730,0
3731,0
3732,1
3733,1
3734,0
3735,0
3736,1
3737,0
3738,0
3739,0
3740,1
3741,1
3742,0
3743,0
3744,1
3745,1
3746,0
3747,1
3748,1
3749,0
3750,0
3751,1
3752,0
3754,0
3755,1
3756,0
3757,0
3758,0
3759,1
3760,1
3761,0
3762,0
3763,1
3764,0
3765,1
3766,1
3767,0
3768,1
3769,1
3770,0
3771,0
3772,0
3773,1
3774,1
3775,1
3776,1
3777,1
3778,0
3779,0
3780,1
3781,1
3782,1
3783,0
3784,0
3785,0
3786,0
3787,0
3788,0
3789,1
3790,0
3791,1
3792,1
3793,0
3794,1
3795,0
3796,1
3797,1
3798,1
3799,1
3800,0
3801,1
3802,1
3803,1
3804,0
3805,0
3806,1
3807,0
3808,1
3809,1
3810,0
3811,0
3812,1
3813,0
3814,0
3815,1
3816,1
3817,0
3818,1
3819,1
3820,0
3821,0
3822,0
3823,1
3824,1
3825,0
3826,1
3827,1
3828,0
3829,0
3830,1
3831,1
3832,0
3833,1
3834,0
3835,0
3836,1
3837,1
3838,1
3839,1
3840,0
3841,0
3842,1
3843,1
3844,0
3845,1
3846,1
3847,0
3848,1
3849,1
3850,0
3851,0
3852,1
3853,0
3854,0
3855,1
3856,1
3857,0
3858,0
3859,0
3860,1
3861,1
3862,0
3863,1
3864,0
3865,1
3866,1
3867,1
3868,1
3869,1
3870,0
3871,1
3872,1
3873,0
3874,1
3875,0
3876,0
3877,1
3878,0
3879,0
3880,1
3881,0
3882,0
3883,1
3884,0
3885,0
3886,0
3887,0
3888,0
3889,0
3890,1
3891,1
3892,0
3893,0
3894,1
3895,0
3896,1
3897,0
3898,0
3899,1
3900,0
3901,0
3902,1
3903,1
3904,0
3905,0
3906,1
3907,0
3908,1
3909,1
3910,0
3911,1
3912,1
3913,0
3914,0
3915,1
3916,1
3917,1
3918,0
3919,1
3920,1
3921,1
3922,1
3923,1
3924,1
3925,1
3926,0
3927,0
3928,1
3929,0
3930,1
3931,0
3932,0
3933,0
3934,1
3935,1
3936,0
3937,0
3938,0
3939,1
3940,1
3941,1
3942,1
3943,1
3944,0
3945,1
3946,0
3947,1
3948,0
3949,0
3950,0
3951,1
3952,0
3953,0
3954,0
3955,0
3956,1
3957,0
3958,1
3959,1
3960,1
3961,1
3962,1
3963,0
3964,0
3965,0
3966,0
3967,1
3968,0
3969,1
3970,0
3971,0
3972,1
3973,1
3974,0
3975,0
3976,1
3977,1
3978,1
3979,0
3980,1
3981,1
3982,1
3983,0
3984,0
3985,1
3987,1
3988,1
3989,0
3990,1
3991,1
3992,1
3993,1
3994,1
3995,1
3996,0
3997,1
3998,0
3999,0
4000,1
4001,1
4002,0
4003,1
4004,0
4005,1
4006,0
4007,1
4008,0
4009,0
4010,0
4011,1
4012,1
4013,1
4014,0
4015,0
4016,0
4017,0
4018,1
4019,0
4020,1
4021,1
4022,1
4023,1
4024,1
4025,0
4026,1
4027,1
4028,1
4029,1
4030,0
4031,1
4032,0
4033,0
4034,1
4035,1
4036,0
4037,1
4038,1
4039,0
4040,0
4041,1
4042,0
4043,1
4044,0
4045,0
4046,0
4047,0
4048,0
4049,0
4050,0
4051,1
4052,0
4053,0
4054,1
4055,0
4056,0
4057,0
4058,1
4059,1
4060,0
4061,1
4062,1
4063,1
4064,1
4065,1
4066,0
4067,1
4068,1
4069,1
4070,1
4071,0
4072,1
4073,1
4074,0
4075,0
4076,0
4077,0
4078,1
4079,0
4080,0
4081,0
4082,1
4083,1
4084,0
4085,1
4086,0
4087,0
4088,1
4089,0
4090,1
4091,1
4092,0
4093,0
4094,1
4095,0
4096,0
4097,0
4098,0
4099,0
4100,1
4101,1
4102,0
4103,1
4104,1
4105,1
4106,0
4107,0
4108,1
4109,1
4110,1
4111,1
4112,0
4113,0
4114,0
4115,0
4116,0
4117,1
4118,0
4119,0
4120,1
4121,1
4122,1
4123,1
4124,1
4125,0
4126,1
4127,1
4128,0
4129,1
4130,1
4131,1
4132,0
4133,0
4134,1
4135,1
4136,1
4137,0
4138,1
4139,1
4140,0
4141,1
4142,1
4143,0
4144,1
4145,1
4146,0
4147,1
4148,0
4149,0
4150,0
4151,0
4152,0
4153,1
4154,1
4155,1
4156,0
4157,1
4158,0
4159,1
4160,1
4161,1
4162,1
4163,0
4164,0
4165,0
4166,1
4167,1
4168,1
4169,0
4170,1
4171,0
4172,1
4173,0
4174,1
4175,1
4176,1
4177,0
4178,1
4179,1
4180,1
4181,1
4182,1
4183,0
4184,0
4185,0
4186,0
4187,1
4188,1
4189,0
4190,0
4191,0
4192,1
4193,1
4194,0
4195,0
4196,0
4197,1
4198,1
4199,0
4200,0
4201,1
4202,0
4203,0
4204,1
4205,1
4206,0
4207,1
4208,1
4209,1
4210,1
4211,1
4212,0
4213,0
4214,0
4215,1
4216,0
4217,0
4218,0
4219,0
4220,0
4221,1
4222,0
4223,0
4224,1
4225,0
4226,1
4227,1
4228,1
4229,1
4230,0
4231,1
4232,1
4233,1
4234,0
4235,1
4236,0
4237,0
4238,1
4239,0
4241,1
4242,1
4243,1
4244,1
4245,1
4246,0
4247,0
4248,0
4249,0
4250,1
4251,1
4252,0
4253,0
4254,1
4255,0
4256,1
4257,1
4258,0
4259,0
4260,1
4261,0
4262,1
4263,0
4264,0
4265,0
4266,0
4267,0
4268,1
4269,0
4270,1
4271,1
4272,0
4273,1
4274,1
4275,0
4276,0
4277,1
4278,1
4279,1
4280,0
4281,0
4282,0
4283,0
4284,0
4285,1
4286,0
4287,1
4288,0
4289,1
4291,0
4292,0
4293,0
4294,1
4295,1
4296,1
4297,0
4298,1
4299,1
4300,1
4301,1
4302,1
4303,1
4304,1
4305,1
4306,0
4307,0
4308,0
4309,1
4310,1
4311,0
4312,0
4313,1
4314,0
4315,0
4316,1
4317,0
4318,1
4319,0
4320,1
4321,0
4322,0
4323,1
4324,1
4325,0
4326,1
4327,0
4328,0
4329,0
4330,1
4331,1
4332,1
4333,1
4334,0
4335,1
4336,0
4337,1
4338,1
4339,0
4340,1
4341,1
4342,1
4343,1
4344,1
4345,0
4346,0
4347,0
4348,0
4349,0
4350,1
4351,1
4352,0
4353,1
4354,0
4355,1
4356,1
4357,1
4358,1
4359,1
4360,0
4361,1
4362,1
4363,1
4364,0
4365,0
4366,0
4367,0
4368,1
4369,1
4370,0
4371,1
4372,0
4373,0
4374,0
4375,0
4376,0
4377,0
4378,1
4379,0
4380,1
4381,0
4382,0
4383,1
4384,1
4385,1
4386,0
4387,1
4388,1
4389,1
4390,1
4391,0
4392,1
4393,1
4394,1
4396,1
4397,1
4398,1
4399,0
4400,1
4401,0
4402,0
4403,0
4404,1
4405,1
4406,1
4407,0
4408,0
4409,0
4410,1
4411,0
4412,1
4413,0
4414,0
4415,1
4416,1
4417,1
4418,1
4420,0
4421,1
4422,0
4423,0
4424,0
4426,1
4427,1
4428,0
4429,0
4430,0
4431,1
4432,0
4433,0
4434,1
4435,0
4436,1
4437,0
4438,1
4439,0
4440,1
4441,1
4442,0
4443,0
4444,1
4445,1
4446,0
4447,0
4448,0
4449,0
4450,0
4451,1
4452,1
4453,1
4454,1
4455,0
4456,1
4457,0
4458,0
4459,1
4460,1
4461,0
4462,1
4463,1
4464,1
4465,0
4466,1
4467,0
4468,0
4469,1
4470,0
4472,0
4473,0
4474,0
4475,1
4476,1
4477,0
4478,0
4479,0
4480,0
4481,0
4482,0
4483,1
4484,1
4485,0
4486,0
4487,1
4488,1
4489,1
4490,1
4491,0
4492,1
4493,1
4494,1
4495,1
4496,0
4497,0
4498,1
4499,1
4500,0
4501,0
4502,0
4503,1
4504,0
4505,0
4506,1
4507,0
4508,0
4509,0
4510,0
4511,0
4512,1
4513,0
4514,1
4515,0
4516,1
4517,1
4518,0
4519,0
4520,0
4521,1
4522,0
4523,1
4524,1
4525,1
4526,1
4527,1
4528,0
4529,0
4530,1
4531,1
4532,1
4533,1
4535,0
4536,1
4537,0
4538,0
4539,0
4540,1
4541,0
4542,0
4543,0
4544,1
4545,0
4546,1
4547,0
4548,0
4549,1
4550,1
4551,0
4552,0
4553,1
4554,0
4555,0
4556,1
4557,0
4558,1
4559,0
4560,1
4561,0
4562,0
4563,0
4564,1
4565,0
4566,0
4567,0
4568,1
4569,1
4570,0
4571,1
4572,1
4573,0
4574,1
4575,1
4576,1
4577,1
4578,1
4579,1
4580,0
4581,1
4582,1
4583,0
4584,0
4585,0
4586,0
4587,1
4588,1
4589,0
4590,1
4591,0
4592,1
4593,1
4594,0
4595,0
4596,1
4597,1
4598,0
4599,0
4600,0
4601,1
4602,1
4603,0
4604,0
4605,1
4606,0
4607,1
4608,1
4609,0
4610,1
4611,0
4612,0
4613,0
4614,0
4615,1
4616,0
4617,1
4618,1
4619,1
4620,1
4621,0
4622,1
4623,0
4624,0
4625,0
4626,1
4627,1
4628,0
4629,0
4630,1
4631,1
4632,0
4633,1
4634,0
4635,1
4636,0
4637,0
4638,1
4639,1
4640,1
4641,0
4642,0
4643,0
4644,1
4645,0
4646,1
4647,0
4648,0
4649,1
4650,1
4651,0
4652,0
4653,1
4654,0
4655,0
4656,1
4657,0
4658,1
4659,0
4660,0
4661,0
4662,0
4663,1
4664,1
4665,0
4666,1
4667,1
4668,1
4669,1
4670,0
4671,0
4672,0
4673,1
4674,0
4675,0
4676,0
4677,1
4678,0
4679,0
4680,0
4681,1
4682,0
4683,0
4684,0
4685,0
4686,1
4687,1
4688,1
4689,0
4690,1
4691,1
4692,1
4693,1
4694,1
4695,0
4696,1
4697,0
4698,1
4699,0
4700,1
4701,1
4702,1
4703,1
4704,1
4705,1
4706,0
4707,1
4708,1
4709,0
4710,0
4711,1
4712,1
4713,1
4714,1
4715,1
4716,0
4717,1
4718,0
4719,1
4720,0
4721,0
4722,1
4723,1
4724,1
4725,0
4726,0
4727,1
4728,0
4729,1
4730,0
4731,0
4732,0
4733,1
4734,1
4735,0
4736,0
4737,0
4738,1
4739,0
4740,1
4741,1
4742,0
4743,0
4744,0
4745,1
4746,0
4747,0
4748,1
4749,0
4750,0
4751,0
4752,1
4753,0
4754,1
4755,0
4756,0
4757,0
4758,1
4759,0
4760,0
4761,1
4762,0
4763,0
4764,0
4765,1
4766,0
4767,1
4768,1
4769,0
4770,1
4771,1
4772,0
4773,0
4774,1
4775,1
4776,1
4777,0
4778,1
4779,0
4780,1
4781,1
4782,1
4783,0
4784,0
4785,1
4786,0
4787,1
4788,0
4789,1
4790,1
4791,1
4792,1
4793,1
4794,1
4795,1
4796,1
4797,1
4798,0
4799,0
4800,0
4801,0
4802,0
4803,0
4804,1
4805,0
4806,0
4807,1
4808,1
4809,0
4810,1
4811,1
4812,1
4813,1
4814,0
4815,1
4816,0
4817,0
4818,1
4819,1
4820,0
4821,1
4823,0
4824,0
4826,1
4827,0
4828,1
4829,1
4830,1
4831,0
4832,0
4833,0
4835,0
4836,0
4837,0
4838,1
4839,1
4840,1
4841,1
4842,0
4843,1
4844,1
4845,1
4846,0
4847,1
4848,0
4849,1
4850,0
4851,1
4852,0
4853,1
4854,0
4855,0
4856,0
4857,0
4858,1
4859,0
4860,0
4861,1
4862,1
4863,1
4864,0
4865,0
4866,0
4867,1
4868,1
4869,1
4870,1
4871,1
4872,1
4873,0
4874,0
4875,0
4876,1
4877,1
4878,0
4879,0
4880,0
4881,1
4882,0
4883,1
4884,0
4885,0
4886,1
4887,0
4888,1
4889,1
4890,0
4891,1
4892,1
4893,0
4894,1
4895,0
4896,1
4897,1
4898,0
4899,0
4900,1
4901,1
4902,1
4903,0
4904,0
4905,0
4906,0
4907,1
4908,0
4909,0
4910,1
4911,1
4912,0
4913,0
4914,0
4915,0
4916,0
4917,1
4918,0
4919,1
4920,0
4921,1
4922,1
4923,0
4924,1
4925,0
4927,0
4928,1
4929,0
4930,0
4931,1
4932,1
4933,0
4934,1
4935,1
4936,1
4937,0
4938,0
4939,1
4940,1
4941,1
4942,0
4943,1
4944,0
4945,0
4946,0
4947,0
4948,0
4949,0
4950,1
4951,0
4952,0
4953,0
4954,1
4955,1
4956,1
4957,1
4958,1
4959,0
4960,0
4961,1
4962,0
4963,0
4964,0
4965,1
4966,0
4967,0
4968,1
4969,0
4970,0
4971,0
4972,0
4973,0
4974,1
4975,1
4976,0
4977,1
4978,1
4979,0
4980,1
4981,1
4982,0
4983,1
4984,0
4985,0
4986,1
4987,1
4988,0
4989,1
4990,0
4991,1
4992,1
4993,1
4994,1
4995,1
4996,0
4997,1
4998,0
4999,1
5000,0
5001,0
5002,1
5003,1
5004,0
5005,1
5006,0
5007,0
5008,0
5009,0
5010,1
5011,0
5012,1
5013,1
5014,0
5015,0
5016,0
5017,0
5018,0
5019,0
5020,0
5021,0
5022,0
5023,1
5024,1
5025,0
5026,0
5027,0
5028,1
5029,1
5030,1
5031,1
5032,1
5033,0
5034,0
5035,0
5036,1
5037,0
5038,0
5039,0
5040,0
5041,0
5042,1
5043,0
5044,1
5045,1
5046,1
5047,0
5048,1
5049,1
5050,1
5051,1
5052,1
5053,1
5054,1
5055,0
5056,1
5057,1
5058,1
5059,0
5060,0
5061,0
5062,1
5063,1
5064,1
5065,0
5066,0
5067,0
5068,0
5069,1
5070,1
5071,0
5072,1
5073,0
5074,0
5075,1
5076,0
5078,1
5079,0
5080,1
5081,1
5082,0
5083,0
5084,1
5085,0
5086,0
5087,1
5088,0
5089,1
5090,1
5091,1
5092,1
5093,1
5094,0
5095,1
5096,0
5098,0
5099,1
5100,1
5101,0
5102,1
5103,1
5104,1
5105,0
5106,1
5107,0
5108,1
5109,0
5110,0
5111,1
5112,0
5113,0
5114,0
5115,0
5116,1
5117,1
5118,1
5119,1
5120,1
5121,1
5122,0
5123,1
5124,1
5125,0
5126,1
5127,0
5128,0
5129,0
5130,1
5131,1
5132,0
5133,0
5134,0
5135,1
5136,1
5137,0
5138,0
5139,0
5140,0
5141,1
5142,1
5143,1
5144,0
5145,1
5146,0
5147,1
5148,0
5149,0
5150,0
5151,1
5152,1
5153,0
5154,0
5155,1
5156,1
5157,0
5158,0
5159,1
5160,0
5161,0
5162,0
5163,0
5164,0
5165,1
5166,1
5167,1
5168,0
5169,1
5170,0
5171,1
5172,0
5173,1
5174,0
5175,0
5176,1
5177,0
5178,0
5179,0
5180,0
5181,0
5182,0
5183,0
5184,1
5185,0
5186,0
5187,0
5188,1
5189,1
5190,0
5191,1
5192,0
5193,0
5194,1
5195,0
5196,0
5197,0
5198,0
5200,1
5201,1
5202,1
5203,1
5204,0
5205,1
5206,1
5207,0
5208,1
5209,1
5210,1
5211,1
5212,1
5213,0
5214,0
5215,0
5216,0
5217,1
5218,0
5219,0
5220,0
5221,1
5222,0
5223,1
5224,0
5225,1
5226,0
5227,1
5228,0
5229,0
5230,0
5231,0
5232,0
5233,0
5234,0
5235,1
5236,1
5237,0
5238,1
5239,1
5240,1
5241,0
5242,0
5243,0
5244,1
5245,0
5246,0
5247,0
5248,1
5249,1
5250,1
5251,1
5252,1
5253,0
5254,0
5255,1
5256,0
5257,1
5258,1
5259,1
5260,1
5261,0
5262,0
5263,0
5264,1
5265,1
5266,0
5267,0
5268,0
5269,1
5270,1
5271,1
5272,0
5273,1
5274,0
5275,0
5276,0
5277,1
5278,1
5279,1
5280,0
5281,1
5282,0
5283,0
5284,0
5285,1
5286,1
5287,1
5288,0
5289,0
5290,0
5291,0
5292,1
5293,1
5294,0
5295,0
5296,0
5297,1
5298,0
5299,1
5300,1
5301,1
5302,1
5303,0
5304,0
5305,1
5306,0
5307,0
5308,1
5309,0
5310,1
5311,0
5312,0
5313,1
5314,0
5315,0
5316,0
5317,0
5318,1
5319,1
5320,1
5321,0
5322,1
5323,1
5325,0
5326,0
5327,1
5328,0
5329,1
5330,1
5331,0
5332,1
5333,0
5334,0
5335,1
5336,1
5337,1
5338,0
5339,1
5340,1
5341,1
5342,0
5343,1
5344,0
5345,1
5346,0
5347,0
5348,1
5349,0
5350,0
5351,1
5352,1
5353,1
5354,0
5355,1
5356,1
5357,0
5358,0
5359,1
5360,1
5361,0
5362,1
5363,1
5364,0
5365,1
5366,1
5367,1
5368,0
5369,0
5370,1
5371,1
5372,0
5373,1
5374,1
5375,0
5376,0
5377,0
5378,0
5379,0
5380,0
5381,1
5382,0
5383,1
5384,0
5385,0
5386,1
5387,0
5388,1
5389,1
5390,0
5391,1
5392,0
5393,1
5394,1
5395,1
5396,0
5397,0
5398,0
5399,0
5400,1
5401,0
5402,0
5403,1
5404,0
5405,1
5406,0
5407,1
5408,1
5409,0
5410,1
5411,0
5412,0
5413,1
5414,0
5415,1
5416,0
5417,1
5418,0
5419,1
5420,0
5421,1
5422,1
5423,1
5424,0
5425,1
5426,1
5427,1
5428,1
5429,1
5430,1
5431,0
5432,1
5433,1
5434,1
5435,1
5436,0
5437,1
5438,1
5439,0
5440,0
5441,0
5442,1
5443,0
5444,0
5445,0
5446,0
5447,1
5448,0
5449,1
5450,1
5451,0
5452,1
5453,1
5454,0
5455,1
5456,1
5457,1
5458,0
5459,0
5460,1
5461,0
5462,0
5463,1
5464,1
5465,1
5466,0
5467,0
5468,1
5469,0
5470,1
5471,1
5472,1
5473,1
5474,1
5475,1
5476,0
5477,0
5478,0
5479,1
5480,1
5481,1
5482,1
5483,0
5484,0
5485,0
5486,0
5487,0
5488,0
5489,1
5490,0
5491,1
5492,0
5493,1
5494,0
5495,0
5496,1
5497,0
5498,0
5499,1
5500,1
5501,0
5502,1
5503,0
5504,1
5505,0
5506,0
5507,0
5508,1
5509,1
5510,0
5511,0
5512,0
5513,1
5514,0
5515,0
5516,1
5517,0
5518,1
5519,0
5520,0
5521,0
5522,0
5523,0
5524,0
5525,0
5526,0
5527,1
5528,1
5529,0
5530,1
5531,0
5532,0
5533,0
5534,1
5535,0
5536,1
5537,0
5538,1
5539,0
5540,1
5541,0
5542,0
5543,0
5544,0
5545,1
5546,1
5547,1
5548,1
5549,1
5550,1
5551,0
5552,1
5553,1
5554,0
5555,1
5556,1
5557,0
5558,0
5559,0
5560,1
5561,1
5562,1
5563,0
5564,0
5565,1
5566,1
5567,0
5568,0
5569,0
5570,1
5571,0
5572,1
5573,1
5574,0
5575,0
5576,0
5577,0
5579,0
5580,1
5581,1
5582,1
5583,1
5584,1
5585,0
5586,0
5587,0
5588,1
5589,1
5590,0
5591,1
5592,1
5593,0
5594,1
5595,1
5596,0
5597,0
5598,0
5599,0
5600,1
5601,1
5602,0
5603,1
5604,1
5605,1
5606,0
5607,1
5608,0
5609,0
5611,1
5612,1
5613,0
5614,0
5615,0
5616,1
5617,1
5618,1
5619,1
5620,1
5621,0
5622,0
5623,1
5624,1
5625,0
5626,1
5627,1
5628,1
5629,1
5630,1
5631,0
5632,1
5633,0
5634,1
5635,1
5636,0
5637,0
5638,0
5639,1
5640,0
5641,1
5642,0
5643,0
5644,1
5645,1
5646,0
5647,1
5648,1
5649,1
5650,1
5651,1
5652,0
5653,1
5654,0
5655,1
5656,1
5657,1
5658,1
5659,1
5660,0
5661,1
5662,0
5663,0
5664,0
5665,0
5666,1
5667,0
5668,0
5669,1
5670,1
5671,1
5672,0
5673,0
5674,0
5675,0
5676,0
5677,0
5678,1
5679,0
5680,1
5681,1
5682,1
5683,1
5684,1
5685,0
5686,0
5687,1
5688,0
5689,1
5690,1
5691,0
5692,1
5693,1
5694,0
5695,0
5696,1
5697,1
5698,0
5699,0
5700,1
5701,1
5702,0
5703,0
5705,1
5706,1
5707,1
5708,0
5709,0
5710,0
5711,1
5712,0
5713,1
5714,1
5715,1
5716,1
5717,0
5718,0
5719,1
5720,0
5721,0
5722,1
5723,1
5724,0
5725,1
5726,1
5727,0
5728,1
5729,0
5730,0
5731,1
5732,1
5733,0
5734,1
5735,0
5736,1
5737,0
5738,0
5739,1
5740,0
5741,0
5742,1
5743,0
5744,0
5745,1
5746,0
5747,1
5748,0
5749,0
5750,1
5751,1
5752,1
5753,1
5754,0
5755,0
5756,0
5757,0
5758,0
5759,0
5760,1
5761,0
5762,1
5763,1
5764,0
5765,0
5766,1
5767,1
5768,0
5769,0
5770,1
5771,1
5772,1
5773,0
5775,1
5776,1
5777,0
5778,1
5780,1
5781,1
5782,0
5783,0
5784,1
5785,0
5786,1
5787,1
5788,1
5789,1
5790,0
5791,0
5792,1
5793,1
5794,1
5795,1
5796,0
5797,1
5798,1
5799,0
5800,1
5801,0
5802,0
5803,1
5804,0
5805,0
5806,0
5807,1
5808,1
5809,1
5810,1
5811,0
5812,1
5813,1
5814,1
5815,1
5816,0
5817,1
5818,0
5819,1
5820,0
5821,1
5822,1
5823,1
5824,0
5825,0
5826,0
5827,1
5828,1
5829,1
5830,1
5831,1
5832,0
5833,1
5834,1
5835,1
5836,1
5837,1
5838,1
5839,0
5840,0
5841,0
5842,1
5843,0
5844,1
5845,0
