CUSTNO,사치품_월별 평균 구매횟수,일용품_월별 평균 구매횟수,선매품_월별 평균 구매횟수,사치품_월별 평균,일용품_월별 평균,선매품_월별 평균,전체 월별 평균구매액,전체 월별 평균구매횟수
3012,0.09090909090909091,114.45833333333333,1.25,152607.27272727274,888493.3333333334,229724.16666666666,1258107.5,115.79166666666667
3013,0.0,41.208333333333336,2.5,0.0,412972.0833333333,184909.16666666666,597881.25,43.708333333333336
3014,1.0833333333333333,86.375,4.333333333333333,274116.6666666667,700062.7083333334,392015.4166666667,1366194.7916666667,91.79166666666667
3015,0.0,38.75,1.5416666666666667,0.0,403995.0416666667,94044.58333333333,498039.625,40.291666666666664
3016,0.375,103.29166666666667,9.5,86678.75,896725.4583333334,1400963.75,2384367.9583333335,113.16666666666667
3017,0.0,4.041666666666667,0.875,0.0,84334.58333333333,16000.0,100334.58333333333,4.916666666666667
3018,0.13636363636363635,53.125,1.6956521739130435,100000.0,481655.0,193191.30434782608,758463.3333333334,54.875
3019,0.045454545454545456,145.45833333333334,0.20833333333333334,38604.545454545456,1083618.0833333333,93357.91666666667,1212363.5,145.70833333333334
3020,0.0,67.625,0.0,0.0,400697.2083333333,0.0,400697.2083333333,67.625
3021,0.6086956521739131,19.666666666666668,14.25,470389.5652173913,421562.0,1943150.0,2815502.0,34.5
3022,0.09090909090909091,97.91666666666667,1.2272727272727273,11727.272727272728,314454.3333333333,95943.18181818182,413152.25,99.125
3023,0.0,49.416666666666664,0.045454545454545456,0.0,487597.875,900.0,488422.875,49.458333333333336
3024,0.0,111.875,0.13636363636363635,0.0,808533.5416666666,24050.0,830579.375,112.0
3025,0.6666666666666666,59.5,3.5,343633.3333333333,1489217.875,1111132.9166666667,2943984.125,63.666666666666664
3026,0.43478260869565216,48.916666666666664,16.666666666666668,148926.95652173914,446693.4583333333,2409124.1666666665,2998539.2916666665,66.0
3027,1.1666666666666667,8.75,9.541666666666666,228830.83333333334,298910.8333333333,1718492.9166666667,2246234.5833333335,19.458333333333332
3028,0.0,54.416666666666664,0.18181818181818182,0.0,385311.125,9370.454545454546,393900.7083333333,54.583333333333336
3029,3.6666666666666665,13.583333333333334,5.291666666666667,693386.25,280820.0,843134.1666666666,1817340.4166666667,22.541666666666668
3030,0.22727272727272727,45.958333333333336,6.25,11045.454545454546,433571.7916666667,544275.8333333334,987972.625,52.416666666666664
3031,0.5,132.875,9.166666666666666,41178.181818181816,970854.4583333334,735359.5833333334,1743960.7083333333,142.5
3032,0.4090909090909091,50.625,10.541666666666666,43718.181818181816,761220.7916666666,1584805.8333333333,2386101.625,61.541666666666664
3033,0.4090909090909091,27.708333333333332,5.875,488397.7272727273,1052462.125,2252502.0833333335,3752662.125,33.958333333333336
3034,0.045454545454545456,29.083333333333332,2.3181818181818183,818.1818181818181,250491.5,406932.2727272727,624262.75,31.25
3035,0.0,83.41666666666667,2.0833333333333335,0.0,476702.2916666667,245621.25,722323.5416666666,85.5
3036,0.0,94.875,0.625,0.0,913333.5833333334,167399.58333333334,1080733.1666666667,95.5
3037,0.9545454545454546,51.708333333333336,6.75,470913.1818181818,619113.5416666666,1480370.4166666667,2531154.375,59.333333333333336
3038,0.0,24.541666666666668,1.5454545454545454,0.0,459275.0,115370.90909090909,565031.6666666666,25.958333333333332
3039,0.0,105.625,0.13043478260869565,0.0,717662.0,18956.521739130436,735828.6666666666,105.75
3040,1.2083333333333333,87.45833333333333,3.5833333333333335,958067.5,642919.375,392287.5,1993274.375,92.25
3041,0.0,29.041666666666668,0.5833333333333334,0.0,168393.83333333334,66316.66666666667,234710.5,29.625
3042,0.0,70.45833333333333,0.09090909090909091,0.0,287032.3333333333,5422.727272727273,292003.1666666667,70.54166666666667
3043,0.22727272727272727,48.458333333333336,3.4583333333333335,11045.454545454546,416887.0416666667,330782.0833333333,757794.125,52.125
3044,0.13636363636363635,86.08333333333333,3.1363636363636362,38440.90909090909,656989.0,664930.0,1301745.6666666667,89.08333333333333
3045,0.5,17.5,11.125,68458.33333333333,317066.9583333333,1037767.9166666666,1423293.2083333333,29.125
3046,0.0,109.29166666666667,0.391304347826087,0.0,549532.3333333334,21367.391304347828,570009.4166666666,109.66666666666667
3047,1.4583333333333333,43.583333333333336,8.25,458012.0833333333,570706.2916666666,1372198.3333333333,2400916.7083333335,53.291666666666664
3048,0.36363636363636365,22.333333333333332,5.208333333333333,24718.18181818182,365304.4166666667,497372.5,885335.25,27.875
3049,0.0,82.25,0.18181818181818182,0.0,465133.4166666667,47708.181818181816,508865.9166666667,82.41666666666667
3050,0.0,66.25,1.6521739130434783,0.0,383287.375,149963.04347826086,527001.9583333334,67.83333333333333
3051,1.8636363636363635,30.583333333333332,21.125,225105.9090909091,451559.5833333333,2452334.1666666665,3110240.8333333335,53.416666666666664
3052,1.0416666666666667,127.29166666666667,3.7083333333333335,200264.16666666666,5252028.416666667,1433309.5833333333,6885602.166666667,132.04166666666666
3053,0.045454545454545456,117.75,1.2608695652173914,904.5454545454545,702510.9583333334,121790.0,820055.5416666666,119.0
3054,1.6666666666666667,21.333333333333332,9.875,1580762.9166666667,833248.4583333334,1474300.4166666667,3888311.7916666665,32.875
3055,0.3181818181818182,110.95833333333333,2.869565217391304,15136.363636363636,710414.2083333334,163460.86956521738,880939.2083333334,114.0
3056,4.130434782608695,28.208333333333332,4.875,860886.5217391305,418208.375,955820.4166666666,2199045.0416666665,37.041666666666664
3057,0.0,63.708333333333336,0.18181818181818182,0.0,359372.4166666667,9886.363636363636,368434.9166666667,63.875
3058,0.0,52.291666666666664,0.3181818181818182,0.0,473761.0,19447.727272727272,491588.0833333333,52.583333333333336
3059,0.22727272727272727,43.208333333333336,0.6818181818181818,26509.090909090908,447833.5833333333,152315.0,611755.6666666666,44.041666666666664
3060,0.6086956521739131,23.208333333333332,9.291666666666666,341315.2173913043,490547.4166666667,1923825.4166666667,2741466.5833333335,33.083333333333336
3061,0.0,33.333333333333336,3.0833333333333335,0.0,236513.125,246927.91666666666,483441.0416666667,36.416666666666664
3062,0.0,104.04166666666667,0.08695652173913043,0.0,835562.0416666666,16608.695652173912,851478.7083333334,104.125
3063,0.0,54.25,0.0,0.0,225216.5,0.0,225216.5,54.25
3064,1.4583333333333333,20.0,6.833333333333333,954245.8333333334,476951.6666666667,776036.25,2207233.75,28.291666666666668
3065,0.09090909090909091,50.833333333333336,0.2727272727272727,6272.727272727273,304319.4166666667,14677.272727272728,323523.5833333333,51.166666666666664
3066,1.7083333333333333,12.291666666666666,14.958333333333334,785796.25,261552.91666666666,1522519.1666666667,2569868.3333333335,28.958333333333332
3067,0.0,64.08333333333333,0.5652173913043478,0.0,356611.5416666667,101795.21739130435,454165.2916666667,64.625
3068,1.6818181818181819,15.125,8.583333333333334,484954.0909090909,428180.9166666667,1524668.3333333333,2397390.5,25.25
3069,1.173913043478261,21.125,7.291666666666667,467581.3043478261,396984.9583333333,1401425.8333333333,2246509.5416666665,29.541666666666668
3070,0.8636363636363636,31.041666666666668,8.916666666666666,707953.1818181818,562901.8333333334,2493465.0,3705323.9166666665,40.75
3071,0.0,76.20833333333333,0.09090909090909091,0.0,209538.33333333334,1863.6363636363637,211246.66666666666,76.29166666666667
3072,0.0,101.16666666666667,0.4166666666666667,0.0,648244.3333333334,55565.416666666664,703809.75,101.58333333333333
3073,0.0,79.29166666666667,0.13636363636363635,0.0,645759.2083333334,10772.727272727272,655634.2083333334,79.41666666666667
3074,0.22727272727272727,18.208333333333332,3.1666666666666665,14259.09090909091,385529.75,456689.1666666667,855289.75,21.583333333333332
3075,0.0,90.70833333333333,0.45454545454545453,0.0,569247.7916666666,56834.545454545456,621346.125,91.125
3076,0.7916666666666666,23.75,8.875,426739.1666666667,778347.1666666666,5200960.416666667,6406046.75,33.416666666666664
3077,0.45454545454545453,23.708333333333332,9.25,46300.0,269466.6666666667,859890.4166666666,1171798.75,33.375
3078,0.0,101.75,0.0,0.0,337947.4583333333,0.0,337947.4583333333,101.75
3079,0.8260869565217391,28.291666666666668,5.625,293363.47826086957,384963.7916666667,1172856.25,1838960.0416666667,34.708333333333336
3080,0.18181818181818182,51.75,3.375,168272.72727272726,417069.875,519497.0833333333,1090816.9583333333,55.291666666666664
3081,2.0416666666666665,15.916666666666666,9.875,480995.4166666667,580460.875,1551007.9166666667,2612464.2083333335,27.833333333333332
3082,0.13636363636363635,20.666666666666668,11.333333333333334,30598.636363636364,413250.7083333333,1544776.25,1986075.7083333333,32.125
3083,0.045454545454545456,51.958333333333336,5.541666666666667,162204.54545454544,879801.875,1266190.0,2294679.375,57.541666666666664
3084,0.0,66.875,0.09090909090909091,0.0,466693.4583333333,215.45454545454547,466890.9583333333,66.95833333333333
3085,1.0,11.791666666666666,8.583333333333334,963107.2727272727,269494.1666666667,2095399.5833333333,3247742.0833333335,21.291666666666668
3086,0.9090909090909091,20.166666666666668,11.541666666666666,305829.54545454547,442227.6666666667,2039381.25,2761952.6666666665,32.541666666666664
3087,0.0,100.625,4.333333333333333,0.0,753828.4166666666,303257.5,1057085.9166666667,104.95833333333333
3088,0.0,53.583333333333336,0.16666666666666666,0.0,266066.375,6133.333333333333,272199.7083333333,53.75
3089,0.045454545454545456,46.25,0.09090909090909091,56818.181818181816,6319913.833333333,18309.090909090908,6388780.5,46.375
3090,0.4583333333333333,36.541666666666664,5.916666666666667,207086.25,636286.9583333334,1238102.0833333333,2081475.2916666667,42.916666666666664
3091,0.045454545454545456,21.541666666666668,0.9090909090909091,3190.909090909091,185451.29166666666,111166.36363636363,290278.7916666667,22.416666666666668
3092,7.375,33.125,17.666666666666668,8449741.666666666,815017.0416666666,7409726.25,16674484.958333334,58.166666666666664
3093,0.0,70.66666666666667,0.7727272727272727,0.0,541285.25,29404.545454545456,568239.4166666666,71.375
3094,0.045454545454545456,78.875,7.0,8000.0,538912.6666666666,582471.6666666666,1128717.6666666667,85.91666666666667
3095,1.125,42.75,4.333333333333333,394895.8333333333,706948.75,1327822.5,2429667.0833333335,48.208333333333336
3096,0.0,50.791666666666664,1.5416666666666667,0.0,510966.125,196683.33333333334,707649.4583333334,52.333333333333336
3097,0.0,91.58333333333333,0.13636363636363635,0.0,299201.5833333333,2768.181818181818,301739.0833333333,91.70833333333333
3098,1.25,27.333333333333332,5.083333333333333,743192.9166666666,545708.625,1245570.0,2534471.5416666665,33.666666666666664
3099,0.045454545454545456,94.66666666666667,1.6956521739130435,1318.1818181818182,615688.1666666666,138476.08695652173,749602.75,96.33333333333333
3100,3.7083333333333335,59.5,1.6666666666666667,2943006.25,1134860.0,622535.4166666666,4700401.666666667,64.875
3101,0.0,42.166666666666664,0.2727272727272727,0.0,209953.54166666666,41323.63636363636,247833.54166666666,42.416666666666664
3102,3.8333333333333335,34.75,10.5,1426672.0833333333,809597.1666666666,5749421.666666667,7985690.916666667,49.083333333333336
3103,0.3181818181818182,19.5,1.0909090909090908,1203909.0909090908,381199.125,1085645.4545454546,2479957.4583333335,20.791666666666668
3104,0.13636363636363635,64.45833333333333,4.25,25603.636363636364,660780.8333333334,703594.1666666666,1387845.0,68.83333333333333
3105,1.5,49.666666666666664,7.916666666666667,2190152.272727273,601001.375,3891923.3333333335,6500564.291666667,58.958333333333336
3106,0.0,46.333333333333336,0.4090909090909091,0.0,379567.7083333333,44581.818181818184,420434.375,46.708333333333336
3107,0.045454545454545456,89.95833333333333,1.0,2004.5454545454545,663850.0416666666,92380.0,758067.5416666666,91.0
3108,0.0,139.95833333333334,3.0833333333333335,0.0,763329.0416666666,131637.5,894966.5416666666,143.04166666666666
3109,0.0,65.04166666666667,0.045454545454545456,0.0,351440.5416666667,1363.6363636363637,352690.5416666667,65.08333333333333
3110,0.045454545454545456,71.04166666666667,4.0,2227.2727272727275,433232.2083333333,330520.8333333333,765794.7083333334,75.08333333333333
3111,0.045454545454545456,82.375,1.75,2681.818181818182,318531.1666666667,214530.41666666666,535519.9166666666,84.16666666666667
3112,2.4166666666666665,19.666666666666668,16.958333333333332,1110038.75,488432.5833333333,3453777.5,5052248.833333333,39.041666666666664
3113,1.9565217391304348,37.208333333333336,15.583333333333334,4823040.869565218,467266.8333333333,3722255.8333333335,8811603.5,54.666666666666664
3114,0.5,34.083333333333336,5.875,439890.9090909091,640247.4166666666,1323749.5833333333,2367230.3333333335,40.416666666666664
3115,0.13043478260869565,46.25,1.8695652173913044,9569.565217391304,362946.375,103575.21739130435,471376.7916666667,48.166666666666664
3116,0.45454545454545453,34.916666666666664,4.166666666666667,58281.818181818184,305087.6666666667,371545.0,730057.6666666666,39.5
3117,0.22727272727272727,24.958333333333332,7.208333333333333,7454.545454545455,156888.625,314362.9166666667,478084.875,32.375
3118,1.8333333333333333,25.166666666666668,5.708333333333333,768266.6666666666,610550.8333333334,1826527.0833333333,3205344.5833333335,32.708333333333336
3119,0.5909090909090909,57.708333333333336,4.0,22618.18181818182,545497.0,357210.8333333333,923441.1666666666,62.25
3120,0.045454545454545456,24.916666666666668,4.75,1136.3636363636363,342529.125,436220.4166666667,779791.2083333334,29.708333333333332
3121,0.0,45.166666666666664,0.5833333333333334,0.0,410694.2916666667,68197.5,478891.7916666667,45.75
3122,2.608695652173913,22.708333333333332,7.666666666666667,1005117.8260869565,539942.1666666666,1711559.5833333333,3214739.6666666665,32.875
3123,0.0,57.375,5.0,0.0,712022.4583333334,453061.3043478261,1146206.2083333333,62.166666666666664
3124,0.09090909090909091,38.75,3.1739130434782608,42727.27272727273,307523.5416666667,348456.95652173914,680628.125,41.875
3125,0.0,132.41666666666666,1.173913043478261,0.0,1259061.0416666667,301663.9130434783,1548155.625,133.54166666666666
3126,0.21739130434782608,17.208333333333332,4.083333333333333,47578.260869565216,160531.25,275730.8333333333,481857.9166666667,21.5
3127,0.0,25.875,0.2727272727272727,0.0,221386.83333333334,3850.909090909091,224916.83333333334,26.125
3128,2.130434782608696,13.208333333333334,10.208333333333334,916060.4347826086,251368.25,2768301.6666666665,3897561.1666666665,25.458333333333332
3129,0.0,79.16666666666667,0.045454545454545456,0.0,211610.70833333334,1363.6363636363637,212860.70833333334,79.20833333333333
3130,2.0833333333333335,26.875,8.333333333333334,930772.0833333334,411015.4166666667,1704467.9166666667,3046255.4166666665,37.291666666666664
3131,0.0,32.291666666666664,1.3333333333333333,0.0,256657.33333333334,283838.3333333333,540495.6666666666,33.625
3132,0.0,52.708333333333336,0.045454545454545456,0.0,412894.1666666667,4000.0,416560.8333333333,52.75
3133,1.6818181818181819,55.791666666666664,8.125,687640.4545454546,875888.7916666666,1577523.3333333333,3083749.2083333335,65.45833333333333
3134,0.045454545454545456,83.20833333333333,0.8695652173913043,4909.090909090909,722336.6666666666,74065.21739130435,797815.8333333334,84.08333333333333
3135,2.5,11.708333333333334,11.5,866958.75,480248.0833333333,2949368.3333333335,4296575.166666667,25.708333333333332
3136,0.0,52.73913043478261,0.045454545454545456,0.0,135950.39130434784,12231.818181818182,147650.39130434784,52.78260869565217
3137,0.0,54.458333333333336,0.125,0.0,899062.7083333334,22883.333333333332,921946.0416666666,54.583333333333336
3138,0.2727272727272727,95.83333333333333,2.0454545454545454,122855.45454545454,521199.0833333333,348226.8181818182,953024.5,97.95833333333333
3139,0.0,50.041666666666664,0.08695652173913043,0.0,193668.54166666666,31226.08695652174,223593.54166666666,50.125
3140,5.75,14.75,3.875,4504344.583333333,174769.83333333334,462550.0,5141664.416666667,24.375
3141,0.0,44.5,0.2916666666666667,0.0,627017.0416666666,26702.5,653719.5416666666,44.791666666666664
3142,0.0,54.541666666666664,0.5909090909090909,0.0,321816.7916666667,29990.909090909092,349308.4583333333,55.083333333333336
3143,0.09090909090909091,36.25,1.1363636363636365,4781.818181818182,293670.5,138609.0909090909,425112.1666666667,37.375
3144,0.0,68.0,0.5,0.0,610306.25,31029.166666666668,641335.4166666666,68.5
3145,0.18181818181818182,44.875,5.666666666666667,6813.636363636364,425161.5,469106.6666666667,900514.0,50.708333333333336
3146,0.0,64.91666666666667,0.2916666666666667,0.0,398803.9583333333,48554.166666666664,447358.125,65.20833333333333
3147,1.0,19.125,11.75,796865.9090909091,589217.0833333334,1659443.75,2979121.25,31.791666666666668
3148,0.0,110.04166666666667,0.16666666666666666,0.0,788893.1666666666,50459.166666666664,839352.3333333334,110.20833333333333
3149,1.5909090909090908,19.541666666666668,7.583333333333333,644102.2727272727,582264.2916666666,1159253.75,2331945.125,28.583333333333332
3150,0.6818181818181818,27.125,16.791666666666668,61804.545454545456,676596.2916666666,1743147.9166666667,2476398.375,44.541666666666664
3151,0.13636363636363635,109.41666666666667,2.875,17945.454545454544,482490.0,152820.41666666666,651760.4166666666,112.41666666666667
3152,0.0,93.29166666666667,0.0,0.0,265108.9166666667,0.0,265108.9166666667,93.29166666666667
3153,0.0,56.041666666666664,0.2727272727272727,0.0,338185.3333333333,16750.0,353539.5,56.291666666666664
3154,0.9166666666666666,23.541666666666668,7.5,407951.6666666667,1019233.3333333334,585305.8333333334,2012490.8333333333,31.958333333333332
3155,0.09090909090909091,98.29166666666667,1.0833333333333333,9954.545454545454,582220.125,189413.33333333334,780758.4583333334,99.45833333333333
3156,0.20833333333333334,135.66666666666666,2.0416666666666665,10083.333333333334,719228.2083333334,270597.9166666667,999909.4583333334,137.91666666666666
3157,0.125,36.875,5.541666666666667,9208.333333333334,372222.1666666667,362412.5,743843.0,42.541666666666664
3158,1.0,26.25,11.583333333333334,312031.8181818182,401796.875,1658665.8333333333,2346491.875,38.75
3159,0.7272727272727273,48.25,6.458333333333333,137104.54545454544,683534.4166666666,723885.8333333334,1533099.4166666667,55.375
3160,1.0,18.833333333333332,5.458333333333333,117130.0,244619.125,463147.5,815135.7916666666,25.208333333333332
3161,1.375,16.416666666666668,11.541666666666666,510077.5,196057.54166666666,2046969.5833333333,2753104.625,29.333333333333332
3162,0.13636363636363635,62.875,0.5833333333333334,17790.909090909092,547036.2916666666,66762.5,630107.125,63.583333333333336
3163,0.0,27.958333333333332,0.782608695652174,0.0,242572.0,65810.43478260869,305640.3333333333,28.708333333333332
3164,1.3636363636363635,38.041666666666664,12.5,1266138.6363636365,593595.4583333334,1803867.5,3558090.0416666665,51.791666666666664
3165,0.0,70.41666666666667,0.09090909090909091,0.0,597860.0416666666,65354.545454545456,657768.375,70.5
3166,0.0,105.41666666666667,0.4090909090909091,0.0,579576.3333333334,26984.090909090908,604311.75,105.79166666666667
3167,0.0,50.916666666666664,0.3333333333333333,0.0,391682.2916666667,74025.0,465707.2916666667,51.25
3168,1.625,13.125,10.583333333333334,577185.8333333334,323475.0,1851356.25,2752017.0833333335,25.333333333333332
3169,0.0,130.29166666666666,1.1818181818181819,0.0,583711.9166666666,97463.63636363637,673053.5833333334,131.375
3170,0.0,57.25,0.9090909090909091,0.0,573701.375,46772.72727272727,616576.375,58.083333333333336
3171,0.0,49.416666666666664,0.22727272727272727,0.0,523773.625,10072.727272727272,533006.9583333334,49.625
3172,0.13636363636363635,58.541666666666664,1.0434782608695652,6154.545454545455,432199.875,166888.26086956522,597776.125,59.666666666666664
3173,1.1363636363636365,33.333333333333336,9.0,351096.8181818182,584511.5833333334,1060316.6666666667,1966667.0,43.375
3174,0.3333333333333333,61.625,2.0833333333333335,20670.833333333332,683624.75,226260.0,930555.5833333334,64.04166666666667
3175,0.8260869565217391,28.125,6.333333333333333,1111206.5217391304,333616.6666666667,671416.25,2069939.1666666667,35.25
3176,1.7272727272727273,56.666666666666664,13.375,532357.7272727273,490746.5416666667,1052856.25,2031597.375,71.625
3177,1.0909090909090908,26.583333333333332,3.625,893519.5454545454,581404.1666666666,880495.0,2280958.75,31.208333333333332
3178,0.8333333333333334,12.791666666666666,13.166666666666666,508622.5,2432864.5833333335,3772019.5833333335,6713506.666666667,26.791666666666668
3179,2.0,20.458333333333332,11.0,625921.25,685187.2083333334,2573960.8333333335,3885069.2916666665,33.458333333333336
3180,4.125,20.0,6.125,4075308.3333333335,500363.5833333333,1786377.9166666667,6362049.833333333,30.25
3181,1.375,24.5,8.5,946595.8333333334,393162.5,1603757.9166666667,2943516.25,34.375
3182,0.0,81.54166666666667,0.13636363636363635,0.0,377735.0833333333,3755.4545454545455,381177.5833333333,81.66666666666667
3183,0.2727272727272727,48.958333333333336,12.083333333333334,58842.72727272727,720890.625,1456498.3333333333,2231328.125,61.291666666666664
3184,0.18181818181818182,95.95833333333333,3.1666666666666665,40125.90909090909,629915.8333333334,400978.3333333333,1067676.25,99.29166666666667
3185,0.045454545454545456,35.25,1.25,5000.0,468005.125,95118.75,567707.2083333334,36.541666666666664
3186,0.0,41.333333333333336,0.13043478260869565,0.0,410385.9583333333,19017.391304347828,428610.9583333333,41.458333333333336
3187,0.0,26.791666666666668,2.5833333333333335,0.0,439922.9583333333,287959.1666666667,727882.125,29.375
3188,0.0,58.25,0.09090909090909091,0.0,363435.7916666667,44090.90909090909,403852.4583333333,58.333333333333336
3189,0.08333333333333333,96.58333333333333,1.0,39325.0,692074.625,88784.78260869565,816485.0416666666,97.625
3190,0.0,106.5,0.0,0.0,528674.2916666666,0.0,528674.2916666666,106.5
3191,0.18181818181818182,28.0,2.5833333333333335,38832.72727272727,291119.75,348795.4166666667,675511.8333333334,30.75
3192,0.045454545454545456,24.416666666666668,2.9583333333333335,5000.0,312642.8333333333,291463.3333333333,608689.5,27.416666666666668
3193,1.4782608695652173,11.0,10.708333333333334,557764.7826086957,407235.0416666667,2475431.6666666665,3417191.2916666665,23.125
3194,0.0,162.91666666666666,0.3333333333333333,0.0,970010.125,33260.416666666664,1003270.5416666666,163.25
3195,1.4583333333333333,37.208333333333336,4.791666666666667,846652.5,658117.8333333334,1734326.6666666667,3239097.0,43.458333333333336
3196,1.0833333333333333,9.25,10.916666666666666,364045.8333333333,387055.5,2096576.25,2847677.5833333335,21.25
3197,0.0,30.041666666666668,0.9090909090909091,0.0,564849.5416666666,519228.1818181818,1040808.7083333334,30.875
3198,0.9565217391304348,60.208333333333336,10.166666666666666,223573.91304347827,810575.9166666666,1257374.1666666667,2282208.4166666665,71.29166666666667
3199,0.7727272727272727,24.208333333333332,6.083333333333333,273270.45454545453,264278.7916666667,913599.5833333334,1428376.2916666667,31.0
3200,0.0,74.375,0.045454545454545456,0.0,599778.3333333334,4045.4545454545455,603486.6666666666,74.41666666666667
3201,2.7916666666666665,21.916666666666668,5.5,3411087.5,951325.0,3555717.0833333335,7918129.583333333,30.208333333333332
3202,0.0,99.33333333333333,1.5909090909090908,0.0,414408.8333333333,112734.09090909091,517748.4166666667,100.79166666666667
3203,0.3181818181818182,110.58333333333333,3.0416666666666665,14907.272727272728,938896.125,1112281.25,2064842.375,113.91666666666667
3204,1.826086956521739,19.166666666666668,12.083333333333334,313221.73913043475,694607.25,2804576.6666666665,3799354.75,33.0
3205,0.6666666666666666,26.916666666666668,9.208333333333334,254449.58333333334,686132.0833333334,1713275.0,2653856.6666666665,36.791666666666664
3206,1.0416666666666667,29.958333333333332,4.625,307901.6666666667,534409.5,1110265.8333333333,1952577.0,35.625
3207,3.5416666666666665,23.041666666666668,11.125,2762926.25,498672.9166666667,2386405.4166666665,5648004.583333333,37.708333333333336
3208,2.0,19.708333333333332,7.166666666666667,524356.5217391305,397007.5833333333,1106667.9166666667,2006183.8333333333,28.791666666666668
3209,0.0,39.75,0.22727272727272727,0.0,901774.875,11177.272727272728,912020.7083333334,39.958333333333336
3210,1.0,64.20833333333333,6.875,1971835.9090909092,1031811.75,1599412.5,4438740.5,72.0
3211,0.045454545454545456,83.66666666666667,2.8333333333333335,6363.636363636364,682537.9166666666,245128.75,933500.0,86.54166666666667
3212,0.6521739130434783,47.541666666666664,5.916666666666667,355660.0,588129.0,1680911.6666666667,2609881.5,54.083333333333336
3213,0.5,109.95833333333333,1.875,64772.72727272727,564704.9166666666,178215.0,802294.9166666666,112.29166666666667
3214,2.1666666666666665,10.166666666666666,11.458333333333334,829595.4166666666,449697.0833333333,2133822.9166666665,3413115.4166666665,23.791666666666668
3215,0.2727272727272727,37.25,8.166666666666666,83429.54545454546,423057.25,1102450.4166666667,1601984.75,45.666666666666664
3216,0.09090909090909091,61.166666666666664,1.7916666666666667,7636.363636363636,314113.25,86983.33333333333,408096.5833333333,63.041666666666664
3217,0.6086956521739131,38.416666666666664,7.208333333333333,157200.0,461246.25,613382.5,1225278.75,46.208333333333336
3218,0.045454545454545456,60.75,2.375,27736.363636363636,314626.9166666667,162607.08333333334,502659.0,63.166666666666664
3219,0.0,82.95833333333333,1.0454545454545454,0.0,521896.5833333333,106868.18181818182,619859.0833333334,83.91666666666667
3220,0.0,53.75,0.045454545454545456,0.0,417684.4583333333,5454.545454545455,422684.4583333333,53.791666666666664
3221,0.3181818181818182,31.375,5.625,43140.90909090909,373979.625,358999.5833333333,772525.0416666666,37.291666666666664
3222,0.09090909090909091,47.916666666666664,2.4782608695652173,14090.90909090909,526507.9166666666,187119.13043478262,718747.0833333334,50.375
3223,1.375,29.208333333333332,8.666666666666666,1426056.6666666667,570430.1666666666,1474556.6666666667,3471043.5,39.25
3224,0.09090909090909091,65.75,0.5454545454545454,8454.545454545454,558215.125,22381.81818181818,586481.7916666666,66.33333333333333
3225,0.0,87.70833333333333,0.09090909090909091,0.0,393319.625,600.0,393869.625,87.79166666666667
3226,0.0,49.708333333333336,0.3333333333333333,0.0,439958.25,30439.583333333332,470397.8333333333,50.041666666666664
3227,2.5416666666666665,86.33333333333333,7.75,1264295.0,1232178.9583333333,1981440.4166666667,4477914.375,96.625
3228,0.22727272727272727,53.041666666666664,7.708333333333333,213588.63636363635,896560.375,1398850.8333333333,2491200.7916666665,60.958333333333336
3229,1.7916666666666667,99.33333333333333,14.208333333333334,421497.0833333333,1292842.8333333333,2131508.75,3845848.6666666665,115.33333333333333
3230,0.0,123.95833333333333,0.2916666666666667,0.0,1201417.2916666667,58899.166666666664,1260316.4583333333,124.25
3231,0.0,102.5,0.6666666666666666,0.0,797709.0,118654.16666666667,916363.1666666666,103.16666666666667
3232,0.0,70.45833333333333,0.125,0.0,487553.2083333333,2729.1666666666665,490282.375,70.58333333333333
3233,0.0,88.0,0.0,0.0,381595.1666666667,0.0,381595.1666666667,88.0
3234,0.4583333333333333,68.95833333333333,8.333333333333334,726252.9166666666,940869.1666666666,1736369.5833333333,3403491.6666666665,77.75
3235,0.045454545454545456,59.833333333333336,1.0454545454545454,11772.727272727272,400478.2916666667,120416.81818181818,521652.0416666667,60.833333333333336
3236,0.0,58.5,0.13636363636363635,0.0,216270.79166666666,58050.0,269483.2916666667,58.625
3237,0.6363636363636364,29.416666666666668,5.958333333333333,917199.5454545454,540912.7916666666,1116946.6666666667,2498625.7083333335,35.958333333333336
3238,2.5416666666666665,44.5,8.625,320518.75,1483364.1666666667,650987.9166666666,2454870.8333333335,55.666666666666664
3239,0.045454545454545456,48.125,2.3333333333333335,2950.0,477447.125,372767.5,852918.7916666666,50.5
3240,0.5,48.125,5.25,750200.0,594874.4583333334,1097768.75,2380326.5416666665,53.833333333333336
3241,0.0,81.22727272727273,0.5,0.0,414596.54545454547,21909.090909090908,436505.63636363635,81.72727272727273
3242,0.0,123.375,0.5833333333333334,0.0,685192.9583333334,61245.833333333336,746438.7916666666,123.95833333333333
3243,0.0,110.95833333333333,0.045454545454545456,0.0,787558.875,2636.3636363636365,789975.5416666666,111.0
3244,0.045454545454545456,26.458333333333332,0.7272727272727273,1290.909090909091,234833.75,207588.63636363635,426306.6666666667,27.166666666666668
3245,0.045454545454545456,40.291666666666664,2.25,20500.0,474743.5416666667,299709.5833333333,793244.7916666666,42.583333333333336
3246,0.625,67.25,4.125,134879.16666666666,1065785.6666666667,1218807.5,2419472.3333333335,72.0
3247,0.4583333333333333,13.708333333333334,9.916666666666666,260225.83333333334,323397.7916666667,2129191.6666666665,2712815.2916666665,24.083333333333332
