CUSTNO,Recency_가구인테리어/잡화_고가,Recency_가구인테리어/잡화_저가,Recency_가구인테리어/잡화_중가,Recency_가전/레저취미/멀티샵_고가,Recency_가전/레저취미/멀티샵_저가,Recency_가전/레저취미/멀티샵_중가,Recency_교육문화/아동_고가,Recency_교육문화/아동_저가,Recency_교육문화/아동_중가,Recency_식품/생활_고가,Recency_식품/생활_저가,Recency_식품/생활_중가,Recency_의류/이미용_고가,Recency_의류/이미용_저가,Recency_의류/이미용_중가,Recency_침구/주방_고가,Recency_침구/주방_저가,Recency_침구/주방_중가
1571,-2939,39,11,-2939,-2939,4,-2939,-2939,-2939,12,2,2,15,39,6,-2939,28,17
1572,-2939,-2939,-2939,-2939,60,-2939,-2939,20,29,2,1,1,-2939,2,49,-2939,31,-2939
1573,-2939,12,46,-2939,35,-2939,-2939,78,-2939,11,1,1,5,5,22,-2939,25,-2939
1574,-2939,4,-2939,-2939,22,-2939,-2939,-2939,-2939,14,1,1,54,71,24,89,69,15
1575,14,17,-2939,-2939,-2939,-2939,-2939,-2939,-2939,1,-2939,1,-2939,-2939,25,67,-2939,-2939
1576,-2939,9,6,-2939,-2939,55,-2939,-2939,-2939,2,11,2,5,-2939,80,-2939,78,-2939
1577,-2939,1,8,5,2,19,-2939,-2939,-2939,36,1,1,27,8,9,50,8,27
1578,59,20,15,-2939,-2939,5,-2939,-2939,-2939,2,-2939,2,5,-2939,13,82,-2939,52
1579,-2939,41,12,-2939,-2939,49,-2939,-2939,-2939,1,-2939,1,4,-2939,4,4,-2939,5
1580,-2939,1,-2939,-2939,30,-2939,-2939,-2939,-2939,4,1,1,-2939,22,-2939,-2939,-2939,-2939
1581,78,68,-2939,68,-2939,19,-2939,-2939,-2939,61,29,16,30,61,14,-2939,-2939,-2939
1582,-2939,20,73,-2939,1,14,-2939,9,31,6,1,1,-2939,1,50,-2939,6,-2939
1583,-2939,54,83,-2939,77,80,-2939,-2939,42,31,4,4,40,1,32,-2939,10,-2939
1584,-2939,7,7,-2939,16,-2939,-2939,-2939,33,1,1,1,19,11,6,-2939,1,-2939
1585,3,7,-2939,4,-2939,2,-2939,30,-2939,24,24,4,2,-2939,4,89,4,2
1586,-2939,-2939,-2939,-2939,-2939,23,-2939,-2939,-2939,3,20,20,-2939,40,-2939,88,71,-2939
1587,-2939,15,1,33,-2939,27,-2939,-2939,-2939,19,11,1,7,11,16,81,-2939,1
1588,-2939,-2939,-2939,-2939,-2939,61,39,-2939,14,-2939,-2939,14,-2939,-2939,5,61,-2939,-2939
1589,20,-2939,4,-2939,-2939,67,-2939,-2939,-2939,2,8,1,74,57,2,67,-2939,30
1590,-2939,24,75,-2939,-2939,-2939,-2939,-2939,-2939,-2939,4,4,-2939,31,-2939,20,14,-2939
1591,-2939,29,-2939,-2939,33,-2939,-2939,73,-2939,11,5,2,89,5,21,79,5,29
1592,-2939,6,8,-2939,-2939,10,-2939,-2939,-2939,6,9,5,5,-2939,26,-2939,-2939,77
1593,-2939,11,-2939,-2939,-2939,29,-2939,71,-2939,28,1,1,-2939,11,17,-2939,20,-2939
1594,-2939,9,18,-2939,-2939,86,-2939,-2939,-2939,4,12,12,12,12,3,12,12,71
1595,-2939,7,-2939,-2939,85,-2939,-2939,-2939,-2939,39,4,4,-2939,25,-2939,-2939,-2939,-2939
1596,18,45,17,-2939,-2939,33,-2939,-2939,8,8,35,7,31,-2939,17,21,-2939,17
1597,-2939,15,22,-2939,-2939,6,-2939,9,-2939,2,2,2,47,16,15,22,26,22
1598,-2939,12,-2939,-2939,2,55,-2939,-2939,-2939,1,1,2,-2939,1,-2939,-2939,69,-2939
1599,22,4,25,22,-2939,18,-2939,39,22,3,14,3,30,48,18,38,-2939,38
1600,-2939,11,-2939,-2939,-2939,-2939,-2939,-2939,-2939,2,1,1,-2939,-2939,-2939,-2939,24,-2939
1601,-2939,38,38,67,-2939,19,-2939,-2939,-2939,31,30,11,9,-2939,9,31,-2939,38
1602,-2939,8,56,-2939,-2939,51,-2939,-2939,-2939,10,-2939,14,-2939,-2939,-2939,5,-2939,4
1603,38,3,17,-2939,-2939,18,-2939,-2939,25,3,-2939,3,3,-2939,32,59,-2939,32
1604,-2939,11,-2939,-2939,-2939,22,-2939,-2939,-2939,7,75,3,3,-2939,51,52,-2939,61
1605,66,6,6,-2939,-2939,1,-2939,-2939,-2939,15,8,1,6,-2939,6,3,-2939,10
1606,-2939,11,31,60,-2939,25,-2939,-2939,49,3,2,2,17,36,3,-2939,-2939,-2939
1607,5,3,5,2,-2939,44,-2939,-2939,-2939,3,24,3,3,72,5,50,19,3
1608,-2939,-2939,-2939,-2939,5,-2939,-2939,-2939,-2939,13,2,2,-2939,-2939,-2939,-2939,-2939,-2939
1609,-2939,-2939,16,13,-2939,16,-2939,-2939,37,-2939,-2939,34,25,-2939,14,14,-2939,-2939
1610,-2939,60,-2939,-2939,-2939,-2939,-2939,61,-2939,1,-2939,9,80,61,-2939,-2939,-2939,-2939
1611,-2939,11,-2939,-2939,-2939,82,-2939,87,45,20,2,2,-2939,20,3,56,26,41
1612,-2939,29,-2939,-2939,-2939,-2939,-2939,18,-2939,10,37,3,-2939,47,8,-2939,37,22
1613,-2939,16,53,-2939,16,6,-2939,-2939,-2939,6,9,2,9,10,13,-2939,6,40
1614,-2939,7,27,-2939,-2939,-2939,-2939,-2939,-2939,4,58,2,-2939,-2939,-2939,-2939,-2939,-2939
1615,-2939,16,5,5,7,5,-2939,-2939,60,5,7,5,5,-2939,5,81,10,16
1616,5,5,84,-2939,-2939,-2939,-2939,-2939,-2939,12,-2939,5,54,-2939,5,2,-2939,-2939
1617,-2939,4,57,-2939,-2939,75,-2939,-2939,-2939,14,-2939,14,18,-2939,18,-2939,-2939,19
1618,28,26,87,11,-2939,3,-2939,-2939,-2939,46,63,3,11,-2939,11,3,-2939,-2939
1619,-2939,22,-2939,-2939,-2939,-2939,-2939,10,-2939,4,24,3,18,9,-2939,-2939,46,59
1620,-2939,26,3,-2939,-2939,74,-2939,-2939,38,20,20,2,25,-2939,10,38,-2939,-2939
1621,-2939,10,62,-2939,-2939,67,-2939,-2939,-2939,1,-2939,1,-2939,-2939,12,72,-2939,-2939
1622,-2939,14,-2939,-2939,2,66,-2939,-2939,-2939,18,1,1,-2939,13,-2939,-2939,13,-2939
1623,-2939,50,-2939,-2939,1,-2939,-2939,-2939,-2939,19,4,2,-2939,58,-2939,-2939,27,17
1624,17,12,-2939,-2939,-2939,-2939,-2939,-2939,-2939,68,81,8,39,81,17,67,-2939,-2939
1625,-2939,8,69,-2939,4,54,-2939,56,-2939,41,4,4,-2939,5,46,-2939,5,68
1626,86,3,-2939,44,-2939,-2939,-2939,-2939,26,30,1,1,-2939,-2939,19,-2939,77,19
1627,-2939,5,-2939,-2939,36,-2939,-2939,-2939,-2939,14,5,1,-2939,5,-2939,-2939,56,-2939
1628,28,34,-2939,-2939,-2939,-2939,-2939,-2939,25,32,25,11,73,34,5,5,-2939,35
1629,-2939,9,-2939,-2939,7,81,-2939,-2939,-2939,29,2,2,91,-2939,3,-2939,29,-2939
1630,63,6,6,3,-2939,18,-2939,24,4,31,31,8,52,21,1,14,16,80
1631,82,-2939,33,19,-2939,5,-2939,-2939,-2939,61,2,5,5,-2939,19,-2939,-2939,-2939
1632,-2939,27,-2939,-2939,-2939,3,-2939,-2939,-2939,5,1,1,-2939,5,1,89,5,74
1633,48,35,69,-2939,50,69,-2939,-2939,-2939,26,1,1,21,40,35,77,9,29
1635,-2939,38,62,62,-2939,62,-2939,-2939,-2939,21,-2939,7,20,-2939,19,30,-2939,62
1636,-2939,21,-2939,-2939,-2939,40,-2939,-2939,-2939,6,5,2,-2939,-2939,-2939,89,2,-2939
1637,-2939,42,10,-2939,-2939,19,-2939,-2939,-2939,-2939,38,7,8,38,3,10,-2939,21
1638,12,71,34,89,-2939,12,59,4,13,4,4,4,34,50,5,-2939,4,-2939
1639,-2939,7,1,-2939,-2939,20,-2939,-2939,-2939,60,-2939,1,-2939,-2939,47,-2939,62,46
1640,19,10,47,-2939,-2939,20,-2939,-2939,-2939,25,10,10,19,25,19,-2939,10,52
1641,-2939,77,13,-2939,-2939,-2939,-2939,-2939,-2939,2,6,7,13,-2939,54,-2939,43,-2939
1642,27,14,10,36,47,46,-2939,-2939,-2939,4,5,4,44,41,4,26,-2939,-2939
1644,-2939,49,-2939,70,-2939,33,-2939,-2939,44,2,1,1,28,1,75,-2939,6,-2939
1645,-2939,13,-2939,-2939,82,-2939,-2939,-2939,-2939,13,1,1,-2939,12,-2939,-2939,63,-2939
1646,10,35,14,5,7,32,-2939,24,79,32,4,7,27,4,5,17,24,28
1647,-2939,54,32,-2939,-2939,4,-2939,30,-2939,59,7,1,17,25,3,59,9,-2939
1648,-2939,6,3,-2939,-2939,3,-2939,-2939,-2939,3,2,2,19,2,1,-2939,2,-2939
1649,-2939,8,-2939,-2939,20,-2939,-2939,27,55,4,1,1,-2939,1,25,-2939,8,-2939
1650,-2939,92,80,-2939,-2939,-2939,-2939,-2939,-2939,5,6,5,80,2,24,-2939,24,-2939
1651,-2939,-2939,-2939,-2939,47,22,-2939,-2939,-2939,14,4,2,-2939,26,24,-2939,48,-2939
1652,54,6,1,17,77,33,-2939,-2939,-2939,1,1,1,17,11,8,34,24,21
1653,-2939,38,54,87,29,3,-2939,-2939,-2939,34,11,3,82,34,34,3,11,-2939
1654,31,24,39,-2939,-2939,-2939,-2939,86,37,4,4,4,17,42,10,-2939,24,42
1655,-2939,11,-2939,-2939,56,-2939,-2939,10,-2939,5,2,8,-2939,10,-2939,-2939,21,-2939
1656,-2939,11,-2939,-2939,50,13,-2939,-2939,77,75,21,21,-2939,21,11,-2939,21,-2939
1657,-2939,18,39,-2939,-2939,-2939,-2939,-2939,25,12,-2939,5,5,-2939,10,-2939,-2939,-2939
1658,42,10,-2939,-2939,-2939,-2939,-2939,-2939,-2939,59,23,11,17,-2939,10,-2939,-2939,42
1659,73,2,9,-2939,-2939,74,-2939,-2939,-2939,4,2,2,2,4,2,87,58,87
1660,-2939,-2939,-2939,-2939,-2939,-2939,-2939,41,-2939,9,4,4,-2939,54,-2939,-2939,13,-2939
1661,-2939,74,-2939,-2939,-2939,67,-2939,19,-2939,11,4,1,-2939,4,-2939,-2939,5,-2939
1662,47,42,9,30,-2939,-2939,-2939,-2939,-2939,2,56,2,9,-2939,9,9,-2939,9
1663,-2939,13,81,-2939,5,32,-2939,-2939,-2939,8,4,4,7,15,4,-2939,4,5
1664,68,12,-2939,-2939,-2939,9,-2939,-2939,-2939,12,19,9,4,-2939,5,63,-2939,28
1665,-2939,9,-2939,-2939,91,35,-2939,90,-2939,4,5,4,42,68,36,-2939,8,-2939
1666,-2939,54,39,-2939,78,79,-2939,-2939,-2939,50,45,45,19,-2939,12,12,79,-2939
1667,-2939,66,3,-2939,-2939,-2939,-2939,-2939,-2939,1,11,1,32,-2939,10,54,32,-2939
1668,66,51,92,10,-2939,10,-2939,-2939,37,26,20,9,19,20,19,38,55,55
1669,-2939,-2939,-2939,-2939,-2939,-2939,-2939,55,-2939,29,6,6,-2939,31,-2939,-2939,13,-2939
1670,-2939,42,-2939,-2939,12,83,-2939,40,63,2,2,1,9,2,11,-2939,49,56
1671,-2939,-2939,40,-2939,-2939,30,-2939,-2939,-2939,25,5,5,25,44,19,71,-2939,82
1672,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,4,2,2,-2939,11,-2939,-2939,13,-2939
1673,81,69,25,43,-2939,73,-2939,-2939,-2939,4,11,3,16,11,10,3,-2939,3
1674,-2939,80,-2939,-2939,1,-2939,-2939,5,29,25,1,1,31,28,40,-2939,1,-2939
1675,31,67,44,-2939,-2939,45,-2939,44,45,5,18,5,4,36,10,4,44,21
1676,-2939,-2939,-2939,72,-2939,-2939,73,47,7,36,10,4,33,36,21,-2939,36,-2939
1677,-2939,19,56,52,56,-2939,-2939,-2939,-2939,40,7,1,-2939,9,2,-2939,9,-2939
1678,33,5,-2939,-2939,-2939,18,-2939,-2939,20,5,81,1,80,72,4,67,81,33
1679,39,49,6,24,-2939,54,-2939,-2939,24,5,-2939,5,4,-2939,24,66,-2939,-2939
1680,-2939,13,-2939,-2939,-2939,-2939,-2939,-2939,-2939,7,24,3,19,24,-2939,29,24,-2939
1681,-2939,1,7,70,-2939,10,-2939,-2939,-2939,1,-2939,1,10,-2939,10,-2939,-2939,-2939
1682,-2939,21,-2939,-2939,-2939,18,-2939,-2939,-2939,8,-2939,3,2,-2939,19,21,-2939,10
1683,-2939,8,35,-2939,15,19,-2939,18,-2939,35,15,8,28,10,9,87,18,-2939
1684,-2939,-2939,85,80,18,13,-2939,-2939,-2939,13,5,5,75,51,7,11,-2939,-2939
1685,12,10,-2939,38,-2939,12,-2939,-2939,81,10,45,10,17,10,4,4,42,22
1687,-2939,22,-2939,-2939,8,-2939,-2939,-2939,28,25,2,5,-2939,15,35,-2939,22,28
1688,-2939,12,66,12,-2939,5,-2939,-2939,-2939,3,4,3,5,68,5,6,65,-2939
1689,-2939,-2939,-2939,-2939,80,37,-2939,-2939,-2939,64,1,1,-2939,19,89,-2939,12,-2939
1690,-2939,25,-2939,-2939,28,-2939,-2939,-2939,-2939,1,1,1,-2939,18,-2939,-2939,13,-2939
1691,45,11,11,38,-2939,74,-2939,-2939,-2939,1,-2939,1,18,-2939,5,5,-2939,18
1692,-2939,37,-2939,-2939,-2939,-2939,-2939,18,-2939,10,2,2,38,4,11,-2939,56,-2939
1693,-2939,4,-2939,-2939,-2939,1,-2939,-2939,6,1,84,1,21,-2939,8,6,-2939,20
1694,-2939,90,55,-2939,44,-2939,-2939,8,-2939,10,13,6,-2939,9,40,73,18,87
1695,-2939,49,90,-2939,-2939,88,-2939,-2939,-2939,3,-2939,5,33,-2939,3,22,-2939,22
1696,54,27,13,-2939,-2939,9,-2939,-2939,-2939,35,21,5,13,-2939,13,-2939,-2939,-2939
1697,-2939,10,83,-2939,57,-2939,-2939,-2939,-2939,1,1,1,-2939,2,-2939,-2939,7,-2939
1698,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,53,27,3,3,-2939,2,89,-2939,20,34
1699,72,11,83,27,61,6,-2939,-2939,-2939,14,1,1,15,39,6,-2939,6,75
1700,-2939,66,17,-2939,-2939,-2939,-2939,-2939,-2939,2,13,1,-2939,1,67,-2939,11,89
1701,-2939,30,6,-2939,-2939,-2939,-2939,27,84,43,2,1,-2939,32,27,-2939,61,-2939
1702,3,6,5,13,65,-2939,-2939,-2939,-2939,9,19,2,8,19,4,76,65,65
1703,-2939,-2939,-2939,-2939,-2939,53,-2939,25,-2939,6,2,2,-2939,20,75,-2939,15,-2939
1704,-2939,1,-2939,-2939,-2939,-2939,-2939,-2939,-2939,14,1,2,-2939,13,-2939,-2939,4,-2939
1705,-2939,9,-2939,-2939,-2939,-2939,-2939,-2939,-2939,7,-2939,8,-2939,-2939,-2939,-2939,-2939,-2939
1706,-2939,6,-2939,-2939,78,90,-2939,-2939,-2939,20,5,5,-2939,20,25,-2939,20,-2939
1707,62,-2939,22,-2939,13,-2939,-2939,-2939,-2939,4,2,2,-2939,70,22,-2939,62,-2939
1708,-2939,37,69,81,6,-2939,-2939,37,9,1,1,1,-2939,9,69,-2939,37,-2939
1709,89,7,11,71,-2939,54,-2939,-2939,-2939,7,-2939,27,54,-2939,54,54,-2939,89
1710,-2939,59,87,-2939,4,-2939,-2939,-2939,-2939,17,10,4,-2939,10,-2939,-2939,11,-2939
1711,-2939,88,-2939,-2939,73,-2939,-2939,-2939,-2939,-2939,4,2,-2939,18,-2939,-2939,18,-2939
1712,-2939,6,-2939,-2939,10,-2939,-2939,-2939,-2939,22,1,7,-2939,32,-2939,-2939,-2939,-2939
1713,-2939,8,68,3,-2939,1,-2939,-2939,-2939,5,8,5,19,26,1,3,8,32
1714,-2939,10,18,-2939,-2939,-2939,-2939,-2939,-2939,6,44,1,29,1,7,-2939,39,24
1715,-2939,36,-2939,-2939,-2939,-2939,-2939,40,-2939,6,1,1,-2939,37,32,-2939,32,-2939
1716,-2939,1,17,-2939,-2939,17,-2939,-2939,71,17,1,1,19,9,19,-2939,73,-2939
1717,-2939,53,-2939,-2939,5,-2939,-2939,-2939,52,4,7,2,-2939,-2939,-2939,-2939,78,-2939
1718,-2939,4,32,-2939,-2939,14,-2939,-2939,28,4,-2939,4,20,-2939,14,-2939,-2939,-2939
1719,-2939,5,27,-2939,50,-2939,-2939,57,-2939,10,2,1,20,9,7,-2939,10,-2939
1720,-2939,8,-2939,-2939,10,19,-2939,30,50,4,4,1,-2939,12,-2939,-2939,8,-2939
1721,-2939,90,-2939,-2939,-2939,-2939,-2939,5,-2939,16,9,2,-2939,16,15,-2939,25,-2939
1722,46,24,-2939,18,-2939,15,-2939,-2939,-2939,4,4,4,46,32,-2939,46,14,4
1723,9,72,18,-2939,29,-2939,-2939,-2939,-2939,25,36,4,10,57,10,-2939,-2939,-2939
1724,-2939,7,-2939,-2939,-2939,-2939,-2939,-2939,-2939,56,10,3,12,-2939,-2939,-2939,-2939,-2939
1725,-2939,6,2,5,-2939,-2939,-2939,-2939,-2939,2,73,2,2,-2939,5,2,-2939,-2939
1726,-2939,3,-2939,-2939,-2939,-2939,-2939,-2939,-2939,15,55,3,-2939,-2939,21,-2939,-2939,-2939
1727,-2939,-2939,-2939,-2939,9,-2939,-2939,-2939,-2939,4,1,1,-2939,26,-2939,-2939,4,-2939
1728,7,5,88,5,-2939,28,-2939,-2939,-2939,5,-2939,5,33,-2939,8,11,-2939,57
1729,33,1,-2939,-2939,-2939,38,-2939,-2939,-2939,4,51,1,-2939,-2939,19,-2939,-2939,-2939
1730,-2939,-2939,-2939,-2939,91,-2939,53,78,53,26,2,2,-2939,13,30,-2939,57,-2939
1731,-2939,48,56,-2939,-2939,2,-2939,-2939,-2939,1,7,2,1,-2939,13,5,-2939,-2939
1732,-2939,-2939,75,89,10,64,57,16,27,30,16,9,10,30,64,92,16,75
1733,38,25,2,63,25,77,-2939,81,81,3,25,1,56,25,1,-2939,25,81
1734,-2939,4,-2939,-2939,-2939,-2939,-2939,-2939,-2939,4,4,4,-2939,4,63,-2939,4,-2939
1735,-2939,13,79,-2939,-2939,-2939,-2939,49,5,5,1,1,-2939,5,57,-2939,5,87
1736,18,2,53,-2939,-2939,18,-2939,-2939,-2939,2,2,4,18,2,4,-2939,4,60
1737,-2939,82,-2939,-2939,-2939,-2939,-2939,-2939,-2939,77,1,1,19,-2939,-2939,-2939,1,-2939
1738,-2939,51,-2939,-2939,-2939,6,-2939,-2939,-2939,1,25,1,9,32,6,-2939,26,25
1739,3,6,17,-2939,-2939,10,-2939,-2939,-2939,36,64,2,11,2,69,-2939,-2939,72
1740,-2939,45,66,-2939,57,-2939,-2939,-2939,-2939,19,4,4,11,11,74,38,22,17
1741,-2939,33,-2939,-2939,-2939,-2939,-2939,-2939,-2939,56,9,16,14,-2939,53,-2939,-2939,-2939
1742,-2939,10,-2939,-2939,34,-2939,-2939,-2939,-2939,14,4,1,-2939,67,-2939,-2939,10,-2939
1743,-2939,22,3,-2939,-2939,3,-2939,-2939,-2939,13,1,3,-2939,11,-2939,-2939,10,-2939
1744,-2939,2,-2939,-2939,5,64,-2939,-2939,-2939,14,2,2,-2939,-2939,80,19,22,73
1745,5,6,45,45,-2939,45,-2939,-2939,46,21,2,2,43,25,5,45,57,-2939
1746,-2939,68,-2939,-2939,5,-2939,-2939,18,-2939,31,1,1,-2939,1,82,-2939,5,82
1747,56,4,6,4,15,29,-2939,-2939,-2939,15,15,4,56,15,32,-2939,-2939,-2939
1748,53,81,13,-2939,-2939,36,-2939,-2939,-2939,9,5,1,53,5,36,-2939,64,19
1749,-2939,52,-2939,-2939,-2939,30,-2939,-2939,-2939,13,26,9,9,-2939,18,53,-2939,18
1750,-2939,5,13,-2939,-2939,-2939,-2939,-2939,-2939,39,13,2,54,8,-2939,-2939,14,-2939
1751,-2939,68,-2939,-2939,-2939,-2939,-2939,-2939,-2939,4,2,1,-2939,-2939,-2939,-2939,68,-2939
1752,-2939,66,-2939,-2939,1,-2939,-2939,2,-2939,2,1,1,26,15,-2939,-2939,15,-2939
1753,38,11,38,7,-2939,38,-2939,-2939,-2939,4,-2939,4,4,-2939,11,-2939,-2939,42
1754,32,56,46,47,-2939,75,-2939,-2939,-2939,8,-2939,8,29,-2939,61,-2939,-2939,-2939
1755,-2939,56,-2939,-2939,-2939,11,-2939,-2939,-2939,24,4,4,-2939,27,77,-2939,7,57
1756,-2939,12,31,-2939,-2939,-2939,-2939,-2939,38,28,28,1,19,-2939,18,1,-2939,-2939
1757,-2939,20,-2939,-2939,-2939,-2939,-2939,-2939,56,53,2,2,-2939,29,44,-2939,20,-2939
1758,-2939,27,-2939,-2939,13,69,-2939,-2939,73,4,1,4,-2939,8,-2939,-2939,55,-2939
1759,-2939,80,69,-2939,-2939,12,-2939,-2939,18,12,7,7,53,31,58,-2939,31,33
1760,-2939,11,-2939,78,-2939,56,-2939,-2939,-2939,11,60,11,11,37,11,-2939,60,11
1762,-2939,20,14,40,-2939,45,-2939,-2939,60,3,-2939,2,-2939,-2939,3,78,-2939,-2939
1763,-2939,72,10,22,-2939,12,-2939,-2939,-2939,25,14,9,26,14,9,-2939,18,-2939
1764,74,26,-2939,-2939,5,-2939,-2939,-2939,-2939,5,5,4,68,-2939,4,-2939,-2939,28
1765,-2939,37,-2939,-2939,53,-2939,-2939,-2939,-2939,10,4,4,-2939,10,53,-2939,4,-2939
1766,-2939,-2939,-2939,11,-2939,-2939,-2939,-2939,-2939,10,3,2,10,3,10,-2939,-2939,-2939
1767,-2939,33,-2939,-2939,-2939,57,-2939,25,-2939,14,1,2,-2939,31,35,-2939,7,77
1768,6,6,6,-2939,-2939,-2939,-2939,-2939,-2939,5,4,5,-2939,26,6,-2939,11,-2939
1769,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,2,31,-2939,-2939,-2939,-2939,-2939
1770,10,33,-2939,-2939,-2939,-2939,-2939,-2939,47,5,47,5,48,-2939,-2939,-2939,47,29
1771,87,17,69,-2939,86,8,-2939,-2939,-2939,17,2,2,5,31,12,12,-2939,17
1772,-2939,20,70,-2939,-2939,-2939,-2939,35,-2939,4,4,1,-2939,2,76,-2939,-2939,-2939
1773,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,48,37,20,-2939,-2939,-2939,-2939,37,-2939
1774,-2939,37,-2939,-2939,4,-2939,-2939,57,-2939,8,4,4,-2939,30,-2939,-2939,35,-2939
1775,3,2,-2939,-2939,62,3,-2939,-2939,-2939,13,2,1,-2939,23,3,-2939,14,-2939
1776,-2939,4,-2939,-2939,-2939,-2939,-2939,38,22,4,11,4,-2939,11,-2939,-2939,33,-2939
1777,18,18,49,18,-2939,-2939,-2939,-2939,29,5,5,5,3,39,5,18,5,9
1778,-2939,-2939,-2939,-2939,82,-2939,-2939,-2939,-2939,32,1,1,-2939,-2939,-2939,-2939,5,-2939
1779,-2939,20,-2939,-2939,-2939,-2939,-2939,1,-2939,54,1,1,34,4,11,-2939,5,-2939
1780,-2939,11,61,-2939,-2939,4,-2939,-2939,46,1,-2939,1,21,-2939,4,-2939,-2939,11
1781,7,8,18,74,-2939,34,-2939,-2939,-2939,1,29,7,6,-2939,6,17,-2939,11
1782,3,-2939,-2939,31,-2939,75,-2939,-2939,61,11,-2939,3,36,-2939,45,64,-2939,3
1783,13,8,1,10,-2939,14,-2939,-2939,-2939,8,-2939,1,28,-2939,25,-2939,-2939,-2939
1784,87,61,11,-2939,-2939,16,-2939,-2939,-2939,15,2,2,8,-2939,16,11,-2939,-2939
1785,-2939,32,-2939,38,-2939,7,-2939,-2939,-2939,32,38,7,88,60,7,-2939,-2939,-2939
1786,-2939,27,2,-2939,-2939,16,-2939,-2939,-2939,4,-2939,1,9,-2939,1,-2939,-2939,-2939
1787,-2939,36,83,-2939,-2939,-2939,-2939,-2939,-2939,6,2,2,-2939,8,83,83,68,-2939
1788,-2939,83,16,74,-2939,90,-2939,-2939,35,30,-2939,18,16,-2939,16,74,-2939,20
1789,-2939,8,-2939,86,-2939,-2939,-2939,-2939,-2939,3,2,1,19,33,-2939,22,11,55
1790,-2939,50,-2939,-2939,62,-2939,-2939,14,69,3,1,2,-2939,2,23,-2939,5,-2939
1791,85,18,-2939,17,58,92,-2939,-2939,-2939,37,58,1,15,-2939,53,45,46,10
1792,-2939,28,38,25,-2939,63,-2939,-2939,-2939,3,25,3,11,-2939,3,-2939,-2939,-2939
1793,-2939,21,-2939,21,-2939,80,-2939,-2939,-2939,71,10,10,-2939,-2939,41,-2939,-2939,31
1794,-2939,19,-2939,-2939,-2939,25,-2939,-2939,-2939,8,2,2,57,35,21,11,25,-2939
1795,-2939,-2939,4,-2939,-2939,-2939,-2939,-2939,78,2,78,2,-2939,-2939,37,-2939,-2939,-2939
1796,19,4,4,-2939,-2939,4,-2939,-2939,-2939,19,-2939,47,4,-2939,4,9,-2939,-2939
1797,-2939,1,-2939,-2939,45,-2939,65,-2939,23,-2939,1,1,-2939,2,61,-2939,6,38
1798,-2939,29,21,13,-2939,21,-2939,-2939,1,1,8,1,13,-2939,13,-2939,8,-2939
1799,-2939,1,-2939,-2939,20,-2939,-2939,-2939,1,1,1,2,-2939,6,-2939,-2939,6,-2939
1800,-2939,9,-2939,-2939,92,73,-2939,-2939,-2939,12,2,5,-2939,6,-2939,-2939,60,-2939
1801,-2939,15,40,82,79,82,-2939,26,-2939,22,26,3,-2939,79,22,18,79,29
1802,37,-2939,-2939,-2939,-2939,-2939,-2939,-2939,16,24,2,2,20,2,18,20,21,-2939
1803,4,-2939,20,45,-2939,4,-2939,-2939,-2939,3,13,3,4,-2939,19,20,-2939,4
1804,22,3,-2939,-2939,-2939,-2939,-2939,-2939,-2939,3,16,2,3,25,9,77,16,-2939
1805,-2939,-2939,-2939,-2939,51,-2939,-2939,-2939,-2939,11,5,5,-2939,-2939,-2939,-2939,12,-2939
1806,-2939,-2939,27,-2939,-2939,47,-2939,-2939,-2939,28,4,1,-2939,7,6,-2939,31,19
1807,-2939,20,45,-2939,-2939,-2939,-2939,-2939,-2939,2,1,1,-2939,1,-2939,-2939,6,79
1808,-2939,44,29,33,9,84,-2939,-2939,-2939,32,1,2,2,58,29,-2939,44,-2939
1809,-2939,16,66,53,-2939,21,-2939,-2939,62,13,-2939,13,28,-2939,21,9,-2939,28
1810,-2939,7,14,-2939,20,2,-2939,-2939,-2939,5,10,5,2,-2939,2,39,13,14
1811,-2939,89,-2939,-2939,-2939,-2939,-2939,-2939,-2939,6,4,4,-2939,-2939,-2939,-2939,64,-2939
1812,55,-2939,2,-2939,32,51,-2939,-2939,-2939,27,2,2,17,-2939,2,-2939,57,34
1813,-2939,10,-2939,11,-2939,11,-2939,63,-2939,28,1,1,11,63,56,71,83,11
1814,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,2,1,1,-2939,-2939,-2939,-2939,20,-2939
1815,-2939,1,79,63,-2939,39,-2939,-2939,26,12,53,1,16,-2939,16,12,-2939,1
1816,-2939,2,34,12,21,-2939,-2939,-2939,-2939,27,12,2,16,-2939,2,2,-2939,-2939
1817,-2939,61,18,-2939,-2939,-2939,-2939,-2939,-2939,5,1,1,-2939,10,-2939,70,5,2
1818,-2939,6,-2939,-2939,-2939,89,-2939,-2939,-2939,4,2,1,39,30,1,45,26,56
1819,-2939,70,-2939,-2939,-2939,-2939,-2939,31,-2939,1,2,1,-2939,4,-2939,-2939,4,-2939
1820,-2939,42,88,-2939,-2939,-2939,-2939,-2939,-2939,13,6,2,-2939,-2939,-2939,-2939,63,-2939
