CUSTNO,Recency_가구인테리어/잡화_고가,Recency_가구인테리어/잡화_저가,Recency_가구인테리어/잡화_중가,Recency_가전/레저취미/멀티샵_고가,Recency_가전/레저취미/멀티샵_저가,Recency_가전/레저취미/멀티샵_중가,Recency_교육문화/아동_고가,Recency_교육문화/아동_저가,Recency_교육문화/아동_중가,Recency_식품/생활_고가,Recency_식품/생활_저가,Recency_식품/생활_중가,Recency_의류/이미용_고가,Recency_의류/이미용_저가,Recency_의류/이미용_중가,Recency_침구/주방_고가,Recency_침구/주방_저가,Recency_침구/주방_중가
2058,17,8,-3122,61,21,16,-3122,21,-3122,-3122,21,5,88,21,5,-3122,-3122,53
2059,73,84,3,-3122,32,3,-3122,-3122,-3122,20,1,1,3,86,35,-3122,-3122,35
2060,4,23,3,-3122,-3122,2,-3122,-3122,-3122,2,-3122,2,18,-3122,2,82,-3122,39
2061,-3122,49,-3122,-3122,40,-3122,-3122,-3122,-3122,7,1,1,-3122,16,15,-3122,75,-3122
2062,80,87,30,28,-3122,2,-3122,-3122,-3122,16,1,4,12,16,7,-3122,-3122,87
2063,51,-3122,-3122,61,-3122,-3122,-3122,-3122,-3122,20,11,2,-3122,-3122,-3122,61,72,31
2064,36,38,35,12,20,3,-3122,-3122,3,35,1,1,31,-3122,3,54,-3122,-3122
2065,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,41,3,5,-3122,68,-3122,-3122,8,-3122
2066,-3122,29,-3122,-3122,18,52,-3122,-3122,-3122,1,1,1,-3122,24,-3122,-3122,16,-3122
2067,-3122,48,-3122,-3122,-3122,-3122,-3122,-3122,-3122,63,-3122,8,8,13,13,-3122,-3122,-3122
2068,-3122,4,16,4,-3122,4,-3122,-3122,46,54,10,5,1,-3122,19,19,22,34
2069,-3122,52,-3122,-3122,3,-3122,-3122,-3122,-3122,2,2,1,-3122,3,3,-3122,30,-3122
2070,-3122,23,86,28,-3122,18,-3122,-3122,3,2,34,2,30,24,17,41,-3122,-3122
2071,38,3,2,10,-3122,16,-3122,-3122,45,2,52,1,3,-3122,3,10,-3122,58
2072,-3122,35,-3122,-3122,13,84,-3122,-3122,81,6,7,2,-3122,6,-3122,-3122,21,-3122
2073,-3122,12,-3122,-3122,26,82,-3122,2,-3122,2,2,2,-3122,18,2,-3122,25,-3122
2074,32,20,29,18,19,75,-3122,-3122,-3122,20,6,2,29,2,20,-3122,53,88
2075,-3122,-3122,-3122,-3122,43,64,-3122,1,-3122,-3122,14,6,-3122,64,74,-3122,49,-3122
2076,-3122,15,4,-3122,56,19,-3122,19,21,7,4,4,32,41,15,88,-3122,88
2077,-3122,20,-3122,-3122,4,-3122,-3122,32,-3122,5,4,4,74,5,26,-3122,26,-3122
2078,26,35,13,-3122,38,8,-3122,-3122,26,54,16,6,28,10,11,-3122,19,-3122
2079,-3122,56,-3122,-3122,54,32,-3122,45,-3122,13,2,2,-3122,24,29,-3122,10,-3122
2080,-3122,11,85,-3122,-3122,-3122,-3122,-3122,30,10,39,7,30,28,30,-3122,21,-3122
2081,-3122,80,-3122,11,-3122,-3122,-3122,21,-3122,4,4,4,17,21,29,-3122,-3122,-3122
2082,-3122,-3122,-3122,-3122,72,-3122,-3122,-3122,-3122,3,3,3,-3122,3,70,-3122,48,-3122
2083,-3122,52,-3122,-3122,81,62,-3122,61,-3122,19,24,11,-3122,21,38,-3122,19,10
2084,-3122,2,-3122,-3122,31,-3122,-3122,-3122,-3122,5,1,1,-3122,2,-3122,-3122,16,1
2085,-3122,75,14,-3122,-3122,-3122,-3122,-3122,-3122,18,33,4,11,-3122,8,31,-3122,-3122
2086,-3122,-3122,-3122,-3122,4,-3122,-3122,-3122,-3122,17,1,4,-3122,-3122,-3122,-3122,62,-3122
2087,-3122,12,62,-3122,-3122,52,-3122,-3122,-3122,11,79,11,12,-3122,52,45,-3122,38
2088,-3122,2,-3122,-3122,-3122,-3122,-3122,8,-3122,6,5,2,3,19,16,16,14,2
2089,37,12,2,-3122,-3122,23,-3122,-3122,-3122,2,2,2,2,-3122,39,2,2,-3122
2090,63,10,10,5,-3122,1,-3122,-3122,-3122,10,25,1,1,-3122,1,2,-3122,17
2091,51,23,23,-3122,83,16,-3122,83,-3122,23,1,1,2,15,11,-3122,7,-3122
2092,-3122,6,36,18,19,5,-3122,-3122,-3122,10,6,6,18,6,9,64,32,8
2093,2,2,4,23,-3122,25,-3122,-3122,17,11,6,2,11,-3122,78,23,-3122,88
2094,-3122,11,-3122,-3122,11,-3122,-3122,-3122,-3122,11,2,1,-3122,2,-3122,-3122,11,-3122
2095,52,52,32,30,-3122,30,-3122,-3122,-3122,1,6,6,1,-3122,1,30,-3122,-3122
2096,-3122,4,-3122,-3122,18,-3122,-3122,-3122,3,39,1,1,-3122,19,86,-3122,8,-3122
2097,19,1,30,-3122,-3122,10,-3122,-3122,1,1,19,1,1,19,15,1,72,-3122
2098,17,4,43,31,-3122,17,-3122,44,-3122,30,3,3,-3122,10,24,56,10,-3122
2099,88,15,53,-3122,52,-3122,-3122,35,-3122,9,35,1,19,35,18,81,52,12
2100,-3122,33,-3122,-3122,50,31,-3122,-3122,-3122,6,1,1,9,-3122,-3122,81,-3122,6
2101,-3122,14,-3122,-3122,2,25,-3122,90,83,61,10,2,-3122,5,7,-3122,77,38
2102,-3122,23,79,-3122,-3122,-3122,-3122,-3122,81,10,5,6,16,47,4,47,47,10
2103,-3122,27,-3122,-3122,-3122,-3122,59,1,-3122,4,1,1,25,17,36,-3122,24,87
2104,-3122,9,44,-3122,-3122,-3122,-3122,44,-3122,8,2,2,-3122,15,-3122,-3122,-3122,-3122
2105,39,2,67,-3122,-3122,48,-3122,-3122,-3122,5,10,2,11,4,15,-3122,35,67
2106,58,24,-3122,-3122,38,-3122,-3122,52,-3122,8,1,1,-3122,24,45,-3122,1,-3122
2107,14,4,6,-3122,-3122,10,-3122,-3122,-3122,4,-3122,1,30,-3122,4,-3122,-3122,-3122
2108,1,14,14,2,-3122,69,-3122,-3122,-3122,1,1,10,26,-3122,26,-3122,45,74
2109,53,76,29,-3122,-3122,79,-3122,-3122,-3122,26,81,1,-3122,81,-3122,-3122,81,-3122
2110,-3122,41,25,-3122,-3122,-3122,-3122,-3122,-3122,16,5,5,-3122,18,7,19,5,21
2111,-3122,58,58,-3122,-3122,-3122,-3122,30,30,55,5,3,51,44,51,-3122,5,-3122
2112,8,27,-3122,71,87,9,-3122,4,50,4,4,4,25,12,9,8,4,25
2113,-3122,-3122,-3122,-3122,3,-3122,-3122,-3122,-3122,2,1,2,-3122,-3122,-3122,-3122,64,-3122
2114,-3122,50,20,-3122,-3122,21,-3122,53,8,8,43,8,8,43,6,8,-3122,84
2115,-3122,-3122,2,-3122,5,-3122,-3122,-3122,-3122,8,1,1,-3122,71,2,-3122,30,-3122
2116,-3122,9,-3122,68,-3122,64,-3122,-3122,42,12,-3122,5,88,-3122,19,40,-3122,-3122
2117,8,12,16,-3122,22,18,-3122,17,-3122,12,1,1,-3122,5,3,-3122,16,74
2118,-3122,33,66,-3122,-3122,-3122,-3122,-3122,-3122,10,3,1,-3122,14,-3122,-3122,-3122,-3122
2119,3,10,45,25,-3122,58,-3122,-3122,-3122,10,14,3,-3122,-3122,52,16,-3122,30
2120,-3122,-3122,-3122,-3122,-3122,7,-3122,49,-3122,7,5,5,-3122,35,15,-3122,5,-3122
2121,-3122,32,-3122,-3122,-3122,76,-3122,-3122,-3122,28,-3122,18,65,-3122,18,32,-3122,-3122
2122,-3122,38,-3122,-3122,-3122,84,-3122,-3122,-3122,19,38,6,74,-3122,4,53,-3122,53
2123,39,72,-3122,33,-3122,18,-3122,-3122,-3122,4,3,2,51,-3122,13,33,-3122,18
2124,-3122,38,66,44,-3122,64,-3122,-3122,-3122,38,19,12,4,-3122,8,80,21,-3122
2125,-3122,13,4,85,-3122,4,-3122,-3122,-3122,25,5,5,4,47,18,25,47,-3122
2126,33,25,29,3,-3122,41,-3122,-3122,6,12,16,3,25,-3122,1,31,87,18
2127,-3122,17,4,-3122,-3122,38,-3122,-3122,-3122,2,2,2,-3122,22,-3122,-3122,67,-3122
2128,11,1,-3122,27,-3122,-3122,-3122,-3122,-3122,13,4,1,40,44,32,11,-3122,78
2129,-3122,-3122,-3122,-3122,3,17,-3122,-3122,-3122,61,3,3,-3122,3,3,-3122,24,-3122
2130,-3122,1,-3122,-3122,75,48,-3122,-3122,-3122,3,82,4,-3122,-3122,-3122,48,-3122,86
2131,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,36,8,8,-3122,4,-3122,-3122,56,-3122
2132,-3122,8,-3122,-3122,-3122,-3122,-3122,-3122,-3122,7,1,1,62,38,31,-3122,1,-3122
2133,-3122,1,4,-3122,-3122,-3122,-3122,-3122,-3122,57,1,1,16,-3122,4,-3122,-3122,11
2134,-3122,17,73,-3122,15,73,-3122,-3122,-3122,10,10,4,-3122,35,7,-3122,4,73
2135,-3122,40,27,-3122,34,21,-3122,-3122,-3122,18,5,1,-3122,2,4,-3122,25,-3122
2136,-3122,88,-3122,54,-3122,-3122,-3122,-3122,-3122,9,56,9,-3122,54,15,-3122,-3122,-3122
2137,-3122,19,27,-3122,61,46,-3122,-3122,39,2,61,2,14,86,25,45,-3122,27
2138,13,10,9,17,-3122,13,-3122,-3122,72,17,-3122,9,44,-3122,1,17,-3122,77
2139,-3122,44,-3122,-3122,-3122,-3122,-3122,-3122,-3122,9,-3122,5,39,-3122,31,9,-3122,-3122
2140,-3122,1,-3122,-3122,-3122,-3122,-3122,-3122,-3122,11,3,1,-3122,-3122,-3122,-3122,-3122,-3122
2141,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,4,3,3,-3122,10,33,-3122,32,-3122
2142,-3122,37,24,-3122,8,-3122,-3122,-3122,-3122,7,7,1,20,48,17,-3122,-3122,-3122
2143,-3122,9,-3122,-3122,-3122,24,-3122,-3122,-3122,5,80,4,4,-3122,4,11,-3122,9
2144,-3122,7,44,28,-3122,27,-3122,-3122,-3122,5,1,1,87,-3122,3,-3122,25,-3122
2145,33,62,-3122,13,-3122,7,-3122,-3122,-3122,31,-3122,3,51,-3122,33,38,-3122,62
2146,-3122,-3122,-3122,-3122,31,-3122,-3122,-3122,-3122,61,2,2,-3122,36,-3122,-3122,3,-3122
2147,-3122,6,36,-3122,-3122,43,-3122,-3122,-3122,27,10,1,36,-3122,6,27,41,68
2148,-3122,54,24,23,4,27,-3122,-3122,8,4,3,3,2,3,8,24,3,-3122
2149,71,49,-3122,-3122,-3122,16,-3122,-3122,21,17,8,6,18,-3122,52,-3122,-3122,-3122
2150,-3122,10,86,-3122,-3122,31,-3122,-3122,-3122,1,1,1,86,-3122,10,-3122,-3122,86
2151,-3122,2,-3122,-3122,65,-3122,-3122,-3122,-3122,2,2,2,-3122,14,-3122,-3122,23,-3122
2152,-3122,5,-3122,27,42,29,-3122,-3122,17,16,8,5,30,37,20,40,26,54
2153,-3122,-3122,-3122,-3122,64,73,-3122,15,-3122,67,4,1,-3122,-3122,15,-3122,-3122,-3122
2154,6,32,-3122,-3122,-3122,-3122,-3122,-3122,-3122,1,3,1,1,10,1,6,10,32
2155,-3122,26,-3122,-3122,-3122,69,-3122,-3122,-3122,3,16,3,69,16,-3122,-3122,16,-3122
2156,67,9,-3122,29,-3122,-3122,-3122,-3122,62,6,20,5,6,-3122,7,37,29,-3122
2157,-3122,-3122,82,-3122,-3122,-3122,-3122,-3122,-3122,25,2,2,10,2,2,-3122,54,56
2158,49,3,87,10,-3122,3,-3122,-3122,-3122,10,-3122,3,73,-3122,3,-3122,-3122,89
2159,-3122,34,-3122,-3122,75,-3122,-3122,84,-3122,10,11,2,86,32,2,-3122,-3122,-3122
2160,10,49,-3122,-3122,-3122,-3122,-3122,-3122,-3122,4,3,3,-3122,16,10,10,16,10
2161,-3122,86,10,-3122,-3122,13,-3122,-3122,13,33,9,2,81,-3122,2,-3122,-3122,-3122
2162,-3122,1,14,66,86,3,-3122,-3122,-3122,8,16,6,18,36,3,20,36,-3122
2163,-3122,-3122,-3122,-3122,2,-3122,-3122,39,-3122,4,2,2,82,27,-3122,-3122,20,-3122
2164,-3122,8,-3122,-3122,61,-3122,-3122,28,-3122,16,8,8,-3122,41,-3122,-3122,28,14
2165,-3122,-3122,-3122,-3122,22,-3122,-3122,11,-3122,5,11,1,-3122,5,-3122,-3122,10,-3122
2166,-3122,19,-3122,-3122,-3122,33,-3122,66,-3122,5,1,1,-3122,11,-3122,-3122,50,-3122
2167,-3122,44,-3122,-3122,-3122,61,-3122,65,-3122,2,7,2,-3122,15,7,-3122,13,-3122
2168,-3122,1,45,-3122,-3122,41,-3122,-3122,31,1,27,1,21,31,-3122,71,31,-3122
2169,51,11,2,-3122,-3122,6,-3122,-3122,-3122,2,43,2,2,48,2,-3122,6,-3122
2170,-3122,12,-3122,-3122,-3122,70,-3122,-3122,-3122,33,72,33,8,-3122,18,-3122,-3122,74
2171,-3122,3,41,80,-3122,30,-3122,-3122,10,2,29,2,31,-3122,2,3,-3122,80
2172,44,47,-3122,53,-3122,51,-3122,-3122,-3122,3,47,3,44,47,53,46,-3122,46
2173,-3122,54,-3122,-3122,-3122,-3122,-3122,-3122,-3122,1,1,1,-3122,6,4,36,26,-3122
2174,-3122,4,-3122,-3122,18,20,-3122,3,7,8,3,3,85,10,7,7,8,70
2175,-3122,-3122,-3122,-3122,-3122,-3122,-3122,5,-3122,14,3,2,-3122,12,84,-3122,31,-3122
2176,-3122,-3122,-3122,-3122,-3122,-3122,-3122,25,38,19,3,1,-3122,10,10,-3122,5,-3122
2177,-3122,7,7,-3122,62,2,-3122,-3122,7,1,4,1,42,-3122,2,-3122,-3122,2
2178,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,43,25,3,-3122,-3122,84,-3122,-3122,-3122
2179,-3122,66,18,-3122,-3122,48,-3122,83,-3122,16,2,8,24,36,-3122,-3122,36,33
2180,-3122,10,60,-3122,-3122,-3122,-3122,19,48,5,1,1,-3122,1,10,-3122,4,-3122
2181,-3122,4,79,-3122,-3122,-3122,-3122,-3122,-3122,2,2,2,26,12,32,14,12,14
2182,-3122,38,-3122,-3122,14,33,-3122,-3122,-3122,11,3,3,-3122,-3122,-3122,-3122,33,-3122
2183,-3122,76,-3122,-3122,-3122,51,-3122,-3122,-3122,8,6,8,-3122,-3122,31,-3122,6,-3122
2184,17,51,17,9,-3122,-3122,-3122,-3122,-3122,54,4,9,17,-3122,17,-3122,-3122,-3122
2185,30,15,-3122,-3122,-3122,17,-3122,-3122,-3122,7,14,6,1,1,16,-3122,-3122,82
2186,-3122,3,11,-3122,-3122,-3122,-3122,-3122,-3122,3,32,3,13,-3122,4,-3122,-3122,-3122
2187,2,15,-3122,-3122,85,85,-3122,-3122,-3122,-3122,30,9,4,62,16,-3122,-3122,57
2188,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,1,1,1,-3122,-3122,-3122,-3122,-3122,-3122
2189,-3122,15,-3122,5,-3122,18,-3122,-3122,50,1,1,4,-3122,-3122,5,11,4,-3122
2190,-3122,76,-3122,-3122,-3122,53,-3122,20,-3122,14,2,1,55,30,-3122,-3122,-3122,-3122
2191,-3122,32,-3122,-3122,-3122,-3122,-3122,66,-3122,2,1,8,-3122,1,-3122,-3122,8,27
2192,-3122,8,-3122,-3122,-3122,9,-3122,-3122,-3122,-3122,53,8,-3122,64,37,-3122,-3122,-3122
2193,-3122,5,51,-3122,1,10,-3122,-3122,-3122,1,1,1,-3122,24,10,-3122,56,-3122
2195,16,45,45,-3122,-3122,8,-3122,-3122,24,10,8,2,38,9,2,-3122,-3122,2
2196,-3122,63,20,-3122,-3122,-3122,-3122,-3122,-3122,74,89,20,20,13,63,-3122,-3122,-3122
2197,34,18,4,-3122,-3122,-3122,-3122,27,-3122,14,14,4,11,61,4,61,50,74
2198,-3122,24,-3122,18,68,24,-3122,-3122,62,66,-3122,23,80,-3122,79,-3122,-3122,-3122
2199,67,21,58,-3122,-3122,-3122,-3122,-3122,-3122,18,-3122,18,18,-3122,18,29,-3122,75
2200,-3122,49,46,-3122,-3122,37,-3122,-3122,-3122,7,-3122,7,-3122,-3122,15,37,-3122,52
2201,-3122,31,-3122,-3122,-3122,-3122,-3122,-3122,-3122,8,7,7,79,5,5,-3122,47,-3122
2202,-3122,4,-3122,-3122,-3122,-3122,-3122,32,10,10,32,4,4,32,8,-3122,32,-3122
2203,-3122,-3122,-3122,-3122,12,-3122,-3122,-3122,-3122,2,2,2,-3122,2,-3122,-3122,13,-3122
2204,-3122,10,44,-3122,-3122,4,-3122,-3122,-3122,62,2,2,72,4,-3122,-3122,7,14
2205,10,10,30,-3122,61,17,-3122,-3122,-3122,6,-3122,7,30,-3122,4,6,61,43
2206,-3122,46,31,-3122,-3122,-3122,-3122,-3122,-3122,6,20,6,31,-3122,5,6,-3122,-3122
2207,89,73,-3122,10,-3122,-3122,-3122,-3122,-3122,6,1,1,3,1,10,6,1,6
2208,-3122,-3122,38,-3122,-3122,-3122,-3122,-3122,-3122,20,1,1,-3122,1,88,-3122,10,-3122
2209,9,2,3,-3122,-3122,2,-3122,-3122,-3122,3,10,3,5,72,3,41,72,54
2210,-3122,39,-3122,-3122,56,-3122,-3122,31,25,8,1,4,-3122,48,-3122,-3122,-3122,-3122
2211,-3122,-3122,55,-3122,-3122,-3122,-3122,-3122,-3122,12,2,2,-3122,3,59,-3122,43,27
2212,-3122,47,-3122,-3122,7,7,-3122,46,-3122,4,2,1,-3122,13,7,-3122,11,-3122
2213,-3122,-3122,42,-3122,-3122,-3122,-3122,-3122,-3122,5,5,3,-3122,26,26,-3122,-3122,-3122
2214,-3122,12,24,-3122,90,-3122,-3122,35,-3122,10,2,2,31,16,35,-3122,30,31
2215,-3122,-3122,-3122,-3122,48,-3122,-3122,-3122,-3122,3,5,3,-3122,64,-3122,-3122,61,-3122
2216,-3122,-3122,-3122,32,-3122,-3122,-3122,-3122,28,12,-3122,5,5,-3122,12,30,-3122,-3122
2217,-3122,2,32,-3122,-3122,2,-3122,-3122,-3122,1,-3122,1,4,-3122,1,-3122,-3122,42
2218,67,57,-3122,-3122,-3122,82,-3122,-3122,-3122,20,2,2,47,33,5,89,-3122,47
2219,52,-3122,77,80,-3122,4,-3122,-3122,-3122,52,-3122,7,85,-3122,-3122,7,-3122,-3122
2220,-3122,12,-3122,-3122,7,-3122,-3122,-3122,-3122,33,1,1,15,-3122,36,-3122,47,-3122
2221,34,20,-3122,-3122,-3122,-3122,-3122,-3122,-3122,1,-3122,1,5,-3122,-3122,-3122,-3122,87
2222,-3122,24,-3122,-3122,17,-3122,-3122,31,56,2,3,2,-3122,7,74,-3122,14,36
2223,32,30,13,13,71,27,-3122,-3122,35,13,30,13,35,-3122,-3122,-3122,-3122,-3122
2224,-3122,3,83,-3122,-3122,10,-3122,-3122,-3122,3,3,3,4,13,4,-3122,61,-3122
2225,-3122,74,-3122,-3122,-3122,-3122,-3122,-3122,1,7,7,1,21,-3122,6,-3122,87,-3122
2226,73,4,12,-3122,45,46,-3122,75,-3122,18,5,5,66,-3122,4,18,25,46
2227,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,11,4,1,-3122,63,-3122,-3122,61,-3122
2228,-3122,20,3,-3122,-3122,67,-3122,-3122,-3122,13,-3122,10,3,-3122,10,14,-3122,10
2229,74,62,89,17,-3122,-3122,-3122,87,-3122,6,6,6,67,-3122,86,56,25,-3122
2230,-3122,12,-3122,-3122,-3122,5,-3122,-3122,-3122,8,12,1,11,30,18,-3122,12,-3122
2231,10,5,3,-3122,-3122,58,-3122,-3122,-3122,4,3,1,3,-3122,10,-3122,-3122,16
2232,-3122,10,19,-3122,-3122,-3122,-3122,-3122,-3122,4,4,2,23,4,2,-3122,-3122,24
2233,-3122,2,9,-3122,-3122,9,-3122,-3122,-3122,2,-3122,2,16,-3122,9,-3122,-3122,-3122
2234,47,1,1,6,90,6,-3122,45,-3122,16,1,1,16,-3122,16,1,1,17
2235,-3122,39,16,-3122,-3122,89,-3122,-3122,-3122,73,10,4,7,-3122,4,4,-3122,-3122
2236,-3122,-3122,71,-3122,-3122,35,-3122,-3122,-3122,6,10,3,-3122,17,5,-3122,-3122,-3122
2237,-3122,38,4,4,52,51,-3122,-3122,-3122,4,9,1,18,-3122,63,17,-3122,63
2238,16,3,81,-3122,-3122,46,-3122,-3122,-3122,2,1,1,-3122,62,1,-3122,43,-3122
2239,-3122,2,-3122,-3122,-3122,-3122,-3122,-3122,11,2,-3122,2,7,-3122,4,10,-3122,11
2240,-3122,7,42,34,45,-3122,-3122,68,-3122,5,5,1,-3122,5,62,-3122,27,-3122
2241,-3122,15,-3122,-3122,56,-3122,-3122,-3122,-3122,10,3,3,9,4,75,-3122,4,-3122
2242,-3122,23,80,80,-3122,23,-3122,74,63,2,3,3,-3122,36,36,-3122,19,-3122
2243,-3122,6,-3122,-3122,-3122,-3122,-3122,-3122,-3122,42,-3122,9,-3122,-3122,4,-3122,-3122,-3122
2244,2,-3122,23,-3122,-3122,9,-3122,-3122,-3122,11,18,3,74,5,2,23,62,23
2245,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,2,2,-3122,16,-3122,-3122,4,-3122
2246,-3122,32,-3122,-3122,-3122,-3122,-3122,-3122,-3122,27,1,1,-3122,38,-3122,-3122,34,-3122
2247,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,17,2,2,-3122,-3122,-3122,-3122,5,-3122
2248,-3122,53,74,16,-3122,8,-3122,-3122,46,-3122,-3122,27,63,-3122,16,-3122,-3122,30
2249,-3122,2,-3122,16,-3122,65,-3122,85,32,2,2,1,65,14,31,-3122,25,-3122
2250,-3122,8,-3122,-3122,53,-3122,-3122,-3122,-3122,24,2,1,-3122,70,-3122,-3122,41,-3122
2251,-3122,4,89,-3122,16,58,-3122,-3122,-3122,4,6,2,-3122,4,69,-3122,63,-3122
2252,-3122,25,-3122,-3122,-3122,-3122,-3122,-3122,-3122,24,1,1,-3122,1,-3122,-3122,24,-3122
2253,-3122,4,-3122,-3122,49,27,-3122,-3122,-3122,10,1,3,49,32,32,-3122,32,-3122
2254,-3122,21,-3122,-3122,-3122,-3122,-3122,-3122,-3122,1,-3122,1,1,-3122,9,32,-3122,-3122
2255,-3122,27,-3122,-3122,-3122,74,-3122,18,27,8,12,1,-3122,1,11,-3122,1,-3122
2256,84,9,33,5,-3122,9,-3122,-3122,-3122,68,76,9,84,-3122,11,34,-3122,33
2257,-3122,35,-3122,85,28,85,-3122,42,-3122,67,6,4,-3122,2,53,85,84,-3122
2258,15,2,-3122,-3122,-3122,28,-3122,32,-3122,4,-3122,4,52,-3122,11,54,-3122,52
2259,8,3,23,4,-3122,-3122,-3122,-3122,80,4,3,3,-3122,-3122,3,-3122,44,45
2260,-3122,25,-3122,23,-3122,-3122,-3122,-3122,-3122,11,-3122,4,17,-3122,1,31,-3122,87
2261,24,2,2,-3122,-3122,-3122,-3122,-3122,33,23,-3122,2,2,-3122,1,41,14,-3122
2262,30,30,-3122,9,-3122,-3122,-3122,50,65,9,50,9,9,-3122,9,9,50,-3122
2263,-3122,3,-3122,-3122,41,-3122,-3122,-3122,-3122,5,2,2,-3122,3,-3122,-3122,68,-3122
2264,-3122,-3122,-3122,-3122,-3122,14,-3122,11,-3122,2,4,1,-3122,21,14,-3122,12,-3122
2265,-3122,3,-3122,-3122,33,-3122,-3122,-3122,-3122,3,39,2,-3122,-3122,71,71,-3122,67
2266,12,42,4,-3122,-3122,29,-3122,47,15,18,2,2,29,3,3,4,80,30
2267,-3122,4,-3122,-3122,77,-3122,-3122,-3122,-3122,4,1,3,-3122,-3122,-3122,-3122,-3122,-3122
2268,-3122,-3122,37,1,-3122,24,-3122,-3122,-3122,4,2,1,-3122,4,8,-3122,57,-3122
2269,-3122,21,47,-3122,-3122,37,-3122,1,-3122,7,7,1,26,7,37,58,21,37
2270,-3122,54,-3122,-3122,7,-3122,-3122,-3122,-3122,-3122,1,1,-3122,-3122,39,-3122,-3122,-3122
2271,-3122,14,-3122,-3122,5,-3122,-3122,-3122,-3122,1,1,1,-3122,5,80,-3122,1,33
2272,-3122,6,21,2,78,20,-3122,-3122,-3122,1,39,1,34,72,4,-3122,-3122,-3122
2273,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,2,6,2,-3122,-3122,-3122,-3122,-3122,-3122
2274,39,4,39,32,70,18,-3122,43,-3122,11,4,4,18,4,39,32,4,38
2275,-3122,25,25,-3122,-3122,32,-3122,-3122,-3122,25,-3122,25,41,-3122,4,76,-3122,85
2276,85,31,38,-3122,-3122,31,-3122,32,-3122,5,21,17,18,32,5,80,49,11
2277,-3122,8,13,-3122,-3122,-3122,-3122,-3122,-3122,2,2,2,2,11,1,-3122,14,-3122
2278,10,10,25,-3122,10,23,-3122,29,-3122,5,26,11,10,10,-3122,37,-3122,10
2279,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,62,62,-3122,-3122,-3122,-3122,62,-3122
2280,41,28,-3122,-3122,-3122,20,-3122,-3122,-3122,10,12,3,31,90,9,9,-3122,89
2281,-3122,59,-3122,-3122,-3122,-3122,80,-3122,-3122,35,11,1,-3122,1,11,-3122,1,1
2282,-3122,14,-3122,-3122,-3122,-3122,-3122,-3122,-3122,16,1,3,-3122,14,-3122,-3122,55,-3122
2283,-3122,-3122,-3122,-3122,-3122,7,-3122,-3122,-3122,88,7,4,-3122,7,-3122,-3122,7,-3122
2284,-3122,3,66,-3122,-3122,6,-3122,-3122,65,3,25,3,16,-3122,30,30,-3122,-3122
2285,-3122,1,-3122,-3122,-3122,74,-3122,-3122,-3122,7,1,1,-3122,10,-3122,-3122,5,-3122
2286,47,3,6,-3122,-3122,32,-3122,-3122,-3122,13,3,3,24,67,17,30,32,25
2287,40,13,4,-3122,-3122,-3122,-3122,-3122,-3122,6,-3122,9,3,-3122,3,13,-3122,13
2288,-3122,67,-3122,-3122,-3122,50,-3122,-3122,-3122,12,4,4,51,14,11,54,45,-3122
2289,-3122,40,86,72,-3122,32,-3122,-3122,53,9,-3122,3,3,-3122,36,86,-3122,32
2290,59,70,54,-3122,59,-3122,-3122,-3122,-3122,27,56,56,59,-3122,13,-3122,59,-3122
2291,-3122,53,-3122,-3122,15,-3122,-3122,-3122,-3122,11,2,3,-3122,2,25,-3122,6,-3122
2292,-3122,2,-3122,-3122,4,23,-3122,1,24,44,14,2,23,10,18,-3122,16,-3122
2293,24,66,23,6,-3122,11,-3122,-3122,-3122,2,-3122,2,66,-3122,13,5,-3122,-3122
2294,-3122,35,-3122,-3122,30,-3122,-3122,-3122,-3122,3,3,1,-3122,21,-3122,-3122,26,-3122
2295,21,11,-3122,-3122,-3122,-3122,-3122,-3122,-3122,3,-3122,2,18,-3122,11,10,-3122,5
2296,-3122,11,-3122,-3122,-3122,-3122,-3122,-3122,-3122,11,-3122,4,72,-3122,-3122,-3122,-3122,-3122
2297,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,-3122,4,1,1,-3122,43,1,-3122,31,-3122
2298,-3122,43,-3122,-3122,-3122,88,-3122,68,-3122,35,3,1,-3122,5,2,-3122,3,39
2299,-3122,80,-3122,-3122,80,-3122,-3122,15,-3122,1,1,1,89,3,32,-3122,5,-3122
2300,46,7,2,70,-3122,28,-3122,-3122,32,36,-3122,2,10,-3122,19,28,-3122,77
2301,-3122,33,9,23,34,23,-3122,34,-3122,9,22,5,23,-3122,5,50,34,80
2302,-3122,23,23,-3122,-3122,40,-3122,30,43,1,30,11,23,-3122,40,43,-3122,73
