CUSTNO,Recency_가구인테리어/잡화_고가,Recency_가구인테리어/잡화_저가,Recency_가구인테리어/잡화_중가,Recency_가전/레저취미/멀티샵_고가,Recency_가전/레저취미/멀티샵_저가,Recency_가전/레저취미/멀티샵_중가,Recency_교육문화/아동_고가,Recency_교육문화/아동_저가,Recency_교육문화/아동_중가,Recency_식품/생활_고가,Recency_식품/생활_저가,Recency_식품/생활_중가,Recency_의류/이미용_고가,Recency_의류/이미용_저가,Recency_의류/이미용_중가,Recency_침구/주방_고가,Recency_침구/주방_저가,Recency_침구/주방_중가
3015,-2757,68,76,-2757,-2757,75,-2757,13,-2757,17,5,5,7,11,-2757,7,-2757,-2757
3016,-2757,13,34,-2757,-2757,13,-2757,3,59,7,3,3,34,3,15,33,17,83
3017,-2757,36,-2757,-2757,-2757,-2757,-2757,-2757,-2757,86,65,3,-2757,36,4,-2757,-2757,-2757
3018,-2757,89,-2757,-2757,3,-2757,-2757,1,2,2,2,2,-2757,7,-2757,-2757,26,43
3019,-2757,22,-2757,-2757,61,-2757,-2757,29,-2757,2,1,1,-2757,7,-2757,-2757,2,16
3020,-2757,28,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,1,1,-2757,-2757,-2757,-2757,1,-2757
3021,44,17,2,-2757,-2757,75,-2757,-2757,-2757,26,18,4,4,18,5,5,-2757,-2757
3022,-2757,5,-2757,34,45,-2757,-2757,-2757,-2757,34,2,2,-2757,-2757,-2757,-2757,6,-2757
3023,-2757,69,-2757,-2757,-2757,-2757,83,32,27,3,2,1,-2757,18,19,-2757,41,-2757
3024,-2757,9,-2757,-2757,-2757,-2757,-2757,-2757,-2757,8,2,2,-2757,8,-2757,-2757,4,-2757
3025,-2757,15,-2757,45,-2757,-2757,-2757,-2757,-2757,8,11,8,10,-2757,14,40,-2757,84
3026,-2757,43,14,-2757,46,22,-2757,-2757,-2757,14,8,2,22,1,10,14,46,32
3027,24,5,5,-2757,-2757,36,-2757,-2757,-2757,25,-2757,7,5,-2757,5,-2757,-2757,-2757
3028,-2757,5,58,-2757,56,-2757,-2757,-2757,-2757,15,8,1,-2757,12,-2757,-2757,90,-2757
3029,-2757,12,17,11,-2757,3,-2757,-2757,35,4,29,3,11,-2757,34,-2757,-2757,57
3030,-2757,31,17,-2757,-2757,6,-2757,-2757,-2757,15,15,10,31,35,17,-2757,73,45
3031,79,13,25,4,11,13,-2757,28,-2757,3,3,3,19,43,2,47,3,68
3032,-2757,11,30,-2757,-2757,24,-2757,76,45,44,4,4,11,1,11,47,-2757,-2757
3033,10,3,10,-2757,29,28,-2757,-2757,17,11,22,3,51,49,3,-2757,22,31
3034,-2757,26,-2757,-2757,-2757,4,-2757,-2757,4,2,1,1,49,-2757,4,-2757,-2757,85
3035,-2757,-2757,-2757,-2757,-2757,-2757,-2757,82,-2757,8,4,2,-2757,25,-2757,-2757,37,47
3036,-2757,25,-2757,-2757,5,78,68,25,25,13,1,1,-2757,5,78,-2757,25,-2757
3037,-2757,19,1,-2757,-2757,11,-2757,-2757,-2757,10,3,3,1,3,11,30,3,-2757
3038,-2757,9,-2757,-2757,-2757,-2757,-2757,-2757,24,9,69,9,-2757,-2757,71,-2757,-2757,-2757
3039,-2757,6,-2757,-2757,-2757,4,-2757,27,6,15,10,2,-2757,6,6,-2757,10,25
3040,10,5,50,27,-2757,-2757,-2757,-2757,-2757,3,1,1,10,13,2,-2757,1,-2757
3041,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,8,2,17,-2757,26,-2757,-2757,-2757,-2757
3042,-2757,-2757,-2757,-2757,59,-2757,-2757,-2757,-2757,16,4,1,-2757,-2757,-2757,-2757,22,-2757
3043,-2757,7,-2757,-2757,-2757,68,-2757,32,-2757,1,15,1,5,15,1,76,26,78
3044,87,10,24,24,-2757,-2757,-2757,-2757,-2757,21,1,2,10,-2757,47,73,-2757,73
3045,-2757,16,16,-2757,-2757,12,-2757,-2757,-2757,88,4,4,12,39,11,55,4,12
3046,-2757,19,-2757,-2757,-2757,-2757,-2757,2,-2757,11,2,1,-2757,1,-2757,-2757,2,2
3047,17,-2757,12,10,-2757,8,-2757,-2757,-2757,3,30,3,24,30,3,3,53,26
3048,-2757,24,10,-2757,-2757,-2757,-2757,-2757,-2757,14,-2757,40,10,85,3,-2757,68,-2757
3049,-2757,-2757,-2757,16,-2757,-2757,-2757,-2757,-2757,25,3,1,-2757,5,32,-2757,11,45
3050,-2757,83,52,-2757,1,-2757,-2757,-2757,40,5,3,3,48,5,13,-2757,28,-2757
3051,50,6,33,-2757,-2757,10,-2757,-2757,-2757,1,-2757,1,24,-2757,5,87,-2757,-2757
3052,-2757,-2757,4,4,26,60,-2757,6,-2757,1,6,1,56,1,4,-2757,56,78
3053,-2757,2,-2757,-2757,-2757,-2757,-2757,-2757,-2757,4,4,2,-2757,2,-2757,-2757,2,-2757
3054,17,29,8,-2757,29,10,-2757,-2757,17,31,32,5,17,-2757,31,5,-2757,8
3055,-2757,-2757,9,9,16,22,-2757,21,9,2,1,1,15,7,16,-2757,2,-2757
3056,-2757,1,28,7,1,61,-2757,-2757,-2757,28,1,1,16,63,16,-2757,1,26
3057,-2757,33,-2757,-2757,-2757,62,-2757,-2757,-2757,3,2,2,-2757,65,62,-2757,4,-2757
3058,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,18,2,1,-2757,81,-2757,-2757,-2757,-2757
3059,-2757,35,-2757,-2757,-2757,52,-2757,-2757,71,16,1,1,-2757,7,-2757,61,-2757,-2757
3060,59,19,32,-2757,-2757,4,-2757,-2757,88,4,13,1,1,-2757,1,-2757,-2757,-2757
3061,-2757,18,-2757,-2757,-2757,10,-2757,-2757,-2757,4,20,2,4,-2757,2,51,-2757,-2757
3062,-2757,11,-2757,-2757,14,-2757,-2757,31,-2757,7,4,4,-2757,11,-2757,-2757,36,-2757
3063,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,82,6,59,-2757,-2757,-2757,-2757,6,-2757
3064,-2757,19,54,1,-2757,3,-2757,-2757,39,2,72,3,39,-2757,11,-2757,81,-2757
3065,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,4,4,2,-2757,89,-2757,-2757,-2757,-2757
3066,12,25,11,18,-2757,18,-2757,-2757,-2757,25,46,8,4,-2757,8,67,-2757,85
3067,-2757,7,-2757,-2757,12,-2757,-2757,-2757,-2757,42,1,3,-2757,23,-2757,-2757,37,-2757
3068,-2757,4,19,12,-2757,78,-2757,-2757,-2757,1,-2757,1,9,-2757,37,19,-2757,19
3069,38,36,36,-2757,89,4,-2757,-2757,-2757,2,89,26,48,-2757,2,2,-2757,-2757
3070,-2757,5,5,-2757,-2757,-2757,-2757,-2757,-2757,5,47,5,12,-2757,12,5,-2757,-2757
3071,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,69,1,1,-2757,-2757,-2757,-2757,83,-2757
3072,-2757,11,27,-2757,12,-2757,-2757,32,-2757,4,1,2,-2757,9,63,-2757,14,-2757
3073,-2757,-2757,-2757,-2757,-2757,-2757,35,18,-2757,1,1,1,-2757,54,-2757,-2757,58,78
3074,-2757,80,-2757,-2757,-2757,-2757,-2757,55,35,46,-2757,4,45,82,25,-2757,-2757,-2757
3075,-2757,15,-2757,-2757,-2757,-2757,-2757,-2757,-2757,17,4,5,-2757,31,-2757,-2757,15,-2757
3076,53,73,18,-2757,-2757,26,-2757,-2757,-2757,25,-2757,5,18,-2757,5,53,-2757,-2757
3077,38,10,24,-2757,-2757,-2757,-2757,-2757,-2757,12,24,10,10,24,4,-2757,-2757,38
3078,-2757,20,-2757,-2757,35,-2757,-2757,-2757,-2757,28,2,2,-2757,17,-2757,-2757,-2757,-2757
3079,-2757,24,45,-2757,-2757,-2757,-2757,-2757,-2757,10,-2757,3,31,-2757,3,-2757,-2757,87
3080,25,10,-2757,-2757,-2757,-2757,-2757,-2757,-2757,11,11,3,29,45,25,-2757,59,-2757
3081,-2757,4,76,4,-2757,6,-2757,-2757,-2757,17,59,4,17,-2757,4,4,-2757,-2757
3082,-2757,12,12,-2757,-2757,39,-2757,-2757,6,6,34,6,1,34,1,22,-2757,-2757
3083,-2757,4,-2757,-2757,-2757,-2757,-2757,-2757,85,28,9,4,14,4,30,-2757,9,-2757
3084,-2757,-2757,-2757,-2757,4,-2757,-2757,-2757,84,5,4,4,-2757,5,12,-2757,82,-2757
3085,73,10,-2757,-2757,-2757,15,-2757,-2757,-2757,61,-2757,7,17,-2757,14,40,-2757,-2757
3086,-2757,1,7,-2757,-2757,1,-2757,-2757,-2757,5,36,1,28,36,7,5,-2757,-2757
3087,-2757,3,-2757,-2757,16,-2757,-2757,62,-2757,2,2,1,-2757,3,2,-2757,37,-2757
3088,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,54,1,1,-2757,26,-2757,-2757,13,-2757
3089,-2757,47,-2757,-2757,47,-2757,-2757,-2757,-2757,44,1,8,-2757,12,-2757,-2757,-2757,-2757
3090,28,-2757,-2757,-2757,-2757,70,-2757,-2757,-2757,7,-2757,2,9,13,18,13,-2757,19
3091,-2757,79,-2757,-2757,4,-2757,-2757,-2757,-2757,5,2,1,-2757,2,47,60,-2757,-2757
3092,10,32,1,11,-2757,10,-2757,-2757,12,14,19,1,5,47,11,-2757,63,-2757
3093,-2757,43,-2757,-2757,-2757,3,-2757,-2757,-2757,3,3,3,-2757,3,-2757,81,31,-2757
3094,-2757,19,22,-2757,-2757,-2757,-2757,31,7,7,7,7,19,7,4,25,53,76
3095,56,16,-2757,67,-2757,81,-2757,-2757,-2757,14,-2757,6,39,-2757,62,42,-2757,31
3096,-2757,-2757,-2757,-2757,42,37,-2757,-2757,1,19,2,2,4,44,22,-2757,5,-2757
3097,-2757,11,-2757,-2757,85,-2757,85,-2757,18,20,1,1,-2757,-2757,-2757,-2757,-2757,-2757
3098,-2757,9,73,49,-2757,88,-2757,-2757,-2757,11,18,6,15,57,9,88,-2757,6
3099,-2757,18,-2757,-2757,-2757,-2757,-2757,18,-2757,38,1,1,-2757,18,89,-2757,25,43
3100,-2757,34,69,15,-2757,-2757,-2757,-2757,-2757,2,-2757,2,8,-2757,-2757,2,-2757,13
3101,-2757,-2757,-2757,-2757,5,-2757,-2757,-2757,-2757,13,4,1,-2757,32,-2757,-2757,82,-2757
3102,-2757,48,-2757,5,-2757,28,-2757,-2757,-2757,1,34,1,5,34,17,17,49,-2757
3103,30,12,-2757,-2757,-2757,-2757,-2757,-2757,-2757,14,-2757,3,87,-2757,-2757,-2757,-2757,-2757
3104,-2757,5,75,-2757,-2757,24,-2757,-2757,-2757,4,7,1,24,-2757,46,4,-2757,46
3105,-2757,27,18,-2757,-2757,24,-2757,-2757,-2757,3,8,3,8,8,-2757,24,-2757,-2757
3106,-2757,11,-2757,-2757,-2757,-2757,-2757,-2757,-2757,9,2,2,-2757,-2757,-2757,-2757,-2757,63
3107,-2757,-2757,-2757,-2757,43,-2757,-2757,-2757,-2757,60,1,5,85,-2757,-2757,-2757,68,32
3108,-2757,-2757,-2757,-2757,67,-2757,-2757,-2757,32,4,1,1,-2757,11,4,-2757,89,-2757
3109,-2757,40,-2757,-2757,13,-2757,-2757,-2757,-2757,8,2,3,-2757,81,-2757,-2757,56,-2757
3110,-2757,25,4,-2757,-2757,89,-2757,9,-2757,1,1,1,10,8,10,4,58,17
3111,-2757,43,-2757,-2757,-2757,-2757,75,-2757,-2757,88,1,1,-2757,25,43,-2757,70,88
3112,17,1,10,14,79,14,-2757,17,-2757,3,3,3,5,8,1,51,-2757,-2757
3113,52,15,53,-2757,-2757,4,-2757,34,-2757,7,7,3,1,34,1,70,34,4
3114,-2757,74,7,-2757,-2757,16,-2757,-2757,-2757,2,7,2,-2757,-2757,18,12,-2757,12
3115,-2757,12,-2757,-2757,62,-2757,-2757,-2757,-2757,10,57,6,-2757,57,19,-2757,-2757,-2757
3116,48,24,-2757,-2757,-2757,87,-2757,-2757,-2757,10,1,1,3,-2757,10,36,-2757,36
3117,-2757,9,28,-2757,-2757,56,-2757,-2757,-2757,6,7,4,31,-2757,1,12,-2757,-2757
3118,-2757,18,17,-2757,-2757,17,-2757,-2757,-2757,18,15,15,-2757,15,17,-2757,15,80
3119,-2757,11,-2757,-2757,90,40,-2757,31,46,3,3,3,39,3,11,-2757,3,3
3120,-2757,14,27,-2757,-2757,77,-2757,-2757,-2757,11,23,2,25,3,11,44,-2757,44
3121,-2757,42,-2757,-2757,42,-2757,-2757,42,-2757,42,1,1,-2757,27,-2757,-2757,-2757,-2757
3122,3,-2757,11,11,-2757,3,8,-2757,12,2,43,19,2,80,2,45,-2757,19
3123,-2757,9,-2757,-2757,50,87,-2757,-2757,24,10,2,3,36,-2757,10,49,61,-2757
3124,84,35,-2757,-2757,-2757,-2757,-2757,-2757,36,4,6,6,-2757,-2757,38,-2757,-2757,-2757
3125,-2757,42,-2757,-2757,17,-2757,-2757,-2757,-2757,5,3,3,62,3,-2757,-2757,42,-2757
3126,27,3,-2757,-2757,-2757,-2757,-2757,-2757,-2757,3,7,3,10,-2757,10,-2757,-2757,-2757
3127,-2757,32,-2757,-2757,8,-2757,-2757,-2757,-2757,27,5,1,-2757,26,-2757,-2757,-2757,-2757
3128,18,76,-2757,3,-2757,24,-2757,-2757,-2757,38,-2757,14,53,-2757,2,-2757,-2757,74
3129,-2757,9,-2757,-2757,51,-2757,-2757,-2757,-2757,-2757,1,1,-2757,85,-2757,-2757,14,-2757
3130,78,1,19,9,-2757,13,-2757,-2757,88,7,15,4,37,-2757,13,11,-2757,-2757
3131,-2757,25,-2757,-2757,-2757,-2757,-2757,-2757,29,2,1,1,-2757,1,8,-2757,9,31
3132,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,5,2,2,-2757,11,-2757,-2757,3,11
3133,-2757,32,5,17,7,39,-2757,-2757,5,28,5,1,19,8,3,26,-2757,13
3134,-2757,7,-2757,-2757,25,-2757,-2757,7,-2757,14,7,5,-2757,7,-2757,-2757,7,44
3135,-2757,40,47,3,-2757,60,-2757,-2757,-2757,24,-2757,14,14,-2757,3,52,-2757,73
3136,-2757,9,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,1,4,-2757,-2757,-2757,-2757,26,-2757
3137,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,18,1,1,-2757,21,-2757,-2757,83,-2757
3138,-2757,-2757,-2757,-2757,54,33,-2757,-2757,-2757,4,1,3,-2757,22,67,84,41,-2757
3139,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,4,2,3,-2757,56,-2757,-2757,71,-2757
3140,17,65,19,-2757,-2757,-2757,-2757,-2757,33,9,-2757,4,33,-2757,57,-2757,-2757,-2757
3141,-2757,-2757,62,-2757,-2757,-2757,-2757,75,75,1,4,1,-2757,17,-2757,-2757,87,-2757
3142,-2757,20,-2757,-2757,-2757,-2757,-2757,-2757,-2757,5,1,2,-2757,5,-2757,-2757,18,-2757
3143,-2757,9,74,-2757,48,32,-2757,-2757,-2757,7,1,2,-2757,31,74,74,-2757,-2757
3144,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,21,2,5,-2757,8,-2757,-2757,1,-2757
3145,6,6,7,-2757,-2757,25,-2757,-2757,-2757,6,9,2,6,33,2,-2757,-2757,61
3146,-2757,32,-2757,-2757,-2757,-2757,-2757,-2757,-2757,11,4,3,-2757,59,-2757,-2757,75,-2757
3147,-2757,8,28,-2757,-2757,76,-2757,-2757,76,20,69,6,8,-2757,2,76,69,-2757
3148,-2757,82,-2757,-2757,-2757,-2757,-2757,28,28,3,1,1,-2757,3,-2757,-2757,3,3
3149,-2757,44,48,-2757,-2757,-2757,-2757,-2757,-2757,3,23,3,27,7,14,3,-2757,19
3150,-2757,9,18,-2757,-2757,25,-2757,16,-2757,51,16,1,43,-2757,2,-2757,-2757,43
3151,-2757,-2757,-2757,-2757,-2757,-2757,-2757,1,-2757,43,4,1,10,14,-2757,-2757,29,-2757
3152,-2757,18,-2757,-2757,71,-2757,-2757,-2757,-2757,28,2,2,-2757,20,-2757,-2757,-2757,-2757
3153,-2757,5,32,-2757,53,-2757,-2757,25,10,8,5,5,-2757,11,-2757,-2757,31,31
3154,40,2,-2757,40,-2757,16,-2757,-2757,-2757,2,3,1,16,26,3,17,-2757,-2757
3155,-2757,57,-2757,-2757,43,63,-2757,26,57,11,2,2,-2757,2,40,40,17,40
3156,-2757,35,-2757,-2757,32,-2757,-2757,-2757,-2757,15,1,1,82,7,36,-2757,9,-2757
3157,-2757,4,30,-2757,-2757,-2757,-2757,-2757,-2757,11,-2757,3,52,-2757,24,-2757,-2757,52
3158,1,2,-2757,-2757,-2757,1,-2757,-2757,-2757,2,25,1,11,-2757,11,37,-2757,-2757
3159,-2757,4,74,-2757,18,18,-2757,4,4,4,4,4,11,25,4,78,4,60
3160,51,34,33,-2757,-2757,-2757,-2757,-2757,88,5,62,5,33,31,5,-2757,-2757,15
3161,-2757,33,17,59,-2757,46,-2757,32,-2757,24,17,11,6,60,6,-2757,-2757,-2757
3162,-2757,12,32,32,-2757,-2757,-2757,-2757,-2757,12,9,9,87,11,26,-2757,43,-2757
3163,-2757,29,-2757,-2757,-2757,-2757,83,-2757,-2757,19,1,1,-2757,-2757,73,-2757,89,-2757
3164,8,53,-2757,53,33,36,-2757,-2757,-2757,17,15,15,5,11,43,-2757,44,15
3165,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,26,3,5,-2757,1,-2757,-2757,63,-2757
3166,-2757,1,-2757,-2757,81,-2757,-2757,-2757,-2757,12,3,3,-2757,40,54,-2757,39,-2757
3167,-2757,1,-2757,-2757,12,24,-2757,-2757,-2757,82,20,8,-2757,1,-2757,-2757,43,14
3168,59,24,-2757,19,-2757,60,-2757,-2757,-2757,1,-2757,1,14,-2757,3,59,-2757,-2757
3169,-2757,20,-2757,-2757,70,-2757,-2757,45,-2757,11,3,2,20,11,17,-2757,4,-2757
3170,-2757,1,2,-2757,-2757,-2757,-2757,51,-2757,1,8,2,-2757,1,2,-2757,-2757,-2757
3171,-2757,40,-2757,-2757,12,-2757,-2757,-2757,-2757,5,1,1,73,40,-2757,-2757,11,-2757
3172,-2757,58,70,-2757,20,-2757,-2757,-2757,-2757,4,4,4,-2757,4,-2757,-2757,64,-2757
3173,-2757,14,-2757,-2757,-2757,31,-2757,-2757,31,1,75,1,-2757,-2757,1,25,-2757,-2757
3174,-2757,3,6,1,5,11,-2757,43,9,17,5,3,-2757,7,33,-2757,22,5
3175,-2757,46,46,46,-2757,19,-2757,-2757,-2757,4,-2757,2,46,-2757,3,88,-2757,-2757
3176,-2757,24,3,10,-2757,10,-2757,48,18,24,12,10,17,54,4,-2757,62,62
3177,-2757,38,74,-2757,-2757,-2757,-2757,-2757,-2757,4,-2757,4,36,27,4,36,-2757,74
3178,19,2,4,20,-2757,38,-2757,-2757,-2757,32,-2757,2,4,-2757,14,39,-2757,36
3179,13,8,34,-2757,-2757,77,-2757,-2757,33,6,25,6,2,57,6,24,25,-2757
3180,12,69,32,-2757,-2757,43,-2757,-2757,85,5,-2757,1,33,-2757,4,5,-2757,8
3181,11,45,18,-2757,-2757,34,-2757,-2757,31,4,11,7,4,-2757,4,81,-2757,52
3182,-2757,77,-2757,-2757,17,-2757,-2757,-2757,-2757,7,1,1,-2757,81,-2757,-2757,34,-2757
3183,-2757,30,17,-2757,-2757,12,82,-2757,72,18,2,2,-2757,18,12,32,-2757,28
3184,-2757,8,-2757,67,13,66,-2757,-2757,-2757,5,1,1,-2757,2,60,-2757,28,30
3185,-2757,-2757,-2757,-2757,11,-2757,-2757,3,-2757,7,3,2,-2757,11,-2757,-2757,-2757,-2757
3186,-2757,-2757,9,-2757,47,37,-2757,-2757,-2757,1,1,1,-2757,11,-2757,-2757,-2757,13
3187,-2757,61,-2757,-2757,-2757,-2757,-2757,-2757,-2757,4,14,4,47,-2757,61,-2757,-2757,-2757
3188,-2757,-2757,-2757,-2757,34,-2757,-2757,65,-2757,6,6,1,-2757,39,1,-2757,-2757,-2757
3189,-2757,80,-2757,-2757,72,-2757,-2757,3,-2757,3,1,1,-2757,52,3,-2757,-2757,-2757
3190,-2757,43,-2757,-2757,-2757,-2757,-2757,-2757,-2757,11,2,1,-2757,2,-2757,-2757,40,-2757
3191,-2757,15,11,-2757,-2757,18,-2757,-2757,-2757,19,-2757,12,-2757,-2757,18,-2757,-2757,-2757
3192,-2757,5,36,-2757,-2757,38,-2757,-2757,-2757,1,-2757,1,-2757,-2757,11,-2757,-2757,17
3193,-2757,51,14,11,-2757,30,-2757,-2757,-2757,27,23,14,17,23,19,54,23,11
3194,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,8,1,1,-2757,2,-2757,-2757,3,-2757
3195,-2757,12,-2757,37,-2757,32,-2757,-2757,22,1,12,1,15,12,8,-2757,61,53
3196,31,17,33,-2757,-2757,52,-2757,-2757,-2757,17,81,12,12,-2757,12,-2757,-2757,-2757
3197,-2757,29,1,-2757,1,-2757,-2757,-2757,-2757,7,5,7,-2757,86,-2757,28,1,-2757
3198,-2757,7,63,-2757,87,48,87,48,6,22,6,6,81,47,22,-2757,6,6
3199,-2757,35,80,-2757,-2757,-2757,-2757,-2757,-2757,2,-2757,2,10,-2757,2,18,-2757,-2757
3200,-2757,27,-2757,-2757,-2757,-2757,-2757,13,-2757,15,1,1,-2757,17,-2757,-2757,-2757,64
3201,18,29,45,75,-2757,-2757,-2757,-2757,53,18,-2757,7,19,-2757,-2757,65,-2757,-2757
3202,-2757,1,-2757,-2757,45,-2757,-2757,-2757,-2757,6,3,1,25,35,-2757,-2757,-2757,-2757
3203,-2757,31,52,-2757,84,52,-2757,-2757,-2757,5,2,2,6,-2757,1,-2757,4,-2757
3204,48,3,-2757,-2757,-2757,63,-2757,-2757,-2757,52,32,3,10,-2757,3,17,-2757,3
3205,-2757,45,31,-2757,45,5,-2757,-2757,46,25,45,5,24,-2757,10,-2757,55,59
3206,26,52,19,81,19,-2757,-2757,-2757,-2757,19,14,3,11,27,25,25,19,25
3207,89,7,3,-2757,-2757,3,-2757,-2757,-2757,3,-2757,2,3,-2757,2,3,-2757,-2757
3208,10,56,-2757,18,-2757,10,-2757,-2757,-2757,26,9,1,26,-2757,1,-2757,-2757,56
3209,-2757,16,-2757,-2757,36,-2757,-2757,-2757,-2757,3,2,4,-2757,70,-2757,-2757,-2757,-2757
3210,24,71,71,-2757,52,75,-2757,-2757,52,11,11,6,43,37,20,32,11,-2757
3211,31,23,31,-2757,3,-2757,-2757,-2757,-2757,4,4,3,40,4,-2757,-2757,4,21
3212,-2757,7,-2757,78,-2757,-2757,-2757,74,-2757,7,15,7,15,65,15,74,32,34
3213,-2757,22,36,-2757,33,36,-2757,-2757,-2757,7,3,4,-2757,3,78,-2757,43,-2757
3214,-2757,25,17,4,21,4,-2757,-2757,-2757,17,73,4,5,-2757,4,25,-2757,25
3215,-2757,16,1,46,64,7,-2757,-2757,-2757,5,16,1,7,-2757,27,5,-2757,52
3216,-2757,17,-2757,-2757,15,84,-2757,-2757,-2757,42,1,2,-2757,84,84,-2757,-2757,-2757
3217,-2757,1,40,25,-2757,-2757,-2757,-2757,-2757,3,-2757,1,15,-2757,1,75,-2757,-2757
3218,-2757,43,-2757,-2757,-2757,31,-2757,-2757,74,8,1,1,32,30,51,-2757,26,-2757
3219,-2757,37,-2757,-2757,-2757,-2757,-2757,53,-2757,15,2,2,-2757,11,4,-2757,42,-2757
3220,-2757,3,-2757,-2757,7,-2757,-2757,12,28,22,1,1,-2757,7,-2757,-2757,3,32
3221,-2757,29,13,-2757,-2757,-2757,-2757,-2757,-2757,7,32,7,-2757,78,22,38,-2757,43
3222,-2757,20,33,-2757,-2757,1,-2757,-2757,1,1,64,1,1,-2757,35,-2757,-2757,-2757
3223,-2757,46,50,-2757,-2757,17,-2757,-2757,17,87,-2757,21,17,-2757,17,17,-2757,-2757
3224,-2757,59,-2757,-2757,40,-2757,-2757,-2757,-2757,18,18,17,-2757,47,-2757,-2757,-2757,-2757
3225,-2757,25,-2757,-2757,81,-2757,36,27,42,7,3,3,-2757,65,-2757,-2757,-2757,-2757
3226,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,22,2,2,43,40,-2757,-2757,45,40
3227,30,-2757,18,33,39,22,-2757,-2757,-2757,8,1,1,6,37,2,-2757,54,29
3228,-2757,4,-2757,-2757,-2757,33,-2757,-2757,-2757,4,32,4,17,32,10,28,44,-2757
3229,47,1,35,-2757,19,27,-2757,57,-2757,1,18,1,15,2,8,27,2,12
3230,-2757,7,-2757,-2757,7,6,-2757,5,-2757,6,2,2,-2757,2,-2757,-2757,7,31
3231,-2757,18,-2757,-2757,3,-2757,-2757,-2757,-2757,43,1,1,-2757,1,-2757,-2757,1,78
3232,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,12,5,5,-2757,5,-2757,-2757,6,-2757
3233,-2757,20,-2757,-2757,5,-2757,-2757,50,38,14,2,2,-2757,2,-2757,-2757,46,49
3234,-2757,10,13,-2757,-2757,29,-2757,-2757,-2757,6,83,5,13,-2757,22,-2757,8,80
3235,-2757,14,-2757,22,20,-2757,-2757,-2757,-2757,2,3,3,86,9,22,-2757,6,-2757
3236,-2757,-2757,-2757,-2757,36,-2757,-2757,-2757,-2757,11,1,2,-2757,-2757,-2757,-2757,-2757,40
3237,5,7,28,5,-2757,28,-2757,-2757,46,7,-2757,6,6,-2757,46,-2757,-2757,49
3238,58,28,18,29,17,14,-2757,-2757,31,3,19,3,7,64,21,54,30,18
3239,24,18,-2757,-2757,-2757,-2757,-2757,-2757,-2757,3,23,3,38,-2757,11,-2757,45,76
3240,-2757,5,17,-2757,86,10,-2757,-2757,-2757,15,14,5,-2757,17,5,-2757,-2757,17
3241,-2757,59,-2757,-2757,-2757,-2757,-2757,-2757,-2757,13,1,1,-2757,-2757,-2757,-2757,84,-2757
3242,-2757,15,24,-2757,4,-2757,-2757,11,-2757,2,2,2,-2757,2,24,-2757,37,37
3243,-2757,-2757,-2757,-2757,43,-2757,-2757,88,-2757,9,4,1,-2757,11,-2757,-2757,9,7
3244,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,3,25,3,-2757,-2757,-2757,-2757,-2757,-2757
3245,-2757,84,-2757,-2757,-2757,71,-2757,-2757,-2757,5,5,5,-2757,26,4,-2757,39,-2757
3246,-2757,15,-2757,-2757,-2757,18,-2757,7,16,2,2,2,19,-2757,19,32,2,18
3247,-2757,87,74,-2757,2,60,-2757,-2757,-2757,2,2,2,14,-2757,87,87,-2757,60
3248,-2757,6,-2757,-2757,90,-2757,-2757,29,-2757,48,8,1,-2757,6,-2757,-2757,15,-2757
3249,-2757,82,4,18,16,82,-2757,56,-2757,77,22,16,33,78,4,87,78,-2757
3250,-2757,24,3,47,-2757,19,-2757,-2757,-2757,3,-2757,3,3,-2757,3,89,-2757,49
3251,-2757,16,-2757,-2757,-2757,-2757,-2757,4,-2757,15,2,1,-2757,26,-2757,-2757,21,26
3252,-2757,36,-2757,-2757,-2757,-2757,-2757,-2757,12,22,17,1,24,-2757,4,-2757,-2757,-2757
3253,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,14,50,24,14,-2757,14,54,-2757,-2757
3254,39,7,62,-2757,-2757,-2757,-2757,-2757,-2757,40,5,1,-2757,41,7,7,-2757,-2757
3255,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,50,1,1,-2757,19,-2757,-2757,64,-2757
