CUSTNO,Recency_가구인테리어/잡화_고가,Recency_가구인테리어/잡화_저가,Recency_가구인테리어/잡화_중가,Recency_가전/레저취미/멀티샵_고가,Recency_가전/레저취미/멀티샵_저가,Recency_가전/레저취미/멀티샵_중가,Recency_교육문화/아동_고가,Recency_교육문화/아동_저가,Recency_교육문화/아동_중가,Recency_식품/생활_고가,Recency_식품/생활_저가,Recency_식품/생활_중가,Recency_의류/이미용_고가,Recency_의류/이미용_저가,Recency_의류/이미용_중가,Recency_침구/주방_고가,Recency_침구/주방_저가,Recency_침구/주방_중가
3824,-2482,58,23,-2482,4,-2482,-2482,-2482,-2482,3,2,2,35,43,23,-2482,15,79
3825,-2482,51,-2482,-2482,41,69,8,-2482,39,3,4,3,3,41,36,51,4,58
3826,24,28,-2482,6,59,89,-2482,76,-2482,8,5,1,-2482,5,6,82,38,-2482
3827,76,77,77,-2482,13,91,-2482,13,-2482,6,6,2,-2482,20,2,-2482,13,82
3828,-2482,12,12,-2482,-2482,33,-2482,-2482,-2482,12,-2482,5,12,-2482,5,12,-2482,89
3829,-2482,2,85,42,-2482,6,-2482,-2482,-2482,2,-2482,2,-2482,-2482,10,22,-2482,2
3830,-2482,-2482,-2482,-2482,-2482,-2482,-2482,80,-2482,15,6,6,-2482,46,-2482,-2482,-2482,-2482
3831,21,38,77,-2482,-2482,4,-2482,-2482,-2482,12,-2482,12,42,-2482,11,21,-2482,42
3832,76,26,13,84,-2482,-2482,-2482,-2482,-2482,34,3,3,-2482,3,26,55,77,13
3833,78,2,-2482,-2482,-2482,9,-2482,-2482,-2482,1,12,1,60,-2482,10,9,-2482,9
3834,-2482,14,-2482,-2482,-2482,-2482,-2482,-2482,-2482,10,10,9,13,13,13,13,-2482,-2482
3835,63,16,24,24,-2482,-2482,-2482,-2482,-2482,21,1,1,14,-2482,25,14,15,15
3836,-2482,34,-2482,27,-2482,55,-2482,-2482,20,5,7,5,40,41,20,83,27,-2482
3837,-2482,12,91,-2482,-2482,28,-2482,-2482,-2482,21,3,3,21,46,19,14,-2482,66
3838,-2482,-2482,-2482,-2482,55,1,-2482,50,-2482,24,2,2,-2482,72,1,-2482,31,50
3839,-2482,-2482,20,-2482,-2482,-2482,86,11,-2482,6,6,9,-2482,1,-2482,-2482,-2482,-2482
3840,77,-2482,27,-2482,-2482,17,-2482,-2482,13,34,52,3,2,-2482,3,3,-2482,28
3841,-2482,13,-2482,-2482,-2482,69,-2482,-2482,-2482,4,4,4,8,12,26,26,39,-2482
3842,-2482,36,76,-2482,3,-2482,-2482,-2482,-2482,13,2,1,58,-2482,20,-2482,52,63
3843,-2482,-2482,-2482,-2482,4,-2482,-2482,-2482,-2482,2,1,4,-2482,46,-2482,-2482,9,-2482
3844,-2482,30,-2482,-2482,-2482,-2482,-2482,-2482,-2482,32,1,1,-2482,32,-2482,-2482,15,-2482
3845,-2482,-2482,-2482,-2482,45,-2482,-2482,-2482,-2482,10,4,3,-2482,41,-2482,-2482,-2482,-2482
3846,-2482,-2482,-2482,-2482,-2482,16,-2482,7,-2482,3,2,1,-2482,18,16,-2482,41,-2482
3847,31,12,-2482,-2482,-2482,26,-2482,-2482,-2482,1,1,5,-2482,21,5,76,-2482,-2482
3848,-2482,20,52,-2482,-2482,-2482,-2482,-2482,-2482,16,4,4,-2482,6,47,-2482,-2482,-2482
3849,-2482,9,-2482,-2482,15,-2482,-2482,15,-2482,2,2,2,13,4,86,13,74,-2482
3850,-2482,10,-2482,-2482,45,-2482,-2482,51,2,1,1,1,-2482,25,2,-2482,7,-2482
3851,75,1,19,-2482,-2482,41,-2482,86,34,2,13,1,42,14,6,75,9,40
3852,69,-2482,45,-2482,-2482,-2482,76,11,76,1,1,1,-2482,-2482,35,-2482,17,72
3853,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,4,2,2,-2482,-2482,85,-2482,64,-2482
3854,-2482,6,-2482,-2482,6,-2482,6,7,7,1,1,1,-2482,1,27,-2482,1,-2482
3855,-2482,8,-2482,-2482,-2482,7,-2482,-2482,8,22,-2482,7,7,-2482,7,24,-2482,-2482
3856,-2482,9,-2482,-2482,-2482,-2482,-2482,17,-2482,31,2,2,-2482,17,-2482,-2482,84,26
3857,-2482,25,-2482,28,-2482,28,-2482,-2482,-2482,25,1,1,-2482,61,62,-2482,-2482,28
3858,-2482,16,48,-2482,20,92,-2482,-2482,-2482,11,1,1,-2482,26,-2482,-2482,46,81
3859,41,1,-2482,-2482,-2482,-2482,-2482,-2482,-2482,1,69,1,27,-2482,4,-2482,-2482,-2482
3860,-2482,14,13,-2482,-2482,-2482,-2482,-2482,45,8,1,1,-2482,-2482,4,-2482,-2482,-2482
3861,-2482,8,-2482,-2482,84,5,-2482,10,92,4,3,3,-2482,35,23,-2482,-2482,-2482
3862,3,10,1,39,-2482,10,-2482,-2482,-2482,2,22,2,31,22,1,10,22,22
3863,-2482,2,-2482,82,-2482,89,-2482,-2482,-2482,5,2,2,-2482,46,5,-2482,-2482,-2482
3864,32,54,41,6,30,43,-2482,-2482,-2482,38,2,2,18,-2482,6,4,1,-2482
3865,20,15,49,-2482,15,20,-2482,15,36,1,15,1,6,15,15,56,15,15
3866,-2482,28,8,-2482,-2482,-2482,-2482,-2482,63,8,36,8,19,-2482,27,-2482,65,49
3867,-2482,-2482,-2482,-2482,-2482,14,-2482,-2482,-2482,47,27,14,-2482,-2482,-2482,-2482,-2482,-2482
3868,-2482,49,-2482,-2482,-2482,-2482,-2482,-2482,-2482,2,2,2,-2482,2,59,-2482,43,-2482
3869,-2482,3,81,-2482,-2482,22,-2482,-2482,-2482,43,14,14,22,14,37,3,14,-2482
3870,-2482,41,-2482,-2482,-2482,-2482,-2482,33,55,1,1,1,-2482,11,-2482,-2482,33,-2482
3871,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,8,4,4,-2482,-2482,-2482,-2482,53,-2482
3872,-2482,20,-2482,-2482,-2482,-2482,-2482,-2482,-2482,5,1,5,27,20,-2482,-2482,31,-2482
3873,-2482,8,46,-2482,-2482,43,-2482,-2482,-2482,8,-2482,46,63,-2482,15,61,-2482,89
3874,-2482,28,24,-2482,-2482,-2482,-2482,3,-2482,2,1,1,-2482,29,35,-2482,39,-2482
3875,-2482,-2482,60,-2482,20,-2482,-2482,-2482,-2482,6,1,1,-2482,10,55,-2482,33,-2482
3876,-2482,6,3,-2482,-2482,-2482,-2482,-2482,16,14,-2482,7,14,16,6,-2482,-2482,55
3877,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,33,13,13,-2482,60,39,-2482,-2482,-2482
3878,48,12,48,-2482,-2482,-2482,-2482,-2482,20,7,46,2,86,-2482,6,-2482,-2482,33
3879,-2482,14,45,91,-2482,14,-2482,-2482,-2482,36,24,1,35,24,1,-2482,-2482,-2482
3880,19,17,55,73,-2482,55,-2482,-2482,-2482,13,47,12,55,85,13,13,-2482,73
3881,6,17,21,-2482,-2482,18,-2482,-2482,7,5,15,2,29,82,25,-2482,-2482,76
3882,-2482,3,3,7,-2482,55,-2482,-2482,-2482,7,9,7,7,52,26,14,-2482,7
3883,4,-2482,-2482,29,-2482,57,-2482,-2482,-2482,18,11,3,-2482,83,18,-2482,-2482,-2482
3884,-2482,2,-2482,-2482,41,-2482,-2482,-2482,-2482,30,4,1,-2482,-2482,-2482,-2482,29,-2482
3885,-2482,1,-2482,-2482,12,-2482,-2482,4,1,1,1,1,-2482,1,-2482,-2482,17,81
3886,-2482,2,37,-2482,-2482,-2482,-2482,25,7,1,1,1,21,44,7,51,79,14
3887,67,12,26,-2482,-2482,12,-2482,-2482,26,5,-2482,4,56,-2482,5,-2482,-2482,-2482
3888,-2482,60,-2482,15,-2482,-2482,-2482,4,63,1,1,1,-2482,14,-2482,-2482,11,15
3889,-2482,14,86,-2482,26,-2482,-2482,-2482,-2482,13,2,2,-2482,13,-2482,86,-2482,-2482
3890,7,4,14,-2482,-2482,1,-2482,-2482,-2482,4,-2482,4,-2482,-2482,21,-2482,-2482,58
3891,-2482,6,26,-2482,-2482,40,-2482,-2482,-2482,12,2,1,20,-2482,6,-2482,-2482,54
3892,5,40,33,-2482,26,8,-2482,8,8,19,51,14,26,26,40,5,66,-2482
3893,-2482,82,13,82,-2482,-2482,-2482,-2482,-2482,12,-2482,17,12,-2482,3,-2482,-2482,-2482
3894,-2482,12,19,-2482,-2482,40,-2482,84,6,12,8,2,27,69,2,12,55,12
3895,19,28,-2482,28,-2482,26,-2482,-2482,-2482,6,-2482,2,34,-2482,6,8,-2482,42
3896,-2482,23,23,-2482,1,5,56,43,5,9,1,1,5,19,2,-2482,-2482,29
3897,-2482,54,-2482,-2482,-2482,-2482,-2482,31,-2482,8,2,5,-2482,26,-2482,-2482,54,-2482
3898,10,14,1,-2482,31,21,-2482,-2482,11,20,3,1,10,14,1,21,70,22
3899,44,35,11,-2482,33,8,-2482,-2482,-2482,8,1,10,35,48,4,26,15,21
3900,-2482,76,-2482,-2482,-2482,-2482,-2482,-2482,-2482,1,1,2,-2482,10,-2482,-2482,38,-2482
3901,-2482,-2482,51,-2482,80,-2482,-2482,48,-2482,6,7,3,-2482,8,4,-2482,21,48
3902,-2482,6,38,45,27,5,-2482,-2482,34,1,3,1,-2482,6,62,29,6,31
3903,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,14,1,1,-2482,37,-2482,-2482,37,-2482
3904,-2482,24,49,-2482,22,-2482,-2482,3,36,6,1,1,-2482,3,-2482,-2482,51,60
3905,-2482,91,5,-2482,6,-2482,-2482,-2482,-2482,20,1,1,91,6,5,-2482,6,-2482
3906,-2482,13,48,-2482,-2482,54,-2482,-2482,-2482,14,13,13,-2482,57,22,82,-2482,-2482
3907,-2482,19,22,-2482,1,-2482,-2482,1,-2482,4,1,1,-2482,4,-2482,-2482,1,1
3908,19,4,3,-2482,-2482,14,-2482,-2482,-2482,32,-2482,7,1,-2482,2,35,-2482,-2482
3909,-2482,15,-2482,-2482,-2482,88,-2482,-2482,-2482,22,41,2,-2482,35,14,-2482,-2482,5
3910,-2482,14,-2482,-2482,-2482,-2482,-2482,77,63,8,1,4,-2482,4,-2482,-2482,4,14
3911,-2482,17,20,-2482,-2482,20,-2482,-2482,-2482,9,9,15,-2482,48,20,-2482,-2482,-2482
3912,-2482,-2482,-2482,-2482,25,63,-2482,-2482,-2482,25,25,25,14,-2482,77,77,-2482,44
3913,-2482,-2482,-2482,-2482,61,-2482,-2482,2,26,7,1,1,-2482,8,-2482,-2482,7,-2482
3914,-2482,25,-2482,-2482,-2482,-2482,-2482,50,22,13,2,3,-2482,7,-2482,-2482,38,-2482
3915,-2482,30,25,-2482,41,19,-2482,43,34,15,1,1,47,9,43,-2482,77,7
3916,-2482,25,28,-2482,12,63,-2482,22,22,1,1,1,25,10,28,-2482,8,-2482
3917,-2482,2,-2482,-2482,-2482,-2482,-2482,-2482,-2482,2,2,2,-2482,-2482,-2482,-2482,12,-2482
3918,-2482,8,8,-2482,-2482,27,-2482,-2482,-2482,7,60,3,13,70,8,56,70,-2482
3919,-2482,79,84,-2482,-2482,-2482,-2482,33,33,38,33,7,21,-2482,82,60,-2482,-2482
3920,41,2,-2482,86,41,20,-2482,-2482,-2482,1,43,1,9,-2482,6,61,-2482,75
3921,-2482,34,-2482,-2482,2,-2482,-2482,11,-2482,3,2,2,-2482,17,-2482,-2482,-2482,-2482
3922,3,6,19,-2482,85,16,-2482,-2482,-2482,2,2,2,41,48,3,16,36,6
3923,-2482,-2482,-2482,-2482,36,12,-2482,-2482,-2482,6,6,6,-2482,6,-2482,-2482,14,-2482
3924,26,20,54,-2482,-2482,83,-2482,-2482,84,28,58,1,20,-2482,54,-2482,-2482,89
3925,-2482,-2482,-2482,-2482,23,-2482,-2482,-2482,-2482,70,3,2,-2482,42,-2482,-2482,21,-2482
3926,21,21,-2482,-2482,-2482,44,-2482,-2482,-2482,12,37,5,59,-2482,47,-2482,-2482,-2482
3927,-2482,-2482,5,-2482,-2482,-2482,-2482,-2482,-2482,29,1,1,-2482,58,-2482,-2482,-2482,-2482
3928,-2482,-2482,-2482,-2482,32,40,-2482,-2482,-2482,12,1,1,-2482,-2482,68,-2482,-2482,-2482
3929,-2482,28,-2482,-2482,59,9,-2482,-2482,-2482,1,3,3,-2482,26,-2482,-2482,-2482,-2482
3930,-2482,2,-2482,-2482,84,-2482,-2482,-2482,-2482,3,1,1,-2482,-2482,-2482,-2482,39,-2482
3931,70,5,21,36,-2482,12,-2482,-2482,28,5,10,1,12,80,5,29,-2482,29
3932,-2482,14,76,-2482,-2482,-2482,-2482,-2482,-2482,6,1,1,-2482,6,7,-2482,-2482,-2482
3933,-2482,50,-2482,-2482,-2482,-2482,-2482,-2482,-2482,65,-2482,27,-2482,52,44,59,-2482,59
3934,-2482,9,28,-2482,-2482,-2482,-2482,-2482,-2482,36,-2482,2,57,-2482,9,13,-2482,18
3935,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,12,9,9,5,-2482,-2482,-2482,-2482,-2482
3936,26,26,-2482,-2482,62,19,-2482,-2482,26,19,14,14,-2482,50,19,26,-2482,61
3937,-2482,61,-2482,-2482,-2482,-2482,-2482,-2482,-2482,4,8,4,-2482,10,85,-2482,57,-2482
3938,-2482,68,-2482,-2482,-2482,29,-2482,87,-2482,4,2,1,40,21,7,-2482,13,63
3939,-2482,26,7,23,-2482,-2482,-2482,-2482,-2482,26,42,6,7,-2482,23,6,-2482,26
3940,-2482,4,83,-2482,49,26,-2482,-2482,-2482,2,2,2,5,2,5,40,78,-2482
3941,-2482,14,-2482,-2482,-2482,-2482,-2482,-2482,-2482,16,3,1,-2482,7,-2482,-2482,42,-2482
3942,35,20,69,48,-2482,6,10,-2482,-2482,8,-2482,8,48,-2482,32,8,-2482,-2482
3943,-2482,27,-2482,-2482,-2482,82,-2482,32,34,20,20,3,-2482,27,82,-2482,-2482,27
3944,-2482,-2482,-2482,-2482,84,-2482,-2482,-2482,7,7,2,2,-2482,53,76,-2482,38,-2482
3945,-2482,13,-2482,-2482,-2482,-2482,-2482,-2482,22,1,1,1,-2482,-2482,-2482,-2482,42,-2482
3946,-2482,-2482,-2482,-2482,-2482,-2482,-2482,4,-2482,2,2,1,-2482,85,-2482,-2482,-2482,-2482
3947,-2482,-2482,-2482,-2482,-2482,-2482,-2482,38,-2482,6,2,3,-2482,2,5,-2482,23,80
3948,-2482,34,-2482,-2482,-2482,29,-2482,-2482,-2482,14,14,8,34,52,2,31,18,13
3949,-2482,67,-2482,-2482,15,-2482,7,-2482,7,4,4,4,-2482,8,-2482,-2482,-2482,-2482
3950,16,18,10,-2482,42,18,-2482,-2482,-2482,18,37,18,1,89,10,-2482,88,1
3951,-2482,20,-2482,-2482,-2482,-2482,-2482,-2482,12,42,-2482,1,13,-2482,13,12,-2482,-2482
3952,-2482,-2482,-2482,-2482,19,-2482,-2482,-2482,-2482,68,2,2,-2482,19,-2482,-2482,-2482,-2482
3953,-2482,9,-2482,54,-2482,54,-2482,-2482,6,14,33,7,54,-2482,7,25,-2482,62
3954,30,24,-2482,-2482,18,79,-2482,-2482,-2482,4,1,1,-2482,7,3,-2482,7,29
3955,21,3,11,21,-2482,58,-2482,-2482,-2482,2,53,2,3,-2482,26,19,-2482,6
3956,-2482,7,-2482,-2482,-2482,76,-2482,-2482,-2482,5,3,3,33,61,19,90,60,-2482
3957,-2482,-2482,-2482,-2482,-2482,82,-2482,71,-2482,13,1,1,-2482,35,19,-2482,-2482,-2482
3958,-2482,24,-2482,-2482,-2482,-2482,3,66,3,3,3,3,-2482,4,62,-2482,17,3
3959,-2482,-2482,16,-2482,-2482,-2482,-2482,-2482,-2482,21,9,2,-2482,-2482,2,-2482,-2482,63
3960,-2482,87,-2482,-2482,33,-2482,-2482,36,-2482,41,8,10,-2482,16,62,-2482,33,87
3961,-2482,4,-2482,-2482,14,3,-2482,-2482,-2482,17,1,1,-2482,7,-2482,-2482,17,-2482
3962,80,-2482,-2482,-2482,-2482,-2482,-2482,57,-2482,-2482,5,5,-2482,-2482,-2482,-2482,-2482,-2482
3963,5,44,14,48,-2482,55,-2482,-2482,21,17,22,5,3,65,56,33,-2482,35
3964,-2482,28,5,-2482,28,76,-2482,-2482,-2482,28,28,5,47,45,76,90,-2482,-2482
3965,27,27,84,68,78,27,-2482,13,27,1,13,13,13,13,27,13,13,20
3966,48,18,61,68,-2482,-2482,-2482,-2482,-2482,4,12,4,4,-2482,16,-2482,67,41
3967,-2482,-2482,-2482,-2482,83,-2482,-2482,-2482,-2482,9,1,1,27,4,-2482,-2482,61,-2482
3968,-2482,12,-2482,-2482,-2482,-2482,-2482,-2482,-2482,59,1,1,-2482,29,-2482,-2482,29,44
3969,-2482,47,-2482,-2482,-2482,47,-2482,6,-2482,-2482,1,1,-2482,3,12,-2482,75,-2482
3970,-2482,70,16,-2482,8,-2482,7,-2482,7,42,2,1,-2482,37,-2482,-2482,33,-2482
3971,-2482,85,-2482,-2482,34,-2482,-2482,-2482,85,1,1,1,42,1,43,-2482,3,19
3972,47,14,89,16,39,63,-2482,-2482,5,11,17,5,8,63,8,8,42,56
3973,-2482,31,-2482,90,-2482,-2482,-2482,-2482,-2482,20,-2482,2,16,-2482,8,39,-2482,-2482
3974,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,36,1,-2482,-2482,77,-2482,-2482,-2482
3975,-2482,8,75,-2482,42,23,61,-2482,-2482,6,1,1,68,79,2,26,32,26
3976,-2482,15,24,-2482,9,-2482,-2482,-2482,51,43,3,6,-2482,29,15,-2482,4,-2482
3977,-2482,29,-2482,-2482,43,-2482,-2482,-2482,-2482,42,1,2,-2482,7,56,56,6,-2482
3978,19,15,-2482,-2482,-2482,13,-2482,-2482,-2482,19,-2482,15,13,-2482,15,2,-2482,-2482
3979,-2482,-2482,-2482,-2482,-2482,-2482,2,26,12,2,2,2,-2482,5,32,-2482,10,-2482
3980,-2482,34,-2482,-2482,-2482,9,-2482,-2482,55,55,2,2,9,-2482,2,55,-2482,-2482
3981,-2482,14,76,62,-2482,14,-2482,-2482,-2482,12,18,6,54,30,6,14,-2482,20
3982,-2482,29,-2482,-2482,-2482,-2482,-2482,17,-2482,11,1,1,-2482,11,69,-2482,2,-2482
3983,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,13,4,1,-2482,21,-2482,-2482,-2482,53
3984,-2482,8,-2482,-2482,-2482,33,-2482,-2482,5,1,14,1,26,54,26,50,-2482,-2482
3985,-2482,13,-2482,-2482,67,-2482,-2482,14,-2482,2,1,1,-2482,4,65,92,-2482,16
3987,-2482,2,33,-2482,9,12,-2482,-2482,68,6,2,2,-2482,21,15,-2482,13,65
3988,-2482,2,-2482,-2482,-2482,-2482,-2482,-2482,-2482,2,1,1,-2482,3,16,32,32,32
3989,-2482,81,-2482,-2482,-2482,36,7,-2482,-2482,3,3,2,-2482,3,59,-2482,3,-2482
3990,-2482,76,-2482,-2482,-2482,-2482,-2482,25,1,1,1,1,-2482,31,81,-2482,53,-2482
3991,42,19,64,-2482,7,18,-2482,70,-2482,11,7,1,11,39,7,-2482,-2482,-2482
3992,62,8,9,6,-2482,7,46,-2482,-2482,8,22,5,-2482,22,5,35,-2482,9
3993,-2482,70,85,-2482,-2482,43,-2482,-2482,-2482,70,61,2,-2482,-2482,77,-2482,-2482,47
3994,-2482,23,31,62,-2482,6,-2482,-2482,7,6,88,5,33,36,12,7,-2482,-2482
3995,-2482,34,-2482,-2482,11,-2482,-2482,-2482,-2482,6,1,1,-2482,31,75,-2482,54,-2482
3996,-2482,18,-2482,26,-2482,-2482,-2482,-2482,-2482,2,-2482,2,26,-2482,6,15,-2482,26
3997,-2482,75,13,-2482,-2482,82,-2482,71,84,12,1,1,20,10,8,27,-2482,26
3998,40,14,89,5,-2482,59,-2482,-2482,-2482,3,3,3,5,3,14,5,3,67
3999,83,2,12,26,-2482,59,-2482,-2482,2,5,4,4,3,12,2,5,65,55
4000,-2482,-2482,-2482,-2482,-2482,15,-2482,-2482,-2482,2,1,1,-2482,-2482,15,-2482,-2482,-2482
4001,-2482,4,8,-2482,-2482,41,-2482,-2482,-2482,3,-2482,1,-2482,45,13,-2482,-2482,8
4002,-2482,5,8,-2482,-2482,-2482,-2482,-2482,-2482,89,-2482,1,40,-2482,5,41,-2482,-2482
4003,6,60,2,-2482,7,13,-2482,-2482,61,-2482,52,3,3,-2482,9,43,60,-2482
4004,-2482,-2482,-2482,-2482,-2482,-2482,-2482,52,52,2,1,1,-2482,3,-2482,-2482,58,-2482
4005,42,11,72,-2482,-2482,54,-2482,52,-2482,3,9,3,54,9,52,92,9,-2482
4006,41,40,21,-2482,22,34,-2482,22,49,8,3,3,3,3,4,-2482,45,-2482
4007,-2482,-2482,-2482,-2482,-2482,-2482,-2482,6,-2482,1,1,1,-2482,6,-2482,-2482,48,-2482
4008,-2482,-2482,-2482,-2482,44,24,-2482,-2482,-2482,13,2,2,19,33,19,-2482,17,17
4009,-2482,3,9,26,-2482,9,-2482,-2482,7,6,18,3,7,61,61,9,-2482,9
4010,-2482,70,-2482,-2482,2,-2482,-2482,-2482,-2482,2,1,2,-2482,7,-2482,-2482,28,3
4011,-2482,4,-2482,-2482,58,-2482,-2482,-2482,-2482,26,4,2,-2482,27,-2482,-2482,45,-2482
4012,-2482,7,33,20,23,27,-2482,39,-2482,1,1,1,14,6,56,27,53,64
4013,-2482,13,-2482,-2482,61,-2482,-2482,-2482,-2482,42,1,1,-2482,1,-2482,-2482,9,-2482
4014,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,3,3,1,-2482,6,-2482,-2482,13,-2482
4015,-2482,3,-2482,-2482,-2482,4,87,-2482,-2482,3,-2482,3,75,-2482,2,40,-2482,40
4016,36,44,34,-2482,-2482,43,-2482,-2482,25,12,-2482,12,12,-2482,8,61,-2482,49
4017,-2482,-2482,-2482,-2482,-2482,80,-2482,-2482,-2482,29,4,4,-2482,10,-2482,-2482,35,56
4018,8,23,-2482,-2482,11,-2482,-2482,-2482,-2482,1,1,1,-2482,2,8,-2482,7,-2482
4019,-2482,23,-2482,-2482,-2482,-2482,-2482,-2482,-2482,2,52,2,57,-2482,52,-2482,-2482,-2482
4020,48,11,64,-2482,-2482,-2482,-2482,-2482,-2482,1,1,1,19,8,16,18,3,37
4021,15,-2482,27,-2482,-2482,26,-2482,-2482,-2482,47,7,7,35,20,14,-2482,-2482,-2482
4022,-2482,15,-2482,-2482,26,-2482,8,8,-2482,4,4,4,-2482,15,-2482,-2482,-2482,-2482
4023,7,15,11,66,-2482,81,-2482,-2482,-2482,15,12,7,7,-2482,7,-2482,41,-2482
4024,82,12,76,-2482,15,12,-2482,-2482,-2482,4,18,6,4,84,9,76,18,50
4025,-2482,-2482,-2482,-2482,-2482,-2482,-2482,8,-2482,18,9,2,-2482,-2482,-2482,-2482,-2482,-2482
4026,-2482,3,-2482,7,-2482,62,-2482,-2482,-2482,3,-2482,3,6,-2482,7,-2482,78,62
4027,-2482,8,-2482,-2482,-2482,8,-2482,-2482,-2482,64,-2482,8,11,-2482,62,15,-2482,-2482
4028,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,3,3,-2482,31,-2482,-2482,-2482,56
4029,21,10,-2482,-2482,-2482,-2482,-2482,-2482,-2482,21,-2482,7,10,-2482,29,68,79,-2482
4030,-2482,-2482,-2482,-2482,81,-2482,-2482,-2482,-2482,3,1,1,-2482,46,-2482,-2482,28,-2482
4031,8,25,8,-2482,-2482,32,-2482,-2482,-2482,19,-2482,1,63,59,11,6,-2482,8
4032,-2482,3,-2482,-2482,-2482,-2482,-2482,-2482,-2482,6,3,3,-2482,-2482,16,-2482,45,-2482
4033,12,2,-2482,20,24,17,-2482,-2482,62,12,4,6,56,79,2,17,60,-2482
4034,-2482,6,-2482,-2482,-2482,16,-2482,-2482,-2482,8,2,2,-2482,-2482,7,-2482,8,-2482
4035,-2482,52,-2482,-2482,-2482,-2482,-2482,-2482,-2482,12,3,3,69,3,66,-2482,34,-2482
4036,-2482,6,-2482,-2482,-2482,-2482,-2482,-2482,41,8,8,1,-2482,1,41,-2482,21,-2482
4037,-2482,27,44,-2482,65,62,-2482,-2482,-2482,25,4,3,-2482,14,62,-2482,63,44
4038,-2482,-2482,-2482,-2482,33,-2482,-2482,-2482,-2482,2,1,1,-2482,20,20,-2482,-2482,-2482
4039,5,2,20,-2482,2,41,-2482,52,10,2,6,6,2,16,2,51,52,-2482
4040,-2482,18,-2482,-2482,22,-2482,-2482,-2482,-2482,1,1,1,47,33,18,-2482,16,-2482
4041,35,9,89,-2482,-2482,-2482,-2482,-2482,-2482,29,-2482,9,23,-2482,47,-2482,-2482,35
4042,-2482,3,89,-2482,-2482,-2482,-2482,58,-2482,5,1,2,-2482,40,27,-2482,60,-2482
4043,57,27,-2482,27,-2482,60,-2482,-2482,60,8,8,13,19,80,14,84,-2482,-2482
4044,-2482,32,-2482,-2482,1,-2482,-2482,53,53,8,1,1,-2482,4,-2482,-2482,31,71
4045,10,3,42,-2482,-2482,-2482,-2482,-2482,57,3,-2482,3,75,-2482,27,30,-2482,-2482
4046,-2482,14,-2482,-2482,-2482,84,-2482,-2482,-2482,14,-2482,63,14,-2482,14,-2482,-2482,63
4047,-2482,3,-2482,-2482,5,26,-2482,16,16,5,1,1,-2482,1,3,-2482,69,-2482
4048,-2482,3,-2482,-2482,27,-2482,-2482,-2482,-2482,1,1,1,-2482,6,-2482,-2482,10,-2482
4049,59,8,70,-2482,-2482,42,-2482,-2482,-2482,18,36,2,28,-2482,6,8,-2482,77
4050,-2482,41,-2482,-2482,-2482,-2482,-2482,-2482,-2482,4,1,1,-2482,-2482,-2482,-2482,87,-2482
4051,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,3,3,-2482,29,-2482,-2482,-2482,-2482
4052,-2482,10,14,-2482,17,38,-2482,29,29,9,2,1,31,2,1,39,2,-2482
4053,-2482,17,-2482,-2482,24,-2482,-2482,55,-2482,6,2,2,-2482,9,-2482,-2482,44,-2482
4054,-2482,3,33,-2482,-2482,55,-2482,-2482,-2482,4,64,4,4,64,4,-2482,-2482,-2482
4055,81,4,-2482,-2482,-2482,-2482,-2482,-2482,8,9,16,4,40,39,8,9,39,9
4056,-2482,12,-2482,-2482,10,-2482,-2482,12,-2482,10,1,3,-2482,6,-2482,-2482,76,-2482
4057,-2482,4,-2482,-2482,62,-2482,-2482,-2482,-2482,51,2,6,-2482,-2482,-2482,-2482,29,-2482
4058,-2482,-2482,-2482,-2482,-2482,32,-2482,85,-2482,8,10,2,-2482,10,10,-2482,27,-2482
4059,-2482,52,-2482,-2482,76,-2482,-2482,-2482,-2482,12,2,2,-2482,2,-2482,-2482,13,-2482
4060,-2482,21,-2482,-2482,27,-2482,-2482,3,-2482,11,4,1,-2482,45,-2482,-2482,-2482,-2482
4061,-2482,9,34,42,-2482,22,-2482,-2482,-2482,45,2,1,19,2,1,31,18,-2482
4062,-2482,21,-2482,-2482,9,-2482,-2482,-2482,-2482,3,4,1,-2482,8,-2482,-2482,52,-2482
4063,-2482,71,-2482,-2482,-2482,18,-2482,-2482,-2482,3,21,9,-2482,21,65,-2482,65,-2482
4064,-2482,21,-2482,40,-2482,40,-2482,-2482,-2482,2,2,2,-2482,2,21,-2482,4,-2482
4065,2,2,8,12,-2482,6,-2482,-2482,-2482,2,36,2,12,-2482,13,-2482,51,3
4066,-2482,15,37,-2482,-2482,-2482,-2482,-2482,-2482,15,1,7,13,48,28,-2482,26,-2482
4067,3,2,5,5,14,1,-2482,-2482,1,3,47,3,1,12,1,35,-2482,-2482
