CUSTNO,Recency_가구인테리어/잡화_고가,Recency_가구인테리어/잡화_저가,Recency_가구인테리어/잡화_중가,Recency_가전/레저취미/멀티샵_고가,Recency_가전/레저취미/멀티샵_저가,Recency_가전/레저취미/멀티샵_중가,Recency_교육문화/아동_고가,Recency_교육문화/아동_저가,Recency_교육문화/아동_중가,Recency_식품/생활_고가,Recency_식품/생활_저가,Recency_식품/생활_중가,Recency_의류/이미용_고가,Recency_의류/이미용_저가,Recency_의류/이미용_중가,Recency_침구/주방_고가,Recency_침구/주방_저가,Recency_침구/주방_중가
6112,-2666,11,50,-2666,11,-2666,43,11,11,9,1,1,-2666,11,-2666,-2666,49,-2666
6113,4,31,10,-2666,-2666,10,-2666,-2666,40,47,8,2,9,-2666,4,31,-2666,61
6114,-2666,-2666,18,18,-2666,18,-2666,-2666,11,40,2,1,-2666,89,7,-2666,-2666,-2666
6115,-2666,50,37,-2666,-2666,2,-2666,-2666,-2666,46,10,1,30,60,37,-2666,43,24
6116,-2666,10,10,-2666,-2666,39,-2666,-2666,18,3,7,3,10,11,18,-2666,-2666,-2666
6117,-2666,55,-2666,-2666,42,-2666,-2666,-2666,-2666,5,1,1,-2666,1,90,27,8,27
6119,-2666,9,21,-2666,-2666,-2666,-2666,16,-2666,3,9,2,9,25,20,52,25,15
6120,-2666,-2666,-2666,-2666,-2666,-2666,20,61,-2666,1,4,1,-2666,20,-2666,-2666,-2666,-2666
6121,-2666,42,-2666,-2666,-2666,-2666,56,-2666,25,15,-2666,2,54,56,5,-2666,-2666,50
6122,-2666,32,-2666,-2666,18,-2666,-2666,-2666,-2666,46,1,2,-2666,15,-2666,-2666,-2666,-2666
6123,54,-2666,-2666,-2666,-2666,-2666,-2666,-2666,24,24,24,12,-2666,-2666,6,-2666,-2666,-2666
6124,-2666,14,-2666,-2666,-2666,-2666,-2666,-2666,-2666,12,67,5,5,-2666,39,-2666,-2666,67
6125,-2666,25,60,27,-2666,14,-2666,-2666,-2666,37,63,2,14,-2666,1,-2666,-2666,-2666
6126,-2666,-2666,-2666,82,-2666,4,-2666,-2666,74,19,4,4,88,19,33,4,47,88
6127,-2666,5,-2666,-2666,54,-2666,-2666,-2666,-2666,12,4,6,-2666,31,-2666,-2666,-2666,-2666
6128,10,9,9,82,9,1,20,20,1,1,9,2,-2666,9,1,59,-2666,-2666
6129,2,22,2,-2666,-2666,4,-2666,-2666,-2666,2,28,2,41,-2666,1,-2666,-2666,-2666
6130,-2666,20,-2666,-2666,-2666,-2666,-2666,-2666,-2666,2,40,1,70,-2666,-2666,50,-2666,-2666
6131,39,-2666,25,-2666,-2666,46,-2666,-2666,37,53,-2666,25,18,-2666,14,-2666,-2666,-2666
6132,-2666,25,12,9,-2666,21,-2666,-2666,-2666,57,21,7,7,-2666,7,38,-2666,12
6133,57,2,3,2,-2666,2,-2666,70,24,20,35,2,3,16,4,13,-2666,45
6134,12,-2666,37,42,-2666,25,-2666,-2666,-2666,1,-2666,1,37,-2666,3,60,-2666,37
6135,-2666,43,19,-2666,32,-2666,-2666,49,-2666,15,2,1,-2666,2,-2666,-2666,1,-2666
6136,-2666,65,33,80,57,11,1,-2666,1,5,18,1,5,-2666,5,11,1,39
6137,5,37,5,-2666,70,38,-2666,-2666,64,3,20,15,25,-2666,5,1,-2666,19
6138,54,3,69,73,-2666,3,-2666,-2666,19,3,-2666,15,26,-2666,15,20,-2666,3
6139,25,31,31,-2666,-2666,17,-2666,-2666,18,18,60,17,18,-2666,17,-2666,-2666,-2666
6140,-2666,6,-2666,-2666,-2666,-2666,-2666,5,-2666,18,2,2,-2666,26,-2666,-2666,56,23
6141,91,26,-2666,-2666,-2666,52,-2666,-2666,68,3,-2666,3,40,27,45,75,-2666,40
6142,-2666,4,-2666,-2666,-2666,4,-2666,-2666,45,4,67,4,4,61,4,45,-2666,4
6143,-2666,39,-2666,-2666,13,-2666,-2666,-2666,-2666,13,1,1,-2666,3,7,-2666,17,71
6144,1,48,3,10,-2666,-2666,-2666,-2666,48,1,-2666,1,1,-2666,1,22,-2666,25
6145,-2666,39,-2666,-2666,70,-2666,83,19,3,54,8,8,-2666,14,39,-2666,72,-2666
6146,-2666,19,25,61,-2666,9,-2666,-2666,-2666,25,10,18,25,10,25,27,-2666,-2666
6147,-2666,-2666,-2666,-2666,33,-2666,-2666,-2666,-2666,11,4,4,-2666,4,-2666,-2666,72,-2666
6148,-2666,2,-2666,-2666,-2666,-2666,-2666,74,-2666,2,12,1,18,12,-2666,-2666,12,-2666
6149,82,2,25,32,-2666,25,20,-2666,36,32,36,2,32,-2666,25,32,36,56
6150,-2666,29,3,-2666,-2666,23,-2666,-2666,-2666,1,5,3,43,33,29,33,-2666,-2666
6151,11,-2666,-2666,-2666,-2666,10,-2666,3,39,30,1,1,-2666,10,25,-2666,34,31
6152,11,25,11,18,-2666,57,57,-2666,37,15,-2666,11,5,-2666,3,-2666,-2666,-2666
6153,-2666,31,-2666,-2666,31,-2666,-2666,73,-2666,4,2,2,-2666,10,28,78,18,21
6154,-2666,45,67,-2666,6,-2666,-2666,8,11,8,1,1,-2666,6,-2666,-2666,36,-2666
6155,-2666,8,-2666,-2666,-2666,-2666,-2666,15,-2666,2,6,1,-2666,1,-2666,-2666,67,76
6156,-2666,-2666,-2666,-2666,-2666,-2666,-2666,-2666,-2666,40,1,1,-2666,-2666,-2666,-2666,48,-2666
6157,-2666,27,87,37,3,37,-2666,-2666,-2666,3,4,4,17,49,13,-2666,3,-2666
6158,-2666,26,-2666,22,-2666,3,-2666,-2666,-2666,12,-2666,6,83,-2666,13,-2666,-2666,-2666
6159,-2666,7,6,-2666,26,38,-2666,-2666,-2666,33,4,4,-2666,11,38,-2666,5,24
6160,19,20,9,5,-2666,50,-2666,-2666,17,9,50,5,13,-2666,19,31,-2666,68
6161,-2666,33,6,-2666,9,-2666,-2666,-2666,-2666,1,9,1,-2666,20,-2666,-2666,69,-2666
6162,8,16,36,-2666,-2666,10,-2666,-2666,-2666,12,6,4,33,22,1,28,-2666,10
6163,-2666,5,12,-2666,27,34,37,27,37,2,27,2,89,-2666,4,89,-2666,5
6164,-2666,7,85,-2666,77,52,-2666,-2666,-2666,47,18,7,33,39,85,-2666,-2666,-2666
6165,-2666,24,-2666,-2666,-2666,14,-2666,-2666,34,14,-2666,14,66,-2666,12,-2666,-2666,-2666
6166,-2666,-2666,-2666,-2666,88,-2666,-2666,-2666,-2666,49,4,4,-2666,-2666,-2666,-2666,-2666,-2666
6167,-2666,49,-2666,-2666,37,49,-2666,24,30,37,4,4,58,4,-2666,-2666,26,26
6168,7,1,18,-2666,-2666,37,-2666,-2666,-2666,1,-2666,1,3,-2666,5,-2666,-2666,-2666
6169,33,10,45,10,-2666,55,-2666,-2666,-2666,8,-2666,5,10,-2666,10,13,-2666,33
6170,-2666,45,45,-2666,-2666,-2666,-2666,-2666,-2666,15,8,8,-2666,5,-2666,-2666,-2666,-2666
6171,-2666,23,63,35,37,-2666,-2666,23,-2666,13,2,2,-2666,89,4,-2666,-2666,-2666
6172,-2666,-2666,-2666,-2666,2,-2666,-2666,18,-2666,23,2,2,-2666,2,-2666,-2666,9,-2666
6173,-2666,63,26,81,-2666,-2666,-2666,-2666,-2666,1,12,1,19,-2666,31,-2666,-2666,-2666
6174,-2666,-2666,47,-2666,67,-2666,-2666,47,74,43,10,10,-2666,20,74,-2666,86,-2666
6175,-2666,16,77,-2666,77,77,57,14,57,15,1,1,-2666,15,26,-2666,32,57
6176,3,3,45,38,-2666,52,-2666,-2666,-2666,3,64,3,3,64,3,-2666,64,45
6177,-2666,19,17,40,-2666,-2666,-2666,-2666,83,10,5,1,21,9,12,-2666,53,21
6178,-2666,57,-2666,-2666,19,-2666,-2666,-2666,-2666,29,2,1,-2666,5,-2666,-2666,-2666,-2666
6179,53,43,39,-2666,-2666,-2666,-2666,-2666,-2666,4,16,4,8,56,4,-2666,-2666,-2666
6180,-2666,64,-2666,-2666,51,-2666,-2666,42,-2666,11,9,1,-2666,20,74,-2666,-2666,54
6181,66,11,3,3,-2666,3,-2666,-2666,59,11,74,11,14,-2666,11,9,-2666,-2666
6182,-2666,6,-2666,-2666,-2666,-2666,-2666,-2666,-2666,1,1,1,-2666,42,-2666,-2666,11,-2666
6183,33,84,37,31,-2666,7,-2666,45,6,6,43,1,11,45,3,40,81,40
6184,12,5,13,-2666,11,31,-2666,41,3,3,5,3,-2666,9,3,-2666,5,5
6185,9,31,80,-2666,-2666,17,4,-2666,88,4,11,1,-2666,-2666,52,81,11,3
6186,-2666,48,68,-2666,23,9,-2666,-2666,-2666,20,1,2,-2666,-2666,9,-2666,11,33
6187,46,46,-2666,-2666,33,-2666,-2666,63,-2666,5,5,2,4,5,-2666,30,86,35
6188,-2666,20,-2666,30,58,49,-2666,-2666,-2666,11,2,2,-2666,15,15,-2666,-2666,-2666
6189,-2666,49,-2666,-2666,16,-2666,-2666,78,-2666,55,1,1,61,4,9,-2666,22,-2666
6190,-2666,67,-2666,-2666,30,-2666,-2666,60,-2666,1,1,1,-2666,7,19,-2666,88,-2666
6191,-2666,53,-2666,-2666,90,-2666,60,-2666,60,20,7,2,-2666,11,52,-2666,24,-2666
6192,-2666,47,22,77,-2666,12,-2666,-2666,52,-2666,37,9,22,-2666,27,9,-2666,-2666
6193,-2666,-2666,-2666,-2666,6,51,-2666,-2666,31,15,2,4,26,4,43,-2666,22,26
6194,-2666,4,-2666,-2666,-2666,53,-2666,-2666,39,4,-2666,4,73,-2666,80,37,-2666,24
6195,22,6,-2666,-2666,-2666,18,-2666,88,-2666,13,2,1,-2666,9,18,-2666,-2666,-2666
6196,19,31,11,-2666,-2666,13,-2666,-2666,6,7,-2666,3,57,-2666,6,-2666,-2666,81
6197,-2666,-2666,-2666,-2666,-2666,34,24,33,10,5,5,5,-2666,12,-2666,-2666,12,-2666
6198,-2666,62,4,-2666,-2666,62,-2666,-2666,-2666,4,-2666,4,-2666,-2666,4,81,-2666,-2666
6199,-2666,-2666,-2666,-2666,-2666,-2666,72,-2666,64,13,4,1,-2666,33,-2666,-2666,58,-2666
6200,-2666,4,82,-2666,2,91,61,61,58,12,2,12,-2666,2,54,-2666,51,2
6201,-2666,6,12,-2666,1,-2666,-2666,20,-2666,12,1,1,-2666,6,12,-2666,1,-2666
6202,87,38,-2666,33,-2666,39,13,-2666,52,8,11,8,3,20,3,-2666,-2666,52
6203,-2666,2,-2666,-2666,-2666,-2666,-2666,59,80,5,10,2,-2666,10,5,-2666,10,-2666
6204,-2666,34,-2666,-2666,5,-2666,-2666,-2666,-2666,2,2,2,-2666,2,-2666,-2666,26,-2666
6205,28,15,-2666,-2666,-2666,-2666,-2666,-2666,15,15,-2666,15,-2666,-2666,15,-2666,-2666,42
6206,-2666,15,-2666,-2666,15,-2666,-2666,-2666,-2666,15,1,2,-2666,79,-2666,-2666,7,-2666
6207,-2666,57,-2666,-2666,16,-2666,-2666,-2666,-2666,28,4,4,-2666,18,25,-2666,-2666,-2666
6208,-2666,17,-2666,-2666,-2666,-2666,39,-2666,39,16,10,1,-2666,-2666,80,-2666,-2666,71
6209,-2666,6,-2666,-2666,-2666,-2666,-2666,-2666,-2666,-2666,1,1,-2666,7,-2666,-2666,45,-2666
6210,-2666,41,15,-2666,23,15,-2666,-2666,-2666,9,6,2,31,51,-2666,-2666,59,-2666
6211,-2666,61,39,-2666,48,-2666,-2666,-2666,39,5,3,5,3,48,38,-2666,-2666,-2666
6212,-2666,14,46,-2666,50,-2666,-2666,4,65,9,2,2,-2666,4,46,-2666,2,-2666
6213,-2666,13,-2666,-2666,7,24,-2666,9,6,2,1,1,-2666,1,6,17,2,-2666
6214,-2666,17,17,-2666,-2666,10,-2666,15,22,6,2,2,15,15,17,-2666,2,-2666
6215,-2666,-2666,75,-2666,13,-2666,-2666,9,-2666,2,1,1,38,2,-2666,-2666,2,-2666
6216,4,73,17,-2666,-2666,67,55,50,17,42,12,1,4,30,4,28,43,75
6217,45,4,10,84,16,-2666,-2666,-2666,-2666,5,16,4,-2666,-2666,43,-2666,-2666,-2666
6218,-2666,19,-2666,-2666,-2666,24,-2666,-2666,48,19,-2666,6,48,-2666,9,19,-2666,19
6219,-2666,2,-2666,-2666,-2666,29,-2666,64,2,2,2,2,-2666,18,29,-2666,19,-2666
6220,71,60,63,-2666,-2666,8,-2666,-2666,68,25,-2666,3,12,-2666,3,71,-2666,-2666
6221,33,89,-2666,-2666,-2666,-2666,11,-2666,11,25,44,25,-2666,-2666,40,4,-2666,-2666
6222,-2666,2,-2666,-2666,-2666,66,-2666,-2666,-2666,4,-2666,2,59,-2666,7,46,-2666,-2666
6223,-2666,7,38,-2666,-2666,-2666,-2666,-2666,31,10,83,7,29,40,45,38,-2666,59
6224,13,4,13,53,-2666,9,-2666,-2666,-2666,2,2,2,9,2,13,60,15,41
6225,-2666,37,-2666,-2666,-2666,-2666,-2666,7,-2666,51,4,1,-2666,35,-2666,-2666,34,-2666
6226,52,47,-2666,-2666,-2666,-2666,-2666,-2666,45,49,10,3,-2666,46,3,-2666,-2666,-2666
6227,-2666,18,11,-2666,31,-2666,-2666,9,15,4,2,2,17,21,8,39,43,-2666
6228,-2666,38,18,-2666,-2666,4,-2666,-2666,46,4,73,18,18,46,4,4,-2666,52
6229,-2666,-2666,88,-2666,-2666,61,-2666,-2666,46,-2666,-2666,18,46,-2666,46,-2666,-2666,-2666
6230,3,3,38,-2666,-2666,-2666,-2666,-2666,53,18,-2666,1,3,30,1,38,-2666,18
6231,-2666,7,32,-2666,35,-2666,-2666,-2666,9,8,-2666,1,14,-2666,32,47,-2666,-2666
6232,-2666,42,43,-2666,-2666,-2666,-2666,9,70,12,1,1,8,5,12,-2666,35,35
6233,-2666,-2666,-2666,-2666,-2666,-2666,-2666,-2666,-2666,10,1,1,-2666,-2666,58,-2666,-2666,-2666
6234,-2666,18,-2666,-2666,-2666,-2666,-2666,70,70,12,2,4,-2666,5,5,-2666,6,34
6235,-2666,29,87,-2666,-2666,17,-2666,-2666,-2666,59,5,7,-2666,87,17,-2666,-2666,-2666
6236,32,27,42,91,-2666,38,27,49,27,38,27,27,-2666,44,38,-2666,27,38
6237,-2666,21,-2666,-2666,60,45,68,68,2,10,1,2,-2666,19,11,-2666,10,-2666
6238,-2666,19,87,5,-2666,25,-2666,-2666,53,10,-2666,3,54,-2666,10,2,-2666,10
6239,-2666,28,13,6,-2666,25,-2666,-2666,29,5,16,5,5,16,12,-2666,16,6
6240,-2666,17,-2666,-2666,17,-2666,-2666,-2666,-2666,6,4,4,-2666,17,-2666,-2666,17,6
6241,-2666,31,-2666,-2666,-2666,28,-2666,-2666,74,40,-2666,27,23,12,33,-2666,-2666,-2666
6242,-2666,-2666,37,5,-2666,25,-2666,-2666,25,5,33,5,5,-2666,11,-2666,-2666,5
6243,21,25,19,-2666,65,42,-2666,-2666,54,5,5,5,8,6,6,52,-2666,5
6244,-2666,22,76,-2666,5,52,-2666,7,61,50,7,2,-2666,4,7,-2666,44,-2666
6245,-2666,38,36,-2666,-2666,57,-2666,27,4,2,4,2,6,15,64,-2666,4,-2666
6246,-2666,7,-2666,-2666,20,-2666,-2666,-2666,-2666,16,6,6,-2666,90,-2666,-2666,42,-2666
6247,-2666,88,89,-2666,60,35,-2666,-2666,82,1,1,1,58,51,1,-2666,-2666,-2666
6248,-2666,39,-2666,-2666,69,-2666,-2666,-2666,-2666,21,2,2,-2666,35,-2666,-2666,-2666,-2666
6249,-2666,-2666,80,-2666,61,-2666,-2666,-2666,-2666,52,1,1,-2666,22,52,-2666,32,-2666
6250,-2666,2,-2666,-2666,17,4,3,3,57,14,1,1,47,3,56,-2666,2,66
6251,14,25,3,-2666,-2666,17,-2666,-2666,-2666,64,16,16,-2666,46,3,55,-2666,-2666
6252,-2666,4,43,-2666,-2666,88,-2666,-2666,17,12,11,2,40,13,5,-2666,13,-2666
6253,-2666,13,-2666,-2666,7,67,37,7,46,25,13,2,-2666,11,-2666,-2666,13,68
6254,-2666,1,1,-2666,-2666,4,-2666,-2666,-2666,3,9,1,60,-2666,1,21,-2666,-2666
6255,-2666,8,-2666,-2666,37,-2666,-2666,86,-2666,13,9,2,-2666,19,-2666,-2666,26,26
6256,-2666,4,87,-2666,-2666,12,-2666,-2666,-2666,4,-2666,3,55,-2666,33,-2666,-2666,73
6257,-2666,22,8,-2666,-2666,-2666,-2666,-2666,-2666,5,-2666,1,-2666,-2666,31,-2666,-2666,-2666
6258,-2666,12,31,-2666,-2666,-2666,-2666,65,-2666,6,2,1,12,12,5,30,28,12
6259,29,24,-2666,-2666,-2666,16,53,53,10,33,-2666,10,13,-2666,10,-2666,-2666,59
6260,-2666,56,-2666,-2666,10,-2666,-2666,-2666,-2666,10,1,1,10,1,-2666,-2666,-2666,-2666
6261,-2666,4,17,-2666,-2666,24,-2666,-2666,-2666,4,-2666,4,11,-2666,17,-2666,-2666,24
6262,-2666,-2666,-2666,-2666,-2666,-2666,-2666,-2666,-2666,33,5,5,-2666,24,46,-2666,-2666,-2666
6263,-2666,52,7,-2666,-2666,-2666,-2666,-2666,-2666,20,13,13,48,-2666,-2666,-2666,-2666,-2666
6264,-2666,15,2,-2666,-2666,4,61,85,5,4,19,4,5,85,4,50,85,85
6265,-2666,29,-2666,-2666,-2666,29,-2666,-2666,33,2,-2666,2,33,-2666,33,2,-2666,-2666
6266,-2666,4,-2666,-2666,-2666,45,-2666,-2666,25,20,20,4,68,-2666,13,54,20,59
6267,8,11,39,37,-2666,17,-2666,-2666,84,8,8,8,17,36,25,-2666,36,36
6268,-2666,-2666,-2666,-2666,91,-2666,-2666,50,-2666,11,1,1,-2666,18,12,-2666,-2666,-2666
6269,-2666,30,6,-2666,-2666,5,-2666,-2666,6,6,5,2,6,-2666,10,36,-2666,68
6270,-2666,40,23,-2666,-2666,58,-2666,-2666,-2666,50,1,2,-2666,15,-2666,-2666,50,-2666
6271,-2666,7,-2666,-2666,32,-2666,-2666,32,7,6,1,1,-2666,5,45,-2666,16,-2666
6272,-2666,13,-2666,-2666,75,-2666,-2666,-2666,-2666,8,1,1,-2666,-2666,-2666,-2666,-2666,-2666
6273,-2666,5,-2666,-2666,-2666,26,-2666,-2666,-2666,9,9,9,18,35,12,26,9,29
6274,-2666,32,32,-2666,37,-2666,9,19,8,4,4,4,-2666,4,48,-2666,63,-2666
6275,-2666,44,-2666,-2666,57,-2666,-2666,25,-2666,5,1,1,-2666,5,-2666,-2666,-2666,-2666
6276,33,66,-2666,-2666,-2666,10,-2666,-2666,37,3,-2666,3,46,-2666,2,3,-2666,10
6277,88,11,-2666,-2666,11,1,-2666,82,34,31,4,4,11,19,11,1,82,54
6278,61,30,17,63,-2666,36,-2666,-2666,-2666,30,65,5,33,65,6,-2666,65,30
6279,39,50,10,-2666,29,62,-2666,88,-2666,32,4,1,18,4,70,-2666,-2666,89
6280,13,23,-2666,43,-2666,6,-2666,-2666,59,20,49,33,10,-2666,6,13,-2666,13
6281,-2666,-2666,-2666,-2666,-2666,-2666,-2666,11,-2666,4,2,1,-2666,14,75,71,29,-2666
6282,24,2,-2666,-2666,-2666,-2666,-2666,-2666,-2666,15,16,2,15,56,24,66,-2666,-2666
6283,-2666,71,-2666,66,-2666,3,-2666,41,84,3,29,10,17,43,3,10,43,4
6284,-2666,49,77,-2666,36,66,-2666,49,75,1,1,1,77,49,64,-2666,-2666,-2666
6285,-2666,13,-2666,-2666,15,-2666,-2666,8,-2666,31,1,1,79,1,-2666,-2666,1,-2666
6286,-2666,14,62,-2666,27,88,-2666,-2666,-2666,1,1,1,-2666,19,88,-2666,27,-2666
6287,5,74,11,5,-2666,31,-2666,-2666,31,31,-2666,31,4,-2666,4,-2666,-2666,-2666
6288,-2666,3,88,-2666,-2666,47,-2666,-2666,11,3,15,1,28,15,32,28,-2666,-2666
6289,-2666,9,-2666,81,-2666,11,-2666,-2666,80,3,-2666,3,19,-2666,11,19,-2666,55
6290,39,30,31,53,-2666,3,-2666,-2666,4,9,10,4,4,24,3,10,-2666,-2666
6291,-2666,-2666,87,-2666,10,6,-2666,-2666,18,18,20,6,49,-2666,18,34,-2666,-2666
6292,-2666,62,-2666,-2666,8,-2666,-2666,37,-2666,27,21,11,-2666,10,-2666,-2666,39,-2666
6293,32,11,46,-2666,-2666,32,-2666,-2666,-2666,4,11,4,88,-2666,38,-2666,-2666,4
6294,-2666,-2666,-2666,-2666,-2666,-2666,-2666,-2666,-2666,46,4,6,-2666,-2666,-2666,-2666,-2666,-2666
6295,-2666,10,-2666,-2666,6,-2666,-2666,-2666,-2666,6,1,1,-2666,1,-2666,-2666,4,-2666
6296,-2666,6,39,-2666,2,-2666,57,41,-2666,2,4,1,-2666,10,-2666,-2666,39,-2666
6297,11,1,6,54,-2666,-2666,-2666,-2666,19,1,2,1,70,-2666,12,75,-2666,-2666
6298,-2666,17,-2666,9,55,8,-2666,75,81,2,2,2,25,11,28,29,11,31
6299,32,67,11,-2666,-2666,11,-2666,-2666,67,10,-2666,10,59,83,11,11,-2666,60
6300,-2666,17,77,-2666,16,-2666,-2666,-2666,-2666,11,1,1,-2666,-2666,78,-2666,11,-2666
6301,46,7,52,-2666,21,17,-2666,-2666,52,10,7,7,-2666,43,10,10,33,11
6302,5,35,-2666,-2666,-2666,13,-2666,-2666,-2666,13,23,8,37,53,7,-2666,-2666,-2666
6303,17,4,4,-2666,-2666,39,-2666,-2666,31,4,73,3,10,-2666,39,46,73,17
6304,18,5,67,-2666,57,25,-2666,-2666,41,18,1,1,4,1,12,5,1,82
6305,-2666,-2666,-2666,-2666,-2666,-2666,-2666,-2666,-2666,6,4,4,-2666,18,-2666,-2666,18,-2666
6306,-2666,14,-2666,-2666,88,-2666,-2666,-2666,-2666,27,2,2,-2666,-2666,-2666,-2666,27,-2666
6307,-2666,2,-2666,-2666,-2666,57,-2666,-2666,-2666,9,75,2,14,-2666,3,-2666,-2666,61
6308,-2666,-2666,-2666,-2666,-2666,4,-2666,-2666,37,4,-2666,4,58,-2666,4,-2666,-2666,4
6309,-2666,11,11,-2666,-2666,34,-2666,-2666,38,11,-2666,3,38,-2666,11,-2666,-2666,-2666
6310,39,38,10,71,-2666,37,-2666,30,49,30,8,2,3,2,3,88,2,-2666
6311,37,11,-2666,-2666,-2666,-2666,-2666,-2666,-2666,12,6,5,-2666,-2666,-2666,-2666,55,-2666
6312,-2666,66,-2666,-2666,-2666,11,-2666,-2666,39,22,-2666,3,-2666,-2666,-2666,-2666,-2666,-2666
6313,-2666,-2666,89,-2666,28,5,-2666,-2666,46,6,1,1,-2666,1,5,-2666,13,-2666
6314,-2666,1,-2666,73,-2666,10,-2666,4,4,4,2,2,10,4,10,-2666,12,5
6315,-2666,17,-2666,-2666,-2666,-2666,-2666,-2666,-2666,4,5,4,22,73,80,17,-2666,46
6316,-2666,30,39,-2666,-2666,30,-2666,-2666,10,4,-2666,4,4,-2666,4,-2666,-2666,-2666
6317,43,19,-2666,15,-2666,47,-2666,-2666,4,45,-2666,4,-2666,-2666,19,-2666,-2666,86
6318,-2666,-2666,-2666,-2666,49,-2666,-2666,-2666,-2666,49,22,3,-2666,6,3,-2666,-2666,-2666
6319,-2666,6,-2666,-2666,76,-2666,34,20,77,2,4,3,-2666,16,75,75,50,-2666
6320,-2666,73,-2666,-2666,-2666,-2666,-2666,-2666,-2666,-2666,1,1,-2666,42,-2666,-2666,-2666,-2666
6321,4,4,19,-2666,-2666,32,32,73,31,3,3,3,10,57,3,12,3,12
6322,-2666,2,-2666,-2666,2,-2666,-2666,-2666,-2666,5,1,2,-2666,64,-2666,-2666,6,-2666
6323,10,10,11,74,-2666,10,-2666,-2666,10,61,21,11,10,81,3,24,-2666,-2666
6324,-2666,-2666,-2666,-2666,-2666,25,-2666,-2666,-2666,4,2,2,-2666,24,-2666,-2666,4,-2666
6325,-2666,4,47,-2666,11,1,-2666,57,11,4,11,1,19,11,3,3,-2666,3
6326,-2666,20,-2666,-2666,12,-2666,-2666,14,43,4,4,4,-2666,41,-2666,-2666,4,-2666
6327,-2666,-2666,-2666,-2666,-2666,-2666,-2666,-2666,-2666,19,2,1,-2666,12,-2666,-2666,2,-2666
6328,-2666,-2666,-2666,-2666,60,-2666,-2666,-2666,-2666,7,2,2,-2666,-2666,-2666,-2666,-2666,-2666
6329,-2666,23,-2666,35,-2666,5,-2666,-2666,6,23,1,1,-2666,-2666,5,-2666,70,35
6330,-2666,-2666,-2666,-2666,-2666,-2666,46,-2666,-2666,85,-2666,8,-2666,76,46,-2666,-2666,-2666
6331,-2666,8,12,-2666,-2666,-2666,57,-2666,58,18,-2666,6,81,-2666,66,6,-2666,37
6332,-2666,45,87,-2666,-2666,-2666,-2666,32,-2666,8,2,2,88,32,-2666,-2666,39,-2666
6333,6,17,24,-2666,-2666,6,-2666,-2666,17,5,1,3,5,62,3,17,-2666,-2666
6334,-2666,6,-2666,-2666,-2666,-2666,-2666,-2666,-2666,5,5,1,-2666,1,2,-2666,-2666,5
6335,61,12,-2666,33,-2666,33,-2666,-2666,53,4,-2666,4,18,-2666,24,24,-2666,68
6336,-2666,8,6,-2666,5,-2666,-2666,-2666,-2666,5,5,4,-2666,29,-2666,-2666,-2666,-2666
6337,-2666,-2666,-2666,-2666,63,-2666,-2666,24,91,4,2,1,-2666,10,-2666,-2666,15,-2666
6339,-2666,-2666,-2666,-2666,-2666,25,-2666,-2666,2,-2666,3,2,-2666,-2666,6,-2666,-2666,-2666
6340,-2666,91,-2666,-2666,70,-2666,-2666,-2666,-2666,70,70,70,-2666,27,-2666,-2666,84,-2666
6341,-2666,5,25,-2666,-2666,2,-2666,-2666,21,4,-2666,2,32,25,25,60,-2666,78
6342,-2666,-2666,-2666,-2666,34,-2666,-2666,-2666,57,2,2,2,-2666,-2666,9,-2666,90,-2666
6343,-2666,87,-2666,-2666,-2666,59,-2666,-2666,4,5,-2666,11,-2666,-2666,4,67,-2666,-2666
6344,-2666,-2666,26,-2666,4,70,-2666,-2666,16,16,6,4,12,13,87,-2666,18,28
6346,-2666,40,-2666,-2666,-2666,-2666,21,48,49,22,7,7,-2666,9,-2666,-2666,47,30
6347,-2666,11,-2666,-2666,-2666,5,-2666,-2666,-2666,11,61,1,-2666,-2666,39,4,-2666,-2666
6348,-2666,-2666,-2666,-2666,65,-2666,-2666,53,-2666,2,1,1,-2666,1,-2666,-2666,53,-2666
6349,-2666,35,82,-2666,41,-2666,-2666,-2666,-2666,14,1,1,-2666,63,-2666,-2666,6,-2666
6350,-2666,4,-2666,-2666,18,-2666,-2666,74,25,11,2,4,-2666,9,-2666,-2666,-2666,-2666
6351,-2666,37,-2666,-2666,-2666,-2666,-2666,76,-2666,29,2,2,-2666,11,-2666,-2666,-2666,-2666
6352,-2666,6,-2666,-2666,-2666,-2666,-2666,-2666,54,6,43,6,34,55,11,18,55,-2666
6353,-2666,25,-2666,-2666,6,-2666,6,15,14,9,1,1,-2666,5,5,-2666,6,13
6354,-2666,3,-2666,-2666,-2666,-2666,-2666,16,10,1,3,1,19,46,10,60,27,40
6355,11,67,5,11,32,-2666,31,31,13,37,4,4,5,-2666,3,32,37,56
6356,-2666,17,-2666,-2666,-2666,-2666,-2666,-2666,-2666,1,-2666,4,27,-2666,32,-2666,-2666,1
6357,-2666,12,-2666,57,-2666,88,-2666,11,11,14,1,1,-2666,1,46,-2666,9,-2666
6358,-2666,31,3,-2666,-2666,67,58,-2666,-2666,3,7,1,61,-2666,30,25,-2666,14
6359,-2666,33,10,-2666,46,10,-2666,-2666,-2666,3,1,1,-2666,33,14,-2666,61,-2666
6360,17,84,18,1,-2666,1,-2666,7,-2666,2,51,1,71,7,1,17,-2666,1
