CUSTNO,Monetary_침구/주방_중가_증감여부_q2_q1,Monetary_침구/주방_중가_증감여부_q3_q2,Monetary_침구/주방_중가_증감여부_q4_q3,Monetary_침구/주방_중가_증감여부_q5_q4,Monetary_침구/주방_중가_증감여부_q6_q5,Monetary_침구/주방_중가_증감여부_q7_q6,Monetary_침구/주방_중가_증감여부_q8_q7,Monetary_침구/주방_중가_q2_q1_로그변환,Monetary_침구/주방_중가_q3_q2_로그변환,Monetary_침구/주방_중가_q4_q3_로그변환,Monetary_침구/주방_중가_q5_q4_로그변환,Monetary_침구/주방_중가_q6_q5_로그변환,Monetary_침구/주방_중가_q7_q6_로그변환,Monetary_침구/주방_중가_q8_q7_로그변환
1794,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.680697567899204,-9.680697567899204,0.0
1795,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,0,0,0,4,1,3,2,0.0,0.0,0.0,12.152440374589963,-12.078679268210587,10.313230539308464,-9.829094195377301
1797,1,4,1,4,3,3,1,-11.476013000878602,10.068183274972837,-10.068183274972837,9.831098640233623,9.805899045947404,11.80303511028112,-12.045899348433776
1798,4,1,4,1,0,0,4,11.47676223094293,-11.47676223094293,10.890434027060097,-10.890434027060097,0.0,0.0,12.506832618688792
1799,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.68790514164456,-10.68790514164456
1801,4,2,1,0,4,1,0,11.34624460118605,-10.775280775200756,-10.513907030251195,0.0,9.796600521290818,-9.796600521290818,0.0
1802,0,0,0,4,1,0,0,0.0,0.0,0.0,7.7908029747027925,-7.7908029747027925,0.0,0.0
1803,4,2,3,3,1,4,3,13.323233128849381,-12.85316317071507,12.269269464751003,13.099607420917037,-13.77467708394276,10.567972822249414,11.233881971957182
1804,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.95101984198351,-10.95101984198351
1805,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806,4,3,3,2,1,0,4,10.152703084678823,9.082048408136938,10.496771606459886,-9.7063842252168,-10.901020357607585,0.0,8.875652130921267
1807,2,2,1,0,4,1,4,-11.593591892058894,-11.378124080911059,-10.348982085535814,0.0,10.772382561461306,-10.772382561461306,10.45451989378205
1808,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.915341014970934,-10.915341014970934,0.0
1809,2,4,1,0,4,4,2,-11.277189047793838,12.613006881482423,-12.68266930782713,0.0,9.198809043484527,12.824620758022526,-12.607496013142738
1810,2,3,2,3,2,1,4,-9.854342930353306,10.663060925170802,-11.186894605024229,11.139844205039658,-11.461442235142693,-10.6114425624552,10.45966114549925
1811,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,0,4,1,0,0,4,1,0.0,11.145383811714812,-11.145383811714812,0.0,0.0,11.15605578815841,-11.15605578815841
1813,4,2,2,3,1,3,3,11.956676365214195,-9.69978869842486,-10.715649783311491,12.586965660477414,-12.7635829711528,9.673821178243383,11.96527609769398
1814,0,0,0,4,1,0,0,0.0,0.0,0.0,9.847904862655126,-9.847904862655126,0.0,0.0
1815,1,2,3,3,3,2,1,-14.21990686252396,-10.06719289251318,11.834533824709203,11.03727289241613,8.867317052017386,-11.495131035588297,-12.01405707400728
1816,0,0,0,4,1,4,1,0.0,0.0,0.0,12.98756665222442,-12.98756665222442,11.007914949349138,-11.007914949349138
1817,0,4,2,2,1,4,2,0.0,12.466620977638252,-11.821227774302013,-10.991210480687265,-11.06771376524652,13.963821868323228,-13.66057887090813
1818,4,4,1,4,4,1,0,9.47119952079134,11.691779429904365,-11.794821262746169,8.567108438086226,11.488461206577693,-11.54091183371306,0.0
1819,4,1,4,1,4,3,1,10.23124516964773,-10.23124516964773,10.149516642576144,-10.149516642576144,10.880250344346129,9.512865030479244,-11.10718941353205
1820,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,1,4,3,1,4,2,3,-10.761939231402227,11.916134844539082,12.363904340766162,-12.858019743813355,12.683828545515206,-12.302309927836152,12.338034759594684
1822,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,4,1,4,1,4,1,4,10.200935394827125,-10.200935394827125,11.248102867588628,-11.248102867588628,8.537568511010333,-8.537568511010333,11.535169612628147
1824,0,4,1,0,0,0,0,0.0,9.849605901085345,-9.849605901085345,0.0,0.0,0.0,0.0
1825,4,2,1,2,3,3,1,14.31873916399466,-13.86999064648944,-13.344896193587227,-10.95537333330118,11.288831026043606,13.086704974253427,-13.238668746837282
1826,4,3,3,2,3,3,3,11.381018215769965,12.84412784998485,12.960323164195016,-12.675040618502726,12.4302765577107,13.051830839435409,14.233448731482973
1827,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828,3,1,0,4,2,3,3,11.126113344741544,-11.573857921671562,0.0,12.215449211087833,-11.879063611963932,10.09473565293756,7.460281495335951
1829,4,3,3,2,2,2,1,9.10350897960974,7.485608415743399,10.405958809470523,7.143722963230652,-8.72417211123162,-9.480260070789692,-10.159746757827588
1830,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,13.043341874131421
1831,1,3,1,0,4,1,0,-12.241957362068648,9.20783791730871,-9.613609885233446,0.0,11.63886544442348,-11.63886544442348,0.0
1832,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,0,0,4,2,2,1,4,0.0,0.0,10.85204036849015,-10.013104425381623,-8.380896952705328,-10.125089008822009,9.175720491113635
1834,3,2,1,0,0,4,4,12.312393567541676,-12.637493282192617,-11.47701991527823,0.0,0.0,10.149275865297753,12.130999757020103
1835,4,3,3,1,0,0,0,10.667396529479658,10.113975899864084,8.796861979788844,-11.214924908524868,0.0,0.0,0.0
1836,0,4,1,4,1,0,0,0.0,10.447419155965909,-10.447419155965909,9.658905314914778,-9.658905314914778,0.0,0.0
1837,0,0,0,4,1,4,1,0.0,0.0,0.0,10.483868754796822,-10.483868754796822,10.338583713074849,-10.338583713074849
1838,4,3,1,1,4,3,2,11.261611931510636,11.473257800721543,-12.033226875128463,-8.636797932370367,9.10350897960974,9.666453103422647,-7.786092218486702
1839,0,0,0,4,2,3,1,0.0,0.0,0.0,10.832859006881018,-9.942977535989103,10.765269631268957,-11.254157930680199
1840,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,1,0,4,4,2,1,0,-11.113248349433293,0.0,10.379065134315953,12.121431587969381,-12.031969963456692,-10.77697825363256,0.0
1842,3,3,4,2,2,1,4,9.745266483803801,10.932322674867708,13.430190098149478,-12.060209073734336,-11.460634866860918,-13.198243989875344,13.318591650508381
1843,2,1,4,2,1,0,0,-12.70926057229291,-11.30519208505372,11.000033602428381,-10.565464836970575,-9.957251924255315,0.0,0.0
1844,4,4,1,4,1,0,0,9.034524056281352,12.85577460945296,-12.87743608169793,9.442466183108465,-9.442466183108465,0.0,0.0
1845,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,9.80902280662405,-9.55274459987511
1846,1,0,4,3,3,2,3,-11.241079931329871,0.0,9.088718525226309,10.029090091917265,11.763048017724442,-11.790205554524793,9.771558683808724
1847,0,0,4,1,0,4,1,0.0,0.0,11.255649975239061,-11.255649975239061,0.0,11.621717786712734,-11.621717786712734
1848,1,0,0,0,0,0,0,-9.408567365382039,0.0,0.0,0.0,0.0,0.0,0.0
1849,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,0,4,2,1,0,0,0,0.0,8.7735684811696,-5.939561493137338,-8.713157862965854,0.0,0.0,0.0
1851,0,0,0,4,1,4,1,0.0,0.0,0.0,10.391498142815234,-10.391498142815234,9.967383073615126,-9.967383073615126
1852,0,4,3,4,1,4,1,0.0,8.539994358184783,9.455105511137909,12.672868707097487,-12.675728172036656,12.189756231232145,-12.272498385029264
1853,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.685772776203187,-11.685772776203187
1854,1,4,1,0,0,4,3,-12.077274540851674,10.342061865089635,-10.342061865089635,0.0,0.0,10.967316631698903,12.444432595452202
1855,3,2,1,4,3,3,2,9.206208989578915,-8.997959248639644,-9.424082023993236,10.480923327116468,8.576950233349054,9.282411810898918,-10.22323828731263
1856,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,1,0,4,4,2,1,4,-11.051840665821492,0.0,10.83068517007174,13.367664368726677,-11.863000606927313,-13.213362227174402,11.426042091561547
1858,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.153253099361184,-11.153253099361184,0.0
1859,3,2,2,3,1,4,3,10.23439316681501,-11.097293083846628,-10.305879029914962,11.0832320899291,-11.255596901917967,11.709449616045868,-7.808248170615195
1860,0,4,1,0,0,0,0,0.0,11.227301545440602,-11.227301545440602,0.0,0.0,0.0,0.0
1861,1,3,1,4,1,4,1,-10.691358569437682,10.651369033857243,-10.729208439126166,10.315606223917932,-10.479151897231906,10.149275865297753,-10.149275865297753
1862,1,0,4,1,0,0,0,-10.341902762301014,0.0,10.26121650015849,-10.26121650015849,0.0,0.0,0.0
1863,0,0,4,1,4,1,1,0.0,0.0,11.165532835302672,-11.165532835302672,11.131560588973532,-10.959990316502822,-9.284332194899545
1864,2,4,2,1,1,4,1,-10.365366726403623,13.024125556970942,-11.40533750206798,-12.842635210341443,-9.640619495441983,9.874851368273937,-9.874851368273937
1865,0,0,0,0,4,2,1,0.0,0.0,0.0,0.0,10.95971307757146,-9.670402697538037,-10.637517828521565
1866,1,4,1,0,4,2,3,-10.303902893353454,12.638348341943935,-12.638348341943935,0.0,11.425796329481514,-10.435027029238462,10.771393228212665
1867,4,3,3,3,3,3,1,10.273503488168961,8.59295212224908,8.682541952456823,10.20430149683189,11.11802881325474,11.93504801084123,-12.567782143281612
1868,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.962729765708533,-11.962729765708533
1869,1,0,0,0,0,0,0,-9.943210237191408,0.0,0.0,0.0,0.0,0.0,0.0
1870,4,1,4,1,4,1,4,15.87300577576377,-15.843534973056562,14.333864425351285,-14.387778065388414,13.612165543891166,-13.796060721500318,15.836621327794075
1871,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,1,1,4,1,0,0,4,-12.95847692436714,-9.208858367739445,9.893507259081021,-9.893507259081021,0.0,0.0,10.873627224602178
1873,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.81821615831564,-10.81821615831564,0.0
1874,4,3,1,0,4,2,1,10.81821615831564,11.159666710281314,-11.696583601848682,0.0,10.77739499843116,-10.331951106465425,-9.75430099806557
1876,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.088718525226309
1877,0,0,0,4,1,0,4,0.0,0.0,0.0,11.035033816283603,-11.035033816283603,0.0,9.686504704977258
1878,1,4,2,1,4,1,4,-10.352020567772975,11.325471713335308,5.589533746055755,-11.328682345318608,9.850664814113292,-9.850664814113292,12.362126907775258
1879,4,2,1,0,4,3,3,10.392967039149239,-9.406899587596499,-9.926142090032824,0.0,10.084268683539168,11.122656442564985,12.196599040019338
1880,4,1,0,0,0,0,4,10.55685737752878,-10.55685737752878,0.0,0.0,0.0,0.0,10.97890109719948
1882,3,1,4,3,2,1,4,9.506954588871697,-10.690385518338424,9.098767731752211,8.14882831128413,-8.91736606760881,-8.505763017615328,11.202803712280625
1883,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.088718525226309
1884,1,0,0,4,1,4,1,-11.906246884059549,0.0,0.0,9.975998509923008,-9.975998509923008,10.577621168330362,-10.577621168330362
1885,2,3,1,4,2,1,4,-10.584513794143415,8.752081405165702,-9.814922205495181,11.877468116534834,-11.451736841596714,-10.81821615831564,12.349034747877749
1886,3,2,1,4,4,2,1,12.775889745962715,-11.626772492932938,-12.934250416325835,10.32480888502595,12.331890525531227,-11.96694046565018,-11.397520467365803
1887,0,0,4,1,0,4,1,0.0,0.0,12.180112202477645,-12.180112202477645,0.0,9.274282797105489,-9.274282797105489
1888,4,2,3,3,1,0,0,10.497191688984959,-8.136646843504764,10.40156042909544,11.800581108479797,-12.20124084832588,0.0,0.0
1889,0,4,1,0,4,1,3,0.0,10.619264830290367,-10.619264830290367,0.0,12.629042286050366,-12.579594151965175,9.820462680535428
1890,4,1,0,0,0,0,0,9.463478071898354,-9.463478071898354,0.0,0.0,0.0,0.0,0.0
1891,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,0,0,4,1,0,0,0,0.0,0.0,8.982247733810347,-8.982247733810347,0.0,0.0,0.0
1894,1,1,4,1,4,4,2,-12.562901152152602,-10.304065099028435,10.72791838620142,-10.72791838620142,10.30740388863844,12.728438756966327,-11.919963638638034
1895,4,2,2,3,1,4,2,12.708022583251473,-11.671651303756601,-11.991122138456289,12.21755677385931,-12.445801879021602,12.408808550532799,-12.109488881241957
1896,0,4,3,2,2,3,2,0.0,11.690832375909215,11.13419897091833,-11.058912149891922,-11.098616459032693,10.389509550724817,-10.423394431612879
1897,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,2,1,0,4,2,2,2,-9.027669860900485,-10.25611235135456,0.0,11.447362484821921,-9.945074975181319,-9.135674826934082,-9.888586458427811
1899,3,2,1,4,3,2,4,11.753003257774875,-12.19569944831983,-10.90166383245947,10.97927116659382,11.172555251553833,-11.541299411475432,12.12493244934783
1900,4,1,4,2,1,0,0,12.871039558186757,-12.871039558186757,12.240309902183048,-10.961468234174488,-11.914088346576605,0.0,0.0
1901,1,0,4,1,0,4,2,-11.13341941048658,0.0,11.165532835302672,-11.165532835302672,0.0,10.780529337790343,-10.586065695812279
1902,4,1,0,0,0,0,4,9.53813401532106,-9.53813401532106,0.0,0.0,0.0,0.0,9.69755385856867
1903,1,4,2,1,4,1,0,-10.48973371059863,11.193795586937544,-10.13417784529557,-10.768268814664882,14.760787522414649,-14.760787522414649,0.0
1904,0,4,1,0,0,0,0,0.0,9.977432940417014,-9.977432940417014,0.0,0.0,0.0,0.0
1905,0,0,4,1,0,0,4,0.0,0.0,9.781809237843852,-9.781809237843852,0.0,0.0,9.682050631932034
1906,4,1,4,4,1,0,0,11.211602170275826,-11.211602170275826,9.098767731752211,10.879285555767048,-11.035033816283603,0.0,0.0
1907,0,0,0,4,1,0,0,0.0,0.0,0.0,11.647919012733034,-11.647919012733034,0.0,0.0
1908,2,2,1,4,2,1,4,-10.5656162230048,-9.548811525547846,-11.106583899452351,14.354931483616902,-14.036005040173226,-13.066149671336994,11.933995898038301
1909,2,3,2,3,1,4,3,-12.072503421463034,11.443264535430954,-9.537528793032127,13.035434119619351,-13.350420204979438,11.146937549705166,12.076766807331756
1910,0,0,0,0,4,3,1,0.0,0.0,0.0,0.0,10.538508720610038,11.890840553704491,-12.120864069290876
1911,2,3,2,3,3,1,4,-10.048601776699739,12.12427109680927,-11.532710504613977,10.75523467826452,12.303249086037466,-12.896003767031015,11.614026402290387
1912,1,0,0,4,3,1,0,-10.741691504022189,0.0,0.0,10.641371064356152,10.330620949234703,-11.191151839070251,0.0
1913,2,3,4,1,2,1,0,-10.148013051579555,10.753895879135989,13.719536378917827,-13.610740101835956,-11.65706657876795,-10.949241960738867,0.0
1914,0,0,0,4,1,0,4,0.0,0.0,0.0,8.732593853124218,-8.732593853124218,0.0,10.40159905850721
1915,0,0,0,4,1,0,4,0.0,0.0,0.0,12.045082454157324,-12.045082454157324,0.0,9.166419065951905
1916,0,4,2,4,3,1,0,0.0,11.092543319386232,-10.774635503519532,11.840146396054664,10.623560515638815,-12.194445210603739,0.0
1917,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,4,1,4,3,3,1,3,12.631883419696956,-12.631883419696956,11.834847209927482,13.065142954016446,12.54116354021626,-13.66363620729665,10.939354448516163
1919,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,1,4,1,1,4,1,1,-10.775213483170589,13.688823278108176,-13.580029070259553,-11.416633127908202,13.235004150876861,-13.185708909403244,-10.200567204463978
1921,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,8.59127787795641,-8.59127787795641
1922,4,3,1,4,2,4,1,11.22434102495878,10.396335962608472,-11.586833703264599,12.066396765093003,-11.435470509907113,13.253713789038208,-13.309232200585978
1923,0,4,1,4,1,0,0,0.0,8.368180755216935,-8.368180755216935,9.953260092516835,-9.953260092516835,0.0,0.0
1924,1,0,4,1,4,3,2,-11.262908618395421,0.0,11.761018966746537,-11.761018966746537,10.919144953803686,12.036256123658893,-12.041265445977418
1925,4,1,0,4,2,3,1,12.621327363679244,-12.621327363679244,0.0,12.250789851615732,-11.535329160830639,12.402869344059141,-12.692622759759262
1926,3,1,1,0,4,3,1,10.776402225252014,-10.943174096152985,-9.233043788285773,0.0,10.228363427246522,9.676027934608987,-10.68297913599626
1928,1,1,4,2,4,1,4,-12.830446905657869,-10.595077614805625,11.723332616745006,-11.168587613359339,12.836742355508468,-12.967632375038482,13.432346881799702
1929,0,4,1,0,0,4,1,0.0,9.977432940417014,-9.977432940417014,0.0,0.0,11.351113838587976,-11.351113838587976
1930,1,4,2,2,3,1,4,-13.156419172590137,12.335083491043513,-11.613693391553577,-11.517144214596732,11.388702292882732,-11.88222388296153,10.993289590968232
1931,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,4,3,2,1,4,1,0,10.821410985316568,11.677649084884681,-11.774711790808123,-10.547011946256099,12.97760576168726,-12.97760576168726,0.0
1933,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,0,4,2,4,1,0,0,0.0,12.112149977957829,-11.358167447870102,13.726684963086525,-13.82685944411735,0.0,0.0
1935,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.002124420418438,-10.002124420418438
1936,0,0,4,2,1,4,1,0.0,0.0,11.047435068121759,-10.414969515360454,-10.289718736962593,6.982582564168612,-6.982582564168612
1937,4,2,1,0,0,0,0,11.464681393532246,-9.814995693506557,-11.251364669007668,0.0,0.0,0.0,0.0
1938,0,4,2,1,4,3,2,0.0,10.478189935144979,-10.033984207035742,-9.452906200014693,10.798013859799402,10.762733658771932,-10.660398859157121
1939,2,2,3,2,2,3,2,-13.7817823332461,-13.17462441589009,10.993963117700481,-9.620877477068897,-11.257486839146829,11.986190896477858,-12.69078929015842
1940,4,1,4,1,0,4,2,9.081038652724077,-9.081038652724077,10.01499137927894,-10.01499137927894,0.0,11.907464328174203,-11.679640466692126
1941,1,0,4,1,4,3,1,-11.480908255062348,0.0,12.418791892870606,-12.375383428850004,11.347111620411024,11.429062590699761,-12.139852430442291
1942,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,9.745310155342493,-9.745310155342493,11.047435068121759
1943,1,0,4,1,0,0,4,-9.260160483116152,0.0,9.434493540154667,-9.434493540154667,0.0,0.0,10.322464240145473
1944,3,3,1,4,1,4,3,11.786247997974145,13.203519083434164,-13.325718541450392,13.244408978165918,-13.40089733868757,10.619264830290367,11.885838479507838
1945,4,1,2,1,4,2,3,13.384008191429878,-13.30540983235786,-10.159908883390779,-10.054210372261572,11.208764177188973,-10.62236504120046,10.362837218795168
1946,4,1,4,1,0,0,0,10.288901040562633,-10.288901040562633,10.124737594454658,-10.124737594454658,0.0,0.0,0.0
1947,4,3,2,2,1,4,2,10.816214195787785,12.181966165801837,-12.119634057435029,-10.686324515192592,-9.785146042424696,10.232346463380804,-9.455117168187494
1948,1,0,4,3,1,0,0,-10.358709343069007,0.0,10.708116197389637,9.018474046833573,-10.877490299230857,0.0,0.0
1949,4,1,0,0,0,0,0,9.092336929287937,-9.092336929287937,0.0,0.0,0.0,0.0,0.0
1950,0,0,0,4,1,0,0,0.0,0.0,0.0,9.847904862655126,-9.847904862655126,0.0,0.0
1951,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.193966705364057
1952,2,3,1,4,4,2,1,-10.613367515903851,11.46403190691292,-12.00224598506048,9.90196930193093,11.826159339108779,-11.383319223268863,-11.140551824880177
1953,1,4,3,1,4,1,4,-13.179800432196972,11.88441420987284,11.377779633688073,-12.355987237165369,9.285811990454702,-9.285811990454702,10.012187577526138
1954,4,3,2,4,1,0,4,10.809175595582145,12.004569482785199,-11.895550679093793,13.280154879257003,-13.38752378637377,0.0,9.504195571334067
1955,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,1,1,4,1,3,1,4,-15.239317738832034,-12.164194405045551,13.48130875827489,-13.443612544469453,11.32530668557213,-11.602563330125314,10.804877803319593
1957,2,3,2,1,4,3,2,-12.596942009737825,11.29094580748883,-10.122621102790504,-11.618146525688683,11.726139464802806,12.506467036991534,-12.502473315819
1958,0,0,0,4,3,1,0,0.0,0.0,0.0,10.317888670021356,9.044448605848515,-10.564619181721389,0.0
1959,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,0,0,4,1,0,4,1,0.0,0.0,8.405732348438256,-8.405732348438256,0.0,8.913310235910666,-8.913310235910666
1961,0,0,0,4,1,4,1,0.0,0.0,0.0,8.567108438086226,-8.567108438086226,13.414032957094946,-13.414032957094946
1962,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,3,1,4,1,0,4,4,11.448383047895303,-11.650679085800466,10.44675811300024,-10.44675811300024,0.0,10.668053830620975,12.41307712115012
1964,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.687413631595286,-10.687413631595286
1965,0,0,4,1,4,4,1,0.0,0.0,9.353384815690774,-9.353384815690774,9.10350897960974,11.499688523941234,-11.586833703264599
1966,1,4,1,4,3,1,0,-9.94824778975,10.74287594432315,-10.74287594432315,9.943210237191408,10.909107702917927,-11.231642652975458,0.0
1967,1,0,4,1,0,4,1,-11.77526637344432,0.0,11.113573851236922,-11.113573851236922,0.0,10.645239690011353,-10.645239690011353
1968,4,1,1,4,1,0,4,13.174602665575554,-13.108280871474808,-10.911928242887418,12.403359281230957,-12.403359281230957,0.0,11.813358070832571
1969,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,0,4,3,1,0,0,0,0.0,11.154670233119653,11.165830427772612,-11.853405965409687,0.0,0.0,0.0
1972,0,4,1,0,0,0,0,0.0,10.668053830620975,-10.668053830620975,0.0,0.0,0.0,0.0
1973,2,1,0,4,1,0,0,-8.874728209790774,-11.470531745993858,0.0,11.140307971145663,-11.140307971145663,0.0,0.0
1974,2,3,1,3,3,3,3,-12.24031119187715,11.44761188105831,-11.684726141802763,8.403778154724126,9.671704006607664,11.82473023757692,12.692725499823442
1975,0,0,0,0,4,2,1,0.0,0.0,0.0,0.0,9.850664814113292,-8.268011256870722,-9.620777897474799
1976,4,3,1,2,4,1,4,11.244130327479956,11.840197025173453,-12.14588200217182,-9.934501544157097,13.658315439569495,-13.665545556430063,13.35205500364147
1977,4,1,0,4,2,1,0,10.980332009910896,-10.980332009910896,0.0,9.90196930193093,-9.653525966933197,-8.38800526903292,0.0
1978,0,4,1,4,1,0,0,0.0,10.768135072338357,-10.768135072338357,10.756131878150702,-10.756131878150702,0.0,0.0
1979,0,0,0,0,4,2,1,0.0,0.0,0.0,0.0,11.604842772342733,-9.916476944963117,-11.400506027344495
1980,3,1,4,2,1,4,3,-7.076791067471109,-10.975216996595103,12.667628230964509,-12.21427612353371,-11.65842369946447,10.090756650413006,10.59790605616205
1981,1,4,1,4,1,0,4,-11.606676422081675,11.430181468302807,-11.430181468302807,9.260160483116152,-9.260160483116152,0.0,12.017783129121385
1982,1,0,0,0,4,3,1,-11.899129464491526,0.0,0.0,0.0,11.804020395845964,11.683434635924685,-12.438687249669568
1983,0,4,4,1,4,1,0,0.0,10.63518959470261,12.622565633079528,-12.751003950804447,9.796600521290818,-9.796600521290818,0.0
1984,3,1,4,4,1,1,0,6.863529843362853,-12.769579844510588,9.036899464401992,10.955902602692063,-10.971464902245613,-8.923872439795995,0.0
1985,4,2,3,1,0,0,4,11.3006346412432,-9.295377651078635,8.830289945718242,-11.249267674913794,0.0,0.0,11.111972593761898
1986,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,3,1,0,4,1,4,4,12.218849180083467,-12.427838024809352,0.0,13.44799275852468,-13.44799275852468,9.689766346552306,12.207012655770038
1988,4,4,1,0,0,0,0,9.56300031221968,12.208942418784492,-12.277473121449685,0.0,0.0,0.0,0.0
1989,3,2,3,3,2,3,1,11.501496147623758,-11.554600004091562,12.370238317896499,12.047068738187448,-12.593464458546723,13.415352328741038,-13.598213547555757
1990,4,1,0,4,2,4,1,11.366329114289684,-11.366329114289684,0.0,10.904888763190872,-10.672663208012198,11.761386527802003,-11.845728305813312
1991,0,0,4,1,0,0,0,0.0,0.0,11.187442638201333,-11.187442638201333,0.0,0.0,0.0
1992,1,0,0,0,0,0,4,-10.176394129327624,0.0,0.0,0.0,0.0,0.0,12.392160879223296
1993,4,1,4,1,4,2,3,13.428916457915133,-13.451436525682187,11.967807191124827,-12.079545834843106,12.851648380666512,-11.172712515495087,12.200632287447547
1994,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,4,2,1,4,2,2,3,10.949241960738867,-10.532904533604624,-9.872077584314834,11.757402339492705,-11.208852216569765,-10.029740793679192,11.072562219747075
1996,2,4,2,1,4,2,2,-11.579590037986966,12.151369966575793,-11.712745715771984,-11.518144714464695,11.942482670257943,-11.07219114083304,-10.911104765808574
1997,4,1,4,1,4,2,2,10.11705716020317,-10.11705716020317,9.088718525226309,-9.088718525226309,10.317353888947009,-10.035562737207554,-7.674938086139855
1998,4,3,1,1,4,3,3,12.46037612515962,12.976890413939346,-13.3410963289653,-11.126818881821432,11.41263838941228,10.239281351319834,-8.197840952545784
1999,3,1,0,0,0,0,0,10.535704722657243,-11.285709176967476,0.0,0.0,0.0,0.0,0.0
2000,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.665544477499946,-10.665544477499946
2001,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,3,4,1,3,1,3,1,8.689127470533887,13.437947064933244,-13.389755776172574,12.220498669059815,-12.495410907789926,12.042664779106087,-12.145744369259075
2003,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,2,1,3,3,1,4,1,-11.106551708189727,-12.567763641556216,10.195311005467982,11.047120271309987,-11.692633863123332,11.39628029120074,-11.39628029120074
2005,0,0,0,4,1,0,0,0.0,0.0,0.0,9.631694512888593,-9.631694512888593,0.0,0.0
2006,0,4,2,1,4,2,1,0.0,12.545871636165515,-11.662667008555886,-12.012370428774009,10.710633222899514,-10.435968124908285,-9.284332194899545
2007,1,4,1,4,1,0,4,-10.798027689249704,9.638476310784137,-9.638476310784137,9.537769155192558,-9.537769155192558,0.0,12.619859401778116
2008,0,4,4,1,4,1,4,0.0,9.76672280146539,15.576083197466799,-15.543536333128918,14.908866674904207,-14.974889627815653,10.787849451552875
2009,3,1,0,0,0,4,1,8.442668759685265,-9.365847564979347,0.0,0.0,0.0,9.233043788285773,-9.233043788285773
