CUSTNO,D-Recency,Frequancy,Monetary,Recency
1676,1,514,5126677,20150331
1677,2,370,9127316,20150330
1678,3,238,15999740,20150329
1679,3,210,12875940,20150329
1680,1,205,4422440,20150331
1681,22,120,20256610,20150310
1682,3,188,31616460,20150329
1683,1,282,12014008,20150331
1684,1,345,12667810,20150331
1685,2,231,17869620,20150330
1687,1,649,7181340,20150331
1688,1,431,61345530,20150331
1689,1,546,3131759,20150331
1690,1,514,2686892,20150331
1691,3,223,14296640,20150329
1692,2,296,9666166,20150330
1693,7,219,4912341,20150325
1694,1,662,5173511,20150331
1695,7,259,21842270,20150325
1696,6,160,17898080,20150326
1697,1,459,4407348,20150331
1698,3,164,2301272,20150329
1699,1,989,45115886,20150331
1700,1,209,2422160,20150331
1701,1,496,3372535,20150331
1702,1,192,95873328,20150331
1703,1,221,2289207,20150331
1704,1,885,4266847,20150331
1705,1,128,3144410,20150331
1706,1,356,1979491,20150331
1707,1,419,10748542,20150331
1708,1,634,8356246,20150331
1709,4,124,11170390,20150328
1710,1,214,3511435,20150331
1711,1,339,2529967,20150331
1712,1,549,1219477,20150331
1713,1,305,19495669,20150331
1714,1,272,4549320,20150331
1715,2,344,2937973,20150330
1716,3,281,7042546,20150329
1717,3,313,1309190,20150329
1718,1,276,6096250,20150331
1719,2,269,3753421,20150330
1720,2,267,3071071,20150330
1721,3,378,3632540,20150329
1722,1,350,8239678,20150331
1723,1,234,49752110,20150331
1724,4,164,5045580,20150328
1725,1,252,34512850,20150331
1726,2,155,1688067,20150330
1727,1,579,3546121,20150331
1728,1,172,45057612,20150331
1729,1,240,3784860,20150331
1730,2,420,3432373,20150330
1731,1,245,20765613,20150331
1732,1,255,2312080,20150331
1733,2,258,134203338,20150330
1734,3,704,3235722,20150329
1735,1,441,5584655,20150331
1736,3,934,9804883,20150329
1737,1,454,2654681,20150331
1738,3,346,36313168,20150329
1739,1,168,21350188,20150331
1740,1,323,4545792,20150331
1741,1,268,16792080,20150331
1742,1,764,3429271,20150331
1743,2,381,2314750,20150330
1744,2,453,3174716,20150330
1745,2,290,19852058,20150330
1746,2,510,4111621,20150330
1747,1,293,15588013,20150331
1748,5,215,16300015,20150327
1749,4,286,11376104,20150328
1750,2,362,2248644,20150330
1751,2,270,3952924,20150330
1752,16,494,10728276,20150316
1753,11,261,7969160,20150321
1754,5,165,85656620,20150327
1755,1,271,2053283,20150331
1756,2,298,34787679,20150330
1757,2,403,1839168,20150330
1758,1,780,3089582,20150331
1759,2,233,5049022,20150330
1760,1,156,21602040,20150331
1762,1,147,3540920,20150331
1763,1,305,9834059,20150331
1764,5,197,4936711,20150327
1765,2,613,4205120,20150330
1766,3,142,61824610,20150329
1767,1,388,2224922,20150331
1768,2,304,2647243,20150330
1769,1,211,3637850,20150331
1770,5,139,23458080,20150327
1771,1,400,2827725,20150331
1772,4,241,1664822,20150328
1773,2,155,1152144,20150330
1774,1,407,2077705,20150331
1775,2,610,6390228,20150330
1776,2,252,4602040,20150330
1777,3,101,11568620,20150329
1778,2,444,2920802,20150330
1779,1,343,4224994,20150331
1780,1,279,44229492,20150331
1781,2,203,25771620,20150330
1782,2,138,17049850,20150330
1783,2,160,10613850,20150330
1784,3,208,67617900,20150329
1785,3,305,38275508,20150329
1786,4,262,22812600,20150328
1787,1,606,2952414,20150331
1788,4,202,12425460,20150328
1789,2,380,3008890,20150330
1790,2,402,4110958,20150330
1791,1,188,31880180,20150331
1792,3,249,10556838,20150329
1793,10,95,1374070,20150322
1794,1,544,5133098,20150331
1795,3,161,6049128,20150329
1796,5,210,30241900,20150327
1797,6,235,3417551,20150326
1798,2,240,24744917,20150330
1799,1,700,2928261,20150331
1800,2,513,3816194,20150330
1801,20,116,8405138,20150312
1802,3,331,5250959,20150329
1803,5,223,53783235,20150327
1804,1,279,10916332,20150331
1805,2,339,3672500,20150330
1806,2,397,3274806,20150330
1807,4,427,4427494,20150328
1808,3,397,11789454,20150329
1809,11,42,1010770,20150321
1810,2,442,5969267,20150330
1811,1,473,1422716,20150331
1812,1,414,40288672,20150331
1813,1,251,8352612,20150331
1814,1,384,2507258,20150331
1815,1,210,23557847,20150331
1816,2,172,16522706,20150330
1817,1,442,4091558,20150331
1818,2,388,4942366,20150330
1819,1,414,3642109,20150331
1820,4,202,1399795,20150328
1821,1,160,10098970,20150331
1822,3,206,2071500,20150329
1823,1,239,11773833,20150331
1824,1,187,2031120,20150331
1825,1,238,14038790,20150331
1826,3,263,34458399,20150329
1827,4,150,1467481,20150328
1828,3,915,21967811,20150329
1829,1,500,18641414,20150331
1830,1,206,4321198,20150331
1831,2,190,1532334,20150330
1832,2,593,1913043,20150330
1833,1,671,5145021,20150331
1834,1,242,12722630,20150331
1835,4,314,5059841,20150328
1836,1,690,4585960,20150331
1837,4,1016,10144388,20150328
1838,16,270,4579813,20150316
1839,2,490,3535746,20150330
1840,1,570,2334019,20150331
1841,2,379,9701004,20150330
1842,1,419,66093777,20150331
1843,3,157,34976380,20150329
1844,4,151,21771950,20150328
1845,1,714,4123177,20150331
1846,1,383,2845440,20150331
1847,6,168,12088003,20150326
1848,7,392,2302833,20150325
1849,2,633,2738359,20150330
1850,1,211,1269683,20150331
1851,1,498,6480497,20150331
1852,1,275,31539769,20150331
1853,1,314,1776693,20150331
1854,2,678,3658307,20150330
1855,1,205,4330389,20150331
1856,3,82,9663436,20150329
1857,6,143,9197910,20150326
1858,1,308,3504188,20150331
1859,1,219,4070380,20150331
1860,1,462,3049040,20150331
1861,1,367,9436570,20150331
1862,1,219,13656818,20150331
1863,2,165,4352417,20150330
1864,4,204,43930624,20150328
1865,1,719,8762087,20150331
1866,1,648,4571208,20150331
1867,5,181,3989587,20150327
1868,1,474,5127538,20150331
1869,1,469,7384481,20150331
1870,4,164,26364610,20150328
1871,1,377,3432568,20150331
1872,3,340,25104223,20150329
1873,2,395,4469755,20150330
1874,5,205,8742683,20150327
1876,1,189,1905122,20150331
1877,1,491,7342713,20150331
1878,2,155,6823280,20150330
1879,3,163,22717119,20150329
1880,2,144,78624280,20150330
1882,1,489,3659895,20150331
1883,4,187,1301076,20150328
1884,1,316,1813479,20150331
1885,5,212,8523951,20150327
1886,1,263,8537314,20150331
1887,3,279,2726543,20150329
1888,1,235,21664240,20150331
1889,3,207,15223674,20150329
1890,1,317,2520119,20150331
1891,1,328,2992250,20150331
1892,1,188,1782284,20150331
1893,1,743,2661289,20150331
1894,1,147,6998750,20150331
1895,3,207,27618670,20150329
1896,1,530,18431702,20150331
1897,1,585,3201776,20150331
1898,3,172,24317150,20150329
1899,2,424,6637067,20150330
1900,2,417,21643650,20150330
1901,3,114,14906520,20150329
1902,3,493,4378213,20150329
1903,1,546,4993318,20150331
1904,1,767,7419357,20150331
1905,1,643,5477146,20150331
1906,2,314,4620845,20150330
1907,5,143,82280490,20150327
1908,1,543,18060142,20150331
1909,2,313,12946345,20150330
1910,1,605,7216475,20150331
1911,4,162,10352853,20150328
1912,1,174,1759030,20150331
1913,4,202,16671880,20150328
1914,2,273,1897498,20150330
1915,1,594,5587495,20150331
1916,10,265,3892640,20150322
1917,1,268,4549085,20150331
1918,8,366,13415734,20150324
1919,5,288,1601281,20150327
1920,5,222,22953357,20150327
1921,2,429,3460513,20150330
1922,4,256,28896959,20150328
1923,4,127,2752448,20150328
1924,2,743,18489119,20150330
1925,1,213,18035663,20150331
1926,3,169,12178130,20150329
1928,1,125,7534460,20150331
1929,1,480,2575357,20150331
1930,2,190,13105558,20150330
1931,2,490,1958174,20150330
1932,5,286,9863889,20150327
1933,2,585,3579555,20150330
1934,3,146,17773710,20150329
1935,1,800,6386873,20150331
1936,2,356,4645350,20150330
1937,33,66,4404800,20150227
1938,1,176,15256042,20150331
1939,1,611,43141344,20150331
1940,1,288,2812688,20150331
1941,7,295,23721109,20150325
1942,1,556,3958874,20150331
1943,1,365,5309628,20150331
1944,2,337,11694003,20150330
1945,3,400,17718873,20150329
1946,3,631,9539559,20150329
1947,1,222,2865591,20150331
1948,4,175,5553110,20150328
1949,1,81,1672650,20150331
1950,1,548,3513344,20150331
1951,2,546,4817212,20150330
1952,3,104,6434743,20150329
1953,3,112,12162453,20150329
1954,7,99,14865077,20150325
1955,1,449,4942307,20150331
1956,2,216,29493449,20150330
1957,1,264,11131810,20150331
1958,1,233,3191375,20150331
1959,2,534,4762013,20150330
1960,2,347,2288925,20150330
1961,1,756,12706110,20150331
1962,3,695,3064968,20150329
1963,3,249,15671858,20150329
1964,1,441,5207097,20150331
1965,9,108,10451580,20150323
1966,2,407,2924737,20150330
1967,1,130,1896120,20150331
1968,1,206,12969560,20150331
1969,3,272,8203040,20150329
1970,64,224,1287478,20150127
1971,4,128,16138890,20150328
1972,1,754,3547614,20150331
1973,1,264,6421953,20150331
1974,2,202,16942490,20150330
1975,2,199,2006413,20150330
1976,1,300,41216394,20150331
1977,1,265,2528368,20150331
1978,2,472,3342843,20150330
1979,1,169,8797520,20150331
1980,3,176,6570570,20150329
1981,1,201,11445440,20150331
1982,4,642,7233943,20150328
1983,1,399,2450875,20150331
1984,3,150,22193330,20150329
1985,6,150,7190629,20150326
1986,1,209,2245852,20150331
1987,5,390,17301381,20150327
1988,1,288,15978262,20150331
1989,2,373,27878259,20150330
1990,9,193,21646170,20150323
1991,2,191,1520545,20150330
1992,11,250,43077111,20150321
1993,1,238,19418430,20150331
1994,2,812,3924443,20150330
1995,1,254,5351981,20150331
1996,5,343,6500326,20150327
1997,1,609,4753927,20150331
1998,1,141,15151140,20150331
1999,6,136,5064465,20150326
2000,1,821,2735526,20150331
2001,1,329,7269559,20150331
2002,4,471,103643295,20150328
2003,2,303,2555999,20150330
2004,1,292,3490662,20150331
2005,1,240,2081489,20150331
2006,2,246,28621910,20150330
2007,3,194,26502849,20150329
2008,1,451,62273478,20150331
2009,1,586,23404947,20150331
2010,2,345,19858420,20150330
2011,6,242,2971237,20150326
2012,1,223,8257470,20150331
2013,1,239,31687720,20150331
2014,5,427,3190795,20150327
2015,3,765,5198205,20150329
2016,2,137,49647210,20150330
2017,2,329,26241205,20150330
2018,1,414,5570620,20150331
2020,1,505,4508008,20150331
2021,1,554,4602131,20150331
2022,1,571,6268179,20150331
2023,3,210,33966820,20150329
2024,4,702,8513353,20150328
2025,1,158,70863660,20150331
2026,2,297,3276418,20150330
2027,3,344,15513735,20150329
2028,1,345,2643255,20150331
2029,5,536,44626362,20150327
2030,1,337,4148546,20150331
2031,1,502,2428805,20150331
2032,1,389,3502570,20150331
2033,5,358,3317553,20150327
2034,3,741,6794973,20150329
2035,1,118,36361810,20150331
2036,19,155,15231890,20150313
2037,8,171,12559407,20150324
2038,5,105,7264020,20150327
2039,1,670,4175470,20150331
2040,4,440,7928536,20150328
2041,3,441,5796509,20150329
2042,1,244,4855248,20150331
2043,6,251,3403833,20150326
2044,1,250,1390143,20150331
2045,1,199,24149900,20150331
2046,1,192,39474623,20150331
2047,4,114,1149935,20150328
2048,1,311,2366654,20150331
2049,4,200,35380980,20150328
2050,4,317,39467016,20150328
2051,11,174,47434990,20150321
2052,3,443,8796134,20150329
2053,1,516,2340117,20150331
2054,2,293,58448631,20150330
2055,1,421,3134835,20150331
2056,2,298,15807035,20150330
2057,3,667,18049487,20150329
2058,2,220,39982984,20150330
2059,2,443,3027549,20150330
2060,2,209,11897760,20150330
2061,3,463,3335648,20150329
2062,1,434,12727124,20150331
2063,2,203,2658375,20150330
2064,1,150,71824885,20150331
2065,2,380,2523968,20150330
2066,3,239,3116356,20150329
2067,2,214,104418851,20150330
2068,2,193,8082230,20150330
2069,1,778,6382270,20150331
2070,5,329,54946020,20150327
2071,3,221,14278582,20150329
2072,3,281,7857063,20150329
2073,2,549,11443284,20150330
2074,5,532,11462652,20150327
2075,2,296,2871451,20150330
2076,5,202,26242054,20150327
2077,2,416,4053871,20150330
2078,2,411,5166905,20150330
2079,4,361,4094642,20150328
2080,4,182,8093971,20150328
2081,4,803,9706051,20150328
2082,2,471,2575371,20150330
2083,1,93,1774269,20150331
2084,1,674,3556457,20150331
2085,1,242,81833423,20150331
2086,1,411,2064397,20150331
2087,4,123,6540673,20150328
2088,1,621,7110539,20150331
2089,1,210,19289180,20150331
2090,1,135,14828380,20150331
2091,1,404,39241550,20150331
2092,4,226,5686016,20150328
2093,5,192,16595130,20150327
2094,1,305,2107594,20150331
2095,3,245,14887060,20150329
2096,3,412,2016028,20150329
2097,1,233,27577114,20150331
2098,5,261,5424761,20150327
2099,4,182,5985759,20150328
2100,2,417,6319577,20150330
2101,6,315,2292386,20150326
2102,1,201,4551090,20150331
2103,1,782,4504833,20150331
2104,1,475,3488412,20150331
2105,1,388,21659020,20150331
2106,2,264,3542525,20150330
2107,1,180,4711900,20150331
2108,1,422,57443149,20150331
2109,1,338,19689679,20150331
2110,8,352,8650546,20150324
2111,2,412,3688822,20150330
2112,2,673,53454900,20150330
2113,1,565,3444878,20150331
2114,1,159,16854068,20150331
2115,2,523,4272775,20150330
2116,1,233,6465030,20150331
2117,1,464,22871769,20150331
2118,1,435,4548245,20150331
2119,6,165,21453280,20150326
2120,2,467,5903297,20150330
2121,1,204,13778310,20150331
2122,4,166,16154120,20150328
2123,1,235,7480253,20150331
2124,3,151,21627210,20150329
2125,5,214,5396027,20150327
2126,1,243,51146667,20150331
2127,1,272,2875639,20150331
2128,5,173,34315710,20150327
2129,1,489,3424209,20150331
2130,1,159,3873785,20150331
2131,1,538,12341809,20150331
2132,3,525,3595884,20150329
2133,1,138,13528040,20150331
2134,1,568,5965070,20150331
2135,6,299,2852246,20150326
2136,5,163,6895622,20150327
2137,2,248,7601217,20150330
2138,1,131,48953408,20150331
2139,1,369,23320813,20150331
2140,4,604,2251452,20150328
2141,3,297,4285068,20150329
2142,1,159,2079247,20150331
2143,12,158,18630640,20150320
2144,2,294,6256107,20150330
2145,4,189,29798000,20150328
2146,1,375,4051195,20150331
2147,4,248,22720174,20150328
2148,2,622,14747156,20150330
2149,1,213,3868829,20150331
2150,5,236,5581741,20150327
2151,2,344,3923959,20150330
2152,1,360,19266003,20150331
2153,1,233,3378180,20150331
2154,4,207,13229252,20150328
2155,5,78,1349880,20150327
2156,1,296,30585003,20150331
2157,1,336,3821223,20150331
2158,5,94,12742480,20150327
2159,10,201,6824898,20150322
2160,2,468,5167852,20150330
2161,5,163,5369120,20150327
2162,4,286,8679153,20150328
2163,2,476,3551154,20150330
2164,2,605,6174025,20150330
2165,1,232,1781470,20150331
2166,1,579,3520440,20150331
2167,3,543,3829251,20150329
2168,2,237,28390450,20150330
2169,1,161,4358087,20150331
2170,7,473,9972927,20150325
2171,3,222,7529170,20150329
2172,4,282,36837956,20150328
2173,2,299,2856741,20150330
2174,2,508,3459972,20150330
2175,1,235,2627315,20150331
2176,1,447,2177229,20150331
2177,1,419,14580557,20150331
2178,7,311,83275910,20150325
2179,3,218,20522608,20150329
2180,2,971,7369183,20150330
2181,1,811,15728477,20150331
2182,3,388,2194283,20150329
2183,2,979,5894789,20150330
2184,2,171,32768910,20150330
2185,3,343,18582025,20150329
2186,10,251,15077050,20150322
2187,3,157,48705970,20150329
2188,1,721,3132583,20150331
2189,5,112,3607400,20150327
2190,1,472,4162073,20150331
2191,1,481,3338183,20150331
2192,10,65,5136570,20150322
2193,1,407,2823356,20150331
2195,1,350,34238243,20150331
2196,1,289,3274038,20150331
2197,3,238,9417073,20150329
2198,5,72,4746370,20150327
2199,5,174,8795943,20150327
2200,4,152,5843080,20150328
2201,1,289,2919418,20150331
2202,2,266,32306826,20150330
2203,1,544,3371433,20150331
2204,4,283,2771727,20150328
2205,13,123,11498550,20150319
2206,4,165,12597222,20150328
2207,4,354,17427092,20150328
2208,1,300,2072388,20150331
2209,2,270,15091310,20150330
2210,11,286,3190188,20150321
2211,2,224,1940338,20150330
2212,1,415,1942172,20150331
2213,2,285,1961690,20150330
2214,2,448,6203730,20150330
2215,2,305,1947171,20150330
2216,7,131,13964470,20150325
2217,5,182,7183200,20150327
2218,1,424,19904937,20150331
2219,4,141,45740148,20150328
2220,2,379,6490058,20150330
2221,2,526,17047984,20150330
2222,1,347,3955483,20150331
2223,1,195,32116521,20150331
2224,9,163,21139178,20150323
2225,6,166,10722049,20150326
2226,2,406,15714803,20150330
2227,2,346,3222879,20150330
2228,3,125,11848408,20150329
2229,2,358,6991535,20150330
2230,1,445,29812607,20150331
2231,1,461,14421024,20150331
2232,3,263,3174496,20150329
2233,5,144,12124490,20150327
2234,10,213,18204546,20150322
2235,1,296,14044071,20150331
2236,11,276,4585805,20150321
2237,3,311,6221470,20150329
2238,1,641,18022618,20150331
2239,4,179,58893280,20150328
2240,5,303,4336362,20150327
2241,1,479,12682015,20150331
2242,2,586,8618985,20150330
2243,9,126,2329090,20150323
2244,1,131,20265090,20150331
2245,1,254,3282228,20150331
2246,1,711,2128231,20150331
2247,1,439,1688048,20150331
2248,8,153,14292750,20150324
2249,1,450,4206204,20150331
2250,1,348,1831722,20150331
2251,1,275,2605362,20150331
2252,1,449,2608935,20150331
2253,2,606,3073532,20150330
2254,5,223,14897370,20150327
2255,1,316,1622488,20150331
2256,3,135,43987260,20150329
2257,1,286,3483732,20150331
2258,2,192,13544400,20150330
2259,1,209,26402904,20150331
2260,25,194,10592850,20150307
2261,1,248,42054627,20150331
2262,4,387,16057061,20150328
2263,4,453,3518376,20150328
2264,1,268,1313587,20150331
2265,2,566,4690173,20150330
2266,3,185,48072390,20150329
2267,1,648,2604680,20150331
2268,2,460,5289588,20150330
2269,1,866,8618170,20150331
2270,1,334,2573850,20150331
2271,1,583,2724123,20150331
2272,1,231,3712925,20150331
2273,1,515,3535312,20150331
2274,2,823,34048323,20150330
2275,6,189,10560380,20150326
2276,4,270,5418951,20150328
2277,1,397,9405784,20150331
2278,15,196,11382915,20150317
2279,3,298,2754570,20150329
2280,1,191,13592816,20150331
2281,2,206,2174616,20150330
2282,3,274,1938950,20150329
2283,6,157,1158542,20150326
2284,1,247,23297620,20150331
2285,2,631,4933654,20150330
2286,4,314,4777287,20150328
2287,5,160,17232480,20150327
2288,2,275,13338206,20150330
2289,3,168,5265940,20150329
2290,1,161,77736037,20150331
2291,3,324,2857317,20150329
2292,1,294,2341584,20150331
2293,7,137,13793990,20150325
2294,4,356,3870144,20150328
2295,1,199,6664242,20150331
2296,1,276,8211690,20150331
2297,2,386,4764906,20150330
2298,3,320,3658215,20150329
2299,5,608,5959183,20150327
2300,4,275,45345870,20150328
2301,3,375,21938860,20150329
2302,11,230,10277465,20150321
2303,2,160,2501252,20150330
2304,3,526,3651207,20150329
2305,1,238,1797540,20150331
2306,1,319,5572016,20150331
2307,1,603,2425431,20150331
2308,1,267,1961500,20150331
2309,4,366,16318409,20150328
2310,1,364,26925210,20150331
2311,2,215,37459194,20150330
2312,1,156,5466620,20150331
2313,2,198,15007617,20150330
2314,4,148,13963424,20150328
2315,1,703,36599587,20150331
2316,1,229,3142478,20150331
2317,1,316,1456357,20150331
2318,1,337,1696898,20150331
2319,3,349,33684388,20150329
2320,4,255,7125076,20150328
2321,3,298,3350226,20150329
2322,1,174,1604822,20150331
2323,2,97,2195530,20150330
2324,1,388,4665212,20150331
2325,2,263,6667957,20150330
2326,2,297,2918023,20150330
2327,2,214,7482939,20150330
2328,1,424,3604515,20150331
2329,26,85,9651080,20150306
2330,5,260,5685681,20150327
2331,1,473,2053491,20150331
2332,3,153,3282350,20150329
2333,3,122,5570356,20150329
2334,12,275,16273340,20150320
2335,6,201,10113922,20150326
2336,7,166,30148230,20150325
2337,2,126,16462580,20150330
2338,6,316,7663330,20150326
2339,1,204,21605030,20150331
2340,4,214,46028380,20150328
2341,1,505,8891517,20150331
2342,2,290,1759763,20150330
2343,3,591,12723804,20150329
2344,3,605,5199226,20150329
2345,4,168,59447423,20150328
2346,1,413,6628075,20150331
2347,1,390,5223929,20150331
2348,3,505,419565948,20150329
2349,3,653,3636705,20150329
2350,1,449,3227928,20150331
2351,1,503,5089667,20150331
2352,2,389,3899854,20150330
2353,3,475,2770322,20150329
2354,3,179,30826570,20150329
2355,3,220,3448603,20150329
2356,2,222,2366718,20150330
2357,1,311,1826796,20150331
2358,3,340,4347050,20150329
2359,1,314,2038175,20150331
2360,6,32,183530,20150326
2361,4,250,10090030,20150328
2362,3,322,23957260,20150329
2363,1,357,1893099,20150331
2364,1,402,51386695,20150331
2365,4,186,26774220,20150328
2367,1,976,4346346,20150331
2368,1,363,37202607,20150331
2369,4,319,2865694,20150328
2370,1,232,27305138,20150331
2371,1,481,2887169,20150331
2372,3,148,5152190,20150329
2373,2,450,6548522,20150330
2374,1,142,16987200,20150331
2375,2,252,36891700,20150330
2376,12,154,5415559,20150320
2377,1,528,3896580,20150331
2378,2,321,12637831,20150330
2379,2,265,2409433,20150330
2380,1,436,4686274,20150331
2381,1,304,2094534,20150331
2382,1,754,4954176,20150331
2383,3,378,26168753,20150329
2384,3,182,17284570,20150329
2385,4,289,75685629,20150328
2386,1,280,3403820,20150331
2387,4,146,4488102,20150328
2388,1,265,2951268,20150331
2389,1,251,2798729,20150331
2390,1,177,14359510,20150331
2391,1,149,3174996,20150331
2392,1,572,9215453,20150331
2393,2,737,54757880,20150330
2394,1,153,10163004,20150331
2395,1,413,2697021,20150331
2396,5,105,12640780,20150327
2397,1,344,2547456,20150331
2398,1,709,3251809,20150331
2399,5,158,942494,20150327
2400,3,156,3059603,20150329
2401,1,504,3168471,20150331
2402,19,251,16052027,20150313
2403,2,294,2112042,20150330
2404,3,174,22536250,20150329
2405,1,764,3525386,20150331
2406,2,294,2627236,20150330
2407,3,293,3245581,20150329
2408,1,863,5380083,20150331
2409,1,231,41762620,20150331
2410,1,337,1719897,20150331
2411,1,211,23689416,20150331
2412,2,390,11758568,20150330
2413,1,176,7634460,20150331
2414,3,337,9966206,20150329
2415,1,407,5722661,20150331
2416,1,343,47583280,20150331
2417,2,353,4685469,20150330
2418,1,441,2786584,20150331
2419,3,465,5453366,20150329
2420,3,620,13253705,20150329
2421,2,769,4391278,20150330
2422,17,255,15854364,20150315
2423,5,91,9566740,20150327
2424,2,712,3715489,20150330
2425,1,363,5936350,20150331
2426,2,143,2694060,20150330
2427,1,238,29783851,20150331
2428,2,204,2367401,20150330
2429,2,178,30966912,20150330
2430,9,230,17826138,20150323
2431,2,276,5683980,20150330
2432,3,468,5769589,20150329
2433,3,410,6309618,20150329
2434,4,211,19206090,20150328
2435,1,513,15705483,20150331
2436,2,495,4800698,20150330
2437,3,245,19189022,20150329
2438,2,107,22117651,20150330
2439,4,377,21044811,20150328
2440,2,144,5804228,20150330
2441,1,629,3920816,20150331
2442,2,174,1773295,20150330
2443,4,112,30914180,20150328
2444,2,571,3380926,20150330
2445,1,233,3861252,20150331
2446,2,174,7092180,20150330
2447,1,400,3030777,20150331
2448,2,458,2588408,20150330
2449,8,98,3988130,20150324
2450,2,281,125413310,20150330
2451,3,214,17342270,20150329
2452,7,181,1765117,20150325
2453,1,199,8353800,20150331
2454,1,381,2952539,20150331
2455,1,873,4862320,20150331
2456,1,464,20414050,20150331
2457,28,117,9778110,20150304
2458,3,249,24164234,20150329
2459,2,387,6184008,20150330
2460,3,232,60296211,20150329
2461,5,451,27100925,20150327
2462,1,157,20845962,20150331
2463,1,192,4454880,20150331
2464,6,232,4688931,20150326
2465,1,204,9870820,20150331
2466,1,438,3544404,20150331
2467,1,660,3500225,20150331
2468,4,345,3533860,20150328
2469,2,612,6212932,20150330
2470,1,347,5673326,20150331
2471,3,284,25022800,20150329
2472,3,157,73118480,20150329
2473,4,187,18389407,20150328
2474,2,114,7297740,20150330
2475,1,937,10047576,20150331
2476,3,313,2342703,20150329
2477,3,82,17349126,20150329
2478,7,118,3520184,20150325
2479,1,288,1641302,20150331
2480,1,536,10624781,20150331
2481,3,143,8066428,20150329
2482,2,196,2906406,20150330
2483,1,253,2935258,20150331
2484,2,349,68156008,20150330
2485,3,206,7684700,20150329
2486,14,294,33501824,20150318
2487,1,397,5157359,20150331
2488,1,150,20170460,20150331
2489,1,161,1880148,20150331
2490,6,364,11872960,20150326
2491,3,383,5638934,20150329
2492,1,406,6781436,20150331
2493,4,210,28841243,20150328
2494,3,202,19416120,20150329
2495,2,428,12696107,20150330
2496,2,129,24312480,20150330
2497,1,118,17367730,20150331
2498,6,213,13958000,20150326
2499,1,167,19773874,20150331
2500,1,632,5045408,20150331
2501,4,183,19101617,20150328
2502,1,166,11608755,20150331
2503,11,250,24662574,20150321
2504,3,441,6049524,20150329
2505,3,540,12187488,20150329
2506,4,365,54511290,20150328
2507,1,335,14310082,20150331
2508,3,228,2175242,20150329
2509,5,160,7892943,20150327
2510,3,118,12360260,20150329
2511,1,610,1650470,20150331
2512,1,263,2012591,20150331
2513,3,158,19641458,20150329
2514,1,386,11024093,20150331
2515,2,473,19738419,20150330
2516,2,343,2645823,20150330
2517,4,137,10134960,20150328
2518,2,405,3340596,20150330
2519,1,305,2055125,20150331
2520,4,677,12066549,20150328
2521,2,259,19952690,20150330
2522,4,132,16164430,20150328
2523,2,119,2329144,20150330
2524,2,798,7484579,20150330
2525,1,218,18512030,20150331
2526,1,445,21505177,20150331
2527,1,358,28509970,20150331
2528,4,787,5943041,20150328
2529,3,525,5450509,20150329
2530,2,188,1591417,20150330
2531,1,1185,8064839,20150331
2532,1,389,3241464,20150331
2533,3,296,2899470,20150329
2534,2,171,20469110,20150330
2535,1,369,2583733,20150331
2536,1,296,2602979,20150331
2537,3,309,1769458,20150329
2538,2,265,21029315,20150330
2539,1,169,4245530,20150331
2540,4,231,7120230,20150328
2541,4,219,17302685,20150328
2542,2,554,6406842,20150330
2543,2,492,5078176,20150330
2544,4,277,8032279,20150328
2545,1,483,1851480,20150331
2546,1,136,13568160,20150331
2547,1,516,4902267,20150331
2548,5,224,19948060,20150327
2549,2,557,1750535,20150330
2550,2,342,3719652,20150330
2551,5,281,2612547,20150327
2552,1,338,39163354,20150331
2553,3,212,4688160,20150329
2554,4,220,4905299,20150328
2555,3,192,1930239,20150329
2556,3,158,7694278,20150329
2557,1,257,12259693,20150331
2558,10,253,9867840,20150322
2559,5,235,18289000,20150327
2560,1,489,2525644,20150331
2561,3,314,9428938,20150329
2562,1,307,2112418,20150331
2563,2,285,2055606,20150330
2564,2,439,4534724,20150330
2565,1,382,2958509,20150331
2566,2,493,27431237,20150330
2567,1,354,4191342,20150331
2568,2,431,3480852,20150330
2569,1,181,1882020,20150331
2570,4,363,9869155,20150328
2571,2,829,11720099,20150330
2572,1,525,7804983,20150331
2573,3,163,17548362,20150329
2574,3,308,41110877,20150329
2575,1,180,25340907,20150331
2576,2,581,6569769,20150330
2577,36,202,2999589,20150224
2578,5,429,18484573,20150327
2579,1,376,2787048,20150331
2580,3,141,51433642,20150329
2581,2,271,17777493,20150330
2582,2,317,2255148,20150330
2583,1,373,8000430,20150331
2584,2,385,4262146,20150330
2585,6,248,1865652,20150326
2586,1,590,7787277,20150331
2587,1,337,14215117,20150331
2588,1,317,3241685,20150331
2589,2,308,3734464,20150330
2590,1,672,14596888,20150331
2591,1,363,103366616,20150331
2592,3,179,15474446,20150329
2593,6,139,5743120,20150326
2594,1,394,4638631,20150331
2595,4,236,6767929,20150328
2596,3,299,2459845,20150329
2597,2,150,5180532,20150330
2598,3,255,59069960,20150329
2599,1,343,2778048,20150331
2600,1,674,5850357,20150331
2601,1,283,36883218,20150331
2602,2,567,4147372,20150330
2603,1,402,2353948,20150331
2604,5,456,23069714,20150327
2605,3,238,4367100,20150329
2606,2,187,1831359,20150330
2607,3,371,3749123,20150329
2608,1,230,16219234,20150331
2609,1,436,3503918,20150331
2610,4,351,2317166,20150328
2611,1,775,3999421,20150331
2612,1,124,17185770,20150331
2613,3,194,41794292,20150329
2614,2,319,1424561,20150330
