CUSTNO,D-Recency,Frequancy,Monetary,Recency
4445,3,229,10952993,20140928
4446,6,258,15428280,20140925
4447,1,435,3032360,20140930
4448,4,490,2336814,20140927
4449,1,225,8002971,20140930
4450,2,338,4751513,20140929
4451,1,293,2450445,20140930
4452,7,249,2823804,20140924
4453,1,481,24414680,20140930
4454,1,349,2696032,20140930
4455,1,252,2041710,20140930
4456,11,136,3678790,20140920
4457,1,403,2223761,20140930
4458,2,385,6442647,20140929
4459,1,350,4039658,20140930
4460,2,510,4308362,20140929
4461,1,277,5015675,20140930
4462,1,560,3370811,20140930
4463,4,160,7251670,20140927
4464,4,216,2106729,20140927
4465,12,72,22357860,20140919
4466,4,212,6504988,20140927
4467,1,597,8258416,20140930
4468,1,679,3544107,20140930
4469,5,240,3379416,20140926
4470,3,183,21430220,20140928
4472,3,341,8490430,20140928
4473,17,212,21151115,20140914
4474,1,600,4792939,20140930
4475,2,293,39602585,20140929
4476,4,253,18270470,20140927
4477,72,14,61690,20140721
4478,1,361,2190526,20140930
4479,5,143,4007260,20140926
4480,1,601,2287680,20140930
4481,8,216,20364090,20140923
4482,2,168,1689204,20140929
4483,2,217,10718120,20140929
4484,4,271,3056907,20140927
4485,2,313,13203190,20140929
4486,1,242,3356806,20140930
4487,6,412,11608363,20140925
4488,1,145,1795897,20140930
4489,4,486,3540340,20140927
4490,19,166,4042300,20140912
4491,4,531,2808582,20140927
4492,5,230,3738182,20140926
4493,1,630,2369857,20140930
4494,1,251,50964423,20140930
4495,3,366,4681580,20140928
4496,11,202,3912490,20140920
4497,2,735,3716155,20140929
4498,2,761,4852960,20140929
4499,4,230,9391568,20140927
4500,1,227,1134645,20140930
4501,3,299,11272228,20140928
4502,1,526,4003038,20140930
4503,2,335,3747133,20140929
4504,1,136,14395920,20140930
4505,1,217,4340938,20140930
4506,2,451,1659751,20140929
4507,1,379,2158654,20140930
4508,2,410,1697971,20140929
4509,2,161,610443,20140929
4510,1,706,3489306,20140930
4511,1,289,4726510,20140930
4512,2,292,6825546,20140929
4513,1,198,16411320,20140930
4514,4,393,3097670,20140927
4515,1,820,4101841,20140930
4516,8,327,1650631,20140923
4517,2,297,44939575,20140929
4518,1,318,21131697,20140930
4519,7,146,8994210,20140924
4520,2,170,5877197,20140929
4521,4,455,4120209,20140927
4522,1,626,4781899,20140930
4523,2,151,13544890,20140929
4524,2,279,2061264,20140929
4525,2,224,15811334,20140929
4526,1,591,2847992,20140930
4527,9,174,14999460,20140922
4528,1,334,1773140,20140930
4529,4,262,1296722,20140927
4530,1,352,2409289,20140930
4531,2,315,2252085,20140929
4532,8,156,15553540,20140923
4533,1,654,4479213,20140930
4535,4,242,4152560,20140927
4536,5,91,8157920,20140926
4537,1,128,22489850,20140930
4538,5,461,21915777,20140926
4539,4,204,13548700,20140927
4540,6,587,4339155,20140925
4541,15,45,1098248,20140916
4542,4,342,12209574,20140927
4543,7,395,3200958,20140924
4544,6,899,5014211,20140925
4545,1,94,14324410,20140930
4546,1,452,30051343,20140930
4547,8,379,13253360,20140923
4548,3,216,8465160,20140928
4549,1,436,5209850,20140930
4550,15,219,3753910,20140916
4551,5,863,8161203,20140926
4552,5,255,21455130,20140926
4553,5,157,2352923,20140926
4554,6,450,2176265,20140925
4555,5,263,1698267,20140926
4556,2,525,2430780,20140929
4557,1,246,2252439,20140930
4558,6,167,1431679,20140925
4559,2,361,2360168,20140929
4560,3,156,6743658,20140928
4561,2,161,2724830,20140929
4562,1,382,3624329,20140930
4563,1,315,36627221,20140930
4564,1,451,10893811,20140930
4565,2,375,3175348,20140929
4566,7,604,11992795,20140924
4567,1,523,6705128,20140930
4568,2,261,2470054,20140929
4569,1,915,4019932,20140930
4570,1,354,1741710,20140930
4571,8,200,6359070,20140923
4572,8,317,17027254,20140923
4573,1,274,2645497,20140930
4574,2,712,10502496,20140929
4575,14,220,5081690,20140917
4576,4,217,11487113,20140927
4577,1,615,3596417,20140930
4578,1,499,2197175,20140930
4579,17,93,1821360,20140914
4580,5,160,2157738,20140926
4581,1,354,3838550,20140930
4582,3,249,13486380,20140928
4583,3,308,63934248,20140928
4584,1,644,6569564,20140930
4585,4,348,2140633,20140927
4586,4,219,4986846,20140927
4587,3,308,22506200,20140928
4588,3,228,24871185,20140928
4589,5,179,21782840,20140926
4590,1,328,3632134,20140930
4591,2,273,3635152,20140929
4592,2,146,14273360,20140929
4593,1,260,4171560,20140930
4594,2,299,2711307,20140929
4595,1,267,2063422,20140930
4596,1,798,10891106,20140930
4597,4,244,12713040,20140927
4598,4,377,2654601,20140927
4599,4,669,15101557,20140927
4600,1,565,3250699,20140930
4601,3,382,16626564,20140928
4602,1,349,1614575,20140930
4603,1,316,1167117,20140930
4604,1,458,2581676,20140930
4605,4,201,5603300,20140927
4606,3,149,9637270,20140928
4607,2,504,7620536,20140929
4608,4,254,8891340,20140927
4609,1,442,8826571,20140930
4610,3,288,36733346,20140928
4611,2,479,10051878,20140929
4612,3,124,13903090,20140928
4613,2,550,3967298,20140929
4614,2,237,10734683,20140929
4615,2,135,4398030,20140929
4616,3,234,3288549,20140928
4617,1,459,5868797,20140930
4618,4,231,45778170,20140927
4619,1,338,1786533,20140930
4620,2,210,8674108,20140929
4621,1,812,3819037,20140930
4622,1,534,3223395,20140930
4623,2,294,1167443,20140929
4624,1,248,7717799,20140930
4625,1,433,952950,20140930
4626,1,280,3999163,20140930
4627,1,481,15033080,20140930
4628,1,450,2742997,20140930
4629,7,165,1286902,20140924
4630,3,203,22098192,20140928
4631,2,473,2607028,20140929
4632,4,130,3252233,20140927
4633,3,113,24344520,20140928
4634,3,616,4023369,20140928
4635,2,676,3149443,20140929
4636,3,259,7657290,20140928
4637,3,357,17872443,20140928
4638,3,425,23998312,20140928
4639,1,602,4479673,20140930
4640,1,158,21306790,20140930
4641,1,553,3903738,20140930
4642,1,301,2713921,20140930
4643,1,416,2038689,20140930
4644,1,886,4002651,20140930
4645,5,497,11545555,20140926
4646,2,914,9398592,20140929
4647,1,233,1396048,20140930
4648,1,393,3507937,20140930
4649,3,392,21091411,20140928
4650,2,383,26732300,20140929
4651,4,140,18053810,20140927
4652,2,198,13901715,20140929
4653,2,697,12012854,20140929
4654,2,175,2769221,20140929
4655,3,223,9556380,20140928
4656,8,179,13688640,20140923
4657,6,496,8151232,20140925
4658,1,283,11761823,20140930
4659,1,172,154096955,20140930
4660,1,235,5002202,20140930
4661,1,229,21018921,20140930
4662,1,416,30845457,20140930
4663,1,190,10432620,20140930
4664,1,255,22878120,20140930
4665,1,316,2199073,20140930
4666,2,145,15098330,20140929
4667,1,1228,10548109,20140930
4668,1,212,1850566,20140930
4669,1,520,5009353,20140930
4670,1,422,2319209,20140930
4671,1,282,2207011,20140930
4672,2,254,19140929,20140929
4673,1,662,3582887,20140930
4674,2,493,5584820,20140929
4675,3,168,14750800,20140928
4676,1,267,3654743,20140930
4677,3,125,12458100,20140928
4678,5,182,1394005,20140926
4679,10,109,4936970,20140921
4680,1,267,9901130,20140930
4681,5,263,23342520,20140926
4682,6,263,2213480,20140925
4683,3,296,2037100,20140928
4684,2,120,1390390,20140929
4685,1,428,3313908,20140930
4686,2,438,5037635,20140929
4687,3,430,8417471,20140928
4688,7,413,3468859,20140924
4689,5,151,23495780,20140926
4690,1,353,4442730,20140930
4691,2,392,2928864,20140929
4692,1,624,4564230,20140930
4693,5,357,6394597,20140926
4694,1,877,7058879,20140930
4695,1,186,3369467,20140930
4696,1,393,904430,20140930
4697,1,261,31692998,20140930
4698,2,690,5107257,20140929
4699,4,146,22963550,20140927
4700,1,411,5039149,20140930
4701,1,583,5228038,20140930
4702,2,279,3957428,20140929
4703,1,334,11782423,20140930
4704,4,723,6554082,20140927
4705,1,414,6182184,20140930
4706,2,412,2678139,20140929
4707,1,229,2327087,20140930
4708,1,427,4728999,20140930
4709,2,129,3205490,20140929
4710,7,165,12420480,20140924
4711,11,217,11441862,20140920
4712,2,395,15304947,20140929
4713,2,195,1431044,20140929
4714,2,270,6233642,20140929
4715,2,466,7716711,20140929
4716,1,750,3502067,20140930
4717,4,744,10212369,20140927
4718,1,210,1430665,20140930
4719,1,158,3271060,20140930
4720,2,383,28731520,20140929
4721,1,576,3310620,20140930
4722,6,221,10026930,20140925
4723,2,322,1512946,20140929
4724,4,296,2462154,20140927
4725,2,297,8694716,20140929
4726,4,216,6154650,20140927
4727,2,106,2474180,20140929
4728,2,443,2493184,20140929
4729,3,517,7623427,20140928
4730,3,160,10813110,20140928
4731,3,233,1270266,20140928
4732,8,290,5156890,20140923
4733,11,203,24103600,20140920
4734,3,325,16222494,20140928
4735,1,271,18993212,20140930
4736,2,188,4507093,20140929
4737,1,193,3486164,20140930
4738,4,302,17610865,20140927
4739,1,191,10108850,20140930
4740,1,206,9934093,20140930
4741,1,129,18771710,20140930
4742,1,628,3424216,20140930
4743,2,108,11772030,20140929
4744,2,238,9915824,20140929
4745,5,251,9382170,20140926
4746,2,379,24792675,20140929
4747,4,284,2889942,20140927
4748,1,166,5289740,20140930
4749,1,728,8595470,20140930
4750,2,561,3648759,20140929
4751,1,248,6496610,20140930
4752,1,460,4635921,20140930
4753,1,290,7263069,20140930
4754,1,221,2937860,20140930
4755,1,337,2754211,20140930
4756,3,312,5109484,20140928
4757,2,185,11002490,20140929
4758,1,400,2023158,20140930
4759,1,229,8659350,20140930
4760,2,615,4788860,20140929
4761,4,157,48948663,20140927
4762,6,187,7225707,20140925
4763,1,273,2454577,20140930
4764,2,279,8762147,20140929
4765,3,110,10301650,20140928
4766,2,1054,5284306,20140929
4767,3,132,11083410,20140928
4768,1,800,5068540,20140930
4769,2,207,4270800,20140929
4770,2,419,10571885,20140929
4771,2,378,3511168,20140929
4772,2,264,1697574,20140929
4773,16,147,13129078,20140915
4774,1,468,30802112,20140930
4775,1,716,20107218,20140930
4776,3,181,4694910,20140928
4777,10,236,10247685,20140921
4778,2,529,8372109,20140929
4779,3,375,4576870,20140928
4780,2,400,1398159,20140929
4781,6,312,6182552,20140925
4782,2,538,9753700,20140929
4783,4,28,97330,20140927
4784,2,175,8407290,20140929
4785,1,457,2496197,20140930
4786,1,338,4278303,20140930
4787,1,388,1123789,20140930
4788,5,245,38501240,20140926
4789,4,31,662120,20140927
4790,1,623,2402051,20140930
4791,1,235,3608849,20140930
4792,6,196,17508900,20140925
4793,1,498,3943033,20140930
4794,1,442,2938513,20140930
4795,1,555,5045082,20140930
4796,4,290,2157611,20140927
4797,3,241,11431790,20140928
4798,1,262,8119960,20140930
4799,1,969,45462883,20140930
4800,10,152,32978040,20140921
4801,1,331,9029386,20140930
4802,6,308,4746213,20140925
4803,3,1047,7419053,20140928
4804,1,495,4193580,20140930
4805,1,621,3556234,20140930
4806,1,281,2044590,20140930
4807,2,407,2629709,20140929
4808,4,170,10324870,20140927
4809,3,359,2792740,20140928
4810,1,215,6732804,20140930
4811,1,280,19537088,20140930
4812,3,240,11872550,20140928
4813,3,275,5116960,20140928
4814,5,175,9015322,20140926
4815,1,201,2336743,20140930
4816,1,652,5350745,20140930
4817,1,454,1920219,20140930
4818,9,334,69674892,20140922
4819,9,23,301206,20140922
4820,7,145,25265600,20140924
4821,4,121,37640985,20140927
4823,3,353,10652880,20140928
4824,4,199,46209720,20140927
4826,1,367,78996350,20140930
4827,6,187,9607462,20140925
4828,1,584,8533694,20140930
4829,1,622,7779620,20140930
4830,5,159,19245930,20140926
4831,1,520,7540639,20140930
4832,1,655,6816044,20140930
4833,4,145,3830900,20140927
4835,4,288,10235004,20140927
4836,1,951,5276688,20140930
4837,4,331,4439546,20140927
4838,5,433,6270598,20140926
4839,1,723,5220163,20140930
4840,1,483,2428625,20140930
4841,5,67,3818760,20140926
4842,2,645,3215353,20140929
4843,1,170,6522285,20140930
4844,1,548,3494120,20140930
4845,1,493,2678150,20140930
4846,1,454,2970212,20140930
4847,1,180,7529083,20140930
4848,2,96,11705560,20140929
4849,3,150,6805850,20140928
4850,5,451,9921514,20140926
4851,1,106,3924110,20140930
4852,5,217,10583520,20140926
4853,2,343,10817148,20140929
4854,1,884,6797984,20140930
4855,3,124,3313180,20140928
4856,4,259,1819731,20140927
4857,1,447,4796431,20140930
4858,3,129,5398750,20140928
4859,2,270,3209890,20140929
4860,2,245,13476246,20140929
4861,3,206,24341150,20140928
4862,2,532,6490101,20140929
4863,3,289,6997222,20140928
4864,17,68,3274250,20140914
4865,1,280,8252160,20140930
4866,3,172,55059360,20140928
4867,2,236,5408870,20140929
4868,1,660,5821140,20140930
4869,1,1152,2474347,20140930
4870,4,269,6265740,20140927
4871,1,747,3506090,20140930
4872,2,623,3415218,20140929
4873,1,123,11654140,20140930
4874,5,274,3182314,20140926
4875,5,150,23846790,20140926
4876,2,848,5094654,20140929
4877,3,201,17176500,20140928
4878,1,390,19725520,20140930
4879,2,441,3134668,20140929
4880,2,184,6484000,20140929
4881,1,962,15357150,20140930
4882,1,461,6110105,20140930
4883,1,201,6502447,20140930
4884,2,135,9740370,20140929
4885,1,140,10617094,20140930
4886,1,293,2551056,20140930
4887,2,129,22793450,20140929
4888,3,330,38864673,20140928
4889,4,553,10968118,20140927
4890,1,956,7976811,20140930
4891,2,208,1830458,20140929
4892,2,202,1808774,20140929
4893,1,651,4439602,20140930
4894,1,185,36958700,20140930
4895,1,214,3844130,20140930
4896,2,692,9684931,20140929
4897,2,534,3768748,20140929
4898,3,131,3335010,20140928
4899,1,375,1844306,20140930
4900,3,159,18481728,20140928
4901,3,566,2515353,20140928
4902,1,633,7737528,20140930
4903,1,334,3406546,20140930
4904,1,507,4382225,20140930
4905,5,94,14608022,20140926
4906,3,558,4058057,20140928
4907,4,185,8308670,20140927
4908,1,439,2785131,20140930
4909,1,149,10767530,20140930
4910,4,182,3510064,20140927
4911,1,266,1792292,20140930
4912,3,223,32759230,20140928
4913,4,407,17102201,20140927
4914,1,559,2952574,20140930
4915,1,144,3344820,20140930
4916,1,446,3107189,20140930
4917,2,524,4865976,20140929
4918,1,455,3300845,20140930
4919,10,600,5174584,20140921
4920,1,360,2199401,20140930
4921,5,755,4308009,20140926
4922,1,334,20076767,20140930
4923,2,251,1353977,20140929
4924,1,591,5597665,20140930
4925,2,148,9785820,20140929
4927,5,269,13005290,20140926
4928,67,247,1196710,20140726
4929,2,444,5306427,20140929
4930,5,321,14490942,20140926
4931,3,456,2761088,20140928
4932,2,387,3011404,20140929
4933,19,171,4990158,20140912
4934,1,520,3372605,20140930
4935,1,257,8102590,20140930
4936,3,279,4953185,20140928
4937,1,550,2649968,20140930
4938,3,397,8154294,20140928
4939,4,209,3305625,20140927
4940,1,287,9791024,20140930
4941,4,335,10030296,20140927
4942,1,458,3586245,20140930
4943,2,431,7507490,20140929
4944,1,392,8760239,20140930
4945,1,383,2511010,20140930
4946,1,212,2792577,20140930
4947,5,377,34092613,20140926
4948,1,188,15217580,20140930
4949,2,156,7892101,20140929
4950,1,319,1780867,20140930
4951,4,541,2347227,20140927
4952,6,332,4594373,20140925
4953,1,196,10604990,20140930
4954,1,176,8092469,20140930
4955,4,380,15219406,20140927
4956,2,537,2614260,20140929
4957,2,354,2387825,20140929
4958,7,128,2385090,20140924
4959,2,302,15163940,20140929
4960,2,680,3488387,20140929
4961,4,709,4969333,20140927
4962,2,616,5318666,20140929
4963,8,123,16754150,20140923
4964,1,589,2053792,20140930
4965,2,300,11699645,20140929
4966,5,140,7721730,20140926
4967,10,78,6184250,20140921
4968,1,252,4951408,20140930
4969,1,284,1401050,20140930
4970,2,208,13107034,20140929
4971,12,200,17946798,20140919
4972,2,456,4683504,20140929
4973,2,285,3473880,20140929
4974,1,518,17500138,20140930
4975,10,147,25280590,20140921
4976,1,379,2589668,20140930
4977,1,175,7534780,20140930
4978,4,432,4537463,20140927
4979,2,187,2573432,20140929
4980,3,499,13236511,20140928
4981,2,268,36435117,20140929
4982,1,401,4652053,20140930
4983,1,506,4415442,20140930
4984,3,354,42245675,20140928
4985,8,119,8327950,20140923
4986,1,409,1986520,20140930
4987,1,331,4221326,20140930
4988,3,168,19633970,20140928
4989,5,549,21355923,20140926
4990,1,704,4155456,20140930
4991,6,450,1859696,20140925
4992,5,333,4445048,20140926
4993,1,262,2239394,20140930
4994,7,204,14451540,20140924
4995,1,519,6657789,20140930
4996,2,250,2201702,20140929
4997,5,308,14903207,20140926
4998,3,341,3782146,20140928
4999,2,829,2960058,20140929
5000,5,240,1580664,20140926
5001,6,379,2268063,20140925
5002,4,314,1823590,20140927
5003,3,516,24903229,20140928
5004,1,306,5672447,20140930
5005,3,436,7033384,20140928
5006,1,308,9846760,20140930
5007,3,192,10744400,20140928
5008,1,530,4459556,20140930
5009,1,304,11645667,20140930
5010,1,368,6908210,20140930
5011,4,148,3437830,20140927
5012,1,414,36143570,20140930
5013,2,481,3446548,20140929
5014,1,138,3875910,20140930
5015,4,138,11353206,20140927
5016,2,155,4212022,20140929
5017,2,522,2087653,20140929
5018,1,567,4289981,20140930
5019,1,786,5788213,20140930
5020,1,455,3565109,20140930
5021,1,501,5861897,20140930
5022,3,245,21225854,20140928
5023,1,746,6406435,20140930
5024,2,639,2219869,20140929
5025,5,351,34433235,20140926
5026,4,146,14997140,20140927
5027,1,464,14811804,20140930
5028,4,354,44413378,20140927
5029,1,488,3103244,20140930
5030,3,361,10698546,20140928
5031,3,255,3787220,20140928
5032,3,138,27472716,20140928
5033,1,510,15971819,20140930
5034,1,236,5330524,20140930
5035,1,445,18560288,20140930
5036,1,814,5959552,20140930
5037,1,477,2552647,20140930
5038,11,306,4590511,20140920
5039,4,198,1726509,20140927
5040,4,130,2622910,20140927
5041,2,336,96647443,20140929
5042,1,648,7362152,20140930
5043,2,524,2223291,20140929
5044,1,493,7904593,20140930
5045,1,278,1741766,20140930
5046,1,429,1646003,20140930
5047,7,121,14512680,20140924
5048,2,233,28445398,20140929
5049,1,379,4031223,20140930
5050,3,772,4892477,20140928
5051,1,521,6003725,20140930
5052,1,439,3058901,20140930
5053,1,144,11002514,20140930
5054,1,540,2718316,20140930
5055,1,545,2424858,20140930
5056,5,331,2617871,20140926
5057,1,130,7103300,20140930
5058,2,389,2705035,20140929
5059,6,106,782030,20140925
5060,1,775,5179750,20140930
5061,2,280,3294602,20140929
5062,3,199,15204720,20140928
5063,2,130,6185880,20140929
5064,2,433,2909624,20140929
5065,4,485,6710114,20140927
5066,2,103,2085740,20140929
5067,2,464,3273092,20140929
5068,1,424,4683892,20140930
5069,7,158,1281554,20140924
5070,1,446,2171458,20140930
5071,1,504,4117781,20140930
5072,2,240,11469080,20140929
5073,2,291,4210272,20140929
5074,1,328,7904550,20140930
5075,8,452,6407746,20140923
5076,5,74,3568980,20140926
5078,1,231,5962760,20140930
5079,2,319,25403020,20140929
5080,1,233,3585432,20140930
5081,3,263,6563310,20140928
5082,9,150,5656870,20140922
5083,8,51,3427720,20140923
5084,1,299,2949715,20140930
5085,4,71,306651,20140927
5086,3,214,4976340,20140928
5087,1,798,3227904,20140930
5088,2,219,54987700,20140929
5089,1,219,2827653,20140930
5090,1,268,1454438,20140930
5091,5,222,13074160,20140926
5092,3,173,4649420,20140928
5093,2,508,1758841,20140929
5094,3,613,8571514,20140928
5095,1,565,3973892,20140930
5096,1,157,13223140,20140930
5098,1,234,10901220,20140930
5099,8,326,18806314,20140923
5100,1,255,1795213,20140930
5101,1,666,3859278,20140930
5102,1,280,4230775,20140930
5103,1,179,3662116,20140930
5104,1,632,6053099,20140930
5105,2,136,5045147,20140929
5106,6,231,6667030,20140925
5107,2,227,15702725,20140929
5108,1,424,1539942,20140930
5109,2,588,4737871,20140929
5110,2,523,3077897,20140929
5111,2,858,23096777,20140929
5112,2,410,2971663,20140929
5113,1,493,10947439,20140930
5114,1,321,8552173,20140930
5115,1,171,10917626,20140930
5116,1,250,2811246,20140930
5117,1,510,2913026,20140930
5118,1,259,2083932,20140930
5119,1,478,2809391,20140930
5120,2,295,15354390,20140929
5121,2,964,7340299,20140929
5122,2,650,3834847,20140929
5123,2,426,3284260,20140929
5124,1,206,14687630,20140930
5125,2,621,3644742,20140929
5126,2,489,4607596,20140929
5127,1,163,10578656,20140930
5128,1,608,3293704,20140930
5129,1,540,3204094,20140930
5130,1,908,9119976,20140930
5131,3,512,1799727,20140928
5132,1,255,19759990,20140930
5133,7,844,5962352,20140924
5134,1,841,4560204,20140930
5135,2,402,3211738,20140929
5136,1,325,5352794,20140930
5137,1,242,1791038,20140930
5138,1,565,2704985,20140930
5139,3,224,3071472,20140928
5140,1,481,1210018,20140930
5141,1,581,3485946,20140930
5142,1,159,28121064,20140930
5143,1,313,9792060,20140930
5144,1,137,57969782,20140930
5145,2,331,1514600,20140929
5146,1,223,18981110,20140930
5147,1,942,6282137,20140930
5148,6,321,11123390,20140925
5149,1,507,2265127,20140930
5150,5,280,11443540,20140926
5151,4,269,4455458,20140927
5152,1,913,5643707,20140930
5153,7,201,3919930,20140924
5154,1,453,2659450,20140930
5155,1,274,26133750,20140930
5156,2,620,5261682,20140929
5157,1,710,3655646,20140930
5158,3,164,8609110,20140928
5159,1,257,18256370,20140930
5160,1,491,5630861,20140930
5161,3,156,3502910,20140928
5162,4,310,2092799,20140927
5163,1,336,1560402,20140930
5164,3,489,3299290,20140928
5165,1,210,28166600,20140930
5166,10,241,30093701,20140921
5167,2,330,21283480,20140929
5168,10,54,3395828,20140921
5169,1,212,3682450,20140930
5170,1,702,2844866,20140930
5171,6,249,5932350,20140925
5172,7,412,19692036,20140924
5173,1,374,5165491,20140930
5174,7,269,5406416,20140924
5175,4,758,3445616,20140927
5176,2,204,4445210,20140929
5177,2,200,9503260,20140929
5178,4,197,2755097,20140927
5179,1,377,1000808,20140930
5180,1,476,3548637,20140930
5181,25,126,5718951,20140906
5182,2,205,5798210,20140929
5183,2,385,2942151,20140929
5184,4,185,11594664,20140927
5185,2,378,1771446,20140929
5186,1,697,5120583,20140930
5187,4,152,9711886,20140927
5188,1,278,1431794,20140930
5189,4,234,13805551,20140927
5190,1,445,2014453,20140930
5191,1,693,3523554,20140930
5192,1,389,1655803,20140930
5193,1,361,3661006,20140930
5194,1,187,8319751,20140930
5195,4,388,12042140,20140927
5196,4,255,5761010,20140927
5197,2,163,1306380,20140929
5198,1,399,3219730,20140930
5200,2,205,3593676,20140929
5201,1,901,4624981,20140930
5202,4,319,62254335,20140927
5203,6,290,23985270,20140925
5204,1,431,6460733,20140930
5205,8,357,26341830,20140923
5206,1,566,3682065,20140930
5207,1,192,13828338,20140930
5208,3,281,8844108,20140928
5209,1,359,6893340,20140930
5210,4,163,4352790,20140927
5211,3,207,17412830,20140928
5212,1,544,2500695,20140930
5213,2,197,17269460,20140929
5214,1,448,4092489,20140930
5215,1,425,12185379,20140930
5216,3,422,3204183,20140928
5217,4,257,30733180,20140927
5218,2,536,3685362,20140929
5219,1,449,24837626,20140930
5220,2,335,2215962,20140929
5221,1,978,4017179,20140930
5222,1,701,5108051,20140930
5223,3,170,14355790,20140928
5224,5,646,22275475,20140926
5225,3,207,16186984,20140928
5226,2,538,3173396,20140929
5227,3,104,15450680,20140928
5228,1,174,3953841,20140930
5229,2,342,1696385,20140929
5230,1,338,2221751,20140930
5231,5,323,1499411,20140926
5232,3,274,6162696,20140928
5233,1,601,5237435,20140930
5234,1,354,2552141,20140930
5235,1,491,5573385,20140930
5236,1,237,2075620,20140930
5237,4,308,9140626,20140927
5238,3,159,9830790,20140928
5239,14,352,47984320,20140917
5240,3,261,13700230,20140928
5241,1,328,10947751,20140930
5242,1,577,3536852,20140930
5243,1,372,2011599,20140930
5244,6,320,3735225,20140925
5245,2,346,3400852,20140929
5246,2,292,9666190,20140929
5247,1,417,3550892,20140930
5248,2,102,1497270,20140929
5249,2,399,3525797,20140929
5250,3,155,18322420,20140928
5251,2,244,4751274,20140929
5252,1,471,3830814,20140930
5253,2,202,6209036,20140929
5254,2,559,2751460,20140929
5255,1,563,3299528,20140930
5256,1,445,11419573,20140930
5257,1,729,2975791,20140930
5258,1,182,4450630,20140930
5259,2,515,2631529,20140929
5260,2,214,11898752,20140929
5261,10,236,6815579,20140921
5262,4,168,2208981,20140927
5263,1,342,1608399,20140930
5264,1,825,5159876,20140930
5265,6,128,13433510,20140925
5266,2,192,3505500,20140929
5267,4,344,2672591,20140927
5268,2,134,9374870,20140929
5269,2,184,8966500,20140929
5270,10,213,19308610,20140921
5271,4,332,10451374,20140927
5272,5,271,5318180,20140926
5273,2,439,14974684,20140929
5274,1,299,5749780,20140930
5275,10,600,3283293,20140921
5276,2,471,2755040,20140929
5277,2,322,3952557,20140929
5278,2,482,1752359,20140929
5279,7,150,20358630,20140924
5280,2,108,10298910,20140929
5281,2,229,8900647,20140929
5282,1,179,8677773,20140930
5283,2,589,7583224,20140929
5284,68,63,556328,20140725
5285,4,183,16185370,20140927
5286,2,624,3513590,20140929
5287,1,530,3183342,20140930
5288,2,164,27299740,20140929
5289,1,448,2091971,20140930
5290,8,111,18517450,20140923
5291,1,259,3837038,20140930
5292,4,93,5532770,20140927
5293,1,464,4649324,20140930
5294,8,181,1638310,20140923
5295,3,182,5081600,20140928
5296,4,603,2729119,20140927
5297,3,201,11574320,20140928
5298,3,153,11459430,20140928
5299,2,810,12816929,20140929
5300,1,617,2737632,20140930
5301,8,153,11031769,20140923
5302,4,259,17413830,20140927
5303,8,66,14727270,20140923
5304,2,125,1946404,20140929
5305,3,308,3673937,20140928
5306,28,96,28179220,20140903
5307,1,676,1633403,20140930
5308,1,786,51565629,20140930
5309,3,242,6396555,20140928
5310,5,229,20834440,20140926
5311,4,631,4833754,20140927
5312,2,299,11381350,20140929
5313,1,266,1775420,20140930
5314,1,359,2114328,20140930
5315,1,661,2821590,20140930
5316,1,416,20010550,20140930
5317,2,245,28842000,20140929
5318,3,218,9274427,20140928
5319,1,312,1972281,20140930
5320,2,503,2242650,20140929
5321,1,677,3298240,20140930
5322,2,421,63300687,20140929
5323,1,319,10475597,20140930
5325,9,531,5388896,20140922
5326,1,586,2499795,20140930
5327,1,482,3355144,20140930
5328,2,318,5852886,20140929
5329,1,967,4756143,20140930
5330,1,230,4109696,20140930
5331,5,203,12136460,20140926
5332,5,251,14436025,20140926
5333,4,380,6732368,20140927
5334,2,535,17644984,20140929
5335,1,903,2479510,20140930
5336,2,678,5026085,20140929
5337,4,379,4885578,20140927
5338,13,340,2533463,20140918
5339,1,191,14770790,20140930
5340,7,168,2324520,20140924
5341,5,145,12220130,20140926
5342,3,126,10390250,20140928
5343,2,569,3302279,20140929
5344,6,169,2279513,20140925
5345,4,423,4065460,20140927
5346,2,379,2310144,20140929
5347,1,509,3444740,20140930
5348,2,126,24756260,20140929
5349,1,236,3516036,20140930
5350,1,590,3719879,20140930
5351,5,190,18636022,20140926
5352,1,608,4239279,20140930
5353,1,560,4162177,20140930
5354,1,589,2321205,20140930
5355,1,573,2712052,20140930
5356,5,186,9624380,20140926
5357,4,376,9292459,20140927
5358,4,414,2780187,20140927
5359,1,636,5447605,20140930
5360,2,249,28064120,20140929
5361,6,599,4839889,20140925
5362,4,135,4273970,20140927
5363,2,198,6253590,20140929
5364,5,102,5650960,20140926
5365,6,459,23515938,20140925
5366,2,449,3054821,20140929
5367,1,493,2209427,20140930
5368,4,234,7219841,20140927
5369,1,838,2987998,20140930
5370,6,187,13781050,20140925
5371,3,295,11084404,20140928
5372,1,375,3780535,20140930
5373,1,326,3079266,20140930
5374,2,672,4614110,20140929
5375,1,712,3682084,20140930
5376,1,544,5424808,20140930
5377,1,229,3868350,20140930
5378,1,647,4647087,20140930
5379,5,191,16226860,20140926
5380,4,189,47955650,20140927
5381,5,172,4682656,20140926
5382,8,387,11058313,20140923
5383,2,574,4389348,20140929
5384,1,157,3401790,20140930
5385,2,609,15484181,20140929
