CUSTNO,D-Recency,Frequancy,Monetary,Recency
3402,4,215,984496,20140627
3403,1,182,5087080,20140630
3404,1,438,25837489,20140630
3405,4,246,8544948,20140627
3406,1,276,16479617,20140630
3407,4,87,13954940,20140627
3408,1,525,7274537,20140630
3409,1,242,2892630,20140630
3410,11,195,1536615,20140620
3411,3,173,10573910,20140628
3412,2,266,22677010,20140629
3413,2,215,1463950,20140629
3414,2,438,11773237,20140629
3415,1,460,5199969,20140630
3416,2,179,10995510,20140629
3417,2,204,1400232,20140629
3418,2,521,6025614,20140629
3419,2,226,15533424,20140629
3420,1,465,3477261,20140630
3421,1,581,7240369,20140630
3422,1,352,3990683,20140630
3423,2,231,20075550,20140629
3424,3,143,4760100,20140628
3425,2,313,2587846,20140629
3426,1,426,2479137,20140630
3427,1,504,6802400,20140630
3428,1,561,6920718,20140630
3429,4,471,15726730,20140627
3431,1,248,2030674,20140630
3432,3,141,6638140,20140628
3433,1,216,2091444,20140630
3434,1,554,24652642,20140630
3435,3,212,5223260,20140628
3436,1,378,5716688,20140630
3437,4,297,25950096,20140627
3438,16,161,16025270,20140615
3439,7,221,2807437,20140624
3440,1,392,6244182,20140630
3441,2,358,11477741,20140629
3442,5,251,3965983,20140626
3443,2,136,13585810,20140629
3444,1,578,4886866,20140630
3445,2,585,3047321,20140629
3446,3,204,4732149,20140628
3447,2,225,13763390,20140629
3448,3,496,44226973,20140628
3450,1,161,4223390,20140630
3451,1,731,7587423,20140630
3452,4,275,18065579,20140627
3453,1,326,4211403,20140630
3454,18,287,35999190,20140613
3455,1,296,4411592,20140630
3456,1,676,4464153,20140630
3457,3,193,21098630,20140628
3458,1,306,3526051,20140630
3459,1,628,18147124,20140630
3460,2,471,17297881,20140629
3461,1,138,2615829,20140630
3462,2,222,2598950,20140629
3463,1,236,3228922,20140630
3464,4,373,30614573,20140627
3465,1,430,2595776,20140630
3466,2,363,5228909,20140629
3467,1,185,16505237,20140630
3468,4,321,2363496,20140627
3469,2,415,9184660,20140629
3470,2,241,8693338,20140629
3471,1,541,6995022,20140630
3472,3,206,43129580,20140628
3473,2,448,2354787,20140629
3474,5,226,1882117,20140626
3475,2,495,4108209,20140629
3476,1,614,4895337,20140630
3477,1,448,1613343,20140630
3478,2,220,1950788,20140629
3479,3,468,2855291,20140628
3480,1,369,4578313,20140630
3481,5,190,2220615,20140626
3482,2,392,14933810,20140629
3483,2,253,13653860,20140629
3484,2,496,2636561,20140629
3485,1,595,5939403,20140630
3486,1,430,3212064,20140630
3487,1,965,12655404,20140630
3488,1,223,1109820,20140630
3489,1,271,7752492,20140630
3490,1,255,5798770,20140630
3491,6,440,16986180,20140625
3492,2,287,16807300,20140629
3493,1,756,4497331,20140630
3494,3,391,2503081,20140628
3495,1,370,2493852,20140630
3496,1,201,54303068,20140630
3497,2,372,13858962,20140629
3498,4,304,1302180,20140627
3499,1,359,2225318,20140630
3500,1,845,6780944,20140630
3501,5,325,2147561,20140626
3502,2,179,5569980,20140629
3503,1,137,1627615,20140630
3504,2,306,24312020,20140629
3505,2,149,15699120,20140629
3506,2,293,2496405,20140629
3507,1,461,3033921,20140630
3508,1,558,5432164,20140630
3509,2,275,10059343,20140629
3510,1,133,7001450,20140630
3511,1,311,4715620,20140630
3512,1,392,31859142,20140630
3513,2,488,3140096,20140629
3514,1,221,53569050,20140630
3515,2,318,1717198,20140629
3516,1,120,17735960,20140630
3517,1,653,5305425,20140630
3518,4,163,9954750,20140627
3519,1,535,5696473,20140630
3520,1,404,1608484,20140630
3521,1,443,2278375,20140630
3522,3,342,3050129,20140628
3523,1,649,2023747,20140630
3524,1,198,10218910,20140630
3525,3,187,5302806,20140628
3526,3,99,12070510,20140628
3527,2,73,439917,20140629
3528,1,324,3517779,20140630
3529,1,487,2765255,20140630
3530,3,162,6309850,20140628
3531,1,413,2383113,20140630
3532,1,316,6807614,20140630
3533,2,571,1821105,20140629
3534,1,431,11266638,20140630
3535,1,234,3746000,20140630
3536,1,239,16490840,20140630
3537,1,524,7197798,20140630
3538,4,450,2315874,20140627
3539,1,271,12176360,20140630
3540,1,996,7605916,20140630
3541,4,174,17373380,20140627
3543,4,377,4044016,20140627
3544,1,437,1685505,20140630
3545,1,314,21495243,20140630
3546,1,307,28322232,20140630
3547,2,448,5765260,20140629
3548,1,281,4736730,20140630
3549,2,790,3782709,20140629
3550,2,200,4252733,20140629
3551,1,201,2258526,20140630
3552,2,296,2627377,20140629
3553,1,421,14186689,20140630
3554,11,147,10857720,20140620
3555,2,414,30474471,20140629
3556,2,236,25388323,20140629
3557,1,614,3885190,20140630
3558,2,220,17672500,20140629
3559,1,590,3707059,20140630
3560,3,142,3474836,20140628
3561,1,279,3437722,20140630
3562,3,255,32407176,20140628
3563,2,355,5007190,20140629
3564,9,135,25370650,20140622
3565,2,294,8326711,20140629
3566,5,252,23623570,20140626
3567,4,262,2044932,20140627
3568,2,222,2645806,20140629
3569,4,311,43962608,20140627
3570,25,46,329570,20140606
3571,2,307,4011508,20140629
3572,1,508,4715173,20140630
3573,2,553,5486616,20140629
3574,1,406,3266035,20140630
3575,3,48,477967,20140628
3576,2,252,10335679,20140629
3577,1,268,2585855,20140630
3578,1,123,3133961,20140630
3579,2,239,6514881,20140629
3580,7,549,9565406,20140624
3581,1,154,14099372,20140630
3582,2,147,8686790,20140629
3583,1,385,2948543,20140630
3584,3,734,4967060,20140628
3585,1,455,5446833,20140630
3586,8,149,27338930,20140623
3587,2,297,2232793,20140629
3588,1,284,2864686,20140630
3589,1,202,79008631,20140630
3590,4,366,12022986,20140627
3591,3,345,17742661,20140628
3592,1,153,25920890,20140630
3593,1,351,6622552,20140630
3594,1,343,13894057,20140630
3595,2,326,3928201,20140629
3596,1,498,3015858,20140630
3597,6,377,4183160,20140625
3598,1,633,3060048,20140630
3599,2,359,2673587,20140629
3600,2,185,20561880,20140629
3601,2,130,7757880,20140629
3602,1,725,3950000,20140630
3603,1,489,2318142,20140630
3604,1,569,20267778,20140630
3605,1,879,3953539,20140630
3606,2,606,4082359,20140629
3607,2,91,3269390,20140629
3608,1,269,1513410,20140630
3609,4,99,21087460,20140627
3610,2,284,30881473,20140629
3611,2,289,3084184,20140629
3612,1,453,2644140,20140630
3613,1,368,2901386,20140630
3614,2,256,15504056,20140629
3615,5,334,1642273,20140626
3616,2,169,29821060,20140629
3617,1,376,3877845,20140630
3618,2,530,3833280,20140629
3619,2,346,24185808,20140629
3620,3,192,15090909,20140628
3621,2,385,4825224,20140629
3622,1,466,2017367,20140630
3623,1,237,2603804,20140630
3624,6,519,139144373,20140625
3625,9,222,21390913,20140622
3626,3,521,2589730,20140628
3627,1,176,4538647,20140630
3628,1,554,2361887,20140630
3629,1,185,1884154,20140630
3630,3,556,4613286,20140628
3631,1,485,9118323,20140630
3632,1,591,19187526,20140630
3633,4,220,34134386,20140627
3634,2,171,4517750,20140629
3635,4,264,3666784,20140627
3636,1,364,15261360,20140630
3637,1,396,17131456,20140630
3638,1,347,2137514,20140630
3639,1,241,3421988,20140630
3640,10,291,2847371,20140621
3641,3,241,8640773,20140628
3642,1,676,3184270,20140630
3643,4,512,2702670,20140627
3644,2,605,5927925,20140629
3645,1,390,3762932,20140630
3646,3,251,3601779,20140628
3647,3,381,3392322,20140628
3648,3,185,6729180,20140628
3649,5,455,2445515,20140626
3650,3,337,2504150,20140628
3651,1,590,3554542,20140630
3652,1,405,2063056,20140630
3653,1,191,13824068,20140630
3654,24,167,29017394,20140607
3655,3,378,7949817,20140628
3656,3,426,11561784,20140628
3657,6,259,9600532,20140625
3658,1,257,7218123,20140630
3659,2,316,4811856,20140629
3660,3,262,3424536,20140628
3661,2,167,24362900,20140629
3662,1,287,6139668,20140630
3663,2,144,4370870,20140629
3664,1,295,13811428,20140630
3665,2,111,5388150,20140629
3666,2,118,2056640,20140629
3667,2,161,5747437,20140629
3668,2,345,6376728,20140629
3669,1,548,2021444,20140630
3670,1,230,2595348,20140630
3671,3,155,1071195,20140628
3672,4,136,10288955,20140627
3673,2,438,7714609,20140629
3674,1,175,18120690,20140630
3675,1,329,2544785,20140630
3676,1,269,2518130,20140630
3677,6,217,13704962,20140625
3678,10,224,10424540,20140621
3679,3,166,34468930,20140628
3680,1,722,3674630,20140630
3681,1,213,12841240,20140630
3682,3,388,7983665,20140628
3683,1,180,14620480,20140630
3684,2,308,1675563,20140629
3685,1,195,4065620,20140630
3686,3,142,7770251,20140628
3687,2,203,1304429,20140629
3688,4,179,10514010,20140627
3689,3,172,4729855,20140628
3690,5,250,5941876,20140626
3691,1,400,3068510,20140630
3692,4,460,3102862,20140627
3693,6,112,14352150,20140625
3694,2,475,4169363,20140629
3695,1,374,1510236,20140630
3696,2,337,2311237,20140629
3697,3,163,19806960,20140628
3698,1,181,20330906,20140630
3699,1,147,51611660,20140630
3700,1,166,11439253,20140630
3701,1,478,2802152,20140630
3702,1,488,12090423,20140630
3703,2,454,3402630,20140629
3704,3,756,5012975,20140628
3706,5,550,2868541,20140626
3707,3,217,2449861,20140628
3708,1,408,2718764,20140630
3709,3,638,9514438,20140628
3710,3,262,7273381,20140628
3711,2,353,11844693,20140629
3712,2,211,4083515,20140629
3713,2,159,911499,20140629
3714,2,223,17559506,20140629
3715,1,422,3376798,20140630
3716,1,584,4210575,20140630
3717,1,594,8330055,20140630
3718,1,194,681279,20140630
3719,1,501,4296941,20140630
3720,2,183,10572787,20140629
3721,1,305,20540721,20140630
3722,1,121,4960190,20140630
3723,2,203,22547117,20140629
3724,2,491,5543149,20140629
3725,5,265,4377719,20140626
3726,3,145,21600000,20140628
3727,4,550,5629814,20140627
3728,2,542,3631838,20140629
3729,2,392,29005270,20140629
3730,3,719,4067930,20140628
3731,1,378,4373936,20140630
3732,4,317,2884058,20140627
3733,4,558,3320276,20140627
3734,2,101,650872,20140629
3735,5,273,3678840,20140626
3736,1,200,2452266,20140630
3737,2,368,3889643,20140629
3738,4,182,1598322,20140627
3739,2,149,13810490,20140629
3740,1,431,2630367,20140630
3741,2,341,4877783,20140629
3742,4,300,9352556,20140627
3743,4,172,9884850,20140627
3744,1,195,10995691,20140630
3745,1,324,14196880,20140630
3746,2,398,2270602,20140629
3747,2,142,16215940,20140629
3748,1,712,19034512,20140630
3749,1,322,4594406,20140630
3750,2,446,2140462,20140629
3751,1,208,3609669,20140630
3752,35,34,5863430,20140527
3754,1,400,2604676,20140630
3755,4,364,81175732,20140627
3756,4,93,5002452,20140627
3757,5,116,3739456,20140626
3758,3,186,4373650,20140628
3759,1,465,2612255,20140630
3760,1,136,4598010,20140630
3761,1,140,2482610,20140630
3762,2,71,9116860,20140629
3763,2,241,2366843,20140629
3764,1,747,7594116,20140630
3765,9,239,10301042,20140622
3766,1,768,4315242,20140630
3767,2,511,5836109,20140629
3768,1,246,3874933,20140630
3769,3,198,6127000,20140628
3770,4,204,11977500,20140627
3771,3,336,13214979,20140628
3772,2,619,3954706,20140629
3773,1,278,4875881,20140630
3774,3,282,17688810,20140628
3775,1,574,5425466,20140630
3776,2,441,3114411,20140629
3777,1,203,11073037,20140630
3778,3,204,1803421,20140628
3779,1,304,2074454,20140630
3780,1,215,2634065,20140630
3781,2,225,37237930,20140629
3782,3,255,2401231,20140628
3783,2,358,3739348,20140629
3784,2,572,9611602,20140629
3785,1,398,3247635,20140630
3786,1,189,4646735,20140630
3787,11,381,10078774,20140620
3788,2,385,9755802,20140629
3789,1,276,23260315,20140630
3790,1,662,1813468,20140630
3791,1,177,10423052,20140630
3792,2,435,3475119,20140629
3793,1,428,2409299,20140630
3794,3,616,7084351,20140628
3795,1,379,49189633,20140630
3796,1,461,11608921,20140630
3797,3,221,6084368,20140628
3798,2,732,6708598,20140629
3799,2,621,2596282,20140629
3800,2,106,4176544,20140629
3801,1,423,6973148,20140630
3802,2,613,4415337,20140629
3803,3,551,2372389,20140628
3804,2,346,3276826,20140629
3805,1,972,5216625,20140630
3806,1,397,3365252,20140630
3807,9,127,22222160,20140622
3808,2,436,2028882,20140629
3809,4,119,14605810,20140627
3810,1,493,4036928,20140630
3811,1,790,11478929,20140630
3812,5,160,4983613,20140626
3813,1,203,2215017,20140630
3814,1,173,5150693,20140630
3815,1,451,2556156,20140630
3816,2,482,5305413,20140629
3817,3,195,4789430,20140628
3818,1,250,8743835,20140630
3819,3,155,8809240,20140628
3820,1,358,3676074,20140630
3821,1,370,3642904,20140630
3822,3,218,31101980,20140628
3823,2,324,16957118,20140629
3824,2,698,18798045,20140629
3825,1,340,5779825,20140630
3826,1,637,6204600,20140630
3827,2,365,19110912,20140629
3828,2,160,12042310,20140629
3829,7,94,1353830,20140624
3830,1,385,2667107,20140630
3831,1,234,11138610,20140630
3832,2,309,7064529,20140629
3833,2,187,350238130,20140629
3834,4,201,12008913,20140627
3835,3,199,15951300,20140628
3836,10,690,7881647,20140621
3837,1,471,11942406,20140630
3838,1,656,2197243,20140630
3839,2,323,3048451,20140629
3840,7,117,8970350,20140624
3841,1,807,7540310,20140630
3842,1,348,4589493,20140630
3843,1,702,4009340,20140630
3844,1,119,704260,20140630
3845,3,381,2442982,20140628
3846,1,470,31970209,20140630
3847,1,335,7777356,20140630
3848,2,251,5097647,20140629
3849,2,411,3355832,20140629
3850,1,387,3648541,20140630
3851,1,282,14736733,20140630
3852,1,380,3956430,20140630
3853,1,653,2062243,20140630
3854,1,210,2226063,20140630
3855,3,126,20982150,20140628
3856,2,640,3213936,20140629
3857,2,388,13785114,20140629
3858,1,206,1687370,20140630
3859,2,202,14613960,20140629
3860,1,302,6625639,20140630
3861,2,493,6034227,20140629
3862,2,366,25331759,20140629
3863,1,624,12829147,20140630
3864,2,462,23642707,20140629
3865,2,207,23269070,20140629
3866,17,262,17899391,20140614
3867,1,540,4017235,20140630
3868,3,329,8827033,20140628
3869,1,382,7020828,20140630
3870,1,1046,3138908,20140630
3871,1,621,3449670,20140630
3872,1,344,3049872,20140630
3873,15,132,6875577,20140616
3874,2,333,5872234,20140629
3875,1,237,2054291,20140630
3876,4,177,14145200,20140627
3877,2,171,4645052,20140629
3878,8,114,2685460,20140623
3879,1,120,32717250,20140630
3880,2,383,69402312,20140629
3881,1,238,24695256,20140630
3882,3,228,19536894,20140628
3883,1,204,16960688,20140630
3884,2,346,1626648,20140629
3885,1,476,2010643,20140630
3886,1,117,2147720,20140630
3887,2,166,11014310,20140629
3888,1,641,5950051,20140630
3889,1,716,4125468,20140630
3890,3,91,135765950,20140628
3891,2,453,6658291,20140629
3892,3,248,12655120,20140628
3893,3,65,5257290,20140628
3894,3,426,14935652,20140628
3895,7,318,11915546,20140624
3896,2,609,27509499,20140629
3897,3,339,1189748,20140628
3898,1,168,13753061,20140630
3899,1,221,20510052,20140630
3900,2,238,2019789,20140629
3901,2,295,2025206,20140629
3902,2,513,18117804,20140629
3903,1,1020,7210979,20140630
3904,1,909,7073530,20140630
3905,1,339,4758583,20140630
3906,2,172,2592210,20140629
3907,2,696,4801583,20140629
3908,1,195,22111941,20140630
3909,1,213,3962860,20140630
3910,4,544,4906455,20140627
3911,1,675,5565846,20140630
3912,5,179,19115110,20140626
3913,1,370,2565304,20140630
3914,1,393,1331271,20140630
3915,1,558,5598114,20140630
3916,3,651,12325000,20140628
3917,4,421,1404276,20140627
3918,1,367,4745137,20140630
3919,2,323,6273670,20140629
3920,2,390,11361760,20140629
3921,2,347,3026101,20140629
3922,1,687,12193021,20140630
3923,1,631,7440680,20140630
3924,1,106,23054470,20140630
3925,1,301,2445573,20140630
3926,1,268,4284818,20140630
3927,3,328,770020,20140628
3928,1,687,3797408,20140630
3929,1,227,4820071,20140630
3930,1,804,3637931,20140630
3931,2,520,7427200,20140629
3932,3,358,5124804,20140628
3933,1,248,6804710,20140630
3934,4,138,7636850,20140627
3935,1,226,3041000,20140630
3936,2,245,10187262,20140629
3937,1,408,2777232,20140630
3938,1,333,4119090,20140630
3939,11,105,18292730,20140620
3940,5,632,15203416,20140626
3941,2,427,11630310,20140629
3942,3,206,7152208,20140628
3943,3,443,4242918,20140628
3944,1,222,2880485,20140630
3945,1,436,2921673,20140630
3946,2,306,2424302,20140629
3947,2,324,2201263,20140629
3948,1,408,14077492,20140630
3949,1,307,4738658,20140630
3950,3,431,21576653,20140628
3951,2,233,5465186,20140629
3952,1,388,2072821,20140630
3953,3,167,23292670,20140628
3954,7,490,2501745,20140624
3955,3,374,7930154,20140628
3956,3,282,11812810,20140628
3957,3,191,3867386,20140628
3958,2,343,4608889,20140629
3959,2,237,2666683,20140629
3960,1,413,2922736,20140630
3961,2,619,5451353,20140629
3962,2,189,1255516,20140629
3963,4,82,7144300,20140627
3964,3,118,4238889,20140628
3965,17,123,12353916,20140614
3966,1,273,50747430,20140630
3967,3,395,2421797,20140628
3968,3,216,1930682,20140628
3969,3,466,3683032,20140628
3970,1,309,2471569,20140630
3971,1,363,3564588,20140630
3972,1,317,22946527,20140630
3973,1,215,17854050,20140630
3974,60,49,1132429,20140502
3975,1,1170,6785253,20140630
3976,1,502,4145750,20140630
3977,1,435,4433922,20140630
3978,9,168,14271280,20140622
3979,2,339,1717331,20140629
3980,2,454,10999659,20140629
3981,4,116,10591400,20140627
3982,1,1219,4215363,20140630
3983,5,120,2213320,20140626
3984,2,338,9169049,20140629
3985,1,627,6314009,20140630
3987,1,559,4433095,20140630
3988,2,427,7838123,20140629
3989,5,187,1769694,20140626
3990,3,780,4653717,20140628
3991,1,300,4062764,20140630
3992,1,147,3351310,20140630
3993,1,286,6689106,20140630
3994,2,166,24461038,20140629
3995,2,485,4617357,20140629
3996,1,219,9838290,20140630
3997,2,417,11934348,20140629
3998,1,516,25592129,20140630
3999,3,469,16580411,20140628
4000,1,464,3474993,20140630
4001,1,749,5925641,20140630
4002,8,128,4525970,20140623
4003,2,277,37319930,20140629
4004,2,599,2653595,20140629
4005,2,356,9044530,20140629
4006,1,174,3873320,20140630
4007,1,449,2950278,20140630
4008,10,309,3417521,20140621
4009,3,306,9255707,20140628
4010,1,253,2220046,20140630
4011,1,701,4438071,20140630
4012,1,661,8931360,20140630
4013,2,612,2555426,20140629
4014,1,503,2271201,20140630
4015,9,226,6586280,20140622
4016,3,111,13977860,20140628
4017,1,618,2522113,20140630
4018,1,1394,9178839,20140630
4019,1,273,3210284,20140630
4020,2,329,5893717,20140629
4021,4,236,5183152,20140627
4022,1,586,4889504,20140630
4023,3,169,22054457,20140628
4024,3,249,8865724,20140628
4025,1,250,2880816,20140630
4026,1,168,23034190,20140630
4027,2,225,25247160,20140629
4028,2,356,2006719,20140629
4029,3,176,9795230,20140628
4030,1,599,3154679,20140630
4031,3,132,8665590,20140628
4032,3,818,3559654,20140628
4033,1,481,40633580,20140630
4034,5,693,4080365,20140626
4035,1,500,3934742,20140630
4036,1,395,3674430,20140630
4037,1,534,8101216,20140630
4038,5,429,2023091,20140626
4039,1,774,24861898,20140630
4040,1,1029,4979719,20140630
4041,5,203,6977236,20140626
4042,1,459,4546496,20140630
4043,7,311,16355560,20140624
4044,64,23,47820,20140428
4045,3,132,16461570,20140628
4046,3,22,460280,20140628
4047,1,441,4170943,20140630
4048,2,385,2843113,20140629
4049,2,242,24561070,20140629
4050,3,231,2429210,20140628
4051,1,568,2913834,20140630
4052,3,668,8543418,20140628
4053,3,378,2962854,20140628
4054,2,184,9527000,20140629
4055,1,140,2387326,20140630
4056,22,196,1114016,20140609
4057,1,275,1826859,20140630
4058,1,353,13515245,20140630
4059,1,366,4332499,20140630
4060,1,260,2290212,20140630
4061,4,478,39885047,20140627
4062,1,987,4535481,20140630
4063,1,353,2612359,20140630
4064,1,770,47233873,20140630
4065,1,278,9643971,20140630
4066,3,72,436704,20140628
4067,2,133,100788289,20140629
4068,1,174,8443156,20140630
4069,1,1002,10021631,20140630
4070,1,519,3197809,20140630
4071,1,331,1248570,20140630
4072,1,157,16849580,20140630
4073,3,409,14762880,20140628
4074,21,323,10561151,20140610
4075,4,184,22954750,20140627
4076,1,340,2714314,20140630
4077,1,134,3529090,20140630
4078,4,283,4693826,20140627
4079,5,117,13912380,20140626
4080,1,910,6528801,20140630
4081,1,159,1121024,20140630
4082,1,281,7217079,20140630
4083,3,461,26922200,20140628
4084,3,132,6773790,20140628
4085,1,173,8853750,20140630
4086,2,432,10780047,20140629
4087,1,426,3896218,20140630
4088,1,754,3722753,20140630
4089,26,119,5019900,20140605
4090,3,269,21837546,20140628
4091,1,451,5963710,20140630
4092,1,608,5460681,20140630
4093,30,33,1530480,20140601
4094,2,472,20396590,20140629
4095,1,200,48017660,20140630
4096,2,199,2968180,20140629
4097,2,169,13288809,20140629
4098,1,226,2610900,20140630
4099,1,1003,9731398,20140630
4100,2,344,3580541,20140629
4101,1,427,14354382,20140630
4102,2,195,1594184,20140629
4103,1,1223,5762622,20140630
4104,1,278,16176680,20140630
4105,1,865,5347255,20140630
4106,3,164,5473740,20140628
4107,1,542,4663555,20140630
4108,1,723,3610723,20140630
4109,6,278,13545501,20140625
4110,1,582,3088262,20140630
4111,4,144,9698730,20140627
4112,1,730,7293338,20140630
4113,1,728,2770949,20140630
4114,1,375,2294149,20140630
4115,1,570,7000959,20140630
4116,1,170,6578460,20140630
4117,2,255,48899900,20140629
4118,1,421,3595034,20140630
4119,4,159,8100620,20140627
4120,2,291,15767535,20140629
4121,1,351,24544496,20140630
4122,6,241,10783545,20140625
4123,3,740,8513728,20140628
4124,2,438,2134912,20140629
4125,3,114,25692160,20140628
4126,1,227,5641638,20140630
4127,1,175,5095820,20140630
4128,1,559,4122749,20140630
4129,3,329,95873020,20140628
4130,3,410,2684720,20140628
4131,1,183,14378826,20140630
4132,3,236,1381234,20140628
4133,3,151,15747334,20140628
4134,2,328,54013121,20140629
4135,1,228,16651600,20140630
4136,1,304,5006968,20140630
4137,3,357,5333866,20140628
4138,1,282,21200370,20140630
4139,1,147,12034230,20140630
4140,1,248,15717140,20140630
4141,1,288,11541440,20140630
4142,2,565,16987939,20140629
4143,1,462,12240953,20140630
4144,1,269,4209631,20140630
4145,1,557,5358833,20140630
4146,3,243,1575962,20140628
4147,1,586,12254300,20140630
4148,2,110,5038560,20140629
4149,1,664,3299985,20140630
4150,1,462,3150151,20140630
4151,1,741,4304813,20140630
4152,1,548,6118268,20140630
4153,2,346,14948147,20140629
4154,2,835,8021669,20140629
4155,10,128,6996371,20140621
4156,7,163,17106362,20140624
4157,1,436,6106948,20140630
4158,3,231,15000418,20140628
4159,1,770,3657671,20140630
4160,1,881,2989324,20140630
4161,2,199,10500960,20140629
4162,5,167,2712500,20140626
4163,1,145,2627050,20140630
4164,1,769,3775320,20140630
4165,1,71,6863125,20140630
4166,3,146,8778880,20140628
4167,1,215,9019893,20140630
4168,1,316,7350224,20140630
4169,1,154,4786860,20140630
4170,2,323,860262,20140629
4171,74,11,437151,20140418
4172,1,639,6473710,20140630
4173,5,521,1797450,20140626
4174,4,260,79712621,20140627
4175,1,360,11513227,20140630
4176,1,354,2375167,20140630
4177,1,116,3927188,20140630
4178,1,115,17040950,20140630
4179,3,804,4892577,20140628
4180,1,530,3111887,20140630
4181,1,248,6394180,20140630
4182,1,190,8525490,20140630
4183,5,233,1003886,20140626
4184,1,86,1021960,20140630
4185,2,542,4233805,20140629
4186,3,255,2345247,20140628
4187,1,209,5810874,20140630
4188,1,293,1875617,20140630
4189,2,221,1179812,20140629
4190,2,261,4552292,20140629
4191,1,362,2406632,20140630
4192,1,197,10762100,20140630
4193,2,226,17619840,20140629
4194,1,476,1630394,20140630
4195,6,396,4723140,20140625
4196,1,142,963135,20140630
4197,3,256,16370182,20140628
4198,1,410,5733350,20140630
4199,4,204,13304432,20140627
4200,2,281,22420498,20140629
4201,1,417,14779210,20140630
4202,1,514,3443760,20140630
4203,1,307,3658108,20140630
4204,2,237,19869310,20140629
4205,5,182,7765850,20140626
4206,1,263,2056181,20140630
4207,1,641,3606669,20140630
4208,1,465,3010693,20140630
4209,4,196,6504990,20140627
4210,4,185,12533300,20140627
4211,1,864,8162400,20140630
4212,1,233,17243862,20140630
4213,1,571,3009268,20140630
4214,5,177,3057576,20140626
4215,3,312,29274206,20140628
4216,1,173,1563884,20140630
4217,2,855,10548065,20140629
4218,14,392,2577002,20140617
4219,1,262,2002661,20140630
4220,11,111,2670710,20140620
4221,2,471,4995010,20140629
4222,1,283,8722737,20140630
4223,1,517,2705572,20140630
4224,1,391,2547979,20140630
4225,1,452,2143968,20140630
4226,2,395,10176190,20140629
4227,1,204,2914460,20140630
4228,1,129,17799027,20140630
4229,3,335,8520610,20140628
4230,1,176,7939237,20140630
4231,2,273,5942910,20140629
4232,3,174,13635830,20140628
4233,1,520,4694039,20140630
4234,1,91,1916283,20140630
4235,1,572,3033869,20140630
4236,1,493,2779201,20140630
4237,3,320,6911003,20140628
4238,2,359,3867015,20140629
4239,2,242,1880858,20140629
4241,2,479,4291974,20140629
4242,2,1028,4914437,20140629
4243,1,441,7710849,20140630
4244,1,244,3446592,20140630
4245,1,613,2720274,20140630
4246,2,194,29992810,20140629
4247,1,337,1542599,20140630
4248,2,194,1260382,20140629
4249,1,377,2704633,20140630
4250,2,532,2193615,20140629
4251,1,288,59936940,20140630
4252,3,225,14025611,20140628
4253,1,324,2214667,20140630
4254,3,347,3309322,20140628
4255,5,167,31876970,20140626
4256,1,752,4968875,20140630
4257,3,371,2231606,20140628
4258,3,204,7891630,20140628
4259,2,213,13182220,20140629
4260,2,235,46763138,20140629
4261,5,364,9102009,20140626
4262,7,229,22865629,20140624
4263,4,198,4025830,20140627
4264,1,511,3960264,20140630
4265,2,544,3221796,20140629
4266,2,127,21086490,20140629
4267,1,474,13994144,20140630
4268,5,245,3020495,20140626
4269,1,208,3107971,20140630
4270,1,607,9011980,20140630
4271,1,640,7304173,20140630
4272,1,351,22026150,20140630
4273,2,757,5465496,20140629
4274,2,444,8722240,20140629
4275,1,656,7096261,20140630
4276,1,419,14147605,20140630
4277,3,368,11481782,20140628
4278,1,687,6232156,20140630
4279,1,436,1981441,20140630
4280,2,644,3193011,20140629
4281,1,337,2817137,20140630
4282,1,308,2164879,20140630
4283,1,218,2334820,20140630
4284,1,286,2384441,20140630
4285,1,493,3237516,20140630
4286,1,606,2872209,20140630
4287,1,374,4984490,20140630
4288,2,527,2373586,20140629
4289,1,530,5032933,20140630
4291,1,185,2453532,20140630
4292,4,156,3480400,20140627
4293,4,524,19512691,20140627
4294,1,263,10359810,20140630
4295,3,363,4298131,20140628
4296,7,171,6417232,20140624
4297,2,336,11028016,20140629
4298,3,284,4159470,20140628
4299,2,181,3863820,20140629
4300,2,403,2961095,20140629
4301,1,406,1939524,20140630
4302,1,462,1906905,20140630
4303,6,379,8468687,20140625
4304,1,419,8291107,20140630
4305,3,306,1861579,20140628
4306,2,273,3125660,20140629
4307,2,236,5855602,20140629
4308,2,497,1975013,20140629
4309,2,318,15999867,20140629
4310,3,381,5037400,20140628
4311,3,431,2134467,20140628
4312,1,300,2531158,20140630
4313,1,693,6214058,20140630
4314,6,668,3924441,20140625
4315,3,211,2765686,20140628
4316,1,318,3223497,20140630
4317,2,487,4990927,20140629
4318,2,228,34686050,20140629
4319,1,373,2873790,20140630
4320,1,557,45538230,20140630
4321,2,430,2114956,20140629
4322,2,252,6910054,20140629
4323,1,698,3240115,20140630
4324,2,281,11698950,20140629
4325,3,326,10243470,20140628
4326,2,389,8878073,20140629
4327,1,217,9876610,20140630
4328,3,209,23216156,20140628
4329,1,167,7004760,20140630
4330,1,371,1794603,20140630
4331,2,545,2681194,20140629
4332,3,163,5208710,20140628
4333,2,425,3131448,20140629
4334,3,246,1906278,20140628
4335,2,603,5407746,20140629
4336,1,334,5351155,20140630
4337,1,392,1617640,20140630
4338,3,113,12121550,20140628
4339,5,951,7731220,20140626
4340,1,387,87506679,20140630
