CUSTNO,D-Recency,Frequancy,Monetary,Recency
3806,1,281,2328126,20141231
3807,2,131,22565070,20141230
3808,2,422,1955670,20141230
3809,1,99,6287670,20141231
3810,1,518,3839397,20141231
3811,1,722,14685173,20141231
3812,1,189,7050049,20141231
3813,2,340,2749701,20141230
3814,3,180,7013738,20141229
3815,1,360,2186199,20141231
3816,1,457,4398282,20141231
3817,1,228,8649460,20141231
3818,1,478,21480922,20141231
3819,4,227,12593170,20141228
3820,1,359,4621982,20141231
3821,5,299,2732994,20141227
3822,1,190,17320820,20141231
3823,1,387,17906742,20141231
3824,1,609,24141329,20141231
3825,1,249,10484658,20141231
3826,2,619,7149937,20141230
3827,1,239,14960650,20141231
3828,4,132,14324409,20141228
3829,1,171,4417665,20141231
3830,3,355,3040396,20141229
3831,6,167,10760160,20141226
3832,1,436,9158100,20141231
3833,5,249,187488581,20141227
3834,1,257,14194660,20141231
3835,1,182,13010228,20141231
3836,4,714,5313703,20141228
3837,1,325,8243490,20141231
3838,2,455,1858753,20141230
3839,1,302,2674075,20141231
3840,3,142,20329010,20141229
3841,1,773,10277771,20141231
3842,1,344,6724550,20141231
3843,1,691,4658723,20141231
3844,2,287,1583213,20141230
3845,1,299,2732852,20141231
3846,2,425,2537403,20141230
3847,1,378,11918033,20141231
3848,1,378,4382485,20141231
3849,1,525,4135199,20141231
3850,5,304,2986153,20141227
3851,2,282,35365122,20141230
3852,1,201,3005289,20141231
3853,1,658,2611378,20141231
3854,2,241,3665361,20141230
3855,10,167,30208840,20141222
3856,1,675,2912499,20141231
3857,21,249,10108839,20141211
3858,1,253,2100276,20141231
3859,1,175,12028839,20141231
3860,1,330,9823808,20141231
3861,1,396,4089440,20141231
3862,2,247,24656912,20141230
3863,2,566,9418388,20141230
3864,1,465,25268373,20141231
3865,1,280,13362305,20141231
3866,1,212,21064073,20141231
3867,1,567,2942159,20141231
3868,1,258,6543577,20141231
3869,1,437,10252624,20141231
3870,1,1038,3241778,20141231
3871,1,545,2832138,20141231
3872,2,298,2509067,20141230
3873,1,149,5679120,20141231
3874,2,458,4319792,20141230
3875,1,524,3449628,20141231
3876,1,155,18277380,20141231
3877,6,264,4583456,20141226
3878,2,176,2460750,20141230
3879,5,143,46827920,20141227
3880,6,307,39450921,20141226
3881,2,276,25518000,20141230
3882,6,174,21666730,20141226
3883,1,386,27700165,20141231
3884,1,415,2262830,20141231
3885,2,501,3083649,20141230
3886,1,454,4298430,20141231
3887,6,135,11981626,20141226
3888,1,812,6785660,20141231
3889,1,752,3250297,20141231
3890,6,109,85197230,20141226
3891,1,287,4091280,20141231
3892,4,322,21548900,20141228
3893,1,76,7438430,20141231
3894,1,654,9168322,20141231
3895,1,351,22369957,20141231
3896,2,739,20426423,20141230
3897,1,362,1036591,20141231
3898,9,281,23894738,20141223
3899,1,299,16145420,20141231
3900,1,203,2145208,20141231
3901,3,370,3496686,20141229
3902,1,798,22221923,20141231
3903,2,882,6131622,20141230
3904,1,864,15214492,20141231
3905,5,500,9882005,20141227
3906,1,237,2529640,20141231
3907,2,814,4968303,20141230
3908,1,140,17820720,20141231
3909,2,141,2188470,20141230
3910,1,530,4444169,20141231
3911,1,430,8537707,20141231
3912,3,161,10609030,20141229
3913,1,452,2785592,20141231
3914,1,407,1838084,20141231
3915,1,600,2979778,20141231
3916,2,712,8244196,20141230
3917,1,177,1446758,20141231
3918,2,347,4514980,20141230
3919,15,242,8458680,20141217
3920,3,348,6119326,20141229
3921,2,370,3132313,20141230
3922,3,811,13953487,20141229
3923,3,707,7608293,20141229
3924,4,107,10403960,20141228
3925,1,372,3005947,20141231
3926,1,277,3965419,20141231
3927,1,391,944914,20141231
3928,1,671,5298038,20141231
3929,1,181,4177388,20141231
3930,1,766,3303425,20141231
3931,4,479,8175810,20141228
3932,2,339,4391418,20141230
3933,1,253,9570600,20141231
3934,2,186,12140490,20141230
3935,1,323,7813549,20141231
3936,1,386,14081531,20141231
3937,2,426,2490933,20141230
3938,3,309,6218367,20141229
3939,9,112,5788162,20141223
3940,2,842,22376699,20141230
3941,1,286,7772106,20141231
3942,2,171,6951960,20141230
3943,2,462,4405061,20141230
3944,1,435,4915968,20141231
3945,1,526,2915177,20141231
3946,1,299,2667804,20141231
3947,2,243,1798873,20141230
3948,1,403,11848569,20141231
3949,1,343,3869753,20141231
3950,1,381,28186183,20141231
3951,1,205,13439720,20141231
3952,1,352,2648525,20141231
3953,2,174,31626730,20141230
3954,1,533,3488827,20141231
3955,5,302,15773542,20141227
3956,5,283,6210806,20141227
3957,5,180,1905238,20141227
3958,2,340,3957552,20141230
3959,1,156,1380640,20141231
3960,1,488,3173490,20141231
3961,1,406,2789466,20141231
3962,7,202,1625650,20141225
3963,5,115,6604420,20141227
3964,1,438,4711141,20141231
3965,1,132,14908610,20141231
3966,8,235,38101096,20141224
3967,3,482,2366066,20141229
3968,3,249,2659086,20141229
3969,1,472,2441851,20141231
3970,5,392,2092084,20141227
3971,2,330,4409093,20141230
3972,6,388,15686366,20141226
3973,3,191,62661150,20141229
3974,12,34,3095060,20141220
3975,2,1361,7622604,20141230
3976,1,522,3727767,20141231
3977,2,450,3569258,20141230
3978,4,203,12077070,20141228
3979,2,547,3261213,20141230
3980,5,258,10601960,20141227
3981,5,168,5292216,20141227
3982,1,1189,4195583,20141231
3983,2,174,2983533,20141230
3984,1,377,10792018,20141231
3985,1,660,5700477,20141231
3987,1,618,4491754,20141231
3988,1,367,6930413,20141231
3989,1,239,2539168,20141231
3990,2,723,3758566,20141230
3991,1,188,1446113,20141231
3992,1,188,5739490,20141231
3993,1,326,21370101,20141231
3994,1,156,15900660,20141231
3995,1,514,4995704,20141231
3996,4,185,10704970,20141228
3997,1,528,33883327,20141231
3998,1,527,23708755,20141231
3999,1,351,9388877,20141231
4000,1,525,2499600,20141231
4001,1,482,4308023,20141231
4002,7,116,6384535,20141225
4003,1,353,31046586,20141231
4004,2,562,3144060,20141230
4005,1,397,7711899,20141231
4006,2,348,4253870,20141230
4007,3,380,1895666,20141229
4008,6,319,4860465,20141226
4009,2,407,12835234,20141230
4010,1,246,3011815,20141231
4011,3,459,2894752,20141229
4012,1,574,13982049,20141231
4013,1,588,3675531,20141231
4014,1,689,3006467,20141231
4015,4,197,5985970,20141228
4016,8,137,16132310,20141224
4017,1,620,2539503,20141231
4018,2,1540,9981482,20141230
4019,5,309,4508097,20141227
4020,2,337,4224728,20141230
4021,5,313,3888420,20141227
4022,3,631,4485665,20141229
4023,1,174,20140974,20141231
4024,2,341,11713984,20141230
4025,1,203,1981960,20141231
4026,1,133,32829160,20141231
4027,1,239,13358990,20141231
4028,2,471,2909264,20141230
4029,1,210,4735500,20141231
4030,2,667,3685206,20141230
4031,2,186,18745152,20141230
4032,1,906,5204969,20141231
4033,1,361,87933454,20141231
4034,1,697,3228626,20141231
4035,1,428,3648191,20141231
4036,3,254,2691696,20141229
4037,1,471,6505225,20141231
4038,1,395,3278071,20141231
4039,6,521,23687493,20141226
4040,6,968,5795472,20141226
4041,8,178,5788450,20141224
4042,1,342,2625240,20141231
4043,4,392,28978212,20141228
4044,3,126,752190,20141229
4045,1,252,18291142,20141231
4046,13,6,115940,20141219
4047,1,372,3928492,20141231
4048,2,377,4360694,20141230
4049,6,226,35158850,20141226
4050,1,359,1731357,20141231
4051,1,578,2723729,20141231
4052,15,757,8945013,20141217
4053,1,447,3643320,20141231
4054,1,219,9074796,20141231
4055,2,199,13781490,20141230
4056,1,419,3431265,20141231
4057,1,295,1884773,20141231
4058,2,338,10020378,20141230
4059,6,285,2976884,20141226
4060,1,388,3397963,20141231
4061,2,389,15076880,20141230
4062,1,912,3859427,20141231
4063,1,314,7708701,20141231
4064,1,455,30991090,20141231
4065,9,419,38257265,20141223
4066,2,276,2165357,20141230
4067,3,108,99460030,20141229
4068,9,149,4925620,20141223
4069,1,922,9499418,20141231
4070,1,524,2851908,20141231
4071,1,351,1163655,20141231
4072,1,213,22090075,20141231
4073,1,375,11977710,20141231
4074,1,295,2352660,20141231
4075,2,222,33598940,20141230
4076,3,405,3619295,20141229
4077,1,171,5271589,20141231
4078,1,277,5171174,20141231
4079,1,126,23539200,20141231
4080,1,1276,8496546,20141231
4081,2,269,1503875,20141230
4082,3,364,7176758,20141229
4083,1,613,14009836,20141231
4084,1,142,6012757,20141231
4085,2,135,2712210,20141230
4086,1,488,8605301,20141231
4087,1,521,5109837,20141231
4088,1,611,2374003,20141231
4089,2,147,7698370,20141230
4090,4,260,12222184,20141228
4091,3,601,9847891,20141229
4092,1,555,5234253,20141231
4093,2,445,6283220,20141230
4094,3,475,19817786,20141229
4095,1,271,20615688,20141231
4096,1,197,1619342,20141231
4097,2,235,50271294,20141230
4098,2,331,2982952,20141230
4099,4,884,11293264,20141228
4100,1,303,2362730,20141231
4101,2,311,8013510,20141230
4102,1,210,2200471,20141231
4103,1,1104,4615563,20141231
4104,1,351,25654100,20141231
4105,1,950,6713621,20141231
4106,18,212,4506900,20141214
4107,1,521,5319993,20141231
4108,2,790,4397212,20141230
4109,2,230,14809216,20141230
4110,1,610,4054301,20141231
4111,1,232,6387824,20141231
4112,1,895,11100667,20141231
4113,1,776,3613733,20141231
4114,1,330,1759043,20141231
4115,1,932,13335887,20141231
4116,2,162,6769040,20141230
4117,4,224,33500960,20141228
4118,1,387,3201480,20141231
4119,3,180,12970462,20141229
4120,10,275,19926918,20141222
4121,2,222,34374039,20141230
4122,2,257,13164928,20141230
4123,3,884,8484161,20141229
4124,2,325,1982610,20141230
4125,4,137,46163088,20141228
4126,1,388,6904855,20141231
4127,1,166,2642560,20141231
4128,1,577,5244138,20141231
4129,1,243,9824380,20141231
4130,1,381,2449566,20141231
4131,1,228,29508212,20141231
4132,1,288,1854738,20141231
4133,1,209,24037740,20141231
4134,5,315,68947562,20141227
4135,3,164,17915010,20141229
4136,1,473,7028774,20141231
4137,1,495,7145432,20141231
4138,5,245,25506850,20141227
4139,1,196,8982625,20141231
4140,6,253,24602600,20141226
4141,4,229,15293640,20141228
4142,1,721,27845694,20141231
4143,7,503,10024894,20141225
4144,1,235,3546527,20141231
4145,3,477,5897109,20141229
4146,1,502,5609150,20141231
4147,2,602,12128530,20141230
4148,2,208,3745709,20141230
4149,1,680,4167430,20141231
4150,1,463,4242100,20141231
4151,1,698,4515758,20141231
4152,3,851,6628747,20141229
4153,1,208,14521870,20141231
4154,3,834,7552343,20141229
4155,3,158,5907140,20141229
4156,3,145,19261200,20141229
4157,1,337,2850214,20141231
4158,3,216,7827600,20141229
4159,1,830,4265546,20141231
4160,2,822,3685675,20141230
4161,4,168,7908370,20141228
4162,1,194,2505590,20141231
4163,1,238,3748700,20141231
4164,2,746,3802760,20141230
4165,1,94,4125910,20141231
4166,1,149,7626740,20141231
4167,1,416,20058600,20141231
4168,1,393,4052221,20141231
4169,1,198,12783340,20141231
4170,2,345,1015920,20141230
4171,16,8,332060,20141216
4172,1,621,5013136,20141231
4173,1,387,1581892,20141231
4174,5,230,77345653,20141227
4175,10,279,11062148,20141222
4176,1,403,2767248,20141231
4177,3,171,7999626,20141229
4178,2,152,6309180,20141230
4179,1,640,4231228,20141231
4180,2,581,3446036,20141230
4181,4,193,3448689,20141228
4182,1,154,12848984,20141231
4183,1,231,1184081,20141231
4184,1,137,5681040,20141231
4185,4,492,3906268,20141228
4186,1,368,2077467,20141231
4187,1,380,9676146,20141231
4188,1,430,2519579,20141231
4189,1,233,2771177,20141231
4190,4,212,4302774,20141228
4191,1,409,3018083,20141231
4192,15,171,10305990,20141217
4193,1,236,12618760,20141231
4194,1,578,2186866,20141231
4195,2,399,5477132,20141230
4196,1,190,1311454,20141231
4197,1,447,12625736,20141231
4198,3,393,6176818,20141229
4199,5,129,7957290,20141227
4200,1,324,20284820,20141231
4201,1,551,22026846,20141231
4202,1,459,3480541,20141231
4203,3,383,7899023,20141229
4204,1,142,11914740,20141231
4205,7,189,8796960,20141225
4206,2,329,2678657,20141230
4207,1,711,4751096,20141231
4208,7,505,2418172,20141225
4209,1,200,5254860,20141231
4210,5,253,7027018,20141227
4211,3,612,6281392,20141229
4212,6,158,9475053,20141226
4213,2,693,3999008,20141230
4214,1,151,3569300,20141231
4215,1,294,18789642,20141231
4216,2,242,2885705,20141230
4217,1,777,12194884,20141231
4218,1,566,3593574,20141231
4219,5,301,2969514,20141227
4220,3,92,2724970,20141229
4221,1,367,4259705,20141231
4222,5,297,25551533,20141227
4223,1,588,3139336,20141231
4224,1,303,2414437,20141231
4225,1,759,3520568,20141231
4226,1,476,11859791,20141231
4227,2,194,2750930,20141230
4228,1,218,12059650,20141231
4229,1,441,8508580,20141231
4230,8,197,17650730,20141224
4231,1,152,4576610,20141231
4232,4,151,49115960,20141228
4233,3,499,3850887,20141229
4234,1,137,5131250,20141231
4235,1,398,1925653,20141231
4236,1,473,2266969,20141231
4237,2,341,40681710,20141230
4238,1,365,5315356,20141231
4239,1,249,2759076,20141231
4241,1,475,5209295,20141231
4242,2,815,3759916,20141230
4243,1,513,10778354,20141231
4244,1,301,3418165,20141231
4245,1,693,3721477,20141231
4246,10,125,19530370,20141222
4247,2,448,2367963,20141230
4248,1,450,3350158,20141231
4249,1,363,3433653,20141231
4250,1,603,2185551,20141231
4251,1,446,100354440,20141231
4252,2,207,16799005,20141230
4253,2,321,5772891,20141230
4254,3,304,2704363,20141229
4255,1,203,14828632,20141231
4256,2,493,2936036,20141230
4257,1,362,2082427,20141231
4258,4,253,12773380,20141228
4259,11,131,15529290,20141221
4260,25,149,25421073,20141207
4261,7,276,11172227,20141225
4262,1,215,23712024,20141231
4263,2,205,3901010,20141230
4264,1,607,5465060,20141231
4265,1,574,3070015,20141231
4266,11,143,41170498,20141221
4267,3,442,16368265,20141229
4268,1,237,2960738,20141231
4269,3,257,4150281,20141229
4270,1,561,7461328,20141231
4271,1,648,11170391,20141231
4272,1,372,34031979,20141231
4273,2,733,5175466,20141230
4274,4,409,6044840,20141228
4275,2,633,5545710,20141230
4276,1,478,17583894,20141231
4277,3,385,18569776,20141229
4278,5,667,5912729,20141227
4279,1,283,1117257,20141231
4280,3,538,3147388,20141229
4281,1,382,4217210,20141231
4282,1,383,3338692,20141231
4283,2,927,9564496,20141230
4284,4,319,3937333,20141228
4285,2,266,1616606,20141230
4286,1,739,3594665,20141231
4287,2,337,4031221,20141230
4288,1,470,2355247,20141231
4289,1,502,3744725,20141231
4291,1,283,4336248,20141231
4292,23,188,6372380,20141209
4293,4,495,13070309,20141228
4294,1,220,7023400,20141231
4295,5,323,3910968,20141227
4296,5,204,7477082,20141227
4297,6,473,12990762,20141226
4298,1,371,3154800,20141231
4299,3,115,2630690,20141229
4300,7,476,2621163,20141225
4301,2,337,2140010,20141230
4302,1,558,1835945,20141231
4303,8,204,4671339,20141224
4304,1,370,7985995,20141231
4305,2,611,2961212,20141230
4306,4,281,3385200,20141228
4307,2,341,7960427,20141230
4308,2,550,2057981,20141230
4309,1,236,11727844,20141231
4310,2,475,5667890,20141230
4311,1,574,3367687,20141231
4312,3,337,2875830,20141229
4313,1,778,6282546,20141231
4314,2,775,4499609,20141230
4315,6,212,2725208,20141226
4316,1,309,3192897,20141231
4317,4,476,3704025,20141228
4318,2,449,11956860,20141230
4319,1,500,3782811,20141231
4320,1,571,30111985,20141231
4321,1,750,5453712,20141231
4322,1,360,7630643,20141231
4323,1,945,2675882,20141231
4324,1,276,14294180,20141231
4325,4,328,12350390,20141228
4326,3,402,6033040,20141229
4327,4,224,13101070,20141228
4328,7,199,21531997,20141225
4329,1,131,6485260,20141231
4330,1,909,3797163,20141231
4331,1,535,3403243,20141231
4332,11,226,11849350,20141221
4333,1,531,4722118,20141231
4334,1,305,3072362,20141231
4335,5,594,6201607,20141227
4336,1,388,2380837,20141231
4337,1,339,1137202,20141231
4338,8,73,4657040,20141224
4339,1,701,7152930,20141231
4340,7,174,35521050,20141225
4341,6,209,38367760,20141226
4342,1,618,9743525,20141231
4343,2,507,6470895,20141230
4344,1,208,28005810,20141231
4345,3,268,5901601,20141229
4346,1,283,3242722,20141231
4347,4,210,6347512,20141228
4348,4,204,23185890,20141228
4349,1,234,3478584,20141231
4350,1,545,19725989,20141231
4351,1,758,2309577,20141231
4352,1,584,2678824,20141231
4353,2,911,2893980,20141230
4354,1,394,4200995,20141231
4355,1,283,1827541,20141231
4356,4,192,10904240,20141228
4357,2,197,9016900,20141230
4358,1,173,4906640,20141231
4359,4,682,3428978,20141228
4360,4,319,16591365,20141228
4361,2,395,21080400,20141230
4362,1,279,18792945,20141231
4363,1,496,6768720,20141231
4364,3,143,2399290,20141229
4365,1,178,7973900,20141231
4366,2,276,2452180,20141230
4367,2,330,2427837,20141230
4368,3,211,6470030,20141229
4369,4,172,51865860,20141228
4370,2,709,3771392,20141230
4371,3,260,10924467,20141229
4372,1,524,3954649,20141231
4373,3,441,3181988,20141229
4374,1,569,7667203,20141231
4375,2,170,27465450,20141230
4376,6,269,3446622,20141226
4377,1,547,3581020,20141231
4378,4,353,13063524,20141228
4379,1,445,8796811,20141231
4380,3,302,3324216,20141229
4381,8,236,21051320,20141224
4382,1,126,22161380,20141231
4383,3,135,19825760,20141229
4384,1,141,14695120,20141231
4385,1,803,2673872,20141231
4386,1,740,4037946,20141231
4387,1,319,3233791,20141231
4388,3,272,8746592,20141229
4389,1,372,10203500,20141231
4390,1,546,1968629,20141231
4391,2,474,5035751,20141230
4392,2,545,3927418,20141230
4393,2,185,1861761,20141230
4394,6,290,2244014,20141226
4396,1,289,2376428,20141231
4397,1,197,2212270,20141231
4398,1,334,2799443,20141231
4399,2,140,22143290,20141230
4400,2,962,3005508,20141230
4401,1,540,2761842,20141231
4402,2,453,4419105,20141230
4403,13,250,12479834,20141219
4404,15,204,2925023,20141217
4405,2,678,19995290,20141230
4406,2,149,3911430,20141230
4407,1,814,5447002,20141231
4408,1,243,54407870,20141231
4409,3,222,7205400,20141229
4410,1,241,7549521,20141231
4411,1,643,7852731,20141231
4412,3,181,101680830,20141229
4413,1,377,2920453,20141231
4414,3,567,23197865,20141229
4415,2,440,6288333,20141230
4416,2,580,4265125,20141230
4417,5,235,26720700,20141227
4418,3,508,2242895,20141229
4420,1,756,7651924,20141231
4421,2,542,3634830,20141230
4422,3,200,17580246,20141229
4423,1,583,2805003,20141231
4424,1,342,1968259,20141231
4426,1,705,6732384,20141231
4427,2,154,26684000,20141230
4428,1,205,9341835,20141231
4429,1,667,2448574,20141231
4430,1,124,9636610,20141231
4431,1,546,8253670,20141231
4432,1,286,9372273,20141231
4433,4,128,13618960,20141228
4434,3,301,2727080,20141229
4435,2,214,2010410,20141230
4436,1,474,5777974,20141231
4437,3,454,6203550,20141229
4438,3,273,15149526,20141229
4439,5,352,11534886,20141227
4440,1,619,2256310,20141231
4441,1,358,4670838,20141231
4442,1,470,4653989,20141231
4443,3,307,4182856,20141229
4444,1,398,5612119,20141231
4445,1,379,17524751,20141231
4446,2,220,22242080,20141230
4447,1,498,3429913,20141231
4448,1,397,2016042,20141231
4449,3,215,14129775,20141229
4450,3,324,4999631,20141229
4451,1,232,2972396,20141231
4452,3,201,2618376,20141229
4453,1,373,21409336,20141231
4454,2,341,2305200,20141230
4455,5,236,2566985,20141227
4456,4,147,4692340,20141228
4457,2,372,1643482,20141230
4458,3,377,7648777,20141229
4459,1,324,4457994,20141231
4460,1,400,4109456,20141231
4461,1,251,4252202,20141231
4462,2,494,3187564,20141230
4463,7,145,7296870,20141225
4464,7,260,2030382,20141225
4465,8,126,53089620,20141224
4466,1,268,12337679,20141231
4467,1,412,5704056,20141231
4468,1,636,3786010,20141231
4469,1,266,4278796,20141231
4470,4,175,28698720,20141228
4472,1,308,9081570,20141231
4473,3,140,31109780,20141229
4474,1,750,6357033,20141231
4475,3,268,29672059,20141229
4476,15,217,15982300,20141217
4477,2,36,174360,20141230
4478,3,353,2030848,20141229
4479,6,169,5969700,20141226
4480,2,588,2512188,20141230
4481,1,284,29912840,20141231
4482,2,294,2676273,20141230
4483,3,193,11750070,20141229
4484,1,370,4778144,20141231
4485,10,290,8576660,20141222
4486,1,282,4300371,20141231
4487,2,363,21950486,20141230
4488,1,164,2390957,20141231
4489,3,389,3143727,20141229
4490,3,164,7065500,20141229
4491,1,579,3563422,20141231
4492,1,264,3343189,20141231
4493,2,529,1922758,20141230
4494,4,270,52102610,20141228
4495,1,262,2541540,20141231
4496,5,276,6875586,20141227
4497,1,800,3700468,20141231
4498,5,718,4293601,20141227
4499,3,270,12386821,20141229
4500,1,291,1233713,20141231
4501,4,218,9567700,20141228
4502,1,517,3915244,20141231
4503,2,382,4204437,20141230
4504,2,131,9711830,20141230
4505,1,273,4532658,20141231
4506,1,405,1751736,20141231
4507,1,390,2206064,20141231
4508,1,530,2142387,20141231
4509,1,153,534830,20141231
4510,1,820,4113831,20141231
4511,13,278,5131780,20141219
4512,1,332,8471276,20141231
4513,1,215,18732650,20141231
4514,1,512,4641647,20141231
4515,1,782,3786547,20141231
4516,1,392,2496145,20141231
4517,8,298,58825972,20141224
4518,2,250,37796504,20141230
4519,1,162,15367290,20141231
4520,6,158,7849830,20141226
4521,5,482,5499310,20141227
4522,1,615,4725863,20141231
4523,3,127,17057210,20141229
4524,3,296,2879288,20141229
4525,3,259,13635923,20141229
4526,1,482,2438099,20141231
4527,10,175,16423050,20141222
4528,2,296,1531914,20141230
4529,2,259,1307309,20141230
4530,1,394,4536031,20141231
4531,3,334,2764546,20141229
4532,2,194,15753350,20141230
4533,1,686,3538024,20141231
4535,1,378,4798173,20141231
4536,1,118,23232460,20141231
4537,1,210,34385210,20141231
4538,2,495,24761927,20141230
4539,4,195,16890270,20141228
4540,1,578,4174457,20141231
4541,1,128,1932702,20141231
4542,2,300,11611458,20141230
4543,1,370,3297213,20141231
4544,1,733,3932615,20141231
4545,3,143,17661990,20141229
4546,3,451,31784739,20141229
4547,1,367,17260750,20141231
4548,9,143,7205228,20141223
4549,1,557,5523827,20141231
4550,6,286,7804510,20141226
4551,1,791,8234984,20141231
4552,7,286,24314352,20141225
4553,1,203,3565809,20141231
4554,1,473,2107459,20141231
4555,1,329,2272780,20141231
4556,2,459,1899946,20141230
4557,1,249,2601021,20141231
4558,3,172,1606389,20141229
4559,1,405,2272844,20141231
4560,4,200,17422584,20141228
4561,1,243,6554400,20141231
4562,3,432,4819135,20141229
4563,1,312,36190057,20141231
4564,2,324,9355310,20141230
4565,1,438,3852206,20141231
4566,1,720,14394091,20141231
4567,1,518,6407739,20141231
4568,1,233,3042960,20141231
4569,1,822,3955908,20141231
4570,2,355,1869953,20141230
4571,2,175,4606840,20141230
4572,1,315,15298705,20141231
4573,1,306,3185231,20141231
4574,2,698,11970173,20141230
4575,2,233,8986330,20141230
4576,1,249,15147416,20141231
4577,1,510,3050395,20141231
4578,1,437,1626427,20141231
4579,1,134,3915380,20141231
4580,5,154,2152201,20141227
4581,5,335,3815461,20141227
4582,2,207,11763090,20141230
4583,1,291,56236710,20141231
4584,1,600,8609845,20141231
4585,2,281,1851116,20141230
4586,3,195,2810863,20141229
4587,2,319,11365220,20141230
4588,3,234,27137193,20141229
4589,4,130,19282240,20141228
4590,1,309,4298970,20141231
4591,3,320,4365639,20141229
4592,3,177,15076790,20141229
4593,1,234,3349277,20141231
4594,5,315,4002850,20141227
4595,2,245,2070568,20141230
4596,2,792,11138721,20141230
4597,1,216,7157930,20141231
4598,1,440,2994525,20141231
4599,8,551,15233545,20141224
4600,2,636,3770662,20141230
4601,4,472,23713474,20141228
4602,1,440,2050938,20141231
4603,2,382,2548826,20141230
4604,3,542,3120664,20141229
4605,6,186,8179174,20141226
4606,1,201,12326579,20141231
4607,1,576,10807845,20141231
4608,18,211,7810540,20141214
4609,1,437,7424906,20141231
4610,1,298,27979650,20141231
4611,3,566,17690639,20141229
4612,5,152,19239961,20141227
4613,3,505,3710689,20141229
4614,1,266,14590523,20141231
4615,5,175,17038450,20141227
4616,1,206,3280490,20141231
4617,3,513,9356876,20141229
4618,2,191,28371160,20141230
4619,1,318,1705405,20141231
4620,3,293,77523439,20141229
4621,1,993,6624854,20141231
4622,1,464,2734870,20141231
4623,1,432,1959528,20141231
4624,1,228,9032466,20141231
4625,2,464,965170,20141230
4626,1,241,5294850,20141231
4627,1,438,15788909,20141231
4628,1,412,2679472,20141231
4629,1,223,2110416,20141231
4630,1,208,25175901,20141231
4631,2,467,2593956,20141230
4632,1,357,4030199,20141231
4633,3,124,26066100,20141229
4634,6,599,4056477,20141226
4635,1,644,3559657,20141231
4636,4,347,10145617,20141228
4637,5,420,24110701,20141227
4638,3,404,20143451,20141229
4639,3,503,3431081,20141229
4640,1,131,21042270,20141231
4641,7,561,3637728,20141225
4642,7,263,2210004,20141225
4643,1,447,2536451,20141231
4644,2,782,3885967,20141230
4645,2,583,24414068,20141230
4646,2,821,6838266,20141230
4647,1,193,1343392,20141231
4648,1,332,3904952,20141231
4649,3,382,20925314,20141229
4650,1,405,33200661,20141231
4651,1,159,19294440,20141231
4652,1,170,10476150,20141231
4653,1,763,12571064,20141231
4654,6,231,2490120,20141226
4655,4,177,8498114,20141228
4656,6,146,23386720,20141226
4657,2,566,8358654,20141230
4658,1,275,12330832,20141231
4659,2,167,159844735,20141230
4660,2,362,5320807,20141230
4661,1,253,34036031,20141231
4662,1,311,29244385,20141231
4663,1,298,16839466,20141231
4664,5,243,31672408,20141227
4665,2,317,2392294,20141230
4666,13,127,15011120,20141219
4667,1,1167,8373718,20141231
4668,1,274,3377092,20141231
4669,1,543,5745423,20141231
4670,1,440,2374277,20141231
4671,1,303,2323242,20141231
4672,2,243,8219368,20141230
4673,3,538,3900995,20141229
4674,1,417,4906880,20141231
4675,5,123,16834120,20141227
4676,1,252,3814512,20141231
4677,3,110,9648160,20141229
4678,1,204,1885435,20141231
4679,6,201,18473520,20141226
4680,1,335,5536694,20141231
4681,2,310,26460890,20141230
4682,1,288,2697004,20141231
4683,2,275,2189373,20141230
4684,4,154,2170810,20141228
4685,1,466,3328950,20141231
4686,1,304,4242984,20141231
4687,1,401,11079527,20141231
4688,1,377,3720920,20141231
4689,5,153,32045250,20141227
4690,1,331,4146574,20141231
4691,1,398,3040065,20141231
4692,1,724,6007598,20141231
4693,1,285,5517250,20141231
4694,3,932,6484146,20141229
4695,1,229,5482695,20141231
4696,2,403,1006230,20141230
4697,2,535,21935463,20141230
4698,3,712,5508948,20141229
4699,8,130,25214070,20141224
4700,2,401,3674440,20141230
4701,1,556,6138004,20141231
4702,2,312,6058559,20141230
4703,1,304,10024885,20141231
4704,3,662,7470672,20141229
4705,1,390,6884868,20141231
4706,1,417,2563506,20141231
4707,2,230,2487092,20141230
4708,1,402,5848240,20141231
4709,4,134,3420650,20141228
4710,12,109,12195934,20141220
4711,3,190,11527886,20141229
4712,13,366,9545716,20141219
4713,1,167,1196936,20141231
4714,2,231,5245105,20141230
4715,2,464,8268737,20141230
4716,1,846,5089991,20141231
4717,1,892,16982694,20141231
4718,2,230,2115519,20141230
4719,2,179,2248480,20141230
4720,2,321,18376620,20141230
4721,2,590,3303412,20141230
4722,1,186,11270780,20141231
4723,1,263,1152254,20141231
4724,1,231,1828098,20141231
4725,8,348,15408807,20141224
4726,3,232,9528780,20141229
4727,1,279,2997319,20141231
4728,1,297,1775284,20141231
4729,3,423,7627498,20141229
4730,3,173,13795179,20141229
4731,1,352,2275768,20141231
4732,3,288,5877810,20141229
4733,1,234,53535820,20141231
4734,1,294,15989250,20141231
4735,5,350,14439062,20141227
4736,1,177,4273014,20141231
4737,2,197,4331766,20141230
4738,4,350,26276930,20141228
4739,6,201,27628520,20141226
4740,4,263,18295797,20141228
4741,1,150,23759860,20141231
4742,1,698,4623271,20141231
4743,1,153,17699190,20141231
4744,2,219,10726404,20141230
