CUSTNO,D-Recency,Frequancy,Monetary,Recency
4214,6,113,2790600,20150625
4215,5,306,13048201,20150626
4216,4,224,1928138,20150627
4217,1,923,15077446,20150630
4218,1,486,4004922,20150630
4219,1,271,2658578,20150630
4220,3,113,5192280,20150628
4221,1,509,4863035,20150630
4222,1,341,11000789,20150630
4223,1,752,3741870,20150630
4224,1,342,2448088,20150630
4225,1,679,2704709,20150630
4226,1,429,12445590,20150630
4227,2,198,3186460,20150629
4228,6,222,7655013,20150625
4229,4,405,9309830,20150627
4230,1,234,26516161,20150630
4231,3,164,3585695,20150628
4232,1,214,26074910,20150630
4233,2,360,2506001,20150629
4234,2,216,5993881,20150629
4235,2,484,3158500,20150629
4236,3,474,1979203,20150628
4237,3,353,13145973,20150628
4238,1,439,4573560,20150630
4239,1,305,2231493,20150630
4241,4,462,4497544,20150627
4242,1,778,3842186,20150630
4243,1,582,8075082,20150630
4244,1,290,2661023,20150630
4245,1,621,3420575,20150630
4246,3,192,35535260,20150628
4247,1,335,1776536,20150630
4248,1,511,4129927,20150630
4249,1,515,3619956,20150630
4250,1,531,1895259,20150630
4251,1,281,75582403,20150630
4252,5,174,13745460,20150626
4253,3,359,5376722,20150628
4254,3,323,2516484,20150628
4255,4,87,3679964,20150627
4256,2,818,4513822,20150629
4257,2,423,2654806,20150629
4258,1,250,13810330,20150630
4259,3,137,9730590,20150628
4260,4,133,23221792,20150627
4261,1,506,17161438,20150630
4262,1,142,9976510,20150630
4263,14,218,4541332,20150617
4264,1,642,6479127,20150630
4265,2,559,3494912,20150629
4266,24,147,49009810,20150607
4267,1,262,13337939,20150630
4268,1,202,2808480,20150630
4269,4,252,3499403,20150627
4270,2,587,10008668,20150629
4271,1,609,10867958,20150630
4272,1,420,36618863,20150630
4273,1,716,5084434,20150630
4274,5,297,11986560,20150626
4275,2,601,7684536,20150629
4276,1,429,14413947,20150630
4277,3,428,8634326,20150628
4278,2,613,5815479,20150629
4279,4,260,1001064,20150627
4280,5,854,4494736,20150626
4281,2,478,4545756,20150629
4282,1,381,3327280,20150630
4283,1,622,3617272,20150630
4284,2,298,3349243,20150629
4285,1,248,1417553,20150630
4286,1,751,3578100,20150630
4287,4,287,3168876,20150627
4288,2,370,4524725,20150629
4289,1,548,3258918,20150630
4291,2,303,3663045,20150629
4292,3,299,8103560,20150628
4293,1,645,35957317,20150630
4294,1,330,9030840,20150630
4295,2,450,3897834,20150629
4296,7,207,9674218,20150624
4297,3,353,17534058,20150628
4298,4,278,2612438,20150627
4299,1,216,8082880,20150630
4300,2,343,2156493,20150629
4301,2,316,2618275,20150629
4302,2,462,1482895,20150629
4303,3,258,6578898,20150628
4304,4,323,5028746,20150627
4305,1,661,2522503,20150630
4306,2,298,4937880,20150629
4307,1,350,4906064,20150630
4308,1,557,1979898,20150630
4309,2,221,12702880,20150629
4310,18,264,2609220,20150613
4311,2,711,3399032,20150629
4312,1,425,2995869,20150630
4313,1,736,5788069,20150630
4314,1,789,4686812,20150630
4315,3,251,3033833,20150628
4316,1,327,3104909,20150630
4317,3,563,4678338,20150628
4318,1,440,24822572,20150630
4319,1,691,4753141,20150630
4320,1,508,20935406,20150630
4321,2,745,6601429,20150629
4322,1,348,7605179,20150630
4323,1,838,2801687,20150630
4324,10,290,13037280,20150621
4325,5,324,13103250,20150626
4326,7,424,6876655,20150624
4327,1,172,14202460,20150630
4328,2,287,33309801,20150629
4329,6,213,10885350,20150625
4330,2,1083,4491427,20150629
4331,1,551,4705797,20150630
4332,1,244,9750200,20150630
4333,1,496,4227193,20150630
4334,12,269,2545501,20150619
4335,10,465,6858095,20150621
4336,1,428,2679527,20150630
4337,1,423,1674751,20150630
4338,2,139,16456930,20150629
4339,4,734,7249310,20150627
4340,3,221,31012785,20150628
4341,1,205,13254460,20150630
4342,2,322,7386032,20150629
4343,1,441,7950947,20150630
4344,11,137,17175500,20150620
4345,3,406,7855691,20150628
4346,1,298,3229429,20150630
4347,1,354,11436180,20150630
4348,1,271,23911420,20150630
4349,1,286,2483234,20150630
4350,1,636,22782421,20150630
4351,2,859,2672472,20150629
4352,1,629,3696254,20150630
4353,1,911,2767817,20150630
4354,1,319,3246040,20150630
4355,1,388,1996268,20150630
4356,4,132,5430278,20150627
4357,1,151,10421520,20150630
4358,8,169,5820657,20150623
4359,2,745,3602309,20150629
4360,1,327,10233198,20150630
4361,17,212,7176560,20150614
4362,3,225,27836299,20150628
4363,1,434,7981833,20150630
4364,1,168,4465300,20150630
4365,3,148,7755050,20150628
4366,2,288,1940919,20150629
4367,2,343,2528684,20150629
4368,1,184,4611657,20150630
4369,2,197,64921850,20150629
4370,1,813,4678107,20150630
4371,6,271,9014496,20150625
4372,1,694,4240060,20150630
4373,4,488,2714011,20150627
4374,2,435,3593801,20150629
4375,3,250,34257460,20150628
4376,1,226,4049972,20150630
4377,1,597,3091156,20150630
4378,1,250,14494046,20150630
4379,1,513,8902969,20150630
4380,1,312,2904025,20150630
4381,7,282,22536310,20150624
4382,7,174,39737820,20150624
4383,3,203,19598290,20150628
4384,1,165,17717754,20150630
4385,5,837,2906401,20150626
4386,1,834,3832802,20150630
4387,2,301,2738150,20150629
4388,1,333,19956798,20150630
4389,2,374,10181584,20150629
4390,2,658,2620195,20150629
4391,1,507,6865189,20150630
4392,1,634,3356529,20150630
4393,1,120,1200680,20150630
4394,1,214,2252041,20150630
4396,1,302,2111950,20150630
4397,3,188,4768108,20150628
4398,1,392,3053949,20150630
4399,4,118,23802560,20150627
4400,1,662,2006399,20150630
4401,2,573,3118179,20150629
4402,1,367,4663368,20150630
4403,2,231,10389619,20150629
4404,1,258,3701170,20150630
4405,2,757,11113971,20150629
4406,2,171,3370170,20150629
4407,1,828,5039491,20150630
4408,1,225,43013990,20150630
4409,4,189,3359039,20150627
4410,1,282,4892270,20150630
4411,2,635,6456118,20150629
4412,6,139,36706870,20150625
4413,4,312,2814801,20150627
4414,5,449,13257300,20150626
4415,1,514,8210986,20150630
4416,1,584,3875563,20150630
4417,1,286,17836511,20150630
4418,1,570,3000337,20150630
4420,2,525,6720974,20150629
4421,2,690,2506864,20150629
4422,3,162,10346890,20150628
4423,1,657,2602611,20150630
4424,5,458,3096149,20150626
4426,1,706,5315747,20150630
4427,1,175,21419220,20150630
4428,4,310,19457238,20150627
4429,1,725,3364403,20150630
4430,2,215,20570930,20150629
4431,1,632,12404816,20150630
4432,5,176,12101229,20150626
4433,3,185,19322379,20150628
4434,1,293,2503193,20150630
4435,1,209,1285230,20150630
4436,2,493,6277824,20150629
4437,2,438,6681135,20150629
4438,1,257,18637917,20150630
4439,3,313,8851456,20150628
4440,1,582,1792899,20150630
4441,15,145,3203606,20150616
4442,4,476,4660282,20150627
4443,1,417,4964387,20150630
4444,1,402,3888071,20150630
4445,1,489,11781819,20150630
4446,3,326,11709987,20150628
4447,1,456,2810830,20150630
4448,2,916,4599551,20150629
4449,3,177,7674692,20150628
4450,2,337,4235372,20150629
4451,1,270,2122001,20150630
4452,2,200,2266887,20150629
4453,2,259,14295358,20150629
4454,2,294,1762812,20150629
4455,1,274,3444332,20150630
4456,3,218,10113450,20150628
4457,1,376,1927867,20150630
4458,3,358,8504290,20150628
4459,1,411,5418518,20150630
4460,1,372,6085693,20150630
4461,1,277,2275446,20150630
4462,2,508,2909232,20150629
4463,8,169,8151782,20150623
4464,9,267,2544714,20150622
4465,2,212,27599210,20150629
4466,1,257,9939414,20150630
4467,1,401,4193611,20150630
4468,2,602,4142397,20150629
4469,1,443,6936618,20150630
4470,3,225,22301334,20150628
4472,3,302,9907719,20150628
4473,3,126,23976790,20150628
4474,7,413,5539675,20150624
4475,5,247,25366806,20150626
4476,1,278,22614380,20150630
4477,1,564,3672572,20150630
4478,1,429,2668130,20150630
4479,1,174,8640310,20150630
4480,1,503,2711309,20150630
4481,9,290,25816300,20150622
4482,1,459,3085992,20150630
4483,2,296,11423170,20150629
4484,2,382,4589293,20150629
4485,9,250,6639840,20150622
4486,1,287,3569312,20150630
4487,1,363,13363439,20150630
4488,1,110,1858600,20150630
4489,2,408,3074571,20150629
4490,2,190,2491225,20150629
4491,2,207,2009034,20150629
4492,1,111,3086250,20150630
4493,3,471,1630296,20150628
4494,3,200,34519837,20150628
4495,4,262,7690380,20150627
4496,1,321,13190888,20150630
4497,1,811,4086710,20150630
4498,2,768,4963779,20150629
4499,3,212,10239160,20150628
4500,2,378,1383607,20150629
4501,5,209,10632360,20150626
4502,1,499,4368247,20150630
4503,2,382,3720304,20150629
4504,2,161,9905576,20150629
4505,1,322,4349714,20150630
4506,1,465,2090348,20150630
4507,1,313,1600615,20150630
4508,1,594,2945077,20150630
4509,1,243,978899,20150630
4510,1,1059,4677423,20150630
4511,2,225,6146940,20150629
4512,1,479,10600844,20150630
4513,1,238,21120560,20150630
4514,2,563,4636963,20150629
4515,1,756,3651369,20150630
4516,2,394,1813423,20150629
4517,8,239,32226551,20150623
4518,2,119,12443600,20150629
4519,3,173,10273040,20150628
4520,4,153,10040160,20150627
4521,4,389,4181457,20150627
4522,1,639,5046348,20150630
4523,8,178,18274860,20150623
4524,12,333,2919509,20150619
4525,1,212,11434812,20150630
4526,1,693,3768021,20150630
4527,8,219,18455191,20150623
4528,1,315,2084390,20150630
4529,7,282,1406827,20150624
4530,1,480,5545236,20150630
4531,1,262,2648847,20150630
4532,1,237,17677600,20150630
4533,2,679,3783918,20150629
4535,1,432,5287655,20150630
4536,3,184,28550264,20150628
4537,8,229,31124206,20150623
4538,2,462,48616236,20150629
4539,4,231,21162270,20150627
4540,1,471,3525007,20150630
4541,1,541,4137085,20150630
4542,5,259,6887223,20150626
4543,8,423,2977366,20150623
4544,1,658,3567435,20150630
4545,6,250,15985760,20150625
4546,2,330,23797158,20150629
4547,1,379,14308820,20150630
4548,5,153,5167131,20150626
4549,1,521,6085963,20150630
4550,4,322,7056930,20150627
4551,2,1073,8802256,20150629
4552,5,286,20915154,20150626
4553,2,203,2613729,20150629
4554,5,405,2252956,20150626
4555,2,283,2650894,20150629
4556,1,420,2023644,20150630
4557,3,331,3572683,20150628
4558,1,203,1635470,20150630
4559,4,415,4003209,20150627
4560,4,241,20623679,20150627
4561,3,234,6786240,20150628
4562,1,554,3909863,20150630
4563,1,281,41351980,20150630
4564,7,283,8105315,20150624
4565,1,464,4002585,20150630
4566,2,697,7847817,20150629
4567,2,809,5786201,20150629
4568,3,139,2225130,20150628
4569,1,1020,5161211,20150630
4570,2,327,1610141,20150629
4571,5,153,3397950,20150626
4572,1,302,13661906,20150630
4573,1,333,4487634,20150630
4574,2,784,10820462,20150629
4575,4,305,7212200,20150627
4576,1,281,14875412,20150630
4577,4,616,3914247,20150627
4578,7,261,1569113,20150624
4579,1,216,5789570,20150630
4580,3,233,3994913,20150628
4581,2,283,2438091,20150629
4582,1,165,9197500,20150630
4583,3,295,78877325,20150628
4584,2,591,9120503,20150629
4585,1,439,2935901,20150630
4586,2,227,4273451,20150629
4587,3,192,7456430,20150628
4588,4,180,15964780,20150627
4589,3,164,26255030,20150628
4590,1,429,7392140,20150630
4591,6,315,5183911,20150625
4592,3,193,8615501,20150628
4593,2,352,8778589,20150629
4594,1,418,3719292,20150630
4595,4,284,2916805,20150627
4596,2,783,9179728,20150629
4597,11,163,11241460,20150620
4598,1,425,3982622,20150630
4599,4,392,12105620,20150627
4600,1,435,3311142,20150630
4601,3,361,13937436,20150628
4602,1,474,2041544,20150630
4603,1,564,4120861,20150630
4604,4,473,3148410,20150627
4605,1,202,11906480,20150630
4606,2,232,16423415,20150629
4607,1,500,6195261,20150630
4608,6,145,11392540,20150625
4609,2,471,9443738,20150629
4610,3,302,36744350,20150628
4611,3,651,21416965,20150628
4612,4,134,8050725,20150627
4613,2,534,3909602,20150629
4614,1,148,6525439,20150630
4615,3,119,3164320,20150628
4616,1,202,3203502,20150630
4617,9,472,4964522,20150622
4618,6,166,17094220,20150625
4619,1,306,1642196,20150630
4620,3,268,12157414,20150628
4621,1,1228,9119613,20150630
4622,2,409,2563613,20150629
4623,1,509,2465987,20150630
4624,1,280,12293141,20150630
4625,1,444,1068517,20150630
4626,4,293,5289221,20150627
4627,1,469,20946631,20150630
4628,1,433,2980856,20150630
4629,1,496,5387711,20150630
4630,5,215,28484300,20150626
4631,2,382,3408472,20150629
4632,2,668,5683059,20150629
4633,3,187,31083070,20150628
4634,2,479,3532056,20150629
4635,1,657,3240655,20150630
4636,3,420,19961850,20150628
4637,2,377,29557336,20150629
4638,9,381,30627964,20150622
4639,5,453,3427878,20150626
4640,4,233,26340290,20150627
4641,4,677,4181270,20150627
4642,3,400,3342624,20150628
4643,1,353,2243556,20150630
4644,1,695,2983081,20150630
4645,2,512,21818451,20150629
4646,2,874,4611169,20150629
4647,1,702,3863229,20150630
4648,1,411,4061430,20150630
4649,4,376,24598603,20150627
4650,2,329,33807312,20150629
4651,3,168,15095945,20150628
4652,3,172,12843470,20150628
4653,2,771,12173845,20150629
4654,1,279,7656976,20150630
4655,3,231,13257936,20150628
4656,3,203,25793830,20150628
4657,3,797,10464430,20150628
4658,1,586,14048435,20150630
4659,4,217,196641260,20150627
4660,7,351,5942030,20150624
4661,3,211,17746760,20150628
4662,1,231,22822944,20150630
4663,2,244,15662263,20150629
4664,7,177,16232410,20150624
4665,2,294,2100586,20150629
4666,1,109,12082910,20150630
4667,1,963,6685159,20150630
4668,2,196,3329681,20150629
4669,2,668,6475770,20150629
4670,1,584,2896664,20150630
4671,1,324,1844425,20150630
4672,3,248,10337986,20150628
4673,1,607,3470259,20150630
4674,2,382,6726719,20150629
4675,1,129,17634520,20150630
4676,2,286,3526155,20150629
4677,2,216,12672140,20150629
4678,1,223,1713397,20150630
4679,4,272,19218490,20150627
4680,2,299,5686603,20150629
4681,1,405,10159911,20150630
4682,2,277,2362495,20150629
4683,4,271,1862305,20150627
4684,2,208,1969130,20150629
4685,1,423,2489730,20150630
4686,1,344,13686217,20150630
4687,1,493,12356400,20150630
4688,2,394,2648035,20150629
4689,1,143,31943770,20150630
4690,1,333,5541123,20150630
4691,1,336,2332834,20150630
4692,2,445,2279719,20150629
4693,7,260,5424838,20150624
4694,1,887,7600759,20150630
4695,1,538,12865621,20150630
4696,2,413,1071390,20150629
4697,1,659,36806898,20150630
4698,2,684,5134972,20150629
4699,4,138,24740450,20150627
4700,2,280,2102195,20150629
4701,1,465,4471079,20150630
4702,1,329,4095663,20150630
4703,1,289,8546291,20150630
4704,1,758,6130439,20150630
4705,2,406,12295505,20150629
4706,1,518,3204487,20150630
4707,2,319,3002968,20150629
4708,1,403,5466212,20150630
4709,6,91,2734730,20150625
4710,1,169,8155930,20150630
4711,1,178,15925013,20150630
4712,10,196,7898885,20150621
4713,1,237,1707872,20150630
4714,1,216,8436410,20150630
4715,1,491,10147185,20150630
4716,2,754,4973492,20150629
4717,2,706,9447003,20150629
4718,2,205,1628638,20150629
4719,5,185,3433820,20150626
4720,7,228,25405540,20150624
4721,1,509,2723718,20150630
4722,1,246,11596873,20150630
4723,2,253,1263052,20150629
4724,4,252,2792691,20150627
4725,4,496,18296025,20150627
4726,1,255,10192530,20150630
4727,1,551,4562400,20150630
4728,1,355,2115926,20150630
4729,3,408,11800883,20150628
4730,5,192,19433517,20150626
4731,2,774,3545540,20150629
4732,8,404,8209400,20150623
4733,1,163,22686002,20150630
4734,4,280,13454884,20150627
4735,5,395,8697027,20150626
4736,1,162,1414240,20150630
4737,2,277,4639322,20150629
4738,1,361,16398374,20150630
4739,5,94,4949210,20150626
4740,5,365,64060689,20150626
4741,15,150,13677760,20150616
4742,2,592,3989780,20150629
4743,4,180,12162091,20150627
4744,1,254,3623514,20150630
4745,4,179,7319010,20150627
4746,1,513,15182976,20150630
4747,4,308,2528204,20150627
4748,3,166,3254520,20150628
4749,3,649,6358204,20150628
4750,1,829,5100668,20150630
4751,1,337,10131184,20150630
4752,2,602,6339611,20150629
4753,1,337,2452634,20150630
4754,1,128,2237170,20150630
4755,2,435,3729988,20150629
4756,1,410,8965181,20150630
4757,1,241,39675020,20150630
4758,2,529,2444583,20150629
4759,1,249,7061943,20150630
4760,2,668,5214060,20150629
4761,3,189,77666630,20150628
4762,3,137,4576500,20150628
4763,2,376,3118098,20150629
4764,1,274,8110802,20150630
4765,4,127,22100240,20150627
4766,2,1131,6863534,20150629
4767,1,209,7977970,20150630
4768,1,906,5962350,20150630
4769,1,371,14072674,20150630
4770,6,339,14719085,20150625
4771,1,381,3353808,20150630
4772,1,465,2749998,20150630
4773,5,148,16075770,20150626
4774,3,538,15661198,20150628
4775,4,770,19551507,20150627
4776,1,263,7144350,20150630
4777,1,520,11431438,20150630
4778,1,524,5586146,20150630
4779,3,390,5421485,20150628
4780,1,508,2141521,20150630
4781,5,480,25487621,20150626
4782,4,388,9416129,20150627
4783,1,259,1065661,20150630
4784,3,229,13148438,20150628
4785,2,480,2490246,20150629
4786,3,449,4866854,20150628
4787,1,548,1907964,20150630
4788,5,348,38105991,20150626
4789,24,6,198100,20150607
4790,1,600,2313739,20150630
4791,1,195,2061135,20150630
4792,1,281,13770550,20150630
4793,1,379,3631091,20150630
4794,2,440,2009262,20150629
4795,7,522,4365371,20150624
4796,1,446,2152282,20150630
4797,5,210,7648050,20150626
4798,2,324,25743890,20150629
4799,2,572,34551708,20150629
4800,1,178,40993570,20150630
4801,2,319,5334683,20150629
4802,1,356,6527840,20150630
4803,1,802,5510205,20150630
4804,2,533,4736486,20150629
4805,1,892,5231795,20150630
4806,1,284,1953549,20150630
4807,4,134,650506,20150627
4808,3,136,5382930,20150628
4809,1,413,3899831,20150630
4810,1,619,22713540,20150630
4811,10,125,17298528,20150621
4812,4,163,3905448,20150627
4813,1,241,6286472,20150630
4814,1,192,18992688,20150630
4815,1,253,3596886,20150630
4816,1,737,6996314,20150630
4817,2,412,1759465,20150629
4818,13,308,65216613,20150618
4819,34,6,54700,20150528
4820,4,169,83711180,20150627
4821,8,115,29662940,20150623
4823,2,369,14068200,20150629
4824,1,197,48610020,20150630
4826,5,256,43932590,20150626
4827,1,445,29078039,20150630
4828,1,719,7187709,20150630
4829,1,552,5214940,20150630
4830,2,204,30765330,20150629
4831,3,375,6791284,20150628
4832,1,761,5774375,20150630
4833,3,230,17934560,20150628
4835,4,204,4919029,20150627
4836,1,917,5109903,20150630
4837,2,475,9306825,20150629
4838,5,676,10254436,20150626
4839,1,559,3443832,20150630
4840,1,667,2881176,20150630
4841,10,223,8048270,20150621
4842,1,713,3356146,20150630
4843,1,134,8239278,20150630
4844,2,411,2103448,20150629
4845,2,409,1963038,20150629
4846,1,408,1950900,20150630
4847,2,198,6628223,20150629
4848,12,130,21964970,20150619
4849,6,188,3657770,20150625
4850,4,522,12654465,20150627
4851,3,82,6477640,20150628
4852,1,531,11295728,20150630
4853,1,234,7785225,20150630
4854,1,849,4336786,20150630
4855,1,125,5563590,20150630
4856,2,231,2089036,20150629
4857,1,126,2561569,20150630
4858,5,211,7505920,20150626
4859,1,310,1933361,20150630
4860,9,273,30225140,20150622
4861,1,245,18471360,20150630
4862,4,434,21816468,20150627
4863,1,322,9678680,20150630
4864,1,179,9589610,20150630
4865,1,354,12992510,20150630
4866,22,107,26333030,20150609
4867,4,164,4762620,20150627
4868,1,554,2940678,20150630
4869,1,1011,2187815,20150630
4870,1,278,3063008,20150630
4871,1,798,3785010,20150630
4872,1,477,2847491,20150630
4873,1,138,8661180,20150630
4874,2,296,2907750,20150629
4875,1,173,27603870,20150630
4876,2,511,3521119,20150629
4877,36,83,4587000,20150526
4878,2,542,29042090,20150629
4879,1,778,4648777,20150630
4880,2,147,7123290,20150629
4881,1,913,10153079,20150630
4882,1,532,4752006,20150630
4883,2,158,5559692,20150629
4884,14,89,7391590,20150617
4885,2,172,9783615,20150629
4886,8,216,1855481,20150623
4887,5,160,17106620,20150626
4888,1,393,48075718,20150630
4889,1,404,8726715,20150630
4890,1,767,6970435,20150630
4891,2,275,2371744,20150629
4892,2,376,3251111,20150629
4893,1,623,3968723,20150630
4894,4,75,20281730,20150627
4895,5,209,3045130,20150626
4896,1,796,7947394,20150630
4897,1,505,3032198,20150630
4898,4,126,5268520,20150627
4899,31,432,3380605,20150531
4900,9,161,25320768,20150622
4901,1,592,2660765,20150630
4902,1,700,7614158,20150630
4903,1,355,5062802,20150630
4904,1,582,3694419,20150630
4905,1,295,42266895,20150630
4906,4,711,4548379,20150627
4907,3,202,10398470,20150628
4908,1,582,4228552,20150630
4909,2,338,3826170,20150629
4910,3,219,5226414,20150628
4911,1,293,1884319,20150630
4912,11,104,32261270,20150620
4913,1,278,10271117,20150630
4914,1,768,5924942,20150630
4915,1,127,3344130,20150630
4916,1,438,3568973,20150630
4917,1,298,2781853,20150630
4918,1,760,4893732,20150630
4919,1,767,6050811,20150630
4920,1,512,3363497,20150630
4921,2,502,3699471,20150629
4922,3,213,26735050,20150628
4923,1,315,2204020,20150630
4924,1,734,3822541,20150630
4925,1,332,20517112,20150630
4927,11,236,8122996,20150620
4928,2,491,2886805,20150629
4929,4,324,4824493,20150627
4930,4,242,8905470,20150627
4931,1,264,2634965,20150630
4932,5,421,3626587,20150626
4933,2,324,8787591,20150629
4934,3,585,4051951,20150628
4935,6,394,9020742,20150625
4936,1,301,4940060,20150630
4937,1,625,3076269,20150630
4938,1,561,8204126,20150630
4939,2,177,2592140,20150629
4940,9,205,5740743,20150622
4941,8,275,8513069,20150623
4942,2,430,3649197,20150629
4943,4,565,9895958,20150627
4944,3,250,17702542,20150628
4945,1,305,3870761,20150630
4946,1,419,10446474,20150630
4947,2,496,39218265,20150629
4948,8,245,10163950,20150623
4949,1,191,5334484,20150630
4950,2,319,3915745,20150629
4951,1,614,2142807,20150630
4952,4,397,4453946,20150627
4953,3,203,17044094,20150628
4954,1,150,7597280,20150630
4955,4,196,10362870,20150627
4956,2,591,3428436,20150629
4957,6,316,3070501,20150625
4958,1,176,3866090,20150630
4959,2,555,17705709,20150629
4960,2,715,3408341,20150629
4961,2,946,7463182,20150629
4962,2,540,4176247,20150629
4963,2,112,12593540,20150629
4964,2,519,1978889,20150629
4965,5,226,9537790,20150626
4966,2,205,5190453,20150629
4967,3,217,17963860,20150628
4968,1,282,2327526,20150630
4969,1,274,1058730,20150630
4970,4,185,19150616,20150627
4971,1,255,10638221,20150630
4972,2,531,2575440,20150629
4973,2,327,4066939,20150629
4974,3,298,14968396,20150628
4975,4,179,16851190,20150627
4976,3,640,3294442,20150628
4977,1,193,8411500,20150630
4978,1,373,3616092,20150630
4979,1,428,5786604,20150630
4980,3,497,12327548,20150628
4981,3,372,47453491,20150628
4982,2,396,3237940,20150629
4983,1,401,3378605,20150630
4984,2,358,45068276,20150629
4985,5,182,10440091,20150626
4986,2,547,2747248,20150629
4987,1,301,8561256,20150630
4988,4,206,28946330,20150627
4989,3,682,30857415,20150628
4990,1,623,4308153,20150630
4991,2,381,1441904,20150629
4992,1,352,3407931,20150630
4993,2,459,3214150,20150629
4994,1,371,16259237,20150630
4995,3,526,5171923,20150628
4996,2,300,3248619,20150629
4997,2,379,9460728,20150629
4998,2,224,3387384,20150629
4999,1,534,2010529,20150630
5000,1,238,1516356,20150630
5001,1,252,2066499,20150630
5002,2,220,1181770,20150629
5003,5,493,60260569,20150626
5004,4,284,5099136,20150627
5005,1,349,8111732,20150630
5006,1,333,15303882,20150630
5007,1,316,6845460,20150630
5008,1,645,6985238,20150630
5009,1,415,5541479,20150630
5010,7,269,5523650,20150624
5011,1,137,6029070,20150630
5012,1,355,30824133,20150630
5013,2,551,3717413,20150629
5014,1,177,6958340,20150630
5015,1,335,25141192,20150630
5016,3,137,4602820,20150628
5017,1,416,1677294,20150630
5018,1,725,4427358,20150630
5019,1,859,6528001,20150630
5020,1,377,3982635,20150630
5021,3,601,7642773,20150628
5022,1,168,20319450,20150630
5023,5,561,4024698,20150626
5024,1,457,1519859,20150630
5025,2,330,33325854,20150629
5026,3,105,11811400,20150628
5027,1,273,13773188,20150630
5028,7,343,80018484,20150624
5029,2,537,5206901,20150629
5030,3,230,7974720,20150628
5031,4,226,3386880,20150627
5032,4,173,58280610,20150627
5033,4,379,15000469,20150627
5034,3,279,5555609,20150628
5035,1,381,29016965,20150630
5036,1,401,2769960,20150630
5037,2,608,2909161,20150629
5038,1,373,4931581,20150630
5039,5,214,2874843,20150626
5040,1,190,3414480,20150630
5041,4,210,17485694,20150627
5042,1,763,9447618,20150630
5043,1,610,2569830,20150630
5044,1,389,15578395,20150630
5045,2,285,1503531,20150629
5046,1,603,2325168,20150630
5047,5,140,18052398,20150626
5048,3,270,16780730,20150628
5049,2,359,5517529,20150629
5050,2,838,4807764,20150629
5051,1,665,5187047,20150630
5052,1,480,4985679,20150630
5053,1,231,15277557,20150630
5054,4,562,2810919,20150627
5055,1,481,2198833,20150630
5056,4,350,3068519,20150627
5057,2,106,13598760,20150629
5058,1,259,3115333,20150630
5059,1,316,3423641,20150630
5060,1,712,5240131,20150630
5061,2,364,3375107,20150629
5062,1,179,16714050,20150630
5063,13,108,4662800,20150618
5064,2,416,1938743,20150629
5065,1,528,7525500,20150630
5066,1,174,3318140,20150630
5067,3,337,5388589,20150628
5068,1,317,3921563,20150630
5069,4,158,2388761,20150627
5070,1,445,2323213,20150630
5071,2,497,3472222,20150629
5072,1,247,4891470,20150630
5073,1,398,7402995,20150630
5074,1,299,5289510,20150630
5075,4,574,4991970,20150627
5076,1,205,10174178,20150630
5078,15,178,8764840,20150616
5079,6,218,21161270,20150625
5080,4,242,3420415,20150627
5081,3,178,4362340,20150628
5082,2,225,3905860,20150629
5083,1,303,5498430,20150630
5084,4,478,3417294,20150627
5085,2,462,1989718,20150629
5086,3,274,5843950,20150628
5087,1,729,2856118,20150630
5088,5,171,34187991,20150626
5089,2,267,2350500,20150629
5090,2,323,2149299,20150629
5091,4,223,10743750,20150627
5092,7,196,4026580,20150624
5093,2,526,1792766,20150629
5094,2,656,8281477,20150629
5095,10,278,2557859,20150621
5096,4,168,15447860,20150627
5098,1,600,16700565,20150630
5099,1,322,18870268,20150630
5100,1,259,1918789,20150630
5101,1,823,4143941,20150630
5102,1,505,4747401,20150630
5103,1,211,6473790,20150630
5104,4,303,3066021,20150627
5105,5,163,9344723,20150626
5106,2,153,3207970,20150629
5107,5,168,13560760,20150626
5108,1,477,2421630,20150630
5109,1,550,4494842,20150630
5110,1,587,4701199,20150630
5111,1,1025,15887418,20150630
5112,1,757,5142813,20150630
5113,1,377,14392860,20150630
5114,1,236,9206096,20150630
5115,4,315,10189818,20150627
5116,1,261,2491845,20150630
5117,1,509,2332077,20150630
5118,1,209,2255221,20150630
5119,4,383,1771702,20150627
5120,4,417,6713182,20150627
5121,2,1194,8335478,20150629
5122,1,404,2396520,20150630
5123,1,407,2746749,20150630
5124,14,126,11012238,20150617
5125,2,754,4775734,20150629
5126,1,620,5605435,20150630
5127,10,131,15893488,20150621
5128,1,602,3820781,20150630
5129,1,645,4847241,20150630
5130,1,647,4922311,20150630
5131,1,571,2289423,20150630
5132,2,360,13539316,20150629
5133,1,780,6480007,20150630
5134,1,707,3907645,20150630
5135,1,418,2646067,20150630
5136,6,352,6055160,20150625
5137,2,662,5953570,20150629
5138,2,672,5124389,20150629
5139,1,233,4151270,20150630
5140,2,550,1460431,20150629
5141,2,735,3766725,20150629
5142,5,248,23796958,20150626
5143,7,177,13587212,20150624
5144,5,152,20291518,20150626
5145,2,448,1886621,20150629
5146,2,177,17812370,20150629
5147,1,423,2292727,20150630
5148,1,681,12570836,20150630
5149,1,669,2621307,20150630
5150,2,328,7282908,20150629
5151,1,389,6381186,20150630
5152,1,986,6676906,20150630
5153,1,430,3933065,20150630
5154,1,649,3862503,20150630
5155,23,104,19568440,20150608
5156,3,765,6275143,20150628
5157,1,645,3225169,20150630
