CUSTNO,D-Recency,Frequancy,Monetary,Recency
2759,5,370,14786460,20150926
2760,2,285,3757166,20150929
2761,2,293,63112446,20150929
2762,1,291,3223655,20150930
2763,1,342,14838456,20150930
2764,2,384,2512910,20150929
2765,1,313,2919268,20150930
2766,1,469,2353882,20150930
2767,2,374,14426286,20150929
2768,5,292,4253808,20150926
2769,1,790,4705897,20150930
2770,1,331,2991681,20150930
2771,46,216,5223972,20150816
2772,1,253,3569842,20150930
2774,1,270,18665410,20150930
2775,2,230,2366476,20150929
2776,1,174,27854500,20150930
2777,1,403,12144037,20150930
2778,1,181,12346405,20150930
2779,2,861,38533248,20150929
2780,1,127,2701030,20150930
2781,13,368,23764341,20150918
2782,1,153,6655548,20150930
2783,2,354,2362926,20150929
2784,3,692,4802182,20150928
2785,1,260,3394510,20150930
2786,6,162,11826295,20150925
2787,2,492,3418424,20150929
2788,1,654,2507517,20150930
2789,3,447,2559038,20150928
2790,3,499,2459042,20150928
2791,5,289,18271272,20150926
2792,1,405,2211586,20150930
2793,1,302,3741166,20150930
2794,3,180,11049650,20150928
2795,5,333,1943341,20150926
2796,6,361,43871231,20150925
2797,1,448,14456805,20150930
2798,1,365,3334560,20150930
2799,2,418,1698452,20150929
2800,6,207,11645145,20150925
2801,2,256,8871530,20150929
2802,1,625,6634337,20150930
2803,1,251,995704,20150930
2804,6,172,18112801,20150925
2805,6,238,4805330,20150925
2806,1,473,7125135,20150930
2807,1,958,4801543,20150930
2808,7,228,8027533,20150924
2809,3,154,12130490,20150928
2810,1,134,9665820,20150930
2811,2,286,9136540,20150929
2812,12,188,10280144,20150919
2813,2,459,5889681,20150929
2814,1,414,2503157,20150930
2815,2,298,3010007,20150929
2816,1,381,3165948,20150930
2817,1,511,2952773,20150930
2818,7,200,28297840,20150924
2819,2,393,26578852,20150929
2820,2,205,12031500,20150929
2821,8,178,44888703,20150923
2822,1,604,7359443,20150930
2823,7,325,9545029,20150924
2824,2,544,4627295,20150929
2825,2,492,4772554,20150929
2826,1,454,17464586,20150930
2827,1,806,4348305,20150930
2828,1,382,11555400,20150930
2829,2,255,8474076,20150929
2830,6,208,9330240,20150925
2831,1,526,3788186,20150930
2832,1,400,4047769,20150930
2833,53,121,4999030,20150809
2834,13,329,32838680,20150918
2835,1,656,4677631,20150930
2836,2,261,28387974,20150929
2837,5,343,3980140,20150926
2838,6,198,9095590,20150925
2839,1,541,4272613,20150930
2840,5,336,3259277,20150926
2841,1,683,2600017,20150930
2842,5,603,3073074,20150926
2843,5,546,8094263,20150926
2844,3,371,2872361,20150928
2845,12,115,8890944,20150919
2846,2,158,8868150,20150929
2847,1,390,6143408,20150930
2848,29,141,3123560,20150902
2849,6,241,118143690,20150925
2850,1,245,2055836,20150930
2851,2,354,4642430,20150929
2852,6,132,4762760,20150925
2853,1,492,4383199,20150930
2854,2,356,2205793,20150929
2855,1,388,8598444,20150930
2856,6,184,9491248,20150925
2857,1,163,4200000,20150930
2858,3,292,2343539,20150928
2859,1,530,3758613,20150930
2860,2,219,9176380,20150929
2861,6,214,11937280,20150925
2862,1,195,5050475,20150930
2863,1,248,20240360,20150930
2864,2,348,12628327,20150929
2865,1,344,3041054,20150930
2866,2,682,4915399,20150929
2867,1,463,6002668,20150930
2868,1,304,11822942,20150930
2869,3,391,3063059,20150928
2870,3,274,4917280,20150928
2871,1,235,9510730,20150930
2872,2,453,2555722,20150929
2873,1,351,2938997,20150930
2874,6,203,2515037,20150925
2875,6,212,35939980,20150925
2876,1,424,133197456,20150930
2877,1,472,1853148,20150930
2878,3,250,30079319,20150928
2879,7,130,8850440,20150924
2880,3,447,3426951,20150928
2881,2,591,3052671,20150929
2882,1,411,4856484,20150930
2883,1,546,2860479,20150930
2884,1,203,1627330,20150930
2885,1,218,2105240,20150930
2886,2,504,1927735,20150929
2887,9,206,8462090,20150922
2888,12,194,4849662,20150919
2889,2,380,3360890,20150929
2890,6,278,16554690,20150925
2891,1,612,14607976,20150930
2892,1,161,5632663,20150930
2893,3,458,6372747,20150928
2894,1,378,4967094,20150930
2895,5,434,1810085,20150926
2896,2,312,27878639,20150929
2897,2,384,7687220,20150929
2898,1,600,5587673,20150930
2899,1,509,7015874,20150930
2901,2,399,5334368,20150929
2902,1,506,2813276,20150930
2903,47,79,881822,20150815
2904,2,446,8632888,20150929
2905,5,544,3234286,20150926
2906,2,369,9946792,20150929
2907,1,306,540372,20150930
2908,6,538,18217863,20150925
2909,2,390,2448301,20150929
2910,1,693,6114698,20150930
2911,2,769,6737072,20150929
2912,2,252,28059329,20150929
2913,1,500,2705553,20150930
2914,1,320,2337114,20150930
2916,12,221,4213660,20150919
2917,3,492,6641591,20150928
2918,1,210,21681950,20150930
2919,3,413,1810088,20150928
2920,5,278,8833720,20150926
2921,2,752,4152267,20150929
2922,1,341,4778696,20150930
2924,9,143,3800919,20150922
2925,1,278,2973242,20150930
2926,1,497,12631677,20150930
2927,1,538,9961958,20150930
2928,1,265,6993276,20150930
2929,1,203,14361670,20150930
2930,1,293,3142121,20150930
2931,6,279,7195621,20150925
2932,6,361,15400020,20150925
2933,1,360,4858285,20150930
2934,2,630,3624793,20150929
2935,1,264,2043135,20150930
2936,2,402,2355671,20150929
2937,8,347,18747837,20150923
2938,3,704,5009896,20150928
2939,2,204,2595932,20150929
2940,1,636,5000999,20150930
2941,6,247,7064697,20150925
2942,7,290,3215740,20150924
2943,2,259,2282437,20150929
2944,2,417,8691788,20150929
2946,1,647,4242014,20150930
2947,6,187,21995560,20150925
2948,1,318,646970,20150930
2949,6,340,16930184,20150925
2950,1,543,2433927,20150930
2951,3,863,11214896,20150928
2952,1,336,1707211,20150930
2953,1,214,12555208,20150930
2954,1,153,6400192,20150930
2955,1,358,1337515,20150930
2956,2,523,2107431,20150929
2957,3,317,50084380,20150928
2958,2,229,8968400,20150929
2959,1,408,8945189,20150930
2960,5,360,4192663,20150926
2961,1,238,1980037,20150930
2962,1,270,11820899,20150930
2963,2,727,3230639,20150929
2964,5,340,4768577,20150926
2965,1,361,6903427,20150930
2966,2,260,1810967,20150929
2967,2,362,7477784,20150929
2968,3,254,6840260,20150928
2969,1,475,4273807,20150930
2970,2,147,5539220,20150929
2971,1,185,9680458,20150930
2972,3,448,5478082,20150928
2973,1,151,15470230,20150930
2974,1,316,45041290,20150930
2975,52,8,306700,20150810
2976,2,265,77896250,20150929
2977,1,644,6267632,20150930
2978,3,528,5912381,20150928
2979,2,250,14585890,20150929
2980,1,221,9729380,20150930
2981,5,575,4949691,20150926
2982,2,204,16095104,20150929
2983,6,249,18171500,20150925
2984,1,684,4139577,20150930
2985,1,623,5576420,20150930
2986,1,633,11003468,20150930
2987,3,160,9425808,20150928
2988,1,480,3220701,20150930
2989,1,360,3078548,20150930
2990,3,401,2916362,20150928
2991,5,414,5072458,20150926
2992,2,230,6119211,20150929
2993,6,322,2105063,20150925
2994,2,273,13511390,20150929
2995,2,521,2575713,20150929
2996,2,619,44630763,20150929
2997,9,141,11941270,20150922
2998,3,144,15462400,20150928
2999,2,588,3910320,20150929
3000,1,429,2122765,20150930
3001,1,353,17760737,20150930
3002,2,126,2291448,20150929
3003,6,225,14176865,20150925
3004,1,541,3222891,20150930
3005,1,279,6147847,20150930
3006,3,203,5127199,20150928
3007,53,72,334704,20150809
3008,5,354,3377191,20150926
3009,5,217,9791780,20150926
3010,13,159,22738770,20150918
3011,5,232,4007849,20150926
3012,1,827,8815814,20150930
3013,8,236,3319110,20150923
3014,6,474,6878208,20150925
3015,2,229,2409596,20150929
3016,1,775,13394041,20150930
3017,12,41,700910,20150919
3018,1,368,4924115,20150930
3019,5,1018,8167163,20150926
3020,1,386,1955294,20150930
3021,1,217,15584610,20150930
3022,1,636,2414621,20150930
3023,6,252,2687768,20150925
3024,1,695,5531094,20150930
3025,1,455,21754780,20150930
3026,2,584,23365123,20150929
3027,3,164,18452940,20150928
3028,2,317,2317766,20150929
3029,2,102,9033710,20150929
3030,2,256,3879540,20150929
3031,2,921,11277539,20150929
3032,3,381,13594577,20150928
3033,1,189,36560732,20150930
3034,7,195,3027588,20150924
3035,7,583,4434155,20150924
3036,1,467,3748786,20150930
3037,6,437,20205982,20150925
3038,1,177,3544380,20150930
3039,1,646,4048470,20150930
3040,6,564,6817527,20150925
3041,26,43,767140,20150905
3042,1,508,1889913,20150930
3043,6,381,4917196,20150925
3044,1,587,7978627,20150930
3045,1,186,10447840,20150930
3046,1,819,3931472,20150930
3047,6,295,12075231,20150925
3048,1,176,3010920,20150930
3049,1,687,3867046,20150930
3050,1,526,5475468,20150930
3051,1,333,16622080,20150930
3052,1,871,43383508,20150930
3053,1,603,4005445,20150930
3054,6,222,19371430,20150925
3055,1,750,4895049,20150930
3056,11,138,15270700,20150920
3057,3,397,2008653,20150928
3058,6,337,4324489,20150925
3059,1,380,3515673,20150930
3060,2,174,12859390,20150929
3061,72,29,347880,20150721
3062,1,655,4668905,20150930
3063,3,57,361431,20150928
3064,2,125,4940500,20150929
3065,1,309,2041922,20150930
3066,2,163,14013210,20150929
3067,1,409,2479859,20150930
3068,6,163,20797900,20150925
3069,8,127,7750960,20150923
3070,3,220,18055741,20150928
3071,2,483,1444791,20150929
3072,1,784,4524631,20150930
3073,1,618,5386125,20150930
3074,6,128,5868630,20150925
3075,2,631,4341751,20150929
3076,6,205,48747930,20150925
3077,2,193,4755570,20150929
3078,2,592,2147430,20150929
3079,7,229,8904508,20150924
3080,1,391,8883599,20150930
3081,6,147,11580290,20150925
3082,2,192,13296850,20150929
3083,6,282,10724250,20150925
3084,2,416,2994942,20150929
3085,2,137,17003350,20150929
3086,2,133,12201370,20150929
3087,1,688,5486722,20150930
3088,1,481,2251548,20150930
3089,1,473,93557098,20150930
3090,7,324,9488858,20150924
3091,1,199,1467831,20150930
3092,2,361,89937206,20150929
3093,2,543,4290287,20150929
3094,2,640,6878783,20150929
3095,1,301,15232930,20150930
3096,2,359,3927825,20150929
3097,1,532,1610673,20150930
3098,1,198,25137594,20150930
3099,2,665,5673461,20150929
3100,1,439,35097630,20150930
3101,2,273,2236849,20150929
3102,2,367,48830628,20150929
3103,2,150,12894370,20150929
3104,1,490,9190110,20150930
3105,2,394,58376663,20150929
3106,1,333,2663949,20150930
3107,1,498,4042673,20150930
3108,3,897,5511261,20150928
3109,1,419,2095998,20150930
3110,1,522,5265182,20150930
3111,1,553,2503414,20150930
3112,1,240,27255564,20150930
3113,1,394,54419220,20150930
3114,3,194,9855940,20150928
3115,1,295,2230778,20150930
3116,1,231,5763402,20150930
3117,6,232,2804600,20150925
3118,1,256,21617040,20150930
3119,2,267,3674613,20150929
3120,2,313,6410475,20150929
3121,2,326,3966951,20150929
3122,1,243,25305914,20150930
3123,1,399,7152903,20150930
3124,1,263,3634988,20150930
3125,2,746,9790666,20150929
3126,2,144,3171590,20150929
3127,1,198,1507757,20150930
3128,1,196,26038678,20150930
3129,1,564,1569103,20150930
3130,1,228,11395140,20150930
3131,2,219,2241441,20150929
3132,1,370,2700363,20150930
3133,1,560,21215691,20150930
3134,2,624,6829876,20150929
3135,2,151,22880354,20150929
3136,2,329,826000,20150929
3137,2,411,6880959,20150929
3138,2,721,6874581,20150929
3139,1,359,1475525,20150930
3140,7,102,15514470,20150924
3141,7,212,2697900,20150924
3142,2,149,757895,20150929
3143,1,221,1531754,20150930
3144,1,444,3665526,20150930
3145,9,328,7084466,20150922
3146,6,435,2933930,20150925
3147,6,203,21917640,20150925
3148,1,582,5554188,20150930
3149,1,181,10428670,20150930
3150,1,303,15879341,20150930
3151,2,780,4318912,20150929
3152,2,673,1872041,20150929
3153,2,339,1975785,20150929
3154,3,177,6213280,20150928
3155,1,624,3974810,20150930
3156,1,834,8060531,20150930
3157,3,266,3745962,20150928
3158,2,272,9564586,20150929
3159,11,466,9311447,20150920
3160,1,147,5869890,20150930
3161,3,194,11300741,20150928
3162,2,352,3294838,20150929
3163,5,209,1721487,20150926
3164,2,242,20367709,20150929
3165,2,523,5549271,20150929
3166,1,653,3460879,20150930
3167,1,328,2782630,20150930
3168,3,124,16342870,20150928
3169,1,767,3521556,20150930
3170,1,370,4387070,20150930
3171,2,306,2925591,20150929
3172,1,323,3314389,20150930
3173,8,298,8792988,20150923
3174,1,363,4264041,20150930
3175,7,229,19282790,20150924
3176,2,481,9843026,20150929
3177,6,176,11286620,20150925
3178,6,189,45399320,20150925
3179,6,217,20954601,20150925
3180,2,253,47920108,20150929
3181,7,189,17481880,20150924
3182,1,442,1779450,20150930
3183,2,367,14317517,20150929
3184,1,612,6498416,20150930
3185,1,262,3197493,20150930
3186,1,280,2728905,20150930
3187,3,170,5545698,20150928
3188,1,351,2322680,20150930
3189,2,694,5424287,20150929
3190,1,551,2968097,20150930
3191,6,217,4171810,20150925
3192,6,164,3012150,20150925
3193,7,136,13832640,20150924
3194,1,1070,6747156,20150930
3195,7,274,17320690,20150924
3196,3,163,16142270,20150928
3197,5,148,1706370,20150926
3198,3,441,15980573,20150928
3199,1,209,7331080,20150930
3200,4,430,3078739,20150927
3201,6,204,77518050,20150925
3202,1,674,3091042,20150930
3203,1,693,10700176,20150930
3204,3,179,19738190,20150928
3205,3,220,16355493,20150928
3206,2,171,13159300,20150929
3207,3,246,25120860,20150928
3208,7,118,11422710,20150924
3209,1,255,5433700,20150930
3210,2,415,32393632,20150929
3211,2,554,5514114,20150929
3212,1,314,12704479,20150930
3213,1,718,3968811,20150930
3214,7,136,16017400,20150924
3215,7,348,9003541,20150924
3216,1,324,2043412,20150930
3217,14,296,5232420,20150917
3218,2,414,1978186,20150929
3219,1,621,3963586,20150930
3220,1,389,2815180,20150930
3221,2,231,4940444,20150929
3222,2,332,3854280,20150929
3223,7,216,42421460,20150924
3224,6,135,1485306,20150925
3225,1,456,2067444,20150930
3226,5,230,2182442,20150926
3227,1,560,23290040,20150930
3228,2,367,12636056,20150929
3229,1,824,25139085,20150930
3230,1,837,8287151,20150930
3231,1,493,4328830,20150930
3232,3,430,2936427,20150928
3233,1,511,2405036,20150930
3234,2,604,16671930,20150929
3235,1,594,4132755,20150930
3236,2,395,2167067,20150929
3237,1,198,6902030,20150930
3238,3,290,15935337,20150928
3239,5,177,1627533,20150926
3240,9,190,20523645,20150922
3241,1,503,2619550,20150930
3242,1,829,4282002,20150930
3243,8,758,5056948,20150923
3244,1,218,5773810,20150930
3245,1,360,4341243,20150930
3246,6,379,9175996,20150925
3247,25,103,9623872,20150906
3248,1,479,2809782,20150930
3249,2,192,24894970,20150929
3250,6,324,15266070,20150925
3251,2,450,2826519,20150929
3252,1,167,2953660,20150930
3253,2,147,30246640,20150929
3254,2,370,3089920,20150929
3255,2,485,1717645,20150929
3256,1,440,2603595,20150930
3258,1,634,13262602,20150930
3259,1,389,7158445,20150930
3260,2,346,6644130,20150929
3261,1,365,2855525,20150930
3262,3,396,4378590,20150928
3263,8,306,1620135,20150923
3264,1,550,3852302,20150930
3265,9,217,5915627,20150922
3266,1,378,1932723,20150930
3267,1,283,11666260,20150930
3268,1,219,9251700,20150930
3269,1,521,3637534,20150930
3270,1,581,3175242,20150930
3271,3,503,45762851,20150928
3272,2,237,7360749,20150929
3273,1,379,3398855,20150930
3274,1,278,1635965,20150930
3275,6,288,7140301,20150925
3276,1,274,1893150,20150930
3277,3,216,13375220,20150928
3278,1,248,9561832,20150930
3279,6,180,25822478,20150925
3280,1,224,10931550,20150930
3281,3,317,4113383,20150928
3282,6,793,4614461,20150925
3283,2,256,83536610,20150929
3284,2,774,4433906,20150929
3285,2,396,4862584,20150929
3286,2,625,3284029,20150929
3287,1,198,2335870,20150930
3288,1,136,4401976,20150930
3289,2,422,2580311,20150929
3290,1,206,3155696,20150930
3291,3,204,8094995,20150928
3292,6,127,11562090,20150925
3293,3,172,1715445,20150928
3294,1,444,24875352,20150930
3295,6,169,18019995,20150925
3296,3,254,7187717,20150928
3297,6,360,37015609,20150925
3298,8,237,5956980,20150923
3299,1,638,6584854,20150930
3300,6,474,3594165,20150925
3301,3,135,1520951,20150928
3302,1,342,3420330,20150930
3303,9,314,15858729,20150922
3304,1,248,3375725,20150930
3305,7,107,12492910,20150924
3306,6,127,8789950,20150925
3307,5,174,3544237,20150926
3308,2,432,65296636,20150929
3309,2,150,7453390,20150929
3310,1,267,3136664,20150930
3311,2,205,10606637,20150929
3312,1,180,9729820,20150930
3313,1,444,3758074,20150930
3314,2,242,1695078,20150929
3315,19,26,1972610,20150912
3316,1,497,4536368,20150930
3317,2,168,16243920,20150929
3318,2,220,10166176,20150929
3319,5,564,4950061,20150926
3320,1,659,4707925,20150930
3321,2,278,10778501,20150929
3322,2,216,4796876,20150929
3323,3,311,4186278,20150928
3324,5,486,5266042,20150926
3325,1,318,19712760,20150930
3326,1,253,1969246,20150930
3327,2,122,20837570,20150929
3328,9,135,3710660,20150922
3329,1,304,10740038,20150930
3330,1,446,2668789,20150930
3331,1,355,6269498,20150930
3332,1,182,3763362,20150930
3333,1,163,992354,20150930
3334,1,948,5938395,20150930
3335,1,252,35215376,20150930
3336,1,192,13630870,20150930
3337,2,399,2376430,20150929
3338,2,360,2666731,20150929
3339,1,575,1427533,20150930
3340,1,189,28800120,20150930
3341,1,588,4432299,20150930
3342,1,635,4533690,20150930
3343,1,194,8962065,20150930
3344,1,402,24784540,20150930
3345,9,402,12507656,20150922
3346,1,222,17351372,20150930
3347,2,357,3425328,20150929
3348,2,121,8843376,20150929
3349,1,574,3730301,20150930
3350,2,112,30419850,20150929
3351,1,222,9765231,20150930
3352,9,270,24788407,20150922
3353,1,390,1516141,20150930
3354,2,498,10601141,20150929
3355,6,188,43502480,20150925
3356,7,250,27684275,20150924
3357,1,427,4642985,20150930
3358,2,487,5156771,20150929
3359,1,120,2744400,20150930
3360,3,542,3687301,20150928
3361,1,297,2725550,20150930
3362,7,219,26625230,20150924
3363,1,960,4911561,20150930
3364,2,173,8481051,20150929
3365,2,488,16210863,20150929
3366,1,557,2942491,20150930
3367,3,481,4299254,20150928
3368,5,280,2934325,20150926
3369,8,446,17450503,20150923
3370,6,569,2799597,20150925
3371,3,704,4489705,20150928
3372,1,231,16408850,20150930
3373,3,300,71991696,20150928
3374,3,513,3213903,20150928
3375,2,588,4660043,20150929
3376,1,622,4267980,20150930
3377,2,784,4054835,20150929
3378,2,295,7827884,20150929
3379,7,162,2790125,20150924
3380,5,311,2170180,20150926
3381,1,263,1834526,20150930
3382,10,278,3631068,20150921
3383,1,302,13813076,20150930
3384,1,398,2199829,20150930
3385,1,125,1623300,20150930
3386,11,177,6153110,20150920
3387,1,555,4436777,20150930
3388,1,176,16434720,20150930
3389,3,703,4959697,20150928
3390,1,337,43632858,20150930
3391,13,154,36558670,20150918
3392,20,166,1487154,20150911
3393,1,310,12112160,20150930
3394,1,679,5311320,20150930
3395,3,549,5232542,20150928
3396,1,810,12135748,20150930
3397,6,247,24950216,20150925
3398,3,433,2934886,20150928
3399,10,254,32029152,20150921
3400,1,250,48883490,20150930
3401,12,362,17329711,20150919
3402,1,282,1523017,20150930
3403,2,224,4945710,20150929
3404,1,819,21210020,20150930
3405,6,271,4229281,20150925
3406,6,326,21407835,20150925
3407,3,151,44548260,20150928
3408,1,237,4264477,20150930
3409,1,193,2343420,20150930
3410,5,24,643000,20150926
3411,2,307,9500045,20150929
3412,6,329,22901748,20150925
3413,1,243,1988090,20150930
3414,5,486,12750114,20150926
3415,1,350,3198582,20150930
3416,1,201,14912450,20150930
3417,1,285,1667078,20150930
3418,2,599,3485018,20150929
3419,2,185,9844100,20150929
3420,3,249,1916860,20150928
3421,5,625,7406852,20150926
3422,1,493,6842156,20150930
3423,6,226,14629718,20150925
3424,3,183,4689673,20150928
3425,5,325,2050185,20150926
3426,1,860,5569638,20150930
3427,3,609,5860069,20150928
3428,1,845,7203047,20150930
3429,6,444,6982831,20150925
3431,1,527,3440171,20150930
3432,6,311,7011135,20150925
3433,2,366,8063683,20150929
3434,1,442,18381021,20150930
3435,7,273,2926772,20150924
3436,2,448,5279572,20150929
3437,2,149,8981550,20150929
3438,6,159,9912240,20150925
3439,4,248,1652196,20150927
3440,2,504,5318994,20150929
3441,3,147,11574960,20150928
3442,1,76,3242400,20150930
3443,11,115,15715330,20150920
3444,3,221,1640392,20150928
3445,1,811,6932272,20150930
3446,6,286,3609660,20150925
3447,3,234,10815333,20150928
3448,12,385,29868420,20150919
3450,2,159,2403550,20150929
3451,1,734,7169858,20150930
3452,2,480,87226841,20150929
3453,1,414,3509522,20150930
3454,28,335,21001020,20150903
3455,1,350,5546312,20150930
3456,1,556,4857501,20150930
3457,11,150,15778410,20150920
3458,3,331,3901853,20150928
3459,1,670,18408875,20150930
3460,1,502,7807237,20150930
3461,6,131,2415950,20150925
3462,7,297,2219046,20150924
3463,2,383,6304237,20150929
3464,10,226,28160071,20150921
3465,1,641,3125009,20150930
3466,1,508,5382583,20150930
3467,1,233,7388800,20150930
3468,1,469,3141222,20150930
3469,2,448,7027180,20150929
3470,7,282,19568790,20150924
3471,3,446,7005348,20150928
3472,1,298,58412196,20150930
3473,8,174,969943,20150923
3474,2,210,1948156,20150929
3475,1,420,4147403,20150930
3476,7,487,3757561,20150924
3477,2,562,1927388,20150929
3478,1,337,1870825,20150930
3479,3,519,2375789,20150928
3480,1,259,4520943,20150930
3481,3,210,1314377,20150928
3482,2,222,15269254,20150929
3483,2,193,4909980,20150929
3484,1,462,3129902,20150930
3485,2,481,4133338,20150929
3486,2,456,4612094,20150929
3487,1,927,10454537,20150930
3488,19,209,995508,20150912
3489,2,301,7506689,20150929
3490,1,290,5947481,20150930
3491,7,271,12151075,20150924
3492,1,258,8423900,20150930
3493,5,660,3539548,20150926
3494,2,588,4475044,20150929
3495,3,437,3080107,20150928
3496,2,103,27312670,20150929
3497,1,530,27085290,20150930
3498,1,681,2838562,20150930
3499,2,364,3324537,20150929
3500,1,669,7103607,20150930
3501,1,648,4014759,20150930
3502,7,227,6008480,20150924
3503,1,374,3535128,20150930
3504,1,161,24394860,20150930
3505,3,108,19268190,20150928
3506,2,184,1407980,20150929
3507,1,470,3184679,20150930
3508,1,559,5045529,20150930
3509,3,45,2377680,20150928
3510,2,180,5540530,20150929
3511,2,505,3586999,20150929
3512,6,375,29050220,20150925
3513,2,499,4381584,20150929
3514,2,125,32068450,20150929
3515,1,486,2026176,20150930
3516,8,164,38446790,20150923
3517,1,612,6142690,20150930
3518,3,284,9013702,20150928
3519,1,630,10616597,20150930
3520,40,455,1084823,20150822
3521,3,353,1449319,20150928
3522,1,464,3654287,20150930
3523,1,842,2603150,20150930
3524,15,106,28415830,20150916
3525,1,220,5439000,20150930
3526,2,113,8673360,20150929
3527,2,249,1434811,20150929
3528,8,235,2162162,20150923
3529,2,280,1232662,20150929
3530,8,173,8814090,20150923
3531,2,282,8112022,20150929
3532,1,461,9574214,20150930
3533,1,708,2776359,20150930
3534,1,458,8876428,20150930
3535,2,252,4676610,20150929
3536,1,232,17748140,20150930
3537,2,660,7500860,20150929
3538,5,458,2097942,20150926
3539,7,194,8807853,20150924
3540,1,566,4233567,20150930
3541,1,308,8523933,20150930
3543,2,809,6752809,20150929
3544,2,435,1545816,20150929
3545,18,211,6552050,20150913
3546,1,496,56057680,20150930
3547,1,403,5431835,20150930
3548,2,420,4992185,20150929
3549,1,586,2433978,20150930
3550,2,140,3548240,20150929
3551,5,164,1273729,20150926
3552,1,698,6695510,20150930
3553,6,416,16415220,20150925
3554,9,278,36523000,20150922
3555,7,120,10591740,20150924
3556,2,432,25499095,20150929
3557,3,778,4290732,20150928
3558,9,209,11767860,20150922
3559,2,703,4235785,20150929
3560,2,210,3075300,20150929
3561,2,304,3313681,20150929
3562,1,296,29978980,20150930
3563,3,280,1639310,20150928
3564,2,232,27660210,20150929
3565,2,237,12086100,20150929
3566,25,178,184486190,20150906
3567,6,307,2107962,20150925
3568,1,193,2123270,20150930
3569,8,334,16108730,20150923
3570,1,23,84480,20150930
3571,2,369,4667314,20150929
3572,1,530,3613034,20150930
3573,1,590,5001006,20150930
3574,1,367,2774520,20150930
3575,6,228,5401610,20150925
3576,5,203,18742580,20150926
3577,1,450,3711926,20150930
3578,1,452,31003951,20150930
3579,6,325,23717946,20150925
3580,10,520,19442427,20150921
3581,1,202,17122439,20150930
3582,2,167,12205350,20150929
3583,6,364,2290572,20150925
3584,3,484,2656842,20150928
3585,1,565,6858420,20150930
3586,2,94,57532480,20150929
3587,1,431,4000363,20150930
3588,3,320,2473677,20150928
3589,2,278,36093917,20150929
3590,7,246,15718010,20150924
3591,1,475,11308633,20150930
3592,7,182,63198530,20150924
3593,1,391,5741628,20150930
3594,6,316,10391710,20150925
3595,2,375,3520514,20150929
3596,2,358,2074423,20150929
3597,1,355,5129400,20150930
3598,1,659,3997470,20150930
3599,3,344,2970223,20150928
3600,7,156,11579350,20150924
3601,1,146,6165810,20150930
3602,1,681,2494161,20150930
3603,1,423,1843795,20150930
3604,1,661,7214780,20150930
3605,1,1244,5435920,20150930
3606,1,551,2077514,20150930
3607,6,114,3765840,20150925
3608,1,281,1963626,20150930
3609,8,246,25863550,20150923
3610,3,176,16564564,20150928
3611,1,413,3422238,20150930
3612,2,509,3590195,20150929
3613,1,382,3459885,20150930
3614,7,241,16430732,20150924
3615,1,392,1713093,20150930
3616,2,220,38849700,20150929
3617,1,375,3513642,20150930
3618,2,578,3722487,20150929
3619,1,291,15850735,20150930
3620,6,637,4499417,20150925
3621,1,494,5288554,20150930
3622,3,549,9690469,20150928
3623,1,198,2108206,20150930
3624,5,517,83107893,20150926
3625,3,173,7875266,20150928
3626,1,773,4304393,20150930
3627,3,297,5839084,20150928
3628,2,394,1885369,20150929
3629,1,236,3293477,20150930
3630,1,595,4940257,20150930
3631,1,383,6253732,20150930
3632,2,805,8741424,20150929
3633,1,184,16222020,20150930
3634,8,151,7976630,20150923
3635,9,254,4204854,20150922
3636,6,287,15081200,20150925
3637,1,441,12453926,20150930
3638,1,265,1917203,20150930
3639,1,997,16058432,20150930
3640,2,429,3391447,20150929
3641,2,345,5288592,20150929
3642,1,1035,6499163,20150930
3643,1,545,3990436,20150930
3644,5,407,4030833,20150926
3645,1,424,4709636,20150930
3646,1,147,1908812,20150930
3647,1,435,3417572,20150930
3648,10,117,9171770,20150921
3649,1,1446,8888034,20150930
3650,3,419,3633082,20150928
3651,1,643,4053190,20150930
3652,1,379,3199735,20150930
3653,1,155,11569090,20150930
3654,2,189,18350420,20150929
3655,9,239,7690797,20150922
3656,5,361,10581011,20150926
3657,1,382,7894378,20150930
3658,3,111,3127724,20150928
3659,1,325,4426106,20150930
3660,9,374,2314417,20150922
3661,3,187,12615100,20150928
3662,5,313,5168544,20150926
3663,11,362,14369220,20150920
3664,3,327,20665183,20150928
3665,3,233,21512120,20150928
3666,1,233,3353405,20150930
3667,1,404,10670120,20150930
3668,1,339,6404007,20150930
3669,2,512,1643308,20150929
3670,1,302,4176705,20150930
3671,2,245,1391487,20150929
3672,3,293,20262042,20150928
3673,3,231,2861121,20150928
3674,6,167,15094590,20150925
3675,1,333,3372945,20150930
3676,7,156,1896020,20150924
3677,8,169,17642280,20150923
3678,6,249,9704460,20150925
3679,1,240,43231000,20150930
3680,2,537,4406697,20150929
3681,6,224,9862303,20150925
3682,3,497,6529966,20150928
3683,6,498,20203917,20150925
3684,1,524,3000286,20150930
3685,1,251,3111900,20150930
3686,3,242,9003088,20150928
3687,2,362,2423848,20150929
3688,3,158,5296218,20150928
3689,1,122,3530410,20150930
3690,2,313,16100648,20150929
3691,1,499,2126763,20150930
3692,1,366,2776656,20150930
3693,2,145,14914960,20150929
3694,1,236,2487086,20150930
3695,7,346,1379140,20150924
3696,1,442,3643952,20150930
3697,13,125,13055830,20150918
3698,13,170,15256260,20150918
3699,9,130,22918160,20150922
