CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭
3138,-2,0,-1,-1,4,-3
3139,4,-3,-1,0,0,0
3140,0,0,0,0,0,0
3141,0,0,0,0,4,-3
3142,0,0,0,0,0,0
3143,-3,-1,0,0,0,0
3144,0,0,0,0,0,0
3145,0,0,4,-3,3,-3
3146,0,0,0,0,4,-3
3147,0,0,0,0,0,0
3148,0,0,4,-1,-2,-1
3149,1,-1,1,0,-1,0
3150,4,-3,3,-3,-1,0
3151,0,0,0,0,4,-3
3152,0,0,0,0,0,0
3153,0,0,4,-3,-1,0
3154,-1,0,0,0,0,0
3155,0,0,4,-3,-1,0
3156,0,4,-3,-1,0,0
3157,-2,-1,3,-3,-1,4
3158,0,4,-3,3,-2,2
3159,0,4,-1,-2,3,-2
3160,-2,-1,3,-3,3,-3
3161,-2,3,-3,-1,0,4
3162,3,-2,-1,-1,4,-3
3163,0,0,0,4,-3,-1
3164,0,4,-2,0,1,-2
3165,0,0,0,4,-3,0
3166,0,0,0,0,0,0
3167,0,4,-2,1,0,-1
3168,-1,3,-3,3,-3,-1
3169,0,0,0,0,0,0
3170,4,-3,-1,0,0,4
3171,0,0,0,0,0,4
3172,0,0,0,0,4,-3
3173,0,0,0,0,4,-3
3174,-1,-1,3,-2,2,-2
3175,-1,4,-3,-1,4,0
3176,0,4,-1,-2,-1,0
3177,-1,-1,4,-3,-1,4
3178,-1,0,4,-3,-1,0
3179,-1,-1,-1,4,-1,-2
3180,2,-1,1,0,-1,1
3181,0,1,-1,0,-1,3
3182,0,0,0,0,0,0
3183,4,-1,-1,1,0,0
3184,0,4,-1,-2,3,-3
3185,-2,-1,-1,0,0,0
3186,-1,0,4,-2,0,1
3187,0,0,0,4,-1,-2
3188,0,0,0,0,0,0
3189,-1,0,0,4,-3,3
3190,0,0,0,0,0,0
3191,0,1,-2,3,-3,3
3192,-1,3,-2,1,-2,3
3193,-1,4,-1,-2,0,3
3194,-3,-1,0,0,0,0
3195,-3,3,-3,0,-1,4
3196,0,0,0,0,0,4
3197,0,-1,0,0,0,4
3198,0,4,-2,1,0,-2
3199,4,-3,-1,0,0,0
3200,0,0,4,-3,3,-3
3201,0,0,0,0,0,0
3202,0,0,0,0,0,0
3203,-1,0,0,0,0,0
3204,-2,3,-1,-1,0,1
3205,-3,-1,4,-3,-1,0
3206,-1,0,4,-2,2,-3
3207,-1,-1,0,4,-3,-1
3208,-1,1,-2,2,-1,2
3209,0,0,0,0,0,0
3210,1,0,-2,3,-2,1
3211,-1,3,-2,-1,3,-3
3212,3,-2,2,-3,3,-3
3213,0,0,0,0,0,0
3214,3,-1,0,0,-2,2
3215,1,-1,0,-1,-1,0
3216,0,0,0,0,0,0
3217,3,-1,-2,-1,0,4
3218,-1,0,0,0,0,0
3219,0,0,0,4,-3,-1
3220,-1,0,-1,-1,-1,0
3221,3,-2,2,-3,3,-1
3222,2,-3,0,3,-3,-1
3223,0,0,-2,3,-1,-1
3224,4,-3,0,3,-2,0
3225,-1,0,0,0,0,4
3226,0,0,4,-3,-1,0
3227,3,-3,3,-3,3,-3
3228,-1,3,-3,3,-2,0
3229,0,1,0,0,0,-1
3230,-2,1,-2,3,-2,-1
3231,0,0,4,-3,-1,0
3232,-3,-1,0,0,0,0
3233,0,4,-3,0,-1,0
3234,-1,4,-1,-1,1,-2
3235,0,4,-3,-1,4,-3
3236,0,0,4,-3,-1,0
3237,4,0,-3,0,-1,0
3238,-2,2,-3,0,1,2
3239,-3,3,0,-3,3,-3
3240,-1,-1,4,-3,3,-3
3241,0,0,0,0,0,0
3242,0,0,4,-1,-2,3
3243,-1,-1,4,-3,-1,0
3244,0,0,0,4,-3,-1
3245,2,-1,-1,3,0,-2
3246,-2,0,3,-1,-2,-1
3247,-2,-1,3,-1,-2,3
3248,4,-3,-1,0,0,0
3249,-3,-1,0,4,-2,-1
3250,2,-3,2,-1,2,-3
3251,-3,3,-2,-1,-1,0
3252,0,4,-3,-1,0,0
3253,-3,3,-3,3,-3,-1
3254,0,0,0,0,0,4
3255,0,0,0,0,0,0
3256,0,0,0,0,0,4
3258,0,-3,3,-2,0,-1
3259,0,0,0,0,0,4
3260,0,4,-3,-1,0,4
3261,0,0,0,0,4,-1
3262,-3,-1,4,-3,-1,0
3263,0,0,0,0,0,0
3264,0,0,0,0,4,-3
3265,-1,1,0,-1,-1,-1
3266,0,0,0,0,0,0
3267,0,4,-3,3,-3,3
3268,3,-2,-1,3,-3,3
3269,0,4,-3,0,-1,0
3270,0,0,0,0,0,0
3271,0,0,4,0,-2,-1
3272,3,-1,0,-2,-1,4
3273,0,0,0,0,4,-2
3274,-1,3,-3,-1,0,4
3275,4,-1,-2,3,-3,-1
3276,-1,0,0,4,-3,-1
3277,4,-3,3,-2,-1,-1
3278,0,4,-3,3,-1,-2
3279,-1,-2,-1,4,-3,3
3280,0,0,4,-3,-1,0
3281,0,0,0,0,0,0
3282,0,4,-3,-1,4,-1
3283,-1,0,4,-3,3,-3
3284,0,0,0,0,0,0
3285,4,-2,0,-1,3,-3
3286,0,0,0,0,0,0
3287,0,0,0,0,0,0
3288,-3,-1,0,0,0,4
3289,-1,0,4,-3,3,-3
3290,0,0,0,0,4,-3
3291,0,0,0,4,-3,-1
3292,-1,0,0,4,-3,-1
3293,-3,-1,0,0,0,0
3294,3,-2,-1,-1,0,0
3295,-1,-2,3,-2,0,2
3296,-2,0,-1,3,-3,2
3297,2,1,-3,3,-3,2
3298,-3,-1,0,0,0,4
3299,0,0,0,0,0,0
3300,0,0,0,0,0,0
3301,0,4,-3,-1,0,0
3302,3,-3,-1,0,4,-1
3303,-2,-1,3,-2,1,-1
3304,0,0,0,0,0,4
3305,-1,-1,0,4,-3,-1
3306,-3,3,-2,-1,3,-3
3307,1,1,-2,-1,3,-3
3308,0,0,0,0,4,-3
3309,0,0,0,4,-3,-1
3310,0,0,0,4,-2,0
3311,-2,0,-1,3,-2,0
3312,0,0,0,0,0,0
3313,-2,1,-2,2,0,-1
3314,-2,-1,4,-2,-1,-1
3315,0,0,0,0,0,0
3316,-1,0,4,-3,-1,4
3317,1,0,-1,0,1,-2
3318,-1,-2,3,-1,-1,0
3319,0,4,-2,1,-1,0
3320,0,4,-3,-1,0,4
3321,0,4,0,-3,-1,4
3322,0,4,-3,3,-2,2
3323,0,0,4,-2,-1,-1
3324,0,0,0,0,0,0
3325,-2,3,-2,2,-2,1
3326,-1,3,-1,0,-2,-1
3327,-3,3,-2,1,-1,0
3328,-1,-1,1,-2,2,-2
3329,4,-3,-1,0,0,0
3330,0,0,0,0,0,0
3331,3,-2,-1,3,-1,-2
3332,0,4,-3,-1,0,0
3333,0,0,0,0,0,0
3334,0,0,0,0,4,-3
3335,3,-3,3,-3,-1,4
3336,4,-3,0,3,0,-2
3337,0,0,0,0,4,-3
3338,0,0,0,0,0,0
3339,0,0,0,0,0,0
3340,-1,-1,4,-2,-1,-1
3341,-3,3,-3,-1,0,0
3342,0,0,0,0,0,0
3343,-1,-1,-1,4,-1,-1
3344,0,0,0,0,0,0
3345,-2,3,-3,-1,4,-3
3346,3,-3,3,-3,3,-3
3347,0,4,-3,-1,0,4
3348,-1,4,-3,3,-3,-1
3349,-1,0,4,-2,-1,-1
3350,-1,1,-2,-1,0,0
3351,0,0,0,0,0,4
3352,3,-1,-2,2,-1,0
3353,0,0,0,0,0,0
3354,0,4,-3,3,-1,-2
3355,4,-3,-1,0,0,0
3356,-2,3,-1,-1,0,1
3357,0,0,4,-3,-1,0
3358,4,-3,3,-1,-2,-1
3359,0,0,0,0,4,0
3360,0,4,-1,-2,3,-2
3361,0,0,0,4,-3,-1
3362,2,-2,3,-3,2,0
3363,-3,-1,0,0,0,0
3364,0,-1,-1,4,-1,-1
3365,-1,3,-1,-1,0,2
3366,-1,-2,3,-1,-1,-1
3367,4,-2,2,-3,3,-3
3368,0,0,0,0,4,-3
3369,0,4,-3,2,0,-2
3370,0,4,-3,-1,4,-3
3371,0,0,0,0,0,0
3372,2,-3,-1,4,-3,2
3373,3,-2,1,-2,2,-1
3374,0,0,4,0,-3,-1
3375,4,-1,-2,3,-2,1
3376,0,-1,1,-2,3,0
3377,4,-2,-1,-1,4,-3
3378,0,0,0,0,0,0
3379,0,4,-3,-1,0,0
3380,-1,0,4,-3,-1,4
3381,-1,0,0,0,0,4
3382,3,-3,-1,0,0,4
3383,0,-3,0,3,-1,-1
3384,0,0,4,-3,3,-3
3385,0,0,0,0,0,4
3386,0,2,0,-1,2,-3
3387,4,-3,3,-2,-1,3
3388,-2,-1,3,-1,-1,-1
3389,0,0,0,0,4,-3
3390,4,-2,2,-2,1,-1
3391,-3,3,-3,-1,4,-2
3392,-3,-1,0,4,-3,-1
3393,-3,-1,0,0,0,0
3394,0,0,0,0,0,0
3395,4,-2,1,-2,3,-3
3396,-3,3,-1,-2,3,-1
3397,-3,0,-1,4,-3,3
3398,-1,-2,3,-3,-1,0
3399,-1,0,4,-3,-1,0
3400,3,-3,3,-3,0,3
3401,-1,4,-2,-1,3,-1
3402,0,0,4,-3,-1,0
3403,-3,3,-1,-1,0,-1
3404,0,0,0,4,0,-3
3405,0,-1,0,-1,3,-3
3406,0,1,-1,1,0,-1
3407,0,-2,0,-1,3,-1
3408,-1,4,-3,3,-3,-1
3409,0,0,0,0,0,0
3410,0,0,0,0,0,0
3411,-2,0,3,-2,2,-2
3412,4,-3,3,-3,-1,4
3413,0,0,4,-1,-2,-1
3414,0,0,4,-3,-1,4
3415,-1,-2,-1,0,0,4
3416,3,-3,-1,0,4,-3
3417,0,0,0,0,0,0
3418,-2,-1,4,-1,-2,3
3419,3,-3,3,-1,0,-2
3420,0,0,0,0,0,4
3421,0,-2,2,-2,-1,0
3422,4,-3,3,-1,-2,3
3423,-3,3,-3,-1,0,0
3424,4,-3,3,-3,3,-1
3425,0,0,4,-3,-1,0
3426,0,4,-2,0,-1,-1
3427,-1,-1,-1,0,0,0
3428,0,2,-3,3,-3,-1
3429,-2,-1,-1,4,-3,3
3431,0,0,4,-1,-2,-1
3432,-1,1,-1,1,0,-1
3433,0,0,0,4,-3,0
3434,-2,-1,4,-2,-1,3
3435,3,-3,3,-1,-2,3
3436,0,0,4,-3,3,-3
3437,-2,3,-2,-1,3,0
3438,-1,3,-1,0,-1,2
3439,-3,0,3,-2,-1,3
3440,-2,1,-1,0,-1,3
3441,3,-2,-1,3,-1,0
3442,3,0,-1,-1,0,-1
3443,-3,3,-1,-2,3,-3
3444,0,0,0,0,0,0
3445,0,4,0,-1,1,-2
3446,-1,4,-2,1,-2,-1
3447,-1,0,0,0,4,-1
3448,0,-1,-1,-1,4,-3
3450,0,0,0,0,0,0
3451,4,-1,-2,3,-3,-1
3452,-3,3,-2,1,1,-2
3453,0,0,4,-1,-2,-1
3454,0,0,4,-1,0,-2
3455,-3,-1,0,4,-3,-1
3456,0,4,-3,-1,4,-3
3457,-1,4,-3,2,0,0
3458,-3,-1,4,-3,-1,4
3459,-3,-1,0,0,4,0
3460,-1,1,-2,-1,4,-3
3461,-3,0,3,-1,-1,1
3462,0,0,0,0,0,0
3463,4,-3,3,-3,3,-3
3464,-1,3,-3,-1,4,-3
3465,-1,0,0,0,0,0
3466,-3,-1,0,0,0,0
3467,4,-3,-1,0,4,-2
3468,-2,-1,4,-2,-1,3
3469,3,-3,-1,4,-3,-1
3470,3,-1,0,-1,1,-1
3471,0,4,-2,2,-2,1
3472,3,-3,-1,0,4,-3
3473,0,0,0,0,0,0
3474,0,4,-2,-1,-1,0
3475,0,0,0,0,0,0
3476,3,-3,-1,0,4,-3
3477,0,0,0,4,-3,-1
3478,0,0,4,-3,-1,0
3479,0,0,0,0,4,-1
3480,4,-3,-1,0,0,0
3481,0,0,4,-3,-1,0
3482,0,3,-3,0,3,-3
3483,3,-3,-1,0,0,0
3484,0,4,0,-2,-1,3
3485,4,-3,-1,4,-3,-1
3486,-3,-1,4,-3,3,-3
3487,-1,3,-3,3,-3,3
3488,0,0,0,0,0,0
3489,0,0,0,0,4,-2
3490,0,1,0,-1,1,0
3491,2,-2,-1,0,0,0
3492,-2,0,1,-1,0,1
3493,0,0,4,-1,-2,-1
3494,0,0,0,0,0,0
3495,0,0,0,0,4,-3
3496,-1,-1,3,-3,-1,4
3497,-1,1,0,-1,0,0
3498,0,0,0,0,0,0
3499,-2,3,-3,3,-1,-2
3500,-1,-1,-1,3,-1,0
3501,1,-1,1,-1,-1,3
3502,3,-3,-1,4,-3,3
3503,0,4,-3,3,-3,-1
3504,3,-3,-1,0,4,-1
3505,-3,-1,4,-3,-1,0
3506,0,0,0,0,0,0
3507,0,0,0,0,0,0
3508,0,0,0,0,0,0
3509,-2,0,2,-3,-1,0
3510,-1,-1,-1,3,-2,1
3511,-3,-1,4,-3,3,-3
3512,-1,0,-2,0,-1,4
3513,0,-1,-1,3,-3,0
3514,-3,-1,4,-3,3,-3
3515,0,0,0,0,0,4
3516,0,-3,2,0,0,-1
3517,4,-3,-1,0,0,0
3518,-3,-1,0,0,4,-3
3519,0,4,-3,-1,4,-3
3520,0,0,0,0,0,0
3521,0,0,0,0,0,0
3522,0,0,0,0,0,0
3523,0,0,0,0,0,0
3524,0,0,0,0,0,4
3525,0,1,-2,-1,4,-3
3526,0,0,0,0,0,0
3527,0,0,0,0,0,0
3528,1,-2,-1,4,-3,-1
3529,0,0,4,-3,-1,0
3530,-1,0,-1,3,-3,-1
3531,-3,3,-2,0,2,-3
3532,0,4,-2,-1,3,-3
3533,0,0,0,0,0,0
3534,-2,1,1,-1,2,-3
3535,0,4,-3,-1,0,0
3536,0,0,0,0,4,-2
3537,2,1,-3,0,3,-1
3538,-3,-1,0,0,0,0
3539,0,0,0,4,-3,-1
3540,-1,0,4,-3,-1,0
3541,1,-1,0,1,0,-1
3543,-1,0,1,-1,-1,-1
3544,0,0,0,0,0,0
3545,0,-1,-1,0,4,-1
3546,0,-1,0,1,0,-2
3547,0,0,0,0,0,0
3548,-1,-1,-1,3,-1,-2
3549,0,0,0,0,0,0
3550,-1,3,-2,-1,-1,0
3551,-3,3,-1,-1,-1,-1
3552,4,-1,-1,-1,3,-2
3553,3,-3,3,-1,-1,-1
3554,-1,-1,3,-1,-1,0
3555,1,-2,-1,4,-3,3
3556,-2,3,0,-3,3,-2
3557,1,-2,3,-3,3,-1
3558,0,4,-3,3,-1,-1
3559,0,0,0,4,-3,-1
3560,-1,3,-2,1,0,-1
3561,0,0,0,4,-2,-1
3562,3,-3,3,-2,0,1
3563,0,-2,-1,0,4,-3
3564,4,-3,3,-3,3,-3
3565,-3,3,-3,0,-1,4
3566,-3,3,-2,-1,-1,4
3567,0,0,0,0,0,0
3568,-1,0,4,-1,-1,1
3569,0,0,4,-3,3,-3
3570,4,-3,-1,0,0,0
3571,-1,0,0,0,0,0
3572,-3,-1,0,0,0,0
3573,4,-3,0,-1,0,0
3574,0,4,-3,0,3,-3
3575,0,0,4,-2,0,1
3576,2,-3,3,-2,-1,-1
3577,-2,-1,-1,0,4,-3
3578,0,4,-1,-2,-1,0
3579,4,-2,-1,3,-3,-1
3580,-2,0,0,1,-1,0
3581,-2,3,-1,-1,-1,-1
3582,-1,0,4,-1,-2,-1
3583,4,-3,-1,0,0,0
3584,0,0,0,0,0,0
3585,0,-1,0,4,-3,3
3586,3,-2,1,-2,-1,0
3587,4,-3,3,-3,-1,0
3588,0,0,4,-3,3,-1
3589,-2,1,0,-1,0,1
3590,-3,3,-3,-1,4,0
3591,-3,-1,4,-1,-2,3
3592,-2,0,2,-3,0,3
3593,4,-1,-2,-1,0,0
3594,0,1,0,-1,0,2
3595,4,-3,3,-3,-1,0
3596,0,0,0,0,0,0
3597,4,-3,3,-3,3,-3
3598,0,0,0,0,0,0
3599,0,0,0,0,0,0
3600,-2,-1,2,-2,-1,0
3601,-2,3,-2,-1,3,-2
3602,-2,-1,-1,0,0,4
3603,0,0,0,0,0,0
3604,0,0,4,-2,1,-1
3605,0,0,0,0,0,0
3606,-3,-1,0,0,0,0
3607,-2,2,-3,3,-2,-1
3608,0,4,-3,-1,0,0
3609,2,-1,-1,0,-1,0
3610,3,-3,3,0,-3,-1
3611,-1,4,-3,3,-3,-1
3612,0,0,0,0,0,0
3613,4,-3,3,-3,3,-3
3614,-3,3,-3,3,-2,-1
3615,0,0,0,0,0,0
3616,-2,-1,3,0,-3,3
3617,0,0,4,-3,3,-2
3618,0,0,0,0,0,4
3619,3,-3,-1,0,4,-3
3620,0,0,0,0,4,-3
3621,-1,0,0,4,-1,-2
3622,-3,-1,0,0,4,-3
3623,-2,-1,-1,4,-2,1
3624,0,-2,3,-2,-1,-1
3625,2,-3,2,0,-1,-1
3626,0,0,0,0,0,0
3627,0,4,-3,3,-3,3
3628,0,0,0,0,0,0
3629,-3,3,-2,-1,-1,4
3630,-3,3,-1,-2,-1,4
3631,-3,-1,0,0,0,0
3632,-2,-1,2,0,-1,1
3633,-1,0,4,-3,3,-3
3634,-2,-1,3,-1,0,0
3635,-1,-2,-1,4,-3,-1
3636,4,-3,-1,4,-2,-1
3637,-1,-1,4,-2,1,-2
3638,0,4,-3,-1,0,0
3639,0,0,0,0,4,-3
3640,-1,0,0,0,0,0
3641,-3,-1,4,-3,3,-3
3642,0,0,0,0,0,0
3643,0,0,0,4,-3,-1
3644,3,-3,3,-1,-2,3
3645,-2,-1,0,0,0,0
3646,4,-2,-1,-1,0,0
3647,-1,0,0,0,0,0
3648,0,0,-2,3,-1,0
3649,4,-3,3,-3,3,-3
3650,-3,-1,4,-2,1,-2
3651,-1,4,-2,1,0,-2
3652,0,0,0,0,0,0
3653,-1,0,0,4,0,-3
3654,0,2,-3,1,-1,3
3655,-1,-1,2,0,-2,3
3656,0,4,-3,3,-3,-1
3657,4,-3,3,-1,-2,0
3658,0,0,0,0,0,0
3659,0,0,4,-1,-2,-1
3660,0,0,0,0,0,0
3661,-1,4,-3,3,-3,-1
3662,4,-1,1,-2,-1,-1
3663,1,-2,-1,4,-3,0
3664,-1,4,-1,0,-2,3
3665,0,0,0,0,2,-3
3666,-3,3,-1,-2,-1,0
3667,-3,3,-3,3,-1,-2
3668,-3,3,-1,-2,3,-3
3669,0,0,0,0,0,0
3670,-3,3,-3,3,-3,3
3671,0,0,0,0,4,-3
3672,-1,-1,4,-3,-1,0
3673,-2,2,-1,-1,3,-3
3674,0,4,-3,-1,0,0
3675,0,4,-3,3,-2,1
3676,0,4,-3,-1,0,4
3677,0,0,4,-3,-1,0
3678,-1,3,-2,1,-1,2
3679,3,-2,-1,-1,4,-3
3680,-1,0,0,0,0,0
3681,1,-2,3,-3,3,-2
3682,3,-3,-1,4,-2,-1
3683,-3,3,-3,3,-2,-1
3684,-3,-1,0,0,0,4
3685,4,-3,3,-2,-1,-1
3686,0,4,-3,-1,0,0
3687,0,0,4,-3,-1,0
3688,0,4,-1,-1,0,1
3689,0,-1,-1,4,-2,1
3690,0,0,4,-3,-1,0
3691,0,0,0,0,0,0
3692,3,-3,3,-3,-1,0
3693,-1,4,0,-2,1,-1
3694,-1,0,0,0,4,-3
3695,0,0,0,0,0,0
3696,0,0,0,0,0,4
3697,-3,-1,4,-3,3,-3
3698,0,-2,-1,3,-1,-1
3699,-3,3,-2,-1,3,-2
3700,-2,-1,0,4,-2,0
3701,0,0,0,0,0,0
3702,-3,-1,0,4,-3,3
3703,0,4,-2,0,-1,-1
3704,-3,-1,0,0,0,0
3706,0,0,4,-3,3,-3
3707,0,0,0,0,0,0
3708,0,0,4,-3,-1,4
3709,0,4,-3,-1,0,4
3710,1,-2,3,-3,-1,0
3711,-1,0,0,0,0,0
3712,1,-1,-1,3,-2,-1
3713,0,0,0,0,4,-2
3714,0,0,0,0,0,0
3715,-3,-1,0,0,0,0
3716,4,-3,0,-1,0,0
3717,-1,0,0,0,0,0
3718,0,0,0,0,0,0
3719,-1,-1,3,-3,3,-3
3720,-1,-1,1,-1,-1,3
3721,3,-3,3,-1,-1,0
3722,-3,-1,0,4,-3,0
3723,0,0,0,4,-3,-1
3724,-2,3,-1,0,0,0
3725,-1,0,4,-2,0,-1
3726,-1,0,4,0,-3,-1
3727,0,0,0,0,0,0
3728,0,0,0,0,0,0
3729,3,-2,-1,-1,4,-1
3730,0,0,0,0,4,-3
3731,-3,3,-2,-1,3,-2
3732,-3,-1,4,-1,0,-2
3733,-2,-1,-1,0,0,0
3734,0,0,0,0,4,-2
3735,0,0,0,0,4,-3
3736,4,-3,-1,0,0,0
3737,0,0,4,-1,-1,2
3738,0,0,0,0,0,0
3739,0,0,0,0,0,0
3740,-1,0,0,0,0,0
3741,0,3,0,-2,-1,-1
3742,-1,4,-2,0,2,-2
3743,-1,0,-1,-1,3,-1
3744,-1,0,0,1,-2,3
3745,4,-2,1,-2,3,-3
3746,0,0,0,0,0,0
3747,4,-2,-1,3,-3,1
3748,-2,1,-1,-1,1,1
3749,4,-1,-1,-1,0,3
3750,0,0,0,0,0,0
3751,4,-3,3,-2,1,-2
3752,4,-1,-2,3,-2,-1
3754,4,-3,3,-3,-1,4
3755,0,0,0,0,0,0
3756,4,-2,1,-2,3,-2
3757,-3,-1,0,0,0,0
3758,0,-2,2,0,-2,3
3759,0,0,0,0,0,0
3760,0,0,0,4,-3,-1
3761,4,-1,1,-3,0,3
3762,0,0,0,0,0,0
3763,0,0,4,-3,-1,4
3764,0,0,0,4,-3,-1
3765,2,-2,3,-3,2,-2
3766,0,0,0,0,0,0
3767,0,0,0,0,0,0
3768,-3,0,-1,4,-1,-2
3769,-1,0,-2,-1,4,-1
3770,4,-3,3,-3,-1,4
3771,-1,-1,0,0,0,4
3772,0,0,0,0,0,0
3773,0,0,0,0,0,0
3774,0,4,-3,-1,0,0
3775,0,0,0,0,0,0
3776,-1,0,4,-3,-1,0
3777,4,-3,3,-1,-2,2
3778,0,0,4,-2,1,0
3779,0,0,4,-3,-1,0
3780,0,4,0,-3,-1,0
3781,-1,4,-3,3,-3,3
3782,0,4,-2,-1,-1,0
3783,-3,-1,0,4,-2,-1
3784,-3,3,-1,-1,-1,-1
3785,-1,0,4,-1,-2,-1
3786,0,0,4,-3,3,-3
3787,0,-1,0,-1,2,-1
3788,4,-2,-1,-1,4,0
3789,0,4,-2,1,-2,-1
3790,0,0,0,0,0,0
3791,0,4,-1,-2,-1,0
3792,-1,-2,-1,4,-3,3
3793,-3,-1,0,0,0,0
3794,0,0,0,4,-2,1
3795,3,-3,-1,4,-3,3
3796,0,-1,0,-1,4,-1
3797,1,-1,2,-3,3,-1
3798,0,0,4,-1,-1,-1
3799,0,4,-1,-2,-1,0
3800,0,4,-1,-1,0,2
3801,3,-3,-1,0,4,-3
3802,0,0,0,0,0,0
3803,0,0,0,0,0,0
3804,-1,4,-3,-1,4,-3
3805,-1,0,0,0,4,-3
3806,4,-3,-1,0,0,0
3807,0,0,0,0,0,0
3808,0,0,0,0,0,0
3809,-1,-1,0,0,0,0
3810,0,0,0,0,0,0
3811,-1,4,-2,1,-1,0
3812,0,-1,0,4,-3,3
3813,0,0,0,0,0,0
3814,-1,-2,-1,4,-1,-2
3815,0,0,0,0,0,0
3816,-1,0,0,0,0,0
3817,0,0,0,0,4,-3
3818,3,0,-3,1,2,-2
3819,-1,0,0,4,-1,-2
3820,0,0,4,-3,3,-3
3821,0,0,0,0,0,0
3822,-1,4,-1,-1,2,-3
3823,0,0,-1,-1,2,-2
3824,-3,3,-3,-1,4,-1
3825,3,-2,0,-1,3,-1
3826,1,0,-2,3,-1,-2
3827,0,-1,0,0,4,-2
3828,-3,3,-1,-2,3,-3
3829,-3,3,-1,0,-2,3
3830,0,0,4,-3,-1,0
3831,0,4,-3,3,-2,0
3832,1,-2,3,-2,1,-1
3833,0,0,0,4,-3,3
3834,-2,1,0,-2,3,-3
3835,-1,-2,2,-2,3,-1
3836,0,1,-2,3,-3,-1
3837,-3,3,-3,3,-3,2
3838,0,0,0,0,0,4
3839,0,4,-3,-1,0,0
3840,4,-1,0,-2,-1,4
3841,-3,-1,0,0,4,-3
3842,4,-3,-1,4,-3,3
3843,0,0,0,0,0,0
3844,0,0,0,0,0,0
3845,0,0,0,0,0,0
3846,0,0,0,0,4,-3
3847,-3,3,-3,3,0,-3
3848,0,4,-3,-1,0,0
3849,0,0,0,0,0,0
3850,3,-1,-2,0,3,-3
3851,-1,-2,-1,4,-1,1
3852,-1,0,0,0,0,4
3853,0,0,0,0,0,0
3854,0,4,-3,3,-3,-1
3855,2,-1,2,-3,-1,0
3856,0,0,4,-3,3,-2
3857,3,-3,3,-3,3,-1
3858,4,-3,-1,0,0,4
3859,-1,0,0,0,4,-3
3860,4,-3,-1,4,-3,-1
3861,-3,-1,0,0,0,0
3862,-2,3,-1,-1,1,-1
3863,-1,0,4,-1,-2,-1
3864,1,-1,0,2,-2,-1
3865,-3,3,-3,-1,0,4
3866,0,0,0,4,-3,3
3867,-3,-1,0,0,0,0
3868,1,0,-1,-1,3,-3
3869,1,0,0,0,-1,-1
3870,4,-3,-1,0,0,0
3871,4,-3,-1,0,0,0
3872,0,0,0,0,0,0
3873,0,-1,0,1,-1,1
3874,-1,1,-1,-1,0,0
3875,0,0,0,0,4,-3
3876,0,0,0,4,-3,3
3877,0,0,0,0,0,0
3878,0,-2,3,-2,0,1
3879,4,-2,0,-1,3,-3
3880,3,-2,-1,-1,0,4
3881,-2,3,-2,-1,3,-1
3882,-1,-2,3,-2,1,0
3883,0,0,0,4,-3,-1
3884,0,0,0,0,0,0
3885,0,0,4,-3,-1,4
3886,-1,0,4,-1,0,0
3887,-2,-1,2,-2,0,-1
3888,-1,-1,1,-2,3,-2
3889,0,0,0,0,0,0
3890,3,-3,3,-3,0,3
3891,-1,1,-2,3,-1,0
3892,-2,-1,3,-3,-1,0
3893,0,0,4,-3,3,-3
3894,-1,-1,3,-3,3,-2
3895,0,-3,3,0,-3,3
3896,-1,1,0,-2,0,3
3897,0,0,4,-3,-1,0
3898,3,-1,0,-1,1,-1
3899,-1,1,-2,3,-3,3
3900,-1,0,4,-1,-2,-1
3901,0,4,-3,-1,0,4
3902,0,4,-3,3,-3,3
3903,0,0,0,0,0,0
3904,-1,1,-1,1,0,-1
3905,4,-2,0,2,-3,-1
3906,-1,-2,3,-2,-1,-1
3907,-1,-2,3,-1,-1,2
3908,3,-2,0,1,-2,0
3909,3,-3,3,-1,-1,0
3910,-1,3,-3,-1,4,-1
3911,-3,1,0,-1,-1,0
3912,-1,1,-3,-1,0,4
3913,-1,0,0,4,-3,-1
3914,0,0,0,0,0,0
3915,-3,-1,0,4,-3,3
3916,-2,-1,3,-2,0,-1
3917,0,0,0,0,0,0
3918,-1,-2,3,-1,0,-2
3919,-1,-1,0,-1,0,0
3920,0,4,-3,-1,0,4
3921,-1,-1,0,0,0,0
3922,-1,3,-1,0,0,-2
3923,-3,-1,0,0,4,-3
3924,0,0,0,0,0,4
3925,0,4,-3,3,-3,-1
3926,4,0,-3,-1,4,-3
3927,0,0,0,0,0,0
3928,0,0,0,0,0,0
3929,-3,-1,4,-3,3,-3
3930,0,0,0,0,0,0
3931,-3,-1,0,4,-2,1
3932,-1,3,-2,1,-2,-1
3933,-2,0,1,-2,-1,4
3934,-3,3,0,-3,-1,4
3935,0,4,-3,-1,0,0
3936,-1,-1,0,4,-1,-2
3937,4,-3,-1,0,0,0
3938,4,-3,-1,4,-3,3
3939,3,-3,3,-1,-2,3
3940,-3,3,-1,-1,1,-2
3941,-1,0,0,0,0,0
3942,3,-3,3,-1,-2,-1
3943,0,0,4,-3,-1,4
3944,0,0,4,-3,3,-3
3945,-1,0,0,0,0,0
3946,0,0,4,-3,-1,0
